visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Ōsaka-fu Ōsaka-shi Shinmachi,total_area_visitors,total_genre_visitors
2016-09-23,air_72f5146cf0c49beb,1,0,0,0,0,0,0,0.5947301146983192,0.5027902071033328,0.0,-1.0923774263771535,0.7486265772230286,1,12.0,1,1,0.22892264656412706,0.22892264656412648
2016-09-24,air_72f5146cf0c49beb,0,0,1,0,0,0,0,0.5419420360235018,0.38323150112663507,0.0,-1.2000078561804177,0.6433567872451762,1,4.0,1,1,1.16349159754809,1.1634915975480895
2016-09-25,air_72f5146cf0c49beb,0,0,0,1,0,0,0,0.9009009710122602,0.9013192270256588,0.0,-0.41968724010675396,0.8854773041942364,1,11.0,1,1,-0.33956917506903234,-0.339569175069033
2016-09-27,air_72f5146cf0c49beb,0,0,0,0,0,1,0,1.0803804385066398,1.0806572859907058,0.0,-0.4735024550083859,0.9591661571787334,1,11.0,1,1,-0.4065390918464661,-0.40653909184646675
2016-09-28,air_72f5146cf0c49beb,0,0,0,0,0,0,1,0.9431314339521144,0.7817605210489611,0.0,-1.3883611083361298,1.0433819891610152,1,5.0,1,1,-0.2906585616922549,-0.29065856169225557
2016-09-29,air_72f5146cf0c49beb,0,0,0,0,1,0,0,0.5947301146983192,0.4629373051111003,0.0,-1.5228991455902097,0.6854647032363169,1,12.0,1,1,-0.1683820282503113,-0.16838202825031193
2016-09-30,air_72f5146cf0c49beb,1,0,0,0,0,0,0,0.5630572674934287,0.6323121385780889,0.0,-0.3389644177543058,0.5486139762651088,1,20.0,1,1,1.232342691763092,1.2323426917630917
2016-10-01,air_72f5146cf0c49beb,0,0,1,0,0,0,0,0.7319791192528446,0.6024224620839144,0.0,-1.0116546040247059,0.7591535562208136,1,4.0,1,1,1.2665801211268364,1.266580121126836
2016-10-02,air_72f5146cf0c49beb,0,0,0,1,0,0,0,1.0064771283618952,0.9511353545159497,0.0,0.30681816106527793,1.0328550101632301,1,12.0,1,1,-0.39600449819608324,-0.3960044981960839
2016-10-03,air_72f5146cf0c49beb,0,1,0,0,0,0,0,0.6897486563129904,0.5924592365858564,0.0,-1.5228991455902097,0.7170456402296728,1,10.0,1,1,-1.484829999060652,-1.4848299990606528
2016-10-04,air_72f5146cf0c49beb,0,0,0,0,0,1,0,0.6791910405780271,0.7219811680606121,0.0,-1.0116546040247059,0.7486265772230286,1,13.0,1,1,-0.6371714456923474,-0.6371714456923482
2016-10-05,air_72f5146cf0c49beb,0,0,0,0,0,0,1,0.8058824293975889,0.7319443935586704,0.0,-1.3076382859836817,0.7065186612318873,1,13.0,1,1,-0.8079823570235548,-0.8079823570235556
2016-10-06,air_72f5146cf0c49beb,0,0,0,0,1,0,0,0.700306272047954,0.7120179425625541,0.0,0.7911550951799659,0.6538837662429612,1,9.0,1,1,-0.3335494072688136,-0.33354940726881427
2016-10-07,air_72f5146cf0c49beb,1,0,0,0,0,0,0,0.5208268045535749,0.5924592365858564,0.0,0.6566170579258859,0.3486013753071892,1,12.0,1,1,0.8474537880366049,0.8474537880366044
2016-10-08,air_72f5146cf0c49beb,0,0,1,0,0,0,0,0.9431314339521144,0.9411721290178917,0.0,-0.36587202520512196,0.8223154302075252,1,21.0,1,1,1.100284035645793,1.1002840356457926
2016-10-09,air_72f5146cf0c49beb,0,0,0,1,0,0,0,0.4574811101437938,0.5526063345936235,0.0,-0.6080404922624659,0.35912835430497425,1,13.0,1,1,0.3797930770571098,0.37979307705710924
2016-10-10,air_72f5146cf0c49beb,0,1,0,0,0,0,0,0.13019502235992583,0.11422441267906504,1.0,0.8987855249832298,0.19069669034041056,1,6.0,1,1,-0.7361213789084433,-0.7361213789084441
2016-10-11,air_72f5146cf0c49beb,0,0,0,0,0,1,0,0.1196374066249622,0.02455538319654147,0.0,-0.4735024550083859,0.15911575334705474,1,14.0,1,1,-1.1289112278727176,-1.1289112278727185
2016-10-12,air_72f5146cf0c49beb,0,0,0,0,0,0,1,0.161867869564816,0.3334153736363443,0.0,0.38754098341772586,0.11700783735591373,1,15.0,1,1,-0.4170736854968489,-0.4170736854968496
2016-10-13,air_72f5146cf0c49beb,0,0,0,0,1,0,0,-0.007053982194599602,-0.025260744293749287,0.0,-0.7156709220657298,0.18016971134262516,1,13.0,1,1,-0.38283625613310474,-0.3828362561331054
2016-10-14,air_72f5146cf0c49beb,1,0,0,0,0,0,0,0.0351764807452542,0.08433473618489051,0.0,-0.5004100624592019,0.06437294236698751,1,19.0,1,1,1.0047202218173201,1.0047202218173197
2016-10-15,air_72f5146cf0c49beb,0,0,1,0,0,0,0,0.15131025382985272,0.323452148138286,0.0,1.3023996367454698,-0.06195080560643535,1,9.0,1,1,1.4701235198717333,1.4701235198717328
2016-10-16,air_72f5146cf0c49beb,0,0,0,1,0,0,0,0.4680387258787574,0.5924592365858564,0.0,0.30681816106527793,0.35912835430497425,1,13.0,1,1,-0.4283607501222591,-0.42836075012225977
2016-10-17,air_72f5146cf0c49beb,0,1,0,0,0,0,0,0.4680387258787574,0.47290053060915826,0.0,-0.4735024550083859,0.5065060602739679,1,20.0,1,1,-1.350137694530757,-1.350137694530758
2016-10-18,air_72f5146cf0c49beb,0,0,0,0,0,1,0,0.5841724989633555,0.6821282660683796,0.0,0.06464969400793413,0.5591409552628941,1,20.0,1,1,-0.548003635151607,-0.5480036351516077
2016-10-19,air_72f5146cf0c49beb,0,0,0,0,0,0,1,0.5947301146983192,0.522716658099449,0.0,-0.23133398795104196,0.5380869972673237,1,19.0,1,1,-0.4110539176966302,-0.41105391769663085
2016-10-24,air_72f5146cf0c49beb,0,1,0,0,0,0,0,-0.08095729233934396,0.044481834192658054,0.0,1.3023996367454698,-0.06195080560643535,1,13.0,1,1,-1.183841609049714,-1.1838416090497146
2016-10-25,air_72f5146cf0c49beb,0,0,0,0,0,1,0,-0.0915149080743076,-0.17470912676462155,0.0,-1.3345458934344976,-0.12511267959314679,1,10.0,1,1,-0.5111325573752671,-0.5111325573752677
2016-10-26,air_72f5146cf0c49beb,0,0,0,0,0,0,1,0.3835777999990494,0.4131211776208096,0.0,-0.4735024550083859,0.33807439630940384,1,7.0,1,1,-0.11947141487353384,-0.11947141487353446
2016-10-27,air_72f5146cf0c49beb,0,0,0,0,1,0,0,0.09852217515503528,0.1540773146712975,0.0,0.9526007398848617,0.011738047378061287,1,9.0,1,1,-0.10592693732304163,-0.10592693732304224
2016-10-28,air_72f5146cf0c49beb,1,0,0,0,0,0,0,-0.0915149080743076,-0.13485622477238873,0.0,-1.4959915381393938,-0.030369868613079727,1,14.0,1,1,0.9302255952896129,0.9302255952896125
2016-10-29,air_72f5146cf0c49beb,0,0,1,0,0,0,0,-0.007053982194599602,-0.005334293297632701,0.0,0.602801843024254,-0.11458570059536158,1,13.0,1,1,1.7568149613571518,1.7568149613571515
2016-10-30,air_72f5146cf0c49beb,0,0,0,1,0,0,0,-0.27099437556868683,-0.214562028756854,0.0,0.6297094504750699,-0.3672331965422075,1,21.0,1,1,-0.07883798222205719,-0.07883798222205782
2016-10-31,air_72f5146cf0c49beb,0,1,0,0,0,0,0,-0.24987914409875991,-0.17470912676462155,0.0,-0.8233013518689938,-0.3356522595488517,1,2.0,1,1,-1.0141594041810476,-1.0141594041810482
2016-11-01,air_72f5146cf0c49beb,0,0,0,0,0,1,0,-0.32378245424350427,-0.19463557776073778,0.0,-0.23133398795104196,-0.261963406564355,1,9.0,1,1,-0.7304778465957382,-0.730477846595739
2016-11-02,air_72f5146cf0c49beb,0,0,0,0,0,0,1,-0.3871281486532854,-0.2643781562471448,0.0,1.2754920292946539,-0.5146109025112009,1,15.0,1,1,0.4223076871461548,0.42230768714615424
2016-11-03,air_72f5146cf0c49beb,0,0,0,0,1,0,0,-0.3554553014483948,-0.3640104112277263,1.0,0.7642474877291499,-0.3567062175444223,1,14.0,1,1,-0.041966904445717275,-0.041966904445717886
2016-11-04,air_72f5146cf0c49beb,1,0,0,0,0,0,0,-0.33434006997846794,-0.2942678327413193,0.0,1.0602311696881257,-0.4303950705289189,1,12.0,1,1,0.08670563228395878,0.0867056322839582
2016-11-05,air_72f5146cf0c49beb,0,0,1,0,0,0,0,-0.3026672227735774,-0.13485622477238873,0.0,1.1947692069422058,-0.4830299655178451,1,25.0,1,1,1.2853918955025199,1.2853918955025194
2016-11-06,air_72f5146cf0c49beb,0,0,0,1,0,0,0,-0.42935861159313915,-0.5234220191966569,0.0,-0.9847469965738898,-0.4514490285244895,1,10.0,1,1,-0.4821624248367143,-0.482162424836715
2016-11-07,air_72f5146cf0c49beb,0,1,0,0,0,0,0,-0.4399162273281028,-0.33412073473355175,0.0,1.0871387771389416,-0.6093537134912682,1,7.0,1,1,-1.2541976452147707,-1.2541976452147714
2016-11-08,air_72f5146cf0c49beb,0,0,0,0,0,1,0,-0.40824338012321226,-0.6330174996752963,0.0,-1.5228991455902097,-0.24090944856878463,1,9.0,1,1,-1.0739808466957215,-1.0739808466957221
2016-11-09,air_72f5146cf0c49beb,0,0,0,0,0,0,1,-0.7355294679070804,-0.7824658821461686,0.0,0.06464969400793413,-0.6830425664757648,1,12.0,1,1,-0.7677251598595919,-0.7677251598595926
2016-11-10,air_72f5146cf0c49beb,0,0,0,0,1,0,0,-0.7672023151119709,-0.872134911628692,0.0,-1.2269154636312336,-0.7567314194602616,1,10.0,1,1,-0.5047365540875347,-0.5047365540875354
2016-11-11,air_72f5146cf0c49beb,1,0,0,0,0,0,0,-0.33434006997846794,-0.3141942837374355,0.0,0.6835246653767018,-0.4303950705289189,1,20.0,1,1,0.43698087115918804,0.4369808711591875
2016-11-12,air_72f5146cf0c49beb,0,0,1,0,0,0,0,-0.2604367598337234,-0.20459880325879573,0.0,1.0333235622373098,-0.3567062175444223,1,10.0,1,1,1.8188938167969078,1.8188938167969075
2016-11-13,air_72f5146cf0c49beb,0,0,0,1,0,0,0,-0.14430298674912503,-0.005334293297632701,0.0,0.5220790206718059,-0.29354434355771086,1,10.0,1,1,-0.3470938848193058,-0.3470938848193065
2016-11-14,air_72f5146cf0c49beb,0,1,0,0,0,0,0,-0.16541821821905195,-0.27434138174520306,0.0,-1.4421763232377618,0.053845963369202304,1,5.0,1,1,-1.3636821720812493,-1.3636821720812502
2016-11-15,air_72f5146cf0c49beb,0,0,0,0,0,1,0,-0.10207252380927123,-0.04518719528986552,0.0,-1.0923774263771535,-0.15669361658650258,1,13.0,1,1,-0.866298857588174,-0.8662988575881748
2016-11-16,air_72f5146cf0c49beb,0,0,0,0,0,0,1,-0.5454923846777376,-0.5732381466869474,0.0,0.7104322728275181,-0.4725029865200599,1,12.0,1,1,-0.2887773842546865,-0.2887773842546872
2016-11-17,air_72f5146cf0c49beb,0,0,0,0,1,0,0,-0.534934768942774,-0.3141942837374355,0.0,0.737339880278334,-0.6830425664757648,1,13.0,1,1,-0.23949053539039541,-0.23949053539039608
2016-11-18,air_72f5146cf0c49beb,1,0,0,0,0,0,0,-0.3765705329183217,-0.20459880325879573,0.0,0.9256931324340458,-0.6304076714868386,1,11.0,1,1,1.0434724770312285,1.043472477031228
2016-11-19,air_72f5146cf0c49beb,0,0,1,0,0,0,0,-0.1126301395442345,-0.2544149307490865,0.0,-1.4959915381393938,-0.030369868613079727,1,9.0,1,1,1.5457468528619813,1.545746852861981
