visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-02-16,air_650f9b9de0c5542c,0,0,0,0,0,1,0,-1.2078621210473808,-1.1283493548015633,0.0,1.0797571970555406,-1.2529463639836549,1,20.0,1,1,-1.2723818375564824,-1.2723818375564822
2016-02-17,air_650f9b9de0c5542c,0,0,0,0,0,0,1,-1.1717281188464959,-0.7700925877315361,0.0,0.382052005559541,-1.275746273520224,1,29.0,1,1,-1.1057951302689508,-1.1057951302689504
2016-02-18,air_650f9b9de0c5542c,0,0,0,0,1,0,0,-1.1717281188464959,-1.0089304324448876,0.0,0.930248941734969,-1.2985461830567933,1,17.0,1,1,-1.1153287068908275,-1.1153287068908273
2016-02-19,air_650f9b9de0c5542c,1,0,0,0,0,0,0,-0.7381200924358784,-0.3760101439545062,0.0,1.0050030693952547,-1.1731466806056632,1,27.0,1,1,-0.8007206783688928,-0.8007206783688926
2016-02-20,air_650f9b9de0c5542c,0,0,1,0,0,0,0,-0.8826561012394176,-1.080581785858893,0.0,-1.3123748880736006,-0.5575491231182971,1,23.0,1,1,-0.8343390801407743,-0.834339080140774
2016-02-21,air_650f9b9de0c5542c,0,0,0,1,0,0,0,-0.6417627532335188,-0.5790223119608551,0.0,-0.31565318593645847,-0.580349032654866,1,21.0,1,1,-1.1978694097486557,-1.1978694097486555
2016-02-23,air_650f9b9de0c5542c,0,0,0,0,0,1,0,-0.9910581078420719,-1.2119426004512361,0.0,-1.3372929306270294,-0.7171484898742808,1,27.0,1,1,-1.2046432668220945,-1.2046432668220943
2016-02-24,air_650f9b9de0c5542c,0,0,0,0,0,0,1,-1.0994601144447265,-1.43883855292892,0.0,-1.3622109731804577,-0.9793474495448256,1,26.0,1,1,-1.1612404048330238,-1.1612404048330236
2016-02-25,air_650f9b9de0c5542c,0,0,0,0,1,0,0,-1.37648746465151,-1.474664229635923,0.0,-1.0382764199858867,-1.1845466353739478,1,28.0,1,1,-1.0583781307548792,-1.058378130754879
2016-02-26,air_650f9b9de0c5542c,1,0,0,0,0,0,0,-1.1355941166456112,-0.99698854020922,0.0,1.1794293672692546,-1.2415464092153705,1,27.0,1,1,-0.6539537751110526,-0.6539537751110522
2016-02-27,air_650f9b9de0c5542c,0,0,1,0,0,0,0,-0.8826561012394176,-0.7462088032602011,0.0,1.154511324715826,-0.8995477661668337,1,12.0,1,1,-0.4881197186094586,-0.4881197186094583
2016-02-28,air_650f9b9de0c5542c,0,0,0,1,0,0,0,-0.7862987620370582,-0.5790223119608551,0.0,0.930248941734969,-1.0021473590813947,1,26.0,1,1,-1.0636466862564427,-1.0636466862564424
2016-03-01,air_650f9b9de0c5542c,0,0,0,0,0,1,0,-1.2199067884476757,-1.2716520616295741,0.0,1.2043474098226834,-1.024947268617964,1,26.0,1,1,-1.263099144529918,-1.2630991445299178
2016-03-02,air_650f9b9de0c5542c,0,0,0,0,0,0,1,-1.1235494492453162,-0.9492209712665497,0.0,0.5813963459869694,-1.3897458212030696,1,26.0,1,1,-1.1348976273252063,-1.134897627325206
2016-03-03,air_650f9b9de0c5542c,0,0,0,0,1,0,0,-0.7260754250355835,-0.2924168983048333,0.0,1.2043474098226834,-1.150346771069094,1,26.0,1,1,-1.1514559446158343,-1.1514559446158341
2016-03-04,air_650f9b9de0c5542c,1,0,0,0,0,0,0,-0.5815394162320442,-0.4357196051328441,0.0,0.6312324310938265,-0.7627483089474191,1,29.0,1,1,-0.7834097102923271,-0.7834097102923268
2016-03-05,air_650f9b9de0c5542c,0,0,1,0,0,0,0,-0.5092714118302747,-0.39989392842584126,0.0,-0.6894238242378867,-0.35234993728917496,1,28.0,1,1,-0.5631339136079103,-0.56313391360791
2016-03-06,air_650f9b9de0c5542c,0,0,0,1,0,0,0,-0.1599760572217216,-0.12523040700548743,0.0,-0.7890959944516011,-0.23835038960632937,1,29.0,1,1,-1.189339367508029,-1.1893393675080288
2016-03-08,air_650f9b9de0c5542c,0,0,0,0,0,1,0,0.10500662558476684,0.19720068335753735,0.0,-0.09139080295560162,0.10364825344220734,1,21.0,1,1,-1.1424241351845827,-1.1424241351845825
2016-03-09,air_650f9b9de0c5542c,0,0,0,0,0,0,1,-0.7260754250355835,-0.5073709585468497,0.0,-1.3622109731804577,-0.7855482184839881,1,20.0,1,1,-1.1883358331267788,-1.1883358331267786
2016-03-10,air_650f9b9de0c5542c,0,0,0,0,1,0,0,-1.0512814448435466,-1.3194196305722443,0.0,-1.3622109731804577,-0.7969481732522727,1,18.0,1,1,-1.069166125353319,-1.0691661253533185
2016-03-11,air_650f9b9de0c5542c,1,0,0,0,0,0,0,-1.2680854580488554,-1.6299088286996013,0.0,-1.3622109731804577,-0.9109477209351182,1,25.0,1,1,-0.7342365256110678,-0.7342365256110674
2016-03-12,air_650f9b9de0c5542c,0,0,1,0,0,0,0,-1.0994601144447265,-1.3910709839862498,0.0,-1.237620760413315,-0.86534790186198,1,34.0,1,1,-0.5463247127219696,-0.5463247127219694
2016-03-13,air_650f9b9de0c5542c,0,0,0,1,0,0,0,-1.003102775242367,-1.307477738336577,0.0,-1.3622109731804577,-0.7399483994108499,1,28.0,1,1,-1.1396644156361446,-1.1396644156361444
2016-03-15,air_650f9b9de0c5542c,0,0,0,0,0,1,0,-0.8344774316382378,-0.7581506954958687,0.0,1.378773707696683,-0.7741482637157036,1,19.0,1,1,-1.0942544848845737,-1.0942544848845732
2016-03-16,air_650f9b9de0c5542c,0,0,0,0,0,0,1,-0.798343429437353,-0.6626155576105279,0.0,-0.9635222923256009,-1.0021473590813947,1,27.0,1,1,-1.0059434593345569,-1.0059434593345564
2016-03-17,air_650f9b9de0c5542c,0,0,0,0,1,0,0,-0.25633339642408115,0.16137500665053453,0.0,1.4036917502501116,-0.7057485351059962,1,28.0,1,1,-0.9590282270111105,-0.9590282270111101
2016-03-18,air_650f9b9de0c5542c,1,0,0,0,0,0,0,-0.03952938321877226,0.24496825230020747,0.0,0.33221592045268383,-0.5233492588134433,1,31.0,1,1,-0.58772050594854,-0.5877205059485396
2016-03-19,air_650f9b9de0c5542c,0,0,1,0,0,0,0,0.044783288583292176,-0.1849398681838253,0.0,-0.7143418667913154,0.13784811774706088,1,18.0,1,1,-0.5704095378719741,-0.5704095378719739
2016-03-20,air_650f9b9de0c5542c,0,0,0,1,0,0,0,-0.1358867224211318,-0.20882365265516037,1.0,0.107953537471827,-0.033151203777207476,1,17.0,1,1,-0.7803991071485765,-0.7803991071485762
2016-03-22,air_650f9b9de0c5542c,0,0,0,0,0,1,0,-0.47313740962939,-0.2565912215978305,0.0,1.0548391545021119,-0.7285484446425654,1,22.0,1,1,-1.0902403473595728,-1.0902403473595725
2016-03-23,air_650f9b9de0c5542c,0,0,0,0,0,0,1,-0.48518207702968486,-0.19688176041949262,0.0,-0.24089905827617286,-0.5689490778865816,1,30.0,1,1,-0.9901377928298664,-0.990137792829866
2016-03-24,air_650f9b9de0c5542c,0,0,0,0,1,0,0,-1.0271921100429569,-1.1880588159799013,0.0,-0.7641779518981725,-0.7399483994108499,1,21.0,1,1,-1.049095437728315,-1.0490954377283148
2016-03-25,air_650f9b9de0c5542c,1,0,0,0,0,0,0,-0.8706114338391227,-0.8536858333812091,0.0,0.8056587289678262,-1.0021473590813947,1,30.0,1,1,-0.4509889465032015,-0.4509889465032012
2016-03-26,air_650f9b9de0c5542c,0,0,1,0,0,0,0,-0.798343429437353,-0.7700925877315361,0.0,0.18270766513211262,-0.6145488969597198,1,44.0,1,1,-0.4567592691953901,-0.45675926919538984
2016-03-27,air_650f9b9de0c5542c,0,0,0,1,0,0,0,-0.5333607466308646,-0.45960338960417935,0.0,-0.3904073135967442,-0.5119493040451588,1,23.0,1,1,-1.0094558296689324,-1.0094558296689322
2016-03-29,air_650f9b9de0c5542c,0,0,0,0,0,1,0,-0.28042273122467093,-0.08940473029848464,0.0,0.9551669842883979,-0.580349032654866,1,18.0,1,1,-0.8534062333845278,-0.8534062333845276
2016-03-30,air_650f9b9de0c5542c,0,0,0,0,0,0,1,-0.015440048418182483,0.07778176100086162,0.0,-0.564833611470744,-0.16995066099662207,1,35.0,1,1,-0.9379540050048564,-0.9379540050048562
2016-03-31,air_650f9b9de0c5542c,0,0,0,0,1,0,0,0.008649286382407296,0.13749122217919948,0.0,0.9800850268418264,-0.30675011821603676,1,29.0,1,1,-0.9025794180657872,-0.9025794180657869
2016-04-01,air_650f9b9de0c5542c,1,0,0,0,0,0,0,-0.268378063824376,-0.0774628380628169,0.0,-0.8389320795584582,-0.23835038960632937,1,30.0,1,1,-0.6976075206954359,-0.6976075206954355
2016-04-02,air_650f9b9de0c5542c,0,0,1,0,0,0,0,-0.47313740962939,-0.805918264438539,0.0,-1.3622109731804577,-0.1813506157649066,1,30.0,1,1,-0.714667605176689,-0.7146676051766888
2016-04-03,air_650f9b9de0c5542c,0,0,0,1,0,0,0,-0.1479313898214267,-0.17299797594815755,0.0,-1.2625388029667435,-0.14715075146005305,1,24.0,1,1,-1.2344984146642877,-1.2344984146642874
2016-04-05,air_650f9b9de0c5542c,0,0,0,0,0,1,0,-0.47313740962939,-0.7342669110245333,0.0,-1.3622109731804577,-0.1813506157649066,1,29.0,1,1,-1.143427669565833,-1.1434276695658325
2016-04-06,air_650f9b9de0c5542c,0,0,0,0,0,0,1,-0.027484715818477373,0.2688520367715425,0.0,0.8554948140746836,-0.47774943974030515,1,28.0,1,1,-1.0769435168080077,-1.0769435168080075
2016-04-07,air_650f9b9de0c5542c,0,0,0,0,1,0,0,-0.24428872902378623,-0.5193128507825172,0.0,-1.3622109731804577,0.04664847960078455,1,22.0,1,1,-1.1918482034611546,-1.1918482034611544
2016-04-08,air_650f9b9de0c5542c,1,0,0,0,0,0,0,0.24954263438830593,0.20914257559320465,0.0,-0.4900794838104584,0.12644816297877637,1,32.0,1,1,-0.6378972250110495,-0.6378972250110492
2016-04-09,air_650f9b9de0c5542c,0,0,1,0,0,0,0,0.28567663658919085,0.48380609701355887,0.0,0.43188809066639816,-0.021751249008922755,1,29.0,1,1,-0.5463247127219696,-0.5463247127219694
2016-04-10,air_650f9b9de0c5542c,0,0,0,1,0,0,0,0.28567663658919085,0.49574798924922664,0.0,-0.44024339870360124,0.13784811774706088,1,30.0,1,1,-1.1213499131783287,-1.1213499131783284
2016-04-12,air_650f9b9de0c5542c,0,0,0,0,0,1,0,-0.5213160792305696,-0.4476614973685118,0.0,1.378773707696683,-0.660148716032858,1,15.0,1,1,-1.2061485683939699,-1.2061485683939694
2016-04-13,air_650f9b9de0c5542c,0,0,0,0,0,0,1,-0.05157405061906736,0.16137500665053453,0.0,-1.063194462539315,-0.04455115854549199,1,20.0,1,1,-1.1188410772252033,-1.1188410772252029
2016-04-14,air_650f9b9de0c5542c,0,0,0,0,1,0,0,0.056827955983587065,-0.17299797594815755,0.0,-1.3372929306270294,0.2860475297347602,1,26.0,1,1,-1.0859753262392595,-1.0859753262392593
2016-04-15,air_650f9b9de0c5542c,1,0,0,0,0,0,0,0.1652299625862415,0.006130407586856017,0.0,1.6528721757843972,-0.1129508871551993,1,33.0,1,1,-0.6654944204954297,-0.6654944204954294
2016-04-16,air_650f9b9de0c5542c,0,0,1,0,0,0,0,0.056827955983587065,0.2210844678288724,0.0,-0.24089905827617286,-0.27255025391118315,1,31.0,1,1,-0.4514907136938266,-0.4514907136938263
2016-04-17,air_650f9b9de0c5542c,0,0,0,1,0,0,0,0.574748654196269,0.6271088038415696,0.0,-0.3904073135967442,0.7192458109295734,1,17.0,1,1,-1.157728034498648,-1.1577280344986478
2016-04-19,air_650f9b9de0c5542c,0,0,0,0,0,1,0,0.22545329958771615,0.4599223125422238,0.0,1.2541834949295403,0.1492480725153456,1,22.0,1,1,-1.1424241351845827,-1.1424241351845825
2016-04-20,air_650f9b9de0c5542c,0,0,0,0,0,0,1,0.032738621182997286,0.04195608429385882,0.0,1.6279541332309686,-0.10155093238691477,1,37.0,1,1,-1.009706713264245,-1.0097067132642448
2016-04-21,air_650f9b9de0c5542c,0,0,0,0,1,0,0,0.11705129298506173,0.16137500665053453,0.0,-1.3622109731804577,0.16064802728363012,1,29.0,1,1,-1.1153287068908275,-1.1153287068908273
2016-04-22,air_650f9b9de0c5542c,1,0,0,0,0,0,0,0.3097659713897806,0.5076898814848939,0.0,0.7059865587541124,0.26324762019819115,1,26.0,1,1,-0.6198336061485461,-0.6198336061485458
2016-04-23,air_650f9b9de0c5542c,0,0,1,0,0,0,0,0.35794464099096057,0.4360385280708888,0.0,-1.1130305476461722,0.40004707741760576,1,28.0,1,1,-0.5232434219532153,-0.5232434219532149
2016-04-24,air_650f9b9de0c5542c,0,0,0,1,0,0,0,0.14114062778565173,-0.029695269120146785,0.0,-0.8638501221118867,0.20624784635676838,1,20.0,1,1,-1.1364029288970816,-1.1364029288970814
2016-04-26,air_650f9b9de0c5542c,0,0,0,0,0,1,0,0.5386146519953846,0.7823534029052482,0.0,1.453527835356969,0.3544472583444675,1,26.0,1,1,-1.046335718179877,-1.0463357181798767
2016-04-27,air_650f9b9de0c5542c,0,0,0,0,0,0,1,0.41816797799243527,0.30467771347854533,0.0,-1.2874568455201723,0.5254465798687359,1,28.0,1,1,-1.0270176813408107,-1.0270176813408105
2016-04-28,air_650f9b9de0c5542c,0,0,0,0,1,0,0,-0.03952938321877226,-0.5073709585468497,0.0,-1.3622109731804577,0.32024739403961394,1,23.0,1,1,-0.7866711970313902,-0.7866711970313899
2016-04-29,air_650f9b9de0c5542c,1,0,0,0,0,0,0,0.14114062778565173,0.07778176100086162,1.0,1.7027082608912545,0.13784811774706088,1,31.0,1,1,-0.6148159342422951,-0.6148159342422949
2016-04-30,air_650f9b9de0c5542c,0,0,1,0,0,0,0,0.1652299625862415,0.3524452824212154,0.0,1.6777902183378257,-0.1129508871551993,1,26.0,1,1,-0.6587205634219909,-0.6587205634219906
2016-05-01,air_650f9b9de0c5542c,0,0,0,1,0,0,0,0.4663466475936148,0.8898304330262562,0.0,1.0299211119486833,0.012448615295930793,1,10.0,1,1,-0.9374522378142314,-0.937452237814231
2016-05-03,air_650f9b9de0c5542c,0,0,0,0,0,1,0,0.7192846629998085,0.7465277261982454,1.0,0.0830354949183983,0.7990454943075652,1,21.0,1,1,-0.7921906361282662,-0.792190636128266
2016-05-04,air_650f9b9de0c5542c,0,0,0,0,0,0,1,1.0204013480071819,1.1406101699752753,1.0,0.8804128566281121,0.9358449515269799,1,25.0,1,1,-0.8486394450735895,-0.8486394450735891
2016-05-06,air_650f9b9de0c5542c,1,0,0,0,0,0,0,0.4302126453927299,0.30467771347854533,0.0,-1.1877846753064578,0.5482464894053051,1,35.0,1,1,-1.1936043886283425,-1.193604388628342
2016-05-07,air_650f9b9de0c5542c,0,0,1,0,0,0,0,0.8999546740042326,0.8659466485549211,0.0,1.5282819630172544,0.7534456752344272,1,21.0,1,1,-0.7681058109782617,-0.7681058109782614
2016-05-08,air_650f9b9de0c5542c,0,0,0,1,0,0,0,0.7795080000012832,0.9017723252619239,0.0,1.4784458779103975,0.7876455395392805,1,42.0,1,1,-1.107802199031451,-1.1078021990314508
2016-05-10,air_650f9b9de0c5542c,0,0,0,0,0,1,0,0.4904359823942046,0.4121547435995533,0.0,-1.063194462539315,0.6052462632467279,1,23.0,1,1,-1.3727352756815014,-1.3727352756815012
2016-05-11,air_650f9b9de0c5542c,0,0,0,0,0,0,1,0.7192846629998085,0.9973074631472646,0.0,-0.9884403348790295,0.5938463084784431,1,30.0,1,1,-1.1830672776252154,-1.1830672776252151
2016-05-12,air_650f9b9de0c5542c,0,0,0,0,1,0,0,0.8758653392036423,1.0450750320899347,0.0,1.8771345587652541,0.7762455847709963,1,28.0,1,1,-1.0628940354705052,-1.0628940354705048
2016-05-13,air_650f9b9de0c5542c,1,0,0,0,0,0,0,0.7674633326009881,0.9853655709115968,0.0,1.229265452376112,0.6166462180150124,1,33.0,1,1,-0.7066393301266876,-0.7066393301266872
2016-05-14,air_650f9b9de0c5542c,0,0,1,0,0,0,0,0.6349719911977437,0.6390506960772374,0.0,0.8804128566281121,0.4684468060273131,1,37.0,1,1,-0.5463247127219696,-0.5463247127219694
2016-05-15,air_650f9b9de0c5542c,0,0,0,1,0,0,0,0.35794464099096057,0.531573665956229,0.0,1.3538556651432547,0.26324762019819115,1,24.0,1,1,-1.159985986856461,-1.1599859868564608
2016-05-17,air_650f9b9de0c5542c,0,0,0,0,0,1,0,0.39407864319184505,0.10166554547219668,0.0,-1.3622109731804577,0.5140466251004513,1,23.0,1,1,-1.301986101803363,-1.3019861018033627
2016-05-18,air_650f9b9de0c5542c,0,0,0,0,0,0,1,0.5988379889968592,0.8659466485549211,0.0,1.9269706438721113,0.19484789158848367,1,34.0,1,1,-1.0995230403861371,-1.0995230403861367
2016-05-19,air_650f9b9de0c5542c,0,0,0,0,1,0,0,0.5386146519953846,0.6390506960772374,0.0,1.5033639204638258,0.445646896490744,1,22.0,1,1,-1.0909929981455104,-1.0909929981455102
2016-05-20,air_650f9b9de0c5542c,1,0,0,0,0,0,0,0.29772130398948593,0.20914257559320465,0.0,-0.6395877391310297,0.37724716788103674,1,30.0,1,1,-0.7061375629360624,-0.7061375629360621
2016-05-21,air_650f9b9de0c5542c,0,0,1,0,0,0,0,0.5265699845950894,0.7704115106695805,0.0,1.727626303444683,0.20624784635676838,1,28.0,1,1,-0.43167090966413535,-0.43167090966413507
2016-05-22,air_650f9b9de0c5542c,0,0,0,1,0,0,0,0.9119993414045272,1.1644939544466104,0.0,1.8272984736583973,0.6850459466247197,1,21.0,1,1,-1.1640001243814617,-1.1640001243814615
2016-05-24,air_650f9b9de0c5542c,0,0,0,0,0,1,0,1.1408480220101311,1.319738553510289,0.0,0.7059865587541124,0.8446453133807034,1,9.0,1,1,-1.2545691022892915,-1.2545691022892913
2016-05-25,air_650f9b9de0c5542c,0,0,0,0,0,0,1,0.9240440088048223,0.6390506960772374,0.0,-1.3622109731804577,1.118244227819533,1,30.0,1,1,-1.0503498557048778,-1.0503498557048774
2016-05-26,air_650f9b9de0c5542c,0,0,0,0,1,0,0,1.0565353502080663,1.0570169243256025,0.0,0.03319940981154115,1.0270445896732563,1,20.0,1,1,-1.0144735015751833,-1.0144735015751831
2016-05-27,air_650f9b9de0c5542c,1,0,0,0,0,0,0,0.5867933215965642,0.3643871746568832,0.0,-1.3622109731804577,0.5710463989418741,1,22.0,1,1,-0.7224449966313781,-0.7224449966313777
2016-05-28,air_650f9b9de0c5542c,0,0,1,0,0,0,0,0.574748654196269,0.5554574504275644,0.0,-1.2625388029667435,0.5140466251004513,1,28.0,1,1,-0.5282610938594662,-0.5282610938594658
2016-05-29,air_650f9b9de0c5542c,0,0,0,1,0,0,0,0.8879100066039375,1.0689588165612698,0.0,1.0797571970555406,0.5710463989418741,1,28.0,1,1,-1.030279168079874,-1.0302791680798737
2016-05-31,air_650f9b9de0c5542c,0,0,0,0,0,1,0,0.7313293304001032,0.9137142174975916,0.0,0.2574617927923982,0.6052462632467279,1,22.0,1,1,-1.1258658178939545,-1.1258658178939542
2016-06-01,air_650f9b9de0c5542c,0,0,0,0,0,0,1,0.8156420022021676,0.9734236786759295,0.0,-0.09139080295560162,0.7876455395392805,1,25.0,1,1,-1.1469400399002085,-1.1469400399002083
2016-06-02,air_650f9b9de0c5542c,0,0,0,0,1,0,0,0.6831506607989236,0.7465277261982454,0.0,1.9768067289789686,0.6166462180150124,1,27.0,1,1,-1.0864770934298846,-1.0864770934298844
2016-06-04,air_650f9b9de0c5542c,0,0,1,0,0,0,0,0.8999546740042326,0.9853655709115968,0.0,0.6312324310938265,0.5938463084784431,1,31.0,1,1,-0.6067876591922936,-0.6067876591922933
