visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Shizuoka-ken Hamamatsu-shi Motoshirochō,total_area_visitors,total_genre_visitors
2016-07-14,air_20add8092c9bb51d,0,0,0,0,1,0,0,1.2944106902779704,1.4719332941046726,0.0,1.369889823346255,1.216028705373128,1,8.0,1,1,-0.19225160436072783,-0.19225160436072794
2016-07-15,air_20add8092c9bb51d,1,0,0,0,0,0,0,1.168629662566243,1.1531573198603857,0.0,0.9562728723414324,1.1069985205801443,1,12.0,1,1,0.99171010386993,0.9917101038699299
2016-07-16,air_20add8092c9bb51d,0,0,1,0,0,0,0,0.8827636904941353,0.7205327833859961,0.0,-0.8533012883046668,1.0088713542664585,1,58.0,1,1,1.4444564614332838,1.4444564614332838
2016-07-17,air_20add8092c9bb51d,0,0,0,1,0,0,0,1.1228911070347058,1.1303876074143653,0.0,-1.2152161204338865,1.1288045575387409,1,22.0,1,1,0.5187250846274196,0.5187250846274195
2016-07-18,air_20add8092c9bb51d,0,1,0,0,0,0,0,1.397322440223929,1.528857575219724,1.0,1.8869110121022834,1.248737760811023,1,5.0,1,1,-1.007419921993422,-1.0074199219934221
2016-07-19,air_20add8092c9bb51d,0,0,0,0,0,1,0,1.100021829268937,1.0620784700763035,0.0,0.3358474458341984,1.1615136129766361,1,16.0,1,1,-0.8320181874407319,-0.832018187440732
2016-07-20,air_20add8092c9bb51d,0,0,0,0,0,0,1,1.0771525515031684,1.0506936138532932,0.0,0.5426559213366099,1.1179015390594422,1,15.0,1,1,-0.35078778751412076,-0.3507877875141209
2016-07-21,air_20add8092c9bb51d,0,0,0,0,1,0,0,1.0428486348545154,1.0506936138532932,0.0,0.8528686345902267,1.1069985205801443,1,7.0,1,1,-0.13003645919887624,-0.13003645919887635
2016-07-22,air_20add8092c9bb51d,1,0,0,0,0,0,0,0.9056329682599038,0.766072208278037,0.0,-1.0342587043692766,1.0633864466629503,1,32.0,1,1,1.0554244091561635,1.0554244091561635
2016-07-23,air_20add8092c9bb51d,0,0,1,0,0,0,0,0.7912865794310608,0.7205327833859961,0.0,-1.5254288336875035,0.9870653173078618,1,60.0,1,1,1.371372405369663,1.3713724053696628
2016-07-24,air_20add8092c9bb51d,0,0,0,1,0,0,0,0.8370251349625982,0.857151058062119,0.0,-0.8791523477424682,0.9543562618699667,1,44.0,1,1,-0.4145020928003543,-0.41450209280035444
2016-07-25,air_20add8092c9bb51d,0,1,0,0,0,0,0,0.9399368849085569,0.993769332738242,0.0,0.4651027430232055,1.0524834281836524,1,28.0,1,1,-1.0580165761913134,-1.0580165761913134
2016-07-26,air_20add8092c9bb51d,0,0,0,0,0,1,0,0.6655055517193337,0.49283565892579123,0.0,-1.5771309525631065,0.7690049477218943,1,8.0,1,1,-0.3268012255240093,-0.3268012255240094
2016-07-27,air_20add8092c9bb51d,0,0,0,0,0,0,1,0.8027212183139453,0.7205327833859961,0.0,-1.370322477060695,0.8562290955562813,1,3.0,1,1,-0.12329023863915738,-0.1232902386391575
2016-07-28,air_20add8092c9bb51d,0,0,0,0,1,0,0,0.9513715237914413,0.9482299078462011,0.0,-0.9825565854936739,1.0960955021008456,1,12.0,1,1,0.10195857004923303,0.10195857004923292
2016-07-29,air_20add8092c9bb51d,1,0,0,0,0,0,0,1.008544718205863,0.9596147640692115,0.0,-0.3879822184242412,0.9870653173078618,1,31.0,1,1,1.302036249616997,1.3020362496169968
2016-07-30,air_20add8092c9bb51d,0,0,1,0,0,0,0,1.088587190386053,1.0962330387453345,0.0,1.6801025365998719,0.9543562618699667,1,70.0,1,1,1.4204698994431724,1.4204698994431721
2016-07-31,air_20add8092c9bb51d,0,0,0,1,0,0,0,1.202933579214896,1.2328513134214574,0.0,1.3957408827840563,1.0633864466629503,1,27.0,1,1,-0.3695272890688953,-0.3695272890688954
2016-08-01,air_20add8092c9bb51d,0,1,0,0,0,0,0,1.1914989403320115,1.1873118885294165,0.0,0.12903897033178713,1.2814468162489179,1,27.0,1,1,-1.112735920731255,-1.1127359207312553
2016-08-02,air_20add8092c9bb51d,0,0,0,0,0,1,0,1.088587190386053,1.0279239014072727,0.0,-0.23287586179743278,1.1506105944973375,1,12.0,1,1,-0.7566853911905381,-0.7566853911905382
2016-08-03,air_20add8092c9bb51d,0,0,0,0,0,0,1,1.100021829268937,1.0620784700763035,0.0,-0.15532268348402858,1.1069985205801443,1,19.0,1,1,-0.3050634037204708,-0.3050634037204709
2016-08-04,air_20add8092c9bb51d,0,0,0,0,1,0,0,1.1914989403320115,1.1417724636373752,0.0,1.240634526157248,1.1615136129766361,1,18.0,1,1,-0.17726000311690818,-0.1772600031169083
2016-08-05,air_20add8092c9bb51d,1,0,0,0,0,0,0,1.2258028569806645,1.1531573198603857,0.0,1.240634526157248,1.1615136129766361,1,38.0,1,1,0.8830209948522374,0.8830209948522373
2016-08-06,air_20add8092c9bb51d,0,0,1,0,0,0,0,1.2486721347464331,1.1873118885294165,0.0,1.4474430016596596,1.248737760811023,1,40.0,1,1,0.638657894577977,0.6386578945779768
2016-08-07,air_20add8092c9bb51d,0,0,0,1,0,0,0,1.2715414125122015,1.2100816009754365,0.0,0.8787196940280281,1.3141558716868131,1,42.0,1,1,-0.5685407955806013,-0.5685407955806014
2016-08-08,air_20add8092c9bb51d,0,1,0,0,0,0,0,1.5574073845843093,1.733784987233908,0.0,1.6801025365998719,1.226931723852426,1,20.0,1,1,-1.0939964191764804,-1.0939964191764806
2016-08-09,air_20add8092c9bb51d,0,0,0,0,0,1,0,1.7289269678275738,1.8931729743560513,0.0,1.4991451205352622,1.4558951119176922,1,44.0,1,1,-0.2544667495225794,-0.2544667495225795
2016-08-10,air_20add8092c9bb51d,0,0,0,0,0,0,1,1.397322440223929,1.6199364250038055,0.0,1.1889324072816454,1.2596407792903213,1,44.0,1,1,0.7585907045285342,0.7585907045285342
2016-08-11,air_20add8092c9bb51d,0,0,0,0,1,0,0,1.1800643014491274,1.1645421760833956,1.0,0.9304218129036311,1.1833196499352328,1,57.0,1,1,0.4452662385327033,0.4452662385327032
2016-08-12,air_20add8092c9bb51d,1,0,0,0,0,0,0,1.1800643014491274,1.1417724636373752,0.0,-0.3879822184242412,1.3141558716868131,1,22.0,1,1,0.008635852306455642,0.00863585230645553
2016-08-13,air_20add8092c9bb51d,0,0,1,0,0,0,0,1.1457603848004745,1.1303876074143653,1.0,-0.8015991694290638,1.1506105944973375,1,69.0,1,1,0.17616699620614035,0.17616699620614026
2016-08-14,air_20add8092c9bb51d,0,0,0,1,0,0,0,0.8598944127283668,0.6863782147169654,1.0,-1.5771309525631065,0.9979683357871604,1,43.0,1,1,-0.8698719805813765,-0.8698719805813767
2016-08-15,air_20add8092c9bb51d,0,1,0,0,0,0,0,1.0771525515031684,1.1759270323064062,1.0,-0.4655353967376454,1.0524834281836524,1,54.0,1,1,-1.4005746646125925,-1.4005746646125927
2016-08-16,air_20add8092c9bb51d,0,0,0,0,0,1,0,1.3058453291608545,1.403624156766611,0.0,1.240634526157248,1.1179015390594422,1,28.0,1,1,-1.2817662247553216,-1.2817662247553219
2016-08-17,air_20add8092c9bb51d,0,0,0,0,0,0,1,1.397322440223929,1.3466998756515598,0.0,1.111379228968241,1.4558951119176922,1,18.0,1,1,-0.7746753126831217,-0.7746753126831218
2016-08-18,air_20add8092c9bb51d,0,0,0,0,1,0,0,1.2715414125122015,1.1873118885294165,0.0,-0.4655353967376454,1.368670964083305,1,24.0,1,1,-0.49658110961026697,-0.4965811096102671
2016-08-19,air_20add8092c9bb51d,1,0,0,0,0,0,0,1.237237495863549,1.2100816009754365,0.0,-0.02606738629502151,1.2596407792903213,1,53.0,1,1,0.8459167817737837,0.8459167817737837
2016-08-20,air_20add8092c9bb51d,0,0,1,0,0,0,0,1.397322440223929,1.528857575219724,0.0,0.671911218525617,1.226931723852426,1,56.0,1,1,0.7274831319476084,0.7274831319476084
2016-08-21,air_20add8092c9bb51d,0,0,0,1,0,0,0,1.363018523575276,1.3466998756515598,0.0,1.111379228968241,1.172416631455934,1,26.0,1,1,-0.7623072416569705,-0.7623072416569706
2016-08-22,air_20add8092c9bb51d,0,1,0,0,0,0,0,1.397322440223929,1.3694695880975807,0.0,-1.499577774249702,1.4340890749590955,1,22.0,1,1,-1.959761391007066,-1.9597613910070661
2016-08-23,air_20add8092c9bb51d,0,0,0,0,0,1,0,1.2601067736293174,1.2897755945365086,0.0,0.2582942675207942,1.226931723852426,1,11.0,1,1,-0.5617945750208825,-0.5617945750208826
2016-08-24,air_20add8092c9bb51d,0,0,0,0,0,0,1,1.237237495863549,1.2442361696444677,0.0,-0.00021632685721995545,1.303252853207515,1,12.0,1,1,-0.3702768691310863,-0.37027686913108643
2016-08-26,air_20add8092c9bb51d,1,0,0,0,0,0,0,1.2258028569806645,1.1986967447524268,0.0,1.4991451205352622,1.172416631455934,1,36.0,1,1,1.1461235966812724,1.1461235966812724
2016-08-27,air_20add8092c9bb51d,0,0,1,0,0,0,0,1.0771525515031684,1.2442361696444677,0.0,-0.620641753364454,1.1288045575387409,1,66.0,1,1,1.2094631119364105,1.2094631119364105
2016-08-28,air_20add8092c9bb51d,0,0,0,1,0,0,0,1.100021829268937,1.1190027511913547,0.0,-0.5689396344888511,1.0960955021008456,1,55.0,1,1,-0.20836757569783396,-0.20836757569783407
2016-08-29,air_20add8092c9bb51d,0,1,0,0,0,0,0,1.3858878013410447,1.506087862773703,0.0,0.5426559213366099,1.2923498347282165,1,26.0,1,1,-1.385583063368773,-1.3855830633687731
2016-08-30,air_20add8092c9bb51d,0,0,0,0,0,1,0,0.9399368849085569,0.9368450516231906,0.0,0.7236133374012197,0.8453260770769828,1,17.0,1,1,-0.5884046672286624,-0.5884046672286625
2016-08-31,air_20add8092c9bb51d,0,0,0,0,0,0,1,1.0314139959716313,1.1417724636373752,0.0,0.8787196940280281,0.8344230585976847,1,5.0,1,1,-0.15627176137556065,-0.15627176137556076
2016-09-01,air_20add8092c9bb51d,0,0,0,0,1,0,0,1.13432574591759,1.1531573198603857,0.0,1.111379228968241,1.074289465142249,1,25.0,1,1,-0.5520500342123997,-0.5520500342123998
2016-09-02,air_20add8092c9bb51d,1,0,0,0,0,0,0,1.1571950236833586,1.2442361696444677,0.0,1.369889823346255,0.9870653173078618,1,18.0,1,1,0.6588965562571335,0.6588965562571334
2016-09-03,air_20add8092c9bb51d,0,0,1,0,0,0,0,1.351583884692392,1.4947030065506928,0.0,0.3875495647098013,1.2814468162489179,1,53.0,1,1,1.2443185848282912,1.2443185848282912
2016-09-04,air_20add8092c9bb51d,0,0,0,1,0,0,0,1.1800643014491274,1.1873118885294165,0.0,0.07733685145618424,0.9761622988285638,1,41.0,1,1,-0.694845036059782,-0.6948450360597821
2016-09-05,air_20add8092c9bb51d,0,1,0,0,0,0,0,0.9971100793229783,1.0051541889612523,0.0,-1.2669182393094893,0.9652592803492652,1,14.0,1,1,-1.294134295781473,-1.2941342957814732
2016-09-06,air_20add8092c9bb51d,0,0,0,0,0,1,0,1.0657179126202845,1.1417724636373752,0.0,-0.5172375156132483,1.2051256868938294,1,5.0,1,1,-0.5884046672286624,-0.5884046672286625
2016-09-07,air_20add8092c9bb51d,0,0,0,0,0,0,1,1.100021829268937,1.084848182522324,0.0,0.05148579201838292,1.1179015390594422,1,9.0,1,1,-0.49133404917493007,-0.4913340491749302
2016-09-08,air_20add8092c9bb51d,0,0,0,0,1,0,0,1.008544718205863,1.073463326299314,0.0,-1.0342587043692766,1.1288045575387409,1,13.0,1,1,-0.3432919868922109,-0.343291986892211
2016-09-09,air_20add8092c9bb51d,1,0,0,0,0,0,0,1.0771525515031684,1.1531573198603857,0.0,1.4991451205352622,0.9979683357871604,1,32.0,1,1,0.9774680826883013,0.9774680826883012
2016-09-10,air_20add8092c9bb51d,0,0,1,0,0,0,0,0.9742408015572098,1.0165390451842629,0.0,0.4651027430232055,0.8017140031597895,1,99.0,1,1,1.4879321050403607,1.4879321050403607
2016-09-11,air_20add8092c9bb51d,0,0,0,1,0,0,0,0.9856754404400939,0.9596147640692115,0.0,-0.15532268348402858,1.0088713542664585,1,73.0,1,1,-0.25409195949148394,-0.25409195949148405
2016-09-12,air_20add8092c9bb51d,0,1,0,0,0,0,0,0.9971100793229783,0.857151058062119,0.0,-1.1893650609960853,1.1397075760180393,1,35.0,1,1,-1.2727712640090298,-1.27277126400903
2016-09-13,air_20add8092c9bb51d,0,0,0,0,0,1,0,0.9513715237914413,0.8116116331700782,0.0,-1.4478756553740995,0.9652592803492652,1,5.0,1,1,-0.7533122809106787,-0.7533122809106788
2016-09-14,air_20add8092c9bb51d,0,0,0,0,0,0,1,0.9628061626743254,0.9140753391771703,0.0,-1.3444714176228936,1.1506105944973375,1,2.0,1,1,-0.3571592180427441,-0.3571592180427442
2016-09-15,air_20add8092c9bb51d,0,0,0,0,1,0,0,0.9513715237914413,0.766072208278037,0.0,-1.2669182393094893,1.019774372745757,1,16.0,1,1,-0.03146668102076195,-0.03146668102076206
2016-09-16,air_20add8092c9bb51d,1,0,0,0,0,0,0,0.9056329682599038,0.754687352055027,0.0,-0.9825565854936739,1.0415804097043537,1,29.0,1,1,0.9092562970289219,0.9092562970289217
2016-09-17,air_20add8092c9bb51d,0,0,1,0,0,0,0,0.9742408015572098,0.8799207705081394,0.0,-0.620641753364454,1.0306773912250555,1,52.0,1,1,1.3728715654940449,1.3728715654940449
2016-09-18,air_20add8092c9bb51d,0,0,0,1,0,0,0,0.9170676071427883,0.5042205151488016,0.0,-1.6029820120009077,1.1288045575387409,1,76.0,1,1,0.1915333874810555,0.19153338748105542
2016-09-19,air_20add8092c9bb51d,0,1,0,0,0,0,0,0.9285022460256724,1.0279239014072727,1.0,-0.49138645617544696,0.9870653173078618,1,27.0,1,1,-1.2757695842577939,-1.275769584257794
2016-09-21,air_20add8092c9bb51d,0,0,0,0,0,0,1,0.6312016350706807,0.6066842211558937,0.0,-1.2152161204338865,0.7690049477218943,1,32.0,1,1,0.3999166447701488,0.3999166447701487
2016-09-22,air_20add8092c9bb51d,0,0,0,0,1,0,0,0.6083323573049122,0.49283565892579123,1.0,-1.5254288336875035,0.736295892283999,1,29.0,1,1,-0.2679591906420171,-0.26795919064201723
2016-09-23,air_20add8092c9bb51d,1,0,0,0,0,0,0,0.6426362739535647,0.25375367824257583,0.0,-1.6029820120009077,0.9107441879527733,1,40.0,1,1,0.21477036940897598,0.2147703694089759
2016-09-24,air_20add8092c9bb51d,0,0,1,0,0,0,0,0.5282898851247216,0.24236882201956583,0.0,-1.6029820120009077,0.736295892283999,1,47.0,1,1,1.145748806650177,1.1457488066501769
2016-09-25,air_20add8092c9bb51d,0,0,0,1,0,0,0,0.6769401906022178,0.7433024958320166,0.0,-0.2587269212352341,0.5727506150945234,1,47.0,1,1,-0.3515373675763117,-0.3515373675763119
2016-09-26,air_20add8092c9bb51d,0,1,0,0,0,0,0,0.9056329682599038,1.0051541889612523,0.0,0.10318791089398557,0.8453260770769828,1,61.0,1,1,-1.0437745550096846,-1.0437745550096849
2016-09-27,air_20add8092c9bb51d,0,0,0,0,0,1,0,1.008544718205863,1.0165390451842629,0.0,0.15489002976958843,1.0306773912250555,1,6.0,1,1,-0.4182499931113092,-0.41824999311130934
2016-09-28,air_20add8092c9bb51d,0,0,0,0,0,0,1,0.9285022460256724,0.8229964893930882,0.0,-1.551279893125305,1.1179015390594422,1,11.0,1,1,-0.30281466353389785,-0.30281466353389797
2016-09-29,air_20add8092c9bb51d,0,0,0,0,1,0,0,0.9742408015572098,1.0051541889612523,0.0,-0.6464928128022553,1.0088713542664585,1,15.0,1,1,-0.18100790342786308,-0.1810079034278632
2016-09-30,air_20add8092c9bb51d,1,0,0,0,0,0,0,0.6655055517193337,0.4131416653647196,0.0,-1.499577774249702,0.8235200401183862,1,34.0,1,1,1.214335382340652,1.214335382340652
2016-10-01,air_20add8092c9bb51d,0,0,1,0,0,0,0,0.6998094683679863,0.5611447962638528,0.0,-1.5771309525631065,0.8344230585976847,1,32.0,1,1,1.2484412751703418,1.2484412751703415
2016-10-02,air_20add8092c9bb51d,0,0,0,1,0,0,0,0.7912865794310608,0.6749933584939554,0.0,-1.4737267148119007,0.9543562618699667,1,10.0,1,1,-0.4077558722406355,-0.4077558722406356
2016-10-03,air_20add8092c9bb51d,0,1,0,0,0,0,0,0.6312016350706807,0.49283565892579123,0.0,-1.6029820120009077,0.7581019292425961,1,10.0,1,1,-1.492398222230988,-1.4923982222309882
2016-10-04,air_20add8092c9bb51d,0,0,0,0,0,1,0,0.9399368849085569,1.073463326299314,0.0,-0.3362800995486383,0.7908109846804909,1,7.0,1,1,-0.6479962821728456,-0.6479962821728457
2016-10-06,air_20add8092c9bb51d,0,0,0,0,1,0,0,0.8941983293770198,0.857151058062119,0.0,0.8528686345902267,0.93255022491137,1,24.0,1,1,-0.34554072707878386,-0.34554072707878397
2016-10-07,air_20add8092c9bb51d,1,0,0,0,0,0,0,0.6312016350706807,0.6749933584939554,0.0,-0.6464928128022553,0.7581019292425961,1,54.0,1,1,0.8309251805299641,0.830925180529964
2016-10-08,air_20add8092c9bb51d,0,0,1,0,0,0,0,0.7112441072508707,0.5269902275948221,0.0,-1.2669182393094893,0.7690049477218943,1,58.0,1,1,1.0827840814261345,1.0827840814261342
2016-10-09,air_20add8092c9bb51d,0,0,0,1,0,0,0,0.5740284406562591,0.3448325280266579,0.0,-1.3961735364984964,0.5618475966152253,1,26.0,1,1,0.3650611718782681,0.365061171878268
2016-10-10,air_20add8092c9bb51d,0,1,0,0,0,0,0,0.34533566299857305,0.2992931031346171,1.0,-0.8791523477424682,0.4201083563843463,1,20.0,1,1,-0.7465660603509598,-0.74656606035096
2016-10-11,air_20add8092c9bb51d,0,0,0,0,0,1,0,0.31103174634992004,0.3106779593576271,0.0,-0.620641753364454,0.4310113748636448,1,30.0,1,1,-1.137846852814653,-1.137846852814653
2016-10-12,air_20add8092c9bb51d,0,0,0,0,0,0,1,0.379639579647226,0.6636085022709449,0.0,0.18074108920739,0.3873993009464511,1,28.0,1,1,-0.428744113981983,-0.4287441139819831
2016-10-13,air_20add8092c9bb51d,0,0,0,0,1,0,0,0.13951216310665543,-0.008098014886659517,0.0,-1.370322477060695,0.2456600607155723,1,39.0,1,1,-0.39463822115229324,-0.39463822115229336
2016-10-14,air_20add8092c9bb51d,1,0,0,0,0,0,0,0.1166428853408869,0.04882626622839172,0.0,-0.9825565854936739,0.1802419498397821,1,36.0,1,1,0.9875874135278796,0.9875874135278795
2016-10-15,air_20add8092c9bb51d,0,0,1,0,0,0,0,0.16238144087242398,0.3334476718036479,0.0,1.0338260506548365,-0.12504256758057256,1,48.0,1,1,1.4512026819930026,1.4512026819930026
2016-10-16,air_20add8092c9bb51d,0,0,0,1,0,0,0,0.379639579647226,0.5042205151488016,0.0,0.9045707534658294,0.25656307919487065,1,42.0,1,1,-0.43998781491484773,-0.43998781491484784
2016-10-17,air_20add8092c9bb51d,0,1,0,0,0,0,0,0.33390102411568856,0.11713540356645297,0.0,-1.5254288336875035,0.4528174118222415,1,10.0,1,1,-1.358223391098802,-1.3582233910988022
2016-10-18,air_20add8092c9bb51d,0,0,0,0,0,1,0,0.6883748294851022,0.9254601954001807,0.0,1.1372302884060421,0.44191439334294297,1,2.0,1,1,-0.559171044803214,-0.5591710448032142
2016-10-19,air_20add8092c9bb51d,0,0,0,0,0,0,1,0.6312016350706807,0.5839145087098733,0.0,0.12903897033178713,0.6926838183668057,1,20.0,1,1,-0.4227474734844551,-0.42274747348445524
2016-10-20,air_20add8092c9bb51d,0,0,0,0,1,0,0,0.6998094683679863,0.754687352055027,0.0,0.801166515714624,0.5618475966152253,1,28.0,1,1,-0.20312051526249708,-0.2031205152624972
2016-10-21,air_20add8092c9bb51d,1,0,0,0,0,0,0,0.3224663852328045,0.21959910957354542,0.0,-1.1376629421204822,0.4746234487808382,1,15.0,1,1,1.0108243954558,1.0108243954558
2016-10-22,air_20add8092c9bb51d,0,0,1,0,0,0,0,0.2881624685841515,0.13990511601247338,0.0,-1.0342587043692766,0.34378722702925774,1,74.0,1,1,1.5561438906997402,1.5561438906997402
2016-10-23,air_20add8092c9bb51d,0,0,0,1,0,0,0,0.3224663852328045,0.2651385344655863,0.0,-0.9825565854936739,0.37649628246715294,1,91.0,1,1,-0.17463647289923973,-0.17463647289923984
2016-10-24,air_20add8092c9bb51d,0,1,0,0,0,0,0,-0.06631133678526215,-0.23579513934686447,0.0,-1.3444714176228936,0.07121176504679833,1,4.0,1,1,-1.1925661973545947,-1.192566197354595
2016-10-25,air_20add8092c9bb51d,0,0,0,0,0,1,0,-0.13491917008256774,-0.36102855779997733,0.0,-1.6029820120009077,-0.03781841974618545,1,9.0,1,1,-0.5224416217558558,-0.522441621755856
2016-10-26,air_20add8092c9bb51d,0,0,0,0,0,0,1,0.49398596847606907,0.6636085022709449,0.0,0.749464396839021,0.3546902455085559,1,3.0,1,1,-0.1322851993854492,-0.1322851993854493
2016-10-27,air_20add8092c9bb51d,0,0,0,0,1,0,0,0.43681277406164754,0.4131416653647196,0.0,0.5685069807744112,0.40920533790504776,1,9.0,1,1,-0.11879275826601149,-0.1187927582660116
2016-10-28,air_20add8092c9bb51d,1,0,0,0,0,0,0,0.12807752422377097,-0.22441028312385447,0.0,-1.6029820120009077,0.40920533790504776,1,12.0,1,1,0.9133789873709722,0.9133789873709721
2016-10-29,air_20add8092c9bb51d,0,0,1,0,0,0,0,0.31103174634992004,0.3676022404726783,0.0,0.6202090996500139,0.2129510052776771,1,86.0,1,1,1.7367926856877671,1.7367926856877671
2016-10-30,air_20add8092c9bb51d,0,0,0,1,0,0,0,-0.249265558911411,-0.2927194204619157,0.0,-1.241067179871688,-0.081430493663379,1,51.0,1,1,-0.0918078760271361,-0.0918078760271362
2016-10-31,air_20add8092c9bb51d,0,1,0,0,0,0,0,-0.11204989231679921,-0.008098014886659517,0.0,0.3358474458341984,-0.22316973389425798,1,6.0,1,1,-1.023535893330528,-1.0235358933305283
2016-11-01,air_20add8092c9bb51d,0,0,0,0,0,1,0,-0.20352700337987373,-0.08779200844773158,0.0,-0.310429040110837,-0.19046067845636278,1,18.0,1,1,-0.7409442098845275,-0.7409442098845276
2016-11-02,air_20add8092c9bb51d,0,0,0,0,0,0,1,-0.3178733922087168,-0.40656798269201816,0.0,-1.1118118826826808,-0.1686546414977661,1,30.0,1,1,0.4074124453920586,0.40741244539205856
2016-11-03,air_20add8092c9bb51d,0,0,0,0,1,0,0,-0.249265558911411,-0.3154891329079365,1.0,1.0338260506548365,-0.21226671541495964,1,35.0,1,1,-0.05507845297977792,-0.05507845297977803
2016-11-04,air_20add8092c9bb51d,1,0,0,0,0,0,0,-0.2950041144429483,-0.20164057067783406,0.0,0.9562728723414324,-0.27768482629074986,1,25.0,1,1,0.07309973765488019,0.07309973765488008
2016-11-05,air_20add8092c9bb51d,0,0,1,0,0,0,0,-0.15778844784833648,-0.05363743977870075,0.0,1.007974991217035,-0.27768482629074986,1,61.0,1,1,1.2671807767251162,1.2671807767251162
2016-11-06,air_20add8092c9bb51d,0,0,0,1,0,0,0,0.02516577427781238,0.16267482845849418,0.0,0.9562728723414324,-0.255878789332153,1,54.0,1,1,-0.493582789361503,-0.4935827893615031
2016-11-07,air_20add8092c9bb51d,0,1,0,0,0,0,0,-0.37504658662313833,-0.39518312646900816,0.0,0.4134006241476026,-0.3758119926044353,1,13.0,1,1,-1.2626519331694517,-1.262651933169452
2016-11-08,air_20add8092c9bb51d,0,0,0,0,0,1,0,-0.32930803109160106,-0.36102855779997733,0.0,-1.0342587043692766,-0.3103938817286449,1,13.0,1,1,-1.0831275082747112,-1.0831275082747114
2016-11-09,air_20add8092c9bb51d,0,0,0,0,0,0,1,-0.660912558695246,-0.6798045320442644,0.0,0.9562728723414324,-0.6374844361075963,1,5.0,1,1,-0.7780484229629812,-0.7780484229629813
2016-11-10,air_20add8092c9bb51d,0,0,0,0,1,0,0,-0.6837818364610145,-0.8278076629433975,0.0,-1.6029820120009077,-0.6483874545868946,1,8.0,1,1,-0.5160701912272325,-0.5160701912272326
2016-11-11,air_20add8092c9bb51d,1,0,0,0,0,0,0,-0.15778844784833648,-0.030867727332680336,0.0,0.3358474458341984,-0.1141395491012742,1,28.0,1,1,0.4220292566047828,0.4220292566047827
2016-11-12,air_20add8092c9bb51d,0,0,1,0,0,0,0,-0.19209236449698947,-0.06502229600171075,0.0,0.9562728723414324,-0.2013636969356611,1,32.0,1,1,1.7986330408185232,1.7986330408185232
