visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-01-17,air_dea0655f96947922,0,0,0,1,0,0,0,-1.1572852373175284,-1.1737818578890957,0.0,-0.43825528702170924,-1.2659147520719882,1,24.0,1,1,-1.2219621474360505,-1.2219621474360505
2016-01-18,air_dea0655f96947922,0,1,0,0,0,0,0,-0.8878038225388829,-1.0076843913387645,0.0,-1.4178847521290592,-0.8589382561246077,1,25.0,1,1,-1.5075819384675244,-1.5075819384675244
2016-01-19,air_dea0655f96947922,0,0,0,0,0,1,0,-1.5322159013573828,-1.6499279286667123,0.0,-0.3609161187237606,-1.358937951145675,1,14.0,1,1,-1.2693095142289024,-1.2693095142289024
2016-01-20,air_dea0655f96947922,0,0,0,0,0,0,1,-1.4267666520961737,-1.4727572976796923,0.0,-1.0569686334052986,-1.358937951145675,1,33.0,1,1,-1.1433911117311557,-1.1433911117311557
2016-01-21,air_dea0655f96947922,0,0,0,0,1,0,0,-1.3096008195837192,-1.3620256533128048,0.0,-0.43825528702170924,-1.2659147520719882,1,25.0,1,1,-1.0205438897821346,-1.0205438897821346
2016-01-22,air_dea0655f96947922,1,0,0,0,0,0,0,-1.2978842363324739,-1.1848550223257848,0.0,0.33513639595777756,-1.1612636531140903,1,26.0,1,1,-0.7100987226484626,-0.7100987226484626
2016-01-23,air_dea0655f96947922,0,0,1,0,0,0,0,-1.3799003190911918,-1.5059767909897583,0.0,-1.3405455838311104,-1.2310310524193555,1,39.0,1,1,-0.63639038947905,-0.63639038947905
2016-01-24,air_dea0655f96947922,0,0,0,1,0,0,0,-1.8719968156435012,-1.9046107107105537,0.0,0.3866958414897434,-1.731030747440423,1,35.0,1,1,-1.337899213150439,-1.337899213150439
2016-01-25,air_dea0655f96947922,0,1,0,0,0,0,0,-1.661098317121083,-1.5613426131732022,0.0,0.8765105740434183,-1.8589376461667424,1,31.0,1,1,-1.362724589252637,-1.362724589252637
2016-01-26,air_dea0655f96947922,0,0,0,0,0,1,0,-1.3096008195837192,-1.3288061600027383,0.0,0.3866958414897434,-1.370565851029886,1,25.0,1,1,-1.188946956537251,-1.188946956537251
2016-01-27,air_dea0655f96947922,0,0,0,0,0,0,1,-0.9346701555438648,-1.0409038846488308,0.0,0.4124755642557262,-0.7659150570509207,1,40.0,1,1,-1.0364116559505498,-1.0364116559505498
2016-01-28,air_dea0655f96947922,0,0,0,0,1,0,0,-0.9463867387951101,-0.9080259114085658,0.0,-0.5929336236176066,-1.1612636531140903,1,36.0,1,1,-1.0420421536232134,-1.0420421536232134
2016-01-29,air_dea0655f96947922,1,0,0,0,0,0,0,-0.993253071800092,-1.2845135022559833,0.0,-1.469444197661025,-0.6728918579772337,1,32.0,1,1,-0.8982085312579011,-0.8982085312579011
2016-01-30,air_dea0655f96947922,0,0,1,0,0,0,0,-0.9463867387951101,-1.0962697068322746,0.0,-1.1085280789372647,-0.6961476577456555,1,41.0,1,1,-0.5949294520712555,-0.5949294520712555
2016-01-31,air_dea0655f96947922,0,0,0,1,0,0,0,-0.9112369890413737,-0.9744648980286983,0.0,0.9022902968094011,-0.8821940558930293,1,38.0,1,1,-1.1531165168021198,-1.1531165168021198
2016-02-01,air_dea0655f96947922,0,1,0,0,0,0,0,-1.040119404805074,-1.2070013511991622,0.0,-1.1343078017032473,-0.835682456356186,1,22.0,1,1,-1.4090482291959137,-1.4090482291959137
2016-02-02,air_dea0655f96947922,0,0,0,0,0,1,0,-1.1690018205687738,-1.1405623645790297,0.0,0.10311889106393143,-1.0217288545035597,1,20.0,1,1,-1.2600959725827257,-1.2600959725827257
2016-02-03,air_dea0655f96947922,0,0,0,0,0,0,1,-1.3213174028349646,-1.2070013511991622,0.0,-0.41247556425572646,-1.2659147520719882,1,37.0,1,1,-1.1848520491389503,-1.1848520491389503
2016-02-04,air_dea0655f96947922,0,0,0,0,1,0,0,-1.2158681535737557,-1.1294892001423409,0.0,0.6960525146815382,-1.4054495506825184,1,19.0,1,1,-1.1469741557046689,-1.1469741557046689
2016-02-05,air_dea0655f96947922,1,0,0,0,0,0,0,-1.0869857378100556,-1.0519770490855196,0.0,0.8765105740434183,-1.1031241536930358,1,36.0,1,1,-0.7707545384857918,-0.7707545384857918
2016-02-06,air_dea0655f96947922,0,0,1,0,0,0,0,-1.1572852373175284,-1.1516355290157183,0.0,-0.1804580593618803,-1.091496253808825,1,57.0,1,1,-0.5463024267164346,-0.5463024267164346
2016-02-07,air_dea0655f96947922,0,0,0,1,0,0,0,-1.3447505693374557,-1.3177329955660497,0.0,0.1804580593618803,-1.2194031525351448,1,51.0,1,1,-1.16053853646154,-1.16053853646154
2016-02-08,air_dea0655f96947922,0,1,0,0,0,0,0,-1.251017903327492,-1.0187575557754533,0.0,1.1858672472352132,-1.5101006496404163,1,25.0,1,1,-1.3573500232923674,-1.3573500232923674
2016-02-09,air_dea0655f96947922,0,0,0,0,0,1,0,-0.9346701555438648,-0.985538062465387,0.0,-0.07733916829794864,-0.9170777555456621,1,21.0,1,1,-1.1382724774832798,-1.1382724774832798
2016-02-10,air_dea0655f96947922,0,0,0,0,0,0,1,-1.1690018205687738,-1.2070013511991622,0.0,0.4124755642557262,-0.998473054735138,1,31.0,1,1,-0.8124714076059802,-0.8124714076059802
2016-02-11,air_dea0655f96947922,0,0,0,0,1,0,0,-1.0635525713075646,-0.808367431478367,1.0,1.16008752446923,-1.3007984517246207,1,42.0,1,1,-0.8861797407753929,-0.8861797407753929
2016-02-12,air_dea0655f96947922,1,0,0,0,0,0,0,-0.630038991011483,-0.38758718288419447,0.0,0.33513639595777756,-0.8124266565877643,1,39.0,1,1,-0.8296188323363645,-0.8296188323363645
2016-02-13,air_dea0655f96947922,0,0,1,0,0,0,0,-0.3136912432278556,-0.2547092096439291,0.0,-1.1343078017032473,-0.19614796272458804,1,38.0,1,1,-0.6386937748905942,-0.6386937748905942
2016-02-14,air_dea0655f96947922,0,0,0,1,0,0,0,-0.06764299495170106,-0.01109959203677662,0.0,-0.5413741780856408,-0.20777586260879907,1,43.0,1,1,-1.1781978246167117,-1.1781978246167117
2016-02-15,air_dea0655f96947922,0,1,0,0,0,0,0,-1.0518359880563193,-1.0630502135222082,0.0,-0.8507308512774355,-1.0101009546193491,1,16.0,1,1,-1.3609330672658804,-1.3609330672658804
2016-02-16,air_dea0655f96947922,0,0,0,0,0,1,0,-1.2861676530812285,-1.3398793244394271,0.0,1.0054091878733327,-1.1612636531140903,1,28.0,1,1,-1.1994401567453965,-1.1994401567453965
2016-02-17,air_dea0655f96947922,0,0,0,0,0,0,1,-1.2158681535737557,-1.1959281867624734,0.0,-0.2062377821278631,-1.1380078533456683,1,29.0,1,1,-1.0295014997159175,-1.0295014997159175
2016-02-18,air_dea0655f96947922,0,0,0,0,1,0,0,-1.1690018205687738,-0.985538062465387,0.0,1.2374266927671789,-1.3473100512614642,1,41.0,1,1,-1.0392269047868816,-1.0392269047868816
2016-02-19,air_dea0655f96947922,1,0,0,0,0,0,0,-0.7472048235239376,-0.6533431293647244,0.0,0.6187133463835893,-1.0101009546193491,1,25.0,1,1,-0.718288537445064,-0.718288537445064
2016-02-20,air_dea0655f96947922,0,0,1,0,0,0,0,-0.840937489533901,-1.1516355290157183,0.0,-1.469444197661025,-0.4984733597140708,1,44.0,1,1,-0.7525833869058325,-0.7525833869058325
2016-02-21,air_dea0655f96947922,0,0,0,1,0,0,0,-0.9463867387951101,-0.9523185691553206,0.0,0.3609161187237604,-0.8821940558930293,1,48.0,1,1,-1.1234284381644397,-1.1234284381644397
2016-02-22,air_dea0655f96947922,0,1,0,0,0,0,0,-1.1221354875637921,-1.2845135022559833,0.0,-1.263206415533162,-1.091496253808825,1,23.0,1,1,-1.347880549933797,-1.347880549933797
2016-02-23,air_dea0655f96947922,0,0,0,0,0,1,0,-0.9229535722926193,-1.1737818578890957,0.0,-1.0827483561712816,-0.7310313573982881,1,23.0,1,1,-1.1303385943990722,-1.1303385943990722
2016-02-24,air_dea0655f96947922,0,0,0,0,0,0,1,-1.2275847368250012,-1.2623671733826058,0.0,-0.2062377821278631,-1.1147520535772468,1,30.0,1,1,-1.086062408154946,-1.086062408154946
2016-02-25,air_dea0655f96947922,0,0,0,0,1,0,0,-1.3213174028349646,-1.2623671733826058,0.0,1.211646970001196,-1.2426589523035663,1,32.0,1,1,-0.9811304060734903,-0.9811304060734903
2016-02-26,air_dea0655f96947922,1,0,0,0,0,0,0,-1.2627344865787373,-1.1959281867624734,0.0,0.6444930691495722,-1.2659147520719882,1,28.0,1,1,-0.5685684856946946,-0.5685684856946946
2016-02-27,air_dea0655f96947922,0,0,1,0,0,0,0,-0.9463867387951101,-0.7197821159848569,0.0,0.10311889106393143,-1.1961473527667228,1,43.0,1,1,-0.3993976238023969,-0.3993976238023969
2016-02-28,air_dea0655f96947922,0,0,0,1,0,0,0,-0.6534721575139738,-0.5093919916877705,0.0,1.0827483561712816,-0.8007987567035534,1,55.0,1,1,-0.9865049720337601,-0.9865049720337601
2016-02-29,air_dea0655f96947922,0,1,0,0,0,0,0,-0.9229535722926193,-0.9301722402819432,0.0,-1.3405455838311104,-1.277542651956199,1,37.0,1,1,-1.2997653880037638,-1.2997653880037638
2016-03-01,air_dea0655f96947922,0,0,0,0,0,1,0,-1.4970661516036465,-1.4506109688063147,0.0,0.25779722765982893,-1.358937951145675,1,32.0,1,1,-1.1899706833868262,-1.1899706833868262
2016-03-02,air_dea0655f96947922,0,0,0,0,0,0,1,-1.1104189043125465,-1.0298307202121422,0.0,1.3405455838311104,-1.3356821513772534,1,34.0,1,1,-1.0591895783535976,-1.0591895783535976
2016-03-03,air_dea0655f96947922,0,0,0,0,1,0,0,-0.840937489533901,-0.6644162938014131,0.0,1.3405455838311104,-1.1496357532298795,1,35.0,1,1,-1.0760810713715878,-1.0760810713715878
2016-03-04,air_dea0655f96947922,1,0,0,0,0,0,0,-0.4660068254940466,-0.2436360452072406,0.0,1.0311889106393155,-0.7891708568193424,1,51.0,1,1,-0.7006292492898923,-0.7006292492898923
2016-03-05,air_dea0655f96947922,0,0,1,0,0,0,0,-0.05592641170045565,-0.01109959203677662,0.0,0.464035009787692,-0.14963636318774473,1,29.0,1,1,-0.4759212058081413,-0.4759212058081413
2016-03-06,air_dea0655f96947922,0,0,0,1,0,0,0,0.06123942081199911,0.04426623014666715,0.0,-0.5671539008516236,-0.23103166237722073,1,33.0,1,1,-1.1147267599430508,-1.1147267599430508
2016-03-07,air_dea0655f96947922,0,1,0,0,0,0,0,0.1315389203194716,0.04426623014666715,0.0,-0.9280700195753842,0.2573401327596357,1,13.0,1,1,-1.4049533217976131,-1.4049533217976131
2016-03-08,air_dea0655f96947922,0,0,0,0,0,1,0,-0.12622591120792834,-0.022172756473465532,0.0,-0.23201750489384612,-0.07986896388247934,1,36.0,1,1,-1.0668675297254113,-1.0668675297254113
2016-03-09,air_dea0655f96947922,0,0,0,0,0,0,1,-0.8292209062826557,-0.8415869247884331,0.0,-1.469444197661025,-0.649636058208812,1,29.0,1,1,-1.1137030330934756,-1.1137030330934756
2016-03-10,air_dea0655f96947922,0,0,0,0,1,0,0,-1.016686238302583,-1.1073428712689632,0.0,-0.8765105740434185,-0.8007987567035534,1,31.0,1,1,-0.9921354697064235,-0.9921354697064235
2016-03-11,air_dea0655f96947922,1,0,0,0,0,0,0,-1.0518359880563193,-0.9080259114085658,0.0,0.025779722765982803,-0.9519614551982948,1,39.0,1,1,-0.6504666336607087,-0.6504666336607087
2016-03-12,air_dea0655f96947922,0,0,1,0,0,0,0,-1.0635525713075646,-0.8969527469718769,0.0,1.2889861382991445,-1.1263799534614578,1,50.0,1,1,-0.4587737810777571,-0.4587737810777571
2016-03-13,air_dea0655f96947922,0,0,0,1,0,0,0,-0.8760872392876375,-0.6754894582381018,0.0,-0.8249511285114527,-0.9752172549667164,1,33.0,1,1,-1.0640522808890795,-1.0640522808890795
2016-03-14,air_dea0655f96947922,0,1,0,0,0,0,0,-1.1104189043125465,-1.3288061600027383,0.0,-1.469444197661025,-0.8589382561246077,1,27.0,1,1,-1.2951586171806755,-1.2951586171806755
2016-03-15,air_dea0655f96947922,0,0,0,0,0,1,0,-0.8760872392876375,-0.7419284448582345,0.0,1.1858672472352132,-0.8124266565877643,1,36.0,1,1,-1.0177286409458028,-1.0177286409458028
2016-03-16,air_dea0655f96947922,0,0,0,0,0,0,1,-0.8643706560363921,-0.6090504716179693,0.0,-0.3093566731917948,-1.079868353924614,1,31.0,1,1,-0.9276406781831875,-0.9276406781831875
2016-03-17,air_dea0655f96947922,0,0,0,0,1,0,0,-0.34884099298159205,-0.03324592091015405,0.0,1.4436644748950422,-0.7310313573982881,1,52.0,1,1,-0.879781447965548,-0.879781447965548
2016-03-18,air_dea0655f96947922,1,0,0,0,0,0,0,-0.1848088274641556,-0.0775385786569093,0.0,-0.5413741780856408,-0.3821943608719621,1,55.0,1,1,-0.5010025136227331,-0.5010025136227331
2016-03-19,air_dea0655f96947922,0,0,1,0,0,0,0,-0.21995857721789205,-0.38758718288419447,0.0,-1.3405455838311104,-0.19614796272458804,1,32.0,1,1,-0.4833432254675613,-0.4833432254675613
2016-03-20,air_dea0655f96947922,0,0,0,1,0,0,0,-0.55973949150401,-0.46509933394101566,1.0,0.464035009787692,-0.39382226075617294,1,50.0,1,1,-0.6975580687411668,-0.6975580687411668
2016-03-21,air_dea0655f96947922,0,1,0,0,0,0,0,-0.7354882402726919,-0.631196800491347,1.0,1.2889861382991445,-0.7077755576298663,1,43.0,1,1,-1.1469741557046689,-1.1469741557046689
2016-03-22,air_dea0655f96947922,0,0,0,0,0,1,0,-0.630038991011483,-0.398660347320883,0.0,1.417884752129059,-0.9403335553140837,1,32.0,1,1,-1.0136337335475023,-1.0136337335475023
2016-03-23,air_dea0655f96947922,0,0,0,0,0,0,1,-0.4191404924890647,-0.08861174309359782,0.0,1.16008752446923,-0.5449849592509143,1,28.0,1,1,-0.9115169803023785,-0.9115169803023785
2016-03-24,air_dea0655f96947922,0,0,0,0,1,0,0,-0.8292209062826557,-0.7751479381683006,0.0,-0.41247556425572646,-0.7310313573982881,1,24.0,1,1,-0.97166093271492,-0.97166093271492
2016-03-25,air_dea0655f96947922,1,0,0,0,0,0,0,-0.993253071800092,-0.8969527469718769,0.0,0.8765105740434183,-0.9170777555456621,1,39.0,1,1,-0.36151973036811547,-0.36151973036811547
2016-03-26,air_dea0655f96947922,0,0,1,0,0,0,0,-0.9112369890413737,-0.6976357871114794,0.0,1.16008752446923,-1.0449846542719816,1,50.0,1,1,-0.3674061597531727,-0.3674061597531727
2016-03-27,air_dea0655f96947922,0,0,0,1,0,0,0,-0.712055073770201,-0.5315383205611481,0.0,-0.051559445531965835,-0.9170777555456621,1,51.0,1,1,-0.9312237221567006,-0.9312237221567006
2016-03-28,air_dea0655f96947922,0,1,0,0,0,0,0,-0.6417555742627284,-0.5869041427445919,0.0,0.5155944553196579,-0.649636058208812,1,32.0,1,1,-1.049720104995027,-1.049720104995027
2016-03-29,air_dea0655f96947922,0,0,0,0,0,1,0,-0.4660068254940466,-0.42080667619426043,0.0,0.48981473255367486,-0.7542871571667099,1,31.0,1,1,-0.7720341970477608,-0.7720341970477608
2016-03-30,air_dea0655f96947922,0,0,0,0,0,0,1,-0.11450932795668292,-0.16612389415041942,0.0,0.43825528702170924,-0.28917116179827507,1,23.0,1,1,-0.8582831841244694,-0.8582831841244694
2016-03-31,air_dea0655f96947922,0,0,0,0,1,0,0,0.049522837560753485,0.17714420338693213,0.0,0.6444930691495722,-0.1380084633035337,1,24.0,1,1,-0.8221968126769444,-0.8221968126769444
2016-04-01,air_dea0655f96947922,1,0,0,0,0,0,0,-0.1848088274641556,-0.44295300506763824,0.0,-1.469444197661025,0.059665834728051016,1,35.0,1,1,-0.6131006036512148,-0.6131006036512148
2016-04-02,air_dea0655f96947922,0,0,1,0,0,0,0,0.09638917056573514,0.12177838120348834,0.0,-0.10311889106393167,0.08292163449647268,1,45.0,1,1,-0.6305039600939928,-0.6305039600939928
2016-04-03,air_dea0655f96947922,0,0,0,1,0,0,0,0.20183841982694448,0.2325100255703759,0.0,-1.3921050293630763,0.2108285332227924,1,36.0,1,1,-1.1607944681739337,-1.1607944681739337
2016-04-04,air_dea0655f96947922,0,1,0,0,0,0,0,-0.009060078695473787,0.13285154564017726,0.0,-1.3147658610651276,0.02478213507541832,1,28.0,1,1,-1.274684080189172,-1.274684080189172
2016-04-05,air_dea0655f96947922,0,0,0,0,0,1,0,-0.1848088274641556,-0.2436360452072406,0.0,-0.41247556425572646,-0.021729464461424992,1,20.0,1,1,-1.0678912565749865,-1.0678912565749865
2016-04-06,air_dea0655f96947922,0,0,0,0,0,0,1,0.049522837560753485,0.21036369669699845,0.0,0.6187133463835893,-0.20777586260879907,1,33.0,1,1,-1.000069352790631,-1.000069352790631
2016-04-07,air_dea0655f96947922,0,0,0,0,1,0,0,0.1315389203194716,0.2325100255703759,0.0,-1.469444197661025,0.059665834728051016,1,14.0,1,1,-1.1172860770669888,-1.1172860770669888
2016-04-08,air_dea0655f96947922,1,0,0,0,0,0,0,-0.009060078695473787,-0.16612389415041942,0.0,-0.9280700195753842,0.10617743426489454,1,29.0,1,1,-0.5521888561014918,-0.5521888561014918
2016-04-09,air_dea0655f96947922,0,0,1,0,0,0,0,0.10810575381698076,0.2546563544437533,0.0,0.3093566731917948,-0.1031247636509012,1,44.0,1,1,-0.4587737810777571,-0.4587737810777571
2016-04-10,air_dea0655f96947922,0,0,0,1,0,0,0,0.15497208682196242,0.06641255902004457,0.0,-1.3921050293630763,0.11780533414910536,1,27.0,1,1,-1.0453692658843325,-1.0453692658843325
2016-04-11,air_dea0655f96947922,0,1,0,0,0,0,0,-0.5480229082527647,-0.44295300506763824,0.0,0.6960525146815382,-0.6263802584403904,1,26.0,1,1,-1.2972060708798259,-1.2972060708798259
2016-04-12,air_dea0655f96947922,0,0,0,0,0,1,0,-0.4660068254940466,-0.26578237408061806,0.0,1.1858672472352132,-0.8124266565877643,1,20.0,1,1,-1.131874184673435,-1.131874184673435
2016-04-13,air_dea0655f96947922,0,0,0,0,0,0,1,0.02608967105826266,0.05533939458335566,0.0,-1.2889861382991448,0.16431693368594888,1,41.0,1,1,-1.0428099487603948,-1.0428099487603948
2016-04-14,air_dea0655f96947922,0,0,0,0,1,0,0,0.27213791933441694,0.321095341063886,0.0,0.9022902968094011,0.2573401327596357,1,31.0,1,1,-1.0092828944368077,-1.0092828944368077
2016-04-15,air_dea0655f96947922,1,0,0,0,0,0,0,-0.05592641170045565,0.03319306570997824,0.0,1.6241225342569223,-0.1380084633035337,1,31.0,1,1,-0.5803413444648092,-0.5803413444648092
2016-04-16,air_dea0655f96947922,0,0,1,0,0,0,0,0.02608967105826266,0.35431483437395234,0.0,1.5467833659589734,-0.42870596040880543,1,47.0,1,1,-0.362031593792903,-0.362031593792903
2016-04-17,air_dea0655f96947922,0,0,0,1,0,0,0,0.49475300110808085,0.6089976164177934,0.0,0.3866958414897434,0.4201307311385881,1,40.0,1,1,-1.0824793641814328,-1.0824793641814328
2016-04-18,air_dea0655f96947922,0,1,0,0,0,0,0,-0.032493245197964614,-0.16612389415041942,0.0,-1.211646970001196,0.036410034959629356,1,26.0,1,1,-1.387805897067229,-1.387805897067229
2016-04-19,air_dea0655f96947922,0,0,0,0,0,1,0,-0.13794249445917375,-0.01109959203677662,0.0,1.2374266927671789,-0.23103166237722073,1,23.0,1,1,-1.0668675297254113,-1.0668675297254113
2016-04-20,air_dea0655f96947922,0,0,0,0,0,0,1,-0.032493245197964614,0.17714420338693213,0.0,1.649902257022905,-0.3473106612193294,1,39.0,1,1,-0.9314796538690944,-0.9314796538690944
2016-04-21,air_dea0655f96947922,0,0,0,0,1,0,0,-0.05592641170045565,-0.4097335117575719,0.0,-1.469444197661025,0.22245643310700322,1,9.0,1,1,-1.0392269047868816,-1.0392269047868816
2016-04-22,air_dea0655f96947922,1,0,0,0,0,0,0,0.3893037518468715,0.37646116324732976,0.0,0.464035009787692,0.38524703148595546,1,34.0,1,1,-0.5337617728091387,-0.5337617728091387
2016-04-23,air_dea0655f96947922,0,0,1,0,0,0,0,0.33072083559064425,0.45397331430415094,0.0,0.12889861382991447,0.22245643310700322,1,39.0,1,1,-0.4352280635375281,-0.4352280635375281
2016-04-24,air_dea0655f96947922,0,0,0,1,0,0,0,0.2252715863294353,0.35431483437395234,0.0,-0.07733916829794864,0.3038517322964792,1,55.0,1,1,-1.0607251686279602,-1.0607251686279602
2016-04-25,air_dea0655f96947922,0,1,0,0,0,0,0,0.3424374188418899,0.5425586297976611,0.0,0.2835769504258117,0.1294332340333162,1,35.0,1,1,-1.2490909089497926,-1.2490909089497926
2016-04-26,air_dea0655f96947922,0,0,0,0,0,1,0,0.5299027508618173,0.7861682474048136,0.0,1.5725630887249566,0.38524703148595546,1,14.0,1,1,-0.9688456838785883,-0.9688456838785883
2016-04-27,air_dea0655f96947922,0,0,0,0,0,0,1,0.2838545025856626,-2.64276000881029e-05,0.0,-1.469444197661025,0.5015260303280641,1,28.0,1,1,-0.9491389420242662,-0.9491389420242662
2016-04-28,air_dea0655f96947922,0,0,0,0,1,0,0,0.07295600406324432,-0.11075807196697564,0.0,-1.469444197661025,0.11780533414910536,1,30.0,1,1,-0.7039563615510116,-0.7039563615510116
2016-04-29,air_dea0655f96947922,1,0,0,0,0,0,0,-0.3136912432278556,-0.3100750318273729,1.0,0.2835769504258117,-0.21940376249300989,1,46.0,1,1,-0.5286431385612629,-0.5286431385612629
2016-04-30,air_dea0655f96947922,0,0,1,0,0,0,0,-0.032493245197964614,0.17714420338693213,0.0,1.8045805936188024,-0.47521755994564896,1,50.0,1,1,-0.5734311882301768,-0.5734311882301768
2016-05-01,air_dea0655f96947922,0,0,0,1,0,0,0,0.41273691834936277,0.5093391364875948,0.0,0.9022902968094011,0.10617743426489454,1,59.0,1,1,-0.8577713206996818,-0.8577713206996818
2016-05-02,air_dea0655f96947922,0,1,0,0,0,0,0,0.6002022503692898,0.9744120428285223,0.0,1.5467833659589734,0.2573401327596357,1,36.0,1,1,-0.9993015576534497,-0.9993015576534497
2016-05-03,air_dea0655f96947922,0,0,0,0,0,1,0,0.6119188336205355,0.49826597205090584,1.0,-1.4178847521290592,0.47827023055964246,1,64.0,1,1,-0.7095868592236751,-0.7095868592236751
2016-05-04,air_dea0655f96947922,0,0,0,0,0,0,1,0.5181861676105717,0.5204123009242836,1.0,1.8045805936188024,0.4201307311385881,1,65.0,1,1,-0.7671714945122787,-0.7671714945122787
2016-05-05,air_dea0655f96947922,0,0,0,0,1,0,0,0.5884856671180446,0.5314854653609722,1.0,1.4436644748950422,0.6643166287070161,1,60.0,1,1,-0.9621914593563496,-0.9621914593563496
2016-05-06,air_dea0655f96947922,1,0,0,0,0,0,0,0.16668867007320803,0.12177838120348834,0.0,-1.469444197661025,0.43175863102279877,1,34.0,1,1,-1.1190775990537454,-1.1190775990537454
2016-05-07,air_dea0655f96947922,0,0,1,0,0,0,0,0.33072083559064425,0.2657295188804422,0.0,-0.5929336236176066,0.4085028312543771,1,48.0,1,1,-0.6850174148338709,-0.6850174148338709
2016-05-08,air_dea0655f96947922,0,0,0,1,0,0,0,0.47131983460559,0.5979244519811048,0.0,1.469444197661025,0.16431693368594888,1,48.0,1,1,-1.0315489534150677,-1.0315489534150677
2016-05-09,air_dea0655f96947922,0,1,0,0,0,0,0,0.07295600406324432,-0.11075807196697564,0.0,-1.469444197661025,0.2573401327596357,1,33.0,1,1,-1.4671447279093048,-1.4671447279093048
2016-05-10,air_dea0655f96947922,0,0,0,0,0,1,0,0.2838545025856626,0.088558887893422,0.0,-1.4436644748950422,0.36199123171753356,1,25.0,1,1,-1.301812841702914,-1.301812841702914
2016-05-11,air_dea0655f96947922,0,0,0,0,0,0,1,0.36587058534438066,0.4318269854307735,0.0,-1.469444197661025,0.35036333183332274,1,25.0,1,1,-1.1083284671332059,-1.1083284671332059
2016-05-12,air_dea0655f96947922,0,0,0,0,1,0,0,0.40102033509811713,0.6422171097278597,0.0,1.9334792074487168,0.04803793484384018,1,30.0,1,1,-0.9857371768965787,-0.9857371768965787
