visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-09-30,air_a2567267116a3b75,1,0,0,0,0,0,0,0.6904132542390898,0.8379257622851342,0.0,1.512679788387949,0.35161006524043176,1,34.0,1,1,1.2168728544390617,1.2168728544390617
2016-10-01,air_a2567267116a3b75,0,0,1,0,0,0,0,0.7805593780644702,0.9139298691161634,0.0,1.5651987948994492,0.6524647827911837,1,24.0,1,1,1.2510244147202059,1.2510244147202059
2016-10-02,air_a2567267116a3b75,0,0,0,1,0,0,0,0.8526762771247742,1.0237135789832057,0.0,1.1713062460631998,0.5886471154319332,1,3.0,1,1,-0.4073903642070037,-0.4073903642070037
2016-10-03,air_a2567267116a3b75,0,1,0,0,0,0,0,0.8256324399771604,0.7365869531770952,0.0,-1.1657895436985461,0.8803850233599351,1,21.0,1,1,-1.4934850395216326,-1.4934850395216326
2016-10-04,air_a2567267116a3b75,0,0,0,0,0,1,0,0.5912525180311712,0.6690277471050691,0.0,0.7511541939712004,0.5977639250546832,1,31.0,1,1,-0.6479524536598983,-0.6479524536598983
2016-10-05,air_a2567267116a3b75,0,0,0,0,0,0,1,0.39293104561533443,0.3650113197809517,0.0,0.4885591614137009,0.46101178071343235,1,36.0,1,1,-0.8183349631943978,-0.8183349631943978
2016-10-06,air_a2567267116a3b75,0,0,0,0,1,0,0,0.33884337132010606,0.31434191522693233,0.0,0.17344512234470144,0.29690920750393146,1,28.0,1,1,-0.3450919135842572,-0.3450919135842572
2016-10-07,air_a2567267116a3b75,1,0,0,0,0,0,0,0.17658034843442144,0.1792235030828801,0.0,-0.2467069297472977,0.26955877863568123,1,34.0,1,1,0.8329492701796058,0.8329492701796058
2016-10-08,air_a2567267116a3b75,0,0,1,0,0,0,0,0.39293104561533443,0.3312317167449388,0.0,-1.1395300404427962,0.34249325561768174,1,40.0,1,1,1.0851454076403628,1.0851454076403628
2016-10-10,air_a2567267116a3b75,0,1,0,0,0,0,0,0.014317325548736675,-0.15012762651824682,1.0,-0.9031945111410465,0.13280663429443043,1,23.0,1,1,-0.7466542157911172,-0.7466542157911172
2016-10-11,air_a2567267116a3b75,0,0,0,0,0,1,0,0.21263879796457363,0.22989290763689973,0.0,0.042147606065951686,0.16015706316268066,1,15.0,1,1,-1.1384589293462217,-1.1384589293462217
2016-10-12,air_a2567267116a3b75,0,0,0,0,0,0,1,0.11347806175665508,0.027215289420821548,0.0,-0.19418792323579775,0.26955877863568123,1,25.0,1,1,-0.4284067089954001,-0.4284067089954001
2016-10-13,air_a2567267116a3b75,0,0,0,0,1,0,0,0.15855112366934526,0.18766840384188346,0.0,0.436040154902201,0.16927387278543068,1,25.0,1,1,-0.39425514871425593,-0.39425514871425593
2016-10-14,air_a2567267116a3b75,1,0,0,0,0,0,0,0.14953651128680726,0.14544390004686716,0.0,1.5389392916436992,0.08722258618068016,1,36.0,1,1,0.9898212723501363,0.9898212723501363
2016-10-15,air_a2567267116a3b75,0,0,1,0,0,0,0,0.21263879796457363,0.49168483116600054,0.0,1.4076417753649495,-0.08599679665157083,1,59.0,1,1,1.454057317050964,1.454057317050964
2016-10-16,air_a2567267116a3b75,0,0,0,1,0,0,0,0.564208680883557,0.8294808615261308,0.0,1.0925277362959498,0.27867558825843125,1,7.0,1,1,-0.4396654651320411,-0.4396654651320411
2016-10-17,air_a2567267116a3b75,0,1,0,0,0,0,0,0.6453401923263996,0.56768893799703,0.0,-1.1395300404427962,0.7527496886414341,1,13.0,1,1,-1.359130549624384,-1.359130549624384
2016-10-18,air_a2567267116a3b75,0,0,0,0,0,1,0,0.3298287589375681,0.24678270915490622,0.0,1.0662682330402,0.1875074920309308,1,26.0,1,1,-0.5590082801804349,-0.5590082801804349
2016-10-19,air_a2567267116a3b75,0,0,0,0,0,0,1,0.23066802272964965,0.466350128888991,0.0,1.4601607818764493,0.005171299575929715,1,22.0,1,1,-0.42240203905585827,-0.42240203905585827
2016-10-20,air_a2567267116a3b75,0,0,0,0,1,0,0,-0.10287263542425783,0.1369989992878638,0.0,-0.9819730209082963,-0.4324355623160729,1,21.0,1,1,-0.2024810025201387,-0.2024810025201387
2016-10-21,air_a2567267116a3b75,1,0,0,0,0,0,0,-0.3192233326051707,-0.4288093515653544,0.0,-1.0082325241640464,-0.35038427571132247,1,27.0,1,1,1.0130893683658608,1.0130893683658608
2016-10-22,air_a2567267116a3b75,0,0,1,0,0,0,0,-0.147945697336948,-0.24302153486728276,0.0,-1.1657895436985461,-0.01306231966957041,1,30.0,1,1,1.5591390409929462,1.5591390409929462
2016-10-23,air_a2567267116a3b75,0,0,0,1,0,0,0,-0.2200625963972523,-0.20079703107226649,0.0,-0.06289040695704798,-0.1771648928790714,1,10.0,1,1,-0.173958820307315,-0.173958820307315
2016-10-24,air_a2567267116a3b75,0,1,0,0,0,0,0,-0.2200625963972523,-0.3021358401803055,0.0,-0.06289040695704798,-0.14981446401082124,1,11.0,1,1,-1.193251542544541,-1.193251542544541
2016-10-25,air_a2567267116a3b75,0,0,0,0,0,1,0,-0.04878496112902954,0.001880587143811718,0.0,0.4097806516464511,-0.3321506564658223,1,19.0,1,1,-0.5222296768007413,-0.5222296768007413
2016-10-26,air_a2567267116a3b75,0,0,0,0,0,0,1,0.14052189890426925,0.4325705258529778,0.0,0.3047426386234512,0.032521728444179866,1,24.0,1,1,-0.13155083885930083,-0.13155083885930083
2016-10-27,air_a2567267116a3b75,0,0,0,0,1,0,0,-0.2110479840147143,-0.20079703107226649,0.0,0.042147606065951686,-0.13158084476532111,1,29.0,1,1,-0.11804033149533169,-0.11804033149533169
2016-10-28,air_a2567267116a3b75,1,0,0,0,0,0,0,-0.0668141858941057,-0.09945822196422731,0.0,-0.5093019623047972,0.005171299575929715,1,38.0,1,1,0.915513481848306,0.915513481848306
2016-10-29,air_a2567267116a3b75,0,0,1,0,0,0,0,-0.4183840688130892,-0.5385930614323967,0.0,0.436040154902201,-0.23186575061557171,1,4.0,1,1,1.740029722921644,1.740029722921644
2016-10-30,air_a2567267116a3b75,0,0,0,1,0,0,0,-0.5355740297860837,-0.7159359773714651,0.0,-1.1657895436985461,-0.441552371938823,1,11.0,1,1,-0.09101931676739346,-0.09101931676739346
2016-10-31,air_a2567267116a3b75,0,1,0,0,0,0,0,-0.4183840688130892,-0.352805244734325,0.0,-1.0870110339312962,-0.46890280080707314,1,17.0,1,1,-1.0239949086237055,-1.0239949086237055
2016-11-01,air_a2567267116a3b75,0,0,0,0,0,1,0,-0.5626178669336978,-0.7412706796484748,0.0,-1.1657895436985461,-0.3595010853340725,1,9.0,1,1,-0.7410248377227967,-0.7410248377227967
2016-11-02,air_a2567267116a3b75,0,0,0,0,0,0,1,-0.5445886421686217,-0.5385930614323967,0.0,-0.45678295579329725,-0.46890280080707314,1,24.0,1,1,0.40886945569946404,0.40886945569946404
2016-11-03,air_a2567267116a3b75,0,0,0,0,1,0,0,-0.5896617040813119,-0.7497155804074782,1.0,-1.1657895436985461,-0.4597859911843231,1,13.0,1,1,-0.05424071338769973,-0.05424071338769973
2016-11-04,air_a2567267116a3b75,1,0,0,0,0,0,0,-0.5536032545511598,-0.7159359773714651,0.0,-1.0870110339312962,-0.4142019430705728,1,48.0,1,1,0.07410910657000692,0.07410910657000692
2016-11-05,air_a2567267116a3b75,0,0,1,0,0,0,0,-0.6437493783765402,-0.7074910766124619,0.0,-1.1657895436985461,-0.4597859911843231,1,71.0,1,1,1.2697890082812742,1.2697890082812742
2016-11-06,air_a2567267116a3b75,0,0,0,1,0,0,0,-0.7248808898193825,-0.7412706796484748,0.0,-0.45678295579329725,-0.5965381355255739,1,7.0,1,1,-0.49333220271669614,-0.49333220271669614
2016-11-07,air_a2567267116a3b75,0,1,0,0,0,0,0,-0.6437493783765402,-0.7581604811664814,0.0,0.12092611583320173,-0.5236036585435735,1,18.0,1,1,-1.263431122462936,-1.263431122462936
2016-11-08,air_a2567267116a3b75,0,0,0,0,0,1,0,-0.3102087202226327,-0.1670174280362534,0.0,-1.1395300404427962,-0.35038427571132247,1,24.0,1,1,-1.0836663161479025,-1.0836663161479025
2016-11-09,air_a2567267116a3b75,0,0,0,0,0,0,1,-0.8150270136447629,-0.7919400842024945,0.0,-0.7981564981180467,-0.6785894221303244,1,18.0,1,1,-0.7781787329737118,-0.7781787329737118
2016-11-10,air_a2567267116a3b75,0,0,0,0,1,0,0,-0.7609393393495347,-0.8003849849614977,0.0,-0.08914991021279807,-0.6785894221303244,1,18.0,1,1,-0.515849714989978,-0.515849714989978
2016-11-11,air_a2567267116a3b75,1,0,0,0,0,0,0,-0.6527639907590782,-0.648376771299439,0.0,0.8036732004827004,-0.8062247568488252,1,15.0,1,1,0.42350583867709723,0.42350583867709723
