visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-02-16,air_670a0c1c4108bcea,0,0,0,0,0,1,0,-1.2654889001722087,-1.3173594914142917,0.0,1.012009122265845,-1.1456767768674903,1,15.0,1,1,-1.1887191083892485,-1.1887191083892488
2016-02-17,air_670a0c1c4108bcea,0,0,0,0,0,0,1,-1.1953408054459886,-1.1737513957258958,0.0,-0.19206703154689414,-1.1223807093117535,1,27.0,1,1,-1.018973265775142,-1.0189732657751422
2016-02-18,air_670a0c1c4108bcea,0,0,0,0,1,0,0,-1.1485754089618423,-0.9638626404890094,0.0,1.2425768964001995,-1.332045317313383,1,13.0,1,1,-1.0286876362861903,-1.0286876362861905
2016-02-19,air_670a0c1c4108bcea,1,0,0,0,0,0,0,-0.7276868406045228,-0.632459342746557,0.0,0.6277294987085877,-0.9942523377552024,1,28.0,1,1,-0.7081134094215978,-0.7081134094215981
2016-02-20,air_670a0c1c4108bcea,0,0,1,0,0,0,0,-0.8212176335728159,-1.1295642893602356,0.0,-1.447380468500601,-0.4817388515289969,1,12.0,1,1,-0.7423693475395049,-0.742369347539505
2016-02-22,air_670a0c1c4108bcea,0,1,0,0,0,0,0,-1.1018100124776955,-1.2621256084572163,0.0,-1.2424313359367307,-1.0757885742002804,1,10.0,1,1,-1.3369910793473534,-1.3369910793473536
2016-02-23,air_670a0c1c4108bcea,0,0,0,0,0,1,0,-0.9030570774200726,-1.1516578425430657,0.0,-1.063100844943344,-0.714699527086363,1,26.0,1,1,-1.1196959494949583,-1.1196959494949585
2016-02-24,air_670a0c1c4108bcea,0,0,0,0,0,0,1,-1.2070321545670255,-1.2400320552743862,0.0,-0.19206703154689414,-1.099084641756017,1,16.0,1,1,-1.075469999536765,-1.0754699995367651
2016-02-25,air_670a0c1c4108bcea,0,0,0,0,1,0,0,-1.3005629475353189,-1.2400320552743862,0.0,1.2169582548297158,-1.2272130133125683,1,39.0,1,1,-0.970657054549139,-0.9706570545491391
2016-02-26,air_670a0c1c4108bcea,1,0,0,0,0,0,0,-1.2421062019301354,-1.1737513957258958,0.0,0.6533481402790715,-1.250509080868305,1,24.0,1,1,-0.5585632318173023,-0.5585632318173025
2016-02-27,air_670a0c1c4108bcea,0,0,1,0,0,0,0,-0.9264397756621459,-0.6987400022950475,0.0,0.11535666729891147,-1.1806208782010952,1,21.0,1,1,-0.38958431319091025,-0.38958431319091036
2016-02-29,air_670a0c1c4108bcea,0,1,0,0,0,0,0,-0.9030570774200726,-0.908628757531934,0.0,-1.319287260648182,-1.2621571146461734,1,21.0,1,1,-1.2889305094505885,-1.2889305094505887
2016-03-01,air_670a0c1c4108bcea,0,0,0,0,0,1,0,-1.4759331843508685,-1.4278272573284425,0.0,0.26906851672181453,-1.3436933510912514,1,15.0,1,1,-1.1792603792074383,-1.1792603792074385
2016-03-02,air_670a0c1c4108bcea,0,0,0,0,0,0,1,-1.090118663356659,-1.0080497468546696,0.0,1.3450514626821348,-1.3203972835355149,1,13.0,1,1,-1.048627659966763,-1.0486276599667632
2016-03-03,air_670a0c1c4108bcea,0,0,0,0,1,0,0,-0.8212176335728159,-0.6435061193379721,0.0,1.3450514626821348,-1.134028743089622,1,21.0,1,1,-1.0654999876964786,-1.0654999876964786
2016-03-04,air_670a0c1c4108bcea,1,0,0,0,0,0,0,-0.4470944616996431,-0.2237286088641993,0.0,1.0376277638363287,-0.7729396959757044,1,32.0,1,1,-0.6904741577041681,-0.6904741577041683
2016-03-05,air_670a0c1c4108bcea,0,0,1,0,0,0,0,-0.03789724246336029,0.008253699555517465,0.0,0.47401764928568496,-0.13229783819294771,1,39.0,1,1,-0.46602107063310577,-0.4660210706331059
2016-03-07,air_670a0c1c4108bcea,0,1,0,0,0,0,0,0.1491643434732261,0.06348758251259284,0.0,-0.9093889955204411,0.275383344032443,1,25.0,1,1,-1.3939990957674524,-1.3939990957674526
2016-03-08,air_670a0c1c4108bcea,0,0,0,0,0,1,0,-0.10804533718958016,-0.002793077035897769,0.0,-0.21768567311737808,-0.062409635525737715,1,23.0,1,1,-1.0562968998439064,-1.0562968998439066
2016-03-09,air_670a0c1c4108bcea,0,0,0,0,0,0,1,-0.8095262844517793,-0.8202545448006133,0.0,-1.447380468500601,-0.6331632906412847,1,30.0,1,1,-1.103079263094481,-1.1030792630944812
2016-03-10,air_670a0c1c4108bcea,0,0,0,0,1,0,0,-0.9965878703883657,-1.085377182994575,0.0,-0.8581517123794735,-0.7845877297535728,1,25.0,1,1,-0.9816496317063778,-0.981649631706378
2016-03-11,air_670a0c1c4108bcea,1,0,0,0,0,0,0,-1.0316619177514756,-0.8865352043491039,0.0,0.03850074258746008,-0.9360121688658609,1,35.0,1,1,-0.6403684571734982,-0.6403684571734983
2016-03-12,air_670a0c1c4108bcea,0,0,1,0,0,0,0,-1.0433532668725123,-0.8754884277576886,0.0,1.2938141795411668,-1.1107326755338855,1,12.0,1,1,-0.44889310157415224,-0.44889310157415235
2016-03-13,air_670a0c1c4108bcea,0,0,0,1,0,0,0,-0.8562916809359259,-0.6545528959293871,0.0,-0.8069144292385058,-0.9593082364215975,1,5.0,1,1,-1.0534848452222871,-1.0534848452222874
2016-03-14,air_670a0c1c4108bcea,0,1,0,0,0,0,0,-1.090118663356659,-1.3063127148228768,0.0,-1.447380468500601,-0.8428278986429144,1,15.0,1,1,-1.2843289655243024,-1.2843289655243026
2016-03-15,air_670a0c1c4108bcea,0,0,0,0,0,1,0,-0.8562916809359259,-0.7208335554778778,0.0,1.191339613259232,-0.7962357635314411,1,15.0,1,1,-1.0072137646301889,-1.007213764630189
2016-03-16,air_670a0c1c4108bcea,0,0,0,0,0,0,1,-0.8446003318148894,-0.5882722363808968,0.0,-0.2945415978288295,-1.064140540422412,1,12.0,1,1,-0.9172280167383735,-0.9172280167383737
2016-03-17,air_670a0c1c4108bcea,0,0,0,0,1,0,0,-0.3301809704892766,-0.01383985362731261,0.0,1.4475260289640701,-0.714699527086363,1,21.0,1,1,-0.8694230881708466,-0.8694230881708467
2016-03-18,air_670a0c1c4108bcea,1,0,0,0,0,0,0,-0.16650208279476342,-0.05802695999297315,0.0,-0.5251093719631837,-0.3652585137503138,1,32.0,1,1,-0.49107392089844076,-0.4910739208984409
2016-03-19,air_670a0c1c4108bcea,0,0,1,0,0,0,0,-0.20157613015787346,-0.36733670455259537,0.0,-1.319287260648182,-0.17888997330442077,1,21.0,1,1,-0.473434669181011,-0.4734346691810111
2016-03-20,air_670a0c1c4108bcea,0,0,0,1,0,0,0,-0.5406252546679362,-0.4446641406925008,1.0,0.47401764928568496,-0.3769065475281821,1,35.0,1,1,-0.6874064617533108,-0.6874064617533109
2016-03-21,air_670a0c1c4108bcea,0,1,0,0,0,0,0,-0.715995491483486,-0.610365789563727,1.0,1.2938141795411668,-0.6914034595306263,1,13.0,1,1,-1.1363126358954356,-1.1363126358954356
2016-03-22,air_670a0c1c4108bcea,0,0,0,0,0,1,0,-0.6107733493941563,-0.3783834811440102,0.0,1.421907387393586,-0.9243641350879924,1,24.0,1,1,-1.003123503362379,-1.0031235033623793
2016-03-23,air_670a0c1c4108bcea,0,0,0,0,0,0,1,-0.40032906521549644,-0.06907373658438799,0.0,1.1657209716887478,-0.5283309866404701,1,27.0,1,1,-0.9011226129963724,-0.9011226129963726
2016-03-24,air_670a0c1c4108bcea,0,0,0,0,1,0,0,-0.8095262844517793,-0.7539738852521228,0.0,-0.39701616411076485,-0.714699527086363,1,27.0,1,1,-0.9611983253673287,-0.961198325367329
2016-03-25,air_670a0c1c4108bcea,1,0,0,0,0,0,0,-0.9732051721462924,-0.8754884277576886,0.0,0.883915914413426,-0.9010680675322559,1,21.0,1,1,-0.35174939646366965,-0.35174939646366976
2016-03-26,air_670a0c1c4108bcea,0,0,1,0,0,0,0,-0.8913657282990358,-0.6766464491122174,0.0,1.1657209716887478,-1.0291964390888073,1,24.0,1,1,-0.35762914703614623,-0.35762914703614634
2016-03-27,air_670a0c1c4108bcea,0,0,0,1,0,0,0,-0.6926127932414128,-0.5109448002409913,0.0,-0.038355182123991326,-0.9010680675322559,1,31.0,1,1,-0.920806995347707,-0.9208069953477073
2016-03-28,air_670a0c1c4108bcea,0,1,0,0,0,0,0,-0.6224646985151929,-0.5661786831980666,0.0,0.5252549324266527,-0.6331632906412847,1,32.0,1,1,-1.039168930784953,-1.0391689307849532
2016-03-29,air_670a0c1c4108bcea,0,0,0,0,0,1,0,-0.4470944616996431,-0.4004770343268403,0.0,0.49963629085616873,-0.7379955946420995,1,30.0,1,1,-0.7617980885616014,-0.7617980885616016
2016-03-30,air_670a0c1c4108bcea,0,0,0,0,0,0,1,-0.09635398806854355,-0.14640117272429384,0.0,0.44839900771520125,-0.2720742435273673,1,24.0,1,1,-0.8479492165148451,-0.8479492165148453
2016-03-31,air_670a0c1c4108bcea,0,0,0,0,1,0,0,0.06732489962596962,0.1960489016095737,0.0,0.6533481402790715,-0.12064980441507925,1,28.0,1,1,-0.8119037890922713,-0.8119037890922716
2016-04-01,air_670a0c1c4108bcea,1,0,0,0,0,0,0,-0.16650208279476342,-0.42257058750967075,0.0,-1.447380468500601,0.07736676980868189,1,25.0,1,1,-0.6030448231047338,-0.603044823104734
2016-04-04,air_670a0c1c4108bcea,0,1,0,0,0,0,0,0.008868154020786358,0.15186179524391355,0.0,-1.2936686190776985,0.04242266847507688,1,19.0,1,1,-1.2638776591852534,-1.2638776591852536
2016-04-05,air_670a0c1c4108bcea,0,0,0,0,0,1,0,-0.16650208279476342,-0.2237286088641993,0.0,-0.39701616411076485,-0.004169466636396181,1,14.0,1,1,-1.0573194651608588,-1.057319465160859
2016-04-07,air_670a0c1c4108bcea,0,0,0,0,1,0,0,0.1491643434732261,0.2512827845666491,0.0,-1.447380468500601,0.07736676980868189,1,38.0,1,1,-1.1066582417038144,-1.1066582417038147
2016-04-08,air_670a0c1c4108bcea,1,0,0,0,0,0,0,0.008868154020786358,-0.14640117272429384,0.0,-0.9093889955204411,0.12395890492015514,1,49.0,1,1,-0.5422021867460631,-0.5422021867460632
2016-04-09,air_670a0c1c4108bcea,0,0,1,0,0,0,0,0.12578164523115287,0.27337633774947917,0.0,0.3203057998627822,-0.08570570308147445,1,45.0,1,1,-0.44889310157415224,-0.44889310157415235
2016-04-10,air_670a0c1c4108bcea,0,0,0,1,0,0,0,0.17254704171529933,0.08558113569542293,0.0,-1.3705245437891498,0.1356069386980234,1,5.0,1,1,-1.034823028187905,-1.0348230281879052
2016-04-13,air_670a0c1c4108bcea,0,0,0,0,0,0,1,0.043942201383896394,0.07453435910400769,0.0,-1.2680499775072145,0.18219907380949668,1,19.0,1,1,-1.032266614895524,-1.0322666148955242
2016-04-14,air_670a0c1c4108bcea,0,0,0,0,1,0,0,0.2894605329256658,0.3396569972979698,0.0,0.9095345559839096,0.275383344032443,1,18.0,1,1,-0.9987776007653313,-0.9987776007653314
2016-04-15,air_670a0c1c4108bcea,1,0,0,0,0,0,0,-0.03789724246336029,0.05244080592117761,0.0,1.6268565199574567,-0.12064980441507925,1,30.0,1,1,-0.5703227329622554,-0.5703227329622556
2016-04-16,air_670a0c1c4108bcea,0,0,1,0,0,0,0,0.043942201383896394,0.3727973270722151,0.0,1.550000595246005,-0.4118506488617869,1,19.0,1,1,-0.3522606791221459,-0.352260679122146
2016-04-17,air_670a0c1c4108bcea,0,0,0,1,0,0,0,0.5115961662253625,0.6268731886747615,0.0,0.3971617245742336,0.43845581692259955,1,18.0,1,1,-1.0718910209274313,-1.0718910209274315
2016-04-18,air_670a0c1c4108bcea,0,1,0,0,0,0,0,-0.014514544221286863,-0.14640117272429384,0.0,-1.191194052795763,0.05407070225294535,1,22.0,1,1,-1.376871126708499,-1.3768711267084992
2016-04-19,air_670a0c1c4108bcea,0,0,0,0,0,1,0,-0.11973668631061678,0.008253699555517465,0.0,1.2425768964001995,-0.21383407463802578,1,14.0,1,1,-1.0562968998439064,-1.0562968998439066
2016-04-20,air_670a0c1c4108bcea,0,0,0,0,0,0,1,-0.014514544221286863,0.1960489016095737,0.0,1.6524751615279405,-0.33031441241670884,1,18.0,1,1,-0.9210626366769452,-0.9210626366769453
2016-04-21,air_670a0c1c4108bcea,0,0,0,0,1,0,0,-0.03789724246336029,-0.38943025773542544,0.0,-1.447380468500601,0.2404392426988382,1,23.0,1,1,-1.0286876362861903,-1.0286876362861905
2016-04-22,air_670a0c1c4108bcea,1,0,0,0,0,0,0,0.40637402413603235,0.39489088025504515,0.0,0.47401764928568496,0.4035117155889945,1,35.0,1,1,-0.5237960110409191,-0.5237960110409192
2016-04-23,air_670a0c1c4108bcea,0,0,1,0,0,0,0,0.3479172785308491,0.4722183163949506,0.0,0.14097530886939544,0.2404392426988382,1,14.0,1,1,-0.42537409928424597,-0.4253740992842461
2016-04-25,air_670a0c1c4108bcea,0,1,0,0,0,0,0,0.3596086276518859,0.5605925291262713,0.0,0.29468715829229825,0.14725497247589167,1,26.0,1,1,-1.2383135262614422,-1.2383135262614424
2016-04-26,air_670a0c1c4108bcea,0,0,0,0,0,1,0,0.5466702135884726,0.803621614137403,0.0,1.5756192368164892,0.4035117155889945,1,28.0,1,1,-0.9583862707457096,-0.9583862707457097
2016-04-27,air_670a0c1c4108bcea,0,0,0,0,0,0,1,0.3011518820467027,0.019300476146932307,0.0,-1.447380468500601,0.5199920533676776,1,24.0,1,1,-0.938701888394375,-0.9387018883943751
2016-04-28,air_670a0c1c4108bcea,0,0,0,0,1,0,0,0.09070759786804283,-0.09116728976721847,0.0,-1.447380468500601,0.1356069386980234,1,31.0,1,1,-0.6937974949842636,-0.6937974949842637
2016-04-29,air_670a0c1c4108bcea,1,0,0,0,0,0,0,-0.29510692312616654,-0.29000926841268954,1.0,0.29468715829229825,-0.2021860408601575,1,31.0,1,1,-0.5186831844561568,-0.518683184456157
2016-04-30,air_670a0c1c4108bcea,0,0,1,0,0,0,0,-0.014514544221286863,0.1960489016095737,0.0,1.8061870109508433,-0.45844278397326016,1,17.0,1,1,-0.5634204170728264,-0.5634204170728265
2016-05-02,air_670a0c1c4108bcea,0,1,0,0,0,0,0,0.6168183083146922,0.9914168161914592,0.0,1.550000595246005,0.275383344032443,1,30.0,1,1,-0.9888075889250448,-0.9888075889250451
2016-05-03,air_670a0c1c4108bcea,0,0,0,0,0,1,0,0.628509657435729,0.5164054227606107,1.0,-1.3961431853596336,0.4966959858119411,1,13.0,1,1,-0.6994216042275021,-0.6994216042275022
2016-05-04,air_670a0c1c4108bcea,0,0,0,0,0,0,1,0.5349788644674357,0.5384989759434412,1.0,1.8061870109508433,0.43845581692259955,1,25.0,1,1,-0.7569409033060772,-0.7569409033060774
2016-05-05,air_670a0c1c4108bcea,0,0,0,0,1,0,0,0.6051269591936558,0.549545752534856,1.0,1.4475260289640701,0.6830645262578338,1,4.0,1,1,-0.9517395961855186,-0.9517395961855188
2016-05-06,air_670a0c1c4108bcea,1,0,0,0,0,0,0,0.18423839083633614,0.14081501865249832,0.0,-1.447380468500601,0.4501038507004676,1,27.0,1,1,-1.1084477310084813,-1.1084477310084815
2016-05-07,air_670a0c1c4108bcea,0,0,1,0,0,0,0,0.3479172785308491,0.2844231143408944,0.0,-0.5763466551041515,0.42680778314473106,1,41.0,1,1,-0.6748800366206433,-0.6748800366206434
2016-05-09,air_670a0c1c4108bcea,0,1,0,0,0,0,0,0.09070759786804283,-0.09116728976721847,0.0,-1.447380468500601,0.275383344032443,1,17.0,1,1,-1.4561199387723136,-1.4561199387723138
2016-05-10,air_670a0c1c4108bcea,0,0,0,0,0,1,0,0.3011518820467027,0.107674688878253,0.0,-1.4217618269301175,0.3802156480332578,1,19.0,1,1,-1.2909756400844934,-1.2909756400844936
2016-05-11,air_670a0c1c4108bcea,0,0,0,0,0,0,1,0.3829913258939591,0.4501247632121205,0.0,-1.447380468500601,0.36856761425538953,1,20.0,1,1,-1.0977107951804805,-1.0977107951804808
2016-05-12,air_670a0c1c4108bcea,0,0,0,0,1,0,0,0.41806537325706916,0.6600135184490068,0.0,1.9342802188032624,0.06571873603081362,1,6.0,1,1,-0.975258598475425,-0.9752585984754252
2016-05-13,air_670a0c1c4108bcea,1,0,0,0,0,0,0,0.6168183083146922,0.648966741857592,0.0,1.550000595246005,0.4966959858119411,1,28.0,1,1,-0.6122479109573058,-0.612247910957306
2016-05-14,air_670a0c1c4108bcea,0,0,1,0,0,0,0,0.7337317995250587,0.8699022736858936,0.0,1.601237878386973,0.5316400871455457,1,28.0,1,1,-0.44889310157415224,-0.44889310157415235
2016-05-15,air_670a0c1c4108bcea,0,0,0,1,0,0,0,0.7571144977671319,0.7815280609545728,0.0,1.191339613259232,0.6481204249242287,1,8.0,1,1,-1.0741917928905742,-1.0741917928905744
2016-05-16,air_670a0c1c4108bcea,0,1,0,0,0,0,0,0.6986577521619487,0.8478087205030631,0.0,-0.34577888096979714,0.15890300625375994,1,12.0,1,1,-1.3939990957674524,-1.3939990957674526
2016-05-17,air_670a0c1c4108bcea,0,0,0,0,0,1,0,0.21931243819944618,0.4501247632121205,0.0,1.3706701042526186,-0.07405766930360619,1,26.0,1,1,-1.2188847852393456,-1.2188847852393458
2016-05-18,air_670a0c1c4108bcea,0,0,0,0,0,0,1,0.4531394206201792,0.8146683907288181,0.0,1.9855175019442302,0.06571873603081362,1,20.0,1,1,-1.0125822325441893,-1.0125822325441896
2016-05-19,air_670a0c1c4108bcea,0,0,0,0,1,0,0,0.7220404504040223,0.8919958268687236,0.0,1.601237878386973,0.5316400871455457,1,38.0,1,1,-1.0038904273500935,-1.0038904273500937
2016-05-20,air_670a0c1c4108bcea,1,0,0,0,0,0,0,0.7454231486460955,0.9582764864172139,0.0,0.9351531975543939,0.7878968302586488,1,30.0,1,1,-0.6117366282988296,-0.6117366282988298
2016-05-21,air_670a0c1c4108bcea,0,0,1,0,0,0,0,0.8155712433723152,0.9582764864172139,0.0,1.857424294091811,0.6481204249242287,1,37.0,1,1,-0.332065014112335,-0.33206501411233513
2016-05-22,air_670a0c1c4108bcea,0,0,0,1,0,0,0,0.7337317995250587,0.8367619439116483,0.0,1.857424294091811,0.5432881209234142,1,2.0,1,1,-1.0782820541583842,-1.0782820541583842
2016-05-23,air_670a0c1c4108bcea,0,1,0,0,0,0,0,1.061089574914085,1.1571184650626853,0.0,1.6524751615279405,0.8111928978143853,1,11.0,1,1,-1.283562041536588,-1.2835620415365883
2016-05-24,air_670a0c1c4108bcea,0,0,0,0,0,1,0,0.9792501310668286,0.9914168161914592,0.0,0.7814413481314906,0.8694330667037268,1,12.0,1,1,-1.1705685740133425,-1.1705685740133427
2016-05-25,air_670a0c1c4108bcea,0,0,0,0,0,0,1,0.9324847345826817,0.648966741857592,0.0,-1.447380468500601,1.0208575058160148,1,16.0,1,1,-0.9624765320135193,-0.9624765320135196
2016-05-26,air_670a0c1c4108bcea,0,0,0,0,1,0,0,0.990941480187865,0.9803700396000443,0.0,-0.8581517123794735,1.114041776038961,1,11.0,1,1,-0.9259198219324694,-0.9259198219324695
2016-05-27,air_670a0c1c4108bcea,1,0,0,0,0,0,0,0.8857193380985353,0.9030426034601384,0.0,0.6277294987085877,0.8577850329258583,1,41.0,1,1,-0.6283533146993069,-0.628353314699307
