visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-09-08,air_6c1128955c58b690,0,0,0,0,1,0,0,0.48635870129716974,0.4659010565145968,0.0,1.1893983290568662,0.39343306417632945,1,35.0,1,1,-0.5983787971290567,-0.5983787971290571
2016-09-09,air_6c1128955c58b690,1,0,0,0,0,0,0,0.6177982706384368,0.6622506475013178,0.0,1.163538045128496,0.5434162651819284,1,28.0,1,1,0.7879600003755692,0.7879600003755691
2016-09-10,air_6c1128955c58b690,0,0,1,0,0,0,0,0.653645425913328,0.6276007196801316,0.0,-0.07775558343327556,0.5549534344900516,1,16.0,1,1,1.323769717231784,1.323769717231784
2016-09-11,air_6c1128955c58b690,0,0,0,1,0,0,0,0.7133906847048129,0.6507006715609223,0.0,0.18084725585042688,0.6933994661875275,1,13.0,1,1,-0.5047497864008782,-0.5047497864008785
2016-09-13,air_6c1128955c58b690,0,0,0,0,0,1,0,0.48635870129716974,0.4428011046338062,0.0,0.18084725585042688,0.5318790958738058,1,40.0,1,1,-1.0287575271148854,-1.0287575271148859
2016-09-14,air_6c1128955c58b690,0,0,0,0,0,0,1,0.5102568048137637,0.29265141740866646,0.0,-1.3966300637801579,0.6933994661875275,1,4.0,1,1,-0.6129345677044458,-0.6129345677044462
2016-09-16,air_6c1128955c58b690,1,0,0,0,0,0,0,0.6655944776716247,0.6391506956205272,0.0,-0.05189529950490518,0.7049366354956507,1,12.0,1,1,0.7163613451128444,0.7163613451128444
2016-09-17,air_6c1128955c58b690,0,0,1,0,0,0,0,0.8567793058043768,0.9510000460112018,0.0,-0.05189529950490518,0.8549198365012493,1,15.0,1,1,1.2029961613765283,1.2029961613765285
2016-09-18,air_6c1128955c58b690,0,0,0,1,0,0,0,0.48635870129716974,0.24645151364708476,0.0,-1.4483506316368984,0.7049366354956507,1,29.0,1,1,-0.03699813196472607,-0.03699813196472629
2016-09-19,air_6c1128955c58b690,0,1,0,0,0,0,0,0.30712292492271476,0.03855194671996863,1.0,-1.4483506316368984,0.4280445721006985,1,8.0,1,1,-1.577156018522788,-1.5771560185227886
2016-09-21,air_6c1128955c58b690,0,0,0,0,0,0,1,0.2712757696478237,0.23490153770668964,0.0,-0.5173804102155697,0.2895985404032227,1,6.0,1,1,0.18173182587085054,0.18173182587085038
2016-09-22,air_6c1128955c58b690,0,0,0,0,1,0,0,0.2473776661312298,0.061651898600759265,1.0,-1.4483506316368984,0.30113570971134584,1,12.0,1,1,-0.5193055569762673,-0.5193055569762677
2016-09-23,air_6c1128955c58b690,1,0,0,0,0,0,0,0.39076628723079365,0.38505122493182936,0.0,0.49117066299086987,0.43958174140882167,1,9.0,1,1,-0.012607381270830838,-0.012607381270831048
2016-09-24,air_6c1128955c58b690,0,0,1,0,0,0,0,0.4624605977805758,0.4659010565145968,0.0,0.8014940701313126,0.4857304186413135,1,22.0,1,1,0.9645962433039396,0.9645962433039396
2016-09-25,air_6c1128955c58b690,0,0,0,1,0,0,0,0.534154908330358,0.43125112869341065,0.0,-1.189747792353196,0.5318790958738058,1,18.0,1,1,-0.6070335796333421,-0.6070335796333425
2016-09-28,air_6c1128955c58b690,0,0,0,0,0,0,1,0.5222058565720608,0.10785180236234053,0.0,-1.4483506316368984,0.7164738048037734,1,14.0,1,1,-0.5558916830171101,-0.5558916830171106
2016-10-01,air_6c1128955c58b690,0,0,1,0,0,0,0,0.4385624942639819,0.4659010565145968,0.0,-0.7501229655709019,0.5780277731062975,1,12.0,1,1,1.0723876254027669,1.0723876254027669
2016-10-02,air_6c1128955c58b690,0,0,0,1,0,0,0,0.6416963741550308,0.7315505031436902,0.0,0.23256782370716741,0.6357136196469125,1,7.0,1,1,-0.666043460344379,-0.6660434603443793
2016-10-05,air_6c1128955c58b690,0,0,0,0,0,0,1,0.6775435294299218,0.604500767799341,0.0,-0.5173804102155697,0.6472507889550356,1,8.0,1,1,-1.096815589534948,-1.0968155895349485
2016-10-06,air_6c1128955c58b690,0,0,0,0,1,0,0,0.40271533898909084,0.36195127305103836,0.0,0.620472082632721,0.45111891071694443,1,10.0,1,1,-0.6007391923574982,-0.6007391923574985
2016-10-07,air_6c1128955c58b690,1,0,0,0,0,0,0,0.3788172354724969,0.36195127305103836,0.0,-0.8018435334276424,0.3818958948682067,1,23.0,1,1,0.6341409113221331,0.634140911322133
2016-10-08,air_6c1128955c58b690,0,0,1,0,0,0,0,0.4385624942639819,0.3504012971106432,0.0,-1.3707697798517877,0.3588215562519608,1,20.0,1,1,0.8985051769075783,0.8985051769075783
2016-10-09,air_6c1128955c58b690,0,0,0,1,0,0,0,-0.0035524207930068873,-0.019197932982008163,0.0,0.36186924334901865,0.07039232354888593,1,22.0,1,1,0.1451456998300077,0.14514569983000752
2016-10-10,air_6c1128955c58b690,0,1,0,0,0,0,0,-0.12304293837597685,-0.06539783674358984,1.0,1.2928394647703474,-0.1718882319216971,1,5.0,1,1,-1.021676341429561,-1.0216763414295615
2016-10-13,air_6c1128955c58b690,0,0,0,0,1,0,0,-0.13499199013427401,-0.4118971149554506,0.0,-1.4483506316368984,0.04731798493263961,1,9.0,1,1,-0.6522744881784703,-0.6522744881784708
2016-10-14,air_6c1128955c58b690,1,0,0,0,0,0,0,-0.08719578310108621,-0.019197932982008163,0.0,-0.439799558430459,-0.05651653884046717,1,13.0,1,1,0.7985817789035559,0.7985817789035559
2016-10-15,air_6c1128955c58b690,0,0,1,0,0,0,0,-0.09914483485938294,0.05010192266036374,0.0,0.10326640406531619,-0.39109444877603405,1,34.0,1,1,1.2852165951672399,1.2852165951672399
2016-10-16,air_6c1128955c58b690,0,0,0,1,0,0,0,-0.09914483485938294,-0.23864747584952023,0.0,-1.4483506316368984,-0.07959087745671307,1,9.0,1,1,-0.6998757919520401,-0.6998757919520405
2016-10-18,air_6c1128955c58b690,0,0,0,0,0,1,0,0.23542861437293305,0.24645151364708476,0.0,0.620472082632721,0.2780613710950995,1,4.0,1,1,-0.8249767390594382,-0.8249767390594387
2016-10-19,air_6c1128955c58b690,0,0,0,0,0,0,1,0.139836200306557,-0.08849778862438049,0.0,-1.4483506316368984,0.3588215562519608,1,7.0,1,1,-0.6817794285339888,-0.6817794285339892
2016-10-20,air_6c1128955c58b690,0,0,0,0,1,0,0,0.06814188975677483,0.003902018898782471,0.0,-0.5691009780723102,0.07039232354888593,1,2.0,1,1,-0.45124749455620483,-0.4512474945562051
2016-10-21,air_6c1128955c58b690,1,0,0,0,0,0,0,-0.09914483485938294,-0.4003471390150551,0.0,-1.4483506316368984,0.11654100078137775,1,9.0,1,1,0.822972529597451,0.822972529597451
2016-10-26,air_6c1128955c58b690,0,0,0,0,0,0,1,0.08009094151507201,0.003902018898782471,0.0,-1.1380272244964555,0.1280781700895009,1,5.0,1,1,-0.37689504486029834,-0.3768950448602987
2016-10-29,air_6c1128955c58b690,0,0,1,0,0,0,0,-0.24253345595894682,-0.31949730743228766,0.0,0.5946117987043509,-0.18342540122982007,1,2.0,1,1,1.584986789179307,1.5849867891793072
2016-10-30,air_6c1128955c58b690,0,0,0,1,0,0,0,-0.4456673358499961,-0.38879716307465995,0.0,0.23256782370716741,-0.41416878739227997,1,11.0,1,1,-0.33440793074835184,-0.3344079307483521
2016-11-01,air_6c1128955c58b690,0,0,0,0,0,1,0,-0.7682917333240149,-0.9316460322732417,0.0,-0.23291728700349693,-0.8295068824847077,1,2.0,1,1,-1.0157753533584575,-1.015775353358458
2016-11-02,air_6c1128955c58b690,0,0,0,0,0,0,1,-0.9355784579401727,-0.8507962006904743,0.0,0.33600895942064846,-0.9102670676415688,1,16.0,1,1,0.18959980996565545,0.18959980996565529
2016-11-03,air_6c1128955c58b690,0,0,0,0,1,0,0,-0.8041388885989058,-0.7352964412865207,1.0,0.8532146379880534,-0.8987298983334459,1,6.0,1,1,-0.29585480868380776,-0.29585480868380803
2016-11-04,air_6c1128955c58b690,1,0,0,0,0,0,0,-0.7682917333240149,-0.6082467059421717,0.0,1.0083763415582747,-0.8987298983334459,1,9.0,1,1,-0.16131228066264372,-0.16131228066264397
2016-11-06,air_6c1128955c58b690,0,0,0,1,0,0,0,-0.43371828409169894,-0.23864747584952023,0.0,0.36186924334901865,-0.49492897254914103,1,4.0,1,1,-0.7561318782298952,-0.7561318782298956
2016-11-10,air_6c1128955c58b690,0,0,0,0,1,0,0,-1.0431199237648456,-1.3127952383062884,0.0,-1.4483506316368984,-0.8295068824847077,1,2.0,1,1,-0.77973583051431,-0.7797358305143104
2016-11-11,air_6c1128955c58b690,1,0,0,0,0,0,0,-0.6726993192576389,-0.6313466578229623,0.0,0.051545836208575654,-0.6795236814791089,1,3.0,1,1,0.20494237895052506,0.2049423789505249
2016-11-12,air_6c1128955c58b690,0,0,1,0,0,0,0,-0.7443936298074209,-0.585146754061381,0.0,0.051545836208575654,-0.8641183904090768,1,12.0,1,1,1.6498976579614475,1.6498976579614477
2016-11-13,air_6c1128955c58b690,0,0,0,1,0,0,0,-0.40982018057510505,-0.2501974517899153,0.0,-0.00017473164816487737,-0.7025980200953549,1,12.0,1,1,-0.6149015637281471,-0.6149015637281474
2016-11-15,air_6c1128955c58b690,0,0,0,0,0,1,0,-0.32617681826702616,-0.4811969705978225,0.0,-1.1380272244964555,-0.36802011015978797,1,2.0,1,1,-1.1577924662696861,-1.1577924662696866
2016-11-17,air_6c1128955c58b690,0,0,0,0,1,0,0,-0.7324445780491239,-0.5504968262401948,0.0,-0.07775558343327556,-0.9218042369496918,1,2.0,1,1,-0.5023893911724368,-0.5023893911724371
2016-11-18,air_6c1128955c58b690,1,0,0,0,0,0,0,-0.6010050087078569,-0.4696469946574274,0.0,-0.7242626816425317,-0.7948953745603389,1,8.0,1,1,0.8391018969918012,0.8391018969918012
2016-11-19,air_6c1128955c58b690,0,0,1,0,0,0,0,-0.06329767958449187,-0.2501974517899153,0.0,-1.293188928066677,-0.033442200224221265,1,2.0,1,1,1.3642898353200292,1.3642898353200292
2016-11-25,air_6c1128955c58b690,1,0,0,0,0,0,0,-1.3298971659639738,-1.3012452623658932,0.0,-0.6208215459290506,-1.3371423320421196,1,9.0,1,1,0.6986583808995334,0.6986583808995334
2016-11-26,air_6c1128955c58b690,0,0,1,0,0,0,0,-1.1745594931061127,-1.0355958157367997,0.0,-0.4915201262871994,-1.2909936548096275,1,2.0,1,1,1.6959253649160564,1.6959253649160566
2016-11-27,air_6c1128955c58b690,0,0,0,1,0,0,0,-0.9714256132150638,-1.2550453586043118,0.0,-1.4483506316368984,-0.7487466973278468,1,5.0,1,1,-0.7360685187881427,-0.7360685187881431
2016-11-30,air_6c1128955c58b690,0,0,0,0,0,0,1,-0.9116803544235788,-0.8969961044520556,0.0,-0.8018435334276424,-1.0487130993390448,1,12.0,1,1,-0.5944448050816542,-0.5944448050816546
2016-12-03,air_6c1128955c58b690,0,0,1,0,0,0,0,-1.1984575966227067,-0.88544612851166,0.0,0.5687515147759805,-1.3486795013502424,1,22.0,1,1,2.167611011399611,2.1676110113996114
2016-12-04,air_6c1128955c58b690,0,0,0,1,0,0,0,-1.1148142343146277,-1.2550453586043118,0.0,-1.4224903477085282,-1.1179361151877827,1,13.0,1,1,-0.5255999442521112,-0.5255999442521115
2016-12-06,air_6c1128955c58b690,0,0,0,0,0,1,0,-1.1148142343146277,-1.0586957676175905,0.0,0.18084725585042688,-1.3025308241177507,1,2.0,1,1,-0.9473238917336546,-0.947323891733655
2016-12-07,air_6c1128955c58b690,0,0,0,0,0,0,1,-1.4135405282720526,-1.3243452142466838,0.0,-0.05189529950490518,-1.4986627023558414,1,4.0,1,1,-0.3796488392934801,-0.37964883929348037
2016-12-08,air_6c1128955c58b690,0,0,0,0,1,0,0,-1.1984575966227067,-1.1857455029619395,0.0,0.4394500951341293,-1.2679193161933817,1,2.0,1,1,-0.20458619318407076,-0.204586193184071
2016-12-09,air_6c1128955c58b690,1,0,0,0,0,0,0,-0.9833746649733608,-0.9547459841540323,0.0,-0.07775558343327556,-1.0141015914146758,1,27.0,1,1,1.6325880929528767,1.6325880929528769
2016-12-10,air_6c1128955c58b690,0,0,1,0,0,0,0,-1.1984575966227067,-1.0817957194983814,0.0,0.36186924334901865,-1.1640847924202746,1,38.0,1,1,2.4001099414010962,2.4001099414010967
2016-12-17,air_6c1128955c58b690,0,0,1,0,0,0,0,-1.5808272528882106,-1.4744949014718236,0.0,0.3101486754922781,-1.6717202419776864,1,6.0,1,1,2.8666813982230277,2.866681398223028
2016-12-20,air_6c1128955c58b690,0,0,0,0,0,1,0,-0.7921898368406088,-0.8276962488096833,0.0,-0.8277038173560126,-0.7487466973278468,1,4.0,1,1,0.07590743979572445,0.07590743979572426
2016-12-22,air_6c1128955c58b690,0,0,0,0,1,0,0,-0.5771069051912628,-0.4811969705978225,0.0,-1.3966300637801579,-0.6795236814791089,1,2.0,1,1,1.8292876953229995,1.8292876953229997
2016-12-27,air_6c1128955c58b690,0,0,0,0,0,1,0,-1.1865085448644097,-1.0817957194983814,0.0,-0.9311449530694935,-1.0833246072634137,1,5.0,1,1,0.46733964851226895,0.46733964851226883
2016-12-28,air_6c1128955c58b690,0,0,0,0,0,0,1,-1.6525215634379926,-1.8209941796836844,0.0,-0.9311449530694935,-1.4640511944314725,1,9.0,1,1,1.6943517680970954,1.6943517680970954
2016-12-29,air_6c1128955c58b690,0,0,0,0,1,0,0,-1.6525215634379926,-1.8325441556240796,1.0,-1.189747792353196,-1.4871255330477187,1,7.0,1,1,1.2494172675358775,1.2494172675358775
2017-01-03,air_6c1128955c58b690,0,0,0,0,0,1,0,-1.3896424247554586,-1.1510955751407534,1.0,0.6463323665610913,-1.3717538399664886,1,4.0,1,1,-2.670412408495931,-2.6704124084959315
2017-01-04,air_6c1128955c58b690,0,0,0,0,0,0,1,-1.2940500106890827,-1.0355958157367997,0.0,0.698052934417832,-1.4063653478908575,1,2.0,1,1,-2.179056801775364,-2.179056801775365
2017-01-05,air_6c1128955c58b690,0,0,0,0,1,0,0,-1.3418462177222708,-1.4398449736506373,0.0,-1.163887508424826,-1.3371423320421196,1,9.0,1,1,-1.5484378765767501,-1.5484378765767506
2017-01-06,air_6c1128955c58b690,1,0,0,0,0,0,0,-1.3657443212388647,-1.3243452142466838,0.0,0.698052934417832,-1.3025308241177507,1,2.0,1,1,-0.20773338682199272,-0.20773338682199297
2017-01-08,air_6c1128955c58b690,0,0,0,1,0,0,0,-1.1387123378312218,-1.2781453104851026,0.0,-1.2673286441383067,-0.9679529141821838,1,8.0,1,1,-0.5535312877886687,-0.553531287788669
2017-01-17,air_6c1128955c58b690,0,0,0,0,0,1,0,-1.7600630292626656,-1.5784446849353817,0.0,0.4394500951341293,-1.7640175964426705,1,2.0,1,1,-1.0704578428173515,-1.0704578428173521
2017-01-18,air_6c1128955c58b690,0,0,0,0,0,0,1,-1.4852348388218348,-1.0933456954387766,0.0,-0.00017473164816487737,-1.7063317499020556,1,6.0,1,1,-0.6290639350987959,-0.6290639350987962
2017-01-20,air_6c1128955c58b690,1,0,0,0,0,0,0,-1.6525215634379926,-1.740144348100917,0.0,-1.163887508424826,-1.6140343954370715,1,2.0,1,1,0.6077831646045366,0.6077831646045366
2017-01-21,air_6c1128955c58b690,0,0,1,0,0,0,0,-1.6883687187128835,-1.7632442999817075,0.0,0.15498697192205674,-1.6255715647451945,1,5.0,1,1,1.568857421784957,1.5688574217849571
