visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-07-19,air_cf2229e64408d9fe,0,0,0,0,0,1,0,0.9829682171555086,1.018283829446134,0.0,1.7300382631908189,0.921619183152554,1,1.0,1,1,-0.9064810968379464,-0.9064810968379464
2016-07-20,air_cf2229e64408d9fe,0,0,0,0,0,0,1,0.9337502894506925,1.0739294724878024,0.0,2.1098251887920636,0.8129208217763716,1,7.0,1,1,-0.4294960237874509,-0.4294960237874509
2016-07-21,air_cf2229e64408d9fe,0,0,0,0,1,0,0,0.9042195328278031,0.9255410910433525,0.0,0.8619538618165457,0.822802490992388,1,4.0,1,1,-0.2106921234550974,-0.2106921234550974
2016-07-22,air_cf2229e64408d9fe,1,0,0,0,0,0,0,0.9337502894506925,1.0832037463280808,0.0,1.1332302372460061,0.822802490992388,1,26.0,1,1,0.9643108251887633,0.9643108251887633
2016-07-23,air_cf2229e64408d9fe,0,0,1,0,0,0,0,0.8845323617458763,0.93481536488363,0.0,1.187485512331898,0.8623291678564546,1,33.0,1,1,1.2774715857663084,1.2774715857663084
2016-07-24,air_cf2229e64408d9fe,0,0,0,1,0,0,0,0.8353144340410602,0.8049755311197361,0.0,-0.2502792774442422,0.8524474986404379,1,23.0,1,1,-0.4926482530854137,-0.4926482530854137
2016-07-26,air_cf2229e64408d9fe,0,0,0,0,0,1,0,0.7664093352543176,0.5916672327933387,0.0,-1.5524058795056521,0.9018558447205208,1,9.0,1,1,-0.40572106687527665,-0.40572106687527665
2016-07-27,air_cf2229e64408d9fe,0,0,0,0,0,0,1,0.9239067039097295,0.9255410910433525,0.0,0.3194011109576248,0.8919741755045044,1,18.0,1,1,-0.20400541682354842,-0.20400541682354842
2016-07-28,air_cf2229e64408d9fe,0,0,0,0,1,0,0,1.0223425593193618,0.9904610079252991,0.0,-0.30453455253013434,1.02043587531272,1,12.0,1,1,0.01925628792983771,0.01925628792983771
2016-07-29,air_cf2229e64408d9fe,1,0,0,0,0,0,0,1.0124989737783983,0.9997352817655775,0.0,0.6720603990159231,0.9809091984486538,1,34.0,1,1,1.2087471009420547,1.2087471009420547
2016-07-30,air_cf2229e64408d9fe,0,0,1,0,0,0,0,1.0912476581061044,1.2130435800919748,0.0,1.7029106256478728,1.1291342366889028,1,33.0,1,1,1.326135950695915,1.326135950695915
2016-07-31,air_cf2229e64408d9fe,0,0,0,1,0,0,0,1.1109348291880305,1.166672210890584,0.0,1.3231237000466283,1.1291342366889028,1,23.0,1,1,-0.44807020887508703,-0.44807020887508703
2016-08-01,air_cf2229e64408d9fe,0,1,0,0,0,0,0,1.1601527568928467,1.1295751155294715,0.0,1.2688684249607363,1.1093708982568697,1,7.0,1,1,-1.1847223894507355,-1.1847223894507355
2016-08-02,air_cf2229e64408d9fe,0,0,0,0,0,1,0,1.1109348291880305,1.092478020168359,0.0,0.12950764815700247,1.1587792443369527,1,14.0,1,1,-0.8318128727856492,-0.8318128727856492
2016-08-03,air_cf2229e64408d9fe,0,0,0,0,0,0,1,1.1010912436470677,1.1388493893697498,0.0,0.6720603990159231,1.0599625521767866,1,22.0,1,1,-0.38417501217361877,-0.38417501217361877
2016-08-04,air_cf2229e64408d9fe,0,0,0,0,1,0,0,1.179839927974773,1.2686892231336437,0.0,1.1061025997030602,1.0896075598248365,1,7.0,1,1,-0.25749906987594046,-0.25749906987594046
2016-08-05,air_cf2229e64408d9fe,1,0,0,0,0,0,0,1.179839927974773,1.2594149492933655,0.0,0.9704644119883299,1.218069259633052,1,37.0,1,1,0.793428322382511,0.793428322382511
2016-08-06,air_cf2229e64408d9fe,0,0,1,0,0,0,0,1.1503091713518838,1.3150605923350347,0.0,0.3736563860435167,1.247714267281102,1,17.0,1,1,0.5512209488397362,0.5512209488397362
2016-08-07,air_cf2229e64408d9fe,0,0,0,1,0,0,0,1.1995270990567,1.3057863184947562,0.0,1.4587618877613584,1.148897575120936,1,27.0,1,1,-0.6453280545057826,-0.6453280545057826
2016-08-08,air_cf2229e64408d9fe,0,1,0,0,0,0,0,1.248745026761516,1.2594149492933655,0.0,1.7571659007337648,1.2081875904170356,1,2.0,1,1,-1.1661482043630993,-1.1661482043630993
2016-08-09,air_cf2229e64408d9fe,0,0,0,0,0,1,0,1.1896835135157364,1.166672210890584,0.0,1.2688684249607363,1.218069259633052,1,1.0,1,1,-0.33402471243700127,-0.33402471243700127
2016-08-10,air_cf2229e64408d9fe,0,0,0,0,0,0,1,1.0814040725651408,1.1573979370503062,0.0,1.7029106256478728,1.05008088296077,1,30.0,1,1,0.6700957334006072,0.6700957334006072
2016-08-11,air_cf2229e64408d9fe,0,0,0,0,1,0,0,1.0617169014832144,1.250140675453088,1.0,1.8385488133626031,0.9018558447205208,1,25.0,1,1,0.3595353587353314,0.3595353587353314
2016-08-12,air_cf2229e64408d9fe,1,0,0,0,0,0,0,1.1010912436470677,1.1759464847308623,0.0,1.9199317259914415,0.9907908676646705,1,22.0,1,1,-0.07324315380659016,-0.07324315380659016
2016-08-13,air_cf2229e64408d9fe,0,0,1,0,0,0,0,1.1503091713518838,1.1852207585711405,1.0,1.6757829881049269,1.099489229040853,1,44.0,1,1,0.09281006087687674,0.09281006087687674
2016-08-14,air_cf2229e64408d9fe,0,0,0,1,0,0,0,1.120778414728994,1.1852207585711405,1.0,0.9704644119883299,1.1192525674728862,1,24.0,1,1,-0.9440009507149714,-0.9440009507149714
2016-08-15,air_cf2229e64408d9fe,0,1,0,0,0,0,0,1.1010912436470677,1.1852207585711405,1.0,-0.08751345218656582,1.148897575120936,1,18.0,1,1,-1.4700218723968261,-1.4700218723968261
2016-08-16,air_cf2229e64408d9fe,0,0,0,0,0,1,0,1.1404655858109205,1.166672210890584,0.0,0.7263156741018154,1.0401992137447535,1,5.0,1,1,-1.3522615389412131,-1.3522615389412131
2016-08-17,air_cf2229e64408d9fe,0,0,0,0,0,0,1,1.0321861448603247,1.0090095556058558,0.0,-0.7385767532172709,1.0401992137447535,1,7.0,1,1,-0.8496440904697798,-0.8496440904697798
2016-08-18,air_cf2229e64408d9fe,0,0,0,0,1,0,0,1.1699963424338102,1.2315921277725312,0.0,0.12950764815700247,1.1192525674728862,1,6.0,1,1,-0.5740031837692599,-0.5740031837692599
2016-08-19,air_cf2229e64408d9fe,1,0,0,0,0,0,0,1.2389014412205526,1.4263518784183726,0.0,0.5092945737582469,1.2279509288490689,1,39.0,1,1,0.7566514359089915,0.7566514359089915
2016-08-20,air_cf2229e64408d9fe,0,0,1,0,0,0,0,1.2979629544663323,1.379980509216982,0.0,1.2688684249607363,1.2081875904170356,1,25.0,1,1,0.6392625861551313,0.6392625861551313
2016-08-21,air_cf2229e64408d9fe,0,0,0,1,0,0,0,1.2684321978434425,1.3150605923350347,0.0,1.4316342502184125,1.2575959364971188,1,3.0,1,1,-0.83738512831194,-0.83738512831194
2016-08-24,air_cf2229e64408d9fe,0,0,0,0,0,0,1,1.0814040725651408,1.1852207585711405,0.0,-0.4944280153307566,1.1192525674728862,1,6.0,1,1,-0.44881317627859246,-0.44881317627859246
2016-08-25,air_cf2229e64408d9fe,0,0,0,0,1,0,0,1.1109348291880305,1.222317853932253,0.0,0.8348262242735998,1.0896075598248365,1,7.0,1,1,-0.3195368480686451,-0.3195368480686451
2016-08-26,air_cf2229e64408d9fe,1,0,0,0,0,0,0,1.120778414728994,1.166672210890584,0.0,1.160357874788952,1.1093708982568697,1,34.0,1,1,1.0542098810129221,1.0542098810129221
2016-08-27,air_cf2229e64408d9fe,0,0,1,0,0,0,0,0.8943759472868397,0.8791697218419616,0.0,0.10238001061405629,0.9907908676646705,1,39.0,1,1,1.1169906266091323,1.1169906266091323
2016-08-28,air_cf2229e64408d9fe,0,0,0,1,0,0,0,0.8156272629591338,0.8698954480016834,0.0,-0.765704390760217,0.8425658294244215,1,9.0,1,1,-0.2883322171214164,-0.2883322171214164
2016-08-29,air_cf2229e64408d9fe,0,1,0,0,0,0,0,0.5990683810579429,0.5081987682308351,0.0,-1.5524058795056521,0.5658790913759565,1,10.0,1,1,-1.4551625243267172,-1.4551625243267172
2016-08-30,air_cf2229e64408d9fe,0,0,0,0,0,1,0,0.6187555521398693,0.5081987682308351,0.0,1.187485512331898,0.5955240990240064,1,8.0,1,1,-0.6650166906986769,-0.6650166906986769
2016-08-31,air_cf2229e64408d9fe,0,0,0,0,0,0,1,0.9042195328278031,0.8327983526405706,0.0,1.784293538276711,0.9512641908006039,1,15.0,1,1,-0.23669598257778798,-0.23669598257778798
2016-09-01,air_cf2229e64408d9fe,0,0,0,0,1,0,0,0.9435938749916558,0.9162668172030741,0.0,1.2959960625036822,0.8326841602084047,1,6.0,1,1,-0.6289827716286628,-0.6289827716286628
2016-09-02,air_cf2229e64408d9fe,1,0,0,0,0,0,0,0.9534374605326192,1.0553809248072465,0.0,1.4045066126754664,0.8129208217763716,1,26.0,1,1,0.5712810687343831,0.5712810687343831
2016-09-03,air_cf2229e64408d9fe,0,0,1,0,0,0,0,1.0420297304012882,1.0368323771266899,0.0,-0.060385814643619876,0.9907908676646705,1,29.0,1,1,1.1515386108721355,1.1515386108721355
2016-09-04,air_cf2229e64408d9fe,0,0,0,1,0,0,0,1.071560487024178,1.120300841689193,0.0,0.5092945737582469,1.0401992137447535,1,32.0,1,1,-0.77051806199645,-0.77051806199645
2016-09-06,air_cf2229e64408d9fe,0,0,0,0,0,1,0,0.8845323617458763,0.9533639125641866,0.0,-0.5215556528737026,1.0006725368806868,1,6.0,1,1,-0.6650166906986769,-0.6650166906986769
2016-09-07,air_cf2229e64408d9fe,0,0,0,0,0,0,1,1.0223425593193618,1.1110265678489155,0.0,0.7263156741018154,0.9413825215845875,1,5.0,1,1,-0.5688024119447218,-0.5688024119447218
2016-09-08,air_cf2229e64408d9fe,0,0,0,0,1,0,0,0.7959400918772075,0.5638444112725042,0.0,-1.2540018665332455,0.8524474986404379,1,12.0,1,1,-0.42206634975239643,-0.42206634975239643
2016-09-09,air_cf2229e64408d9fe,1,0,0,0,0,0,0,0.6975042364675752,0.6936842450363983,0.0,0.12950764815700247,0.773394144912305,1,35.0,1,1,0.8870422152241971,0.8870422152241971
2016-09-10,air_cf2229e64408d9fe,0,0,1,0,0,0,0,0.6975042364675752,0.8049755311197361,0.0,1.4858895253043043,0.5856424298079896,1,30.0,1,1,1.393003017011405,1.393003017011405
2016-09-11,air_cf2229e64408d9fe,0,0,0,1,0,0,0,0.8451580195820236,0.9533639125641866,0.0,0.3736563860435167,0.773394144912305,1,25.0,1,1,-0.3336532287352485,-0.3336532287352485
2016-09-13,air_cf2229e64408d9fe,0,0,0,0,0,1,0,0.6384427232217956,0.3319875652655503,0.0,-1.5524058795056521,0.8326841602084047,1,12.0,1,1,-0.8284695194698747,-0.8284695194698747
2016-09-14,air_cf2229e64408d9fe,0,0,0,0,0,0,1,0.6679734798446855,0.49892449439055714,0.0,-1.3082571416191378,0.8129208217763716,1,3.0,1,1,-0.4358112467172472,-0.4358112467172472
2016-09-15,air_cf2229e64408d9fe,0,0,0,0,1,0,0,0.6679734798446855,0.5174730420711134,0.0,-1.0369807661896775,0.7635124756962886,1,29.0,1,1,-0.11299190989413145,-0.11299190989413145
2016-09-16,air_cf2229e64408d9fe,1,0,0,0,0,0,0,0.7664093352543176,0.7957012572794581,0.0,-0.46730037778781053,0.7437491372642554,1,33.0,1,1,0.8194321815052017,0.8194321815052017
2016-09-17,air_cf2229e64408d9fe,0,0,1,0,0,0,0,0.9435938749916558,0.8235240788002927,0.0,-0.4944280153307566,0.9907908676646705,1,18.0,1,1,1.2789575205733192,1.2789575205733192
2016-09-18,air_cf2229e64408d9fe,0,0,0,1,0,0,0,0.6975042364675752,0.48037594671000056,0.0,-1.5524058795056521,0.8030391525603549,1,31.0,1,1,0.10804089264873835,0.10804089264873835
2016-09-19,air_cf2229e64408d9fe,0,1,0,0,0,0,0,0.5498504533531268,0.34126183910582825,1.0,-1.5524058795056521,0.5757607605919729,1,26.0,1,1,-1.3463177997131697,-1.3463177997131697
2016-09-20,air_cf2229e64408d9fe,0,0,0,0,0,1,0,0.2939172292880827,-0.02970911450529798,0.0,-1.5524058795056521,0.5065890760798567,1,2.0,1,1,-1.8273891934829452,-1.8273891934829452
2016-09-21,air_cf2229e64408d9fe,0,0,0,0,0,0,1,0.4317274268615681,0.3690846606266628,0.0,-1.4981506044197601,0.5362340837279066,1,27.0,1,1,0.314585830823252,0.314585830823252
2016-09-22,air_cf2229e64408d9fe,0,0,0,0,1,0,0,0.46125818348445785,0.38763320830721903,1.0,-1.416767691790922,0.6350507758880727,1,14.0,1,1,-0.34739812570009926,-0.34739812570009926
2016-09-23,air_cf2229e64408d9fe,1,0,0,0,0,0,0,0.4514145979434945,0.3690846606266628,0.0,-1.1183636788185154,0.5955240990240064,1,13.0,1,1,0.13107288215740714,0.13107288215740714
2016-09-24,air_cf2229e64408d9fe,0,0,1,0,0,0,0,0.4021966702386784,0.25779337454332496,0.0,-1.2268742289902996,0.49670740686384035,1,19.0,1,1,1.0538383973111694,1.0538383973111694
2016-09-25,air_cf2229e64408d9fe,0,0,0,1,0,0,0,0.7368785786314279,0.740055614237789,0.0,-0.4401727402448646,0.7239857988322219,1,14.0,1,1,-0.4302389911909563,-0.4302389911909563
2016-09-26,air_cf2229e64408d9fe,0,1,0,0,0,0,0,0.6975042364675752,0.6936842450363983,0.0,-0.792832028303163,0.7141041296162055,1,11.0,1,1,-1.1163693883282344,-1.1163693883282344
2016-09-27,air_cf2229e64408d9fe,0,0,0,0,0,1,0,0.9042195328278031,0.9069925433627959,0.0,-0.4944280153307566,0.7931574833443384,1,8.0,1,1,-0.4963630901029409,-0.4963630901029409
2016-09-28,air_cf2229e64408d9fe,0,0,0,0,0,0,1,0.7762529207952811,0.6287643281544512,0.0,-1.416767691790922,0.8722108370724709,1,9.0,1,1,-0.3819461099631024,-0.3819461099631024
2016-09-29,air_cf2229e64408d9fe,0,0,0,0,1,0,0,0.4514145979434945,0.3319875652655503,0.0,-1.5524058795056521,0.5362340837279066,1,2.0,1,1,-0.2612139068934677,-0.2612139068934677
2016-09-30,air_cf2229e64408d9fe,1,0,0,0,0,0,0,0.42188384132060475,0.48965022055027885,0.0,-0.35878982761602624,0.40777238391969073,1,40.0,1,1,1.1218199147319177,1.1218199147319177
2016-10-01,air_cf2229e64408d9fe,0,0,1,0,0,0,0,0.5793812099760165,0.46182739902944436,0.0,-1.0369807661896775,0.6054057682400228,1,33.0,1,1,1.1556249315914153,1.1556249315914153
2016-10-02,air_cf2229e64408d9fe,0,0,0,1,0,0,0,0.8353144340410602,0.7864269834391798,0.0,0.29227347341467863,0.8623291678564546,1,17.0,1,1,-0.4859615464538647,-0.4859615464538647
2016-10-05,air_cf2229e64408d9fe,0,0,0,0,0,0,1,0.6482863087627591,0.5823929589530604,0.0,-1.3353847791620839,0.5559974221599397,1,7.0,1,1,-0.8927361998730956,-0.8927361998730956
2016-10-06,air_cf2229e64408d9fe,0,0,0,0,1,0,0,0.5498504533531268,0.5638444112725042,0.0,0.7805709491877073,0.5065890760798567,1,13.0,1,1,-0.4242952519629128,-0.4242952519629128
2016-10-07,air_cf2229e64408d9fe,1,0,0,0,0,0,0,0.382509499156752,0.4525531251891664,0.0,0.6449327614729772,0.22002066881537538,1,12.0,1,1,0.7417920878388827,0.7417920878388827
2016-10-08,air_cf2229e64408d9fe,0,0,1,0,0,0,0,0.7762529207952811,0.7771527095989018,0.0,-0.3859174651589724,0.6646957835361226,1,20.0,1,1,0.9914291354167121,0.9914291354167121
2016-10-09,air_cf2229e64408d9fe,0,0,0,1,0,0,0,0.32344798591097246,0.4154560298280536,0.0,-0.6300662030454868,0.2299023380313918,1,14.0,1,1,0.28003784656024877,0.28003784656024877
2016-10-10,air_cf2229e64408d9fe,0,1,0,0,0,0,0,0.01829683414111265,0.00738798085581484,1.0,0.8890814993594917,0.07179563057512633,1,14.0,1,1,-0.8217828128383257,-0.8217828128383257
2016-10-11,air_cf2229e64408d9fe,0,0,0,0,0,1,0,0.008453248600149283,-0.07608048370668875,0.0,-0.4944280153307566,0.04215062292707646,1,11.0,1,1,-1.2096117974681677,-1.2096117974681677
2016-10-12,air_cf2229e64408d9fe,0,0,0,0,0,0,1,0.04782759076400205,0.2114220053419342,0.0,0.3736563860435167,0.0026239460630100133,1,8.0,1,1,-0.5067646337520171,-0.5067646337520171
2016-10-13,air_cf2229e64408d9fe,0,0,0,0,1,0,0,-0.10966977789140937,-0.12245185290807954,0.0,-0.7385767532172709,0.0619139613591096,1,10.0,1,1,-0.4729596168925194,-0.4729596168925194
2016-10-14,air_cf2229e64408d9fe,1,0,0,0,0,0,0,-0.0702954357275566,-0.02043484066501969,0.0,-0.5215556528737026,-0.046784400017073,1,24.0,1,1,0.8970722751715207,0.8970722751715207
2016-10-15,air_cf2229e64408d9fe,0,0,1,0,0,0,0,0.03798400522303903,0.2021477315016559,0.0,1.2959960625036822,-0.16536443060927217,1,32.0,1,1,1.356597614239638,1.356597614239638
2016-10-16,air_cf2229e64408d9fe,0,0,0,1,0,0,0,0.33329157145193583,0.4525531251891664,0.0,0.29227347341467863,0.2299023380313918,1,27.0,1,1,-0.5179091448045988,-0.5179091448045988
2016-10-17,air_cf2229e64408d9fe,0,1,0,0,0,0,0,0.33329157145193583,0.34126183910582825,0.0,-0.4944280153307566,0.3682457070556244,1,6.0,1,1,-1.4280442140987686,-1.4280442140987686
2016-10-19,air_cf2229e64408d9fe,0,0,0,0,0,0,1,0.4514145979434945,0.38763320830721903,0.0,-0.2502792774442422,0.3978907147036743,1,11.0,1,1,-0.5008208945239736,-0.5008208945239736
2016-10-20,air_cf2229e64408d9fe,0,0,0,0,1,0,0,0.4317274268615681,0.4154560298280536,0.0,0.34652874850057075,0.3978907147036743,1,10.0,1,1,-0.2831314452968783,-0.2831314452968783
2016-10-21,air_cf2229e64408d9fe,1,0,0,0,0,0,0,0.008453248600149283,-0.07608048370668875,0.0,-0.765704390760217,0.09155896900715947,1,2.0,1,1,0.9201042646801894,0.9201042646801894
2016-12-08,air_cf2229e64408d9fe,0,0,0,0,1,0,0,-0.7790335946769089,-0.8272966647692191,0.0,0.8076985867306533,-0.7582645835702684,1,15.0,1,1,-0.05021116429792137,-0.05021116429792137
2016-12-09,air_cf2229e64408d9fe,1,0,0,0,0,0,0,-0.700284910349203,-0.576891271081709,0.0,-0.2502792774442422,-0.7977912604343348,1,29.0,1,1,1.684617722887292,1.684617722887292
2016-12-10,air_cf2229e64408d9fe,0,0,1,0,0,0,0,-0.9660617199552102,-0.9664107723733915,0.0,-0.006130539557727742,-0.965779637106617,1,42.0,1,1,2.409382425006853,2.409382425006853
2016-12-11,air_cf2229e64408d9fe,0,0,0,1,0,0,0,-1.123559088610622,-1.0869763322970076,0.0,0.12950764815700247,-1.0843596676988163,1,33.0,1,1,0.1422173932099888,0.1422173932099888
2016-12-12,air_cf2229e64408d9fe,0,1,0,0,0,0,0,-1.133402674151585,-1.1889933445400673,0.0,-0.5758109279595947,-1.1732946906429658,1,3.0,1,1,-1.0346429739426355,-1.0346429739426355
2016-12-13,air_cf2229e64408d9fe,0,0,0,0,0,1,0,-0.9562181344142471,-1.1240734276581203,0.0,-1.5524058795056521,-0.7879095912183183,1,4.0,1,1,-0.45735730141890507,-0.45735730141890507
2016-12-14,air_cf2229e64408d9fe,0,0,0,0,0,0,1,-0.9660617199552102,-1.0313306892553387,0.0,-1.2811295040761919,-1.0547146600507664,1,13.0,1,1,0.19162472554310087,0.19162472554310087
2016-12-15,air_cf2229e64408d9fe,0,0,0,0,1,0,0,-1.2416821151021804,-1.2539132614220145,0.0,-0.16889636481540413,-1.2227030367230487,1,20.0,1,1,0.2915538413145832,0.2915538413145832
2016-12-16,air_cf2229e64408d9fe,1,0,0,0,0,0,0,-1.251525700643144,-1.346655999824796,0.0,0.21089056078584054,-1.1634130214269491,1,43.0,1,1,1.854757258290039,1.854757258290039
2016-12-17,air_cf2229e64408d9fe,0,0,1,0,0,0,0,-1.0644975753648425,-0.9756850462136698,0.0,0.020997097985218205,-1.2721113828031319,1,27.0,1,1,2.849962095285582,2.849962095285582
2016-12-18,air_cf2229e64408d9fe,0,0,0,1,0,0,0,-0.9955924765780998,-0.9107651293317226,0.0,0.9162091369024375,-1.1238863445628828,1,32.0,1,1,0.24140354157796567,0.24140354157796567
2016-12-20,air_cf2229e64408d9fe,0,0,0,0,0,1,0,-0.8184079368407619,-0.9200394031720007,0.0,-1.3082571416191378,-0.7088562374901853,1,9.0,1,1,0.21465671505176967,0.21465671505176967
2016-12-21,air_cf2229e64408d9fe,0,0,0,0,0,0,1,-0.7495028380540192,-0.632536914123378,0.0,0.5906774863870853,-0.8373179372984012,1,20.0,1,1,0.7826552950316822,0.7826552950316822
2016-12-22,air_cf2229e64408d9fe,0,0,0,0,1,0,0,-0.29669790316971073,-0.14100040058863578,0.0,-1.5252782419627062,-0.3728794841456208,1,31.0,1,1,1.8703595737636531,1.8703595737636531
2016-12-23,air_cf2229e64408d9fe,1,0,0,0,0,0,0,-0.6609105681853502,-0.7067311048456032,1.0,-0.792832028303163,-0.6693295606261189,1,22.0,1,1,1.3826014733623286,1.3826014733623286
2016-12-24,air_cf2229e64408d9fe,0,0,1,0,0,0,0,-1.0054360621190632,-1.0777020584567294,0.0,-0.4944280153307566,-0.8867262833784842,1,29.0,1,1,1.6199795587823183,1.6199795587823183
2016-12-25,air_cf2229e64408d9fe,0,0,0,1,0,0,0,-0.9857488910371366,-0.9385879508525571,0.0,0.5906774863870853,-0.965779637106617,1,29.0,1,1,-0.041667039157608755,-0.041667039157608755
2016-12-26,air_cf2229e64408d9fe,0,1,0,0,0,0,0,-0.867625864545578,-0.9107651293317226,0.0,-1.4710229668768142,-0.9361346294585673,1,22.0,1,1,-0.17465820438508337,-0.17465820438508337
2016-12-27,air_cf2229e64408d9fe,0,0,0,0,0,1,0,-0.7987207657588352,-0.8551194862900537,0.0,-1.4710229668768142,-0.8966079525945009,1,39.0,1,1,0.5842829982957284,0.5842829982957284
2016-12-28,air_cf2229e64408d9fe,0,0,0,0,0,0,1,-1.3105872138889232,-1.3930273690261867,0.0,-0.27740691498718817,-1.193058029074999,1,34.0,1,1,1.7429406640624694,1.7429406640624694
2016-12-29,air_cf2229e64408d9fe,0,0,0,0,1,0,0,-1.261369286184107,-1.3095589044636833,1.0,-0.6571938405884329,-1.262229713587115,1,47.0,1,1,1.3227925973801404,1.3227925973801404
2016-12-30,air_cf2229e64408d9fe,1,0,0,0,0,0,0,-1.212151358479291,-1.2260904399011798,1.0,-0.11464108972951201,-1.1535313522109325,1,49.0,1,1,0.5556787532607688,0.5556787532607688
2016-12-31,air_cf2229e64408d9fe,0,0,1,0,0,0,0,-1.1530898452335117,-1.040604963095617,1.0,0.9704644119883299,-1.3314013980992314,1,17.0,1,1,-2.3110609731649894,-2.3110609731649894
2017-01-02,air_cf2229e64408d9fe,0,1,0,0,0,0,0,-1.0054360621190632,-0.9478622246928352,1.0,0.482166936215301,-1.1535313522109325,1,23.0,1,1,-2.659884169110796,-2.659884169110796
2017-01-03,air_cf2229e64408d9fe,0,0,0,0,0,1,0,-0.8282515223817251,-0.7345539263664376,1.0,-0.14176872727245796,-0.8471996065144178,1,26.0,1,1,-2.378671006883985,-2.378671006883985
2017-01-04,air_cf2229e64408d9fe,0,0,0,0,0,0,1,-0.9759053054961734,-0.8272966647692191,0.0,0.23801819832878648,-1.1337680137788992,1,12.0,1,1,-1.9146878633948348,-1.9146878633948348
2017-01-05,air_cf2229e64408d9fe,0,0,0,0,1,0,0,-1.0743411609058058,-1.1240734276581203,0.0,-0.22315163990129602,-0.9163712910265339,1,3.0,1,1,-1.3191994894852208,-1.3191994894852208
2017-01-06,air_cf2229e64408d9fe,1,0,0,0,0,0,0,-1.133402674151585,-1.1055248799775639,0.0,0.45503929867235504,-1.0547146600507664,1,14.0,1,1,-0.05318303391194315,-0.05318303391194315
