visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Niigata-ken Niigata-shi Teraohigashi,total_area_visitors,total_genre_visitors
2016-09-08,air_cfcc94797d2b5d3d,0,0,0,0,1,0,0,1.241559909954237,1.3061911740147643,0.0,-0.8021724283478627,1.4036535334614502,1,10.0,1,1,-0.3515915331947853,-0.3515915331947852
2016-09-09,air_cfcc94797d2b5d3d,1,0,0,0,0,0,0,1.1057379895185475,0.9946012225475659,0.0,0.8391812650362597,1.2861084385284143,1,17.0,1,1,0.9114629533497485,0.9114629533497486
2016-09-10,air_cfcc94797d2b5d3d,0,0,1,0,0,0,0,0.9803639091163731,0.8940883349775021,0.0,1.038133227870699,1.1044478372682678,1,15.0,1,1,1.399624193609015,1.399624193609015
2016-09-11,air_cfcc94797d2b5d3d,0,0,0,1,0,0,0,1.0326031092839458,0.9041396237345086,0.0,0.018504418344198515,1.0296464132199719,1,35.0,1,1,-0.26628876140205004,-0.26628876140205
2016-09-12,air_cfcc94797d2b5d3d,0,1,0,0,0,0,0,1.0639466293844895,1.0549089550896045,0.0,-0.6778274515763383,1.0937619195470827,1,5.0,1,1,-1.240460751875388,-1.2404607518753878
2016-09-13,air_cfcc94797d2b5d3d,0,0,0,0,0,1,0,0.938572548982315,0.9342934900055279,0.0,-1.0259933865366067,1.0082745777776019,1,2.0,1,1,-0.7436975514353414,-0.7436975514353414
2016-09-14,air_cfcc94797d2b5d3d,0,0,0,0,0,0,1,1.0430509493174605,1.0247550888185852,0.0,-0.37939950732467964,1.125819672710638,1,6.0,1,1,-0.36485288847348785,-0.36485288847348774
2016-09-15,air_cfcc94797d2b5d3d,0,0,0,0,1,0,0,1.0534987893509749,0.9141909124915147,0.0,1.1127402139336133,1.125819672710638,1,5.0,1,1,-0.05339024692774439,-0.05339024692774432
2016-09-16,air_cfcc94797d2b5d3d,1,0,0,0,0,0,0,0.938572548982315,0.9041396237345086,0.0,-0.1804475444902406,0.9334731537293062,1,19.0,1,1,0.8462314219788333,0.8462314219788334
2016-09-17,air_cfcc94797d2b5d3d,0,0,1,0,0,0,0,0.8549898287141985,0.8840370462204958,0.0,-0.951386400473692,0.9869027423352317,1,24.0,1,1,1.2895907862965372,1.2895907862965372
2016-09-18,air_cfcc94797d2b5d3d,0,0,0,1,0,0,0,0.6669287081109364,0.4116264746411953,0.0,-1.0259933865366067,0.9121013182869361,1,6.0,1,1,0.15986668255409375,0.1598666825540938
2016-09-19,air_cfcc94797d2b5d3d,0,1,0,0,0,0,0,0.7609592684125672,0.451831629669221,1.0,-1.0259933865366067,0.8266139765174553,1,10.0,1,1,-1.243328071935648,-1.2433280719356479
2016-09-20,air_cfcc94797d2b5d3d,0,0,0,0,0,1,0,0.41618054730658727,0.1201391006880101,0.0,-1.0259933865366067,0.6449533752573088,1,4.0,1,1,-1.707475506690237,-1.7074755066902367
2016-09-21,air_cfcc94797d2b5d3d,0,0,0,0,0,0,1,0.7609592684125672,0.7533702923794128,0.0,0.341801357950162,0.7624984701903446,1,19.0,1,1,0.3591454267421644,0.35914542674216443
2016-09-22,air_cfcc94797d2b5d3d,0,0,0,0,1,0,0,0.7087200682449944,0.6729599823233615,1.0,-1.0259933865366067,0.922787236008121,1,11.0,1,1,-0.2795501166807526,-0.2795501166807525
2016-09-23,air_cfcc94797d2b5d3d,1,0,0,0,0,0,0,0.5415546277087618,0.3211648758281379,0.0,-1.0259933865366067,0.6663252106996789,1,2.0,1,1,0.1820884130211088,0.1820884130211089
2016-09-24,air_cfcc94797d2b5d3d,0,0,1,0,0,0,0,0.6669287081109364,0.7232164261083935,0.0,0.11798039976141791,0.5167223626030876,1,18.0,1,1,1.0723912917318414,1.0723912917318417
2016-09-25,air_cfcc94797d2b5d3d,0,0,0,1,0,0,0,1.0117074292169168,1.1152166876316425,0.0,1.5852511256654063,0.9441590714504915,1,22.0,1,1,-0.3594766633605003,-0.35947666336050027
2016-09-26,air_cfcc94797d2b5d3d,0,1,0,0,0,0,0,0.9908117491498878,0.783524158650432,0.0,-1.0259933865366067,1.147191508153008,1,20.0,1,1,-1.0214691822730297,-1.0214691822730297
2016-09-27,air_cfcc94797d2b5d3d,0,0,0,0,0,1,0,1.0743944694180039,1.0850628213606237,0.0,-0.37939950732467964,1.0937619195470827,1,5.0,1,1,-0.4232745347012855,-0.42327453470128545
2016-09-29,air_cfcc94797d2b5d3d,0,0,0,0,1,0,0,0.4997632675747034,0.3814726083701764,0.0,-0.8519104190564725,0.44192093855479203,1,5.0,1,1,-0.19639783493321233,-0.19639783493321225
2016-09-30,air_cfcc94797d2b5d3d,1,0,0,0,0,0,0,0.3848370272060435,0.4116264746411953,0.0,0.6899672929104305,0.14271524236160935,1,13.0,1,1,1.1379812381102892,1.1379812381102892
2016-10-01,air_cfcc94797d2b5d3d,0,0,1,0,0,0,0,0.6251373479768784,0.5623958059962911,0.0,1.2370851907051377,0.6556392929784937,1,28.0,1,1,1.1705970037957467,1.170597003795747
2016-10-02,air_cfcc94797d2b5d3d,0,0,0,1,0,0,0,0.771407108446082,0.7332677148654,0.0,1.4111681581852722,0.7624984701903446,1,30.0,1,1,-0.4132389144903755,-0.4132389144903754
2016-10-03,air_cfcc94797d2b5d3d,0,1,0,0,0,0,0,1.0639466293844895,1.125267976388649,0.0,-0.8021724283478627,0.8586717296810107,1,2.0,1,1,-1.4504919462894337,-1.4504919462894335
2016-10-05,air_cfcc94797d2b5d3d,0,0,0,0,0,0,1,0.792302788513111,0.8136780249214508,0.0,-0.7773034329935579,0.548780115766643,1,7.0,1,1,-0.8057033477384642,-0.8057033477384641
2016-10-06,air_cfcc94797d2b5d3d,0,0,0,0,1,0,0,0.6773765481444511,0.5623958059962911,0.0,-0.4291374980332895,0.7304407170267896,1,18.0,1,1,-0.3537420232399803,-0.3537420232399802
2016-10-07,air_cfcc94797d2b5d3d,1,0,0,0,0,0,0,0.39528486723955786,0.29101100955711867,0.0,0.8391812650362597,0.44192093855479203,1,2.0,1,1,0.7713226854045406,0.7713226854045406
2016-10-08,air_cfcc94797d2b5d3d,0,0,1,0,0,0,0,0.5624503077757909,0.5422932284822785,0.0,-1.0259933865366067,0.5167223626030876,1,20.0,1,1,1.0121775704663813,1.0121775704663813
2016-10-09,air_cfcc94797d2b5d3d,0,0,0,1,0,0,0,0.3639413471390145,0.3412674533421506,0.0,-1.0011243911823018,0.4953505271607175,1,32.0,1,1,0.32581283104164177,0.3258128310416418
2016-10-10,air_cfcc94797d2b5d3d,0,1,0,0,0,0,0,0.14453670643520872,-0.010527653153073023,1.0,-0.8021724283478627,0.1534011600827944,1,21.0,1,1,-0.7372460812997564,-0.7372460812997564
2016-10-11,air_cfcc94797d2b5d3d,0,0,0,0,0,1,0,0.04005830610006317,0.08998523441699087,0.0,0.2671943718872474,-0.12443270066801795,1,3.0,1,1,-1.1114313491636876,-1.1114313491636876
2016-10-12,air_cfcc94797d2b5d3d,0,0,0,0,0,0,1,-0.0853157743021114,-0.07083538569511115,0.0,-0.9016484097650822,0.057227900592128726,1,1.0,1,1,-0.43331015491219554,-0.4333101549121955
2016-10-13,air_cfcc94797d2b5d3d,0,0,0,0,1,0,0,-0.02262873410102412,0.049780079388965455,0.0,-0.031233572364411297,-0.017573523456167032,1,2.0,1,1,-0.40069438922673795,-0.4006943892267379
2016-10-14,air_cfcc94797d2b5d3d,1,0,0,0,0,0,0,0.02961046606654865,0.2407545657720867,0.0,1.610120121019711,-0.14580453611038807,1,8.0,1,1,0.921140158553126,0.9211401585531261
2016-10-15,air_cfcc94797d2b5d3d,0,0,1,0,0,0,0,0.11319318633466498,0.4015751858841891,0.0,1.4857751442481866,-0.09237494750446261,1,18.0,1,1,1.3644995228708299,1.3644995228708299
2016-10-16,air_cfcc94797d2b5d3d,0,0,0,1,0,0,0,0.37438918717252884,0.6327548272953362,0.0,1.4857751442481866,-0.0496312766197222,1,33.0,1,1,-0.4440626051381706,-0.4440626051381705
2016-10-17,air_cfcc94797d2b5d3d,0,1,0,0,0,0,0,0.6042416679098489,0.502088073454253,0.0,-1.0011243911823018,0.5274082803242727,1,18.0,1,1,-1.3221793735927982,-1.3221793735927982
2016-10-18,air_cfcc94797d2b5d3d,0,0,0,0,0,1,0,0.5520024677422761,0.4417803409122145,0.0,-1.0011243911823018,0.5380941980454579,1,7.0,1,1,-0.5580385775335059,-0.5580385775335058
2016-10-19,air_cfcc94797d2b5d3d,0,0,0,0,0,0,1,0.30125430693792704,0.3312161645851444,0.0,1.4609061488938817,0.11065748919805418,1,11.0,1,1,-0.42757551479167555,-0.42757551479167544
2016-10-20,air_cfcc94797d2b5d3d,0,0,0,0,1,0,0,0.3534935071054998,0.5322419397252722,0.0,-0.25505453055315525,0.2923180904582007,1,35.0,1,1,-0.21754432037762989,-0.21754432037762983
2016-10-21,air_cfcc94797d2b5d3d,1,0,0,0,0,0,0,-0.02262873410102412,-0.06078409693810497,0.0,0.4661463347216864,-0.08168902978327755,1,33.0,1,1,0.9433618890201412,0.9433618890201412
2016-10-22,air_cfcc94797d2b5d3d,0,0,1,0,0,0,0,-0.09576361433562611,0.08998523441699087,0.0,0.4164083440130766,-0.3488369728129049,1,29.0,1,1,1.46485572497993,1.4648557249799303
2016-10-23,air_cfcc94797d2b5d3d,0,0,0,1,0,0,0,-0.05397225420156786,-0.2115534282932008,0.0,-1.0011243911823018,0.07859973603449884,1,25.0,1,1,-0.1903047798051598,-0.19030477980515972
2016-10-24,air_cfcc94797d2b5d3d,0,1,0,0,0,0,0,-0.1584506545367134,-0.06078409693810497,0.0,0.7645742789733451,-0.24197779560105392,1,9.0,1,1,-1.1637599402634327,-1.1637599402634327
2016-10-26,air_cfcc94797d2b5d3d,0,0,0,0,0,0,1,0.48931542754118906,0.3010622983141252,0.0,-0.9762553958279968,0.5701519512090132,1,10.0,1,1,-0.1498038839539872,-0.1498038839539871
2016-10-27,air_cfcc94797d2b5d3d,0,0,0,0,1,0,0,-0.02262873410102412,0.03972879063195892,0.0,0.5158843254302962,-0.25266371332223897,1,7.0,1,1,-0.13690094368281713,-0.13690094368281708
2016-10-28,air_cfcc94797d2b5d3d,1,0,0,0,0,0,0,-0.3151682550394317,-0.25175858332122625,0.0,-1.0259933865366067,-0.3167792196493496,1,22.0,1,1,0.8501739870616909,0.8501739870616909
2016-10-29,air_cfcc94797d2b5d3d,0,0,1,0,0,0,0,-0.283824734938888,-0.35227147089129013,0.0,-0.9265174051193872,-0.16717637155275836,1,28.0,1,1,1.6376117586105958,1.6376117586105958
2016-10-30,air_cfcc94797d2b5d3d,0,0,0,1,0,0,0,-0.33606393510646076,-0.25175858332122625,0.0,0.7645742789733451,-0.41295247914001537,1,12.0,1,1,-0.11109506314047707,-0.111095063140477
2016-10-31,air_cfcc94797d2b5d3d,0,1,0,0,0,0,0,-0.24203337480482973,-0.09093796320912421,0.0,-0.6778274515763383,-0.477067985467126,1,18.0,1,1,-1.0021147718662748,-1.0021147718662746
2016-11-01,air_cfcc94797d2b5d3d,0,0,0,0,0,1,0,-0.38830313527403354,-0.48293822473237324,0.0,-1.0259933865366067,-0.3167792196493496,1,4.0,1,1,-0.7318698561867689,-0.7318698561867689
2016-11-02,air_cfcc94797d2b5d3d,0,0,0,0,0,0,1,-0.377855295240519,-0.30201502710625816,0.0,0.9386572464534793,-0.4556961500247558,1,4.0,1,1,0.3663137268928144,0.36631372689281444
2016-11-03,air_cfcc94797d2b5d3d,0,0,0,0,1,0,0,-0.2629290548718589,-0.2718611608352391,1.0,-0.47887548874189917,-0.22060596015868383,1,15.0,1,1,-0.07597039240229196,-0.07597039240229189
2016-11-04,air_cfcc94797d2b5d3d,1,0,0,0,0,0,0,-0.2315855347713152,-0.24170729456421988,0.0,0.19258738582433274,-0.1137467829468329,1,6.0,1,1,0.04660754017382341,0.04660754017382348
2016-11-05,air_cfcc94797d2b5d3d,0,0,1,0,0,0,0,-0.0853157743021114,0.16034425571603553,0.0,1.3862991628309669,-0.4663820677459408,1,21.0,1,1,1.188517754172372,1.188517754172372
2016-11-06,air_cfcc94797d2b5d3d,0,0,0,1,0,0,0,-0.3256160950729462,-0.2115534282932008,0.0,-0.47887548874189917,-0.23129187787986888,1,10.0,1,1,-0.49531595121531824,-0.49531595121531813
2016-11-07,air_cfcc94797d2b5d3d,0,1,0,0,0,0,0,-0.4614380155086355,-0.48293822473237324,0.0,1.3614301674766622,-0.4663820677459408,1,9.0,1,1,-1.2307835466720105,-1.2307835466720103
2016-11-09,air_cfcc94797d2b5d3d,0,0,0,0,0,0,1,-0.7226340163464993,-0.8347333312275969,0.0,-0.056102567718716204,-0.5946130804001619,1,6.0,1,1,-0.7673529419324866,-0.7673529419324865
2016-11-10,air_cfcc94797d2b5d3d,0,0,0,0,1,0,0,-0.7017383362794701,-0.8146307537135842,0.0,-0.7026964469306433,-0.7014722576120129,1,4.0,1,1,-0.5168208516672683,-0.5168208516672682
2016-11-11,air_cfcc94797d2b5d3d,1,0,0,0,0,0,0,-0.41964665537457724,-0.24170729456421988,0.0,-0.6778274515763383,-0.6052989981213471,1,2.0,1,1,0.3802919121865819,0.380291912186582
2016-11-12,air_cfcc94797d2b5d3d,0,0,1,0,0,0,0,-0.12710713443616967,-0.030630230667085732,0.0,-0.056102567718716204,-0.3060933019281645,1,24.0,1,1,1.6967502348534584,1.6967502348534584
2016-11-13,air_cfcc94797d2b5d3d,0,0,0,1,0,0,0,-0.12710713443616967,0.1804468332300486,0.0,1.2868231814137476,-0.477067985467126,1,4.0,1,1,-0.36664496351115033,-0.3666449635111503
2016-11-14,air_cfcc94797d2b5d3d,0,1,0,0,0,0,0,0.019162626033034133,0.2809597208001125,0.0,0.9635262418077841,-0.2740355487646093,1,5.0,1,1,-1.3350823138639683,-1.3350823138639683
2016-11-15,air_cfcc94797d2b5d3d,0,0,0,0,0,1,0,-0.12710713443616967,-0.15124569575116234,0.0,-0.9762553958279968,-0.15649045383157312,1,18.0,1,1,-0.8612576739060018,-0.8612576739060017
2016-11-16,air_cfcc94797d2b5d3d,0,0,0,0,0,0,1,-0.5763642558772956,-0.5935024010594435,0.0,-0.32966151661606996,-0.5946130804001619,1,5.0,1,1,-0.3110906373436127,-0.3110906373436126
2016-11-17,air_cfcc94797d2b5d3d,0,0,0,0,1,0,0,-0.7121861763129848,-0.8146307537135842,0.0,-1.0259933865366067,-0.5732412449577917,1,3.0,1,1,-0.264138271356855,-0.26413827135685497
2016-11-18,air_cfcc94797d2b5d3d,1,0,0,0,0,0,0,-0.6181556160113538,-0.2919637383492518,0.0,1.2868231814137476,-1.0113638715263804,1,2.0,1,1,0.9580569043289736,0.9580569043289737
2016-11-19,air_cfcc94797d2b5d3d,0,0,1,0,0,0,0,-0.377855295240519,-0.4728869359753669,0.0,-1.0259933865366067,-0.3274651373705347,1,27.0,1,1,1.4365409393848627,1.4365409393848627
2016-11-20,air_cfcc94797d2b5d3d,0,0,0,1,0,0,0,0.14453670643520872,0.06988265690297817,0.0,-0.528613479450509,0.06791381831331378,1,7.0,1,1,-0.12937422852463462,-0.12937422852463454
2016-11-22,air_cfcc94797d2b5d3d,0,0,0,0,0,1,0,-0.18979417463725695,-0.12109182948014309,0.0,0.31693236259585716,-0.5304975740730514,1,16.0,1,1,0.6365586425723202,0.6365586425723203
2016-11-23,air_cfcc94797d2b5d3d,0,0,0,0,0,0,1,-0.8689037768157032,-1.045810395124731,1.0,-1.0259933865366067,-0.6587285867272725,1,16.0,1,1,-0.1888711197750298,-0.18887111977502974
2016-11-24,air_cfcc94797d2b5d3d,0,0,0,0,1,0,0,-0.9733821771508487,-0.9352462187976608,0.0,-0.45400649338759436,-0.9045046943145297,1,5.0,1,1,-1.0669878882296575,-1.0669878882296573
2016-11-25,air_cfcc94797d2b5d3d,1,0,0,0,0,0,0,-1.0256213773184215,-1.045810395124731,0.0,-0.6778274515763383,-1.0113638715263804,1,28.0,1,1,0.8301027466398708,0.8301027466398708
2016-11-26,air_cfcc94797d2b5d3d,0,0,1,0,0,0,0,-0.6494991361118974,-0.5130920910033925,0.0,0.73970528361904,-0.840389187987419,1,46.0,1,1,1.7386847907347611,1.7386847907347611
