visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Miyagi-ken Sendai-shi Kamisugi,total_area_visitors,total_genre_visitors
2016-07-17,air_375a5241615b5e22,0,0,0,1,0,0,0,1.0457155272033472,0.8420620396645164,0.0,-1.2384244326789313,1.1828012081693149,1,14.0,1,1,0.43772112122275403,0.43772112122275403
2016-07-18,air_375a5241615b5e22,0,1,0,0,0,0,0,1.3069111985833086,1.353417263462235,1.0,0.190680801023402,1.278111132852325,1,18.0,1,1,-1.0864051937137706,-1.0864051937137706
2016-07-19,air_375a5241615b5e22,0,0,0,0,0,1,0,1.2524954337124834,1.2468849251710437,0.0,1.1153959522425592,1.1192612583806412,1,4.0,1,1,-0.9112354698949363,-0.9112354698949363
2016-07-20,air_375a5241615b5e22,0,0,0,0,0,0,1,0.9586503034100264,0.9272879102974696,0.0,-0.509860980203232,1.0133613420661856,1,14.0,1,1,-0.43064161223813435,-0.43064161223813435
2016-07-21,air_375a5241615b5e22,0,0,0,0,1,0,0,0.8062861617717152,0.6503038307403723,0.0,-1.2944677751770621,0.9498213922775122,1,9.0,1,1,-0.21018228033793468,-0.21018228033793468
2016-07-22,air_375a5241615b5e22,1,0,0,0,0,0,0,0.8171693147458804,0.7461829352024444,0.0,1.5076993497294737,0.9180514173831754,1,8.0,1,1,0.973710532565854,0.973710532565854
2016-07-23,air_375a5241615b5e22,0,0,1,0,0,0,0,0.7518703969008897,0.5331182586200618,0.0,-1.12633774768267,0.8862814424888386,1,9.0,1,1,1.2892406120087545,1.2892406120087545
2016-07-24,air_375a5241615b5e22,0,0,0,1,0,0,0,0.7954030087975503,0.7248764675442062,0.0,-1.0142510626864085,0.8651014592259475,1,1.0,1,1,-0.4942716401210443,-0.4942716401210443
2016-07-25,air_375a5241615b5e22,0,1,0,0,0,0,0,1.067481833151677,1.0764331839051378,0.0,1.1153959522425592,1.0451313169605223,1,7.0,1,1,-1.1369349217384346,-1.1369349217384346
2016-07-26,air_375a5241615b5e22,0,0,0,0,0,1,0,1.1001312920741724,0.9059814426392314,0.0,-1.2944677751770621,1.278111132852325,1,16.0,1,1,-0.4066867782116271,-0.4066867782116271
2016-07-27,air_375a5241615b5e22,0,0,0,0,0,0,1,1.1545470569449978,1.033820248588661,0.0,-1.2664461039279968,1.3310610910095528,1,11.0,1,1,-0.2034449832679795,-0.2034449832679795
2016-07-28,air_375a5241615b5e22,0,0,0,0,1,0,0,1.3069111985833086,1.2575381590001629,0.0,-0.6779910076976242,1.352241074272444,1,11.0,1,1,0.021505880012190292,0.021505880012190292
2016-07-29,air_375a5241615b5e22,1,0,0,0,0,0,0,1.383093269402464,1.4492963679243074,0.0,1.5637426922276048,1.4263710156925633,1,13.0,1,1,1.2199961699008819,1.2199961699008819
2016-07-30,air_375a5241615b5e22,0,0,1,0,0,0,0,1.361326963454134,1.4492963679243074,0.0,1.7879160622201273,1.299291116115216,1,13.0,1,1,1.3382731629067615,1.3382731629067615
2016-07-31,air_375a5241615b5e22,0,0,0,1,0,0,0,1.4048595753507942,1.4386431340951882,0.0,0.7791358972537745,1.4369610073240087,1,2.0,1,1,-0.44935632632134315,-0.44935632632134315
2016-08-01,air_375a5241615b5e22,0,1,0,0,0,0,0,1.3939764223766293,1.3853769649495924,0.0,-0.25766593896164375,1.4793209738497912,1,15.0,1,1,-1.1915818868614043,-1.1915818868614043
2016-08-02,air_375a5241615b5e22,0,0,0,0,0,1,0,1.3395606575058039,1.3214575619748774,0.0,-0.22964426771257837,1.4793209738497912,1,6.0,1,1,-0.836002319280437,-0.836002319280437
2016-08-03,air_375a5241615b5e22,0,0,0,0,0,0,1,1.383093269402464,1.353417263462235,0.0,-0.22964426771257837,1.4687309822183456,1,10.0,1,1,-0.3849777098751049,-0.3849777098751049
2016-08-04,air_375a5241615b5e22,0,0,0,0,1,0,0,1.5136911050924449,1.587788407702856,0.0,1.8719810759673237,1.405191032429672,1,13.0,1,1,-0.25734335982762085,-0.25734335982762085
2016-08-05,air_375a5241615b5e22,1,0,0,0,0,0,0,1.6007563288857656,1.7049739798231665,0.0,2.2642844734542384,1.3628310659038898,1,14.0,1,1,0.8015351630003331,0.8015351630003331
2016-08-06,air_375a5241615b5e22,0,0,1,0,0,0,0,1.5681068699632703,1.694320745994047,0.0,2.2642844734542384,1.4793209738497912,1,6.0,1,1,0.5574952913552904,0.5574952913552904
2016-08-08,air_375a5241615b5e22,0,1,0,0,0,0,0,1.4266258812991246,1.3108043281457586,0.0,-0.4818393089541666,1.4793209738497912,1,8.0,1,1,-1.1728671727781954,-1.1728671727781954
2016-08-09,air_375a5241615b5e22,0,0,0,0,0,1,0,1.6987047056532514,1.8115063181143578,0.0,1.3115476509860164,1.3840110491667807,1,4.0,1,1,-0.3344479818504411,-0.3344479818504411
2016-08-10,air_375a5241615b5e22,0,0,0,0,0,0,1,1.3286775045316388,1.3853769649495924,0.0,-0.593925993950428,1.2357511663265428,1,18.0,1,1,0.6772694614878267,0.6772694614878267
2016-08-11,air_375a5241615b5e22,0,0,0,0,1,0,0,1.2307291277641532,1.2575381590001629,1.0,2.0401111034617156,1.1933911998007602,1,8.0,1,1,0.36435944201657555,0.36435944201657555
2016-08-12,air_375a5241615b5e22,1,0,0,0,0,0,0,1.1327807509966674,1.214925223683686,0.0,2.2923061447033044,1.076901291854859,1,13.0,1,1,-0.07169339612218954,-0.07169339612218954
2016-08-18,air_375a5241615b5e22,0,0,0,0,1,0,0,1.3286775045316388,1.1616590545380905,0.0,-1.1823810901808007,1.4793209738497912,1,12.0,1,1,-0.5762420878054988,-0.5762420878054988
2016-08-19,air_375a5241615b5e22,1,0,0,0,0,0,0,1.4157427283249595,1.3960301987787116,0.0,0.9472659247481665,1.5110909487441277,1,11.0,1,1,0.7644800291155797,0.7644800291155797
2016-08-20,air_375a5241615b5e22,0,0,1,0,0,0,0,1.3395606575058039,1.1936187560254479,0.0,-1.2944677751770621,1.4793209738497912,1,5.0,1,1,0.6462030361097001,0.6462030361097001
2016-08-22,air_375a5241615b5e22,0,1,0,0,0,0,0,1.4157427283249595,1.3960301987787116,0.0,-0.6779910076976242,1.4369610073240087,1,3.0,1,1,-2.037486963422442,-2.037486963422442
2016-08-23,air_375a5241615b5e22,0,0,0,0,0,1,0,1.2960280456091435,1.4919093032407837,0.0,-0.3417309527088398,1.3204710993781075,1,5.0,1,1,-0.6413692928150655,-0.6413692928150655
2016-08-24,air_375a5241615b5e22,0,0,0,0,0,0,1,1.198079668841658,1.214925223683686,0.0,-0.42579596645603596,1.203981191432206,1,5.0,1,1,-0.4501049148846715,-0.4501049148846715
2016-08-25,air_375a5241615b5e22,0,0,0,0,1,0,0,1.3504438104799688,1.2681913928292818,0.0,0.02255077352900996,1.3628310659038898,1,2.0,1,1,-0.31985050486553823,-0.31985050486553823
2016-08-26,air_375a5241615b5e22,1,0,0,0,0,0,0,1.3722101164282994,1.353417263462235,0.0,-0.005470897720055549,1.3098811077466619,1,13.0,1,1,1.0642897487285847,1.0642897487285847
2016-08-27,air_375a5241615b5e22,0,0,1,0,0,0,0,0.8171693147458804,0.5544247262783,0.0,-1.3505111176751927,0.9710013755404032,1,21.0,1,1,1.1275454823298305,1.1275454823298305
2016-08-29,air_375a5241615b5e22,0,1,0,0,0,0,0,1.1545470569449978,1.0125137809304228,0.0,-1.2944677751770621,1.0980812751177502,1,16.0,1,1,-1.4640681239129243,-1.4640681239129243
2016-08-30,air_375a5241615b5e22,0,0,0,0,0,1,0,1.2198459747899881,1.0870864177342565,0.0,-1.2664461039279968,1.2675211412208796,1,6.0,1,1,-0.667944186813222,-0.667944186813222
2016-08-31,air_375a5241615b5e22,0,0,0,0,0,0,1,1.2089628218158233,1.2255784575128055,0.0,1.0873742809934934,1.1510312332749781,1,13.0,1,1,-0.23638288005442698,-0.23638288005442698
2016-09-01,air_375a5241615b5e22,0,0,0,0,1,0,0,1.2851448926349787,1.3214575619748774,0.0,1.6197860347257353,1.2887011244837707,1,11.0,1,1,-0.6316376414917969,-0.6316376414917969
2016-09-02,air_375a5241615b5e22,1,0,0,0,0,0,0,1.2307291277641532,1.214925223683686,0.0,0.07859411602714048,1.2463411579579882,1,8.0,1,1,0.5777071825651559,0.5777071825651559
2016-09-03,air_375a5241615b5e22,0,0,1,0,0,0,0,1.2633785866866485,1.2042719898545673,0.0,0.9192442534991013,1.3204710993781075,1,11.0,1,1,1.1623548505245989,1.1623548505245989
2016-09-04,air_375a5241615b5e22,0,0,0,1,0,0,0,1.2633785866866485,1.214925223683686,0.0,-0.9301860489392124,1.3628310659038898,1,3.0,1,1,-0.774243762805848,-0.774243762805848
2016-09-05,air_375a5241615b5e22,0,1,0,0,0,0,0,1.4266258812991246,1.353417263462235,0.0,0.10661578727620599,1.5005009571126824,1,2.0,1,1,-1.3727403191868655,-1.3727403191868655
2016-09-06,air_375a5241615b5e22,0,0,0,0,0,1,0,1.5681068699632703,1.6517078106775707,0.0,0.13463745852527126,1.5640409069013557,1,9.0,1,1,-0.667944186813222,-0.667944186813222
2016-09-07,air_375a5241615b5e22,0,0,0,0,0,0,1,1.2633785866866485,1.278844626658401,0.0,-0.5659043227013627,1.3098811077466619,1,8.0,1,1,-0.5710019678622004,-0.5710019678622004
2016-09-08,air_375a5241615b5e22,0,0,0,0,1,0,0,1.0348323742291818,0.7994491043480401,0.0,-1.210402761429866,1.256931149589434,1,5.0,1,1,-0.42315572660485085,-0.42315572660485085
2016-09-09,air_375a5241615b5e22,1,0,0,0,0,0,0,1.2851448926349787,1.3640704972913542,0.0,1.0313309384953628,1.1828012081693149,1,14.0,1,1,0.8958573219797055,0.8958573219797055
2016-09-10,air_375a5241615b5e22,0,0,1,0,0,0,0,1.198079668841658,1.3108043281457586,0.0,1.367590993484147,0.9710013755404032,1,25.0,1,1,1.4056461336063133,1.4056461336063133
2016-09-11,air_375a5241615b5e22,0,0,0,1,0,0,0,0.8062861617717152,0.5224650247909425,0.0,-1.3505111176751927,1.0663113002234135,1,12.0,1,1,-0.3340736875687769,-0.3340736875687769
2016-09-12,air_375a5241615b5e22,0,1,0,0,0,0,0,0.7736367028492203,0.4798520894744661,0.0,-1.3505111176751927,0.9921813588032944,1,4.0,1,1,-1.3514055451320073,-1.3514055451320073
2016-09-13,air_375a5241615b5e22,0,0,0,0,0,1,0,0.6539220201334043,0.3307068158667984,0.0,-1.3505111176751927,0.8968714341202842,1,6.0,1,1,-0.8326336707454594,-0.8326336707454594
2016-09-14,air_375a5241615b5e22,0,0,0,0,0,0,1,0.9042345385392011,0.9059814426392314,0.0,-0.4538176377051012,0.8862814424888386,1,4.0,1,1,-0.43700461502642535,-0.43700461502642535
2016-09-15,air_375a5241615b5e22,0,0,0,0,1,0,0,1.0239492212550165,1.1296993530507333,0.0,0.10661578727620599,1.0980812751177502,1,1.0,1,1,-0.11174288426025637,-0.11174288426025637
2016-09-16,air_375a5241615b5e22,1,0,0,0,0,0,0,0.9912997623325217,0.7781426366898019,0.0,-1.2944677751770621,1.1616212249064237,1,19.0,1,1,0.8277357627168255,0.8277357627168255
2016-09-17,air_375a5241615b5e22,0,0,1,0,0,0,0,0.9695334563841913,0.9059814426392314,0.0,-0.9582077201882778,1.0133613420661856,1,5.0,1,1,1.2907377891354113,1.2907377891354113
2016-09-19,air_375a5241615b5e22,0,1,0,0,0,0,0,0.6430388671592391,0.37331975118327476,1.0,-1.3505111176751927,0.8439214759630563,1,6.0,1,1,-1.3543998993853208,-1.3543998993853208
2016-09-20,air_375a5241615b5e22,0,0,0,0,0,1,0,0.3491937368567822,0.07502920396793898,0.0,-1.3505111176751927,0.5579917019140256,1,13.0,1,1,-1.8391109941404287,-1.8391109941404287
2016-09-21,air_375a5241615b5e22,0,0,0,0,0,0,1,0.5668567963400837,0.5970376615947767,0.0,-0.06151424021818632,0.5262217270196887,1,9.0,1,1,0.3190698339352102,0.3190698339352102
2016-09-22,air_375a5241615b5e22,0,0,0,0,1,0,0,0.5124410314692582,0.4478923879871086,1.0,-1.3505111176751927,0.7274315680171548,1,3.0,1,1,-0.3479225759903514,-0.3479225759903514
2016-09-23,air_375a5241615b5e22,1,0,0,0,0,0,0,0.740987243926725,0.6289973630821338,0.0,-1.2384244326789313,0.7592015429114917,1,11.0,1,1,0.13416845879310726,0.13416845879310726
2016-09-24,air_375a5241615b5e22,0,0,1,0,0,0,0,0.8280524677200456,0.8314088058353976,0.0,-0.14557925396538235,0.8015615094372738,1,18.0,1,1,1.0639154544469205,1.0639154544469205
2016-09-27,air_375a5241615b5e22,0,0,0,0,0,1,0,0.9368839974616964,0.8207555720062782,0.0,-1.1823810901808007,1.0133613420661856,1,3.0,1,1,-0.498014582937686,-0.498014582937686
2016-09-28,air_375a5241615b5e22,0,0,0,0,0,0,1,1.0239492212550165,0.8101023381771594,0.0,-1.3505111176751927,1.172211216537869,1,14.0,1,1,-0.3827319441851198,-0.3827319441851198
2016-09-29,air_375a5241615b5e22,0,0,0,0,1,0,0,0.6648051731075695,0.5437714924491811,0.0,-1.1823810901808007,0.6109416600712535,1,9.0,1,1,-0.26108630264426264,-0.26108630264426264
2016-09-30,air_375a5241615b5e22,1,0,0,0,0,0,0,0.4689084195725981,0.5118117909618236,0.0,0.80715756850284,0.24029195297065808,1,13.0,1,1,1.1324113079914648,1.1324113079914648
2016-10-01,air_375a5241615b5e22,0,0,1,0,0,0,0,0.6865714790558995,0.7994491043480401,0.0,0.9192442534991013,0.6638916182284812,1,6.0,1,1,1.1664720876229047,1.1664720876229047
2016-10-03,air_375a5241615b5e22,0,1,0,0,0,0,0,0.8607019266425405,0.714223233715087,0.0,-1.2384244326789313,0.8651014592259475,1,2.0,1,1,-1.5707419941872145,-1.5707419941872145
2016-10-04,air_375a5241615b5e22,0,0,0,0,0,1,0,1.0239492212550165,1.1296993530507333,0.0,0.21870247227246728,0.6638916182284812,1,11.0,1,1,-0.7274569775978259,-0.7274569775978259
2016-10-05,air_375a5241615b5e22,0,0,0,0,0,0,1,0.43625896065010283,0.28809388055032165,0.0,-1.2664461039279968,0.35678186091655945,1,4.0,1,1,-0.8973865814733618,-0.8973865814733618
2016-10-06,air_375a5241615b5e22,0,0,0,0,1,0,0,0.8171693147458804,0.7994491043480401,0.0,1.0313309384953628,0.822741492700165,1,2.0,1,1,-0.42540149229483587,-0.42540149229483587
2016-10-07,air_375a5241615b5e22,1,0,0,0,0,0,0,0.4036095017276075,0.4159326864997512,0.0,0.5829841985103171,0.39914182744234183,1,16.0,1,1,0.7495082578490126,0.7495082578490126
2016-10-08,air_375a5241615b5e22,0,0,1,0,0,0,0,0.2621285130634617,0.3307068158667984,0.0,-1.3505111176751927,0.24029195297065808,1,11.0,1,1,1.001034015127339,1.001034015127339
2016-10-09,air_375a5241615b5e22,0,0,0,1,0,0,0,0.4580252665984329,0.3307068158667984,0.0,-1.12633774768267,0.15557201991909334,1,2.0,1,1,0.28426046574044184,0.28426046574044184
2016-10-10,air_375a5241615b5e22,0,1,0,0,0,0,0,0.08799806547682056,0.08568243779705827,1.0,-0.11755758271631685,0.09203207013041989,1,2.0,1,1,-0.8258963736755043,-0.8258963736755043
2016-10-11,air_375a5241615b5e22,0,0,0,0,0,1,0,0.011815994657664933,0.000456567164105123,0.0,0.16265912977433677,-0.0032778545525903816,1,9.0,1,1,-1.216659603732904,-1.216659603732904
2016-10-12,air_375a5241615b5e22,0,0,0,0,0,0,1,0.02269914763182997,0.40527945267063226,0.0,-0.6219476651994934,-0.02445783781548147,1,18.0,1,1,-0.5084948228242829,-0.5084948228242829
2016-10-13,air_375a5241615b5e22,0,0,0,0,1,0,0,-0.0643660761614905,-0.04215636815237126,0.0,-0.06151424021818632,-0.20448769555005647,1,1.0,1,1,-0.47443404319284294,-0.47443404319284294
2016-10-14,air_375a5241615b5e22,1,0,0,0,0,0,0,0.0662317595284903,0.2135212437464878,0.0,1.2835259797369512,-0.2362576704443931,1,8.0,1,1,0.9059632675846382,0.9059632675846382
2016-10-15,air_375a5241615b5e22,0,0,1,0,0,0,0,0.24036220711513143,0.43723915415798975,0.0,0.6950708835065784,0.08144207849897435,1,31.0,1,1,1.368965294003224,1.368965294003224
2016-10-16,air_375a5241615b5e22,0,0,0,1,0,0,0,0.283894819011792,0.49050532330358537,0.0,1.59176436347667,0.03908211197319198,1,2.0,1,1,-0.5197236512742083,-0.5197236512742083
2016-10-17,air_375a5241615b5e22,0,1,0,0,0,0,0,0.5015578784950935,0.4478923879871086,0.0,-1.2944677751770621,0.5262217270196887,1,3.0,1,1,-1.4367446413514395,-1.4367446413514395
2016-10-18,air_375a5241615b5e22,0,0,0,0,0,1,0,0.6539220201334043,0.7248764675442062,0.0,-0.4538176377051012,0.4944517521253521,1,2.0,1,1,-0.6387492328434162,-0.6387492328434162
2016-10-19,air_375a5241615b5e22,0,0,0,0,0,0,1,0.3491937368567822,0.43723915415798975,0.0,1.5637426922276048,0.2191119697077668,1,12.0,1,1,-0.5025061143176561,-0.5025061143176561
2016-10-20,air_375a5241615b5e22,0,0,0,0,1,0,0,0.4253758076759376,0.8101023381771594,0.0,1.5637426922276048,0.2191119697077668,1,11.0,1,1,-0.283169665262449,-0.283169665262449
2016-10-21,air_375a5241615b5e22,1,0,0,0,0,0,0,-0.042599770213160436,0.021763034822343312,0.0,1.4516560072313431,-0.14094774576138283,1,14.0,1,1,0.9291695130478171,0.9291695130478171
2016-10-23,air_375a5241615b5e22,0,0,0,1,0,0,0,-0.02083346426483017,0.021763034822343312,0.0,0.4708975135140556,-0.1091777708670462,1,1.0,1,1,-0.25472329985597164,-0.25472329985597164
2016-10-24,air_375a5241615b5e22,0,1,0,0,0,0,0,-0.14054814698064613,-0.04215636815237126,0.0,0.9192442534991013,-0.3103876118645122,1,6.0,1,1,-1.2713065688558738,-1.2713065688558738
2016-10-25,air_375a5241615b5e22,0,0,0,0,0,1,0,-0.009950311290665136,0.053722736309700786,0.0,0.4708975135140556,-0.3103876118645122,1,4.0,1,1,-0.602068393240327,-0.602068393240327
2016-10-26,air_375a5241615b5e22,0,0,0,0,0,0,1,0.5886231022884137,0.8527152734936357,0.0,1.3115476509860164,0.2826519194964404,1,5.0,1,1,-0.21242804602791973,-0.21242804602791973
2016-10-27,air_375a5241615b5e22,0,0,0,0,1,0,0,0.033582300605995194,0.09633567162617716,0.0,1.4796776784804084,-0.15153773739282858,1,12.0,1,1,-0.1989534518880094,-0.1989534518880094
2016-10-28,air_375a5241615b5e22,1,0,0,0,0,0,0,-0.23849652374813163,-0.32979368153858796,0.0,-1.2664461039279968,-0.1833077122871652,1,12.0,1,1,0.8318529998151314,0.8318529998151314
2016-10-29,air_375a5241615b5e22,0,0,1,0,0,0,0,-0.31467859456728725,-0.2658742785638732,0.0,-0.005470897720055549,-0.20448769555005647,1,17.0,1,1,1.654177536631326,1.654177536631326
2016-10-31,air_375a5241615b5e22,0,1,0,0,0,0,0,-0.31467859456728725,-0.20195487558915845,0.0,-1.3224894464261274,-0.5751374026506517,1,8.0,1,1,-1.1024998478253303,-1.1024998478253303
2016-11-01,air_375a5241615b5e22,0,0,0,0,0,1,0,-0.46704273620559833,-0.500245422804494,0.0,-1.3505111176751927,-0.416287528178968,1,5.0,1,1,-0.8202819594505416,-0.8202819594505416
2016-11-02,air_375a5241615b5e22,0,0,0,0,0,0,1,-0.5758742659472491,-0.6174309949248047,0.0,0.6950708835065784,-0.6280873608078796,1,8.0,1,1,0.3265557195684938,0.3265557195684938
2016-11-03,air_375a5241615b5e22,0,0,0,0,1,0,0,-0.3037954415931222,-0.07411606963972873,1.0,0.4428758422649904,-0.2786176369701755,1,2.0,1,1,-0.13532342400509947,-0.13532342400509947
2016-11-04,air_375a5241615b5e22,1,0,0,0,0,0,0,-0.3908606653864427,-0.4469792536588984,0.0,0.10661578727620599,-0.3845175532846313,1,14.0,1,1,-0.007314779675951263,-0.007314779675951263
2016-11-05,air_375a5241615b5e22,0,0,1,0,0,0,0,0.18594644224430606,0.3413600496959173,0.0,1.423634335982278,-0.15153773739282858,1,14.0,1,1,1.1851868017061136,1.1851868017061136
2016-11-07,air_375a5241615b5e22,0,1,0,0,0,0,0,-0.72823840758556,-0.660043930241281,0.0,1.367590993484147,-0.7551672603852266,1,2.0,1,1,-1.3412995995270747,-1.3412995995270747
2016-11-08,air_375a5241615b5e22,0,0,0,0,0,1,0,-0.434393277283103,-0.4256727860006602,0.0,-0.42579596645603596,-0.7128072938594443,1,4.0,1,1,-1.1620126386099343,-1.1620126386099343
2016-11-09,air_375a5241615b5e22,0,0,0,0,0,0,1,-0.7608878665080552,-0.7133100993868767,0.0,0.4708975135140556,-0.7022173022279987,1,3.0,1,1,-0.8573370933352951,-0.8573370933352951
2016-11-10,air_375a5241615b5e22,0,0,0,0,1,0,0,-0.7717710194822203,-0.9050683083110211,0.0,-1.2384244326789313,-0.7128072938594443,1,22.0,1,1,-0.595705390452036,-0.595705390452036
2016-11-11,air_375a5241615b5e22,1,0,0,0,0,0,0,-0.869719396249706,-1.0222538804313317,0.0,-1.3505111176751927,-0.7551672603852266,1,13.0,1,1,0.3411531965533966,0.3411531965533966
2016-11-12,air_375a5241615b5e22,0,0,1,0,0,0,0,-0.27114598267062695,-0.04215636815237126,0.0,0.7230925547556439,-0.416287528178968,1,21.0,1,1,1.715936093105915,1.715936093105915
2016-11-14,air_375a5241615b5e22,0,1,0,0,0,0,0,-0.14054814698064613,-0.20195487558915845,0.0,-0.3137092814597744,-0.2362576704443931,1,5.0,1,1,-1.45021923549135,-1.45021923549135
2016-11-15,air_375a5241615b5e22,0,0,0,0,0,1,0,0.033582300605995194,0.39462621884151294,0.0,-0.20162259646351313,-0.03504782944692701,1,10.0,1,1,-0.9554021951313091,-0.9554021951313091
2016-11-16,air_375a5241615b5e22,0,0,0,0,0,0,1,-0.46704273620559833,-0.5322051242918515,0.0,1.0033092672462975,-0.5539574193877606,1,9.0,1,1,-0.38086047277679896,-0.38086047277679896
2016-11-17,air_375a5241615b5e22,0,0,0,0,1,0,0,-0.6738226427147347,-0.6920036317286385,0.0,-1.12633774768267,-0.6386773524393253,1,9.0,1,1,-0.3318279218787919,-0.3318279218787919
2016-11-18,air_375a5241615b5e22,1,0,0,0,0,0,0,-0.5976405718955792,-0.500245422804494,0.0,1.3395693222350817,-0.7975272269110091,1,11.0,1,1,0.9445155785960484,0.9445155785960484
2016-11-19,air_375a5241615b5e22,0,0,1,0,0,0,0,-0.6629394897405695,-0.8304956715071873,0.0,-1.3505111176751927,-0.5010074612305326,1,14.0,1,1,1.4441984446177234,1.4441984446177234
2016-11-21,air_375a5241615b5e22,0,1,0,0,0,0,0,-0.3799775124122777,-0.46828572131713675,0.0,0.6110058697593824,-0.3845175532846313,1,16.0,1,1,-1.348411190878694,-1.348411190878694
2016-11-22,air_375a5241615b5e22,0,0,0,0,0,1,0,-0.0970155350839858,0.18156154225913032,0.0,0.80715756850284,-0.20448769555005647,1,19.0,1,1,0.6087736079432825,0.6087736079432825
2016-11-23,air_375a5241615b5e22,0,0,0,0,0,0,1,-0.9241351611205313,-0.9902941789439743,1.0,-0.5659043227013627,-0.7763472436481178,1,14.0,1,1,-0.25322612272931494,-0.25322612272931494
2016-11-24,air_375a5241615b5e22,0,0,0,0,1,0,0,-1.2179802914229882,-1.4164235321087397,0.0,-0.9862293914373431,-1.1046369842229309,1,14.0,1,1,-1.1702471128065461,-1.1702471128065461
2016-11-25,air_375a5241615b5e22,1,0,0,0,0,0,0,-1.0873824557330074,-1.04356034808957,0.0,-0.8741427064410816,-1.2423068754317235,1,9.0,1,1,0.8108925200419376,0.8108925200419376
2016-11-26,air_375a5241615b5e22,0,0,1,0,0,0,0,-0.7826541724563854,-0.7985359700198299,0.0,0.9752875959972324,-0.9563771013826927,1,10.0,1,1,1.7597285240606237,1.7597285240606237
2016-11-27,air_375a5241615b5e22,0,0,0,1,0,0,0,-0.5105753481022585,-0.660043930241281,0.0,-1.3505111176751927,-0.3527475783902946,1,8.0,1,1,-0.5541587251873125,-0.5541587251873125
2016-11-28,air_375a5241615b5e22,0,1,0,0,0,0,0,-0.5758742659472491,-0.7346165670451151,0.0,0.07859411602714048,-0.29979762023306666,1,8.0,1,1,-1.3027472885156646,-1.3027472885156646
