visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,total_area_visitors,total_genre_visitors
2016-09-13,air_ee3ba9af184c6c82,0,0,0,0,0,1,0,0.6865673741009819,0.7000601699197444,0.0,-1.1143068704919765,0.7469631210752299,1,29.0,1,1,-1.0126798938332209,-1.0126798938332215
2016-09-15,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,0.8123382412043336,0.677754548119292,0.0,0.9099394411008247,0.8721343078495342,1,4.0,1,1,-0.2715243212404886,-0.2715243212404892
2016-09-16,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,0.6865673741009819,0.6666017372190662,0.0,-0.31402344497854345,0.6673087294915819,1,6.0,1,1,0.6943637821903308,0.6943637821903302
2016-09-17,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,0.5950976525712713,0.6442961154186142,0.0,-1.0436936270643207,0.724204723479902,1,6.0,1,1,1.170381146311416,1.1703811463114153
2016-09-18,air_ee3ba9af184c6c82,0,0,0,1,0,0,0,0.3892907791294225,0.1201140031079902,0.0,-1.1143068704919765,0.644550331896254,1,20.0,1,1,-0.04255881465031427,-0.04255881465031487
2016-09-21,air_ee3ba9af184c6c82,0,0,0,0,0,0,1,0.4921942158503467,0.4993095737156757,0.0,0.18026925901504756,0.4852415487289577,1,10.0,1,1,0.17139886881882344,0.17139886881882282
2016-09-22,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,0.4350256398942776,0.4100870865138673,1.0,-1.1143068704919765,0.6559295306939178,1,2.0,1,1,-0.5143432030193121,-0.5143432030193127
2016-09-23,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,0.2520861968348567,0.01973870500595603,0.0,-1.1143068704919765,0.38282875954998186,1,6.0,1,1,-0.018700224047640636,-0.018700224047641247
2016-09-24,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,0.3892907791294225,0.46585114101499747,0.0,-0.0315704712679201,0.22351997638268573,1,16.0,1,1,0.9371826639691544,0.9371826639691537
2016-09-26,air_ee3ba9af184c6c82,0,1,0,0,0,0,0,0.743735950057051,0.5327680064163539,0.0,-1.1143068704919765,0.8948927054448621,1,2.0,1,1,-1.3109122763666412,-1.3109122763666419
2016-09-29,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,0.20635133607000122,0.08665557040731241,0.0,-0.9495426358274461,0.14386558479903777,1,41.0,1,1,-0.42506589624801727,-0.4250658962480179
2016-09-30,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,0.08058046896664948,0.1201140031079902,0.0,0.5097977283441083,-0.17475198153555443,1,9.0,1,1,1.0076039878447878,1.0076039878447873
2016-10-01,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,0.3435559183645674,0.28740616661138074,0.0,1.0276281801469178,0.37144956075231766,1,6.0,1,1,1.0426222417938733,1.0426222417938726
2016-10-05,air_ee3ba9af184c6c82,0,0,0,0,0,0,1,0.5264953614239882,0.5662264391170316,0.0,-0.8789293923997903,0.2576575727756778,1,7.0,1,1,-1.0792530579342297,-1.0792530579342303
2016-10-07,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,0.09201418415786305,-0.01371972769472216,0.0,0.65102421519942,0.14386558479903777,1,20.0,1,1,0.613937242900673,0.6139372429006724
2016-10-08,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,0.2749536272172843,0.26510054481092876,0.0,-1.1143068704919765,0.22351997638268573,1,2.0,1,1,0.8725335797554581,0.8725335797554575
2016-10-15,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,-0.21669612600490995,0.1089611922077644,0.0,1.263005658239104,-0.4250943550841625,1,28.0,1,1,1.250807685601074,1.2508076856010732
2016-10-16,air_ee3ba9af184c6c82,0,0,0,1,0,0,0,0.0691467537754355,0.3654758429129633,0.0,1.263005658239104,-0.3795775598935064,1,2.0,1,1,-0.6909737366745895,-0.6909737366745901
2016-10-17,air_ee3ba9af184c6c82,0,1,0,0,0,0,0,0.3206884879821394,0.22048930121002477,0.0,-1.090769122682758,0.2348991751803497,1,5.0,1,1,-1.6337728814576602,-1.6337728814576609
2016-10-19,air_ee3ba9af184c6c82,0,0,0,0,0,0,1,-0.010889252563061147,0.030891515906182224,0.0,1.2394679104298854,-0.20888957792854634,1,6.0,1,1,-0.6732722017113155,-0.6732722017113161
2016-10-20,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,0.04627932339300794,0.25394773391070297,0.0,-0.3846366884061993,-0.015443198368258339,1,19.0,1,1,-0.44777003891830347,-0.4477700389183041
2016-10-21,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,-0.36533442349068945,-0.4040681092026334,0.0,0.29795799806114065,-0.4137151562864985,1,11.0,1,1,0.7986489120826623,0.7986489120826618
2016-10-22,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,-0.4453704298291863,-0.2367759456992429,0.0,0.2508825024427034,-0.6981951262280987,1,6.0,1,1,1.3585561592905677,1.358556159290567
2016-10-24,air_ee3ba9af184c6c82,0,1,0,0,0,0,0,-0.5139727209764692,-0.4040681092026334,0.0,0.5804109717717642,-0.5844031382514586,1,7.0,1,1,-1.463684219419245,-1.4636842194192456
2016-10-25,air_ee3ba9af184c6c82,0,0,0,0,0,1,0,-0.46823786021161384,-0.2256231347990167,0.0,0.06258051996895446,-0.8575039093953948,1,2.0,1,1,-0.7756332517163346,-0.7756332517163352
2016-10-26,air_ee3ba9af184c6c82,0,0,0,0,0,0,1,0.19491762087878767,-0.0025669167944959645,0.0,-1.0672313748735394,0.28041597037100596,1,9.0,1,1,-0.37503981917789514,-0.37503981917789575
2016-10-27,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,-0.36533442349068945,-0.2925400002003731,0.0,0.3450334936795779,-0.5957823370491225,1,18.0,1,1,-0.36118644398924593,-0.36118644398924654
2016-10-28,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,-0.6854784488446765,-0.615971516306928,0.0,-1.1143068704919765,-0.6640575298351067,1,16.0,1,1,0.698596757942418,0.6985967579424175
2016-10-29,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,-0.651177303271035,-0.7274996253091883,0.0,-1.020155879255102,-0.5047487466678107,1,10.0,1,1,1.544037460427482,1.5440374604274814
2016-11-02,air_ee3ba9af184c6c82,0,0,0,0,0,0,1,-0.7540807399919593,-0.6717355708080581,0.0,0.7451752064362945,-0.8119871142047387,1,4.0,1,1,0.17909518836807298,0.17909518836807237
2016-11-05,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,-0.43393671463797234,-0.15870626939766072,0.0,1.1688546670022295,-0.8233663130024026,1,22.0,1,1,1.061863040666997,1.0618630406669967
2016-11-07,air_ee3ba9af184c6c82,0,1,0,0,0,0,0,-0.8455504615216699,-0.8724861670121269,0.0,1.1453169191930108,-0.8233663130024026,1,31.0,1,1,-1.5356448072047284,-1.535644807204729
2016-11-09,air_ee3ba9af184c6c82,0,0,0,0,0,0,1,-1.1313933413020154,-1.2628345485200383,0.0,-0.19633470593245037,-0.9599166985743708,1,11.0,1,1,-1.0380777483457444,-1.038077748345745
2016-11-12,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,-0.4796715754028276,-0.37060967650195525,0.0,-0.19633470593245037,-0.6526783310374425,1,3.0,1,1,1.6075320967087907,1.6075320967087903
2016-11-16,air_ee3ba9af184c6c82,0,0,0,0,0,0,1,-0.9713213286250219,-0.9951670869146133,0.0,-0.4552499318338552,-0.9599166985743708,1,20.0,1,1,-0.5482070090360102,-0.5482070090360108
2016-11-17,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,-1.1199596261108014,-1.2405289267195863,0.0,-1.1143068704919765,-0.9371583009790427,1,2.0,1,1,-0.4977961159884256,-0.4977961159884262
2016-11-18,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,-1.0170561893898773,-0.6605827599078322,0.0,1.0747036757653552,-1.4037054516832668,1,28.0,1,1,0.8144263671586239,0.8144263671586234
2016-11-19,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,-0.7540807399919593,-0.8613333561119009,0.0,-1.1143068704919765,-0.6754367286327706,1,14.0,1,1,1.328155697071032,1.3281556970710313
2016-11-21,air_ee3ba9af184c6c82,0,1,0,0,0,0,0,-0.5711412969325382,-0.6940411926085104,0.0,0.5568732239625453,-0.6526783310374425,1,6.0,1,1,-1.5429563107765154,-1.542956310776516
2016-11-22,air_ee3ba9af184c6c82,0,0,0,0,0,1,0,-0.5482738665501105,-0.4709849746039894,0.0,0.15673151120582904,-0.8916415057883867,1,7.0,1,1,0.4692464353747813,0.46924643537478067
2016-11-24,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,-1.4058025058911467,-1.3743626575222985,0.0,-0.5729386708799483,-1.2899134637066267,1,1.0,1,1,-1.359783905504376,-1.3597839055043766
2016-11-25,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,-1.462971081847216,-1.497043577424785,0.0,-0.7847784011629159,-1.4037054516832668,1,33.0,1,1,0.6770470632045194,0.6770470632045187
2016-11-26,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,-1.0513573349635186,-0.905944599712805,0.0,0.5568732239625453,-1.2216382709206428,1,28.0,1,1,1.6525555660719007,1.6525555660719
2016-11-28,air_ee3ba9af184c6c82,0,1,0,0,0,0,0,-0.9141527526689528,-1.0843895741164216,0.0,-0.7141651577352599,-0.7095743250257626,1,9.0,1,1,-1.496008761526093,-1.4960087615260937
2016-11-30,air_ee3ba9af184c6c82,0,0,0,0,0,0,1,-1.1656944868756567,-1.3074457921209424,0.0,-0.902467140209009,-1.141983879336995,1,10.0,1,1,-0.5878430547146454,-0.587843054714646
2016-12-01,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,-0.6626110184622487,-0.5267490291051196,0.0,-1.090769122682758,-0.7892287166094106,1,14.0,1,1,-0.6955915284041392,-0.6955915284041398
2016-12-02,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,-0.9255864678601666,-1.1178480068170997,0.0,-0.902467140209009,-0.7095743250257626,1,29.0,1,1,0.9479575113381038,0.9479575113381031
2016-12-03,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,-0.9484538982425942,-0.8278749234112227,0.0,-0.24341020155088755,-0.8233663130024026,1,31.0,1,1,2.113949923049412,2.113949923049411
2016-12-05,air_ee3ba9af184c6c82,0,1,0,0,0,0,0,-0.5825750121237521,-0.5044434073046676,0.0,-0.8083161489721346,-0.5388863430608025,1,4.0,1,1,-1.428281149492697,-1.4282811494926977
2016-12-06,air_ee3ba9af184c6c82,0,0,0,0,0,1,0,-1.097092195728374,-0.7163468144089623,0.0,-0.7612406533536973,-1.1078462829440028,1,2.0,1,1,-0.933022986498488,-0.9330229864984887
2016-12-08,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,-1.3600676451262919,-1.3520570357218467,0.0,-0.5023254274522924,-1.2443966685159709,1,6.0,1,1,-0.20649042104932983,-0.20649042104933044
2016-12-10,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,-1.337200214743864,-1.4189739011232028,0.0,-0.17279695812323173,-1.2785342649089628,1,32.0,1,1,2.341376165729736,2.3413761657297356
2016-12-13,air_ee3ba9af184c6c82,0,0,0,0,0,1,0,-1.2228630628317259,-1.3297514139213944,0.0,-0.9730803836366649,-1.312671861301955,1,7.0,1,1,-0.6282487323482056,-0.6282487323482062
2016-12-14,air_ee3ba9af184c6c82,0,0,0,0,0,0,1,-1.3257664995526501,-1.3297514139213944,0.0,-1.1143068704919765,-1.312671861301955,1,14.0,1,1,0.04402478027874326,0.044024780278742646
2016-12-15,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,-1.5544408033769266,-1.6531829300279495,0.0,0.015505024350517182,-1.4719806444692511,1,21.0,1,1,0.1475402782161498,0.14754027821614918
2016-12-16,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,-1.71451281605392,-1.82047509353134,0.0,-0.5964764186891669,-1.5174974396599068,1,31.0,1,1,1.7668459113782566,1.766845911378256
2016-12-18,air_ee3ba9af184c6c82,0,0,0,1,0,0,0,-1.1542607716844429,-0.9505558433137091,0.0,-0.9495426358274461,-1.380947054087939,1,39.0,1,1,0.09559012125871529,0.09559012125871467
2016-12-19,air_ee3ba9af184c6c82,0,1,0,0,0,0,0,-0.8455504615216699,-0.7386524362094146,0.0,-0.5964764186891669,-0.8575039093953948,1,13.0,1,1,-0.6717329378014656,-0.6717329378014661
2016-12-20,air_ee3ba9af184c6c82,0,0,0,0,0,1,0,-1.1199596261108014,-1.28514017032049,0.0,-0.8553916445905717,-0.9257791021813787,1,15.0,1,1,0.06788337088141688,0.06788337088141627
2016-12-21,air_ee3ba9af184c6c82,0,0,0,0,0,0,1,-0.8684178919040975,-0.5267490291051196,0.0,0.7922507020547316,-0.9485374997767066,1,17.0,1,1,0.6562670004215455,0.656267000421545
2016-12-22,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,-0.6969121640358902,-0.5155962182048938,0.0,-1.0672313748735394,-1.1078462829440028,1,16.0,1,1,1.7830081824316808,1.7830081824316801
2016-12-23,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,-0.9141527526689528,-0.7609580580098665,1.0,-0.6435519143076042,-1.0623294877533467,1,3.0,1,1,1.2777448040234474,1.2777448040234467
2016-12-27,air_ee3ba9af184c6c82,0,0,0,0,0,1,0,-1.3028990691702227,-1.4635851447241068,0.0,-1.1143068704919765,-1.0623294877533467,1,1.0,1,1,0.45077526845658233,0.4507752684565817
2017-01-12,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,-1.7030791008627062,-1.9431560134338266,0.0,-1.1143068704919765,-1.5288766384575712,1,2.0,1,1,-1.0696326584976676,-1.0696326584976683
2017-01-19,air_ee3ba9af184c6c82,0,0,0,0,1,0,0,-1.520139657803285,-1.541654821025689,0.0,-0.1492592103140132,-1.4719806444692511,1,3.0,1,1,-0.6317120761453678,-0.6317120761453685
2017-01-24,air_ee3ba9af184c6c82,0,0,0,0,0,1,0,-1.9660545502606241,-2.143906609637895,0.0,0.015505024350517182,-1.7109438192201951,1,34.0,1,1,-0.933022986498488,-0.9330229864984887
2017-01-30,air_ee3ba9af184c6c82,0,1,0,0,0,0,0,-1.4401036514647885,-1.2739873594202642,0.0,-0.9730803836366649,-1.3923262528856029,1,4.0,1,1,-1.5164040083316044,-1.516404008331605
2017-02-03,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,-1.4858385122296438,-1.541654821025689,0.0,-0.6670896621168227,-1.4606014456715868,1,8.0,1,1,0.5600630060559261,0.5600630060559255
2017-02-04,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,-1.3028990691702227,-1.22937611581936,0.0,-0.10218371469557593,-1.3354302588972828,1,3.0,1,1,1.6175373121228152,1.6175373121228147
2017-02-08,air_ee3ba9af184c6c82,0,0,0,0,0,0,1,-1.600175664141782,-1.5862660646265934,0.0,-0.525863175261511,-1.4150846504809311,1,10.0,1,1,-0.5489766409909351,-0.5489766409909358
2017-02-10,air_ee3ba9af184c6c82,1,0,0,0,0,0,0,-1.577308233759354,-1.6531829300279495,0.0,-0.07864596688635718,-1.5061182408622429,1,13.0,1,1,0.8513687009950218,0.8513687009950212
2017-02-18,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,-1.6802116704802785,-1.6308773082274974,0.0,-0.6670896621168227,-1.597151831243555,1,17.0,1,1,1.7048905390067977,1.7048905390067972
2017-02-20,air_ee3ba9af184c6c82,0,1,0,0,0,0,0,-1.5087059426120712,-1.3520570357218467,0.0,-1.1143068704919765,-1.5061182408622429,1,2.0,1,1,-1.5883645961170878,-1.5883645961170885
2017-02-21,air_ee3ba9af184c6c82,0,0,0,0,0,1,0,-1.7716813920099892,-1.865086337132244,0.0,-0.8789293923997903,-1.654047825231875,1,10.0,1,1,-0.7055967438181636,-0.7055967438181643
2017-02-25,air_ee3ba9af184c6c82,0,0,1,0,0,0,0,-1.6344768097154232,-1.5528076319259152,0.0,0.48625998053488956,-1.665427024029539,1,7.0,1,1,2.037756359511841,2.0377563595118406
