visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,total_area_visitors,total_genre_visitors
2016-01-27,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-1.0972157735675736,-0.7721631154531086,0.0,0.9635157783381356,-1.4768075662865108,1,9.0,1,1,-1.1533919211446153,-1.1533919211446158
2016-01-28,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-0.90909423352806,-0.6974274083503491,0.0,0.9635157783381356,-1.0934891318018503,1,15.0,1,1,-1.1589895219712711,-1.1589895219712716
2016-01-29,air_b162fb07fbbdea33,1,0,0,0,0,0,0,-1.210088697591282,-1.4696963817455297,0.0,-1.3728902839839938,-1.0335956264136221,1,7.0,1,1,-1.0159962644903326,-1.0159962644903329
2016-01-30,air_b162fb07fbbdea33,0,0,1,0,0,0,0,-1.4734588536466011,-1.8184630148917404,0.0,-1.3728902839839938,-1.1653613382677241,1,13.0,1,1,-0.7144891290545455,-0.7144891290545459
2016-01-31,air_b162fb07fbbdea33,0,0,0,1,0,0,0,-1.1222986455728423,-1.0461940414965598,0.0,-0.10526571825603012,-1.1893187404230152,1,18.0,1,1,-1.2694149200971208,-1.269414920097121
2016-02-02,air_b162fb07fbbdea33,0,0,0,0,0,1,0,-1.1348400815754764,-1.108473797415526,0.0,0.7398173255626125,-1.0335956264136221,1,16.0,1,1,-1.375769335803584,-1.3757693358035843
2016-02-03,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-1.2602544416018189,-1.2953130651724245,0.0,0.3918419545784655,-1.1653613382677241,1,20.0,1,1,-1.3009650338473633,-1.3009650338473637
2016-02-04,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-1.2477130055991847,-1.2579452116210448,0.0,0.0935773508777683,-1.2132761425783067,1,10.0,1,1,-1.2633084464680415,-1.2633084464680417
2016-02-05,air_b162fb07fbbdea33,1,0,0,0,0,0,0,-0.9467185415359627,-0.7846190666369017,0.0,0.8640942437712364,-1.2731696479665349,1,9.0,1,1,-0.8892869366869385,-0.8892869366869389
2016-02-06,air_b162fb07fbbdea33,0,0,1,0,0,0,0,-1.0470500295570369,-1.2081214068858717,0.0,-1.1243364475667461,-0.8179790070160005,1,10.0,1,1,-0.666146212824335,-0.6661462128243353
2016-02-07,air_b162fb07fbbdea33,0,0,0,1,0,0,0,-1.2602544416018189,-1.270401162804838,0.0,0.8392388601295118,-1.1653613382677241,1,21.0,1,1,-1.2767935757322582,-1.2767935757322584
2016-02-09,air_b162fb07fbbdea33,0,0,0,0,0,1,0,-1.059591465559671,-0.6102357500637966,0.0,0.7646727092043372,-1.2731696479665349,1,11.0,1,1,-1.254657608826846,-1.2546576088268462
2016-02-10,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-1.1348400815754764,-1.0960178462317327,0.0,1.0877926965467595,-1.1533826371900786,1,5.0,1,1,-0.930760070084435,-0.9307600700844353
2016-02-11,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-1.1348400815754764,-1.00882618794518,1.0,1.0877926965467595,-1.1414039361124328,1,16.0,1,1,-1.0040377536333858,-1.0040377536333862
2016-02-12,air_b162fb07fbbdea33,1,0,0,0,0,0,0,-0.9843428495438654,-0.9590023832100071,0.0,-0.7763610765825991,-1.1653613382677241,1,10.0,1,1,-0.9478073089656145,-0.9478073089656148
2016-02-13,air_b162fb07fbbdea33,0,0,1,0,0,0,0,-0.1315252013647365,0.2741367839855234,0.0,-0.22954263646465403,-0.3508096649878204,1,15.0,1,1,-0.757997753661735,-0.7579977536617354
2016-02-14,air_b162fb07fbbdea33,0,0,0,1,0,0,0,0.4328394187538047,0.4236081981910421,0.0,-0.2792534037481034,0.4637420082920831,1,14.0,1,1,-1.2943496874158609,-1.2943496874158613
2016-02-16,air_b162fb07fbbdea33,0,0,0,0,0,1,0,-1.1850058255860134,-1.1956654557020785,0.0,0.9635157783381356,-1.2012974415006612,1,12.0,1,1,-1.3154679087164265,-1.315467908716427
2016-02-17,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-1.109757209570208,-0.7721631154531086,0.0,0.7398173255626125,-1.1893187404230152,1,20.0,1,1,-1.146522138311901,-1.1465221383119015
2016-02-18,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-1.109757209570208,-1.108473797415526,0.0,0.31727580365329117,-1.2132761425783067,1,13.0,1,1,-1.1561907215579432,-1.1561907215579437
2016-02-19,air_b162fb07fbbdea33,1,0,0,0,0,0,0,-0.6708069494780093,-0.38602862875551824,0.0,0.9386603946964109,-1.0575530285689132,1,14.0,1,1,-0.8371274744385534,-0.8371274744385537
2016-02-20,air_b162fb07fbbdea33,0,0,1,0,0,0,0,-0.8840113615227915,-1.0461940414965598,0.0,-1.2237579821336453,-0.5664262843854421,1,14.0,1,1,-0.8712219522009125,-0.8712219522009128
2016-02-21,air_b162fb07fbbdea33,0,0,0,1,0,0,0,-0.6958898214832777,-0.4856762382258642,0.0,-0.42838570559845224,-0.6023623876183789,1,18.0,1,1,-1.2399002975565712,-1.2399002975565714
2016-02-23,air_b162fb07fbbdea33,0,0,0,0,0,1,0,-1.0470500295570369,-1.1956654557020785,0.0,-1.3480349003422691,-0.7580855016277722,1,11.0,1,1,-1.2467700803892852,-1.2467700803892856
2016-02-24,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-1.159922953580745,-1.4821523329293231,0.0,-1.3480349003422691,-1.0455743274912677,1,14.0,1,1,-1.2027525829796724,-1.2027525829796728
2016-02-25,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-1.4107516736334298,-1.3949606746427703,0.0,-0.8757826111494982,-1.2971270501218262,1,17.0,1,1,-1.0984336584829022,-1.0984336584829026
2016-02-26,air_b162fb07fbbdea33,1,0,0,0,0,0,0,-1.159922953580745,-1.0212821391289733,0.0,1.236924998397108,-1.3330631533547632,1,15.0,1,1,-0.6882821797297471,-0.6882821797297475
2016-02-27,air_b162fb07fbbdea33,0,0,1,0,0,0,0,-0.90909423352806,-0.8842666761072476,0.0,1.236924998397108,-1.0216169253359766,1,11.0,1,1,-0.5200997185288566,-0.520099718528857
2016-02-28,air_b162fb07fbbdea33,0,0,0,1,0,0,0,-0.7962213095043518,-0.5728678965124168,0.0,1.0629373129050348,-0.90182991455952,1,35.0,1,1,-1.1037768229083464,-1.1037768229083469
2016-03-01,air_b162fb07fbbdea33,0,0,0,0,0,1,0,-1.2351715695965506,-1.1582976021506988,0.0,1.3363465329640074,-1.0934891318018503,1,11.0,1,1,-1.3060537618715962,-1.3060537618715964
2016-03-02,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-1.0972157735675736,-0.8967226272910409,0.0,0.7895280928460618,-1.2132761425783067,1,10.0,1,1,-1.1760367608524507,-1.1760367608524511
2016-03-03,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-0.7335141294911806,-0.39848457993931163,0.0,1.3114911493222827,-1.069531729646559,1,11.0,1,1,-1.1928295633324186,-1.192829563332419
2016-03-04,air_b162fb07fbbdea33,1,0,0,0,0,0,0,-0.5830168974595694,-0.4607643358582776,0.0,1.0380819292633097,-0.6742345940842528,1,11.0,1,1,-0.8195713627549506,-0.819571362754951
2016-03-05,air_b162fb07fbbdea33,0,0,1,0,0,0,0,-0.5453925894516668,-0.41094053112310464,0.0,-0.7266503092991495,-0.4226818714536943,1,15.0,1,1,-0.5961762024911355,-0.5961762024911358
2016-03-06,air_b162fb07fbbdea33,0,0,0,1,0,0,0,-0.23185668938581058,-0.28638101928517223,0.0,-0.6023733910905257,-0.266958757444301,1,19.0,1,1,-1.2312494599153754,-1.2312494599153758
2016-03-08,air_b162fb07fbbdea33,0,0,0,0,0,1,0,0.09422064668268007,0.149577272147591,0.0,0.6403957909957133,0.1762531824285877,1,12.0,1,1,-1.1836698528888,-1.1836698528888001
2016-03-09,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-0.7962213095043518,-0.5853238476962099,0.0,-1.3728902839839938,-0.8898512134818743,1,9.0,1,1,-1.230231714310529,-1.2302317143105292
2016-03-10,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-1.1222986455728423,-1.3825047234589771,0.0,-1.3728902839839938,-0.9138086156371656,1,8.0,1,1,-1.1093744237350025,-1.109374423735003
2016-03-11,air_b162fb07fbbdea33,1,0,0,0,0,0,0,-1.3104201856123558,-1.681447551870015,0.0,-1.3728902839839938,-0.9856808221030395,1,10.0,1,1,-0.7697018281174702,-0.7697018281174706
2016-03-12,air_b162fb07fbbdea33,0,0,1,0,0,0,0,-1.159922953580745,-1.3949606746427703,0.0,-1.024914912999847,-0.9976595231806851,1,11.0,1,1,-0.5791289636099559,-0.5791289636099562
2016-03-13,air_b162fb07fbbdea33,0,0,0,1,0,0,0,-1.0470500295570369,-1.2953130651724245,0.0,-1.3480349003422691,-0.8778725124042287,1,19.0,1,1,-1.1808710524754717,-1.1808710524754722
2016-03-15,air_b162fb07fbbdea33,0,0,0,0,0,1,0,-0.8714699255201572,-0.6849714571665559,0.0,1.4606234511726313,-0.865893811326583,1,15.0,1,1,-1.134818063856166,-1.1348180638561662
2016-03-16,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-0.7962213095043518,-0.7098833595341423,0.0,-0.7763610765825991,-0.9976595231806851,1,12.0,1,1,-1.0452564506296707,-1.0452564506296709
2016-03-17,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-0.2443981253884448,0.09975346741241779,0.0,1.4606234511726313,-0.5784049854630876,1,2.0,1,1,-0.9976768436030948,-0.9976768436030953
2016-03-18,air_b162fb07fbbdea33,1,0,0,0,0,0,0,-0.031193713343662426,0.22431297925035015,0.0,0.5161188727870893,-0.43466057253134,1,19.0,1,1,-0.6211109698098756,-0.6211109698098759
2016-03-19,air_b162fb07fbbdea33,0,0,1,0,0,0,0,-0.01865227734102822,-0.36111672638793185,0.0,-0.9006379947912231,0.2840614921273985,1,22.0,1,1,-0.6035548581262729,-0.6035548581262732
2016-03-20,air_b162fb07fbbdea33,0,0,0,1,0,0,0,-0.20677381738054196,-0.07462984916068734,1.0,-0.0804103346143052,-0.3508096649878204,1,15.0,1,1,-0.816518125940411,-0.8165181259404114
2016-03-22,air_b162fb07fbbdea33,0,0,0,0,0,1,0,-0.507768281443764,-0.2614691169175859,0.0,0.814383476487787,-0.6981919962395441,1,8.0,1,1,-1.1307470814367797,-1.1307470814367802
2016-03-23,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-0.44506110143059274,-0.1991893609986197,0.0,0.0935773508777683,-0.4466392736089856,1,10.0,1,1,-1.0292269573533375,-1.029226957353338
2016-03-24,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-1.0972157735675736,-1.2579452116210448,0.0,-1.000059529358122,-0.8539151102489375,1,11.0,1,1,-1.0890195116380716,-1.089019511638072
2016-03-25,air_b162fb07fbbdea33,1,0,0,0,0,0,0,-0.8714699255201572,-0.6476036036151761,0.0,0.9138050110546858,-1.0455743274912677,1,16.0,1,1,-0.48244313114953474,-0.482443131149535
2016-03-26,air_b162fb07fbbdea33,0,0,1,0,0,0,0,-0.8840113615227915,-0.8842666761072476,0.0,0.1681435018029426,-0.734128099472481,1,20.0,1,1,-0.48829516837740233,-0.48829516837740267
2016-03-27,air_b162fb07fbbdea33,0,0,0,1,0,0,0,-0.5830168974595694,-0.435852433490691,0.0,-0.0804103346143052,-0.6263197897736702,1,22.0,1,1,-1.0488185602466333,-1.0488185602466338
2016-03-28,air_b162fb07fbbdea33,0,1,0,0,0,0,0,-0.4701439734358611,-0.34866077520413846,0.0,-0.6769395420157001,-0.266958757444301,1,1.0,1,1,-1.1666226140076204,-1.1666226140076206
2016-03-30,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-0.01865227734102822,0.049929662677245024,0.0,-0.4780964728819017,-0.21904395313371836,1,11.0,1,1,-0.9763041859013176,-0.976304185901318
2016-03-31,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-0.01865227734102822,0.0748415650448314,0.0,0.8889496274129611,-0.27893745852194657,1,15.0,1,1,-0.9404286533304771,-0.9404286533304774
2016-04-01,air_b162fb07fbbdea33,1,0,0,0,0,0,0,-0.2820224333963474,-0.14936555626344694,0.0,-0.30410878738982833,-0.3747670671431118,1,10.0,1,1,-0.7325541135405715,-0.7325541135405719
2016-04-02,air_b162fb07fbbdea33,0,0,1,0,0,0,0,-0.5704754614569352,-0.7846190666369017,0.0,-1.3728902839839938,-0.4226818714536943,1,16.0,1,1,-0.7498557888229628,-0.7498557888229631
2016-04-03,air_b162fb07fbbdea33,0,0,0,1,0,0,0,-0.2443981253884448,-0.32374887283655207,0.0,-1.3728902839839938,-0.20706525205607276,1,17.0,1,1,-1.2770480121334697,-1.2770480121334702
2016-04-05,air_b162fb07fbbdea33,0,0,0,0,0,1,0,-0.5328511534490323,-0.8468988225558679,0.0,-1.3728902839839938,-0.2549800563666554,1,15.0,1,1,-1.1846875984936462,-1.1846875984936467
2016-04-06,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-0.056276585348931055,0.0748415650448314,0.0,0.6901065582791631,-0.4705966757642769,1,19.0,1,1,-1.117261952172563,-1.1172619521725635
2016-04-07,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-0.1566080733700049,0.062385613861038434,0.0,-1.24861336577537,0.06844487272977709,1,10.0,1,1,-1.233793823927492,-1.2337938239274922
2016-04-08,air_b162fb07fbbdea33,1,0,0,0,0,0,0,0.1318449546905829,0.4111522470072487,0.0,-0.2792534037481034,0.032508769496840076,1,23.0,1,1,-0.6719982500522025,-0.6719982500522028
2016-04-09,air_b162fb07fbbdea33,0,0,1,0,0,0,0,0.25725931471692537,0.4858879541100083,0.0,0.4912634891453647,-0.03936343696903374,1,17.0,1,1,-0.5791289636099559,-0.5791289636099562
2016-04-10,air_b162fb07fbbdea33,0,0,0,1,0,0,0,0.2698007507195594,0.5357117588451811,0.0,-0.328964171031553,0.11635967704035949,1,18.0,1,1,-1.1622971951870225,-1.162297195187023
2016-04-12,air_b162fb07fbbdea33,0,0,0,0,0,1,0,-0.5704754614569352,-0.5604119453286236,0.0,1.4606234511726313,-0.734128099472481,1,13.0,1,1,-1.248296698796555,-1.2482966987965554
2016-04-13,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-0.08135945735419947,-0.07462984916068734,0.0,-1.1989025984919204,-0.07529954020197074,1,14.0,1,1,-1.1597528311749061,-1.1597528311749066
2016-04-14,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-0.006110841338394016,-0.24901316573379245,0.0,-1.3728902839839938,0.2241679867391703,1,7.0,1,1,-1.126421662616182,-1.1264216626161825
2016-04-15,air_b162fb07fbbdea33,1,0,0,0,0,0,0,0.1569278266958513,0.22431297925035015,0.0,1.6346111366647045,-0.027384735891388134,1,13.0,1,1,-0.6999862541854823,-0.6999862541854827
2016-04-16,air_b162fb07fbbdea33,0,0,1,0,0,0,0,0.09422064668268007,0.16203322333138398,0.0,-0.40353032195672744,-0.13519304559019896,1,16.0,1,1,-0.482952003951958,-0.4829520039519583
2016-04-17,air_b162fb07fbbdea33,0,0,0,1,0,0,0,0.5206294707722443,0.4360641493748355,0.0,-0.6272287747322505,0.643422524456768,1,16.0,1,1,-1.1991904733627095,-1.19919047336271
2016-04-19,air_b162fb07fbbdea33,0,0,0,0,0,1,0,0.14438639069321688,0.2865927351693163,0.0,1.5103342184560806,0.09240227488506829,1,12.0,1,1,-1.1836698528888,-1.1836698528888001
2016-04-20,air_b162fb07fbbdea33,0,0,0,0,0,0,1,-0.01865227734102822,-0.03726199560930754,0.0,1.4606234511726313,-0.17112914882313576,1,16.0,1,1,-1.0490729966478451,-1.0490729966478454
2016-04-21,air_b162fb07fbbdea33,0,0,0,0,1,0,0,0.18201069870111972,0.0748415650448314,0.0,-1.3728902839839938,0.2481253888944617,1,14.0,1,1,-1.1561907215579432,-1.1561907215579437
2016-04-22,air_b162fb07fbbdea33,1,0,0,0,0,0,0,0.2823421867221938,0.5107998564775946,0.0,0.7398173255626125,0.23614668781681591,1,15.0,1,1,-0.6536788291649648,-0.6536788291649652
2016-04-23,air_b162fb07fbbdea33,0,0,1,0,0,0,0,0.35759080273799904,0.3488724910882825,0.0,-0.8509272275077734,0.3319762964379811,1,26.0,1,1,-0.5557208146984854,-0.5557208146984858
2016-04-24,air_b162fb07fbbdea33,0,0,0,1,0,0,0,0.08167921068004563,-0.062173897976893926,0.0,-1.0746256802832965,0.10438097596271388,1,19.0,1,1,-1.1775633792597207,-1.1775633792597209
2016-04-26,air_b162fb07fbbdea33,0,0,0,0,0,1,0,0.5206294707722443,0.6851831730507002,0.0,1.3363465329640074,0.35593369859327234,1,15.0,1,1,-1.0862207112247437,-1.0862207112247442
2016-04-27,air_b162fb07fbbdea33,0,0,0,0,0,0,1,0.38267367474326786,0.2741367839855234,0.0,-1.2983241330588196,0.47572070936972877,1,18.0,1,1,-1.0666291083314479,-1.0666291083314483
2016-04-28,air_b162fb07fbbdea33,0,0,0,0,1,0,0,-0.08135945735419947,-0.5230440917772438,0.0,-1.3728902839839938,0.2481253888944617,1,12.0,1,1,-0.8228790359707019,-0.8228790359707022
2016-04-29,air_b162fb07fbbdea33,1,0,0,0,0,0,0,0.09422064668268007,0.22431297925035015,1.0,0.9635157783381356,0.020530068419194476,1,20.0,1,1,-0.6485901011407321,-0.6485901011407325
2016-04-30,air_b162fb07fbbdea33,0,0,1,0,0,0,0,0.11930351868794847,0.26168083280172993,0.0,1.361201916605732,-0.08727824127961635,1,20.0,1,1,-0.6931164713527682,-0.6931164713527685
2016-05-01,air_b162fb07fbbdea33,0,0,0,1,0,0,0,0.3952151107459019,0.6727272218669068,0.0,0.8640942437712364,0.08042357380742268,1,16.0,1,1,-0.9757953130988943,-0.9757953130988947
2016-05-03,air_b162fb07fbbdea33,0,0,0,0,0,1,0,0.6711267028038552,0.635359368315527,1.0,0.11843273451949299,0.7033160298449962,1,20.0,1,1,-0.8284766367973578,-0.8284766367973582
2016-05-04,air_b162fb07fbbdea33,0,0,0,0,0,0,1,0.8843311148486378,0.9218462455427715,1.0,0.9138050110546858,0.8949752470873262,1,19.0,1,1,-0.8857248270699757,-0.885724827069976
2016-05-05,air_b162fb07fbbdea33,0,0,0,0,1,0,0,0.8843311148486378,0.9716700502779443,1.0,1.6843219039481543,0.7033160298449962,1,18.0,1,1,-1.0796053647932413,-1.0796053647932415
2016-05-06,air_b162fb07fbbdea33,1,0,0,0,0,0,0,0.38267367474326786,0.36132844227207594,0.0,-1.3480349003422691,0.47572070936972877,1,10.0,1,1,-1.2355748787359733,-1.2355748787359737
2016-05-07,air_b162fb07fbbdea33,0,0,1,0,0,0,0,0.7714581908249293,0.8471105384400119,0.0,1.485478834814356,0.4996781115250202,1,12.0,1,1,-0.8040507422810409,-0.8040507422810412
2016-05-08,air_b162fb07fbbdea33,0,0,0,1,0,0,0,0.7839996268275637,0.9218462455427715,0.0,1.5849003693812551,0.7152947309226416,1,23.0,1,1,-1.1485576295215942,-1.1485576295215947
2016-05-11,air_b162fb07fbbdea33,0,0,0,0,0,0,1,0.7965410628301978,0.934302196726565,0.0,-0.9503487620746726,0.571550317990894,1,13.0,1,1,-1.2248885498850846,-1.224888549885085
2016-05-12,air_b162fb07fbbdea33,0,0,0,0,1,0,0,0.8341653708381006,1.046405757380704,0.0,1.8831649730819524,0.7512308341555786,1,18.0,1,1,-1.1030135137047117,-1.103013513704712
2016-05-13,air_b162fb07fbbdea33,1,0,0,0,0,0,0,0.7714581908249293,0.8595664896238053,0.0,1.3860573002474568,0.6314438233791222,1,10.0,1,1,-0.7417138239841904,-0.7417138239841907
2016-05-14,air_b162fb07fbbdea33,0,0,1,0,0,0,0,0.59587808678805,0.6478153194993205,0.0,0.8392388601295118,0.37989110074856375,1,13.0,1,1,-0.5791289636099559,-0.5791289636099562
2016-05-15,air_b162fb07fbbdea33,0,0,0,1,0,0,0,0.31996649473009664,0.5107998564775946,0.0,1.7340326712316037,0.1522957802732965,1,20.0,1,1,-1.2014804009736142,-1.2014804009736146
2016-05-17,air_b162fb07fbbdea33,0,0,0,0,0,1,0,0.4077565467485363,0.11220941859621121,0.0,-1.3728902839839938,0.43978460613679193,1,13.0,1,1,-1.3454914040593995,-1.3454914040594
2016-05-18,air_b162fb07fbbdea33,0,0,0,0,0,0,1,0.6209609587933185,0.9965819526455312,0.0,1.957731124007127,0.2241679867391703,1,11.0,1,1,-1.1401612282816103,-1.1401612282816107
2016-05-19,air_b162fb07fbbdea33,0,0,0,0,1,0,0,0.5331709067748788,0.6851831730507002,0.0,1.5103342184560806,0.42780590505914634,1,13.0,1,1,-1.1315103906404147,-1.1315103906404151
2016-05-20,air_b162fb07fbbdea33,1,0,0,0,0,0,0,0.2698007507195594,0.149577272147591,0.0,-0.9503487620746726,0.37989110074856375,1,14.0,1,1,-0.7412049511817671,-0.7412049511817675
2016-05-21,air_b162fb07fbbdea33,0,0,1,0,0,0,0,0.5080880347696104,0.834654587256219,0.0,1.6346111366647045,0.18823188350623352,1,18.0,1,1,-0.4628515282562388,-0.46285152825623915
2016-05-22,air_b162fb07fbbdea33,0,0,0,1,0,0,0,0.9219554228565402,1.208333122770016,0.0,1.8831649730819524,0.6793586276897046,1,24.0,1,1,-1.2055513833930003,-1.2055513833930007
2016-05-24,air_b162fb07fbbdea33,0,0,0,0,0,1,0,1.0473697828828827,1.208333122770016,0.0,0.7895280928460618,0.8111243395438068,1,12.0,1,1,-1.2974029242304006,-1.2974029242304008
2016-05-25,air_b162fb07fbbdea33,0,0,0,0,0,0,1,0.8968725508512718,0.6104474659479406,0.0,-1.3728902839839938,1.110591866484948,1,12.0,1,1,-1.0902916936441298,-1.0902916936441303
2016-05-26,air_b162fb07fbbdea33,0,0,0,0,1,0,0,0.9972040388723459,0.946758147910358,0.0,-0.4780964728819017,1.0866344643296566,1,18.0,1,1,-1.0539072882708662,-1.0539072882708664
2016-05-27,air_b162fb07fbbdea33,1,0,0,0,0,0,0,0.5457123427775128,0.3488724910882825,0.0,-1.2983241330588196,0.47572070936972877,1,19.0,1,1,-0.7577433172605234,-0.7577433172605238
2016-05-28,air_b162fb07fbbdea33,0,0,1,0,0,0,0,0.5331709067748788,0.5606236612127679,0.0,-1.3231795167005442,0.4637420082920831,1,19.0,1,1,-0.5608095427227182,-0.5608095427227185
2016-05-29,air_b162fb07fbbdea33,0,0,0,1,0,0,0,0.8341653708381006,1.0339498061969106,0.0,1.2120696147553833,0.5835290190685398,1,14.0,1,1,-1.0699367815471992,-1.0699367815471994
2016-05-31,air_b162fb07fbbdea33,0,0,0,0,0,1,0,0.6711267028038552,0.6602712706831134,0.0,-0.22954263646465403,0.607486421223831,1,9.0,1,1,-1.166877050408832,-1.1668770504088324
2016-06-01,air_b162fb07fbbdea33,0,0,0,0,0,0,1,0.8090824988328321,0.8471105384400119,0.0,0.04386658359431869,0.8111243395438068,1,9.0,1,1,-1.1882497081106091,-1.1882497081106096
2016-06-02,air_b162fb07fbbdea33,0,0,0,0,1,0,0,0.7087510108117581,0.7972867337048392,0.0,1.8583095894402277,0.607486421223831,1,18.0,1,1,-1.1269305354186052,-1.1269305354186057
