visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,total_area_visitors,total_genre_visitors
2016-07-12,air_e053c561f32acc28,0,0,0,0,0,1,0,1.1392953096740999,1.3095114232776843,0.0,1.561400902914115,1.080597961889165,1,23.0,1,1,-0.48287129439768367,-0.48287129439768367
2016-07-13,air_e053c561f32acc28,0,0,0,0,0,0,1,1.2451407938458976,1.3473448489054787,0.0,0.7182831061288459,1.048257491314515,1,6.0,1,1,-0.41030365195883883,-0.41030365195883883
2016-07-14,air_e053c561f32acc28,0,0,0,0,1,0,0,1.2288568732040828,1.2868113679010078,0.0,1.2894274200801572,1.2746407853370643,1,53.0,1,1,-0.193728719084359,-0.193728719084359
2016-07-15,air_e053c561f32acc28,1,0,0,0,0,0,0,1.1474372699950075,1.2262778868965367,0.0,1.1534406786631783,1.1614491383257897,1,35.0,1,1,0.9940494283991165,0.9940494283991165
2016-07-16,air_e053c561f32acc28,0,0,1,0,0,0,0,1.2288568732040828,1.2187112017709778,0.0,-0.17922938722321474,1.201874726544102,1,52.0,1,1,1.4482551903997618,1.4482551903997618
2016-07-17,air_e053c561f32acc28,0,0,0,1,0,0,0,1.1392953096740999,1.1203442951387121,0.0,-0.043242645806235866,1.2261300794750896,1,37.0,1,1,0.5195397664414887,0.5195397664414887
2016-07-18,air_e053c561f32acc28,0,1,0,0,0,0,0,1.10672746839047,0.9917106480042113,1.0,-0.8863604425915049,1.266555667693402,1,20.0,1,1,-1.0115246895739314,-1.0115246895739314
2016-07-19,air_e053c561f32acc28,0,0,0,0,0,1,0,1.025307865181395,0.8555103157441513,0.0,-0.9135577908749007,1.1533640206821272,1,27.0,1,1,-0.8355575566134165,-0.8355575566134165
2016-07-20,air_e053c561f32acc28,0,0,0,0,0,0,1,1.1474372699950075,1.2187112017709778,0.0,1.6701902960476982,1.03208725602719,1,27.0,1,1,-0.35277593541405516,-0.35277593541405516
2016-07-21,air_e053c561f32acc28,0,0,0,0,1,0,0,1.2125729525622675,1.2868113679010078,0.0,1.0174539372461995,1.12910866775114,1,19.0,1,1,-0.13131302662400543,-0.13131302662400543
2016-07-22,air_e053c561f32acc28,1,0,0,0,0,0,0,1.2451407938458976,1.2187112017709778,0.0,1.4526115097805317,1.2584705500497393,1,44.0,1,1,1.0579691134488762,1.0579691134488762
2016-07-23,air_e053c561f32acc28,0,0,1,0,0,0,0,1.2777086351295277,1.332211478654361,0.0,1.5885982511975105,1.2099598441877646,1,40.0,1,1,1.3749355516662138,1.3749355516662138
2016-07-24,air_e053c561f32acc28,0,0,0,1,0,0,0,1.2777086351295277,1.40787832990995,0.0,2.377321351415988,1.1937896089004394,1,23.0,1,1,-0.4166956204638148,-0.4166956204638148
2016-07-25,air_e053c561f32acc28,0,1,0,0,0,0,0,1.2695666748086203,1.3549115340310378,0.0,1.3982168132137403,1.1857044912567771,1,15.0,1,1,-1.0622844394663875,-1.0622844394663875
2016-07-26,air_e053c561f32acc28,0,0,0,0,0,1,0,1.2777086351295277,1.3624782191565967,0.0,1.4526115097805317,1.2180449618314269,1,8.0,1,1,-0.3287120539835574,-0.3287120539835574
2016-07-27,air_e053c561f32acc28,0,0,0,0,0,0,1,1.17186315095773,1.0522441290086824,0.0,-1.022347184008484,1.3231514911990392,1,29.0,1,1,-0.12454505997167795,-0.12454505997167795
2016-07-28,air_e053c561f32acc28,0,0,0,0,1,0,0,1.2777086351295277,1.0522441290086824,0.0,-1.022347184008484,1.3069812559117142,1,24.0,1,1,0.1014298265865901,0.1014298265865901
2016-07-29,air_e053c561f32acc28,1,0,0,0,0,0,0,1.407980000264048,1.1430443505153889,0.0,-1.022347184008484,1.598045491083563,1,43.0,1,1,1.3053758944061813,1.3053758944061813
2016-07-30,air_e053c561f32acc28,0,0,1,0,0,0,0,1.505683524114938,1.4986785514166565,0.0,-0.7775710494579219,1.6384710793018755,1,65.0,1,1,1.424191308969264,1.424191308969264
2016-07-31,air_e053c561f32acc28,0,0,0,1,0,0,0,1.4649737225104005,1.4835451811655387,0.0,0.5279016681450754,1.5576199028652509,1,15.0,1,1,-0.3715758427816315,-0.3715758427816315
2016-08-01,air_e053c561f32acc28,0,1,0,0,0,0,0,1.424263920905863,1.468411810914421,0.0,-0.36961082520698524,1.5333645499342636,1,25.0,1,1,-1.1171801689797105,-1.1171801689797105
2016-08-02,air_e053c561f32acc28,0,0,0,0,0,1,0,1.5301094050776605,1.5440786621700098,0.0,1.2894274200801572,1.525279432290601,1,32.0,1,1,-0.7599819289957594,-0.7599819289957594
2016-08-03,air_e053c561f32acc28,0,0,0,0,0,0,1,1.5463933257194755,1.5138119216677743,0.0,1.3438221166469486,1.5899603734399008,1,9.0,1,1,-0.3069041614371688,-0.3069041614371688
2016-08-04,air_e053c561f32acc28,0,0,0,0,1,0,0,1.4649737225104005,1.3927449596588322,0.0,0.5279016681450754,1.525279432290601,1,16.0,1,1,-0.1786887931902979,-0.1786887931902979
2016-08-05,air_e053c561f32acc28,1,0,0,0,0,0,0,1.2939925557713425,1.2414112571476545,0.0,1.3166247683635528,1.1371937853948022,1,50.0,1,1,0.8850099656671735,0.8850099656671735
2016-08-06,air_e053c561f32acc28,0,0,1,0,0,0,0,1.20443099224136,1.3019447381521256,0.0,2.2413346099990092,0.9916616678088778,1,60.0,1,1,0.6398591735939775,0.6398591735939775
2016-08-07,air_e053c561f32acc28,0,0,0,1,0,0,0,1.4812576431522153,1.6802789944300696,0.0,2.2413346099990092,1.06442772660184,1,33.0,1,1,-0.5712308590252927,-0.5712308590252927
2016-08-08,air_e053c561f32acc28,0,1,0,0,0,0,0,1.6278129289285506,1.657578939053393,0.0,1.2350327235133658,1.4929389617159512,1,21.0,1,1,-1.0983802616121343,-1.0983802616121343
2016-08-09,air_e053c561f32acc28,0,0,0,0,0,1,0,1.2125729525622675,1.1203442951387121,0.0,0.06554674732734722,1.1857044912567771,1,31.0,1,1,-0.25614441154471257,-0.25614441154471257
2016-08-10,air_e053c561f32acc28,0,0,0,0,0,0,1,1.155579230315915,1.2262778868965367,0.0,2.078150520298635,1.0401723736708526,1,33.0,1,1,0.7601785807464663,0.7601785807464663
2016-08-11,air_e053c561f32acc28,0,0,0,0,1,0,0,1.2939925557713425,1.40787832990995,1.0,2.322926654849197,1.080597961889165,1,35.0,1,1,0.44584412956058933,0.44584412956058933
2016-08-12,air_e053c561f32acc28,1,0,0,0,0,0,0,1.3672701986595104,1.4457117555377443,0.0,2.3501240031325925,1.201874726544102,1,46.0,1,1,0.0078062878960597475,0.0078062878960597475
2016-08-13,air_e053c561f32acc28,0,0,1,0,0,0,0,1.3754121589804176,1.4835451811655387,1.0,2.5405054411163626,1.1533640206821272,1,48.0,1,1,0.17587745976219255,0.17587745976219255
2016-08-14,air_e053c561f32acc28,0,0,0,1,0,0,0,1.4405478415476778,1.5667787175466865,1.0,2.4861107445495714,1.1533640206821272,1,32.0,1,1,-0.8735333694959208,-0.8735333694959208
2016-08-15,air_e053c561f32acc28,0,1,0,0,0,0,0,1.424263920905863,1.2868113679010078,1.0,-0.5055975666239642,1.4929389617159512,1,20.0,1,1,-1.4059467461456838,-1.4059467461456838
2016-08-16,air_e053c561f32acc28,0,0,0,0,0,1,0,1.3835541193013252,1.279244682775449,0.0,0.2287308370277218,1.4605984911413012,1,58.0,1,1,-1.2867553334352495,-1.2867553334352495
2016-08-17,air_e053c561f32acc28,0,0,0,0,0,0,1,1.1881470715995452,0.8555103157441513,0.0,-1.022347184008484,1.4120877852793265,1,24.0,1,1,-0.7780298400686327,-0.7780298400686327
2016-08-18,air_e053c561f32acc28,0,0,0,0,1,0,0,1.4568317621894928,1.400311644784391,0.0,0.337520230161305,1.4929389617159512,1,24.0,1,1,-0.49903921473379936,-0.49903921473379936
2016-08-19,air_e053c561f32acc28,1,0,0,0,0,0,0,1.3998380399431403,1.1808777761431835,0.0,-0.9951498357250881,1.5091091970032762,1,42.0,1,1,0.8477861490793722,0.8477861490793722
2016-08-20,air_e053c561f32acc28,0,0,1,0,0,0,0,1.2288568732040828,0.9538772223764168,0.0,-1.022347184008484,1.452513373497639,1,43.0,1,1,0.7289707345162896,0.7289707345162896
2016-08-21,air_e053c561f32acc28,0,0,0,1,0,0,0,1.3184184367340652,1.1430443505153889,0.0,-0.5327949149073599,1.452513373497639,1,38.0,1,1,-0.7656219012060324,-0.7656219012060324
2016-08-22,air_e053c561f32acc28,0,1,0,0,0,0,0,1.3184184367340652,1.0825108695109178,0.0,-0.9679524874416923,1.4848538440722887,1,23.0,1,1,-1.9669359819941628,-1.9669359819941628
2016-08-23,air_e053c561f32acc28,0,0,0,0,0,1,0,1.2207149128831751,1.0900775546364767,0.0,-0.28801878035679784,1.2908110206243895,1,30.0,1,1,-0.5644628923729651,-0.5644628923729651
2016-08-24,air_e053c561f32acc28,0,0,0,0,0,0,1,1.2207149128831751,1.332211478654361,0.0,1.4526115097805317,1.12910866775114,1,27.0,1,1,-0.3723278390763346,-0.3723278390763346
2016-08-25,air_e053c561f32acc28,0,0,0,0,1,0,0,1.3916960796222329,1.4986785514166565,0.0,1.806177037464677,1.1129384324638147,1,30.0,1,1,-0.241480483798003,-0.241480483798003
2016-08-26,air_e053c561f32acc28,1,0,0,0,0,0,0,1.04159178582321,1.0825108695109178,0.0,-0.9951498357250881,0.9916616678088778,1,31.0,1,1,1.1489606651079458,1.1489606651079458
2016-08-27,air_e053c561f32acc28,0,0,1,0,0,0,0,0.9276043413305045,1.014410703380888,0.0,1.6157955994809063,0.9350658443032404,1,37.0,1,1,1.212504352010354,1.212504352010354
2016-08-28,air_e053c561f32acc28,0,0,0,1,0,0,0,0.9357463016514121,1.0673774992598002,0.0,2.322926654849197,0.7005974326370287,1,22.0,1,1,-0.20989663942047468,-0.20989663942047468
2016-08-29,air_e053c561f32acc28,0,1,0,0,0,0,0,1.3672701986595104,1.5743454026722452,0.0,2.132545216865426,1.1129384324638147,1,23.0,1,1,-1.3909068202516226,-1.3909068202516226
2016-08-30,air_e053c561f32acc28,0,0,0,0,0,1,0,1.5382513653985679,1.5970454580489222,0.0,0.03834939904395142,1.476768726428626,1,14.0,1,1,-0.5911587608349236,-0.5911587608349236
2016-08-31,air_e053c561f32acc28,0,0,0,0,0,0,1,1.5138254844358456,1.47597849603998,0.0,0.69108575784545,1.5171943146469384,1,13.0,1,1,-0.15763289693861238,-0.15763289693861238
2016-09-01,air_e053c561f32acc28,0,0,0,0,1,0,0,1.4405478415476778,1.551645347295569,0.0,1.2622300717967614,1.3231514911990392,1,32.0,1,1,-0.5546869405418254,-0.5546869405418254
2016-09-02,air_e053c561f32acc28,1,0,0,0,0,0,0,1.407980000264048,1.3927449596588322,0.0,0.0927440956107429,1.5091091970032762,1,33.0,1,1,0.66016307355096,0.66016307355096
2016-09-03,air_e053c561f32acc28,0,0,1,0,0,0,0,1.3428443176967877,1.3170781084032432,0.0,0.11994144389413881,1.4282580205666513,1,51.0,1,1,1.247472179714046,1.247472179714046
2016-09-04,air_e053c561f32acc28,0,0,0,1,0,0,0,1.2695666748086203,1.014410703380888,0.0,-0.8863604425915049,1.4848538440722887,1,45.0,1,1,-0.6979422346827574,-0.6979422346827574
2016-09-05,air_e053c561f32acc28,0,1,0,0,0,0,0,1.33470235737588,1.2868113679010078,0.0,-0.20642673550661056,1.3959175499920013,1,5.0,1,1,-1.29916327229785,-1.29916327229785
2016-09-06,air_e053c561f32acc28,0,0,0,0,0,1,0,1.2288568732040828,0.9009104264975046,0.0,-1.022347184008484,1.4444282558539763,1,8.0,1,1,-0.5911587608349236,-0.5911587608349236
2016-09-07,air_e053c561f32acc28,0,0,0,0,0,0,1,1.0823015874277475,1.0522441290086824,0.0,-0.4784002183405683,1.06442772660184,1,20.0,1,1,-0.49377524067087797,-0.49377524067087797
2016-09-08,air_e053c561f32acc28,0,0,0,0,1,0,0,0.8217588571587071,0.6966099281074148,0.0,-0.8319657460247134,0.9674063148778902,1,6.0,1,1,-0.3452559724670246,-0.3452559724670246
2016-09-09,air_e053c561f32acc28,1,0,0,0,0,0,0,0.8380427778005222,0.8857770562463869,0.0,-0.3424134769235894,0.9188956090159154,1,45.0,1,1,0.9797614987997584,0.9797614987997584
2016-09-10,air_e053c561f32acc28,0,0,1,0,0,0,0,0.8217588571587071,0.7647100942374447,0.0,-0.4784002183405683,1.0078319030962026,1,61.0,1,1,1.491870975492539,1.491870975492539
2016-09-11,air_e053c561f32acc28,0,0,0,1,0,0,0,0.7973329761959845,0.6814765578562971,0.0,-0.3424134769235894,0.9269807266595779,1,24.0,1,1,-0.25576841339736106,-0.25576841339736106
2016-09-12,air_e053c561f32acc28,0,1,0,0,0,0,0,0.6996294523450944,0.749576723986327,0.0,0.5550990164284711,0.724852785568016,1,24.0,1,1,-1.2777313778988129,-1.2777313778988129
2016-09-13,air_e053c561f32acc28,0,0,0,0,0,1,0,0.8380427778005222,0.757143409111886,0.0,-0.6687816563243388,0.9027253737285905,1,11.0,1,1,-0.7565979456695957,-0.7565979456695957
2016-09-14,air_e053c561f32acc28,0,0,0,0,0,0,1,0.9031784603677823,0.8933437413719457,0.0,0.0927440956107429,0.8542146678666156,1,7.0,1,1,-0.35916790391903114,-0.35916790391903114
2016-09-15,air_e053c561f32acc28,0,0,0,0,1,0,0,1.0090239445395797,1.021977388506447,0.0,0.2559281853111177,1.0886830795328273,1,17.0,1,1,-0.032425513870553695,-0.032425513870553695
2016-09-16,air_e053c561f32acc28,1,0,0,0,0,0,0,1.0660176667859325,1.0825108695109178,0.0,0.6366910612786584,1.0563426089581773,1,30.0,1,1,0.9113298359817804,0.9113298359817804
2016-09-17,air_e053c561f32acc28,0,0,1,0,0,0,0,0.7077714126660019,0.6587765024796204,0.0,-0.3424134769235894,0.741023020855341,1,42.0,1,1,1.3764395442556199,1.3764395442556199
2016-09-18,air_e053c561f32acc28,0,0,0,1,0,0,0,0.6100678888151119,0.5755429660984726,0.0,0.3103228818779093,0.6440016091313913,1,10.0,1,1,0.19129338380360517,0.19129338380360517
2016-09-19,air_e053c561f32acc28,0,1,0,0,0,0,0,0.5205063252851292,0.6739098727307381,1.0,1.2622300717967614,0.4903843739018042,1,35.0,1,1,-1.2807393630776251,-1.2807393630776251
2016-09-20,air_e053c561f32acc28,0,0,0,0,0,1,0,0.5042224046433141,0.6814765578562971,0.0,0.7998751509790333,0.31251178574122984,1,20.0,1,1,-1.7676569638978532,-1.7676569638978532
2016-09-21,air_e053c561f32acc28,0,0,0,0,0,0,1,0.5367902459269441,0.7041766132329735,0.0,1.3166247683635528,0.4903843739018042,1,40.0,1,1,0.4003483537310545,0.4003483537310545
2016-09-22,air_e053c561f32acc28,0,0,0,0,1,0,0,0.6263518094569268,0.7647100942374447,1.0,0.9086645441126162,0.3771927268905297,1,25.0,1,1,-0.2696803448493676,-0.2696803448493676
2016-09-23,air_e053c561f32acc28,1,0,0,0,0,0,0,0.6589196507405569,0.37124246770838276,0.0,-1.022347184008484,0.8784700207976031,1,30.0,1,1,0.21460526893939988,0.21460526893939988
2016-09-24,air_e053c561f32acc28,0,0,1,0,0,0,0,0.9276043413305045,0.9387438521252991,0.0,0.6638884095620543,1.0078319030962026,1,49.0,1,1,1.1485846669605944,1.1485846669605944
2016-09-25,air_e053c561f32acc28,0,0,0,1,0,0,0,0.9845980635768574,1.0446774438831234,0.0,1.0990459820963867,0.7976188443609783,1,41.0,1,1,-0.3535279317087582,-0.3535279317087582
2016-09-26,air_e053c561f32acc28,0,1,0,0,0,0,0,0.9683141429350421,0.9992773331297702,0.0,1.887769082314864,0.7005974326370287,1,19.0,1,1,-1.0479965098670296,-1.0479965098670296
2016-09-27,air_e053c561f32acc28,0,0,0,0,0,1,0,0.8380427778005222,1.0976442397620358,0.0,1.071848633812991,0.6035760209130789,1,6.0,1,1,-0.4204556019373301,-0.4204556019373301
2016-09-28,air_e053c561f32acc28,0,0,0,0,0,0,1,0.8787525794050597,0.8933437413719457,0.0,-0.8863604425915049,0.8865551384412655,1,5.0,1,1,-0.30464817255305965,-0.30464817255305965
2016-09-29,air_e053c561f32acc28,0,0,0,0,1,0,0,0.6263518094569268,0.5301428553451195,0.0,-0.4512028700571725,0.7814486090736534,1,4.0,1,1,-0.18244877466381318,-0.18244877466381318
2016-09-30,air_e053c561f32acc28,1,0,0,0,0,0,0,0.6344937697778344,0.749576723986327,0.0,1.6157955994809063,0.39336296217785455,1,40.0,1,1,1.2173923279259238,1.2173923279259238
2016-10-01,air_e053c561f32acc28,0,0,1,0,0,0,0,0.7240553333078171,0.8328102603674749,0.0,1.6973876443310938,0.6035760209130789,1,64.0,1,1,1.2516081593349129,1.2516081593349129
2016-10-02,air_e053c561f32acc28,0,0,0,1,0,0,0,0.7321972936287244,0.9084771116230637,0.0,1.6157955994809063,0.39336296217785455,1,16.0,1,1,-0.4099276538114873,-0.4099276538114873
2016-10-03,air_e053c561f32acc28,0,1,0,0,0,0,0,0.6426357300987419,0.6890432429818558,0.0,-1.022347184008484,0.6844271973497036,1,23.0,1,1,-1.498066292246808,-1.498066292246808
2016-10-04,air_e053c561f32acc28,0,0,0,0,0,1,0,0.5123643649642218,0.6890432429818558,0.0,0.1743361404609304,0.4337885503961669,1,4.0,1,1,-0.6509424662638165,-0.6509424662638165
2016-10-05,air_e053c561f32acc28,0,0,0,0,0,0,1,0.23553771405336632,0.29557561645279395,0.0,0.6366910612786584,0.06995825643135561,1,12.0,1,1,-0.8216456251614099,-0.8216456251614099
2016-10-07,air_e053c561f32acc28,1,0,0,0,0,0,0,0.11340830923975366,0.06857506268602741,0.0,-0.043242645806235866,0.10229872700600551,1,34.0,1,1,0.8327462231853111,0.8327462231853111
2016-10-08,air_e053c561f32acc28,0,0,1,0,0,0,0,0.37395103950879394,0.42420926358729494,0.0,-0.7231763528911302,0.32059690338489233,1,51.0,1,1,1.0854169782055376,1.0854169782055376
2016-10-09,air_e053c561f32acc28,0,0,0,1,0,0,0,0.3413831982251639,0.3485424123317061,0.0,0.011152050760555617,0.3529373739595422,1,40.0,1,1,0.36538052602736243,0.36538052602736243
2016-10-10,air_e053c561f32acc28,0,1,0,0,0,0,0,-0.008721095573859012,-0.10545869520182699,1.0,-0.5599922631907556,0.16697966815530532,1,28.0,1,1,-0.7498299790172682,-0.7498299790172682
2016-10-11,air_e053c561f32acc28,0,0,0,0,0,1,0,0.15411811084429122,0.11397517343938068,0.0,0.1743361404609304,0.12655407993699297,1,11.0,1,1,-1.142372044852263,-1.142372044852263
2016-10-13,air_e053c561f32acc28,0,0,0,0,1,0,0,0.0726985076352161,0.09884180318826297,0.0,0.2287308370277218,0.19123502108629273,1,8.0,1,1,-0.39676771865418387,-0.39676771865418387
2016-10-14,air_e053c561f32acc28,1,0,0,0,0,0,0,-0.016863055894766568,0.11397517343938068,0.0,-0.016045297522840063,-0.06748874351090645,1,13.0,1,1,0.9899134487782496,0.9899134487782496
2016-10-15,air_e053c561f32acc28,0,0,1,0,0,0,0,0.12155026956066114,0.35610909745726504,0.0,1.5070062063473235,-0.213020861096831,1,70.0,1,1,1.4550231570520893,1.4550231570520893
2016-10-16,air_e053c561f32acc28,0,0,0,1,0,0,0,0.6833455317032795,0.757143409111886,0.0,-0.12483469065642326,0.48229925625814174,1,47.0,1,1,-0.4422634944837187,-0.4422634944837187
2016-10-17,air_e053c561f32acc28,0,1,0,0,0,0,0,0.5205063252851292,0.5225761702195605,0.0,-1.022347184008484,0.5954909032694164,1,15.0,1,1,-1.3634589554949612,-1.3634589554949612
2016-10-18,air_e053c561f32acc28,0,0,0,0,0,1,0,0.39023496015060904,0.33340904208058836,0.0,1.044651285529595,0.2316606093046051,1,10.0,1,1,-0.5618309053415045,-0.5618309053415045
2016-10-19,air_e053c561f32acc28,0,0,0,0,0,0,1,0.2192537934115512,0.5074427999684428,0.0,1.7245849926144894,0.021447550569380764,1,6.0,1,1,-0.42496757970554844,-0.42496757970554844
2016-10-20,air_e053c561f32acc28,0,0,0,0,1,0,0,-0.0657148178202116,0.08370843293714511,0.0,-0.8319657460247134,-0.15642503759119367,1,3.0,1,1,-0.2046326653575533,-0.2046326653575533
2016-10-21,air_e053c561f32acc28,1,0,0,0,0,0,0,-0.358825389372882,-0.49135963660533005,0.0,-1.022347184008484,-0.1483399199475312,1,21.0,1,1,1.0132253339140445,1.0132253339140445
2016-10-22,air_e053c561f32acc28,0,0,1,0,0,0,0,-0.2611218655219919,-0.41569278534974125,0.0,-1.022347184008484,-0.15642503759119367,1,50.0,1,1,1.560302638310517,1.560302638310517
2016-10-23,air_e053c561f32acc28,0,0,0,1,0,0,0,-0.2529799052010844,-0.4232594704753001,0.0,-0.6687816563243388,-0.059403625867243987,1,27.0,1,1,-0.1760568061588372,-0.1760568061588372
2016-10-24,air_e053c561f32acc28,0,1,0,0,0,0,0,-0.4158191116192346,-0.43082615560085896,0.0,-0.7503737011745261,-0.1806803905221811,1,36.0,1,1,-1.197267774365586,-1.197267774365586
2016-10-25,air_e053c561f32acc28,0,0,0,0,0,1,0,-0.13085050038747167,-0.03735852907179701,0.0,0.5279016681450754,-0.3181273904644432,1,23.0,1,1,-0.5249830869010548,-0.5249830869010548
2016-10-26,air_e053c561f32acc28,0,0,0,0,0,0,1,-0.008721095573859012,0.11397517343938068,0.0,-0.6143869597575472,-0.04323339057991902,1,14.0,1,1,-0.1335690155081146,-0.1335690155081146
2016-10-27,air_e053c561f32acc28,0,0,0,0,1,0,0,-0.24483794488017688,-0.4383928407264179,0.0,-0.9951498357250881,-0.10791433172921883,1,10.0,1,1,-0.12003308220345961,-0.12003308220345961
2016-10-28,air_e053c561f32acc28,1,0,0,0,0,0,0,-0.0657148178202116,-0.19625891670853354,0.0,-0.4784002183405683,0.061873138787693134,1,36.0,1,1,0.9154658156026472,0.9154658156026472
2016-10-29,air_e053c561f32acc28,0,0,1,0,0,0,0,-0.4076771512983271,-0.5518931176098011,0.0,-0.5599922631907556,-0.28578691988979327,1,53.0,1,1,1.7415337453339532,1.7415337453339532
2016-10-30,air_e053c561f32acc28,0,0,0,1,0,0,0,-0.4402449925819571,-0.6426933391165077,0.0,-0.7231763528911302,-0.2049357434531685,1,58.0,1,1,-0.09296121559414963,-0.09296121559414963
2016-10-31,air_e053c561f32acc28,0,1,0,0,0,0,0,-0.4158191116192346,-0.4762262663542123,0.0,-1.022347184008484,-0.26153156695880586,1,3.0,1,1,-1.027692609910047,-1.027692609910047
2016-11-01,air_e053c561f32acc28,0,0,0,0,0,1,0,-0.4890967545074022,-0.6956601349954199,0.0,-1.022347184008484,-0.23727621402781846,1,11.0,1,1,-0.7441900068069953,-0.7441900068069953
2016-11-02,air_e053c561f32acc28,0,0,0,0,0,0,1,-0.42396107194014215,-0.5140596919820067,0.0,-0.5871896114741514,-0.2291910963841559,1,20.0,1,1,0.40786831667808504,0.40786831667808504
2016-11-03,air_e053c561f32acc28,0,0,0,0,1,0,0,-0.47281283386558715,-0.6351266539909489,1.0,-1.022347184008484,-0.2534464493151434,1,11.0,1,1,-0.05611339715369993,-0.05611339715369993
2016-11-04,air_e053c561f32acc28,1,0,0,0,0,0,0,-0.5542324370746623,-0.7788936713765676,0.0,-1.022347184008484,-0.3181273904644432,1,31.0,1,1,0.07247796924052248,0.07247796924052248
2016-11-05,air_e053c561f32acc28,0,0,1,0,0,0,0,-0.5379485164328472,-0.7940270416276854,0.0,-1.022347184008484,-0.3181273904644432,1,30.0,1,1,1.270408066702489,1.270408066702489
2016-11-06,air_e053c561f32acc28,0,0,0,1,0,0,0,-0.6845038022091824,-0.816727097004362,0.0,-0.4512028700571725,-0.5040850962686801,1,16.0,1,1,-0.49603122955498713,-0.49603122955498713
2016-11-07,air_e053c561f32acc28,0,1,0,0,0,0,0,-0.69264576253009,-0.7410602457487732,0.0,-0.23362408379000635,-0.5606809197743173,1,2.0,1,1,-1.2675794279203216,-1.2675794279203216
2016-11-08,air_e053c561f32acc28,0,0,0,0,0,1,0,-0.47281283386558715,-0.3778593597219468,0.0,-1.022347184008484,-0.5040850962686801,1,7.0,1,1,-1.08747631533894,-1.08747631533894
2016-11-09,air_e053c561f32acc28,0,0,0,0,0,0,1,-0.6112261593210149,-0.6578267093676254,0.0,0.6094937129952628,-0.4313190374757178,1,7.0,1,1,-0.7814138233947965,-0.7814138233947965
2016-11-10,air_e053c561f32acc28,0,0,0,0,1,0,0,-0.6519359609255525,-0.756193615999891,0.0,-0.7775710494579219,-0.53642556684333,1,23.0,1,1,-0.5185911183960787,-0.5185911183960787
2016-11-11,air_e053c561f32acc28,1,0,0,0,0,0,0,-0.7659234054182575,-0.7410602457487732,0.0,1.3166247683635528,-0.7951493314405291,1,23.0,1,1,0.4225322444247946,0.4225322444247946
2016-11-12,air_e053c561f32acc28,0,0,1,0,0,0,0,-0.5623743973955698,-0.6578267093676254,0.0,-0.9679524874416923,-0.38280833161374295,1,47.0,1,1,1.8035734396469552,1.8035734396469552
