visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Chūō-ku Tsukiji,total_area_visitors,total_genre_visitors
2016-02-02,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,-1.130702327498776,-1.0976973512622599,0.0,0.8239859035954388,-1.0371729080670806,1,46.0,1,1,-1.2605158992209777,-1.2605158992209777
2016-02-03,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,-1.2552265445365418,-1.2835050122997396,0.0,0.4816741692733985,-1.1679620970731988,1,61.0,1,1,-1.186796314246054,-1.186796314246054
2016-02-04,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,-1.2427741228327653,-1.2463434800922435,0.0,0.1882641112830785,-1.2155218021663325,1,62.0,1,1,-1.1496857748709224,-1.1496857748709224
2016-02-05,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,-0.9439160019421273,-0.7756307387972948,0.0,0.9462400944247389,-1.2749714335327498,1,76.0,1,1,-0.7810878499963037,-0.7810878499963038
2016-02-06,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,-1.0435353755723398,-1.1967947704822488,0.0,-1.0098269588440623,-0.8231542351479784,1,12.0,1,1,-0.5611828295098815,-0.5611828295098816
2016-02-08,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,-1.329941074759201,-1.2711178348972407,0.0,0.09046075861963834,-1.1917419496197654,1,57.0,1,1,-1.355799716535505,-1.355799716535505
2016-02-09,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,-1.0559877972761165,-0.602210255162314,0.0,0.8484367417612987,-1.2749714335327498,1,55.0,1,1,-1.141160380690149,-1.141160380690149
2016-02-10,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,-1.130702327498776,-1.085310173859761,0.0,1.166297637917479,-1.1560721707999153,1,72.0,1,1,-0.8219595926864824,-0.8219595926864826
2016-02-12,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,-0.9812732670534571,-0.9490512224322759,0.0,-0.6675152245220222,-1.1679620970731988,1,56.0,1,1,-0.8387596341603597,-0.8387596341603597
2016-02-13,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,-0.13450859119664973,0.27727934041508995,0.0,-0.1295967848731019,-0.3594471104899235,1,27.0,1,1,-0.6517024559586825,-0.6517024559586826
2016-02-15,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,-0.8692014717194679,-0.5031128359423248,0.0,-1.1565319878392224,-0.9658333504273797,1,42.0,1,1,-1.3593101729628823,-1.3593101729628823
2016-02-16,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,-1.1805120143138823,-1.1844075930797502,0.0,1.044043447088179,-1.203631875893049,1,56.0,1,1,-1.201088886843233,-1.2010888868432332
2016-02-17,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,-1.1057974840912228,-0.7632435613947962,0.0,0.8239859035954388,-1.1917419496197654,1,70.0,1,1,-1.03459295343048,-1.0345929534304803
2016-02-18,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,-1.1057974840912228,-1.0976973512622599,0.0,0.4083216547758185,-1.2155218021663325,1,71.0,1,1,-1.044121335161933,-1.044121335161933
2016-02-19,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,-0.6699627244590427,-0.3792410619173383,0.0,1.019592608922319,-1.0609527606136475,1,86.0,1,1,-0.7296847380239929,-0.729684738023993
2016-02-20,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,-0.8816538934232444,-1.0357614642497666,0.0,-1.1076303115075026,-0.5734657834090258,1,19.0,1,1,-0.7632848209717472,-0.7632848209717473
2016-02-22,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,-1.0435353755723398,-1.2091819478847474,0.0,-1.1320811496733625,-0.7637046037815611,1,59.0,1,1,-1.346522081691722,-1.346522081691722
2016-02-23,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,-1.0435353755723398,-1.1844075930797502,0.0,-1.2298845023368026,-0.7637046037815611,1,43.0,1,1,-1.1333872271723848,-1.1333872271723848
2016-02-24,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,-1.1556071709063294,-1.469312673337219,0.0,-1.2298845023368026,-1.049062834340364,1,81.0,1,1,-1.0900080156055079,-1.0900080156055079
2016-02-25,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,-1.4046556049818608,-1.3826024315197285,0.0,-0.7653185771854621,-1.2987512860793167,1,49.0,1,1,-0.9872017916608864,-0.9872017916608864
2016-02-26,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,-1.1556071709063294,-1.010987109444769,0.0,1.3130026669126391,-1.334421064899167,1,86.0,1,1,-0.5829978087371549,-0.582997808737155
2016-02-27,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,-0.9065587368307976,-0.8747281580172841,0.0,1.3130026669126391,-1.025282981793797,1,22.0,1,1,-0.4172541159874114,-0.4172541159874115
2016-02-29,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,-0.8442966283119147,-0.5898230777598152,0.0,-0.7408677390196021,-0.7755945300548446,1,50.0,1,1,-1.299381666809798,-1.2993816668097982
2016-03-01,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,-1.2303217011289884,-1.1472460608722541,0.0,1.4108060195760792,-1.0966225394334979,1,62.0,1,1,-1.1918112519994501,-1.1918112519994501
2016-03-02,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,-1.0933450623874463,-0.8871153354197827,0.0,0.8728875799271586,-1.2155218021663325,1,68.0,1,1,-1.063679592400178,-1.063679592400178
2016-03-03,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,-0.7322248329779256,-0.39162823931983715,0.0,1.3863551814102193,-1.0728426868869312,1,79.0,1,1,-1.0802288869863854,-1.0802288869863854
2016-03-04,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,-0.5827957725326065,-0.4535641263323301,0.0,1.1173959615857587,-0.680475119868577,1,91.0,1,1,-0.7123832027747761,-0.7123832027747762
2016-03-05,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,-0.5454385074212769,-0.40401541672233554,0.0,-0.6186135481903021,-0.4307866681296243,1,25.0,1,1,-0.4922274354006842,-0.4922274354006843
2016-03-07,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,-0.1220561694928732,-0.5031128359423248,0.0,-1.2543353405026625,0.17559957180783203,1,36.0,1,1,-1.4024386376420894,-1.4024386376420894
2016-03-08,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,0.08963499947132875,0.1534075663901035,0.0,0.7261825509319987,0.16370964553454842,1,65.0,1,1,-1.0712019990302721,-1.0712019990302724
2016-03-09,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,-0.7944869414968084,-0.5774359003573166,0.0,-1.2543353405026625,-0.8944937927876792,1,58.0,1,1,-1.1170886794738473,-1.1170886794738473
2016-03-10,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,-1.1182499057949995,-1.3702152541172299,0.0,-1.2543353405026625,-0.9182736453342462,1,49.0,1,1,-0.9979839078306881,-0.9979839078306881
2016-03-11,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,-1.3050362313516481,-1.6675075117771974,0.0,-1.2543353405026625,-0.9896132029739468,1,66.0,1,1,-0.6632368127914936,-0.6632368127914937
2016-03-12,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,-1.1556071709063294,-1.3826024315197285,0.0,-0.9120236061806223,-1.0015031292472303,1,24.0,1,1,-0.475427393926807,-0.4754273939268071
2016-03-14,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,-1.1680595926101056,-1.5684100925572082,0.0,-1.2543353405026625,-0.8826038665143957,1,48.0,1,1,-1.2948682228317414,-1.2948682228317416
2016-03-15,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,-0.8692014717194679,-0.6765333195773059,0.0,1.5330602104053792,-0.8707139402411123,1,70.0,1,1,-1.023058596597669,-1.023058596597669
2016-03-16,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,-0.7944869414968084,-0.701307674382303,0.0,-0.6675152245220222,-1.0015031292472303,1,78.0,1,1,-0.9347956921378964,-0.9347956921378964
2016-03-17,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,-0.246580386530639,0.10385885678010864,0.0,1.5330602104053792,-0.5853557096823092,1,57.0,1,1,-0.8879060241436422,-0.8879060241436422
2016-03-18,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,-0.03488921756643703,0.2277306308050951,0.0,0.6039283601026986,-0.44267659440290785,1,64.0,1,1,-0.5168006303923254,-0.5168006303923255
2016-03-22,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,-0.5080812423099471,-0.25536928789235186,0.0,0.897338418093019,-0.7042549724151438,1,68.0,1,1,-1.0190466463949521,-1.0190466463949521
2016-03-23,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,-0.4458191337910642,-0.19343340087985864,0.0,0.1882641112830785,-0.45456652067619124,1,69.0,1,1,-0.9189986382146984,-0.9189986382146985
2016-03-24,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,-1.0933450623874463,-1.2463434800922435,0.0,-0.8875727680147623,-0.8588240139678288,1,56.0,1,1,-0.9779241568171034,-0.9779241568171035
2016-03-25,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,-0.8692014717194679,-0.6393717873698098,0.0,0.9951417707564587,-1.049062834340364,1,92.0,1,1,-0.3801435766122797,-0.3801435766122799
2016-03-26,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,-0.8816538934232444,-0.8747281580172841,0.0,0.2616166257806585,-0.7399247512349942,1,28.0,1,1,-0.3859107550286853,-0.38591075502868544
2016-03-28,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,-0.47072397719861725,-0.3420795297098423,0.0,-0.5697118718585821,-0.2762176265769394,1,71.0,1,1,-1.054401957556395,-1.0544019575563952
2016-03-29,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,-0.25903280823441555,-0.1191103364648666,0.0,1.141846799751619,-0.4664564469494747,1,62.0,1,1,-0.7823415844346527,-0.7823415844346528
2016-03-30,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,-0.022436795862660494,0.054310147170114245,0.0,-0.3741051665317019,-0.22865792148380554,1,76.0,1,1,-0.8668432855793782,-0.8668432855793783
2016-03-31,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,-0.022436795862660494,0.07908450197511145,0.0,0.9706909325905988,-0.2881075528502228,1,97.0,1,1,-0.8314879744179352,-0.8314879744179353
2016-04-01,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,-0.2839376516419686,-0.14388469126986425,0.0,-0.20294929937068187,-0.38322696303649056,1,99.0,1,1,-0.6266277671917015,-0.6266277671917017
2016-04-02,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,-0.5703433508288299,-0.7756307387972948,0.0,-1.2543353405026625,-0.4307866681296243,1,21.0,1,1,-0.6436785555532486,-0.6436785555532487
2016-04-04,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,0.06473015606377547,0.28966651781758834,0.0,-1.0831794733416422,-0.19298814266395528,1,35.0,1,1,-1.2748084718181567,-1.274808471818157
2016-04-05,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,-0.5329860857175002,-0.8375666258097881,0.0,-1.2543353405026625,-0.264327700303656,1,57.0,1,1,-1.0722049865809515,-1.0722049865809515
2016-04-06,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,-0.059794060973990315,0.07908450197511145,0.0,0.775084227263719,-0.4783463732227582,1,69.0,1,1,-1.005757061348452,-1.0057570613484523
2016-04-07,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,-0.15941343460420282,0.06669732457261307,0.0,-1.1320811496733625,0.05670030907499748,1,57.0,1,1,-1.1205991359012246,-1.1205991359012246
2016-04-08,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,0.12699226458265858,0.4135382918425748,0.0,-0.17849846120482174,0.02103053025514702,1,88.0,1,1,-0.5669500079262871,-0.5669500079262872
2016-04-09,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,0.25151648162042434,0.4878613562575668,0.0,0.5794775219368387,-0.05030902738455368,1,31.0,1,1,-0.475427393926807,-0.4754273939268071
2016-04-11,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,-0.43336671208728766,-0.30491799750234627,0.0,0.2616166257806585,-0.4664564469494747,1,66.0,1,1,-1.2968741979331,-1.2968741979331
2016-04-12,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,-0.5703433508288299,-0.5526615455523194,0.0,1.5330602104053792,-0.7399247512349942,1,70.0,1,1,-1.1348917084984036,-1.1348917084984036
2016-04-13,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,-0.08469890438154339,-0.0695616268548722,0.0,-1.0831794733416422,-0.08597880620440414,1,76.0,1,1,-1.0476317915893103,-1.0476317915893103
2016-04-14,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,-0.009984374158883959,-0.24298211048985305,0.0,-1.2543353405026625,0.2112693506276823,1,64.0,1,1,-1.0147839493045654,-1.0147839493045654
2016-04-15,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,0.15189710799021164,0.2277306308050951,0.0,1.7042160775663993,-0.03841910111127026,1,100.0,1,1,-0.5945321655699661,-0.5945321655699662
2016-04-16,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,0.08963499947132875,0.16579474379260187,0.0,-0.30075265203412194,-0.1454284375708214,1,38.0,1,1,-0.38064507038761936,-0.38064507038761947
2016-04-18,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,0.4756600722884024,0.8966382105400221,0.0,0.43277249294167863,0.2944988345406666,1,46.0,1,1,-1.3856385961682123,-1.3856385961682123
2016-04-19,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,0.1394446862864349,0.28966651781758834,0.0,1.5819618867370993,0.08048016162156431,1,67.0,1,1,-1.0712019990302721,-1.0712019990302724
2016-04-20,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,-0.022436795862660494,-0.03240009464737618,0.0,1.5330602104053792,-0.18109821639067167,1,57.0,1,1,-0.9385568954529435,-0.9385568954529435
2016-04-21,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,0.17680195139776472,0.07908450197511145,0.0,-1.2543353405026625,0.23504920317424932,1,82.0,1,1,-1.044121335161933,-1.044121335161933
2016-04-22,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,0.27642132502797745,0.512635711062564,0.0,0.8239859035954388,0.2231592769009657,1,95.0,1,1,-0.5488962320140609,-0.548896232014061
2016-04-23,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,0.3511358552506366,0.35160240483008154,0.0,-0.7408677390196021,0.31827868708723345,1,13.0,1,1,-0.4523586802611846,-0.45235868026118475
2016-04-25,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,0.3760406986581901,0.4383126466475724,0.0,0.8728875799271586,0.25882905572081616,1,67.0,1,1,-1.2497337830511759,-1.2497337830511759
2016-04-26,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,0.5130173373997322,0.6860561946975453,0.0,1.4108060195760792,0.3420585396338003,1,65.0,1,1,-0.9751659410527356,-0.9751659410527356
2016-04-27,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,0.3760406986581901,0.27727934041508995,0.0,-1.1809828260050825,0.46095780236663486,1,62.0,1,1,-0.9558584307021603,-0.9558584307021604
2016-04-28,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,-0.08469890438154339,-0.5155000133448233,0.0,-1.2543353405026625,0.23504920317424932,1,79.0,1,1,-0.7156429123144836,-0.7156429123144837
2016-05-06,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,0.3760406986581901,0.3639895822325804,0.0,-1.2298845023368026,0.46095780236663486,1,73.0,1,1,-1.1223543641149132,-1.1223543641149132
2016-05-07,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,0.7620657714752638,0.8470895009300273,0.0,1.5575110485712393,0.48473765491320187,1,41.0,1,1,-0.6970876426269178,-0.6970876426269179
2016-05-09,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,0.4258503854732963,0.27727934041508995,0.0,-1.2543353405026625,0.5798570650994694,1,59.0,1,1,-1.463370131345853,-1.463370131345853
2016-05-10,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,0.41339796376951954,0.37637675963507916,0.0,-1.2298845023368026,0.5679671388261862,1,59.0,1,1,-1.3013876419111565,-1.3013876419111565
2016-05-11,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,0.7869706148828168,0.9337997427475182,0.0,-0.8386710916830422,0.5560772125529025,1,38.0,1,1,-1.1118229948327811,-1.1118229948327814
2016-05-12,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,0.8243278799941467,1.0452843393700058,0.0,1.9487244592249995,0.7344261066521545,1,42.0,1,1,-0.9917152356389429,-0.9917152356389429
2016-05-13,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,0.7620657714752638,0.8594766783325262,0.0,1.459707695907799,0.6155268439193199,1,68.0,1,1,-0.6356546551478147,-0.6356546551478148
2016-05-14,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,0.5877318676223918,0.6488946624900492,0.0,0.921789256258879,0.3658383921803673,1,12.0,1,1,-0.475427393926807,-0.4754273939268071
2016-05-16,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,0.48811249399217915,0.4630870014525696,0.0,-0.8142202535171823,0.3420585396338003,1,28.0,1,1,-1.4024386376420894,-1.4024386376420894
2016-05-17,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,0.40094554206574323,0.11624603418260747,0.0,-1.2543353405026625,0.4252880235467846,1,46.0,1,1,-1.2306770195882706,-1.2306770195882706
2016-05-18,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,0.612636711029945,0.9957356297600114,0.0,2.0220769737225797,0.2112693506276823,1,58.0,1,1,-1.028324281238735,-1.028324281238735
2016-05-19,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,0.525469759103509,0.6860561946975453,0.0,1.5819618867370993,0.4133980972735012,1,35.0,1,1,-1.0197988870579615,-1.0197988870579615
2016-05-20,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,0.26396890332420064,0.1534075663901035,0.0,-0.8386710916830422,0.3658383921803673,1,80.0,1,1,-0.635153161372475,-0.6351531613724751
2016-05-21,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,0.500564915695956,0.8347023235275289,0.0,1.7042160775663993,0.17559957180783203,1,15.0,1,1,-0.36083606626170445,-0.3608360662617046
2016-05-23,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,1.0484714706621252,1.4045124840424663,0.0,1.8020194302298393,0.4490678760933514,1,47.0,1,1,-1.294115982168732,-1.294115982168732
2016-05-24,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,1.0360190489583485,1.2063176456024882,0.0,0.8728875799271586,0.7938757380185717,1,44.0,1,1,-1.1832858578186767,-1.1832858578186767
2016-05-25,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,0.8865899885130296,0.6117331302825533,0.0,-1.2543353405026625,1.091123894850658,1,59.0,1,1,-0.9791778912554525,-0.9791778912554525
2016-05-26,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,0.9862093621432423,0.9461869201500166,0.0,-0.3741051665317019,1.0673440423040914,1,40.0,1,1,-0.9433210863186698,-0.94332108631867
2016-05-27,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,0.5379221808072853,0.35160240483008154,0.0,-1.1809828260050825,0.46095780236663486,1,70.0,1,1,-0.6514517090710127,-0.6514517090710127
2016-05-28,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,0.525469759103509,0.5621844206725588,0.0,-1.2054336641709424,0.4490678760933514,1,19.0,1,1,-0.45737361801458076,-0.4573736180145809
2016-05-30,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,0.28887374673175376,0.21534345340259672,0.0,-1.2543353405026625,0.48473765491320187,1,53.0,1,1,-1.281077144009902,-1.281077144009902
2016-05-31,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,0.6624463978450511,0.6612818398925476,0.0,-0.1295967848731019,0.591746991372753,1,45.0,1,1,-1.0546527044440648,-1.054652704444065
2016-06-01,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,0.7994230365865936,0.8470895009300273,0.0,0.13936243495135842,0.7938757380185717,1,33.0,1,1,-1.0757154430083289,-1.0757154430083289
2016-06-02,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,0.6998036629563809,0.797540791320033,0.0,1.9242736210591393,0.591746991372753,1,54.0,1,1,-1.015285443079905,-1.015285443079905
2016-06-03,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,0.5379221808072853,0.5745715980750572,0.0,1.8509211065615592,0.3420585396338003,1,58.0,1,1,-0.7088727463473988,-0.7088727463473989
2016-06-04,air_9152d9926e5c4a3a,0,0,1,0,0,0,0,0.8243278799941467,0.9461869201500166,0.0,0.7017317127661387,0.591746991372753,1,15.0,1,1,-0.5358573938552309,-0.535857393855231
2016-06-06,air_9152d9926e5c4a3a,0,1,0,0,0,0,0,0.612636711029945,0.5374100658675612,0.0,-1.1320811496733625,0.591746991372753,1,31.0,1,1,-1.308659301653581,-1.308659301653581
2016-06-07,air_9152d9926e5c4a3a,0,0,0,0,0,1,0,0.5628270242148388,0.16579474379260187,0.0,-1.2543353405026625,0.8414354431117054,1,31.0,1,1,-1.164479841243441,-1.1644798412434412
2016-06-08,air_9152d9926e5c4a3a,0,0,0,0,0,0,1,0.8492327234016998,0.9585740975525154,0.0,0.13936243495135842,0.6155268439193199,1,51.0,1,1,-1.000742123595056,-1.000742123595056
2016-06-09,air_9152d9926e5c4a3a,0,0,0,0,1,0,0,0.7620657714752638,0.512635711062564,0.0,-1.2543353405026625,0.9841145583911072,1,41.0,1,1,-1.0508915011290176,-1.0508915011290179
2016-06-10,air_9152d9926e5c4a3a,1,0,0,0,0,0,0,1.0484714706621252,1.1443817585899951,0.0,1.239650152415059,0.96033470584454,1,67.0,1,1,-0.6145919165835507,-0.6145919165835508
