visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,total_area_visitors,total_genre_visitors
2016-10-08,air_735bcbe1763d6e98,0,0,1,0,0,0,0,0.5901980878856194,0.5690753810609839,0.0,-1.316002356573889,0.6252224546244989,1,10.0,1,1,0.9856921863916573,0.9856921863916572
2016-10-09,air_735bcbe1763d6e98,0,0,0,1,0,0,0,0.7167775867423237,0.6154200896467688,0.0,-1.3701486523644189,0.6691289954180206,1,17.0,1,1,0.23014418199238665,0.23014418199238657
2016-10-10,air_735bcbe1763d6e98,0,1,0,0,0,0,0,0.26799572715946357,-0.09133671628645176,1.0,-1.3701486523644189,0.5374093730374557,1,16.0,1,1,-0.9400675052390687,-0.9400675052390687
2016-10-12,air_735bcbe1763d6e98,0,0,0,0,0,0,1,0.21045959131550715,0.32576566098561266,0.0,0.8498494750472985,0.13127387069738164,1,7.0,1,1,-0.6054958562935953,-0.6054958562935953
2016-10-13,air_735bcbe1763d6e98,0,0,0,0,1,0,0,0.0493584109524294,-0.2535431963366994,0.0,-1.3701486523644189,0.3069000338714679,1,6.0,1,1,-0.569592530758173,-0.5695925307581731
2016-10-14,air_735bcbe1763d6e98,1,0,0,0,0,0,0,-0.05420663356669216,-0.10292289343289818,0.0,-0.28722273655382496,0.010530883515197452,1,4.0,1,1,0.8854785085235557,0.8854785085235555
2016-10-15,air_735bcbe1763d6e98,0,0,1,0,0,0,0,0.07237286529001187,0.26783477525338145,0.0,1.5537513203241848,-0.0772821980718455,1,3.0,1,1,1.373527010581988,1.373527010581988
2016-10-16,air_735bcbe1763d6e98,0,0,0,1,0,0,0,0.15292345547155076,0.2910071295462739,0.0,0.03765503818935326,0.021507518713577797,1,11.0,1,1,-0.6173321174591191,-0.6173321174591191
2016-10-18,air_735bcbe1763d6e98,0,0,0,0,0,1,0,0.5556764063792455,0.6849371525254463,0.0,0.22716707345620724,0.4605729266487931,1,7.0,1,1,-0.7427964858136715,-0.7427964858136716
2016-10-19,air_735bcbe1763d6e98,0,0,0,0,0,0,1,0.5441691792104545,0.4068689010107363,0.0,-0.8557588423543867,0.6471757250212595,1,8.0,1,1,-0.5991831836719825,-0.5991831836719825
2016-10-20,air_735bcbe1763d6e98,0,0,0,0,1,0,0,0.6707486780671583,0.8471436325756936,0.0,1.3371661371620658,0.4935028322439344,1,6.0,1,1,-0.3679815489054172,-0.36798154890541723
2016-10-21,air_735bcbe1763d6e98,1,0,0,0,0,0,0,0.2449812728218811,0.11721447234958025,0.0,-0.043564405496441236,0.31787666906984824,1,10.0,1,1,0.9099401149323049,0.9099401149323048
2016-10-22,air_735bcbe1763d6e98,0,0,1,0,0,0,0,0.07237286529001187,-0.241957019190253,0.0,-1.343075504469154,0.24104022268118547,1,13.0,1,1,1.4839987814602102,1.48399878146021
2016-10-23,air_735bcbe1763d6e98,0,0,0,1,0,0,0,0.23347404565309005,0.22149006666759669,0.0,-0.07063755339170623,0.24104022268118547,1,16.0,1,1,-0.33799635395275685,-0.3379963539527569
2016-10-25,air_735bcbe1763d6e98,0,0,0,0,0,1,0,-0.2383222682673526,-0.36940496780116183,0.0,-0.7203931028780626,-0.2748616316426925,1,7.0,1,1,-0.7041313660062938,-0.7041313660062938
2016-10-26,air_735bcbe1763d6e98,0,0,0,0,0,0,1,0.34854631734100283,0.6154200896467688,0.0,1.2288735455810063,0.010530883515197452,1,10.0,1,1,-0.29341310356261713,-0.2934131035626172
2016-10-27,air_735bcbe1763d6e98,0,0,0,0,1,0,0,0.3370390901722114,0.3373518381320591,0.0,0.6874105876757094,0.07639069470547971,1,17.0,1,1,-0.2792095901639885,-0.2792095901639886
2016-10-28,air_735bcbe1763d6e98,1,0,0,0,0,0,0,-0.44545235730559574,-0.6474732193158714,0.0,-1.3701486523644189,-0.2638849964443121,1,7.0,1,1,0.8073591848310984,0.8073591848310983
2016-10-29,air_735bcbe1763d6e98,0,0,1,0,0,0,0,-0.0657138607354834,0.04769740947090305,0.0,-1.3701486523644189,-0.09923546846860638,1,6.0,1,1,1.674168044186293,1.674168044186293
2016-10-30,air_735bcbe1763d6e98,0,0,0,1,0,0,0,-0.47997403881196943,-0.7980935222196727,0.0,-1.3701486523644189,-0.318768172436214,1,12.0,1,1,-0.25080256336673135,-0.2508025633667314
2016-10-31,air_735bcbe1763d6e98,0,1,0,0,0,0,0,-0.20380058676097867,-0.14926760201868297,0.0,-0.31429588444908985,-0.29681490203945315,1,2.0,1,1,-1.2316340719498056,-1.2316340719498056
2016-11-01,air_735bcbe1763d6e98,0,0,0,0,0,1,0,-0.30736563128010025,-0.4620943849727318,0.0,-0.4767347718206789,-0.08825883327022604,1,9.0,1,1,-0.9341493746563068,-0.9341493746563068
2016-11-02,air_735bcbe1763d6e98,0,0,0,0,0,0,1,-0.5950463104998822,-0.9487138251234739,0.0,-1.3701486523644189,-0.4285345244200179,1,6.0,1,1,0.2747274323825264,0.2747274323825263
2016-11-03,air_735bcbe1763d6e98,0,0,0,0,1,0,0,-0.36490176712405664,-0.11450907057934458,1.0,1.2018003976857417,-0.4504877948167786,1,20.0,1,1,-0.21213744355935352,-0.2121374435593536
2016-11-04,air_735bcbe1763d6e98,1,0,0,0,0,0,0,-0.2383222682673526,-0.1840261334580218,0.0,1.120580953999947,-0.4395111596183982,1,4.0,1,1,-0.07720406627238194,-0.07720406627238202
2016-11-05,air_735bcbe1763d6e98,0,0,1,0,0,0,0,-0.16927890525460496,-0.10292289343289818,0.0,0.47082540451359073,-0.14314200926212794,1,10.0,1,1,1.179806869506248,1.1798068695062478
2016-11-06,air_735bcbe1763d6e98,0,0,0,1,0,0,0,-0.14626445091702228,0.04769740947090305,0.0,1.2018003976857417,-0.28583826684107283,1,21.0,1,1,-0.6737516290147826,-0.6737516290147827
2016-11-08,air_735bcbe1763d6e98,0,0,0,0,0,1,0,-0.710118582187795,-0.7865073450732265,0.0,-0.8828319902496516,-0.7029504043795275,1,9.0,1,1,-1.2943662561270817,-1.2943662561270817
2016-11-09,air_735bcbe1763d6e98,0,0,0,0,0,0,1,-0.6525824463438387,-0.6706455736087641,0.0,0.254240221351472,-0.5053709708086805,1,8.0,1,1,-0.9732090365025353,-0.9732090365025353
2016-11-10,air_735bcbe1763d6e98,0,0,0,0,1,0,0,-0.7446402636941689,-0.8560244079519039,0.0,-1.2347829128880945,-0.5383008764038217,1,4.0,1,1,-0.6974241513458302,-0.6974241513458304
2016-11-11,air_735bcbe1763d6e98,1,0,0,0,0,0,0,-0.8136836267069166,-0.9603000022699201,0.0,-1.3701486523644189,-0.7468569451730489,1,9.0,1,1,0.29011457189770734,0.2901145718977073
2016-11-12,air_735bcbe1763d6e98,0,0,1,0,0,0,0,-0.28435117694251777,-0.1840261334580218,0.0,0.3354596650372665,-0.2748616316426925,1,18.0,1,1,1.7392674805966741,1.739267480596674
2016-11-13,air_735bcbe1763d6e98,0,0,0,1,0,0,0,-0.28435117694251777,-0.20719848775091418,0.0,0.6874105876757094,-0.373651348428116,1,18.0,1,1,-0.5321110370673475,-0.5321110370673476
2016-11-16,air_735bcbe1763d6e98,0,0,0,0,0,0,1,-0.4109306757992218,-0.6474732193158714,0.0,-1.20770976499283,-0.19802518525402987,1,7.0,1,1,-0.47095702104547443,-0.4709570210454745
2016-11-17,air_735bcbe1763d6e98,0,0,0,0,1,0,0,-0.39942344863043056,-0.241957019190253,0.0,0.8227763271520336,-0.516347606007061,1,4.0,1,1,-0.41927201395602043,-0.4192720139560205
2016-11-18,air_735bcbe1763d6e98,1,0,0,0,0,0,0,-0.549017401824717,-0.5431976249978554,0.0,1.0664346582094173,-0.7029504043795275,1,7.0,1,1,0.9261163385251875,0.9261163385251873
2016-11-19,air_735bcbe1763d6e98,0,0,1,0,0,0,0,-0.7216258093565863,-0.9718861794163663,0.0,-1.3701486523644189,-0.5053709708086805,1,9.0,1,1,1.4528299603909975,1.4528299603909973
2016-11-20,air_735bcbe1763d6e98,0,0,0,1,0,0,0,-0.28435117694251777,0.0013527008851178346,0.0,0.4978985524088557,-0.39560461882487663,1,2.0,1,1,-0.27092420734812184,-0.2709242073481219
2016-11-22,air_735bcbe1763d6e98,0,0,0,0,0,1,0,-0.2383222682673526,-0.1260952477257906,0.0,0.44375225661832596,-0.24193172604755125,1,13.0,1,1,0.5722121296760251,0.572212129676025
2016-11-23,air_735bcbe1763d6e98,0,0,0,0,0,0,1,-0.5375101746559259,-0.6590593964623178,1.0,-1.343075504469154,-0.4395111596183982,1,7.0,1,1,-0.33641818579735366,-0.3364181857973537
2016-11-24,air_735bcbe1763d6e98,0,0,0,0,1,0,0,-1.527131711171976,-1.3658162023955385,0.0,-1.3701486523644189,-1.2737354346953074,1,8.0,1,1,-1.3030461809817993,-1.3030461809817993
2016-11-25,air_735bcbe1763d6e98,1,0,0,0,0,0,0,-1.20492935044582,-1.110920305173721,0.0,1.1476541018952122,-1.3395952458855895,1,27.0,1,1,0.7852648306554539,0.7852648306554538
2016-11-26,air_735bcbe1763d6e98,0,0,1,0,0,0,0,-0.8942342168884555,-0.8444382308054577,0.0,0.3896059608277962,-1.0212728251325587,1,10.0,1,1,1.785428899142217,1.7854288991422167
2016-11-27,air_735bcbe1763d6e98,0,0,0,1,0,0,0,-0.6295679920062561,-0.7633349907803338,0.0,-1.2347829128880945,-0.4285345244200179,1,18.0,1,1,-0.6536299850333921,-0.6536299850333922
2016-11-29,air_735bcbe1763d6e98,0,0,0,0,0,1,0,-0.6410752191750474,-0.7054041050481027,0.0,0.1730207776656775,-0.5492775116022021,1,9.0,1,1,-0.7633126718339128,-0.7633126718339129
2016-11-30,air_735bcbe1763d6e98,0,0,0,0,0,0,1,-0.836698081044499,-0.9950585337092587,0.0,-0.043564405496441236,-0.8456466619584725,1,7.0,1,1,-0.5115948510471062,-0.5115948510471063
2016-12-01,air_735bcbe1763d6e98,0,0,0,0,1,0,0,-0.6986113550190038,-0.4505082078262854,0.0,-0.5308810676112086,-0.7249036747762881,1,26.0,1,1,-0.6220666219253286,-0.6220666219253287
2016-12-02,air_735bcbe1763d6e98,1,0,0,0,0,0,0,-0.5260029474871346,-0.5663699792907478,0.0,0.9310689187330932,-0.41755788922163756,1,13.0,1,1,1.063022426006413,1.063022426006413
2016-12-03,air_735bcbe1763d6e98,0,0,1,0,0,0,0,-0.6065535376686735,-0.5200252707049628,0.0,0.44375225661832596,-0.7468569451730489,1,16.0,1,1,2.2584848037243193,2.258484803724319
2016-12-04,air_735bcbe1763d6e98,0,0,0,1,0,0,0,-0.5144957203183433,-0.5084390935585167,0.0,0.5791179960946502,-0.5712307819989628,1,14.0,1,1,-0.4425499942482173,-0.44254999424821734
2016-12-06,air_735bcbe1763d6e98,0,0,0,0,0,1,0,-0.6065535376686735,-0.38099114494760783,0.0,0.9310689187330932,-0.604160687594104,1,21.0,1,1,-0.8654990598962685,-0.8654990598962686
