visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Fuchū-shi Miyanishichō,total_area_visitors,total_genre_visitors
2016-09-25,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,1.2790175708463498,1.3107376828448154,0.0,-0.11460248317077966,1.1792574471423891,1,10.0,1,1,-0.47765587172708135,-0.4776558717270818
2016-09-26,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,1.502666439919883,1.463828816024829,0.0,-0.4662879243926539,1.3985533042793208,1,9.0,1,1,-1.163263728020108,-1.1632637280201084
2016-09-27,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,1.5523661886028906,1.5658895714781715,0.0,-0.4662879243926539,1.4972364399909401,1,25.0,1,1,-0.5437296120736752,-0.5437296120736755
2016-09-28,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,1.5523661886028906,1.6807079213631817,0.0,-0.5474461031361633,1.475306854277247,1,8.0,1,1,-0.4293997692267601,-0.4293997692267605
2016-09-29,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,1.3784170682123646,1.336252871708151,0.0,-1.2508169855799116,1.4095180971361674,1,12.0,1,1,-0.30875951297595683,-0.3087595129759572
2016-09-30,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,1.042943764602065,0.7876763111464352,0.0,-1.0885006280928928,1.2231166185697757,1,16.0,1,1,1.0732210224755525,1.073221022475552
2016-10-01,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,0.893844518553043,0.6218275835347535,0.0,-1.3319751643234214,1.0805743114307702,1,19.0,1,1,1.1070002942257773,1.107000294225777
2016-10-03,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,1.1174933876265762,0.9662826331897847,0.0,-1.3590278905712578,1.2560109971403155,1,16.0,1,1,-1.6075910718115278,-1.6075910718115283
2016-10-04,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,1.4778165655783795,1.8082838656798603,0.0,0.2911884105467676,1.036715140003384,1,12.0,1,1,-0.7712756954021133,-0.7712756954021137
2016-10-05,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,1.192043010651087,0.9407674443264488,0.0,-1.2508169855799116,1.1463630685718498,1,6.0,1,1,-0.9398008533647738,-0.9398008533647743
2016-10-06,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,1.5523661886028906,1.7955262712481923,0.0,1.1298229242296984,1.2669757899971619,1,14.0,1,1,-0.4717166591116572,-0.47171665911165767
2016-10-07,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,0.9559692044068022,0.8387066888731066,0.0,0.04771387431623938,1.0476799328602304,1,19.0,1,1,0.6934826158768702,0.6934826158768699
2016-10-08,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,0.719895398162517,0.5580396113764146,0.0,-1.3049224380755848,0.8503136614369919,1,19.0,1,1,0.942929545724685,0.9429295457246847
2016-10-09,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,1.0677936389435687,0.9662826331897847,0.0,-1.2778697118277484,0.9709263828623045,1,15.0,1,1,0.23208003581610578,0.2320800358161054
2016-10-10,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,0.5832210892842471,0.13703899513137727,1.0,-1.3590278905712578,0.8393488685801456,1,10.0,1,1,-0.8689015027681479,-0.8689015027681484
2016-10-11,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,0.47139665474748027,0.2008269672897163,0.0,-1.3590278905712578,0.7297009400116798,1,25.0,1,1,-1.2564351259245743,-1.256435125924575
2016-10-12,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,0.49624652908898426,0.7238883389880961,0.0,0.6969793042643148,0.2911092257378169,1,5.0,1,1,-0.5541232341506674,-0.5541232341506679
2016-10-13,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,0.3595722202107139,-0.06708251577530784,0.0,-1.3590278905712578,0.674876975727447,1,21.0,1,1,-0.5203439624004426,-0.520343962400443
2016-10-14,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,0.2104729741616919,0.13703899513137727,0.0,-0.5474461031361633,0.236285261453584,1,20.0,1,1,0.8486445454548264,0.848644545454826
2016-10-15,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,0.2974475343569547,0.6473427723980896,0.0,1.0486647454861893,-0.05976414568127362,1,30.0,1,1,1.307819920784807,1.3078199207848065
2016-10-16,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,0.3844220945522175,0.5963123946714181,0.0,0.020661148068402756,0.0718133686008854,1,10.0,1,1,-0.5652592578045877,-0.5652592578045882
2016-10-17,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,0.47139665474748027,0.07325102297303822,0.0,-1.3590278905712578,0.7625953185822195,1,10.0,1,1,-1.4747011895414124,-1.4747011895414128
2016-10-18,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,0.9808190787483059,1.1193737663697982,0.0,0.7510847567599879,0.7625953185822195,1,24.0,1,1,-0.6833011085361429,-0.6833011085361433
2016-10-19,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,0.9559692044068022,0.7749187167147676,0.0,-0.5474461031361633,0.9599615900054577,1,8.0,1,1,-0.5481840215352433,-0.5481840215352437
2016-10-20,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,1.042943764602065,1.323495277276483,0.0,1.319192007964554,0.8283840757232989,1,22.0,1,1,-0.3306603594953334,-0.33066035949533384
2016-10-21,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,0.5956460264549986,0.4304636670597365,0.0,-0.35807701940130787,0.6858417685842936,1,17.0,1,1,0.871658994339595,0.8716589943395947
2016-10-22,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,0.32229740869845824,-0.14362808236531488,0.0,-1.3590278905712578,0.5981234257295208,1,30.0,1,1,1.4117561415547295,1.4117561415547293
2016-10-23,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,0.5583712149427434,0.6218275835347535,0.0,-0.006391578179433631,0.3897923614494359,1,12.0,1,1,-0.30244909957206867,-0.30244909957206906
2016-10-24,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,0.18562309982018807,0.14979658956304479,0.0,0.42645204178595,0.0718133686008854,1,14.0,1,1,-1.3106304410403198,-1.3106304410403204
2016-10-25,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-0.08772551793635229,-0.28396162111366047,0.0,-0.7368151868710187,-0.15844728139289274,1,15.0,1,1,-0.64692343126667,-0.6469234312666704
2016-10-26,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,0.732320335333269,1.1321313608014658,0.0,1.3732974604602268,0.2582148471672771,1,4.0,1,1,-0.2605034104756355,-0.2605034104756359
2016-10-27,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,0.6453457751380063,0.6090699891030861,0.0,0.5617156730251324,0.31303881145150997,1,18.0,1,1,-0.24714018209093117,-0.24714018209093158
2016-10-28,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-0.2492497011561263,-0.6539318596320269,0.0,-1.3590278905712578,0.06084857574403866,1,13.0,1,1,0.7751467893389524,0.7751467893389521
2016-10-29,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,0.2228979113324437,0.5580396113764146,0.0,-1.2778697118277484,0.19242609002619768,1,30.0,1,1,1.5906749215943825,1.590674921594382
2016-10-30,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-0.22439982681462248,-0.5773862930420202,0.0,-1.3590278905712578,0.04988378288719213,1,13.0,1,1,-0.22041372532152242,-0.22041372532152284
2016-10-31,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,0.024098916600414307,0.009463050814699182,0.0,-0.3310242931534715,0.006024611459805789,1,14.0,1,1,-1.1432188854430514,-1.1432188854430518
2016-11-01,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-0.0131758949118413,-0.10535529907031135,0.0,-0.4392351981448174,0.21435567573989076,1,21.0,1,1,-0.8633334909411878,-0.8633334909411883
2016-11-02,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.33622426135138905,-0.8325381816753763,0.0,-1.3590278905712578,-0.01590497425388728,1,9.0,1,1,0.2740257249125389,0.2740257249125385
2016-11-04,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-0.0131758949118413,0.11152380626804127,0.0,1.102770197981862,-0.32291917424559136,1,10.0,1,1,-0.05708537839735803,-0.05708537839735842
2016-11-05,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,0.0986485396249253,0.32840291160639434,0.0,0.3993993155381136,0.13760212574196481,1,30.0,1,1,1.125560333648978,1.1255603336489777
2016-11-06,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,0.1110734767956771,0.2263421561530518,0.0,1.1839283767253717,-0.1474824885360462,1,22.0,1,1,-0.6183409705549412,-0.6183409705549416
2016-11-07,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-0.33622426135138905,-0.5391135097470167,0.0,0.3452938630424406,-0.30098958853189817,1,14.0,1,1,-1.3800449884830897,-1.3800449884830903
2016-11-08,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-0.5474481932541705,-0.8070229928120408,0.0,-1.0343951755972198,-0.5970389956667558,1,8.0,1,1,-1.202239810808829,-1.2022398108088295
2016-11-09,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.3486491985221409,-0.46256794315700983,0.0,0.1018193268119124,-0.12555290282235304,1,13.0,1,1,-0.9000823689991247,-0.9000823689991252
2016-11-10,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-0.5101733817419148,-0.6922046429270304,0.0,-1.1155533543407292,-0.19134165996343244,1,13.0,1,1,-0.6406130178627818,-0.6406130178627822
2016-11-11,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-0.5225983189126666,-0.8708109649703798,0.0,-1.3590278905712578,-0.3667783456729777,1,4.0,1,1,0.2885025556626353,0.28850255566263494
2016-11-12,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-0.0007509577410895046,0.21358456172138382,0.0,1.102770197981862,-0.2132712456771256,1,30.0,1,1,1.651923051690944,1.6519230516909438
2016-11-13,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-0.0007509577410895046,0.08600861740470575,0.0,0.5076102205294596,-0.1803768671065859,1,16.0,1,1,-0.48507988749636155,-0.485079887496362
2016-11-14,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,0.06137372811266969,-0.18190086566031793,0.0,-1.3319751643234214,0.24725005431043054,1,17.0,1,1,-1.4880644179261167,-1.488064417926117
2016-11-15,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,0.2228979113324437,0.17531177842638032,0.0,-0.8720788181102012,0.37882756859258937,1,19.0,1,1,-0.9973369755766954,-0.9973369755766959
2016-11-16,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.1125753922778561,-0.42429515986200655,0.0,-1.3590278905712578,0.15953171145565787,1,5.0,1,1,-0.42754376528444005,-0.42754376528444044
2016-11-17,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-0.1498502037901115,0.07325102297303822,0.0,0.8592956617513337,-0.3777431385298242,1,1.0,1,1,-0.3789164619956547,-0.37891646199565515
2016-11-18,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-0.42319882154665206,-0.28396162111366047,0.0,1.0486647454861893,-0.6299333742372955,1,27.0,1,1,0.8868782266666194,0.8868782266666191
2016-11-19,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-0.47289857022965925,-0.8325381816753763,0.0,-1.3590278905712578,-0.20230645282027906,1,13.0,1,1,1.382431279266073,1.3824312792660725
2016-11-20,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,0.024098916600414307,0.3794332893330654,0.0,0.2370829580510948,-0.2900247956750516,1,14.0,1,1,-0.23934496553318693,-0.23934496553318735
2016-11-21,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-0.19954995247311888,-0.4880831320203456,0.0,-1.3590278905712578,0.09374295431457846,1,11.0,1,1,-1.3870978034639059,-1.3870978034639063
2016-11-22,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,0.0862236024541735,0.3539181004697299,0.0,0.5617156730251324,0.09374295431457846,1,23.0,1,1,0.5539111194144024,0.5539111194144021
2016-11-23,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.33622426135138905,-0.4880831320203456,1.0,-1.3590278905712578,-0.13651769567919955,1,18.0,1,1,-0.3009642964182126,-0.30096429641821304
2016-11-24,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-1.3799189836945436,-1.3428419589420886,0.0,-1.3590278905712578,-0.9369475742289995,1,18.0,1,1,-1.2104062281550372,-1.2104062281550376
2016-11-25,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-1.193544926133266,-1.0749324758770646,0.0,1.102770197981862,-1.2549265670775502,1,17.0,1,1,0.7543595451849678,0.7543595451849675
2016-11-26,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-0.7710970623277035,-0.7559926150853695,0.0,0.5617156730251324,-0.8930884028016133,1,26.0,1,1,1.6953535439412333,1.695353543941233
2016-11-27,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-0.39834894720514824,-0.6029014819053556,0.0,-0.926184270605874,-0.11458810996550649,1,10.0,1,1,-0.5994097303432766,-0.599409730343277
2016-11-28,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-0.33622426135138905,-0.5646286986103524,0.0,-0.3851297456491444,-0.09265852425181333,1,8.0,1,1,-1.3418113072712967,-1.3418113072712972
2016-11-29,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-0.39834894720514824,-0.3605071877036675,0.0,0.2370829580510948,-0.2461656242476653,1,8.0,1,1,-0.7026035495362715,-0.7026035495362719
2016-11-30,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.6468476906201851,-0.9218413426970509,0.0,-0.060497030675106644,-0.6189685813804489,1,16.0,1,1,-0.46577744649623304,-0.4657774464962335
2016-12-01,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-0.39834894720514824,-0.28396162111366047,0.0,-0.6286042818796727,-0.3558135528161311,1,21.0,1,1,-0.5697136672661559,-0.5697136672661562
2016-12-02,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-0.31137438700988546,-0.2967192155453285,0.0,1.0486647454861893,-0.1803768671065859,1,9.0,1,1,1.015684900263631,1.0156849002636306
2016-12-03,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-0.4604736330589075,-0.20741605452365391,0.0,0.7240320305121515,-0.6847573385215283,1,22.0,1,1,2.1404232893095814,2.140423289309581
2016-12-04,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-0.27409957549762987,-0.1691432712286504,0.0,0.5617156730251324,-0.38870793138667087,1,13.0,1,1,-0.4008173085150313,-0.4008173085150317
2016-12-05,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-0.10015045510710409,0.06049342854137023,0.0,0.6969793042643148,-0.2680952099613585,1,17.0,1,1,-1.276479968501631,-1.2764799685016315
2016-12-06,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-0.42319882154665206,-0.14362808236531488,0.0,0.9134011142470069,-0.3777431385298242,1,14.0,1,1,-0.79874455374845,-0.7987445537484504
2016-12-07,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.808371873839959,-1.0876900703087324,0.0,-1.2778697118277484,-0.5422150313825228,1,8.0,1,1,-0.2631018159948836,-0.263101815994884
2016-12-08,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-0.7710970623277035,-0.5518711041786846,0.0,1.0486647454861893,-0.8382644385173804,1,21.0,1,1,-0.09791746512839912,-0.09791746512839954
2016-12-09,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-0.5101733817419148,-0.0032945436169688072,0.0,1.0757174717340257,-0.8930884028016133,1,8.0,1,1,1.6355902169985277,1.6355902169985275
2016-12-10,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-0.7462471879861998,-0.7687502095170372,0.0,1.102770197981862,-0.6299333742372955,1,18.0,1,1,2.359802955291811,2.359802955291811
2016-12-11,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-0.9698960570597329,-0.9345989371287189,0.0,0.994559292990516,-1.0904546742248518,1,15.0,1,1,0.09436454329595806,0.09436454329595767
2016-12-12,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-1.0071708685719885,-0.9983869092870579,0.0,0.8322429355034973,-1.156243431365931,1,4.0,1,1,-1.0815995545580257,-1.0815995545580261
2016-12-13,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-0.6219978162786814,-0.37326478213533526,0.0,-0.49334065064049026,-0.8382644385173804,1,22.0,1,1,-0.5047535292849541,-0.5047535292849545
2016-12-14,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.6716975649616888,-0.8325381816753763,0.0,-1.0343951755972198,-0.4983558599551366,1,1.0,1,1,0.1437342481616714,0.14373424816167102
2016-12-15,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-1.0195958057427401,-1.0239020981503935,0.0,0.480557494281623,-0.9040531956584598,1,14.0,1,1,0.2435872602584901,0.2435872602584897
2016-12-16,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,-1.205969863304018,-1.0239020981503935,0.0,0.9404538404948433,-1.1452786385090845,1,12.0,1,1,1.8056001781150441,1.805600178115044
2016-12-17,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-1.0444456800842439,-0.590143887473688,0.0,1.102770197981862,-1.3755392885028626,1,11.0,1,1,2.800047090410127,2.8000470904101267
2016-12-20,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-0.5101733817419148,-0.28396162111366047,0.0,-0.24986611440996206,-0.5970389956667558,1,16.0,1,1,0.16674869704644002,0.16674869704643963
2016-12-21,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.4604736330589075,-0.06708251577530784,0.0,0.7781374830078245,-0.7286165099489147,1,8.0,1,1,0.7343147026079113,0.734314702607911
2016-12-22,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-0.025600832082593096,0.17531177842638032,0.0,-0.8991315443580375,-0.41063751710036395,1,12.0,1,1,1.8211906112305327,1.8211906112305325
2016-12-23,air_ec0fad2def4dcff0,1,0,0,0,0,0,0,0.0489487909419179,0.12428140069970926,1.0,0.5076102205294596,-0.16941207424973936,1,7.0,1,1,1.3338039759772875,1.3338039759772873
2016-12-24,air_ec0fad2def4dcff0,0,0,1,0,0,0,0,-0.6965474393031924,-0.8197805872437085,0.0,1.0757174717340257,-0.6957221313783749,1,12.0,1,1,1.57100127980579,1.5710012798057895
2016-12-25,air_ec0fad2def4dcff0,0,0,0,1,0,0,0,-0.9201963083767255,-0.8963261538337153,0.0,-0.11460248317077966,-0.6957221313783749,1,16.0,1,1,-0.08937984699372689,-0.0893798469937273
2016-12-26,air_ec0fad2def4dcff0,0,1,0,0,0,0,0,-0.9326212455474774,-1.0494172870137288,0.0,-1.2237642593320752,-0.8711588170879201,1,3.0,1,1,-0.22226972926384247,-0.2222697292638429
2016-12-27,air_ec0fad2def4dcff0,0,0,0,0,0,1,0,-0.4356237587174039,-0.07984011020697583,0.0,-1.3319751643234214,-0.48739106709829,1,7.0,1,1,0.53609348156813,0.5360934815681296
2016-12-28,air_ec0fad2def4dcff0,0,0,0,0,0,0,1,-0.9947459314012367,-1.2025084201937428,0.0,1.102770197981862,-0.9479123670858461,1,7.0,1,1,1.6938687407873771,1.693868740787377
2016-12-29,air_ec0fad2def4dcff0,0,0,0,0,1,0,0,-1.268094549157777,-1.3045691756470852,1.0,0.3723465892902772,-1.232996981363857,1,8.0,1,1,1.274040649034582,1.2740406490345817
