visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-07-25,air_de803f7e324936b8,0,1,0,0,0,0,0,1.1027802126452118,1.1226960657610066,0.0,2.076341931215758,1.0891423118654877,1,5.0,1,1,-1.0681087775382545,-1.0681087775382545
2016-07-26,air_de803f7e324936b8,0,0,0,0,0,1,0,1.1933630453812363,1.2075434274996633,0.0,1.4965365423019774,1.0891423118654877,1,26.0,1,1,-0.3292865702601639,-0.3292865702601639
2016-07-27,air_de803f7e324936b8,0,0,0,0,0,0,1,1.0574887962771995,0.7663371464586483,0.0,-1.1652972886203776,1.263136054531366,1,12.0,1,1,-0.123658452088968,-0.123658452088968
2016-07-28,air_de803f7e324936b8,0,0,0,0,1,0,0,1.2567710282964533,1.0972418572394094,0.0,-1.0862329174048622,1.3730268393729734,1,14.0,1,1,0.10393362713918806,0.10393362713918806
2016-07-29,air_de803f7e324936b8,1,0,0,0,0,0,0,1.293004161390863,1.182089218978066,0.0,-1.1652972886203776,1.4371297971972443,1,33.0,1,1,1.3164957530768848,1.3164957530768848
2016-07-30,air_de803f7e324936b8,0,0,1,0,0,0,0,1.4198201272212976,1.3517839424553797,0.0,-0.6645562709221128,1.5561781474423189,1,13.0,1,1,1.4361614719389435,1.4361614719389435
2016-07-31,air_de803f7e324936b8,0,0,0,1,0,0,0,1.492286393410117,1.521478665932693,0.0,0.28421618366407314,1.4646024934076463,1,11.0,1,1,-0.37245711440660284,-0.37245711440660284
2016-08-01,air_de803f7e324936b8,0,1,0,0,0,0,0,1.591927509419744,1.580871819149753,0.0,0.38963534528476057,1.6385962360735242,1,5.0,1,1,-1.1233973691643957,-1.1233973691643957
2016-08-02,air_de803f7e324936b8,0,0,0,0,0,1,0,1.4651115435893098,1.4196618318463052,0.0,1.2593434286554308,1.5378630166353842,1,18.0,1,1,-0.7636428346107379,-0.7636428346107379
2016-08-03,air_de803f7e324936b8,0,0,0,0,0,0,1,1.4560532603157073,1.4790549850633647,0.0,-0.29558920524970717,1.5928084090561878,1,6.0,1,1,-0.30732260920320376,-0.30732260920320376
2016-08-04,air_de803f7e324936b8,0,0,0,0,1,0,0,1.4469949770421047,1.445116040367902,0.0,0.7322476205519943,1.5103903204249824,1,9.0,1,1,-0.17818966574762768,-0.17818966574762768
2016-08-05,air_de803f7e324936b8,1,0,0,0,0,0,0,1.3201790112116705,1.2245128998473946,0.0,0.8113119917675098,1.3089238815487023,1,8.0,1,1,0.8931214692547907,0.8931214692547907
2016-08-06,air_de803f7e324936b8,0,0,1,0,0,0,0,1.293004161390863,1.4620855127156336,0.0,2.181761092836445,1.1532452696897586,1,11.0,1,1,0.6462162518558594,0.6462162518558594
2016-08-07,air_de803f7e324936b8,0,0,0,1,0,0,0,1.5375778097781292,1.6232955000190814,0.0,2.3398898352674764,1.3089238815487023,1,21.0,1,1,-0.5735409647729104,-0.5735409647729104
2016-08-08,air_de803f7e324936b8,0,1,0,0,0,0,0,1.591927509419744,1.5129939297588273,0.0,1.7337296559485238,1.5928084090561878,1,7.0,1,1,-1.104462919977361,-1.104462919977361
2016-08-09,air_de803f7e324936b8,0,0,0,0,0,1,0,1.2748875948436582,1.165119746630335,0.0,0.9957955246037125,1.2906087507417678,1,9.0,1,1,-0.25619959639821027,-0.25619959639821027
2016-08-10,air_de803f7e324936b8,0,0,0,0,0,0,1,1.211479611928441,1.1142113295871408,0.0,1.707374865543352,1.3180814469521698,1,9.0,1,1,0.767396726652881,0.767396726652881
2016-08-11,air_de803f7e324936b8,0,0,0,0,1,0,0,1.3111207279380679,1.3942076233247078,1.0,1.7600844463536955,1.171560400496693,1,14.0,1,1,0.4508127362456622,0.4508127362456622
2016-08-12,air_de803f7e324936b8,1,0,0,0,0,0,0,1.3745287108532853,1.4790549850633647,0.0,1.4701817518968057,1.263136054531366,1,26.0,1,1,0.009640070187755683,0.009640070187755683
2016-08-13,air_de803f7e324936b8,0,0,1,0,0,0,0,1.3835869941268877,1.4875397212372303,1.0,2.2344706736467885,1.3272390123556372,1,21.0,1,1,0.17891404591984514,0.17891404591984514
2016-08-14,air_de803f7e324936b8,0,0,0,1,0,0,0,1.4017035606740924,1.385722887150842,1.0,2.2344706736467885,1.2722936199348334,1,9.0,1,1,-0.878006907700427,-0.878006907700427
2016-08-15,air_de803f7e324936b8,0,1,0,0,0,0,0,1.4379366937685025,1.4111770956724394,1.0,-0.032041301197988876,1.5470205820388514,1,12.0,1,1,-1.4142305086772473,-1.4142305086772473
2016-08-16,air_de803f7e324936b8,0,0,0,0,0,1,0,1.3835869941268877,1.2329976360212604,0.0,-0.796330222947972,1.4737600588111135,1,7.0,1,1,-1.294186100831448,-1.294186100831448
2016-08-17,air_de803f7e324936b8,0,0,0,0,0,0,1,1.2024213286548384,0.9105776614143646,0.0,-1.1652972886203776,1.4004995355833751,1,5.0,1,1,-0.7818199058302912,-0.7818199058302912
2016-08-18,air_de803f7e324936b8,0,0,0,0,1,0,0,1.410761843947695,1.4196618318463052,0.0,0.6268284589313069,1.3638692739695062,1,7.0,1,1,-0.5008326798946975,-0.5008326798946975
2016-08-19,air_de803f7e324936b8,1,0,0,0,0,0,0,1.3926452774004903,1.266936580716723,0.0,-1.112587707810034,1.4371297971972443,1,30.0,1,1,0.8556312598644622,0.8556312598644622
2016-08-20,air_de803f7e324936b8,0,0,1,0,0,0,0,1.3111207279380679,1.1905739551519319,0.0,-1.112587707810034,1.5012327550215152,1,21.0,1,1,0.7359655410024035,0.7359655410024035
2016-08-21,air_de803f7e324936b8,0,0,0,1,0,0,0,1.4288784104949,1.3942076233247078,0.0,0.04702307001752657,1.5103903204249824,1,7.0,1,1,-0.7693231693668483,-0.7693231693668483
2016-08-22,air_de803f7e324936b8,0,1,0,0,0,0,0,1.3564121443060801,1.0463334401962152,0.0,-1.1652972886203776,1.5561781474423189,1,14.0,1,1,-1.9792344724183601,-1.9792344724183601
2016-08-23,air_de803f7e324936b8,0,0,0,0,0,1,0,1.2477127450228507,1.165119746630335,0.0,-0.19017004362901976,1.3272390123556372,1,16.0,1,1,-0.566724563065578,-0.566724563065578
2016-08-24,air_de803f7e324936b8,0,0,0,0,0,0,1,1.2839458781172608,1.3602686786292453,0.0,1.707374865543352,1.1532452696897586,1,20.0,1,1,-0.3732144923740842,-0.3732144923740842
2016-08-25,air_de803f7e324936b8,0,0,0,0,1,0,0,1.3382955777588754,1.4026923594985736,0.0,1.9709227695950704,1.199033096707095,1,21.0,1,1,-0.2414307260323233,-0.2414307260323233
2016-08-26,air_de803f7e324936b8,1,0,0,0,0,0,0,1.048430513003597,1.029363967848484,0.0,-1.1389424982152059,1.0708271810585532,1,26.0,1,1,1.1589611358407568,1.1589611358407568
2016-08-27,air_de803f7e324936b8,0,0,1,0,0,0,0,1.030313946456392,0.9954250231530214,0.0,2.1290515120261015,0.896833438392675,1,17.0,1,1,1.2229595740929338,1.2229595740929338
2016-08-28,air_de803f7e324936b8,0,0,0,1,0,0,0,1.048430513003597,1.1396655381087377,0.0,1.5492461231123213,0.8693607421822731,1,8.0,1,1,-0.20962085139810516,-0.20962085139810516
2016-08-29,air_de803f7e324936b8,0,1,0,0,0,0,0,1.528519526504527,1.6402649723668123,0.0,1.8918583983795547,1.263136054531366,1,4.0,1,1,-1.3990829493276196,-1.3990829493276196
2016-08-30,air_de803f7e324936b8,0,0,0,0,0,1,0,1.6462772090613589,1.5639023468020214,0.0,0.2578613932589014,1.6569113668804591,1,22.0,1,1,-0.5936114809111671,-0.5936114809111671
2016-08-31,air_de803f7e324936b8,0,0,0,0,0,0,1,1.3745287108532853,1.3263297339337825,0.0,0.23150660285372943,1.4737600588111135,1,7.0,1,1,-0.15698308265814892,-0.15698308265814892
2016-09-01,air_de803f7e324936b8,0,0,0,0,1,0,0,1.528519526504527,1.5723870829758873,0.0,1.2066338478450873,1.4737600588111135,1,21.0,1,1,-0.55687864948832,-0.55687864948832
2016-09-02,air_de803f7e324936b8,1,0,0,0,0,0,0,1.3835869941268877,1.504509193584962,0.0,-0.11110567241350433,1.3913419701799081,1,17.0,1,1,0.6666654569778567,0.6666654569778567
2016-09-03,air_de803f7e324936b8,0,0,1,0,0,0,0,1.3201790112116705,1.165119746630335,0.0,0.17879702204338574,1.482917624214581,1,20.0,1,1,1.2581776495808181,1.2581776495808181
2016-09-04,air_de803f7e324936b8,0,0,0,1,0,0,0,1.2567710282964533,1.165119746630335,0.0,-0.08475088200833258,1.427972231793777,1,21.0,1,1,-0.7011591522935238,-0.7011591522935238
2016-09-05,air_de803f7e324936b8,0,1,0,0,0,0,0,1.3382955777588754,1.29239078923832,0.0,1.1539242670347438,1.3821844047764407,1,18.0,1,1,-1.3066828372948907,-1.3066828372948907
2016-09-06,air_de803f7e324936b8,0,0,0,0,0,1,0,1.3020624446644655,1.0633029125439468,0.0,-1.1652972886203776,1.5012327550215152,1,10.0,1,1,-0.5936114809111671,-0.5936114809111671
2016-09-07,air_de803f7e324936b8,0,0,0,0,0,0,1,1.2386544617492485,1.2839060530644542,0.0,0.2051518124485577,1.2722936199348334,1,6.0,1,1,-0.4955310341223278,-0.4955310341223278
2016-09-08,air_de803f7e324936b8,0,0,0,0,1,0,0,0.8672648475315478,0.7239134655893198,0.0,-1.0598781269996902,0.8785183075857403,1,29.0,1,1,-0.3459488855447544,-0.3459488855447544
2016-09-09,air_de803f7e324936b8,1,0,0,0,0,0,0,0.8129151478899329,0.7239134655893198,0.0,-1.1652972886203776,0.796100218954535,1,25.0,1,1,0.9885510931574453,0.9885510931574453
2016-09-10,air_de803f7e324936b8,0,0,1,0,0,0,0,0.8763231308051503,0.8257302996757079,0.0,-0.8226850133531438,0.9792515270238805,1,14.0,1,1,1.5043254890122681,1.5043254890122681
2016-09-11,air_de803f7e324936b8,0,0,0,1,0,0,0,0.8491482809843429,0.791791354980245,0.0,0.9957955246037125,0.9243061346030768,1,22.0,1,1,-0.2558209074144696,-0.2558209074144696
2016-09-12,air_de803f7e324936b8,0,1,0,0,0,0,0,0.8400899977107403,0.8426997720234392,0.0,1.0485051054140564,0.796100218954535,1,13.0,1,1,-1.2850975652216712,-1.2850975652216712
2016-09-13,air_de803f7e324936b8,0,0,0,0,0,1,0,0.9034979806259574,0.7748218826325137,0.0,-0.8226850133531438,1.061669615655086,1,7.0,1,1,-0.7602346337570717,-0.7602346337570717
2016-09-14,air_de803f7e324936b8,0,0,0,0,0,0,1,0.9397311137203674,0.8596692443711704,0.0,-0.3219439956548789,1.0158817886377496,1,8.0,1,1,-0.35996037794316,-0.35996037794316
2016-09-15,air_de803f7e324936b8,0,0,0,0,1,0,0,0.9850225300883797,0.9954250231530214,0.0,0.2578613932589014,1.0158817886377496,1,6.0,1,1,-0.03087965107249839,-0.03087965107249839
2016-09-16,air_de803f7e324936b8,1,0,0,0,0,0,0,1.0937219293716092,1.1905739551519319,0.0,1.1012146862243999,0.896833438392675,1,27.0,1,1,0.9196296981166392,0.9196296981166392
2016-09-17,air_de803f7e324936b8,0,0,1,0,0,0,0,0.8310317144371381,0.7833066188063795,0.0,-0.21652483403419162,0.7777850881476004,1,22.0,1,1,1.3880679710038755,1.3880679710038755
2016-09-18,air_de803f7e324936b8,0,0,0,1,0,0,0,0.5773997827762692,0.4778561165472151,0.0,-1.112587707810034,0.631264041692124,1,14.0,1,1,0.19444029425321352,0.19444029425321352
2016-09-19,air_de803f7e324936b8,0,1,0,0,0,0,0,0.5411666496818593,0.5542187421120063,1.0,0.12608744123304225,0.5488459530609184,1,22.0,1,1,-1.2881270770915967,-1.2881270770915967
2016-09-20,air_de803f7e324936b8,0,0,0,0,0,1,0,0.6498660489650889,0.8002760911541108,0.0,0.8640215725778535,0.35653707958810565,1,2.0,1,1,-1.7785293110357931,-1.7785293110357931
2016-09-21,air_de803f7e324936b8,0,0,0,0,0,0,1,0.6679826155122938,0.7663371464586483,0.0,1.8391488175692112,0.5671610838678531,1,30.0,1,1,0.4049913692130384,0.4049913692130384
2016-09-22,air_de803f7e324936b8,0,0,0,0,1,0,0,0.677040898785896,0.6390661038506631,1.0,-0.34829878606005077,0.5213732568505167,1,18.0,1,1,-0.2698323998128752,-0.2698323998128752
2016-09-23,air_de803f7e324936b8,1,0,0,0,0,0,0,0.6679826155122938,0.4439171718517525,0.0,-1.1652972886203776,0.8785183075857403,1,36.0,1,1,0.21791901124513643,0.21791901124513643
2016-09-24,air_de803f7e324936b8,0,0,1,0,0,0,0,0.8763231308051503,0.9869402869791556,0.0,0.8113119917675098,0.6953669995163948,1,40.0,1,1,1.158582446857016,1.158582446857016
2016-09-25,air_de803f7e324936b8,0,0,0,1,0,0,0,1.0846636460980066,1.1905739551519319,0.0,1.4701817518968057,0.9700939616204132,1,19.0,1,1,-0.3542800431870496,-0.3542800431870496
2016-09-26,air_de803f7e324936b8,0,1,0,0,0,0,0,1.030313946456392,1.1226960657610066,0.0,1.6810200751381803,0.8785183075857403,1,3.0,1,1,-1.0537185961561082,-1.0537185961561082
2016-09-27,air_de803f7e324936b8,0,0,0,0,0,1,0,0.994080813361982,1.1736044828042003,0.0,0.6268284589313069,0.8052577843580022,1,17.0,1,1,-0.4216866822928928,-0.4216866822928928
2016-09-28,air_de803f7e324936b8,0,0,0,0,0,0,1,0.91255626389956,0.8936081890666333,0.0,-0.9281041749738311,0.9151485691996095,1,14.0,1,1,-0.30505047530075957,-0.30505047530075957
2016-09-29,air_de803f7e324936b8,0,0,0,0,1,0,0,0.6498660489650889,0.5711882144597377,0.0,0.12608744123304225,0.7228396957267967,1,32.0,1,1,-0.18197655558503462,-0.18197655558503462
2016-09-30,air_de803f7e324936b8,1,0,0,0,0,0,0,0.6951574653331012,0.8426997720234392,0.0,1.522891332707149,0.35653707958810565,1,24.0,1,1,1.2278825308815629,1.2278825308815629
2016-10-01,air_de803f7e324936b8,0,0,1,0,0,0,0,0.7857402980691257,0.9190623975882302,0.0,1.575600913517493,0.6587367379025258,1,28.0,1,1,1.2623432284019658,1.2623432284019658
2016-10-02,air_de803f7e324936b8,0,0,0,1,0,0,0,0.8582065642579452,1.029363967848484,0.0,1.1802790574399156,0.5946337800782548,1,19.0,1,1,-0.4110833907481534,-0.4110833907481534
2016-10-03,air_de803f7e324936b8,0,1,0,0,0,0,0,0.8310317144371381,0.7408829379370512,0.0,-1.1652972886203776,0.8876758729892078,1,3.0,1,1,-1.507009309693717,-1.507009309693717
2016-10-04,air_de803f7e324936b8,0,0,0,0,0,1,0,0.5955163493234741,0.6730050485461256,0.0,0.7586024109571661,0.6037913454817221,1,19.0,1,1,-0.6538230293259372,-0.6538230293259372
2016-10-05,air_de803f7e324936b8,0,0,0,0,0,0,1,0.39623411730422015,0.36755454628696127,0.0,0.4950545069054478,0.4664278644297129,1,14.0,1,1,-0.8257478279442115,-0.8257478279442115
2016-10-06,air_de803f7e324936b8,0,0,0,0,1,0,0,0.34188441766260524,0.3166461292437674,0.0,0.17879702204338574,0.30159168716730206,1,12.0,1,1,-0.3482210194471985,-0.3482210194471985
2016-10-07,air_de803f7e324936b8,1,0,0,0,0,0,0,0.17883531873776118,0.18089035046191645,0.0,-0.24287962443936348,0.2741189909569001,1,21.0,1,1,0.8404837005148346,0.8404837005148346
2016-10-08,air_de803f7e324936b8,0,0,1,0,0,0,0,0.39623411730422015,0.33361560159149867,0.0,-1.1389424982152059,0.3473795141846384,1,25.0,1,1,1.0949626975885798,1.0949626975885798
2016-10-09,air_de803f7e324936b8,0,0,0,1,0,0,0,0.36000098420981025,0.35058507393922994,0.0,0.38963534528476057,0.31990681797423653,1,30.0,1,1,0.36977329372515405,0.36977329372515405
2016-10-10,air_de803f7e324936b8,0,1,0,0,0,0,0,0.015786219812916925,-0.15001436031884474,1.0,-0.9017493845686593,0.136755509904891,1,19.0,1,1,-0.7534182320497392,-0.7534182320497392
2016-10-11,air_de803f7e324936b8,0,0,0,0,0,1,0,0.21506845183217102,0.23179876750511064,0.0,0.04702307001752657,0.1642282061152929,1,12.0,1,1,-1.1487695310750219,-1.1487695310750219
2016-10-12,air_de803f7e324936b8,0,0,0,0,0,0,1,0.1154273358225439,0.02816509933233439,0.0,-0.19017004362901976,0.2741189909569001,1,19.0,1,1,-0.4322899738376322,-0.4322899738376322
2016-10-13,air_de803f7e324936b8,0,0,0,0,1,0,0,0.16071875219055617,0.18937508663578226,0.0,0.44234492609510406,0.17338577151876014,1,21.0,1,1,-0.3978292763172292,-0.3978292763172292
2016-10-14,air_de803f7e324936b8,1,0,0,0,0,0,0,0.15166046891695376,0.14695140576645388,0.0,1.5492461231123213,0.09096768288755461,1,36.0,1,1,0.9987756957184439,0.9987756957184439
2016-10-15,air_de803f7e324936b8,0,0,1,0,0,0,0,0.21506845183217102,0.4948255888949464,0.0,1.4174721710864622,-0.0830260597783236,1,34.0,1,1,1.4672139686056802,1.4672139686056802
2016-10-16,air_de803f7e324936b8,0,0,0,1,0,0,0,0.5683414995026667,0.8342150358495733,0.0,1.1012146862243999,0.2832765563603674,1,23.0,1,1,-0.443650643349853,-0.443650643349853
2016-10-17,air_de803f7e324936b8,0,1,0,0,0,0,0,0.6498660489650889,0.5711882144597377,0.0,-1.1389424982152059,0.7594699573406659,1,7.0,1,1,-1.371438653514549,-1.371438653514549
2016-10-18,air_de803f7e324936b8,0,0,0,0,0,1,0,0.3328261343890028,0.2487682398528419,0.0,1.0748598958192281,0.1917009023256947,1,19.0,1,1,-0.5640737401793932,-0.5640737401793932
2016-10-19,air_de803f7e324936b8,0,0,0,0,0,0,1,0.23318501837937589,0.4693713803733496,0.0,1.4701817518968057,0.008549594256349168,1,23.0,1,1,-0.4262309500977811,-0.4262309500977811
2016-10-20,air_de803f7e324936b8,0,0,0,0,1,0,0,-0.10197146274391497,0.13846666959258808,0.0,-0.9808137557841747,-0.4310135451100801,1,21.0,1,1,-0.20431920562573544,-0.20431920562573544
2016-10-21,air_de803f7e324936b8,1,0,0,0,0,0,0,-0.3193702613103738,-0.4300106540564121,0.0,-1.0071685461893465,-0.3485954564788747,1,45.0,1,1,1.0222544127103668,1.0222544127103668
2016-10-22,air_de803f7e324936b8,0,0,1,0,0,0,0,-0.14726287911192726,-0.2433464582313673,0.0,-1.1652972886203776,-0.009765536550585402,1,28.0,1,1,1.573246884053074,1.573246884053074
2016-10-23,air_de803f7e324936b8,0,0,0,1,0,0,0,-0.21972914530074686,-0.20092277736203892,0.0,-0.058396091603160616,-0.17460171381299636,1,12.0,1,1,-0.17553884286144283,-0.17553884286144283
2016-10-24,air_de803f7e324936b8,0,1,0,0,0,0,0,-0.21972914530074686,-0.302739611448427,0.0,-0.058396091603160616,-0.14712901760259456,1,2.0,1,1,-1.204058122701163,-1.204058122701163
2016-10-25,air_de803f7e324936b8,0,0,0,0,0,1,0,-0.047621763102300194,0.002710890810737307,0.0,0.4159901356899323,-0.3302803256719401,1,17.0,1,1,-0.5269622197728052,-0.5269622197728052
2016-10-26,air_de803f7e324936b8,0,0,0,0,0,0,1,0.14260218564335134,0.4354324356778867,0.0,0.3105709740692449,0.036022290466750984,1,18.0,1,1,-0.1327469876987446,-0.1327469876987446
2016-10-27,air_de803f7e324936b8,0,0,0,0,1,0,0,-0.21067086202714444,-0.20092277736203892,0.0,0.04702307001752657,-0.12881388679565997,1,10.0,1,1,-0.11911418428407969,-0.11911418428407969
2016-10-28,air_de803f7e324936b8,1,0,0,0,0,0,0,-0.0657383296495052,-0.09910594327565073,0.0,-0.5064275284910817,0.008549594256349168,1,29.0,1,1,0.9237952769377868,0.9237952769377868
2016-10-29,air_de803f7e324936b8,0,0,1,0,0,0,0,-0.4190113773200009,-0.5403122243166658,0.0,0.44234492609510406,-0.22954710623380004,1,39.0,1,1,1.7557749742160877,1.7557749742160877
2016-10-30,air_de803f7e324936b8,0,0,0,1,0,0,0,-0.5367690598768328,-0.718491683967845,0.0,-1.1652972886203776,-0.4401711105135474,1,18.0,1,1,-0.09184857745474985,-0.09184857745474985
2016-10-31,air_de803f7e324936b8,0,1,0,0,0,0,0,-0.4190113773200009,-0.35364802849162097,0.0,-1.0862329174048622,-0.46764380672394923,1,24.0,1,1,-1.0332693910341109,-1.0332693910341109
2016-11-01,air_de803f7e324936b8,0,0,0,0,0,1,0,-0.5639439096976402,-0.7439458924894422,0.0,-1.1652972886203776,-0.3577530218823419,1,19.0,1,1,-0.7477378972936288,-0.7477378972936288
2016-11-02,air_de803f7e324936b8,0,0,0,0,0,0,1,-0.5458273431504352,-0.5403122243166658,0.0,-0.4537179476807381,-0.46764380672394923,1,47.0,1,1,0.4125651488878523,0.4125651488878523
2016-11-03,air_de803f7e324936b8,0,0,0,0,1,0,0,-0.5911187595184475,-0.7524306286633077,1.0,-1.1652972886203776,-0.458486241320482,1,22.0,1,1,-0.054737057048162,-0.054737057048162
2016-11-04,air_de803f7e324936b8,1,0,0,0,0,0,0,-0.5548856264240377,-0.718491683967845,0.0,-1.0862329174048622,-0.41269841430314563,1,34.0,1,1,0.07477457539115476,0.07477457539115476
2016-11-05,air_de803f7e324936b8,0,0,1,0,0,0,0,-0.6454684591600622,-0.7100069477939793,0.0,-1.1652972886203776,-0.458486241320482,1,33.0,1,1,1.2812776775890002,1.2812776775890002
2016-11-06,air_de803f7e324936b8,0,0,0,1,0,0,0,-0.7269930086224843,-0.7439458924894422,0.0,-0.4537179476807381,-0.5958497223724911,1,23.0,1,1,-0.497803168024772,-0.497803168024772
2016-11-07,air_de803f7e324936b8,0,1,0,0,0,0,0,-0.6454684591600622,-0.7609153648371735,0.0,0.12608744123304225,-0.5225891991447529,1,15.0,1,1,-1.2748729626606725,-1.2748729626606725
2016-11-08,air_de803f7e324936b8,0,0,0,0,0,1,0,-0.3103119780367714,-0.16698383266657618,0.0,-1.1389424982152059,-0.3485954564788747,1,17.0,1,1,-1.093480939448881,-1.093480939448881
2016-11-09,air_de803f7e324936b8,0,0,0,0,0,0,1,-0.8175758413585089,-0.794854309532636,0.0,-0.796330222947972,-0.6782678110036966,1,28.0,1,1,-0.7852281066839574,-0.7852281066839574
2016-11-10,air_de803f7e324936b8,0,0,0,0,1,0,0,-0.7632261417168942,-0.8033390457065018,0.0,-0.08475088200833258,-0.6782678110036966,1,30.0,1,1,-0.5205245070492135,-0.5205245070492135
2016-11-11,air_de803f7e324936b8,1,0,0,0,0,0,0,-0.6545267424336647,-0.6506137945769196,0.0,0.8113119917675098,-0.8064737266522386,1,32.0,1,1,0.42733401925373926,0.42733401925373926
