visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Miyagi-ken Sendai-shi Kamisugi,total_area_visitors,total_genre_visitors
2016-07-28,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,1.308760304970064,1.2530694697290605,0.0,-0.7357489732192458,1.3614239347845494,1,37.0,1,1,0.007904358581647696,0.007904358581647696
2016-07-29,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,1.3843728308243988,1.443024560612117,0.0,1.5018510407990537,1.4353022203368921,1,37.0,1,1,1.2532873302919862,1.2532873302919862
2016-07-30,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,1.3627692520088746,1.443024560612117,0.0,1.7256110422008835,1.3086537308185906,1,13.0,1,1,1.376192083277766,1.376192083277766
2016-07-31,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,1.4059764096399228,1.4324715000075026,0.0,0.7186910358926488,1.4458562611300838,1,13.0,1,1,-0.4813810188111087,-0.4813810188111087
2016-08-02,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,1.3411656731933503,1.3163878333567458,0.0,-0.2882289704155859,1.4880724243028511,1,25.0,1,1,-0.8831551005652559,-0.8831551005652559
2016-08-03,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,1.3843728308243988,1.3480470151705886,0.0,-0.2882289704155859,1.4775183835096592,1,14.0,1,1,-0.41448349503403864,-0.41448349503403864
2016-08-04,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,1.5139943037175438,1.5802143484721018,0.0,1.8095210427265698,1.4141941387505084,1,28.0,1,1,-0.28185526475508005,-0.28185526475508005
2016-08-05,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,1.6004086189796407,1.6962980151228586,0.0,2.2011010451797723,1.3719779755777415,1,32.0,1,1,0.818453425741031,0.818453425741031
2016-08-06,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,1.5680032507563544,1.6857449545182441,0.0,2.2011010451797723,1.4880724243028511,1,34.0,1,1,0.5648651379349283,0.5648651379349283
2016-08-07,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,1.4707871460864956,1.4641306818213453,0.0,2.0332810441284,1.4564103019232757,1,10.0,1,1,-0.687907676518226,-0.687907676518226
2016-08-08,air_2b9bc9f5f5168ea1,0,1,0,0,0,0,0,1.4275799884554472,1.3058347727521318,0.0,-0.5399589719926445,1.4880724243028511,1,11.0,1,1,-1.2332002831196922,-1.2332002831196922
2016-08-09,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,1.6976247236495,1.801828621169001,0.0,1.250121039221995,1.3930860571641248,1,20.0,1,1,-0.3619767176508732,-0.3619767176508732
2016-08-10,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,1.3303638837855882,1.3797061969844313,0.0,-0.6518389726935595,1.2453294860594402,1,32.0,1,1,0.6893256472876168,0.6893256472876168
2016-08-11,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,1.2331477791157295,1.2530694697290605,1.0,1.9773410437779422,1.2031133228866728,1,21.0,1,1,0.3641725666037183,0.3641725666037183
2016-08-12,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,1.1359316744458703,1.2108572273106035,0.0,2.229071045355001,1.0870188741615636,1,13.0,1,1,-0.08894147525841298,-0.08894147525841298
2016-08-13,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,1.0603191485915355,1.0842205000552325,1.0,2.117191044654086,0.970924425436454,1,16.0,1,1,0.08491429874362365,0.08491429874362365
2016-08-14,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,1.0603191485915355,1.179198045496761,1.0,0.9704210374697075,1.06591079257518,1,39.0,1,1,-1.0006147062668556,-1.0006147062668556
2016-08-15,air_2b9bc9f5f5168ea1,0,1,0,0,0,0,0,1.2439495685234911,1.1475388636829182,1.0,-0.4280789712917296,1.1820052413002895,1,25.0,1,1,-1.551352460152502,-1.551352460152502
2016-08-16,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,1.4491835672709714,1.4113653787982743,0.0,0.4669610343155902,1.4986264650960426,1,2.0,1,1,-1.428058768074995,-1.428058768074995
2016-08-18,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,1.3303638837855882,1.1580919242875323,0.0,-1.2392089763733634,1.4880724243028511,1,16.0,1,1,-0.613231370906613,-0.613231370906613
2016-08-19,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,1.416778199047685,1.3902592575890458,0.0,0.8865110369440211,1.5197345466824261,1,23.0,1,1,0.779948455660043,0.779948455660043
2016-08-20,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,1.3411656731933503,1.189751106101375,0.0,-1.351088977074278,1.4880724243028511,1,39.0,1,1,0.6570437026742633,0.6570437026742633
2016-08-21,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,1.6544175660184512,1.8862531060059147,0.0,0.4949310344908189,1.4036400979573167,1,10.0,1,1,-0.8889891869411632,-0.8889891869411632
2016-08-23,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,1.2979585155623017,1.4852368030305738,0.0,-0.40010897111650084,1.3297618124049744,1,21.0,1,1,-0.6809067728671373,-0.6809067728671373
2016-08-24,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,1.200742410892443,1.2108572273106035,0.0,-0.48401897164218716,1.2136673636798647,1,16.0,1,1,-0.48215889699456294,-0.48215889699456294
2016-08-25,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,1.3519674626011122,1.2636225303336746,0.0,-0.036498968838527095,1.3719779755777415,1,14.0,1,1,-0.3468080930735143,-0.3468080930735143
2016-08-26,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,1.3735710414166369,1.3480470151705886,0.0,-0.06446896901375598,1.3192077716117825,1,20.0,1,1,1.0914886681334912,1.0914886681334912
2016-08-27,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,0.8226797816207694,0.5565674698245207,0.0,-1.4070289774247355,0.9814784662296459,1,28.0,1,1,1.1572193746353798,1.1572193746353798
2016-08-28,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,0.8550851498440558,0.6726511364752774,0.0,-1.4070289774247355,1.0025865478160294,1,6.0,1,1,-0.3141372093684336,-0.3141372093684336
2016-08-29,air_2b9bc9f5f5168ea1,0,1,0,0,0,0,0,1.1575352532613947,1.010349075822933,0.0,-1.351088977074278,1.108126955747947,1,3.0,1,1,-1.5357948964834158,-1.5357948964834158
2016-08-30,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,1.2223459897079672,1.0842205000552325,0.0,-1.3231189768990494,1.2769916084390156,1,8.0,1,1,-0.708521448379765,-0.708521448379765
2016-08-31,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,1.2115442003002053,1.2214102879152178,0.0,1.0263610378201649,1.160897159713906,1,12.0,1,1,-0.26007467561835956,-0.26007467561835956
2016-09-01,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,1.2871567261545398,1.3163878333567458,0.0,1.557791041149511,1.2980996900253992,1,18.0,1,1,-0.6707943564822313,-0.6707943564822313
2016-09-02,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,1.2331477791157295,1.2108572273106035,0.0,0.019441031511930194,1.2558835268526318,1,34.0,1,1,0.5858678488881945,0.5858678488881945
2016-09-03,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,1.2655531473390158,1.2003041667059895,0.0,0.8585410367687925,1.3297618124049744,1,18.0,1,1,1.1933907101660048,1.1933907101660048
2016-09-04,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,1.2655531473390158,1.2108572273106035,0.0,-0.9874789747963044,1.3719779755777415,1,25.0,1,1,-0.8189801504302759,-0.8189801504302759
2016-09-06,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,1.5680032507563544,1.6435327120997874,0.0,0.07538103186238773,1.572504750648385,1,9.0,1,1,-0.708521448379765,-0.708521448379765
2016-09-07,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,1.2655531473390158,1.274175590938289,0.0,-0.6238689725183308,1.3192077716117825,1,14.0,1,1,-0.6077862236224328,-0.6077862236224328
2016-09-08,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,1.0387155697760115,0.7992878637306482,0.0,-1.267178976548592,1.2664375676458237,1,6.0,1,1,-0.4541552823902081,-0.4541552823902081
2016-09-09,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,1.2871567261545398,1.358600075775203,0.0,0.9704210374697075,1.1925592820934814,1,18.0,1,1,0.9164660768562731,0.9164660768562731
2016-09-10,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,1.200742410892443,1.3058347727521318,0.0,1.3060610395724523,0.9814784662296459,1,27.0,1,1,1.4462011197886533,1.4462011197886533
2016-09-11,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,0.8118779922130072,0.5249082880106778,0.0,-1.4070289774247355,1.0764648333683717,1,26.0,1,1,-0.36158777855914603,-0.36158777855914603
2016-09-13,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,0.6606529405043379,0.3349531971276218,0.0,-1.4070289774247355,0.9076001806773035,1,10.0,1,1,-0.8796546487397116,-0.8796546487397116
2016-09-14,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,0.9090940968828662,0.9048184697767906,0.0,-0.5119889718174158,0.8970461398841116,1,22.0,1,1,-0.46854602878411267,-0.46854602878411267
2016-09-15,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,1.0279137803682492,1.1264327424736897,0.0,0.047411031687159086,1.108126955747947,1,9.0,1,1,-0.13055795807321818,-0.13055795807321818
2016-09-16,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,0.9955084121449632,0.7781817425214198,0.0,-1.351088977074278,1.1714512005070978,1,18.0,1,1,0.8456791621619316,0.8456791621619316
2016-09-17,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,0.9739048333294387,0.9048184697767906,0.0,-1.0154489749715332,1.0236946294024127,1,33.0,1,1,1.3267968186284178,1.3267968186284178
2016-09-18,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,0.6282475722810514,0.2610817728953218,0.0,-1.4070289774247355,0.9181542214704951,1,41.0,1,1,0.10086080150443685,0.10086080150443685
2016-09-20,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,0.3582028370869989,0.08167974261687982,0.0,-1.4070289774247355,0.5698708752951667,1,6.0,1,1,-1.9255118663940214,-1.9255118663940214
2016-09-21,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,0.5742386252422409,0.5987797122429778,0.0,-0.12040896936421353,0.5382087529155912,1,14.0,1,1,0.317110936504733,0.317110936504733
2016-09-22,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,0.5202296782034305,0.4510368637783782,1.0,-1.4070289774247355,0.738735527986235,1,27.0,1,1,-0.3759785249530506,-0.3759785249530506
2016-09-23,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,0.7470672557664347,0.6304388940568202,0.0,-1.2951489767238205,0.7703976503658104,1,12.0,1,1,0.12497502519152023,0.12497502519152023
2016-09-24,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,0.8334815710285316,0.8309470455444911,0.0,-0.2043189698898997,0.8126138135385773,1,48.0,1,1,1.091099729041764,1.091099729041764
2016-09-25,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,0.9414994651061527,0.915371530381405,0.0,0.4669610343155902,1.0025865478160294,1,15.0,1,1,-0.4627119424082054,-0.4627119424082054
2016-09-27,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,0.9414994651061527,0.8203939849398766,0.0,-1.2392089763733634,1.0236946294024127,1,24.0,1,1,-0.5319431007356383,-0.5319431007356383
2016-09-28,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,1.0279137803682492,0.8098409243352626,0.0,-1.4070289774247355,1.1820052413002895,1,23.0,1,1,-0.4121498604836757,-0.4121498604836757
2016-09-29,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,0.6714547299121001,0.5460144092199066,0.0,-1.2392089763733634,0.6226410792611256,1,9.0,1,1,-0.2857446556723515,-0.2857446556723515
2016-09-30,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,0.4770225205723822,0.5143552274060638,0.0,0.7466610360678777,0.2532496514994134,1,39.0,1,1,1.1622755828278328,1.1622755828278328
2016-10-01,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,0.6930583087276242,0.7992878637306482,0.0,0.8585410367687925,0.6754112832270842,1,40.0,1,1,1.1976690401750036,1.1976690401750036
2016-10-02,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,0.790274413397483,0.8731592879629478,0.0,1.6137310414999688,0.738735527986235,1,1.0,1,1,-0.5210528061672781,-0.5210528061672781
2016-10-04,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,1.0279137803682492,1.1264327424736897,0.0,0.1592910323880739,0.6754112832270842,1,14.0,1,1,-0.7703627639643821,-0.7703627639643821
2016-10-05,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,0.44461715234909577,0.2927409547091646,0.0,-1.3231189768990494,0.3693441002245229,1,2.0,1,1,-0.9469411116085088,-0.9469411116085088
2016-10-06,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,0.8226797816207694,0.7992878637306482,0.0,0.9704210374697075,0.8337218951249608,1,9.0,1,1,-0.456488916940571,-0.456488916940571
2016-10-07,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,0.4122117841258094,0.41937768196453545,0.0,0.5229010346660478,0.41156026339729,1,25.0,1,1,0.764390891990957,0.764390891990957
2016-10-08,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,0.2717885218249022,0.3349531971276218,0.0,-1.4070289774247355,0.2532496514994134,1,12.0,1,1,1.0257579616316026,1.0257579616316026
2016-10-09,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,0.46622073116461993,0.3349531971276218,0.0,-1.1832689760229058,0.16881732515387915,1,35.0,1,1,0.2809396009741079,0.2809396009741079
2016-10-10,air_2b9bc9f5f5168ea1,0,1,0,0,0,0,0,0.09895989130070858,0.09223280322149421,1.0,-0.17634896971467082,0.10549308039472854,1,2.0,1,1,-0.8726537450886228,-0.8726537450886228
2016-10-11,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,0.023347365446373745,0.007808318384580218,0.0,0.10335103203761663,0.010506713256002543,1,36.0,1,1,-1.2787061568517688,-1.2787061568517688
2016-10-12,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,0.03414915485413581,0.4088246213599214,0.0,-0.6798089728687883,-0.01060136833038093,1,1.0,1,1,-0.5428333953039985,-0.5428333953039985
2016-10-13,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,-0.0522651604079609,-0.03440392403387659,0.0,-0.12040896936421353,-0.1900200618146412,1,16.0,1,1,-0.5074399379568277,-0.5074399379568277
2016-10-14,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,0.07735631248518426,0.21886953047686503,0.0,1.2221510390467663,-0.2216821841942164,1,30.0,1,1,0.9269674323329062,0.9269674323329062
2016-10-15,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,0.2501849430093779,0.44048380317376423,0.0,0.6347810353669626,0.09493903960153681,1,5.0,1,1,1.4080850887993923,1.4080850887993923
2016-10-16,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,0.29339210064042653,0.49324910619683543,0.0,1.5298210409742825,0.052722876428769674,1,17.0,1,1,-0.5545015680558131,-0.5545015680558131
2016-10-17,air_2b9bc9f5f5168ea1,0,1,0,0,0,0,0,0.5094278887956686,0.4510368637783782,0.0,-1.351088977074278,0.5382087529155912,1,9.0,1,1,-1.5074023427873338,-1.5074023427873338
2016-10-18,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,0.6606529405043379,0.7254164394983487,0.0,-0.5119889718174158,0.506546630536016,1,12.0,1,1,-0.6781841992250472,-0.6781841992250472
2016-10-19,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,0.3582028370869989,0.44048380317376423,0.0,1.5018510407990537,0.23214156991302975,1,17.0,1,1,-0.5366103698363641,-0.5366103698363641
2016-10-20,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,0.43381536294133355,0.8098409243352626,0.0,1.5018510407990537,0.23214156991302975,1,8.0,1,1,-0.3086920620842535,-0.3086920620842535
2016-10-21,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,-0.030661581592436767,0.028914439593808624,0.0,1.3899710400981387,-0.1266958170554904,1,18.0,1,1,0.9510816560199896,0.9510816560199896
2016-10-22,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,-0.16028305448558192,-0.06606310584771939,0.0,0.271171033088989,-0.39054683688528485,1,56.0,1,1,1.5169880344829947,1.5169880344829947
2016-10-23,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,-0.009058002776912447,0.028914439593808624,0.0,0.4110210339651327,-0.0950336946759152,1,34.0,1,1,-0.27913269111299,-0.27913269111299
2016-10-25,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,0.0017437866308496171,0.06057362140765142,0.0,0.4110210339651327,-0.29556046974655886,1,17.0,1,1,-0.6400681682357864,-0.6400681682357864
2016-10-26,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,0.5958422040577651,0.8520531667537194,0.0,1.250121039221995,0.2954658146721805,1,10.0,1,1,-0.23518257374782187,-0.23518257374782187
2016-10-27,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,0.044950944261898065,0.10278586382610823,0.0,1.4179410402733674,-0.13724985784868232,1,6.0,1,1,-0.2211807664456444,-0.2211807664456444
2016-10-28,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,-0.2250937909321545,-0.3193365603584612,0.0,-1.3231189768990494,-0.16891198022825754,1,8.0,1,1,0.8499574921709303,0.8499574921709303
2016-10-29,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,-0.30070631678648935,-0.2560181967307758,0.0,-0.06446896901375598,-0.1900200618146412,1,17.0,1,1,1.7044566766954816,1.7044566766954816
2016-10-30,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,-0.36551705323306194,-0.20325289370770458,0.0,0.43899103414036134,-0.4011008776784766,1,13.0,1,1,-0.19317715184128953,-0.19317715184128953
2016-11-01,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,-0.4519313684951588,-0.488185530032289,0.0,-1.4070289774247355,-0.4011008776784766,1,13.0,1,1,-0.8668196587127156,-0.8668196587127156
2016-11-02,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,-0.5599492625727799,-0.6042691966830458,0.0,0.6347810353669626,-0.6121816935423121,1,40.0,1,1,0.324889718339276,0.324889718339276
2016-11-03,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,-0.2899045273787273,-0.06606310584771939,1.0,0.38305103378990407,-0.26389834736698353,1,14.0,1,1,-0.1550611208520287,-0.1550611208520287
2016-11-04,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,-0.376318842640824,-0.4354202270092178,0.0,0.047411031687159086,-0.3694387552989013,1,16.0,1,1,-0.022043951481342954,-0.022043951481342954
2016-11-05,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,0.19617599597056734,0.3455062577322358,0.0,1.36200103992291,-0.13724985784868232,1,14.0,1,1,1.217115994761361,1.217115994761361
2016-11-06,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,-0.32230989560201345,-0.03440392403387659,0.0,0.7186910358926488,-0.4644251224376273,1,16.0,1,1,-0.6101198581727957,-0.6101198581727957
2016-11-07,air_2b9bc9f5f5168ea1,0,1,0,0,0,0,0,-0.7111743142814492,-0.6464814391015026,0.0,1.3060610395724523,-0.7388301830606133,1,1.0,1,1,-1.4082228743969103,-1.4082228743969103
2016-11-08,air_2b9bc9f5f5168ea1,0,0,0,0,0,1,0,-0.4195260002718724,-0.4143141057999894,0.0,-0.48401897164218716,-0.6966140198878462,1,11.0,1,1,-1.2219210494596047,-1.2219210494596047
2016-11-09,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,-0.7435796825047355,-0.6992467421245738,0.0,0.4110210339651327,-0.6860599790946545,1,19.0,1,1,-0.9053246287937036,-0.9053246287937036
2016-11-10,air_2b9bc9f5f5168ea1,0,0,0,0,1,0,0,-0.7543814719124976,-0.8892018330076302,0.0,-1.2951489767238205,-0.6966140198878462,1,13.0,1,1,-0.6334562036764249,-0.6334562036764249
2016-11-11,air_2b9bc9f5f5168ea1,1,0,0,0,0,0,0,-0.8515975765823566,-1.0052854996583869,0.0,-1.4070289774247355,-0.7388301830606133,1,21.0,1,1,0.3400583429166349,0.3400583429166349
2016-11-12,air_2b9bc9f5f5168ea1,0,0,1,0,0,0,0,-0.2574991591554409,-0.03440392403387659,0.0,0.6627510355421915,-0.4011008776784766,1,19.0,1,1,1.7686316268304616,1.7686316268304616
2016-11-13,air_2b9bc9f5f5168ea1,0,0,0,1,0,0,0,-0.23589558033991676,0.1449981062445654,0.0,1.0823010381706226,-0.5488574487831615,1,10.0,1,1,-0.4704907242427484,-0.4704907242427484
2016-11-16,air_2b9bc9f5f5168ea1,0,0,0,0,0,0,1,-0.4519313684951588,-0.5198447118461318,0.0,0.9424510372944789,-0.5383034079899697,1,19.0,1,1,-0.41020516502503995,-0.41020516502503995
