visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Tōkyō-to Bunkyō-ku Kasuga,total_area_visitors,total_genre_visitors
2016-07-13,air_82a6ae14151953ba,0,0,0,0,0,0,1,1.0442583365654454,0.829661574765231,0.0,-1.360118621385304,1.2084041493395041,1,21.0,1,1,-0.4690882992173157,-0.4690882992173158
2016-07-14,air_82a6ae14151953ba,0,0,0,0,1,0,0,1.136998863791506,1.4484634810776034,0.0,-0.3230780302997351,0.9665254186919827,1,28.0,1,1,-0.26383778144809106,-0.26383778144809117
2016-07-15,air_82a6ae14151953ba,1,0,0,0,0,0,0,0.7080739253709746,0.4093432987794681,0.0,-1.360118621385304,0.933541955421866,1,31.0,1,1,0.8618330269425002,0.8618330269425003
2016-07-16,air_82a6ae14151953ba,0,0,1,0,0,0,0,0.9283326775328694,0.8413370824315018,0.0,-0.9346660711963527,0.8345915656115165,1,53.0,1,1,1.2922889739307353,1.2922889739307353
2016-07-19,air_82a6ae14151953ba,0,0,0,0,0,1,0,1.299294786437113,1.378410435079976,0.0,0.2885100105968827,1.2303931248529152,1,22.0,1,1,-0.8721062429620953,-0.8721062429620955
2016-07-20,air_82a6ae14151953ba,0,0,0,0,0,0,1,1.1833691274045368,1.098198251089468,0.0,-0.1369425395920689,1.186415173826093,1,23.0,1,1,-0.4145686304348654,-0.4145686304348655
2016-07-21,air_82a6ae14151953ba,0,0,0,0,1,0,0,0.6617036617579443,0.44436982177828177,0.0,-1.360118621385304,0.9225474676651604,1,32.0,1,1,-0.20468572250765482,-0.2046857225076549
2016-07-22,air_82a6ae14151953ba,1,0,0,0,0,0,0,0.6153333981449136,0.2575616991179427,0.0,-1.360118621385304,0.8675750288816327,1,37.0,1,1,0.9224104367007783,0.9224104367007784
2016-07-23,air_82a6ae14151953ba,0,0,1,0,0,0,0,0.7312590571774897,0.771284036433875,0.0,-0.9878476399699717,0.8016081023413998,1,54.0,1,1,1.2228031215609456,1.2228031215609456
2016-07-25,air_82a6ae14151953ba,0,1,0,0,0,0,0,0.9978880729524149,0.8646880977640441,0.0,-1.1473923462908284,0.9445364431785717,1,29.0,1,1,-1.0869778787517523,-1.0869778787517526
2016-07-26,air_82a6ae14151953ba,0,0,0,0,0,1,0,0.8935549798230965,0.8063105594326883,0.0,-1.3335278369984949,0.977519906448688,1,32.0,1,1,-0.391763017349396,-0.3917630173493961
2016-07-27,air_82a6ae14151953ba,0,0,0,0,0,0,1,0.9747029411458997,0.7946350517664172,0.0,-1.2803462682248758,1.0874647840157432,1,27.0,1,1,-0.19827164382736656,-0.19827164382736664
2016-07-28,air_82a6ae14151953ba,0,0,0,0,1,0,0,1.2065542592110519,1.2383043430847223,0.0,0.022602166728788033,1.186415173826093,1,32.0,1,1,0.015887316553369554,0.0158873165533695
2016-07-29,air_82a6ae14151953ba,1,0,0,0,0,0,0,1.287702220533855,1.3900859427462473,0.0,1.6978215830977843,1.1424372227992707,1,30.0,1,1,1.1568806462357606,1.1568806462357606
2016-07-30,air_82a6ae14151953ba,0,0,1,0,0,0,0,1.287702220533855,1.4484634810776034,0.0,1.511686092390118,1.054481320745627,1,44.0,1,1,1.2694833608452658,1.2694833608452658
2016-08-01,air_82a6ae14151953ba,0,1,0,0,0,0,0,1.3108873523403703,1.285006373749807,0.0,-0.8548937180359243,1.329343514663265,1,23.0,1,1,-1.1390031836029795,-1.1390031836029797
2016-08-02,air_82a6ae14151953ba,0,0,0,0,0,1,0,1.136998863791506,1.0398207127581118,0.0,-0.9080752868095432,1.0984592717724488,1,33.0,1,1,-0.800482364365543,-0.8004823643655431
2016-08-03,air_82a6ae14151953ba,0,0,0,0,0,0,1,1.2413319569208248,1.3433839120811628,0.0,-0.2698964615261162,1.1974096615827985,1,26.0,1,1,-0.3710954304906894,-0.3710954304906895
2016-08-04,air_82a6ae14151953ba,0,0,0,0,1,0,0,1.3920353136631738,1.4601389887438747,0.0,0.9000980514935003,1.3073545391498538,1,31.0,1,1,-0.2495842732696727,-0.2495842732696728
2016-08-05,air_82a6ae14151953ba,1,0,0,0,0,0,0,1.4615907090827194,1.5068410194089592,0.0,1.511686092390118,1.329343514663265,1,20.0,1,1,0.758495092648967,0.758495092648967
2016-08-06,air_82a6ae14151953ba,0,0,1,0,0,0,0,1.50796097269575,1.600245080739129,0.0,0.9798704046539288,1.4612773677437312,1,56.0,1,1,0.5261629093407474,0.5261629093407475
2016-08-08,air_82a6ae14151953ba,0,1,0,0,0,0,0,1.438405577276204,1.4834900040764174,0.0,-0.1369425395920689,1.4063049289602036,1,20.0,1,1,-1.1211862983799565,-1.1211862983799565
2016-08-09,air_82a6ae14151953ba,0,0,0,0,0,1,0,1.8325528179869628,2.0088878490586204,0.0,0.7937349139462624,1.4502828799870255,1,30.0,1,1,-0.32298984038852735,-0.32298984038852746
2016-08-10,air_82a6ae14151953ba,0,0,0,0,0,0,1,1.50796097269575,1.5768940654065864,0.0,-0.05717018643164031,1.4832663432571422,1,22.0,1,1,0.6401909747680945,0.6401909747680945
2016-08-11,air_82a6ae14151953ba,0,0,0,0,1,0,0,1.299294786437113,1.3550594197474342,1.0,-0.05717018643164031,1.395310441203498,1,22.0,1,1,0.34229265383915036,0.34229265383915036
2016-08-12,air_82a6ae14151953ba,1,0,0,0,0,0,0,1.2297393910175671,1.3317084044148915,0.0,0.10237451988921638,1.2853655636364427,1,31.0,1,1,-0.07284077185728484,-0.07284077185728491
2016-08-13,air_82a6ae14151953ba,0,0,1,0,0,0,0,1.2065542592110519,1.3200328967486206,1.0,0.5544178544649773,1.186415173826093,1,35.0,1,1,0.08644218203654051,0.08644218203654047
2016-08-17,air_82a6ae14151953ba,0,0,0,0,0,0,1,1.4615907090827194,1.6119205884053998,0.0,1.2989598172956422,1.1534317105559766,1,21.0,1,1,-0.817586574179645,-0.8175865741796452
2016-08-18,air_82a6ae14151953ba,0,0,0,0,1,0,0,1.2529245228240822,1.2966818814160783,0.0,-1.0676199931304,1.395310441203498,1,23.0,1,1,-0.5531839974699841,-0.5531839974699843
2016-08-19,air_82a6ae14151953ba,1,0,0,0,0,0,0,1.3340724841468858,1.378410435079976,0.0,0.47464550130454897,1.373321465690087,1,30.0,1,1,0.7232176599073815,0.7232176599073815
2016-08-20,air_82a6ae14151953ba,0,0,1,0,0,0,0,1.113813731984991,1.1098737587557392,0.0,-0.9346660711963527,1.2743710758797375,1,41.0,1,1,0.6106149452978763,0.6106149452978763
2016-08-22,air_82a6ae14151953ba,0,1,0,0,0,0,0,1.113813731984991,0.9113901284291291,0.0,-1.360118621385304,1.1754206860693874,1,14.0,1,1,-1.9443263956836176,-1.9443263956836179
2016-08-23,air_82a6ae14151953ba,0,0,0,0,0,1,0,1.2413319569208248,1.1565757894208237,0.0,-0.9080752868095432,1.2853655636364427,1,34.0,1,1,-0.6151867580461041,-0.6151867580461042
2016-08-24,air_82a6ae14151953ba,0,0,0,0,0,0,1,1.2065542592110519,1.2499798507509932,0.0,-0.8548937180359243,1.2084041493395041,1,14.0,1,1,-0.4330981910668093,-0.4330981910668094
2016-08-25,air_82a6ae14151953ba,0,0,0,0,1,0,0,1.3804427477599162,1.4251124657450613,0.0,1.804184720645022,1.2084041493395041,1,30.0,1,1,-0.3090926699145694,-0.3090926699145695
2016-08-26,air_82a6ae14151953ba,1,0,0,0,0,0,0,1.415220445469689,1.436787973411332,0.0,1.352141386069261,1.2633765881230317,1,29.0,1,1,1.0086441611802095,1.0086441611802095
2016-08-27,air_82a6ae14151953ba,0,0,1,0,0,0,0,0.9515178093393846,0.7596085287676037,0.0,-1.360118621385304,0.9995088819620993,1,44.0,1,1,1.0688652332340272,1.0688652332340272
2016-08-29,air_82a6ae14151953ba,0,1,0,0,0,0,0,1.1022211660817336,1.1215492664220106,0.0,-0.6687582273282581,1.054481320745627,1,29.0,1,1,-1.3984170324501939,-1.398417032450194
2016-08-30,air_82a6ae14151953ba,0,0,0,0,0,1,0,1.0442583365654454,0.8880391130965868,0.0,-1.2005739150644474,1.0984592717724488,1,22.0,1,1,-0.6404867350627966,-0.6404867350627969
2016-08-31,air_82a6ae14151953ba,0,0,0,0,0,0,1,1.2413319569208248,1.2383043430847223,0.0,1.6446400143241655,1.0984592717724488,1,20.0,1,1,-0.22962936181988697,-0.22962936181988705
2016-09-01,air_82a6ae14151953ba,0,0,0,0,1,0,0,1.26451708872734,1.4017614504125187,0.0,1.3255506016824516,1.0434868329889213,1,31.0,1,1,-0.6059219777301321,-0.6059219777301322
2016-09-02,air_82a6ae14151953ba,1,0,0,0,0,0,0,1.2297393910175671,1.0865227434231968,0.0,-0.05717018643164031,1.1534317105559766,1,32.0,1,1,0.5454051453816122,0.5454051453816122
2016-09-03,air_82a6ae14151953ba,0,0,1,0,0,0,0,1.287702220533855,1.4017614504125187,0.0,0.6075994232385963,1.329343514663265,1,45.0,1,1,1.1020046397488499,1.1020046397488499
2016-09-05,air_82a6ae14151953ba,0,1,0,0,0,0,0,1.4268130113729465,1.4601389887438747,0.0,1.1925966797484042,1.3513324901766761,1,23.0,1,1,-1.3114706325618417,-1.311470632561842
2016-09-06,air_82a6ae14151953ba,0,0,0,0,0,1,0,1.473183274985977,1.3900859427462473,0.0,1.1925966797484042,1.4722718555004366,1,34.0,1,1,-0.6404867350627966,-0.6404867350627969
2016-09-07,air_82a6ae14151953ba,0,0,0,0,0,0,1,1.2761096546305977,1.1449002817545528,0.0,-0.7485305804886865,1.4172994167169088,1,28.0,1,1,-0.5481952696075377,-0.5481952696075378
2016-09-08,air_82a6ae14151953ba,0,0,0,0,1,0,0,1.1949616933077942,1.1565757894208237,0.0,-1.0144384243567812,1.3403380024199703,1,30.0,1,1,-0.4074418763456562,-0.4074418763456563
2016-09-09,air_82a6ae14151953ba,1,0,0,0,0,0,0,1.26451708872734,1.4017614504125187,0.0,0.049192951115597405,1.1094537595291545,1,29.0,1,1,0.8482921941730027,0.8482921941730028
2016-09-10,air_82a6ae14151953ba,0,0,1,0,0,0,0,1.2181468251143097,1.2499798507509932,0.0,-0.2698964615261162,1.186415173826093,1,56.0,1,1,1.3336241476481485,1.3336241476481485
2016-09-12,air_82a6ae14151953ba,0,1,0,0,0,0,0,0.9978880729524149,0.8413370824315018,0.0,-1.2803462682248758,1.0984592717724488,1,33.0,1,1,-1.2911593834075956,-1.2911593834075958
2016-09-13,air_82a6ae14151953ba,0,0,0,0,0,1,0,0.7544441889840052,0.3976677911131968,0.0,-1.360118621385304,0.977519906448688,1,28.0,1,1,-0.7972753250253988,-0.797275325025399
2016-09-14,air_82a6ae14151953ba,0,0,0,0,0,0,1,0.8124070185002933,0.712906498102519,0.0,-1.2803462682248758,0.8895640043950441,1,27.0,1,1,-0.4206263714106932,-0.4206263714106933
2016-09-15,air_82a6ae14151953ba,0,0,0,0,1,0,0,0.9283326775328694,0.6895554827699764,0.0,-1.3335278369984949,1.0654758085023321,1,26.0,1,1,-0.110968906234554,-0.11096890623455406
2016-09-16,air_82a6ae14151953ba,1,0,0,0,0,0,0,0.7892218866937778,0.4560453294445527,0.0,-1.360118621385304,1.0324923452322157,1,30.0,1,1,0.7834387319611992,0.7834387319611992
2016-09-17,air_82a6ae14151953ba,0,0,1,0,0,0,0,1.0674434683719607,1.0398207127581118,0.0,0.049192951115597405,0.9995088819620993,1,53.0,1,1,1.2242284723787875,1.2242284723787875
2016-09-20,air_82a6ae14151953ba,0,0,0,0,0,1,0,0.34870438236998885,-0.046001500205107855,0.0,-1.360118621385304,0.5597293716938784,1,20.0,1,1,-1.7554674123195741,-1.7554674123195744
2016-09-21,air_82a6ae14151953ba,0,0,0,0,0,0,1,0.464630041402565,0.3159392374492986,0.0,-1.3335278369984949,0.5597293716938784,1,39.0,1,1,0.2991757915994348,0.29917579159943475
2016-09-22,air_82a6ae14151953ba,0,0,0,0,1,0,0,0.38348208007976137,0.047402561125061284,1.0,-1.360118621385304,0.614701810477406,1,23.0,1,1,-0.33581799774910387,-0.335817997749104
2016-09-23,air_82a6ae14151953ba,1,0,0,0,0,0,0,0.5457780027253681,0.1875086531203158,0.0,-1.360118621385304,0.7576301513145774,1,33.0,1,1,0.12314496559596784,0.1231449655959678
2016-09-24,air_82a6ae14151953ba,0,0,1,0,0,0,0,0.6617036617579443,0.3976677911131968,0.0,-1.360118621385304,0.9115529799084551,1,48.0,1,1,1.008287823475749,1.008287823475749
2016-09-26,air_82a6ae14151953ba,0,1,0,0,0,0,0,1.079036034275218,1.1215492664220106,0.0,-0.5358043053942108,1.0324923452322157,1,27.0,1,1,-1.0734370459822549,-1.073437045982255
2016-09-27,air_82a6ae14151953ba,0,0,0,0,0,1,0,1.1022211660817336,1.0865227434231968,0.0,-0.7485305804886865,1.1314427350425655,1,26.0,1,1,-0.4787094172377481,-0.47870941723774824
2016-09-28,air_82a6ae14151953ba,0,0,0,0,0,0,1,1.2065542592110519,1.1799268047533664,0.0,-0.8017121492623054,1.2633765881230317,1,24.0,1,1,-0.3689574042639266,-0.3689574042639267
2016-09-29,air_82a6ae14151953ba,0,0,0,0,1,0,0,0.9862955070491575,0.8646880977640441,0.0,-1.1739831306776378,1.0105033697188046,1,28.0,1,1,-0.25314765031427733,-0.2531476503142774
2016-09-30,air_82a6ae14151953ba,1,0,0,0,0,0,0,0.6153333981449136,0.4910718524433663,0.0,-0.721939796101877,0.6916632247743446,1,47.0,1,1,1.073497623392013,1.0734976233920133
2016-10-01,air_82a6ae14151953ba,0,0,1,0,0,0,0,0.41825977778953427,0.1524821301215022,0.0,-1.360118621385304,0.5597293716938784,1,43.0,1,1,1.105924354497915,1.105924354497915
2016-10-03,air_82a6ae14151953ba,0,1,0,0,0,0,0,0.7660367548872626,0.7012309904362477,0.0,-1.360118621385304,0.8345915656115165,1,32.0,1,1,-1.4999732782214248,-1.499973278221425
2016-10-04,air_82a6ae14151953ba,0,0,0,0,0,1,0,1.02107320475893,1.3433839120811628,0.0,0.2885100105968827,0.7906136145846941,1,30.0,1,1,-0.6971444300720098,-0.6971444300720099
2016-10-05,air_82a6ae14151953ba,0,0,0,0,0,0,1,0.9167401116296117,0.6895554827699764,0.0,-1.1739831306776378,0.9885143942053937,1,20.0,1,1,-0.8589217478970583,-0.8589217478970584
2016-10-06,air_82a6ae14151953ba,0,0,0,0,1,0,0,1.148591429694764,1.2616553584172645,0.0,0.8469164827198815,0.977519906448688,1,36.0,1,1,-0.409579902572419,-0.4095799025724191
2016-10-07,air_82a6ae14151953ba,1,0,0,0,0,0,0,0.6153333981449136,0.5144228677759086,0.0,0.18214687304964472,0.7136522002877556,1,31.0,1,1,0.7089641517289631,0.7089641517289631
2016-10-08,air_82a6ae14151953ba,0,0,1,0,0,0,0,0.5921482663383985,0.5611248984409936,0.0,-1.3069370526116852,0.6256962982341113,1,54.0,1,1,0.9484230891263918,0.948423089126392
2016-10-11,air_82a6ae14151953ba,0,0,0,0,0,1,0,0.17481589382112467,-0.046001500205107855,0.0,-1.3069370526116852,0.4058065431000008,1,35.0,1,1,-1.1628778098018302,-1.1628778098018304
2016-10-12,air_82a6ae14151953ba,0,0,0,0,0,0,1,0.20959359153089718,0.3159392374492986,0.0,0.8203256983330717,0.13094434918236267,1,32.0,1,1,-0.48868687296264096,-0.4886868729626411
2016-10-13,air_82a6ae14151953ba,0,0,0,0,1,0,0,0.047297668885290786,-0.2678361458642606,0.0,-1.360118621385304,0.3068561532896512,1,34.0,1,1,-0.4562601418567392,-0.4562601418567393
2016-10-14,air_82a6ae14151953ba,1,0,0,0,0,0,0,-0.05703542424402776,-0.11605454620273513,0.0,-0.2964872459129256,0.01000498385860195,1,38.0,1,1,0.8579133121934351,0.8579133121934353
2016-10-15,air_82a6ae14151953ba,0,0,1,0,0,0,0,0.07048280069180593,0.2575616991179427,0.0,1.511686092390118,-0.07795091819504213,1,67.0,1,1,1.2987030526110235,1.2987030526110235
2016-10-17,air_82a6ae14151953ba,0,1,0,0,0,0,0,0.1632233279178669,-0.11605454620273513,0.0,-1.360118621385304,0.35083410431647316,1,36.0,1,1,-1.3724043800245804,-1.3724043800245807
2016-10-18,air_82a6ae14151953ba,0,0,0,0,0,1,0,0.5573705686286256,0.6778799751037055,0.0,0.20873765743645434,0.4607789818835284,1,50.0,1,1,-0.6126923941148809,-0.612692394114881
2016-10-19,air_82a6ae14151953ba,0,0,0,0,0,0,1,0.5457780027253681,0.3976677911131968,0.0,-0.8548937180359243,0.6476852737475223,1,17.0,1,1,-0.48298546969127365,-0.48298546969127376
2016-10-20,air_82a6ae14151953ba,0,0,0,0,1,0,0,0.6732962276612017,0.8413370824315018,0.0,1.2989598172956422,0.49376244515364504,1,50.0,1,1,-0.2741715748774444,-0.2741715748774445
2016-10-21,air_82a6ae14151953ba,1,0,0,0,0,0,0,0.2443712892406701,0.1057800994564172,0.0,-0.05717018643164031,0.3178506410463567,1,41.0,1,1,0.8800062498699837,0.8800062498699837
2016-10-22,air_82a6ae14151953ba,0,0,1,0,0,0,0,0.07048280069180593,-0.25616063819798923,0.0,-1.3335278369984949,0.24088922674941793,1,57.0,1,1,1.398477609859952,1.3984776098599523
2016-10-24,air_82a6ae14151953ba,0,1,0,0,0,0,0,-0.13818338556683096,-0.1627565768678197,0.0,1.2457782485220235,-0.06695643043833664,1,25.0,1,1,-1.2149031146530573,-1.2149031146530576
2016-10-25,air_82a6ae14151953ba,0,0,0,0,0,1,0,-0.2425164786961495,-0.3845912225269724,0.0,-0.721939796101877,-0.27585169781574165,1,31.0,1,1,-0.5777712990777558,-0.5777712990777559
2016-10-26,air_82a6ae14151953ba,0,0,0,0,0,0,1,0.34870438236998885,0.6078269291060782,0.0,1.1925966797484042,0.01000498385860195,1,24.0,1,1,-0.20682374873441758,-0.20682374873441767
2016-10-27,air_82a6ae14151953ba,0,0,0,0,1,0,0,0.33711181646673105,0.3276147451155699,0.0,0.6607809920122151,0.07597191039883505,1,34.0,1,1,-0.19399559137384104,-0.19399559137384112
2016-10-28,air_82a6ae14151953ba,1,0,0,0,0,0,0,-0.4511826649547866,-0.6648034065174807,0.0,-1.360118621385304,-0.2648572100590362,1,27.0,1,1,0.7873584467102642,0.7873584467102642
2016-10-29,air_82a6ae14151953ba,0,0,1,0,0,0,0,-0.06862799014728532,0.03572705345879035,0.0,-1.360118621385304,-0.0999398937084533,1,55.0,1,1,1.5702323834098935,1.5702323834098937
2016-10-31,air_82a6ae14151953ba,0,1,0,0,0,0,0,-0.20773878098637658,-0.1627565768678197,0.0,-0.3230780302997351,-0.2978406733291526,1,33.0,1,1,-1.05419480994139,-1.0541948099413903
2016-11-01,air_82a6ae14151953ba,0,0,0,0,0,1,0,-0.31207187411569515,-0.47799528385714196,0.0,-0.48262273662059185,-0.08894540595174781,1,28.0,1,1,-0.7855161807782036,-0.7855161807782038
2016-11-02,air_82a6ae14151953ba,0,0,0,0,0,0,1,-0.6018860216971355,-0.9683666058405316,0.0,-1.360118621385304,-0.429774526409619,1,40.0,1,1,0.30630254568864396,0.30630254568864396
2016-11-03,air_82a6ae14151953ba,0,0,0,0,1,0,0,-0.37003470363198315,-0.12773005386900646,1.0,1.1660058953615948,-0.45176350192303,1,40.0,1,1,-0.13341818161556293,-0.13341818161556301
2016-11-04,air_82a6ae14151953ba,1,0,0,0,0,0,0,-0.2425164786961495,-0.1977830998666333,0.0,1.0862335422011664,-0.4407690141663245,1,36.0,1,1,-0.01155068669008582,-0.011550686690085877
2016-11-05,air_82a6ae14151953ba,0,0,1,0,0,0,0,-0.17296108327660387,-0.11605454620273513,0.0,0.44805471691773935,-0.14391784473527544,1,56.0,1,1,1.1237412397209379,1.1237412397209379
2016-11-07,air_82a6ae14151953ba,0,1,0,0,0,0,0,-0.5902934557938778,-0.7115054371825654,0.0,0.8735072671066909,-0.47375247743644117,1,41.0,1,1,-1.2815382653871632,-1.2815382653871634
2016-11-08,air_82a6ae14151953ba,0,0,0,0,0,1,0,-0.7178116807297115,-0.804909498512735,0.0,-0.8814845024227338,-0.7046367203272571,1,27.0,1,1,-1.110852504950603,-1.1108525049506033
2016-11-09,air_82a6ae14151953ba,0,0,0,0,0,0,1,-0.6598488512134235,-0.6881544218500232,0.0,0.2353284418232637,-0.5067359407065576,1,23.0,1,1,-0.8207936135197892,-0.8207936135197893
2016-11-10,air_82a6ae14151953ba,0,0,0,0,1,0,0,-0.7525893784394845,-0.874962544510362,0.0,-1.2271646994512568,-0.5397194039766743,1,40.0,1,1,-0.571713558101928,-0.5717135581019281
2016-11-11,air_82a6ae14151953ba,1,0,0,0,0,0,0,-0.8221447738590301,-0.9800421135068027,0.0,-1.360118621385304,-0.7486146713540792,1,27.0,1,1,0.3201997161626019,0.3201997161626019
2016-11-12,air_82a6ae14151953ba,0,0,1,0,0,0,0,-0.28888674230918,-0.1977830998666333,0.0,0.31510079498369203,-0.27585169781574165,1,74.0,1,1,1.6290281046458692,1.6290281046458694
2016-11-14,air_82a6ae14151953ba,0,1,0,0,0,0,0,-0.2772941764059224,-0.4429687608583283,0.0,-1.360118621385304,-0.11093438146515877,1,24.0,1,1,-1.3852325373851568,-1.385232537385157
2016-11-15,air_82a6ae14151953ba,0,0,0,0,0,1,0,-0.09181312195380047,-0.13940556153527742,0.0,-0.9346660711963527,0.020999471615307436,1,33.0,1,1,-0.9141540920884295,-0.9141540920884297
2016-11-16,air_82a6ae14151953ba,0,0,0,0,0,0,1,-0.4164049672450137,-0.6648034065174807,0.0,-1.2005739150644474,-0.19889028351880306,1,21.0,1,1,-0.36717571574162433,-0.36717571574162444
2016-11-17,air_82a6ae14151953ba,0,0,0,0,1,0,0,-0.4048124013417561,-0.25616063819798923,0.0,0.7937349139462624,-0.5177304284632632,1,38.0,1,1,-0.32049547645730414,-0.32049547645730425
2016-11-18,air_82a6ae14151953ba,1,0,0,0,0,0,0,-0.5555157580841049,-0.5597238375210402,0.0,1.0330519734275476,-0.7046367203272571,1,38.0,1,1,0.8946160957528625,0.8946160957528625
2016-11-19,air_82a6ae14151953ba,0,0,1,0,0,0,0,-0.7294042466329691,-0.9917176211730738,0.0,-1.360118621385304,-0.5067359407065576,1,51.0,1,1,1.3703269312075759,1.3703269312075759
2016-11-21,air_82a6ae14151953ba,0,1,0,0,0,0,0,-0.4048124013417561,-0.6764789141837521,0.0,-1.360118621385304,-0.25386272230233065,1,37.0,1,1,-1.2883086817719118,-1.288308681771912
2016-11-22,air_82a6ae14151953ba,0,0,0,0,0,1,0,-0.2425164786961495,-0.13940556153527742,0.0,0.42146393253093,-0.24286823454562498,1,30.0,1,1,0.5749811748518304,0.5749811748518304
2016-11-23,air_82a6ae14151953ba,0,0,0,0,0,0,1,-0.5439231921808474,-0.6764789141837521,1.0,-1.3335278369984949,-0.4407690141663245,1,16.0,1,1,-0.24566455852060765,-0.24566455852060773
2016-11-24,air_82a6ae14151953ba,0,0,0,0,1,0,0,-1.540883859861002,-1.3886848818262942,0.0,-1.360118621385304,-1.2763500836759443,1,17.0,1,1,-1.1186919344487332,-1.1186919344487334
2016-11-25,air_82a6ae14151953ba,1,0,0,0,0,0,0,-1.2162920145697889,-1.131823713168328,0.0,1.1128243265879763,-1.3423170102161774,1,35.0,1,1,0.7674035352604784,0.7674035352604784
2016-11-26,air_82a6ae14151953ba,0,0,1,0,0,0,0,-0.9032927351818333,-0.8632870368440909,0.0,0.368282363757311,-1.0234768652717174,1,55.0,1,1,1.670719616067743,1.6707196160677433
2016-11-28,air_82a6ae14151953ba,0,1,0,0,0,0,0,-0.5787008898906203,-0.7582074678476503,0.0,-0.48262273662059185,-0.34181862435597477,1,34.0,1,1,-1.2448354818277358,-1.244835481827736
2016-11-29,air_82a6ae14151953ba,0,0,0,0,0,1,0,-0.6482562853101659,-0.7231809448488365,0.0,0.15555608866283535,-0.5507138917333797,1,34.0,1,1,-0.6312219547468247,-0.6312219547468249
2016-11-30,air_82a6ae14151953ba,0,0,0,0,0,0,1,-0.8453299056655452,-1.015068636505616,0.0,-0.05717018643164031,-0.847565061164429,1,24.0,1,1,-0.40387849930105163,-0.40387849930105174
2016-12-01,air_82a6ae14151953ba,0,0,0,0,1,0,0,-0.7062191148264539,-0.4663197761908706,0.0,-0.5358043053942108,-0.726625695840668,1,27.0,1,1,-0.5036530565499803,-0.5036530565499804
2016-12-02,air_82a6ae14151953ba,1,0,0,0,0,0,0,-0.5323306262775898,-0.5830748528535825,0.0,0.9000980514935003,-0.4187800386529135,1,26.0,1,1,1.018265279200642,1.018265279200642
2016-12-03,air_82a6ae14151953ba,0,0,1,0,0,0,0,-0.613478587600393,-0.5363728221884977,0.0,0.42146393253093,-0.7486146713540792,1,57.0,1,1,2.097968523715834,2.097968523715834
2016-12-05,air_82a6ae14151953ba,0,1,0,0,0,0,0,-0.39321983543849853,-0.25616063819798923,0.0,0.6607809920122151,-0.48474696519314664,1,29.0,1,1,-1.182120045842695,-1.1821200458426953
2016-12-06,air_82a6ae14151953ba,0,0,0,0,0,1,0,-0.613478587600393,-0.3962667301932434,0.0,0.9000980514935003,-0.6056863305169073,1,32.0,1,1,-0.7235134202020838,-0.7235134202020839
2016-12-07,air_82a6ae14151953ba,0,0,0,0,0,0,1,-0.9960332624078942,-1.0851216825032435,0.0,-0.9612568555831622,-0.8365705734077233,1,28.0,1,1,-0.2093181126656408,-0.20931811266564088
