visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-01-30,air_1e665503b8474c55,0,0,1,0,0,0,0,-0.7160541881166332,-0.6937952928674525,0.0,0.5470475793594713,-0.5830880771239946,1,3.0,1,1,-0.590281188386425,-0.590281188386425
2016-01-31,air_1e665503b8474c55,0,0,0,1,0,0,0,-0.8747752672443393,-0.9512578390561225,0.0,0.10378416490939525,-0.7022908121025452,1,16.0,1,1,-1.1483682367401544,-1.1483682367401544
2016-02-01,air_1e665503b8474c55,0,1,0,0,0,0,0,-1.143380170383534,-1.3257488153305512,0.0,-1.2013803331936068,-0.9764571025532116,1,16.0,1,1,-1.4042540910976644,-1.4042540910976644
2016-02-02,air_1e665503b8474c55,0,0,0,0,0,1,0,-1.2654733081740772,-1.2672346002876718,0.0,-0.6103624472601719,-1.0360584700424869,1,12.0,1,1,-1.2553285238615934,-1.2553285238615934
2016-02-03,air_1e665503b8474c55,0,0,0,0,0,0,1,-1.2044267392788057,-1.1970175422362164,0.0,-0.5118594662712661,-1.1791017520167475,1,14.0,1,1,-1.1800980826804857,-1.1800980826804857
2016-02-05,air_1e665503b8474c55,1,0,0,0,0,0,0,-1.2410546806159688,-1.1619090132104886,0.0,-0.3641049947879074,-1.1314206580253272,1,14.0,1,1,-0.7660747703300343,-0.7660747703300343
2016-02-06,air_1e665503b8474c55,0,0,1,0,0,0,0,-1.289891935732186,-1.5481028324934936,0.0,-1.053625861710248,-1.1433409315231822,1,11.0,1,1,-0.541662876058498,-0.541662876058498
2016-02-07,air_1e665503b8474c55,0,0,0,1,0,0,0,-1.4730316424180008,-1.4778857744420382,0.0,-1.0290001164630216,-1.4175072219738487,1,13.0,1,1,-1.1557889265165222,-1.1557889265165222
2016-02-08,air_1e665503b8474c55,0,1,0,0,0,0,0,-1.2410546806159688,-1.2789374432962477,0.0,-0.24097626855177515,-1.3936666749781386,1,11.0,1,1,-1.3525651485174472,-1.3525651485174472
2016-02-09,air_1e665503b8474c55,0,0,0,0,0,1,0,-0.8747752672443393,-0.9395549960475467,0.0,1.138065465292906,-0.9526165555575014,1,4.0,1,1,-1.1335268571874189,-1.1335268571874189
2016-02-10,air_1e665503b8474c55,0,0,0,0,0,0,1,-1.1067522290463714,-0.8342294089703635,0.0,1.187316955787359,-1.2267828460081678,1,9.0,1,1,-0.8077841645903086,-0.8077841645903086
2016-02-11,air_1e665503b8474c55,0,0,0,0,1,0,0,-0.7648914432328505,-0.48314411871308616,1.0,0.8425565223261888,-1.1075801110296173,1,17.0,1,1,-0.8814792906452714,-0.8814792906452714
2016-02-12,air_1e665503b8474c55,1,0,0,0,0,0,0,-0.21547232317540643,-0.22568157252441634,0.0,-1.053625861710248,-0.38044342766045863,1,15.0,1,1,-0.8249285168322616,-0.8249285168322616
2016-02-13,air_1e665503b8474c55,0,0,1,0,0,0,0,0.053132579963788576,-0.015030398370049982,0.0,-0.8812456449796628,0.07252696525803375,1,4.0,1,1,-0.6340376694815593,-0.6340376694815593
2016-02-14,air_1e665503b8474c55,0,0,0,1,0,0,0,-0.7648914432328505,-0.24908725854156805,0.0,-1.2013803331936068,-0.9406962820596463,1,26.0,1,1,-1.1734450504671903,-1.1734450504671903
2016-02-15,air_1e665503b8474c55,0,1,0,0,0,0,0,-1.521868897534218,-1.75875400664786,0.0,-0.7088654282490777,-1.2267828460081678,1,5.0,1,1,-1.3561475504784524,-1.3561475504784524
2016-02-16,air_1e665503b8474c55,0,0,0,0,0,1,0,-1.411985073522729,-1.5363999894849176,0.0,-1.1275030974519273,-1.274463939999588,1,4.0,1,1,-1.1946835763788637,-1.1946835763788637
2016-02-17,air_1e665503b8474c55,0,0,0,0,0,0,1,-1.3509385046274576,-1.489588617450614,0.0,-0.8073684092379835,-1.3817464014802834,1,6.0,1,1,-1.024775369085477,-1.024775369085477
2016-02-18,air_1e665503b8474c55,0,0,0,0,1,0,0,-1.2166360530578602,-0.9395549960475467,0.0,-0.1178475423156429,-1.4175072219738487,1,8.0,1,1,-1.0344990315510625,-1.0344990315510625
2016-02-19,air_1e665503b8474c55,1,0,0,0,0,0,0,-0.7771007570119047,-0.7874180369360598,0.0,-0.6596139377546248,-0.9764571025532116,1,6.0,1,1,-0.7136181701867448,-0.7136181701867448
2016-02-20,air_1e665503b8474c55,0,0,1,0,0,0,0,-0.9358218361396109,-1.0799891121504575,0.0,-1.226006078440833,-0.7261313590982553,1,14.0,1,1,-0.7479068746706512,-0.7479068746706512
2016-02-21,air_1e665503b8474c55,0,0,0,1,0,0,0,-1.2166360530578602,-1.3140459723219755,0.0,1.1134397200456796,-1.2029422990124576,1,18.0,1,1,-1.1186854776346833,-1.1186854776346833
2016-02-22,air_1e665503b8474c55,0,1,0,0,0,0,0,-1.253263994395023,-1.2438289142705201,0.0,-1.226006078440833,-1.2625436665017329,1,16.0,1,1,-1.3430973719062194,-1.3430973719062194
2016-02-23,air_1e665503b8474c55,0,0,0,0,0,1,0,-1.021287032592991,-0.8342294089703635,0.0,0.054532674414942306,-0.893015188068226,1,12.0,1,1,-1.125594395702336,-1.125594395702336
2016-02-24,air_1e665503b8474c55,0,0,0,0,0,0,1,-1.1311708566044798,-1.1736118562190647,0.0,-0.4626079757768132,-1.250623393003878,1,10.0,1,1,-1.0813261428984868,-1.0813261428984868
2016-02-25,air_1e665503b8474c55,0,0,0,0,1,0,0,-1.4608223286389463,-1.4544800884248863,0.0,-0.4626079757768132,-1.3936666749781386,1,10.0,1,1,-0.9764129426119076,-0.9764129426119076
2016-02-26,air_1e665503b8474c55,1,0,0,0,0,0,0,-1.3265198770693487,-1.138503327193337,0.0,0.8179307770789624,-1.5367099569523992,1,7.0,1,1,-0.5639249453876015,-0.5639249453876015
2016-02-27,air_1e665503b8474c55,0,0,1,0,0,0,0,-0.9480311499186651,-0.6937952928674525,0.0,-0.6842396830018512,-0.9645368290553563,1,18.0,1,1,-0.39478439565728735,-0.39478439565728735
2016-02-28,air_1e665503b8474c55,0,0,0,1,0,0,0,-0.4474492849774384,-0.28419578756729585,0.0,1.2119427010345856,-0.7142110856004001,1,34.0,1,1,-0.9817865455534154,-0.9817865455534154
2016-02-29,air_1e665503b8474c55,0,1,0,0,0,0,0,-1.253263994395023,-0.7289038218931803,0.0,-0.41335648528236035,-1.286384213497443,1,29.0,1,1,-1.2949908312870075,-1.2949908312870075
2016-03-01,air_1e665503b8474c55,0,0,0,0,0,1,0,-1.5462875250923265,-1.5832113615192214,0.0,-0.043970306573963586,-1.3102247604931532,1,9.0,1,1,-1.1852157997676358,-1.1852157997676358
2016-03-02,air_1e665503b8474c55,0,0,0,0,0,0,1,-1.1555894841625887,-0.8927436240132429,0.0,1.138065465292906,-1.3579058544845735,1,1.0,1,1,-1.0544581281909482,-1.0544581281909482
2016-03-03,air_1e665503b8474c55,0,0,0,0,1,0,0,-0.6794262467794704,-0.23738441553299242,0.0,1.359697172517944,-1.0122179230467767,1,5.0,1,1,-1.0713465945785439,-1.0713465945785439
2016-03-04,air_1e665503b8474c55,1,0,0,0,0,0,0,-0.15442575428013486,0.04348381667282954,0.0,-0.2163505233045488,-0.23740014568619777,1,13.0,1,1,-0.6959620462360766,-0.6959620462360766
2016-03-05,air_1e665503b8474c55,0,0,1,0,0,0,0,0.13859777641716867,0.33605489188722715,0.0,1.2611941915290383,-0.261240692681908,1,9.0,1,1,-0.4712942661101829,-0.4712942661101829
2016-03-06,air_1e665503b8474c55,0,0,0,1,0,0,0,0.06534189374284262,0.12540371773286077,0.0,-0.7581169187435306,0.08444723875588876,1,9.0,1,1,-1.1099853585865278,-1.1099853585865278
2016-03-07,air_1e665503b8474c55,0,1,0,0,0,0,0,-0.23989095073351518,-0.3661156886273271,0.0,-1.1767545879463803,-0.010914949226951588,1,4.0,1,1,-1.4001599174279442,-1.4001599174279442
2016-03-08,air_1e665503b8474c55,0,0,0,0,0,1,0,-0.3375654609659495,-0.19057304349868853,0.0,-0.41335648528236035,-0.21355959869048774,1,6.0,1,1,-1.0621347038216735,-1.0621347038216735
2016-03-09,air_1e665503b8474c55,0,0,0,0,0,0,1,-0.7771007570119047,-0.9629606820646983,0.0,-1.226006078440833,-0.5354069831325743,1,1.0,1,1,-1.1089618151690979,-1.1089618151690979
2016-03-10,air_1e665503b8474c55,0,0,0,0,1,0,0,-0.8503566396862308,-1.009772054099002,0.0,-1.1521288426991538,-0.7738124530896755,1,1.0,1,1,-0.9874160343492805,-0.9874160343492805
2016-03-11,air_1e665503b8474c55,1,0,0,0,0,0,0,-1.2166360530578602,-1.3491545013477033,0.0,-1.0782516069574746,-1.0122179230467767,1,4.0,1,1,-0.6458084187820047,-0.6458084187820047
2016-03-12,air_1e665503b8474c55,0,0,1,0,0,0,0,-1.3143105632902945,-1.2789374432962477,0.0,-0.9797486259685687,-1.274463939999588,1,8.0,1,1,-0.45414991386822967,-0.45414991386822967
2016-03-13,air_1e665503b8474c55,0,0,0,1,0,0,0,-1.1677987979416429,-1.138503327193337,0.0,-1.226006078440833,-1.1433409315231822,1,33.0,1,1,-1.0593199594237408,-1.0593199594237408
2016-03-14,air_1e665503b8474c55,0,1,0,0,0,0,0,-0.9602404636977194,-0.9161493100303947,0.0,-0.83199415448521,-0.869174641072516,1,11.0,1,1,-1.2903848859085725,-1.2903848859085725
2016-03-15,air_1e665503b8474c55,0,0,0,0,0,1,0,-0.825938012128122,-0.7406066649017562,0.0,0.9164337580678679,-0.7022908121025452,1,15.0,1,1,-1.0130046197850315,-1.0130046197850315
2016-03-16,air_1e665503b8474c55,0,0,0,0,0,0,1,-0.6672169330004161,-0.31930431659302366,0.0,0.47317034361779203,-0.7857327265875306,1,6.0,1,1,-0.922932799051188,-0.922932799051188
2016-03-17,air_1e665503b8474c55,0,0,0,0,1,0,0,-0.3741934023031126,-0.015030398370049982,0.0,1.3104456820234913,-0.7618921795918204,1,5.0,1,1,-0.8750821442863337,-0.8750821442863337
2016-03-18,air_1e665503b8474c55,1,0,0,0,0,0,0,-0.13000712672202633,-0.31930431659302366,0.0,-1.1275030974519273,-0.04667576972051685,1,7.0,1,1,-0.49637107983721884,-0.49637107983721884
2016-03-19,air_1e665503b8474c55,0,0,1,0,0,0,0,-0.28872820584973224,-0.3895213746444792,0.0,-0.31485350429345443,-0.33276233366903835,1,7.0,1,1,-0.47871495588655066,-0.47871495588655066
2016-03-20,air_1e665503b8474c55,0,0,0,1,0,0,0,-0.6183796778841988,-0.52995549074739,1.0,1.4335744082596238,-0.5354069831325743,1,6.0,1,1,-0.6928914159837866,-0.6928914159837866
2016-03-21,air_1e665503b8474c55,0,1,0,0,0,0,0,-0.7771007570119047,-0.6586867638417249,1.0,0.9656852485623211,-0.7738124530896755,1,24.0,1,1,-1.1422269762355741,-1.1422269762355741
2016-03-22,air_1e665503b8474c55,0,0,0,0,0,1,0,-0.6427983054423073,-0.28419578756729585,0.0,1.556703134495756,-1.1314206580253272,1,23.0,1,1,-1.0089104461153113,-1.0089104461153113
2016-03-23,air_1e665503b8474c55,0,0,0,0,0,0,1,-0.50849585387271,-0.3661156886273271,0.0,0.029906929167715722,-0.5711678036261395,1,12.0,1,1,-0.9068119902266649,-0.9068119902266649
2016-03-24,air_1e665503b8474c55,0,0,0,0,1,0,0,-0.7526821294537962,-0.7874180369360598,0.0,-0.043970306573963586,-0.6069286241197046,1,14.0,1,1,-0.9669451660006797,-0.9669451660006797
2016-03-25,air_1e665503b8474c55,1,0,0,0,0,0,0,-0.8991938948024478,-0.8108237229532115,0.0,1.3104456820234913,-0.893015188068226,1,20.0,1,1,-0.35691328921237586,-0.35691328921237586
2016-03-26,air_1e665503b8474c55,0,0,1,0,0,0,0,-0.8015193845700135,-0.5065498047302383,0.0,1.0149367390567738,-1.0479787435403418,1,28.0,1,1,-0.3627986638625986,-0.3627986638625986
2016-03-27,air_1e665503b8474c55,0,0,0,1,0,0,0,-0.8015193845700135,-0.7640123509189081,0.0,0.35004161738165973,-0.7499719060939654,1,32.0,1,1,-0.9265152010121932,-0.9265152010121932
2016-03-28,air_1e665503b8474c55,0,1,0,0,0,0,0,-0.6427983054423073,-0.34271000261017537,0.0,1.45820015350685,-0.893015188068226,1,14.0,1,1,-1.0449903515797203,-1.0449903515797203
2016-03-29,air_1e665503b8474c55,0,0,0,0,0,1,0,-0.3497747747450038,-0.28419578756729585,0.0,-0.43798223052958674,-0.5950083506218495,1,16.0,1,1,-0.7673541996018219,-0.7673541996018219
2016-03-30,air_1e665503b8474c55,0,0,0,0,0,0,1,-0.04454193026864601,-0.05013892739577778,0.0,-1.053625861710248,-0.010914949226951588,1,20.0,1,1,-0.8535877325203028,-0.8535877325203028
2016-03-31,air_1e665503b8474c55,0,0,0,0,1,0,0,-0.20326300939635217,-0.26079010155014415,0.0,-1.004374371215795,-0.04667576972051685,1,10.0,1,1,-0.8175078270558939,-0.8175078270558939
2016-04-01,air_1e665503b8474c55,1,0,0,0,0,0,0,-0.25210026451256945,-0.44803558968735874,0.0,-1.1767545879463803,-0.03475549622266183,1,4.0,1,1,-0.6084490840458082,-0.6084490840458082
2016-04-02,air_1e665503b8474c55,0,0,1,0,0,0,0,0.0775512075218971,0.12540371773286077,0.0,0.8425565223261888,0.108287785751599,1,4.0,1,1,-0.6258493221421189,-0.6258493221421189
2016-04-03,air_1e665503b8474c55,0,0,0,1,0,0,0,0.18743503153338575,0.3477577348958028,0.0,-0.9797486259685687,0.32285270871299016,1,16.0,1,1,-1.1560448123708797,-1.1560448123708797
2016-04-04,air_1e665503b8474c55,0,1,0,0,0,0,0,-0.20326300939635217,-0.4948469617216622,0.0,-1.226006078440833,0.024845871266613466,1,5.0,1,1,-1.2699140175599717,-1.2699140175599717
2016-04-05,air_1e665503b8474c55,0,0,0,0,0,1,0,-0.19105369561729788,-0.09695029943008164,0.0,0.8671822675734151,-0.21355959869048774,1,16.0,1,1,-1.0631582472391035,-1.0631582472391035
2016-04-06,air_1e665503b8474c55,0,0,0,0,0,0,1,-0.0933791853848633,-0.015030398370049982,0.0,-0.019344561326737005,-0.27316096617976304,1,15.0,1,1,-0.9953484958343634,-0.9953484958343634
2016-04-07,air_1e665503b8474c55,0,0,0,0,1,0,0,0.22406297287054877,0.39456910693010666,0.0,-1.226006078440833,0.08444723875588876,1,3.0,1,1,-1.112544217130103,-1.112544217130103
2016-04-08,air_1e665503b8474c55,1,0,0,0,0,0,0,-0.11779781294297206,-0.03843608438720212,0.0,0.10378416490939525,-0.04667576972051685,1,22.0,1,1,-0.5475482507087208,-0.5475482507087208
2016-04-09,air_1e665503b8474c55,0,0,1,0,0,0,0,0.06534189374284262,0.30094636286149934,0.0,0.6701763055956036,-0.05859604321837187,1,26.0,1,1,-0.45414991386822967,-0.45414991386822967
2016-04-10,air_1e665503b8474c55,0,0,0,1,0,0,0,0.01650463862662555,0.19562077578431594,0.0,-0.09322179706841653,0.07252696525803375,1,17.0,1,1,-1.0406402920556426,-1.0406402920556426
2016-04-11,air_1e665503b8474c55,0,1,0,0,0,0,0,-0.30093751962878673,-0.3310071596015997,0.0,0.7686792865845092,-0.33276233366903835,1,8.0,1,1,-1.2924319727434326,-1.2924319727434326
2016-04-12,air_1e665503b8474c55,0,0,0,0,0,1,0,-0.13000712672202633,0.16051224675858858,0.0,0.645550560348377,-0.4996461626390092,1,4.0,1,1,-1.127129710828481,-1.127129710828481
2016-04-13,air_1e665503b8474c55,0,0,0,0,0,0,1,0.04092326618473409,-0.026733241378626052,0.0,-0.7827426639907571,0.17980942673872932,1,8.0,1,1,-1.0380814335120676,-1.0380814335120676
2016-04-14,air_1e665503b8474c55,0,0,0,0,1,0,0,0.10196983508000565,0.09029518870713299,0.0,0.5962990698539242,0.26325134122371463,1,1.0,1,1,-1.0045603865912338,-1.0045603865912338
2016-04-15,air_1e665503b8474c55,1,0,0,0,0,0,0,0.01650463862662555,0.10199803171570905,0.0,1.5813288797429823,0.024845871266613466,1,24.0,1,1,-0.5756956946880469,-0.5756956946880469
2016-04-16,air_1e665503b8474c55,0,0,1,0,0,0,0,0.2851095417658203,0.5701117520587452,0.0,0.12840991015662162,0.024845871266613466,1,18.0,1,1,-0.3574250609210909,-0.3574250609210909
2016-04-17,air_1e665503b8474c55,0,0,0,1,0,0,0,0.10196983508000565,0.008375287647101742,0.0,1.3843229177651706,0.024845871266613466,1,19.0,1,1,-1.0777437409374815,-1.0777437409374815
2016-04-18,air_1e665503b8474c55,0,1,0,0,0,0,0,-0.1788443818382436,-0.3661156886273271,0.0,-1.1521288426991538,-0.15395823120121244,1,9.0,1,1,-1.383015565185991,-1.383015565185991
2016-04-19,air_1e665503b8474c55,0,0,0,0,0,1,0,-0.16663506805918912,0.10199803171570905,0.0,1.3843229177651706,-0.33276233366903835,1,10.0,1,1,-1.0621347038216735,-1.0621347038216735
2016-04-20,air_1e665503b8474c55,0,0,0,0,0,0,1,-0.007913988931482988,0.24243214781861983,0.0,1.1134397200456796,-0.4400447951497339,1,7.0,1,1,-0.9267710868665506,-0.9267710868665506
2016-04-21,air_1e665503b8474c55,0,0,0,0,1,0,0,0.13859777641716867,0.06688950268998126,0.0,-1.226006078440833,0.13212833274730904,1,4.0,1,1,-1.0344990315510625,-1.0344990315510625
2016-04-22,air_1e665503b8474c55,1,0,0,0,0,0,0,0.2484816004286573,0.23072930481004375,0.0,0.8671822675734151,0.358613529206555,1,13.0,1,1,-0.5291244691949801,-0.5291244691949801
2016-04-23,air_1e665503b8474c55,0,0,1,0,0,0,0,0.028713952405679602,0.06688950268998126,0.0,-0.9551228807213422,0.2274905207301496,1,22.0,1,1,-0.4306084152673388,-0.4306084152673388
2016-04-24,air_1e665503b8474c55,0,0,0,1,0,0,0,0.01650463862662555,-0.003327555361474328,0.0,-0.41335648528236035,0.08444723875588876,1,6.0,1,1,-1.0559934433170932,-1.0559934433170932
2016-04-25,air_1e665503b8474c55,0,1,0,0,0,0,0,0.1630164039752772,0.33605489188722715,0.0,-0.6349881925073984,-0.08243659021408212,1,1.0,1,1,-1.2443254321242205,-1.2443254321242205
2016-04-26,air_1e665503b8474c55,0,0,0,0,0,1,0,0.4560399346725805,0.6520316531187764,0.0,0.47317034361779203,0.39437434970012025,1,11.0,1,1,-0.9641304216027471,-0.9641304216027471
2016-04-27,air_1e665503b8474c55,0,0,0,0,0,0,1,0.22406297287054877,0.03178097366425347,0.0,-1.2013803331936068,0.45397571718939556,1,14.0,1,1,-0.9444272108172188,-0.9444272108172188
2016-04-28,air_1e665503b8474c55,0,0,0,0,1,0,0,-0.20326300939635217,-0.3544128456187514,0.0,-1.226006078440833,-0.010914949226951588,1,11.0,1,1,-0.6992885623427243,-0.6992885623427243
2016-04-29,air_1e665503b8474c55,1,0,0,0,0,0,0,-0.19105369561729788,-0.16716735748153683,1.0,1.7290833512263408,-0.21355959869048774,1,10.0,1,1,-0.5240067521078299,-0.5240067521078299
2016-04-30,air_1e665503b8474c55,0,0,1,0,0,0,0,0.18743503153338575,0.4413804789644101,0.0,1.8275863322152468,-0.22547987218834276,1,8.0,1,1,-0.5687867766203941,-0.5687867766203941
2016-05-01,air_1e665503b8474c55,0,0,0,1,0,0,0,0.431621307114472,0.6637344961273521,0.0,1.6798318607318883,0.17980942673872932,1,22.0,1,1,-0.8530759608115878,-0.8530759608115878
2016-05-02,air_1e665503b8474c55,0,1,0,0,0,0,0,0.5903423862421782,0.7456543971873838,0.0,0.9903109938095473,0.3705338027044102,1,5.0,1,1,-0.9945808382712908,-0.9945808382712908
2016-05-03,air_1e665503b8474c55,0,0,0,0,0,1,0,0.23627228664960326,0.12540371773286077,1.0,-1.0290001164630216,0.2751716147215697,1,17.0,1,1,-0.7049180511385895,-0.7049180511385895
2016-05-04,air_1e665503b8474c55,0,0,0,0,0,0,1,0.5781330724631236,0.7339515541788076,1.0,1.8768378227096996,0.2870918882194249,1,14.0,1,1,-0.7624923683690292,-0.7624923683690292
2016-05-05,air_1e665503b8474c55,0,0,0,0,1,0,0,0.6147610138002867,0.7456543971873838,1.0,0.8671822675734151,0.537417631674381,1,8.0,1,1,-0.9574773893894519,-0.9574773893894519
2016-05-06,air_1e665503b8474c55,1,0,0,0,0,0,0,0.30952816932392885,0.11370087472428471,0.0,-1.226006078440833,0.2751716147215697,1,24.0,1,1,-1.1143354181106055,-1.1143354181106055
2016-05-07,air_1e665503b8474c55,0,0,1,0,0,0,0,0.38278405199825494,0.27754067684434763,0.0,0.5962990698539242,0.39437434970012025,1,15.0,1,1,-0.6803530091202685,-0.6803530091202685
2016-05-08,air_1e665503b8474c55,0,0,0,1,0,0,0,0.504877189788798,0.7456543971873838,0.0,0.0052811839204893575,0.2751716147215697,1,22.0,1,1,-1.0268224559203372,-1.0268224559203372
2016-05-09,air_1e665503b8474c55,0,1,0,0,0,0,0,0.2851095417658203,0.008375287647101742,0.0,-1.226006078440833,0.4897365376829608,1,5.0,1,1,-1.4623401800368192,-1.4623401800368192
2016-05-10,air_1e665503b8474c55,0,0,0,0,0,1,0,0.33394679688203743,0.38286626392153056,0.0,-1.226006078440833,0.26325134122371463,1,1.0,1,1,-1.2970379181218676,-1.2970379181218676
2016-05-11,air_1e665503b8474c55,0,0,0,0,0,0,1,-0.1422164405010806,-0.19057304349868853,0.0,-0.31485350429345443,-0.08243659021408212,1,8.0,1,1,-1.1035882122275902,-1.1035882122275902
