visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-07-22,air_b88192b35ac03c24,1,0,0,0,0,0,0,1.0582245391866145,1.0889754718910274,0.0,1.1194649140554862,1.0899465428503397,1,30.0,1,1,1.0676956093899954,1.0676956093899954
2016-07-23,air_b88192b35ac03c24,0,0,1,0,0,0,0,1.0582245391866145,1.2078180005585868,0.0,2.2248346570506636,1.0258883482958316,1,12.0,1,1,1.3929234609198096,1.3929234609198096
2016-07-24,air_b88192b35ac03c24,0,0,0,1,0,0,0,1.0491672528069556,1.1738629923678556,0.0,2.382744620335689,1.0258883482958316,1,22.0,1,1,-0.4454047864580847,-0.4454047864580847
2016-07-25,air_b88192b35ac03c24,0,1,0,0,0,0,0,1.094453684705251,1.114441728034076,0.0,2.0669246937656385,1.0807953721996957,1,7.0,1,1,-1.1078202325751558,-1.1078202325751558
2016-07-26,air_b88192b35ac03c24,0,0,0,0,0,1,0,1.185026548501842,1.1993292485109042,0.0,1.4879214950538788,1.0807953721996957,1,11.0,1,1,-0.35512801628254903,-0.35512801628254903
2016-07-27,air_b88192b35ac03c24,0,0,0,0,0,0,1,1.0491672528069556,0.7579141420313971,0.0,-1.1702295535773806,1.2546676145619309,1,12.0,1,1,-0.1456396136957292,-0.1456396136957292
2016-07-28,air_b88192b35ac03c24,0,0,0,0,1,0,0,1.248427553159456,1.0889754718910274,0.0,-1.091274571934868,1.3644816623696587,1,16.0,1,1,0.08622508235340291,0.08622508235340291
2016-07-29,air_b88192b35ac03c24,1,0,0,0,0,0,0,1.2846566986780923,1.1738629923678556,0.0,-1.1702295535773806,1.4285398569241663,1,15.0,1,1,1.3215508007382963,1.3215508007382963
2016-07-30,air_b88192b35ac03c24,0,0,1,0,0,0,0,1.4114587079933198,1.3436380333215123,0.0,-0.6701813365081337,1.547505075382538,1,31.0,1,1,1.443463020291584,1.443463020291584
2016-07-31,air_b88192b35ac03c24,0,0,0,1,0,0,0,1.4839169990305925,1.5134130742751688,0.0,0.27727844320201817,1.4559933688760984,1,35.0,1,1,-0.3991090068808869,-0.3991090068808869
2016-08-01,air_b88192b35ac03c24,0,1,0,0,0,0,0,1.583547149206843,1.5728343386089487,0.0,0.3825517520587018,1.6298656112383334,1,32.0,1,1,-1.16414676439408,-1.16414676439408
2016-08-02,air_b88192b35ac03c24,0,0,0,0,0,1,0,1.4567451398916154,1.4115480497029749,0.0,1.2510565501263406,1.5292027340812497,1,13.0,1,1,-0.7976385094079309,-0.7976385094079309
2016-08-03,air_b88192b35ac03c24,0,0,0,0,0,0,1,1.4476878535119562,1.4709693140367548,0.0,-0.30172475550974137,1.5841097579851136,1,5.0,1,1,-0.3327517228202368,-0.3327517228202368
2016-08-04,air_b88192b35ac03c24,0,0,0,0,1,0,0,1.438630567132297,1.4370143058460236,0.0,0.7246900058429233,1.501749222129318,1,12.0,1,1,-0.20119454918836652,-0.20119454918836652
2016-08-05,air_b88192b35ac03c24,1,0,0,0,0,0,0,1.3118285578170696,1.2163067526062699,0.0,0.8036449874854359,1.3004234678151507,1,31.0,1,1,0.8902284543440706,0.8902284543440706
2016-08-06,air_b88192b35ac03c24,0,0,1,0,0,0,0,1.2846566986780923,1.453991809941389,0.0,2.1721980026223218,1.1448535667542032,1,16.0,1,1,0.6386880519746295,0.6386880519746295
2016-08-07,air_b88192b35ac03c24,0,0,0,1,0,0,0,1.529203430928888,1.6152780988473627,0.0,2.3301079659073474,1.3004234678151507,1,23.0,1,1,-0.603967831509987,-0.603967831509987
2016-08-08,air_b88192b35ac03c24,0,1,0,0,0,0,0,1.583547149206843,1.504924322227486,0.0,1.7247864399814168,1.5841097579851136,1,20.0,1,1,-1.1448568562369141,-1.1448568562369141
2016-08-09,air_b88192b35ac03c24,0,0,0,0,0,1,0,1.2665421259187741,1.1568854882724902,0.0,0.9878732779846319,1.2821211265138628,1,4.0,1,1,-0.2806689707958893,-0.2806689707958893
2016-08-10,air_b88192b35ac03c24,0,0,0,0,0,0,1,1.2031411212611602,1.1059529759863929,0.0,1.698468112767246,1.3095746384657947,1,9.0,1,1,0.7621434641804902,0.7621434641804902
2016-08-11,air_b88192b35ac03c24,0,0,0,0,1,0,0,1.3027712714374102,1.3860817935599263,1.0,1.7511047671955877,1.1631559080554912,1,28.0,1,1,0.43961619979267913,0.43961619979267913
2016-08-12,air_b88192b35ac03c24,1,0,0,0,0,0,0,1.3661722760950243,1.4709693140367548,0.0,1.4616031678397081,1.2546676145619309,1,22.0,1,1,-0.00983866026928244,-0.00983866026928244
2016-08-13,air_b88192b35ac03c24,0,0,1,0,0,0,0,1.3752295624746833,1.4794580660844376,1.0,2.2248346570506636,1.3187258091164389,1,42.0,1,1,0.1626131186557792,0.1626131186557792
2016-08-14,air_b88192b35ac03c24,0,0,0,1,0,0,0,1.3933441352340015,1.3775930415122435,1.0,2.2248346570506636,1.2638187852125748,1,18.0,1,1,-0.9141495546772119,-0.9141495546772119
2016-08-15,air_b88192b35ac03c24,0,1,0,0,0,0,0,1.429573280752638,1.403059297655292,1.0,-0.0385414833680325,1.5383539047318937,1,10.0,1,1,-1.4604397536881455,-1.4604397536881455
2016-08-16,air_b88192b35ac03c24,0,0,0,0,0,1,0,1.3752295624746833,1.2247955046539527,0.0,-0.8017729725789882,1.4651445395267422,1,10.0,1,1,-1.3381417359717147,-1.3381417359717147
2016-08-17,air_b88192b35ac03c24,0,0,0,0,0,0,1,1.194083834881501,0.9022229268420051,0.0,-1.1702295535773806,1.3919351743215904,1,6.0,1,1,-0.8161568212388101,-0.8161568212388101
2016-08-18,air_b88192b35ac03c24,0,0,0,0,1,0,0,1.4024014216136607,1.4115480497029749,0.0,0.6194166969862396,1.3553304917190145,1,9.0,1,1,-0.5298945841864706,-0.5298945841864706
2016-08-19,air_b88192b35ac03c24,1,0,0,0,0,0,0,1.3842868488543425,1.2587505128446839,0.0,-1.1175928991490387,1.4285398569241663,1,23.0,1,1,0.8520344361928825,0.8520344361928825
2016-08-20,air_b88192b35ac03c24,0,0,1,0,0,0,0,1.3027712714374102,1.1823517444155387,0.0,-1.1175928991490387,1.4925980514786739,1,31.0,1,1,0.7301222166395951,0.7301222166395951
2016-08-21,air_b88192b35ac03c24,0,0,0,1,0,0,0,1.4205159943729788,1.3860817935599263,0.0,0.04041349827448011,1.501749222129318,1,15.0,1,1,-0.8034254818550807,-0.8034254818550807
2016-08-22,air_b88192b35ac03c24,0,1,0,0,0,0,0,1.348057703335706,1.0380429596049303,0.0,-1.1702295535773806,1.547505075382538,1,20.0,1,1,-2.036050613097971,-2.036050613097971
2016-08-23,air_b88192b35ac03c24,0,0,0,0,0,1,0,1.2393702667797966,1.1568854882724902,0.0,-0.19645144665305772,1.3187258091164389,1,10.0,1,1,-0.5970234645734074,-0.5970234645734074
2016-08-24,air_b88192b35ac03c24,0,0,0,0,0,0,1,1.2755994122984333,1.3521267853691952,0.0,1.698468112767246,1.1448535667542032,1,7.0,1,1,-0.39988060320717356,-0.39988060320717356
2016-08-25,air_b88192b35ac03c24,0,0,0,0,1,0,0,1.3299431305763878,1.3945705456076094,0.0,1.961651384908955,1.190609420007423,1,23.0,1,1,-0.26562284243330003,-0.26562284243330003
2016-08-26,air_b88192b35ac03c24,1,0,0,0,0,0,0,1.0401099664272964,1.0210654555095646,0.0,-1.1439112263632096,1.0624930308984077,1,12.0,1,1,1.1610587648706776,1.1610587648706776
2016-08-27,air_b88192b35ac03c24,0,0,1,0,0,0,0,1.0219953936679782,0.9871104473188335,0.0,2.1195613481939803,0.8886207885361723,1,35.0,1,1,1.2262586544418976,1.2262586544418976
2016-08-28,air_b88192b35ac03c24,0,0,0,1,0,0,0,1.0401099664272964,1.1314192321294416,0.0,1.540558149482221,0.8611672765842404,1,23.0,1,1,-0.23321579672926163,-0.23321579672926163
2016-08-29,air_b88192b35ac03c24,0,1,0,0,0,0,0,1.520146144549229,1.6322556029427284,0.0,1.8826964032664422,1.2546676145619309,1,7.0,1,1,-1.445007827162413,-1.445007827162413
2016-08-30,air_b88192b35ac03c24,0,0,0,0,0,1,0,1.6378908674847976,1.555856834513583,0.0,0.2509601159878474,1.6481679525396216,1,8.0,1,1,-0.6244151341565827,-0.6244151341565827
2016-08-31,air_b88192b35ac03c24,0,0,0,0,0,0,1,1.3661722760950243,1.3181717771784638,0.0,0.22464178877367635,1.4651445395267422,1,12.0,1,1,-0.17958985205234088,-0.17958985205234088
2016-09-01,air_b88192b35ac03c24,0,0,0,0,1,0,0,1.520146144549229,1.5643455865612659,0.0,1.1984198956979992,1.4651445395267422,1,20.0,1,1,-0.5869927123316812,-0.5869927123316812
2016-09-02,air_b88192b35ac03c24,1,0,0,0,0,0,0,1.3752295624746833,1.4964355701798033,0.0,-0.11749646501054511,1.3827840036709464,1,14.0,1,1,0.6595211527843685,0.6595211527843685
2016-09-03,air_b88192b35ac03c24,0,0,1,0,0,0,0,1.3118285578170696,1.1568854882724902,0.0,0.17200513434533454,1.4742957101773864,1,20.0,1,1,1.262137883614226,1.262137883614226
2016-09-04,air_b88192b35ac03c24,0,0,0,1,0,0,0,1.248427553159456,1.1568854882724902,0.0,-0.09117813779637432,1.4193886862735223,1,21.0,1,1,-0.7339818124892841,-0.7339818124892841
2016-09-05,air_b88192b35ac03c24,0,1,0,0,0,0,0,1.3299431305763878,1.2842167689877326,0.0,1.1457832412696576,1.3736328330203025,1,12.0,1,1,-1.350873075355444,-1.350873075355444
2016-09-06,air_b88192b35ac03c24,0,0,0,0,0,1,0,1.2937139850577515,1.0550204637002962,0.0,-1.1702295535773806,1.4925980514786739,1,1.0,1,1,-0.6244151341565827,-0.6244151341565827
2016-09-07,air_b88192b35ac03c24,0,0,0,0,0,0,1,1.2303129804001378,1.2757280169400496,0.0,0.19832346155950556,1.2638187852125748,1,6.0,1,1,-0.5244934099024642,-0.5244934099024642
2016-09-08,air_b88192b35ac03c24,0,0,0,0,1,0,0,0.8589642388341142,0.715470381792983,0.0,-1.0649562447206968,0.8703184472348843,1,6.0,1,1,-0.3721031354608549,-0.3721031354608549
2016-09-09,air_b88192b35ac03c24,1,0,0,0,0,0,0,0.8046205205561594,0.715470381792983,0.0,-1.1702295535773806,0.7879579113790888,1,11.0,1,1,0.9874495914561859,0.9874495914561859
2016-09-10,air_b88192b35ac03c24,0,0,1,0,0,0,0,0.8680215252137734,0.8173354063651769,0.0,-0.8280912997931591,0.970981324391968,1,27.0,1,1,1.5129066896573804,1.5129066896573804
2016-09-11,air_b88192b35ac03c24,0,0,0,1,0,0,0,0.840849666074796,0.7833803981744454,0.0,0.9878732779846319,0.9160743004881041,1,32.0,1,1,-0.280283172632746,-0.280283172632746
2016-09-12,air_b88192b35ac03c24,0,1,0,0,0,0,0,0.8317923796951368,0.8343129104605425,0.0,1.0405099324129738,0.7879579113790888,1,6.0,1,1,-1.3288825800562751,-1.3288825800562751
2016-09-13,air_b88192b35ac03c24,0,0,0,0,0,1,0,0.8951933843527505,0.7664028940790798,0.0,-0.8280912997931591,1.0533418602477636,1,7.0,1,1,-0.7941663259396411,-0.7941663259396411
2016-09-14,air_b88192b35ac03c24,0,0,0,0,0,0,1,0.9314225298713871,0.851290414555908,0.0,-0.32804308272391214,1.0075860069945437,1,8.0,1,1,-0.3863776674971575,-0.3863776674971575
2016-09-15,air_b88192b35ac03c24,0,0,0,0,1,0,0,0.9767089617696827,0.9871104473188335,0.0,0.2509601159878474,1.0075860069945437,1,13.0,1,1,-0.05111906372561711,-0.05111906372561711
2016-09-16,air_b88192b35ac03c24,1,0,0,0,0,0,0,1.0853963983255919,1.1823517444155387,0.0,1.0931465868413155,0.8886207885361723,1,13.0,1,1,0.9172343257641027,0.9172343257641027
2016-09-17,air_b88192b35ac03c24,0,0,1,0,0,0,0,0.8227350933154779,0.7748916461267628,0.0,-0.22276977386722863,0.7696555700778007,1,38.0,1,1,1.3944666535723829,1.3944666535723829
2016-09-18,air_b88192b35ac03c24,0,0,0,1,0,0,0,0.5691310746850228,0.4692965724101807,0.0,-1.1175928991490387,0.6232368396674973,1,24.0,1,1,0.17843084334465512,0.17843084334465512
2016-09-19,air_b88192b35ac03c24,0,1,0,0,0,0,0,0.5329019291663863,0.5456953408393264,1.0,0.11936847991699295,0.5408763038117016,1,16.0,1,1,-1.3319689653614217,-1.3319689653614217
2016-09-20,air_b88192b35ac03c24,0,0,0,0,0,1,0,0.6415893657222957,0.7918691502221283,0.0,0.8562816419137776,0.3487017201481783,1,7.0,1,1,-1.8315775866320143,-1.8315775866320143
2016-09-21,air_b88192b35ac03c24,0,0,0,0,0,0,1,0.6597039384816139,0.7579141420313971,0.0,1.8300597488381005,0.5591786451129895,1,10.0,1,1,0.39293462205233803,0.39293462205233803
2016-09-22,air_b88192b35ac03c24,0,0,0,0,1,0,0,0.6687612248612728,0.6305828613161547,1.0,-0.35436140993808307,0.5134227918597698,1,22.0,1,1,-0.2945577046690486,-0.2945577046690486
2016-09-23,air_b88192b35ac03c24,1,0,0,0,0,0,0,0.6597039384816139,0.4353415642194495,0.0,-1.1702295535773806,0.8703184472348843,1,23.0,1,1,0.20235032945954062,0.20235032945954062
2016-09-24,air_b88192b35ac03c24,0,0,1,0,0,0,0,0.8680215252137734,0.9786216952711505,0.0,0.8036449874854359,0.687295034222005,1,26.0,1,1,1.1606729667075342,1.1606729667075342
2016-09-25,air_b88192b35ac03c24,0,0,0,1,0,0,0,1.0763391119459327,1.1823517444155387,0.0,1.4616031678397081,0.961830153741324,1,38.0,1,1,-0.3805906950500078,-0.3805906950500078
2016-09-26,air_b88192b35ac03c24,0,1,0,0,0,0,0,1.0219953936679782,1.114441728034076,0.0,1.6721497855530754,0.8703184472348843,1,2.0,1,1,-1.09315990237571,-1.09315990237571
2016-09-27,air_b88192b35ac03c24,0,0,0,0,0,1,0,0.9857662481493416,1.1653742403201728,0.0,0.6194166969862396,0.7971090820297326,1,24.0,1,1,-0.4492627680895178,-0.4492627680895178
2016-09-28,air_b88192b35ac03c24,0,0,0,0,0,0,1,0.9042506707324097,0.8852454227466395,0.0,-0.9333646086498426,0.9069231298374603,1,14.0,1,1,-0.3304369338413769,-0.3304369338413769
2016-09-29,air_b88192b35ac03c24,0,0,0,0,1,0,0,0.6415893657222957,0.5626728449346919,0.0,0.11936847991699295,0.7147485461739369,1,12.0,1,1,-0.20505253081979966,-0.20505253081979966
2016-09-30,air_b88192b35ac03c24,1,0,0,0,0,0,0,0.6868757976205913,0.8343129104605425,0.0,1.5142398222680495,0.3487017201481783,1,13.0,1,1,1.2312740305627607,1.2312740305627607
2016-10-01,air_b88192b35ac03c24,0,0,1,0,0,0,0,0.7774486614171824,0.9107116788896878,0.0,1.5668764766963916,0.6506903516194292,1,34.0,1,1,1.2663816634088025,1.2663816634088025
2016-10-02,air_b88192b35ac03c24,0,0,0,1,0,0,0,0.8499069524544549,1.0210654555095646,0.0,1.1721015684838283,0.5866321570649214,1,49.0,1,1,-0.438460419521505,-0.438460419521505
2016-10-03,air_b88192b35ac03c24,0,1,0,0,0,0,0,0.8227350933154779,0.7324478858883485,0.0,-1.1702295535773806,0.8794696178855284,1,7.0,1,1,-1.5549603036582575,-1.5549603036582575
2016-10-04,air_b88192b35ac03c24,0,0,0,0,0,1,0,0.5872456474443409,0.6645378695068859,0.0,0.751008333057094,0.5957833277155653,1,4.0,1,1,-0.6857570420963697,-0.6857570420963697
2016-10-05,air_b88192b35ac03c24,0,0,0,0,0,0,1,0.3879853470918406,0.35894279579030386,0.0,0.4878250609153852,0.4585157679559058,1,6.0,1,1,-0.8609094081634345,-0.8609094081634345
2016-10-06,air_b88192b35ac03c24,0,0,0,0,1,0,0,0.33364162881388587,0.30801028350420706,0.0,0.17200513434533454,0.29379469624431453,1,14.0,1,1,-0.3744179244397148,-0.3744179244397148
2016-10-07,air_b88192b35ac03c24,1,0,0,0,0,0,0,0.17061047398002202,0.17219025074128164,0.0,-0.24908810108139953,0.26634118429238257,1,12.0,1,1,0.8366025096671499,0.8366025096671499
2016-10-08,air_b88192b35ac03c24,0,0,1,0,0,0,0,0.3879853470918406,0.32498778759957264,0.0,-1.1439112263632096,0.3395505494975344,1,31.0,1,1,1.0958588752994574,1.0958588752994574
2016-10-09,air_b88192b35ac03c24,0,0,0,1,0,0,0,0.3517562015732042,0.3419652916949382,0.0,0.3825517520587018,0.3120970375456024,1,27.0,1,1,0.3570553928800098,0.3570553928800098
2016-10-10,air_b88192b35ac03c24,0,1,0,0,0,0,0,0.007579319146158008,-0.1588710791183486,1.0,-0.9070462814356717,0.12907362453272309,1,23.0,1,1,-0.7872219590030615,-0.7872219590030615
2016-10-11,air_b88192b35ac03c24,0,0,0,0,0,1,0,0.20683961949865848,0.22312276302737874,0.0,0.04041349827448011,0.15652713648465505,1,9.0,1,1,-1.189995241324682,-1.189995241324682
2016-10-12,air_b88192b35ac03c24,0,0,0,0,0,0,1,0.10720946932240816,0.019392713882990784,0.0,-0.19645144665305772,0.26634118429238257,1,9.0,1,1,-0.46006511665753064,-0.46006511665753064
2016-10-13,air_b88192b35ac03c24,0,0,0,0,1,0,0,0.1524959012207037,0.1806790027889646,0.0,0.4351884064870434,0.16567830713529896,1,10.0,1,1,-0.424957483811489,-0.424957483811489
2016-10-14,air_b88192b35ac03c24,1,0,0,0,0,0,0,0.14343861484104461,0.13823524255055045,0.0,1.540558149482221,0.08331777127950325,1,24.0,1,1,0.9978661418610554,0.9978661418610554
2016-10-15,air_b88192b35ac03c24,0,0,1,0,0,0,0,0.20683961949865848,0.48627407650554627,0.0,1.4089665134113665,-0.09055447108273207,1,25.0,1,1,1.4750984696693357,1.4750984696693357
2016-10-16,air_b88192b35ac03c24,0,0,0,1,0,0,0,0.5600737883053636,0.8258241584128595,0.0,1.0931465868413155,0.2754923549430265,1,34.0,1,1,-0.47163906155183005,-0.47163906155183005
2016-10-17,air_b88192b35ac03c24,0,1,0,0,0,0,0,0.6415893657222957,0.5626728449346919,0.0,-1.1439112263632096,0.7513532287765129,1,10.0,1,1,-1.416844561252951,-1.416844561252951
2016-10-18,air_b88192b35ac03c24,0,0,0,0,0,1,0,0.3245843424342268,0.24010026712274435,0.0,1.0668282596271448,0.18398064843658693,1,3.0,1,1,-0.5943228774314041,-0.5943228774314041
2016-10-19,air_b88192b35ac03c24,0,0,0,0,0,0,1,0.22495419225797664,0.46080782036249807,0.0,1.4616031678397081,0.0009572354237075989,1,11.0,1,1,-0.4538923460472376,-0.4538923460472376
2016-10-20,air_b88192b35ac03c24,0,0,0,0,1,0,0,-0.11016540378941038,0.1297464905028675,0.0,-0.9860012630781843,-0.43829895580720274,1,9.0,1,1,-0.22781462244525522,-0.22781462244525522
2016-10-21,air_b88192b35ac03c24,1,0,0,0,0,0,0,-0.32754027690122894,-0.43899989669188205,0.0,-1.0123195902923552,-0.3559384199514071,1,15.0,1,1,1.021785627975941,1.021785627975941
2016-10-22,air_b88192b35ac03c24,0,0,1,0,0,0,0,-0.15545183568770593,-0.2522473516428599,0.0,-1.1702295535773806,-0.017345105877580348,1,42.0,1,1,1.5831219553494638,1.5831219553494638
2016-10-23,air_b88192b35ac03c24,0,0,0,1,0,0,0,-0.22791012672497876,-0.2098035914044457,0.0,-0.06485981058220329,-0.18206617758917173,1,22.0,1,1,-0.1984939620463633,-0.1984939620463633
2016-10-24,air_b88192b35ac03c24,0,1,0,0,0,0,0,-0.22791012672497876,-0.31166861597663964,0.0,-0.06485981058220329,-0.15461266563723985,1,6.0,1,1,-1.2463217731436058,-1.2463217731436058
2016-10-25,air_b88192b35ac03c24,0,0,0,0,0,1,0,-0.055821685511455686,-0.0060735422600577665,0.0,0.4088700792728726,-0.3376360786501192,1,7.0,1,1,-0.5565146574433593,-0.5565146574433593
2016-10-26,air_b88192b35ac03c24,0,0,0,0,0,0,1,0.13438132846138556,0.42685281217176657,0.0,0.303596770416189,0.02841074737563948,1,18.0,1,1,-0.15489876961116875,-0.15489876961116875
2016-10-27,air_b88192b35ac03c24,0,0,0,0,1,0,0,-0.21885284034531968,-0.2098035914044457,0.0,0.04041349827448011,-0.1363103243359519,1,1.0,1,1,-0.1410100357380094,-0.1410100357380094
2016-10-28,air_b88192b35ac03c24,1,0,0,0,0,0,0,-0.07393625827077399,-0.10793856683225167,0.0,-0.5122713732231083,0.0009572354237075989,1,36.0,1,1,0.9214781055586792,0.9214781055586792
2016-10-29,air_b88192b35ac03c24,0,0,1,0,0,0,0,-0.42717042707747915,-0.5493536733117589,0.0,0.4351884064870434,-0.23697320149303552,1,35.0,1,1,1.7690766699845415,1.7690766699845415
2016-10-30,air_b88192b35ac03c24,0,0,0,1,0,0,0,-0.5449151500130476,-0.7276174663130983,0.0,-1.1702295535773806,-0.44745012645784676,1,37.0,1,1,-0.11323256799169076,-0.11323256799169076
2016-10-31,air_b88192b35ac03c24,0,1,0,0,0,0,0,-0.42717042707747915,-0.3626011282627366,0.0,-1.091274571934868,-0.4749036384097787,1,13.0,1,1,-1.072326801565971,-1.072326801565971
2016-11-01,air_b88192b35ac03c24,0,0,0,0,0,1,0,-0.5720870091520248,-0.7530837224561467,0.0,-1.1702295535773806,-0.36508959060205104,1,7.0,1,1,-0.7814349865559117,-0.7814349865559117
2016-11-02,air_b88192b35ac03c24,0,0,0,0,0,0,1,-0.5539724363927067,-0.5493536733117589,0.0,-0.4596347187947666,-0.4749036384097787,1,3.0,1,1,0.40065058531520437,0.40065058531520437
2016-11-03,air_b88192b35ac03c24,0,0,0,0,1,0,0,-0.5992588682910022,-0.7615724745038297,1.0,-1.1702295535773806,-0.4657524677591347,1,31.0,1,1,-0.07542434800364593,-0.07542434800364593
2016-11-04,air_b88192b35ac03c24,1,0,0,0,0,0,0,-0.5630297227723657,-0.7276174663130983,0.0,-1.091274571934868,-0.4199966145059149,1,6.0,1,1,0.056518623791367684,0.056518623791367684
2016-11-05,air_b88192b35ac03c24,0,0,1,0,0,0,0,-0.6536025865689569,-0.7191287142654156,0.0,-1.1702295535773806,-0.4657524677591347,1,12.0,1,1,1.2856715715659681,1.2856715715659681
2016-11-06,air_b88192b35ac03c24,0,0,0,1,0,0,0,-0.7351181639858888,-0.7530837224561467,0.0,-0.4596347187947666,-0.6030200275187942,1,30.0,1,1,-0.526808198881324,-0.526808198881324
2016-11-07,air_b88192b35ac03c24,0,1,0,0,0,0,0,-0.6536025865689569,-0.7700612265515125,0.0,0.11936847991699295,-0.5298106623136424,1,1.0,1,1,-1.3184660296514057,-1.3184660296514057
2016-11-08,air_b88192b35ac03c24,0,0,0,0,0,1,0,-0.31848299052156986,-0.17584858321371438,0.0,-1.1439112263632096,-0.3559384199514071,1,14.0,1,1,-1.133668709505758,-1.133668709505758
2016-11-09,air_b88192b35ac03c24,0,0,0,0,0,0,1,-0.8256910277824798,-0.8040162347422438,0.0,-0.8017729725789882,-0.6853805633745899,1,5.0,1,1,-0.8196290047070999,-0.8196290047070999
