visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Kita-ku Ōjihonchō,total_area_visitors,total_genre_visitors
2016-08-17,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,1.481396834709731,1.6200709490071346,0.0,1.2826671963006018,1.1803638812856707,1,10.0,1,1,-0.7901806881164,-0.7901806881164003
2016-08-18,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,1.2725030507107868,1.3066632205106277,0.0,-1.0920944402299113,1.423518631304668,1,12.0,1,1,-0.5249967842914858,-0.5249967842914862
2016-08-19,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,1.353739522265932,1.3879170760467587,0.0,0.45550303076750176,1.4014136540302138,1,8.0,1,1,0.7551767244697578,0.7551767244697573
2016-08-20,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,1.1332405280448243,1.1209401221423267,0.0,-0.9586808651439276,1.3019412562951695,1,6.0,1,1,0.642241261385293,0.6422412613852924
2016-08-21,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,1.3885551529324225,1.5272093998229845,0.0,0.7223301809394695,1.2356263244718064,1,8.0,1,1,-0.7783867948196046,-0.7783867948196049
2016-08-25,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,1.4001603631545863,1.4343478506388345,0.0,1.7896387816273407,1.2356263244718064,1,8.0,1,1,-0.28018415070649083,-0.2801841507064913
2016-08-26,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,1.434975993821077,1.4459555442868526,0.0,1.336032626334995,1.2908887676579421,1,5.0,1,1,1.0414466799465183,1.0414466799465176
2016-08-27,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,0.9707675849345346,0.7727093127017627,0.0,-1.385604305419076,1.0256290403644908,1,13.0,1,1,1.1018457092543492,1.1018457092543485
2016-08-28,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,0.7734790111577542,0.49412466514931175,0.0,-1.385604305419076,0.9924715744528093,1,10.0,1,1,-0.25016333140555713,-0.2501633314055576
2016-08-29,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,1.121635317822661,1.1325478157903457,0.0,-0.6918537149719598,1.0808914835506265,1,10.0,1,1,-1.372727538836899,-1.3727275388368991
2016-08-31,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,1.2608978404886235,1.2486247522705336,0.0,1.62954249152416,1.125101438099535,1,4.0,1,1,-0.20048602327663115,-0.20048602327663162
2016-09-01,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,1.2841082609329506,1.4111324633427966,0.0,1.3093499113177984,1.0698389949133993,1,10.0,1,1,-0.5778906087740832,-0.5778906087740836
2016-09-02,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,1.24929263026646,1.097724734846289,0.0,-0.07815126957643383,1.1803638812856707,1,9.0,1,1,0.5768387621939732,0.5768387621939726
2016-09-03,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,1.3073186813772777,1.4111324633427966,0.0,0.5889166058534857,1.3572036994813053,1,19.0,1,1,1.1350830449089544,1.1350830449089537
2016-09-04,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,1.24929263026646,1.3414863014546836,0.0,-0.18488212964522102,1.2908887676579421,1,12.0,1,1,-0.7140564677461753,-0.7140564677461757
2016-09-05,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,1.4465812040432402,1.4691709315828905,0.0,1.1759363362318147,1.3793086767557594,1,13.0,1,1,-1.2855242065818058,-1.285524206581806
2016-09-07,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,1.2957134711551144,1.1557632030863831,0.0,-0.7719018600235502,1.445623608579122,1,8.0,1,1,-0.5199933144079968,-0.5199933144079972
2016-09-08,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,1.2144769995999691,1.1673708967344016,0.0,-1.038729010195518,1.3682561881185322,1,7.0,1,1,-0.3788239855524158,-0.3788239855524162
2016-09-09,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,1.2841082609329506,1.4111324633427966,0.0,0.028579590492353153,1.1361539267367622,1,21.0,1,1,0.880620862262945,0.8806208622629443
2016-09-10,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,1.2376874200442967,1.260232445918552,0.0,-0.29161298971400823,1.2135213471973523,1,23.0,1,1,1.367387003785227,1.3673870037852263
2016-09-12,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,1.0171884258231887,0.8539631682378942,0.0,-1.305556160367486,1.125101438099535,1,17.0,1,1,-1.2651529363418865,-1.2651529363418867
2016-09-14,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,0.831505062268572,0.7262785381096877,0.0,-1.305556160367486,0.9151041539922193,1,16.0,1,1,-0.39204744167306516,-0.3920474416730656
2016-09-15,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,0.9475571644902077,0.7030631508136498,0.0,-1.3589215904018794,1.0919439721878534,1,10.0,1,1,-0.08147491819078691,-0.0814749181907874
2016-09-16,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,0.8082946418242446,0.47090927785327386,0.0,-1.385604305419076,1.0587865062761719,1,15.0,1,1,0.8155757537775887,0.8155757537775881
2016-09-17,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,1.0868196871561702,1.0512939602542137,0.0,0.028579590492353153,1.0256290403644908,1,20.0,1,1,1.2576680570544336,1.257668057054433
2016-09-18,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,1.0055832156010254,0.7611016190537437,0.0,-1.385604305419076,1.0919439721878534,1,34.0,1,1,0.13117255185749338,0.13117255185749285
2016-09-19,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,0.6226112782696279,0.2967938731329919,1.0,-1.385604305419076,0.760369313071039,1,12.0,1,1,-1.2680120619895945,-1.2680120619895947
2016-09-20,air_78df4dc6a7e83e41,0,0,0,0,0,1,0,0.36729665338202966,-0.028221549011534126,0.0,-1.385604305419076,0.583529494875405,1,1.0,1,1,-1.7308330262123222,-1.7308330262123224
2016-09-21,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,0.48334875560366525,0.33161695407704833,0.0,-1.3589215904018794,0.583529494875405,1,9.0,1,1,0.3298817843731973,0.3298817843731967
2016-09-22,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,0.40211228404852,0.06464000017261592,1.0,-1.385604305419076,0.6387919380615407,1,16.0,1,1,-0.30698845365375305,-0.3069884536537535
2016-09-23,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,0.5645852271588101,0.2039323239488418,0.0,-1.385604305419076,0.7824742903454932,1,13.0,1,1,0.15333077562723013,0.1533307756272296
2016-09-24,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,0.6806373293804456,0.41287080961317985,0.0,-1.385604305419076,0.9372091312666736,1,13.0,1,1,1.0410892892405548,1.041089289240554
2016-09-25,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,0.8895311133793898,0.9352170237740257,0.0,-0.4783919948343856,0.8819466880805378,1,18.0,1,1,-0.3866865810836127,-0.38668658108361315
2016-09-26,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,1.0984248973783335,1.1325478157903457,0.0,-0.558440139885976,1.0587865062761719,1,10.0,1,1,-1.0467872149981903,-1.0467872149981907
2016-09-28,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,1.226082209822133,1.1905862840304395,0.0,-0.8252672900579437,1.2908887676579421,1,7.0,1,1,-0.3402257893083582,-0.3402257893083586
2016-09-29,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,1.0055832156010254,0.8771785555339318,0.0,-1.1988253002986986,1.0366815290017177,1,11.0,1,1,-0.2240738098702219,-0.22407380987022238
2016-09-30,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,0.6342164884917912,0.5057323587973303,0.0,-0.7452191450063534,0.7161593585221306,1,12.0,1,1,1.1064917884318746,1.106491788431874
2016-10-03,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,0.7850842213799175,0.7146708444616687,0.0,-1.385604305419076,0.8598417108060836,1,11.0,1,1,-1.4745838900364954,-1.4745838900364956
2016-10-04,air_78df4dc6a7e83e41,0,0,0,0,0,1,0,1.0403988462675158,1.3530939951027026,0.0,0.2687240256471243,0.8156317562571748,1,1.0,1,1,-0.6693826295007382,-0.6693826295007387
2016-10-05,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,0.9359519542680439,0.7030631508136498,0.0,-1.1988253002986986,1.0145765517272636,1,17.0,1,1,-0.8316380100081655,-0.831638010008166
2016-10-06,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,1.168056158711315,1.271840139566571,0.0,0.8290610410082567,1.0035240630900362,1,11.0,1,1,-0.3809683297881968,-0.3809683297881972
2016-10-07,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,0.6342164884917912,0.5289477460933678,0.0,0.16199316557833704,0.7382643357965848,1,11.0,1,1,0.740881096231218,0.7408810962312173
2016-10-08,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,0.6110060680474642,0.5753785206854433,0.0,-1.3322388753846826,0.6498444266987675,1,18.0,1,1,0.9810476506386875,0.9810476506386868
2016-10-09,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,0.7386633804912635,0.6218092952775183,0.0,-1.385604305419076,0.6940543812476764,1,19.0,1,1,0.29664444871859214,0.2966444487185916
2016-10-10,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,0.2860601818268844,-0.08626001725162812,1.0,-1.385604305419076,0.5614245176009504,1,21.0,1,1,-0.7633763851691377,-0.7633763851691381
2016-10-12,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,0.22803413071606662,0.33161695407704833,0.0,0.8023783259910596,0.1524824380235459,1,9.0,1,1,-0.4603090665120929,-0.46030906651209336
2016-10-13,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,0.06556118760577698,-0.24876772832389152,0.0,-1.385604305419076,0.32932225621918043,1,9.0,1,1,-0.4277865122694148,-0.4277865122694152
2016-10-14,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,-0.0388857043936951,-0.09786771089964708,0.0,-0.31829570473120494,0.03090506301404734,1,14.0,1,1,0.8902704113239595,0.8902704113239588
2016-10-15,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,0.088771608050104,0.2735784858369544,0.0,1.4961289164381764,-0.05751484608376972,1,25.0,1,1,1.3323627146008044,1.3323627146008035
2016-10-16,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,0.17000807960524883,0.2967938731329919,0.0,0.00189687547515647,0.04195755165127445,1,20.0,1,1,-0.4710307876909978,-0.47103078769099826
2016-10-17,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,0.18161328982741257,-0.09786771089964708,0.0,-1.385604305419076,0.3735322107680889,1,10.0,1,1,-1.3466380173015637,-1.346638017301564
2016-10-19,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,0.5645852271588101,0.41287080961317985,0.0,-0.8786327200923373,0.6719494039732218,1,10.0,1,1,-0.454590815216677,-0.45459081521667744
2016-10-20,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,0.692242539602609,0.8539631682378942,0.0,1.2826671963006018,0.5172145630520418,1,16.0,1,1,-0.24515986152206817,-0.24515986152206865
2016-10-21,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,0.2628497613825574,0.1226784684127099,0.0,-0.07815126957643383,0.34037474485640756,1,13.0,1,1,0.9124286350936962,0.9124286350936955
2016-10-22,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,0.088771608050104,-0.23716003467587257,0.0,-1.3589215904018794,0.2630073243958174,1,21.0,1,1,1.4324321122705832,1.4324321122705825
2016-10-23,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,0.25124455116039407,0.22714771124487934,0.0,-0.10483398459363075,0.2630073243958174,1,25.0,1,1,-0.21799816786884246,-0.21799816786884293
2016-10-24,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,-0.12012217594883992,-0.1442984854917221,0.0,1.2293017662662085,-0.04646235744654262,1,12.0,1,1,-1.1886713252656984,-1.1886713252656986
2016-10-26,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,0.36729665338202966,0.6218092952775183,0.0,1.1759363362318147,0.03090506301404734,1,17.0,1,1,-0.1776130180949674,-0.17761301809496785
2016-10-27,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,0.35569144315986595,0.34322464772506733,0.0,0.642282035887879,0.09721999483741019,1,7.0,1,1,-0.16474695268028153,-0.164746952680282
2016-10-28,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,-0.43346285194725614,-0.6434293123565304,0.0,-1.385604305419076,-0.24540715291663134,1,13.0,1,1,0.8195070515431871,0.8195070515431865
2016-10-29,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,-0.05049091461585861,0.053032306524597374,0.0,-1.385604305419076,-0.07961982335822414,1,13.0,1,1,1.6046944325449883,1.6046944325449877
2016-10-30,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,-0.46827848261374666,-0.7943293297807749,0.0,-1.385604305419076,-0.3006695961027671,1,20.0,1,1,-0.1390148218509098,-0.13901482185091027
2016-10-31,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,-0.18975343728182123,-0.1442984854917221,0.0,-0.3449784197484017,-0.2785646188283127,1,19.0,1,1,-1.0274881168761616,-1.0274881168761618
2016-11-02,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,-0.5843305848353822,-0.9452293472050194,0.0,-1.385604305419076,-0.4111944824750386,1,16.0,1,1,0.3370295984924672,0.33702959849246666
2016-11-03,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,-0.3522263803921111,-0.10947540454766604,1.0,1.1492536212146178,-0.4332994597494928,1,13.0,1,1,-0.10399053266648717,-0.10399053266648765
2016-11-04,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,-0.224569067948312,-0.17912156643577856,0.0,1.0692054761630274,-0.42224697111226567,1,15.0,1,1,0.018237088773028556,0.018237088773028053
2016-11-05,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,-0.1549378066153307,-0.09786771089964708,0.0,0.4288203157503048,-0.12382977790713276,1,19.0,1,1,1.1568838779727277,1.1568838779727268
2016-11-06,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,-0.13172738617100344,0.053032306524597374,0.0,1.1492536212146178,-0.26751213019108555,1,20.0,1,1,-0.5221376586437778,-0.5221376586437781
2016-11-07,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,-0.5727253746132187,-0.6898600869486057,0.0,0.8557437560254535,-0.4554044370239472,1,14.0,1,1,-1.255503387280872,-1.2555033872808723
2016-11-08,air_78df4dc6a7e83e41,0,0,0,0,0,1,0,-0.7003826870570179,-0.7827216361327561,0.0,-0.9053154351095342,-0.6875066984057172,1,2.0,1,1,-1.0843132391243575,-1.0843132391243577
2016-11-09,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,-0.6423566359462001,-0.6666446996525682,0.0,0.21535859561273066,-0.4885619029356285,1,18.0,1,1,-0.7933972044700714,-0.7933972044700718
2016-11-10,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,-0.7351983177235086,-0.8523677980208689,0.0,-1.2521907303330921,-0.5217193688473101,1,15.0,1,1,-0.5435811010015875,-0.543581101001588
2016-11-11,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,-0.8048295790564899,-0.9568370408530381,0.0,-1.385604305419076,-0.7317166529546257,1,14.0,1,1,0.35096783602504356,0.350967836025043
2016-11-12,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,-0.2709899088369663,-0.17912156643577856,0.0,0.29540674066432093,-0.2564596415538585,1,26.0,1,1,1.6636638990289654,1.6636638990289645
2016-11-13,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,-0.2709899088369663,-0.2023369537318161,0.0,0.642282035887879,-0.3559320392889028,1,20.0,1,1,-0.3938343952028826,-0.39383439520288305
2016-11-14,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,-0.25938469861480273,-0.42288313304417346,0.0,-1.385604305419076,-0.09067231199545124,1,13.0,1,1,-1.3595040827162495,-1.3595040827162497
2016-11-15,air_78df4dc6a7e83e41,0,0,0,0,0,1,0,-0.07370133506018564,-0.12108309819568458,0.0,-0.9586808651439276,0.04195755165127445,1,1.0,1,1,-0.8870335694325074,-0.8870335694325078
2016-11-16,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,-0.39864722128076535,-0.6434293123565304,0.0,-1.2255080153158955,-0.1790922210932685,1,11.0,1,1,-0.3384388357785407,-0.33843883577854117
2016-11-17,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,-0.38704201105860186,-0.23716003467587257,0.0,0.775695610973863,-0.4996143915728557,1,14.0,1,1,-0.2916206532973227,-0.2916206532973232
2016-11-18,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,-0.537909743946728,-0.5389600695243615,0.0,1.015840046128634,-0.6875066984057172,1,21.0,1,1,0.9270816540381995,0.9270816540381989
2016-11-19,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,-0.7119878972791814,-0.9684447345010568,0.0,-1.385604305419076,-0.4885619029356285,1,16.0,1,1,1.4041982464994671,1.4041982464994662
2016-11-20,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,-0.2709899088369663,0.006601531932521937,0.0,0.45550303076750176,-0.37803701656335703,1,20.0,1,1,-0.1572417478550481,-0.15724174785504857
2016-11-21,air_78df4dc6a7e83e41,0,1,0,0,0,0,0,-0.38704201105860186,-0.6550370060045494,0.0,-1.385604305419076,-0.23435466427940424,1,9.0,1,1,-1.2622938106941786,-1.2622938106941788
2016-11-23,air_78df4dc6a7e83e41,0,0,0,0,0,0,1,-0.5263045337245644,-0.6550370060045494,1.0,-1.3589215904018794,-0.42224697111226567,1,22.0,1,1,-0.21656860504498848,-0.21656860504498895
2016-11-24,air_78df4dc6a7e83e41,0,0,0,0,1,0,0,-1.5243526128306304,-1.363106318533696,0.0,-1.385604305419076,-1.262236107541529,1,3.0,1,1,-1.0921758346555543,-1.0921758346555546
2016-11-25,air_78df4dc6a7e83e41,1,0,0,0,0,0,0,-1.199406726610051,-1.1077370582772823,0.0,1.0958881911802245,-1.3285510393648916,1,11.0,1,1,0.7994931720092314,0.7994931720092308
2016-11-26,air_78df4dc6a7e83e41,0,0,1,0,0,0,0,-0.8860660506116348,-0.8407601043728501,0.0,0.3487721706987146,-1.0080288688853045,1,20.0,1,1,1.7054786116266945,1.7054786116266936
2016-11-27,air_78df4dc6a7e83e41,0,0,0,1,0,0,0,-0.619146215501873,-0.7595062488367185,0.0,-1.2521907303330921,-0.4111944824750386,1,17.0,1,1,-0.5039107326396395,-0.5039107326396399
