visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-01-22,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-1.2874832657639586,-1.175512706367866,0.0,0.2957813439474748,-1.1591210683052606,1,35.0,1,1,-0.7214398775697192,-0.7214398775697192
2016-01-23,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,-1.3686715761796708,-1.4935117003463896,0.0,-1.356052953593457,-1.2285430442221879,1,13.0,1,1,-0.6480036800961496,-0.6480036800961496
2016-01-24,air_07bb665f9cdfbdfb,0,0,0,1,0,0,0,-1.8558014386739445,-1.8882690721817983,0.0,0.346607014641042,-1.7260672049601655,1,18.0,1,1,-1.346922490078976,-1.346922490078976
2016-01-25,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,-1.6470314976049703,-1.5483391131013076,0.0,0.8294508862299296,-1.8533408274745315,1,27.0,1,1,-1.371656209366949,-1.371656209366949
2016-01-26,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-1.299081595823346,-1.3180639795306526,0.0,0.346607014641042,-1.367386996056042,1,36.0,1,1,-1.1985201743511378,-1.1985201743511378
2016-01-27,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,-0.927935033922947,-1.0329614332050796,0.0,0.37201984998782545,-0.7657298714426738,1,38.0,1,1,-1.046548043468334,-1.046548043468334
2016-01-28,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,-0.9395333639823343,-0.9013756425932768,0.0,-0.6190807285367335,-1.1591210683052606,1,34.0,1,1,-1.0521577529975652,-1.0521577529975652
2016-01-29,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-0.9859266842198843,-1.274202049326718,0.0,-1.4831171303273747,-0.6731672368867709,1,21.0,1,1,-0.9088551732053913,-0.9088551732053913
2016-01-30,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,-0.9395333639823343,-1.0877888459599976,0.0,-1.1273374354724048,-0.6963078955257467,1,20.0,1,1,-0.6066958190172668,-0.6066958190172668
2016-02-01,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,-1.0323200044574343,-1.1974436714698333,0.0,-1.1527502708191883,-0.8351518473596009,1,41.0,1,1,-1.4178088195847134,-1.4178088195847134
2016-02-02,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-1.1599016351106963,-1.1316507761639318,0.0,0.06706582582642263,-1.0202771164714064,1,19.0,1,1,-1.269406503856875,-1.269406503856875
2016-02-03,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,-1.3106799258827335,-1.1974436714698333,0.0,-0.44119088110924864,-1.2632540321806514,1,44.0,1,1,-1.194440385602606,-1.194440385602606
2016-02-04,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,-1.2062949553482463,-1.1206852936129483,0.0,0.6515610388024448,-1.4020979840145056,1,32.0,1,1,-1.1567023396786884,-1.1567023396786884
2016-02-05,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-1.078713324694984,-1.0439269157560631,0.0,0.8294508862299296,-1.1012694217078214,1,32.0,1,1,-0.781871748407344,-0.781871748407344
2016-02-08,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,-1.2410899455264086,-1.0110304681031126,0.0,1.1344049103913325,-1.5062309478898963,1,33.0,1,1,-1.3663014866345013,-1.3663014866345013
2016-02-09,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-0.927935033922947,-0.9781340204501618,0.0,-0.11082402160106213,-0.9161441525960159,1,23.0,1,1,-1.1480327885880586,-1.1480327885880586
2016-02-10,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,-1.1599016351106963,-1.1974436714698333,0.0,0.37201984998782545,-0.9971364578324308,1,27.0,1,1,-0.8234345962830101,-0.8234345962830101
2016-02-11,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,-1.055516664576209,-0.8026862996344247,1.0,1.1089920750445486,-1.2979650201391149,1,43.0,1,1,-0.8968707937565796,-0.8968707937565796
2016-02-12,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-0.6263784523788727,-0.3859979626970491,0.0,0.2957813439474748,-0.8120111887206252,1,32.0,1,1,-0.8405187116674864,-0.8405187116674864
2016-02-13,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,-0.3132235407754108,-0.2544121720852459,0.0,-1.1527502708191883,-0.19878373478776903,1,38.0,1,1,-0.6502985612671986,-0.6502985612671986
2016-02-14,air_07bb665f9cdfbdfb,0,0,0,1,0,0,0,-0.06965860952827396,-0.013171555963607424,0.0,-0.5682550578431663,-0.21035406410725704,1,1.0,1,1,-1.187810728886242,-1.187810728886242
2016-02-15,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,-1.0439183345168217,-1.0548923983070468,0.0,-0.8732090820045691,-1.0087067871519189,1,36.0,1,1,-1.3698713017894666,-1.3698713017894666
2016-02-16,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-1.2758849357045712,-1.329029462081636,0.0,0.9565150629638474,-1.1591210683052606,1,11.0,1,1,-1.2089746330192501,-1.2089746330192501
2016-02-17,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,-1.2062949553482463,-1.1864781889188498,0.0,-0.23788819833497993,-1.1359804096662849,1,45.0,1,1,-1.039663399955187,-1.039663399955187
2016-02-18,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,-1.1599016351106963,-0.9781340204501618,0.0,1.1852305810848995,-1.3442463374170663,1,44.0,1,1,-1.0493528982329496,-1.0493528982329496
2016-02-19,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-0.7423617529727474,-0.6491695439206546,0.0,0.5753225327620939,-1.0087067871519189,1,32.0,1,1,-0.7295994550667824,-0.7295994550667824
2016-02-20,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,-0.8351483934478471,-1.1426162587149153,0.0,-1.4831171303273747,-0.4996122970944533,1,23.0,1,1,-0.7637676858357348,-0.7637676858357348
2016-02-21,air_07bb665f9cdfbdfb,0,0,0,1,0,0,0,-0.9395333639823343,-0.945237572797211,0.0,0.32119417929425825,-0.8814331646375523,1,1.0,1,1,-1.1332435543746315,-1.1332435543746315
2016-02-22,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,-1.1135083148731464,-1.274202049326718,0.0,-1.2798144475531061,-1.0896990923883336,1,30.0,1,1,-1.356866975153522,-1.356866975153522
2016-02-23,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-0.9163367038635595,-1.1645472238168824,0.0,-1.101924600125621,-0.7310188834842102,1,39.0,1,1,-1.1401281978877786,-1.1401281978877786
2016-02-24,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,-1.2178932854076339,-1.252271084224751,0.0,-0.23788819833497993,-1.1128397510273094,1,29.0,1,1,-1.0960154820442802,-1.0960154820442802
2016-02-25,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,-1.3106799258827335,-1.252271084224751,0.0,1.159817745738116,-1.2401133735416756,1,42.0,1,1,-0.991470895363157,-0.991470895363157
2016-02-26,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-1.252688275585796,-1.1864781889188498,0.0,0.6007353681088774,-1.2632540321806514,1,34.0,1,1,-0.5804321789485943,-0.5804321789485943
2016-02-27,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,-0.9395333639823343,-0.714962439226556,0.0,0.06706582582642263,-1.1938320562637241,1,38.0,1,1,-0.411885906274881,-0.411885906274881
2016-03-01,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-1.4846548767735455,-1.4386842875914718,0.0,0.21954283790712414,-1.355816666736554,1,21.0,1,1,-1.1995401215382706,-1.1995401215382706
2016-03-02,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,-1.101909984813759,-1.021995950654096,0.0,1.2868819224720338,-1.3326760080975784,1,42.0,1,1,-1.0692418683820415,-1.0692418683820415
2016-03-03,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,-0.8351483934478471,-0.6601350264716382,0.0,1.2868819224720338,-1.1475507389857729,1,31.0,1,1,-1.0860709969697344,-1.0860709969697344
2016-03-04,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-0.46400183154744806,-0.24344668953426257,0.0,0.9819278983106309,-0.7888705300816494,1,37.0,1,1,-0.7120053660887397,-0.7120053660887397
2016-03-07,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,0.127513001481313,0.04165585679131043,0.0,-0.9494475880449198,0.25245910867225696,1,4.0,1,1,-1.4137290308361816,-1.4137290308361816
2016-03-08,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-0.12765025982521133,-0.02413703851459115,0.0,-0.26330103368176366,-0.08308044159289053,1,40.0,1,1,-1.0768914722855383,-1.0768914722855383
2016-03-09,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,-0.8235500633884597,-0.8355827472873752,0.0,-1.4831171303273747,-0.6500265782477952,1,23.0,1,1,-1.1235540560968689,-1.1235540560968689
2016-03-10,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,-1.0091233443386591,-1.098754328510981,0.0,-0.8986219173513527,-0.8004408594011374,1,35.0,1,1,-1.002435327624836,-1.002435327624836
2016-03-11,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-1.0439183345168217,-0.9013756425932768,0.0,-0.009172680213928006,-0.9508551405544795,1,52.0,1,1,-0.6620279539192271,-0.6620279539192271
2016-03-12,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,-1.055516664576209,-0.8904101600422931,0.0,1.2360562517784666,-1.1244100803467973,1,23.0,1,1,-0.47104284312858974,-0.47104284312858974
2016-03-14,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,-1.101909984813759,-1.3180639795306526,0.0,-1.4831171303273747,-0.8582925059985766,1,28.0,1,1,-1.3043396950161772,-1.3043396950161772
2016-03-15,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-0.8699433836260096,-0.7368934043285233,0.0,1.1344049103913325,-0.8120111887206252,1,37.0,1,1,-1.0279340073031584,-1.0279340073031584
2016-03-16,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,-0.8583450535666222,-0.6053076137167204,0.0,-0.33953953972211426,-1.0781287630688456,1,50.0,1,1,-0.9381786548354625,-0.9381786548354625
2016-03-17,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,-0.3480185309535733,-0.03510252106557449,0.0,1.388533263859168,-0.7310188834842102,1,56.0,1,1,-0.8904961238369989,-0.8904961238369989
2016-03-18,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-0.18564191012214867,-0.078964451269509,0.0,-0.5682550578431663,-0.38390900389957483,1,31.0,1,1,-0.5131156645978223,-0.5131156645978223
2016-03-22,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-0.6263784523788727,-0.39696344524803245,0.0,1.3631204285123844,-0.9392848112349915,1,24.0,1,1,-1.0238542185546269,-1.0238542185546269
2016-03-23,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,-0.4176085113098981,-0.08992993382049234,0.0,1.1089920750445486,-0.5458936143724047,1,27.0,1,1,-0.9221144866381191,-0.9221144866381191
2016-03-24,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,-0.8235500633884597,-0.7697898519814739,0.0,-0.44119088110924864,-0.7310188834842102,1,45.0,1,1,-0.9820363838821776,-0.9820363838821776
2016-03-25,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-0.9859266842198843,-0.8904101600422931,0.0,0.8294508862299296,-0.9161441525960159,1,34.0,1,1,-0.3741478603509633,-0.3741478603509633
2016-03-26,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,-0.9047383738041719,-0.693031474124589,0.0,1.1089920750445486,-1.0434177751103821,1,26.0,1,1,-0.38001255667697753,-0.38001255667697753
2016-03-28,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,-0.6379767824382602,-0.5833766486147532,0.0,0.4736711913749598,-0.6500265782477952,1,37.0,1,1,-1.059807356901062,-1.059807356901062
2016-03-29,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-0.46400183154744806,-0.4188944103499995,0.0,0.4482583560281761,-0.7541595421231859,1,37.0,1,1,-0.7831466823912602,-0.7831466823912602
2016-03-30,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,-0.11605192976582389,-0.16668831167737766,0.0,0.3974326853346091,-0.2913463693436719,1,49.0,1,1,-0.8690772329072078,-0.8690772329072078
2016-03-31,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,0.04632469106560077,0.1732416474031132,0.0,0.6007353681088774,-0.1409320881903298,1,40.0,1,1,-0.8331240945607727,-0.8331240945607727
2016-04-01,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-0.18564191012214867,-0.4408253754519669,0.0,-1.4831171303273747,0.055763510240963585,1,32.0,1,1,-0.6247998815888759,-0.6247998815888759
2016-04-02,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,0.0927180113031505,0.11841423464819537,0.0,-0.13623685694784582,0.0789041688799392,1,25.0,1,1,-0.6421389837701353,-0.6421389837701353
2016-04-04,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,-0.011666959231336597,0.1293797171991791,0.0,-1.3306401182466734,0.02105252228249995,1,31.0,1,1,-1.2839407512735188,-1.2839407512735188
2016-04-05,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-0.18564191012214867,-0.24344668953426257,0.0,-0.44119088110924864,-0.025228794995451286,1,38.0,1,1,-1.077911419472671,-1.077911419472671
2016-04-06,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,0.04632469106560077,0.206138095056064,0.0,0.5753225327620939,-0.21035406410725704,1,40.0,1,1,-1.0103399183251158,-1.0103399183251158
2016-04-07,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,0.127513001481313,0.22806906015803108,0.0,-1.4831171303273747,0.055763510240963585,1,29.0,1,1,-1.127123871251834,-1.127123871251834
2016-04-08,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-0.011666959231336597,-0.16668831167737766,0.0,-0.9494475880449198,0.10204482751891503,1,28.0,1,1,-0.5641130239544677,-0.5641130239544677
2016-04-10,air_07bb665f9cdfbdfb,0,0,0,1,0,0,0,0.15070966160008786,0.0635868218932775,0.0,-1.406878624287024,0.11361515683840284,1,7.0,1,1,-1.055472581355747,-1.055472581355747
2016-04-11,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,-0.5451901419631603,-0.4408253754519669,0.0,0.6515610388024448,-0.6268859196088197,1,30.0,1,1,-1.3063795893904429,-1.3063795893904429
2016-04-12,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-0.46400183154744806,-0.26537765463622964,0.0,1.1344049103913325,-0.8120111887206252,1,26.0,1,1,-1.141658118668478,-1.141658118668478
2016-04-13,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,0.023128030946825903,0.05262133934229377,0.0,-1.3052272828998897,0.15989647411635427,1,34.0,1,1,-1.0529227133879149,-1.0529227133879149
2016-04-14,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,0.2666929621939626,0.31579292056589975,0.0,0.854863721576713,0.25245910867225696,1,42.0,1,1,-1.019519443009312,-1.019519443009312
2016-04-15,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-0.058060279468886526,0.030690374240326706,0.0,1.566423111286653,-0.1409320881903298,1,25.0,1,1,-0.5921615716006228,-0.5921615716006228
2016-04-16,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,0.023128030946825903,0.34868936821885055,0.0,1.4901846052463021,-0.43019032117752604,1,40.0,1,1,-0.37465783394452973,-0.37465783394452973
2016-04-18,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,-0.03486361935011146,-0.16668831167737766,0.0,-1.228988776859539,0.03262285160198797,1,28.0,1,1,-1.3966449154517055,-1.3966449154517055
2016-04-19,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,-0.13924858988459876,-0.013171555963607424,0.0,1.1852305810848995,-0.23349472274623267,1,54.0,1,1,-1.0768914722855383,-1.0768914722855383
2016-04-20,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,-0.03486361935011146,0.1732416474031132,0.0,1.5918359466334364,-0.34919801594111116,1,18.0,1,1,-0.9420034567872109,-0.9420034567872109
2016-04-21,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,-0.058060279468886526,-0.4079289277990162,0.0,-1.4831171303273747,0.21774812071379354,1,50.0,1,1,-1.0493528982329496,-1.0493528982329496
2016-04-22,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,0.3826762627878373,0.37062033332081756,0.0,0.42284552068139264,0.3797327311866235,1,36.0,1,1,-0.5457539745860753,-0.5457539745860753
2016-04-25,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,0.33628294255028757,0.5351025715855712,0.0,0.24495567325390763,0.12518548615789066,1,23.0,1,1,-1.2584420715951963,-1.2584420715951963
2016-04-27,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,0.2782912922533502,-0.0022060734126240857,0.0,-1.4831171303273747,0.49543602438150197,1,33.0,1,1,-0.9595975457652536,-0.9595975457652536
2016-04-28,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,0.06952135118437563,-0.1118608989224598,0.0,-1.4831171303273747,0.11361515683840284,1,33.0,1,1,-0.7153201944469216,-0.7153201944469216
2016-04-29,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,-0.3132235407754108,-0.3092395848401638,1.0,0.24495567325390763,-0.22192439342674486,1,28.0,1,1,-0.5406542386504108,-0.5406542386504108
2016-04-30,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,-0.03486361935011146,0.1732416474031132,0.0,1.7443129587141377,-0.47647163845547746,1,58.0,1,1,-0.5852769280874757,-0.5852769280874757
2016-05-01,air_07bb665f9cdfbdfb,0,0,0,1,0,0,0,0.4058729229066126,0.5022061239326203,0.0,0.854863721576713,0.10204482751891503,1,11.0,1,1,-0.8685672593136413,-0.8685672593136413
2016-05-02,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,0.5914462038568119,0.9627563910739303,0.0,1.4901846052463021,0.25245910867225696,1,37.0,1,1,-1.0095749579347661,-1.0095749579347661
2016-05-03,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,0.6030445339161995,0.49124064138163664,1.0,-1.4322914596338074,0.47229536574252634,1,22.0,1,1,-0.7209299039761526,-0.7209299039761526
2016-05-04,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,0.5102578934410996,0.513171606483604,1.0,1.7443129587141377,0.4144437191450871,1,32.0,1,1,-0.7783019332523788,-0.7783019332523788
2016-05-05,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,0.5798478737974246,0.5241370890345874,1.0,1.388533263859168,0.6574206348543318,1,57.0,1,1,-0.9726018724011982,-0.9726018724011982
2016-05-06,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,0.1623079916594755,0.11841423464819537,0.0,-1.4831171303273747,0.4260140484645747,1,14.0,1,1,-1.1289087788293166,-1.1289087788293166
2016-05-13,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,0.5914462038568119,0.6228264319934398,0.0,1.4901846052463021,0.47229536574252634,1,30.0,1,1,-0.6339794062730721,-0.6339794062730721
2016-05-14,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,0.7074295044506866,0.8421360830131113,0.0,1.5410102759398694,0.5070063537009896,1,38.0,1,1,-0.47104284312858974,-0.47104284312858974
2016-05-15,air_07bb665f9cdfbdfb,0,0,0,1,0,0,0,0.7306261645694615,0.7544122226052425,0.0,1.1344049103913325,0.622709646895868,1,26.0,1,1,-1.094740548060364,-1.094740548060364
2016-05-16,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,0.6726345142725241,0.8202051179111438,0.0,-0.39036521041568145,0.13675581547737845,1,16.0,1,1,-1.4137290308361816,-1.4137290308361816
2016-05-17,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,0.197102981837638,0.42544774607573543,0.0,1.3122947578188173,-0.09465077091237856,1,19.0,1,1,-1.239063075039671,-1.239063075039671
2016-05-18,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,0.42906958302538745,0.7873086702581934,0.0,1.922202806141623,0.044193180921475776,1,35.0,1,1,-1.0332887300356064,-1.0332887300356064
2016-05-19,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,0.6958311743912994,0.8640670481150783,0.0,1.5410102759398694,0.5070063537009896,1,37.0,1,1,-1.0246191789449766,-1.0246191789449766
2016-05-20,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,0.7190278345100742,0.9298599434209796,0.0,0.8802765569234969,0.7615535987297226,1,22.0,1,1,-0.6334694326795056,-0.6334694326795056
2016-05-21,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,0.7886178148663988,0.9298599434209796,0.0,1.7951386294077052,0.622709646895868,1,15.0,1,1,-0.3545138769986548,-0.3545138769986548
2016-05-22,air_07bb665f9cdfbdfb,0,0,0,1,0,0,0,0.7074295044506866,0.8092396353601604,0.0,1.7951386294077052,0.5185766830204777,1,41.0,1,1,-1.0988203368088958,-1.0988203368088958
2016-05-23,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,1.032182746113536,1.1272386293386838,0.0,1.5918359466334364,0.7846942573686982,1,8.0,1,1,-1.3035747346258275,-1.3035747346258275
2016-05-24,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,0.9509944356978237,0.9627563910739303,0.0,0.7277995448427952,0.8425459039661375,1,21.0,1,1,-1.190870570447641,-1.190870570447641
2016-05-25,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,0.9046011154602736,0.6228264319934398,0.0,-1.4831171303273747,0.9929601851194796,1,19.0,1,1,-0.9833113178660937,-0.9833113178660937
2016-05-26,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,0.962592765757211,0.951790908522947,0.0,-0.8986219173513527,1.0855228196753821,1,14.0,1,1,-0.9468482059260922,-0.9468482059260922
2016-05-27,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,0.8582077952227238,0.8750325306660617,0.0,0.5753225327620939,0.8309755746466495,1,34.0,1,1,-0.6500435744704154,-0.6500435744704154
2016-05-28,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,0.5450528836192622,0.2719309903619652,0.0,-1.4831171303273747,0.7499832694102346,1,37.0,1,1,-0.45268379376019735,-0.45268379376019735
2016-05-30,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,0.6030445339161995,0.5460680541365545,0.0,-1.406878624287024,0.6111393175763805,1,26.0,1,1,-1.2903154211930996,-1.2903154211930996
2016-05-31,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,0.9277977755790489,0.9627563910739303,0.0,1.0327535690041982,0.8888272212440887,1,19.0,1,1,-1.0600623436978451,-1.0600623436978451
2016-06-01,air_07bb665f9cdfbdfb,0,0,0,0,0,0,1,0.5798478737974246,0.513171606483604,0.0,0.6261482034556612,0.5301470123399656,1,27.0,1,1,-1.0814812346276363,-1.0814812346276363
2016-06-02,air_07bb665f9cdfbdfb,0,0,0,0,1,0,0,0.4174712529659998,0.49124064138163664,0.0,1.7189001233673542,0.4491547071035503,1,28.0,1,1,-1.0200294166028785,-1.0200294166028785
2016-06-03,air_07bb665f9cdfbdfb,1,0,0,0,0,0,0,0.5450528836192622,0.6776538447483577,0.0,1.9476156414884065,0.21774812071379354,1,21.0,1,1,-0.7084355509337745,-0.7084355509337745
2016-06-04,air_07bb665f9cdfbdfb,0,0,1,0,0,0,0,0.6610361842131369,0.5679990192385219,0.0,-0.9494475880449198,0.7037019521322834,1,16.0,1,1,-0.5324946611533475,-0.5324946611533475
2016-06-06,air_07bb665f9cdfbdfb,0,1,0,0,0,0,0,0.7538228246882368,0.8531015655640946,0.0,0.524496862068527,0.6111393175763805,1,19.0,1,1,-1.3183639688392546,-1.3183639688392546
2016-06-07,air_07bb665f9cdfbdfb,0,0,0,0,0,1,0,0.498659563381712,0.28289647291294895,0.0,-1.4831171303273747,0.7037019521322834,1,26.0,1,1,-1.1717465606888988,-1.1717465606888988
