visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-22,air_c2626f5f86d57342,1,0,0,0,0,0,0,0.9165758924839428,0.9255293077702578,0.0,1.7396385328109674,0.9492410834321073,1,30.0,1,1,0.9547502783253662,0.9547502783253664
2016-07-23,air_c2626f5f86d57342,0,0,1,0,0,0,0,1.1115943867268707,1.158243561531511,0.0,1.897213571927536,0.9270553263273394,1,28.0,1,1,1.2630106470796048,1.2630106470796048
2016-07-25,air_c2626f5f86d57342,0,1,0,0,0,0,0,1.2721978525739883,1.2358149794519282,0.0,0.45277571335898725,1.3263989542131545,1,17.0,1,1,-1.107266589296402,-1.1072665892964018
2016-07-26,air_c2626f5f86d57342,0,0,0,0,0,1,0,1.2033677957823663,1.257978241714905,0.0,0.42651320683955923,1.1710986544797821,1,11.0,1,1,-0.39384312614157485,-0.39384312614157474
2016-07-27,air_c2626f5f86d57342,0,0,0,0,0,0,1,1.295141204837862,1.3798761841612757,0.0,0.8992383241892659,1.1932844115845496,1,18.0,1,1,-0.19528395623226114,-0.195283956232261
2016-07-28,air_c2626f5f86d57342,0,0,0,0,1,0,0,1.3754429377614206,1.4463659709502046,0.0,1.1356008828641193,1.304213197108387,1,28.0,1,1,0.024484112120404692,0.024484112120404855
2016-07-29,air_c2626f5f86d57342,1,0,0,0,0,0,0,1.4328013184211053,1.5017741266076456,0.0,1.1356008828641193,1.3374918327655385,1,37.0,1,1,1.1953615744585677,1.195361574458568
2016-07-30,air_c2626f5f86d57342,0,0,1,0,0,0,0,1.3983862900252944,1.4574476020816929,0.0,0.767925791592125,1.3929562255274572,1,31.0,1,1,1.310913503908555,1.3109135039085553
2016-08-01,air_c2626f5f86d57342,0,1,0,0,0,0,0,1.4328013184211053,1.5461006511335993,0.0,1.6083260002138264,1.3818633469750732,1,14.0,1,1,-1.1606545060675986,-1.1606545060675983
2016-08-02,air_c2626f5f86d57342,0,0,0,0,0,1,0,1.3983862900252944,1.4574476020816929,0.0,1.214388402422404,1.4040491040798406,1,14.0,1,1,-0.8132673763920036,-0.8132673763920035
2016-08-03,air_c2626f5f86d57342,0,0,0,0,0,0,1,1.3410279093656097,1.3687945530297874,0.0,0.37398819380070286,1.3818633469750732,1,21.0,1,1,-0.37263422769822274,-0.3726342276982226
2016-08-04,air_c2626f5f86d57342,0,0,0,0,1,0,0,1.3869146138933577,1.5350190200021108,0.0,1.371963441538973,1.3374918327655385,1,19.0,1,1,-0.247940531677825,-0.24794053167782484
2016-08-05,air_c2626f5f86d57342,1,0,0,0,0,0,0,1.295141204837862,1.4574476020816929,0.0,0.8729758176698378,1.2931203185560032,1,11.0,1,1,0.786541773429815,0.7865417734298152
2016-08-06,air_c2626f5f86d57342,0,0,1,0,0,0,0,1.2033677957823663,1.590427175659552,0.0,0.8204508046309816,1.0712627475083283,1,11.0,1,1,0.548124501273512,0.5481245012735122
2016-08-08,air_c2626f5f86d57342,0,1,0,0,0,0,0,1.3869146138933577,1.4242027086872284,0.0,1.7921635458498233,1.348584711317922,1,42.0,1,1,-1.1423709729267777,-1.1423709729267777
2016-08-09,air_c2626f5f86d57342,0,0,0,0,0,1,0,1.363971261629484,1.3687945530297874,0.0,1.84468855888868,1.3707704684226893,1,21.0,1,1,-0.32326868821800664,-0.3232686882180065
2016-08-10,air_c2626f5f86d57342,0,0,0,0,0,0,1,1.3524995854975468,1.4574476020816929,0.0,1.9760010914858208,1.3263989542131545,1,29.0,1,1,0.665139113374765,0.6651391133747652
2016-08-11,air_c2626f5f86d57342,0,0,0,0,1,0,0,1.4213296422891686,1.4685292332131812,1.0,1.897213571927536,1.2820274400036198,1,14.0,1,1,0.3594384392602415,0.35943843926024166
2016-08-12,air_c2626f5f86d57342,1,0,0,0,0,0,0,1.4672163468169162,1.557182282265087,0.0,1.897213571927536,1.304213197108387,1,24.0,1,1,-0.06656788292088282,-0.06656788292088266
2016-08-13,air_c2626f5f86d57342,0,0,1,0,0,0,0,1.501631375212727,1.590427175659552,1.0,1.8184260523692515,1.3929562255274572,1,24.0,1,1,0.096886903358055,0.09688690335805517
2016-08-15,air_c2626f5f86d57342,0,1,0,0,0,0,0,1.501631375212727,1.5128557577391342,1.0,0.9780258437475505,1.4040491040798406,1,16.0,1,1,-1.4414895751106058,-1.4414895751106056
2016-08-16,air_c2626f5f86d57342,0,0,0,0,0,1,0,1.3180845571017359,1.313386397372346,0.0,-0.2825744691850012,1.348584711317922,1,20.0,1,1,-1.325571974997802,-1.3255719749978019
2016-08-17,air_c2626f5f86d57342,0,0,0,0,0,0,1,1.3410279093656097,1.3466312907668105,0.0,1.240650908941832,1.3707704684226893,1,11.0,1,1,-0.8308195682071916,-0.8308195682071915
2016-08-18,air_c2626f5f86d57342,0,0,0,0,1,0,0,1.3754429377614206,1.4685292332131812,0.0,1.5295384806555419,1.2709345614512357,1,5.0,1,1,-0.5594919363974111,-0.559491936397411
2016-08-19,air_c2626f5f86d57342,1,0,0,0,0,0,0,1.4328013184211053,1.3687945530297874,0.0,1.1618633893835475,1.437327739736992,1,20.0,1,1,0.7503403778109898,0.7503403778109901
2016-08-20,air_c2626f5f86d57342,0,0,1,0,0,0,0,1.329556233233673,1.3023047662408578,0.0,1.5295384806555419,1.4040491040798406,1,23.0,1,1,0.6347884483610025,0.6347884483610027
2016-08-22,air_c2626f5f86d57342,0,1,0,0,0,0,0,1.3410279093656097,1.335549659635322,0.0,1.6871135197721108,1.3818633469750732,1,16.0,1,1,-1.987070204032698,-1.987070204032698
2016-08-23,air_c2626f5f86d57342,0,0,0,0,0,1,0,1.295141204837862,1.4131210775557401,0.0,1.870951065408108,1.2709345614512357,1,9.0,1,1,-0.6231186317274675,-0.6231186317274674
2016-08-24,air_c2626f5f86d57342,0,0,0,0,0,0,1,1.3180845571017359,1.4020394464242516,0.0,1.3457009350195448,1.1378200188226308,1,15.0,1,1,-0.43626092302827907,-0.43626092302827896
2016-08-25,air_c2626f5f86d57342,0,0,0,0,1,0,0,1.4213296422891686,1.6347537001855048,0.0,0.47903821987841533,1.3707704684226893,1,15.0,1,1,-0.3090075323681664,-0.30900753236816625
2016-08-26,air_c2626f5f86d57342,1,0,0,0,0,0,0,1.2148394719143034,1.313386397372346,0.0,-0.12499943006843231,1.1932844115845496,1,16.0,1,1,1.0432425787269388,1.043242578726939
2016-08-27,air_c2626f5f86d57342,0,0,1,0,0,0,0,0.9968776254075014,0.992019094559187,0.0,-0.7552995865347082,1.1378200188226308,1,28.0,1,1,1.105040920742913,1.1050409207429133
2016-08-28,air_c2626f5f86d57342,0,0,0,1,0,0,0,0.7445007505048886,0.6263252672200751,0.0,-1.385599743000984,0.7606621480415833,1,9.0,1,1,-0.27829119669158753,-0.27829119669158736
2016-08-29,air_c2626f5f86d57342,0,1,0,0,0,0,0,0.4806521994703388,0.40469264459031035,0.0,-0.7815620930541364,0.5498974555462922,1,18.0,1,1,-1.4268627485979493,-1.426862748597949
2016-08-30,air_c2626f5f86d57342,0,0,0,0,0,1,0,0.652727341449393,0.6706517917460283,0.0,0.5840882459561281,0.4167829129176874,1,8.0,1,1,-0.649081248787433,-0.6490812487874329
2016-08-31,air_c2626f5f86d57342,0,0,0,0,0,0,1,0.9739342731436276,0.892284414375793,0.0,1.398225948058401,0.915962447774956,1,22.0,1,1,-0.22746297456010572,-0.22746297456010556
2016-09-01,air_c2626f5f86d57342,0,0,0,0,1,0,0,0.8592175118242581,0.6152436360885871,0.0,-1.385599743000984,0.9936125976416421,1,5.0,1,1,-0.6136111944942407,-0.6136111944942405
2016-09-02,air_c2626f5f86d57342,1,0,0,0,0,0,0,0.6641990175813302,0.30495796440691636,0.0,-1.385599743000984,0.8937766906701886,1,18.0,1,1,0.5678707170655984,0.5678707170655986
2016-09-03,air_c2626f5f86d57342,0,0,1,0,0,0,0,0.8821608640881319,0.7038966851404931,0.0,-1.385599743000984,0.8937766906701886,1,21.0,1,1,1.1390482923848397,1.13904829238484
2016-09-06,air_c2626f5f86d57342,0,0,0,0,0,1,0,1.0083493015394385,1.0252639879536518,0.0,0.47903821987841533,1.0712627475083283,1,2.0,1,1,-0.649081248787433,-0.6490812487874329
2016-09-07,air_c2626f5f86d57342,0,0,0,0,0,0,1,0.9509909208797537,0.9033660455072811,0.0,-1.070449664767846,0.7606621480415833,1,16.0,1,1,-0.5543725471179813,-0.5543725471179812
2016-09-08,air_c2626f5f86d57342,0,0,0,0,1,0,0,0.7445007505048886,0.7260599474034695,0.0,1.2931759219806882,0.6497333625177458,1,30.0,1,1,-0.4099326353054972,-0.409932635305497
2016-09-09,air_c2626f5f86d57342,1,0,0,0,0,0,0,0.8706891879561952,0.9144476766387694,0.0,1.2669134154612602,0.7939407836987346,1,35.0,1,1,0.8786907804595517,0.878690780459552
2016-09-10,air_c2626f5f86d57342,0,0,1,0,0,0,0,0.9051042163520061,0.8812027832443046,0.0,0.0063131025287084955,0.8050336622511185,1,18.0,1,1,1.37673422321551,1.3767342232155102
2016-09-12,air_c2626f5f86d57342,0,1,0,0,0,0,0,0.49212387560227594,0.47118243137923993,0.0,-1.385599743000984,0.6275476054129784,1,2.0,1,1,-1.3167958790902081,-1.316795879090208
2016-09-13,air_c2626f5f86d57342,0,0,0,0,0,1,0,0.7445007505048886,0.7038966851404931,0.0,0.2689381677229901,0.782847905146351,1,27.0,1,1,-0.8099763404266559,-0.8099763404266558
2016-09-14,air_c2626f5f86d57342,0,0,0,0,0,0,1,0.7674441027687624,0.5598354804311458,0.0,-1.3330747299621277,0.9381482048797234,1,21.0,1,1,-0.42346244982970455,-0.4234624498297044
2016-09-15,air_c2626f5f86d57342,0,0,0,0,1,0,0,0.8362741595603843,0.803631365323887,0.0,-0.04621191051014787,0.915962447774956,1,13.0,1,1,-0.1056946438422393,-0.10569464384223913
2016-09-16,air_c2626f5f86d57342,1,0,0,0,0,0,0,0.9165758924839428,0.892284414375793,0.0,0.0325756090481368,0.9492410834321073,1,22.0,1,1,0.8121387198269641,0.8121387198269643
2016-09-17,air_c2626f5f86d57342,0,0,1,0,0,0,0,1.100122710594934,1.1914884549259754,0.0,0.0325756090481368,1.0934485046130957,1,22.0,1,1,1.2644733297308703,1.2644733297308706
2016-09-19,air_c2626f5f86d57342,0,1,0,0,0,0,0,0.5724256085258345,0.3160395955384047,1.0,-1.385599743000984,0.6830119981748971,1,14.0,1,1,-1.3197212443927395,-1.3197212443927393
2016-09-20,air_c2626f5f86d57342,0,0,0,0,0,1,0,0.4118221426787174,0.050080448382686805,0.0,-1.385599743000984,0.605361848308211,1,24.0,1,1,-1.7932647527399976,-1.7932647527399976
2016-09-21,air_c2626f5f86d57342,0,0,0,0,0,0,1,0.5380105801300236,0.5044273247737047,0.0,-0.4401495083015702,0.5498974555462922,1,29.0,1,1,0.3151922890594552,0.31519228905945534
2016-09-22,air_c2626f5f86d57342,0,0,0,0,1,0,0,0.5150672278661498,0.33820285780138115,1.0,-1.385599743000984,0.5609903340986762,1,10.0,1,1,-0.3364328320793976,-0.33643283207939745
2016-09-23,air_c2626f5f86d57342,1,0,0,0,0,0,0,0.652727341449393,0.6484885294830519,0.0,0.5840882459561281,0.694104876727281,1,29.0,1,1,0.13455098162814583,0.134550981628146
2016-09-24,air_c2626f5f86d57342,0,0,1,0,0,0,0,0.7215573982410148,0.7260599474034695,0.0,0.8992383241892659,0.7384763909368158,1,12.0,1,1,1.0428769080641225,1.0428769080641227
2016-09-26,air_c2626f5f86d57342,0,1,0,0,0,0,0,1.0771793583310603,1.0806721436110929,0.0,0.37398819380070286,0.9825197190892582,1,10.0,1,1,-1.093371104109378,-1.0933711041093779
2016-09-27,air_c2626f5f86d57342,0,0,0,0,0,1,0,1.088651034462997,1.1249986681370459,0.0,0.6366132589949844,0.9936125976416421,1,24.0,1,1,-0.4830667678687803,-0.48306676786878017
2016-09-28,air_c2626f5f86d57342,0,0,0,0,0,0,1,0.7789157789006995,0.3825293823273339,0.0,-1.385599743000984,0.9603339619844908,1,10.0,1,1,-0.37044020372132425,-0.3704402037213241
2016-09-29,air_c2626f5f86d57342,0,0,0,0,1,0,0,0.5035955517342131,0.20522328422352237,0.0,-1.385599743000984,0.6830119981748971,1,26.0,1,1,-0.2515972383059892,-0.251597238305989
2016-09-30,air_c2626f5f86d57342,1,0,0,0,0,0,0,0.5953689607897082,0.5709171115626339,0.0,-1.2805497169232714,0.6719191196225136,1,13.0,1,1,1.1097946393595264,1.1097946393595266
2016-10-01,air_c2626f5f86d57342,0,0,1,0,0,0,0,0.698614045977141,0.7260599474034695,0.0,-0.6765120669764236,0.8272194193558859,1,33.0,1,1,1.1430706696758204,1.1430706696758206
2016-10-03,air_c2626f5f86d57342,0,1,0,0,0,0,0,1.0312926538033123,1.1693251926629986,0.0,-0.15126193658786038,1.0268912332987934,1,13.0,1,1,-1.5310788875006276,-1.5310788875006276
2016-10-04,air_c2626f5f86d57342,0,0,0,0,0,1,0,1.0083493015394385,0.8257946275868634,0.0,-1.1229746778067025,1.1045413831654796,1,18.0,1,1,-0.7072228841752431,-0.7072228841752429
2016-10-05,air_c2626f5f86d57342,0,0,0,0,0,0,1,0.9280475686158799,0.8590395209813282,0.0,-0.4401495083015702,0.8937766906701886,1,34.0,1,1,-0.8732373650938958,-0.8732373650938957
2016-10-06,air_c2626f5f86d57342,0,0,0,0,1,0,0,0.6641990175813302,0.6263252672200751,0.0,0.7154007785532689,0.7051977552796646,1,17.0,1,1,-0.41212665928239567,-0.4121266592823955
2016-10-07,air_c2626f5f86d57342,1,0,0,0,0,0,0,0.6412556653174563,0.6263252672200751,0.0,-0.72903708001528,0.6386404839653623,1,20.0,1,1,0.7357135512983333,0.7357135512983334
2016-10-08,air_c2626f5f86d57342,0,0,1,0,0,0,0,0.698614045977141,0.6152436360885871,0.0,-1.3068122234426995,0.6164547268605949,1,23.0,1,1,0.9814442367109646,0.9814442367109648
2016-10-09,air_c2626f5f86d57342,0,0,0,1,0,0,0,0.27416202909547416,0.26063143988096354,0.0,0.45277571335898725,0.33913276305100126,1,8.0,1,1,0.2811849174175285,0.28118491741752866
2016-10-11,air_c2626f5f86d57342,0,0,0,0,0,1,0,0.14797359164416762,0.18306002196054558,0.0,-0.7552995865347082,0.15055382766047723,1,5.0,1,1,-1.1851544404762984,-1.1851544404762984
2016-10-12,air_c2626f5f86d57342,0,0,0,0,0,0,1,0.2512186768316,0.27171307101245157,0.0,-0.07247441702957594,0.2614826131843147,1,9.0,1,1,-0.49330554642763996,-0.4933055464276398
2016-10-13,air_c2626f5f86d57342,0,0,0,0,1,0,0,0.14797359164416762,-0.11614401858963676,0.0,-1.385599743000984,0.31694700594623343,1,16.0,1,1,-0.4600295161113461,-0.46002951611134596
2016-10-14,air_c2626f5f86d57342,1,0,0,0,0,0,0,0.19386029617191525,0.26063143988096354,0.0,-0.36136198874328573,0.21711109897477987,1,9.0,1,1,0.888563888355595,0.8885638883555952
2016-10-15,air_c2626f5f86d57342,0,0,1,0,0,0,0,0.18238862003997855,0.32712122666989274,0.0,0.19015064816470567,-0.10458237904434882,1,23.0,1,1,1.3408984982595011,1.3408984982595014
2016-10-17,air_c2626f5f86d57342,0,1,0,0,0,0,0,0.49212387560227594,0.5044273247737047,0.0,-0.12499943006843231,0.5388045769939084,1,13.0,1,1,-1.400168790212351,-1.4001687902123507
2016-10-18,air_c2626f5f86d57342,0,0,0,0,0,1,0,0.5035955517342131,0.5155089559051927,0.0,0.7154007785532689,0.5388045769939084,1,13.0,1,1,-0.6205589370877526,-0.6205589370877524
2016-10-19,air_c2626f5f86d57342,0,0,0,0,0,0,1,0.4118221426787174,0.19414165309203396,0.0,-1.385599743000984,0.6164547268605949,1,11.0,1,1,-0.48745481582257727,-0.48745481582257716
2016-10-20,air_c2626f5f86d57342,0,0,0,0,1,0,0,0.3429920858870956,0.2827947021439399,0.0,-0.49267452134042655,0.33913276305100126,1,15.0,1,1,-0.2731718074121577,-0.2731718074121575
2016-10-21,air_c2626f5f86d57342,1,0,0,0,0,0,0,0.18238862003997855,-0.10506238745814836,0.0,-1.385599743000984,0.38350427726053604,1,16.0,1,1,0.9112354694502127,0.9112354694502129
2016-10-22,air_c2626f5f86d57342,0,0,1,0,0,0,0,0.10208688711642001,-0.18263380537856594,0.0,-1.385599743000984,0.2836683702890825,1,34.0,1,1,1.4432862838480975,1.4432862838480978
2016-10-24,air_c2626f5f86d57342,0,1,0,0,0,0,0,0.044728506456735304,0.1387334974345928,0.0,1.3457009350195448,0.08399655634617499,1,4.0,1,1,-1.2385423572474952,-1.238542357247495
2016-10-25,air_c2626f5f86d57342,0,0,0,0,0,1,0,0.3200487336232218,0.22738654648649875,0.0,-0.9128746256512772,0.20601822042239595,1,8.0,1,1,-0.5847232121317438,-0.5847232121317437
2016-10-26,air_c2626f5f86d57342,0,0,0,0,0,0,1,0.3544637620190327,0.2827947021439399,0.0,-1.070449664767846,0.39459715581292,1,16.0,1,1,-0.20406005213985512,-0.20406005213985495
2016-10-27,air_c2626f5f86d57342,0,0,0,0,1,0,0,0.23974700069966326,0.18306002196054558,0.0,-0.2825744691850012,0.21711109897477987,1,21.0,1,1,-0.19089590827846414,-0.190895908278464
2016-10-28,air_c2626f5f86d57342,1,0,0,0,0,0,0,0.20533197230385236,0.26063143988096354,0.0,-1.3330747299621277,0.2392968560795473,1,51.0,1,1,0.8161610971179447,0.8161610971179448
2016-10-29,air_c2626f5f86d57342,0,0,1,0,0,0,0,0.044728506456735304,-0.02749096953773078,0.0,0.6891382720338408,0.0950894348985587,1,20.0,1,1,1.61953954332561,1.6195395433256101
2016-10-31,air_c2626f5f86d57342,0,1,0,0,0,0,0,-0.2994217775013732,-0.47075621479726026,0.0,-1.385599743000984,-0.13786101470149995,1,9.0,1,1,-1.0736248883172916,-1.0736248883172914
2016-11-01,air_c2626f5f86d57342,0,0,0,0,0,1,0,-0.4600252433484905,-0.6148174195066074,0.0,-0.15126193658786038,-0.5261117640349311,1,9.0,1,1,-0.7979092085537142,-0.7979092085537141
2016-11-02,air_c2626f5f86d57342,0,0,0,0,0,0,1,-0.6206287091956075,-0.5372460015861898,0.0,0.42651320683955923,-0.6037619139016174,1,30.0,1,1,0.32250570231578346,0.3225057023157837
2016-11-03,air_c2626f5f86d57342,0,0,0,0,1,0,0,-0.49444027174430116,-0.4264296902713075,1.0,0.9517633372281225,-0.5926690353492337,1,14.0,1,1,-0.1287318955996735,-0.12873189559967332
2016-11-04,air_c2626f5f86d57342,1,0,0,0,0,0,0,-0.4600252433484905,-0.3045317478249367,0.0,1.1093383763446913,-0.5926690353492337,1,22.0,1,1,-0.0036725289164593173,-0.003672528916459153
2016-11-05,air_c2626f5f86d57342,0,0,1,0,0,0,0,-0.2076483684458778,0.0611620795141752,0.0,0.8204508046309816,-0.4706473712730123,1,19.0,1,1,1.161354202816641,1.1613542028166413
2016-11-07,air_c2626f5f86d57342,0,1,0,0,0,0,0,-0.4256102149526796,-0.2823684855619603,0.0,1.1618633893835475,-0.40409009995870987,1,16.0,1,1,-1.306922771194165,-1.3069227711941647
2016-11-08,air_c2626f5f86d57342,0,0,0,0,0,1,0,-0.41413853882074264,-0.6702255751640487,0.0,-1.385599743000984,-0.3375328286444075,1,8.0,1,1,-1.1317665237051018,-1.1317665237051016
2016-11-09,air_c2626f5f86d57342,0,0,0,0,0,0,1,-0.4600252433484905,-0.515082739323213,0.0,0.19015064816470567,-0.3929972214063262,1,14.0,1,1,-0.8341106041725393,-0.8341106041725392
2016-11-10,air_c2626f5f86d57342,0,0,0,0,1,0,0,-0.7238737943830401,-0.9805112468457192,0.0,-1.385599743000984,-0.5261117640349311,1,9.0,1,1,-0.5785068108638648,-0.5785068108638647
2016-11-11,air_c2626f5f86d57342,1,0,0,0,0,0,0,-0.36825183429299485,-0.32669501008791313,0.0,0.1376256351258493,-0.3819043428539425,1,6.0,1,1,0.3367668581656237,0.33676685816562385
2016-11-12,air_c2626f5f86d57342,0,0,1,0,0,0,0,-0.4370818910846165,-0.2823684855619603,0.0,0.1376256351258493,-0.5593903996920824,1,19.0,1,1,1.6798752026903185,1.6798752026903188
2016-11-14,air_c2626f5f86d57342,0,1,0,0,0,0,0,-0.04704490259876033,-0.23804196103600714,0.0,-1.385599743000984,0.07290367779379109,1,6.0,1,1,-1.413332934073742,-1.4133329340737417
2016-11-15,air_c2626f5f86d57342,0,0,0,0,0,1,0,-0.035573226466823635,-0.18263380537856594,0.0,-1.070449664767846,-0.08239662193958121,1,6.0,1,1,-0.9299163178304403,-0.9299163178304402
2016-11-16,air_c2626f5f86d57342,0,0,0,0,0,0,1,-0.41413853882074264,-0.3488582723508895,0.0,1.0568133633058352,-0.4706473712730123,1,12.0,1,1,-0.3686118504072422,-0.36861185040724204
2016-11-17,air_c2626f5f86d57342,0,0,0,0,1,0,0,-0.4256102149526796,-0.24912359216749552,0.0,0.0063131025287084955,-0.6148547924540011,1,16.0,1,1,-0.32070899357829175,-0.3207089935782916
2016-11-18,air_c2626f5f86d57342,1,0,0,0,0,0,0,-0.2994217775013732,-0.17155217424707794,0.0,-0.6502495604569956,-0.4928331283777799,1,17.0,1,1,0.9262279666256859,0.926227966625686
2016-11-19,air_c2626f5f86d57342,0,0,1,0,0,0,0,0.21680364843578945,0.0389988172511988,0.0,-1.2280247038844152,0.2392968560795473,1,30.0,1,1,1.4143983014856008,1.414398301485601
2016-11-21,air_c2626f5f86d57342,0,1,0,0,0,0,0,-0.17323334005006688,-0.29345011669344834,0.0,-1.2017621973649868,-0.18223252891103497,1,24.0,1,1,-1.3138705137876767,-1.3138705137876767
2016-11-22,air_c2626f5f86d57342,0,0,0,0,0,1,0,-0.12734663552231887,-0.09398075632666036,0.0,-0.2563119626655731,-0.11567525759673253,1,36.0,1,1,0.5982213820793609,0.5982213820793612
2016-11-23,air_c2626f5f86d57342,0,0,0,0,0,0,1,-0.4600252433484905,-0.6923888374270251,1.0,-1.2542872104038432,-0.2931613144348724,1,16.0,1,1,-0.24391815438684444,-0.24391815438684428
2016-11-24,air_c2626f5f86d57342,0,0,0,0,1,0,0,-0.9418356408898421,-1.0802459270291134,0.0,0.24267566120356204,-0.9809197846826646,1,17.0,1,1,-1.1398112782870629,-1.1398112782870629
2016-11-25,air_c2626f5f86d57342,1,0,0,0,0,0,0,-0.9991940215495267,-0.9694296157142309,0.0,-0.5451995343792828,-1.014198420339816,1,12.0,1,1,0.7956835400002255,0.7956835400002256
2016-11-26,air_c2626f5f86d57342,0,0,1,0,0,0,0,-0.8500622318343464,-0.7145520996900014,0.0,-0.413887001782142,-0.9698269061302811,1,31.0,1,1,1.7226586702398392,1.7226586702398394
2016-11-28,air_c2626f5f86d57342,0,1,0,0,0,0,0,-0.758288822778851,-0.9361847223197661,0.0,-1.1754996908455588,-0.8145266063969085,1,11.0,1,1,-1.2692586929240741,-1.269258692924074
2016-11-29,air_c2626f5f86d57342,0,0,0,0,0,1,0,-0.8500622318343464,-0.7256337308214899,0.0,0.21641315468413375,-1.0031055417874322,1,30.0,1,1,-0.6395738115542062,-0.6395738115542061
2016-11-30,air_c2626f5f86d57342,0,0,0,0,0,0,1,-0.5976853569317337,-0.5815725261121426,0.0,-0.72903708001528,-0.7368764565302223,1,27.0,1,1,-0.406275928677333,-0.40627592867733286
2016-12-01,air_c2626f5f86d57342,0,0,0,0,1,0,0,-0.4600252433484905,-0.6813072062955366,0.0,-1.2542872104038432,-0.2820684358824887,1,12.0,1,1,-0.5086637142659294,-0.5086637142659293
