visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Creative cuisine,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-09-30,air_a88ac559064dec08,1,0,0,0,0,0,0,1.3703763205262682,1.3736027551031915,0.0,-1.2299056520131926,1.4471137695733685,1,63.0,1,1,1.0691059590277576,1.0691059590277576
2016-10-01,air_a88ac559064dec08,0,0,1,0,0,0,0,1.5009017177087172,1.5748938125433543,0.0,-0.51486754871459,1.6407284733143022,1,15.0,1,1,1.1020990858195725,1.1020990858195725
2016-10-03,air_a88ac559064dec08,0,1,0,0,0,0,0,1.9214835530743852,2.1500111195152463,0.0,0.10690471502332541,1.8896616638383603,1,15.0,1,1,-1.5493155980105602,-1.5493155980105604
2016-10-04,air_a88ac559064dec08,0,0,0,0,0,1,0,1.8924779092560633,1.7042952066120298,0.0,-1.0433739728918179,1.9864690157088272,1,27.0,1,1,-0.7324637885384846,-0.7324637885384847
2016-10-05,air_a88ac559064dec08,0,0,0,0,0,0,1,1.7909581558919367,1.747429004634922,0.0,-0.23507003003252805,1.7237062034889883,1,19.0,1,1,-0.8970668606646819,-0.897066860664682
2016-10-06,air_a88ac559064dec08,0,0,0,0,1,0,0,1.4573932519812343,1.445492418474678,0.0,1.1328289501908857,1.4886026346607109,1,45.0,1,1,-0.43987638940667595,-0.439876389406676
2016-10-07,air_a88ac559064dec08,1,0,0,0,0,0,0,1.4283876081629123,1.445492418474678,0.0,-0.5770447750883815,1.4056249044860252,1,27.0,1,1,0.6982052039944981,0.6982052039944983
2016-10-08,air_a88ac559064dec08,0,0,1,0,0,0,0,1.5009017177087172,1.431114485800381,0.0,-1.2609942652000883,1.3779656610944633,1,23.0,1,1,0.9418467556879002,0.9418467556879003
2016-10-09,air_a88ac559064dec08,0,0,0,1,0,0,0,0.9642973070697614,0.971020640222867,0.0,0.821942818321928,1.0322251186999383,1,38.0,1,1,0.24754084572827983,0.24754084572827983
2016-10-11,air_a88ac559064dec08,0,0,0,0,0,1,0,0.8047662660689905,0.8703751115027853,0.0,-0.6081333882752773,0.797121549871661,1,2.0,1,1,-1.2063321041088366,-1.2063321041088366
2016-10-12,air_a88ac559064dec08,0,0,0,0,0,0,1,0.935291663251439,0.985398572897164,0.0,0.20017055458401264,0.935417766829471,1,32.0,1,1,-0.5203651163053891,-0.5203651163053892
2016-10-13,air_a88ac559064dec08,0,0,0,0,1,0,0,0.8047662660689905,0.482170929296758,0.0,-1.3542601047607756,1.004565875308376,1,56.0,1,1,-0.48737198951357424,-0.48737198951357436
2016-10-14,air_a88ac559064dec08,1,0,0,0,0,0,0,0.8627775537056341,0.971020640222867,0.0,-0.1418041904718408,0.8800992800463472,1,40.0,1,1,0.8497560501371203,0.8497560501371204
2016-10-15,air_a88ac559064dec08,0,0,1,0,0,0,0,0.8482747317964735,1.0572882362686506,0.0,0.5110566864529703,0.4790402508686981,1,20.0,1,1,1.298245037406076,1.2982450374060763
2016-10-17,air_a88ac559064dec08,0,1,0,0,0,0,0,1.2398509233438195,1.2873351590574078,0.0,0.13799332821022106,1.281158309223996,1,17.0,1,1,-1.4195184618405634,-1.4195184618405634
2016-10-18,air_a88ac559064dec08,0,0,0,0,0,1,0,1.2543537452529807,1.3017130917317048,0.0,1.1328289501908857,1.281158309223996,1,45.0,1,1,-0.6465366341466152,-0.6465366341466152
2016-10-19,air_a88ac559064dec08,0,0,0,0,0,0,1,1.138331169979693,0.8847530441770829,0.0,-1.3542601047607756,1.3779656610944633,1,42.0,1,1,-0.5145641269793557,-0.5145641269793558
2016-10-20,air_a88ac559064dec08,0,0,0,0,1,0,0,1.051314238524727,0.9997765055714616,0.0,-0.2972472564063196,1.0322251186999383,1,20.0,1,1,-0.3021028929133831,-0.30210289291338316
2016-10-21,air_a88ac559064dec08,1,0,0,0,0,0,0,0.8482747317964735,0.4965488619710555,0.0,-1.3542601047607756,1.087543605483062,1,46.0,1,1,0.8722348837754996,0.8722348837754997
2016-10-22,air_a88ac559064dec08,0,0,1,0,0,0,0,0.7467549784323467,0.3959033332509744,0.0,-1.3542601047607756,0.9630770102210333,1,51.0,1,1,1.3997623506116603,1.3997623506116605
2016-10-24,air_a88ac559064dec08,0,1,0,0,0,0,0,0.6742408688865419,0.8128633808055964,0.0,1.878955666676384,0.7141438196969753,1,16.0,1,1,-1.2592661317088911,-1.2592661317088913
2016-10-25,air_a88ac559064dec08,0,0,0,0,0,1,0,1.022308594706405,0.927886842199975,0.0,-0.7946650673966519,0.866269658350566,1,19.0,1,1,-0.6110055745246606,-0.6110055745246608
2016-10-26,air_a88ac559064dec08,0,0,0,0,0,0,1,1.0658170604338881,0.9997765055714616,0.0,-0.9811967465180264,1.1013732271788435,1,31.0,1,1,-0.2335787064996138,-0.23357870649961385
2016-10-27,air_a88ac559064dec08,0,0,0,0,1,0,0,0.9207888413422783,0.8703751115027853,0.0,-0.048538350911153424,0.8800992800463472,1,31.0,1,1,-0.22052648051603868,-0.22052648051603874
2016-10-28,air_a88ac559064dec08,1,0,0,0,0,0,0,0.8772803756147953,0.971020640222867,0.0,-1.292082878386984,0.9077585234379091,1,66.0,1,1,0.7779688072274572,0.7779688072274572
2016-10-29,air_a88ac559064dec08,0,0,1,0,0,0,0,0.6742408688865419,0.5971943906911366,0.0,1.10174033700399,0.7279734413927562,1,50.0,1,1,1.574517154058416,1.5745171540584162
2016-10-31,air_a88ac559064dec08,0,1,0,0,0,0,0,0.23915621161171247,0.022077083719243974,0.0,-1.3542601047607756,0.4375513857813553,1,7.0,1,1,-1.095750745081325,-1.0957507450813253
2016-11-01,air_a88ac559064dec08,0,0,0,0,0,1,0,0.036116704883458806,-0.16483604104662122,0.0,0.10690471502332541,-0.04648537357097974,1,44.0,1,1,-0.822379123092002,-0.8223791230920022
2016-11-02,air_a88ac559064dec08,0,0,0,0,0,0,1,-0.1669228018447946,-0.06419051232654012,0.0,0.7908542051350324,-0.1432927254414469,1,52.0,1,1,0.2885103328433906,0.2885103328433906
2016-11-03,air_a88ac559064dec08,0,0,0,0,1,0,0,-0.007391760844023955,0.07958881441643303,1.0,1.4126264688729475,-0.12946310374566594,1,13.0,1,1,-0.158890968926934,-0.15889096892693405
2016-11-04,air_a88ac559064dec08,1,0,0,0,0,0,0,0.036116704883458806,0.23774607383370372,0.0,1.599158147994322,-0.12946310374566594,1,21.0,1,1,-0.03489482208297045,-0.034894822082970484
2016-11-05,air_a88ac559064dec08,0,0,1,0,0,0,0,0.3551787868850001,0.7122178520855152,0.0,1.2571834029384688,0.022662734907925263,1,47.0,1,1,1.1202271774634267,1.120227177463427
2016-11-07,air_a88ac559064dec08,0,1,0,0,0,0,0,0.07962517061094183,0.26650193918229825,0.0,1.6613353743681134,0.10564046508261121,1,5.0,1,1,-1.3270651944569063,-1.3270651944569065
2016-11-08,air_a88ac559064dec08,0,0,0,0,0,1,0,0.09412799252010275,-0.2367257044181078,0.0,-1.3542601047607756,0.18861819525729717,1,39.0,1,1,-1.153398076508782,-1.1533980765087821
2016-11-09,air_a88ac559064dec08,0,0,0,0,0,0,1,0.036116704883458806,-0.035434646977945086,0.0,0.5110566864529703,0.11947008677839216,1,35.0,1,1,-0.8582727445468336,-0.8582727445468338
2016-11-10,air_a88ac559064dec08,0,0,0,0,1,0,0,-0.2974481990272434,-0.6393078192984325,0.0,-1.3542601047607756,-0.04648537357097974,1,15.0,1,1,-0.6048420233657502,-0.6048420233657503
2016-11-11,air_a88ac559064dec08,1,0,0,0,0,0,0,0.1521392801567467,0.20899020848510919,0.0,0.4488794600791787,0.1332997084741731,1,53.0,1,1,0.30265024432559695,0.30265024432559695
2016-11-12,air_a88ac559064dec08,0,0,1,0,0,0,0,0.06512234870178091,0.26650193918229825,0.0,0.4488794600791787,-0.08797423865832284,1,33.0,1,1,1.6343398564831353,1.6343398564831353
2016-11-14,air_a88ac559064dec08,0,1,0,0,0,0,0,0.558218293613254,0.3240136698794878,0.0,-1.3542601047607756,0.7003141980011941,1,44.0,1,1,-1.4325706878241384,-1.4325706878241387
2016-11-15,air_a88ac559064dec08,0,0,0,0,0,1,0,0.5727211155224147,0.3959033332509744,0.0,-0.9811967465180264,0.5066994942602603,1,48.0,1,1,-0.9532639447606303,-0.9532639447606304
2016-11-16,air_a88ac559064dec08,0,0,0,0,0,0,1,0.09412799252010275,0.18023434313651465,0.0,1.5369809216205308,0.022662734907925263,1,11.0,1,1,-0.39673153129430266,-0.3967315312943027
2016-11-17,air_a88ac559064dec08,0,0,0,0,1,0,0,0.07962517061094183,0.3096357372051903,0.0,0.2934363941446999,-0.15712234713722784,1,23.0,1,1,-0.3492359311874043,-0.3492359311874044
2016-11-18,air_a88ac559064dec08,1,0,0,0,0,0,0,0.23915621161171247,0.4102812659252714,0.0,-0.48377893552769424,-0.004996508483636884,1,55.0,1,1,0.8870999189234602,0.8870999189234603
2016-11-19,air_a88ac559064dec08,0,0,1,0,0,0,0,0.8917831975239565,0.6834619867369207,0.0,-1.167728425639401,0.9077585234379091,1,28.0,1,1,1.3711199658143705,1.3711199658143707
2016-11-21,air_a88ac559064dec08,0,1,0,0,0,0,0,0.3986872526124831,0.2521240065080012,0.0,-1.1366398124525052,0.3822328989982312,1,20.0,1,1,-1.333953869281571,-1.3339538692815711
2016-11-22,air_a88ac559064dec08,0,0,0,0,0,1,0,0.4566985402491273,0.5109267946453525,0.0,-0.017449737724257768,0.46521062917291717,1,52.0,1,1,0.5618819548327137,0.5618819548327137
2016-11-24,air_a88ac559064dec08,0,0,0,0,1,0,0,-0.5730018153013019,-0.7687092133671084,0.0,0.5732339128267618,-0.6134998630980008,1,23.0,1,1,-1.1613744368320778,-1.161374436832078
2016-11-25,air_a88ac559064dec08,1,0,0,0,0,0,0,-0.6455159248471067,-0.6249298866241353,0.0,-0.3594244827801111,-0.6549887281853438,1,17.0,1,1,0.7576653445863404,0.7576653445863404
2016-11-26,air_a88ac559064dec08,0,0,1,0,0,0,0,-0.45697924002801404,-0.2942374351152969,0.0,-0.20398141684563226,-0.5996702414022198,1,88.0,1,1,1.6767595909297544,1.6767595909297546
2016-11-28,air_a88ac559064dec08,0,1,0,0,0,0,0,-0.3409566647547264,-0.5817960886012432,0.0,-1.1055511992656095,-0.4060555376612858,1,38.0,1,1,-1.2897213256705664,-1.2897213256705666
2016-11-29,air_a88ac559064dec08,0,0,0,0,0,1,0,-0.45697924002801404,-0.30861536778959436,0.0,0.5421452996398659,-0.6411591064895629,1,61.0,1,1,-0.6653898494562237,-0.6653898494562238
2016-11-30,air_a88ac559064dec08,0,0,0,0,0,0,1,-0.13791715802647275,-0.12170224302372919,0.0,-0.5770447750883815,-0.3092481857908188,1,31.0,1,1,-0.43407540008064255,-0.4340754000806426
2016-12-01,air_a88ac559064dec08,0,0,0,0,1,0,0,0.036116704883458806,-0.2511036370924048,0.0,-1.1988170388262969,0.2577663037362022,1,33.0,1,1,-0.5355927132862267,-0.5355927132862268
2016-12-02,air_a88ac559064dec08,1,0,0,0,0,0,0,-0.3409566647547264,-0.39488296383537824,0.0,1.4126264688729475,-0.4060555376612858,1,60.0,1,1,1.0129088749318091,1.0129088749318091
2016-12-03,air_a88ac559064dec08,0,0,1,0,0,0,0,-0.48598488384633615,-0.10732431034943167,0.0,1.070651723817094,-0.6688183498811249,1,42.0,1,1,2.111471228549381,2.111471228549381
2016-12-04,air_a88ac559064dec08,0,0,0,1,0,0,0,-0.3844651304822092,-0.5674181559269459,0.0,-1.32317149157388,-0.3922259159655049,1,12.0,1,1,-0.37062707932715244,-0.3706270793271525
2016-12-05,air_a88ac559064dec08,0,1,0,0,0,0,0,-0.22493408948143853,-0.2511036370924048,0.0,-0.3594244827801111,-0.2677593207034759,1,23.0,1,1,-1.2259104430841992,-1.2259104430841994
2016-12-06,air_a88ac559064dec08,0,0,0,0,0,1,0,-0.3844651304822092,-0.32299330046389163,0.0,0.6043225260136575,-0.6134998630980008,1,24.0,1,1,-0.759293364171389,-0.7592933641713892
2016-12-07,air_a88ac559064dec08,0,0,0,0,0,0,1,-0.7470356782112335,-0.6536857519727297,0.0,0.32452500733159584,-0.8486034319262779,1,4.0,1,1,-0.23611663932975338,-0.23611663932975344
2016-12-08,air_a88ac559064dec08,0,0,0,0,1,0,0,-0.48598488384633615,-0.48115055988116207,0.0,0.9152086578826152,-0.5720109980106578,1,55.0,1,1,-0.07477662369944996,-0.07477662369945
2016-12-09,air_a88ac559064dec08,1,0,0,0,0,0,0,-0.22493408948143853,-0.19359190639521576,0.0,0.2934363941446999,-0.2677593207034759,1,59.0,1,1,1.6183871358365434,1.6183871358365436
2016-12-10,air_a88ac559064dec08,0,0,1,0,0,0,0,-0.48598488384633615,-0.35174916581248616,0.0,0.821942818321928,-0.4475444027486288,1,50.0,1,1,2.325745271779739,2.325745271779739
2016-12-11,air_a88ac559064dec08,0,0,0,1,0,0,0,-0.6600187467562677,-0.45239469453256753,0.0,1.2882720161253645,-0.8071145668389349,1,17.0,1,1,0.11303040573088079,0.11303040573088077
2016-12-12,air_a88ac559064dec08,0,1,0,0,0,0,0,-0.4279735962096922,-0.2942374351152969,0.0,-0.6703106146490687,-0.5581813763148769,1,7.0,1,1,-1.035565480823729,-1.035565480823729
2016-12-13,air_a88ac559064dec08,0,0,0,0,0,1,0,-0.23943691139059947,-0.5961740212755408,0.0,-1.3542601047607756,-0.018826130179417835,1,52.0,1,1,-0.4721443925327366,-0.4721443925327367
2016-12-14,air_a88ac559064dec08,0,0,0,0,0,0,1,-0.45697924002801404,-0.5530402232526487,0.0,-1.32317149157388,-0.35073705087816187,1,41.0,1,1,0.1612511295035333,0.16125112950353326
2016-12-15,air_a88ac559064dec08,0,0,0,0,1,0,0,-0.8775610753936823,-1.113779597550244,0.0,-0.6703106146490687,-0.6134998630980008,1,39.0,1,1,0.2587802625474695,0.2587802625474695
2016-12-16,air_a88ac559064dec08,1,0,0,0,0,0,0,-1.1386118697585799,-1.2719368569675145,0.0,0.2934363941446999,-1.0422181356672118,1,56.0,1,1,1.784440455294249,1.7844404552942492
2016-12-17,air_a88ac559064dec08,0,0,1,0,0,0,0,-0.9500751849394872,-0.840598876738595,0.0,0.7597655919481364,-1.0560477573629927,1,68.0,1,1,2.7557436055719635,2.7557436055719635
2016-12-18,air_a88ac559064dec08,0,0,0,1,0,0,0,-0.7325328563020725,-0.6249298866241353,0.0,0.6975883655743448,-0.8347738102304969,1,9.0,1,1,0.20983441510906287,0.20983441510906284
2016-12-19,air_a88ac559064dec08,0,1,0,0,0,0,0,-0.22493408948143853,0.03645501639354149,0.0,-0.2972472564063196,-0.6411591064895629,1,30.0,1,1,-0.5131138796478474,-0.5131138796478475
2016-12-20,air_a88ac559064dec08,0,0,0,0,0,1,0,0.007111061065136966,-0.035434646977945086,0.0,-0.6081333882752773,0.05032197829948717,1,48.0,1,1,0.18372996314191264,0.18372996314191262
2016-12-21,air_a88ac559064dec08,0,0,0,0,0,0,1,0.3116703211575176,0.3383916025537848,0.0,-0.51486754871459,0.022662734907925263,1,67.0,1,1,0.7380870056109777,0.7380870056109777
2016-12-22,air_a88ac559064dec08,0,0,0,0,1,0,0,0.26816185543003457,0.3959033332509744,0.0,-1.292082878386984,0.1332997084741731,1,78.0,1,1,1.7996680522750865,1.7996680522750867
2016-12-23,air_a88ac559064dec08,1,0,0,0,0,0,0,-0.6165102810287849,-0.8549768094128922,1.0,-0.4526903223407985,-0.35073705087816187,1,48.0,1,1,1.3236243657074722,1.3236243657074722
2016-12-24,air_a88ac559064dec08,0,0,1,0,0,0,0,-0.7035272124837507,-0.9268664727843788,0.0,-0.3283358695932154,-0.3645666725739428,1,11.0,1,1,1.5553013769159303,1.5553013769159305
2016-12-25,air_a88ac559064dec08,0,0,0,1,0,0,0,-0.45697924002801404,-0.32299330046389163,0.0,0.821942818321928,-0.6134998630980008,1,17.0,1,1,-0.06643770154327697,-0.06643770154327701
2016-12-26,air_a88ac559064dec08,0,1,0,0,0,0,0,-0.09440869229898974,-0.1504581083723237,0.0,-1.3542601047607756,0.06415159999526812,1,55.0,1,1,-0.19623483771327388,-0.19623483771327394
2016-12-27,air_a88ac559064dec08,0,0,0,0,0,1,0,-0.47148206193717523,-0.35174916581248616,0.0,-0.7324878410228604,-0.35073705087816187,1,44.0,1,1,0.5444789868546136,0.5444789868546136
2016-12-28,air_a88ac559064dec08,0,0,0,0,0,0,1,-1.037092116394453,-1.2719368569675145,0.0,-0.7324878410228604,-0.8071145668389349,1,74.0,1,1,1.675309343598246,1.6753093435982462
2016-12-29,air_a88ac559064dec08,0,0,0,0,1,0,0,-1.037092116394453,-1.2863147896418117,1.0,-1.0433739728918179,-0.8347738102304969,1,48.0,1,1,1.2652519106142612,1.2652519106142615
2016-12-30,air_a88ac559064dec08,1,0,0,0,0,0,0,-1.066097760212775,-1.02751200150446,1.0,1.4126264688729475,-1.111366244146117,1,23.0,1,1,0.5165617257230779,0.5165617257230779
2017-01-04,air_a88ac559064dec08,0,0,0,0,0,0,1,-0.6020074591196237,-0.2942374351152969,0.0,1.226094789751573,-0.7379664583600298,1,27.0,1,1,-1.8944744629095465,-1.8944744629095467
2017-01-05,air_a88ac559064dec08,0,0,0,0,1,0,0,-0.6600187467562677,-0.7974650787157029,0.0,-1.0122853597049222,-0.6549887281853438,1,10.0,1,1,-1.313287844807577,-1.313287844807577
2017-01-06,air_a88ac559064dec08,1,0,0,0,0,0,0,-0.6890243905745899,-0.6536857519727297,0.0,1.226094789751573,-0.6134998630980008,1,37.0,1,1,-0.07767711836246664,-0.07767711836246668
2017-01-07,air_a88ac559064dec08,0,0,1,0,0,0,0,-0.8630582534845214,-0.9843782034815681,0.0,-1.0433739728918179,-0.9454107837967448,1,29.0,1,1,0.6913165291698335,0.6913165291698335
2017-01-11,air_a88ac559064dec08,0,0,0,0,0,0,1,-1.080600582121936,-1.3006927223161089,0.0,0.5110566864529703,-0.9039219187094019,1,9.0,1,1,-0.8745880270263025,-0.8745880270263027
2017-01-12,air_a88ac559064dec08,0,0,0,0,1,0,0,-0.9645780068486483,-1.1281575302245412,0.0,-0.7324878410228604,-1.0007292705798687,1,34.0,1,1,-0.8880028148427547,-0.8880028148427548
2017-01-13,air_a88ac559064dec08,1,0,0,0,0,0,0,-0.8920638973028433,-1.1856692609217305,0.0,-0.1728928036587366,-0.5858406197064387,1,41.0,1,1,0.6391076252355331,0.6391076252355331
2017-01-14,air_a88ac559064dec08,0,0,1,0,0,0,0,-1.3126457326685115,-1.5882513758020553,0.0,-0.5770447750883815,-1.0283885139714308,1,28.0,1,1,1.0774448811839306,1.0774448811839306
2017-01-15,air_a88ac559064dec08,0,0,0,1,0,0,0,-1.58819934894257,-1.5738734431277581,0.0,0.4177908468922831,-1.3879586780617368,1,21.0,1,1,-0.8593604300454649,-0.859360430045465
2017-01-16,air_a88ac559064dec08,0,1,0,0,0,0,0,-1.4576739517601212,-1.113779597550244,0.0,-0.048538350911153424,-1.470936408236423,1,12.0,1,1,-1.3825371548871006,-1.3825371548871006
2017-01-17,air_a88ac559064dec08,0,0,0,0,0,1,0,-1.1676175135769018,-0.9700002708072709,0.0,0.9152086578826152,-1.1666847309292407,1,46.0,1,1,-0.872775217861917,-0.8727752178619171
2017-01-18,air_a88ac559064dec08,0,0,0,0,0,0,1,-0.8340526096661995,-0.36612709848678343,0.0,0.38670223370538714,-1.0975366224503358,1,23.0,1,1,-0.46598084137382617,-0.4659808413738262
2017-01-19,air_a88ac559064dec08,0,0,0,0,1,0,0,-0.7470356782112335,-0.6968195499956218,0.0,-0.2972472564063196,-0.6826479715769058,1,32.0,1,1,-0.4754074490286304,-0.47540744902863047
2017-01-20,air_a88ac559064dec08,1,0,0,0,0,0,0,-1.037092116394453,-1.1712913282474333,0.0,-1.0122853597049222,-0.9868996488840879,1,44.0,1,1,0.6739135611917334,0.6739135611917334
2017-01-21,air_a88ac559064dec08,0,0,1,0,0,0,0,-1.080600582121936,-1.200047193596028,0.0,0.5732339128267618,-1.0007292705798687,1,61.0,1,1,1.5596521189104555,1.5596521189104555
2017-01-22,air_a88ac559064dec08,0,0,0,1,0,0,0,-1.2836400888501895,-1.5594955104534607,0.0,-0.6392220014621731,-1.0007292705798687,1,3.0,1,1,-0.5693109637437958,-0.5693109637437959
2017-01-23,air_a88ac559064dec08,0,1,0,0,0,0,0,-1.559193705124248,-1.8182982985908125,0.0,0.13799332821022106,-1.443277164844861,1,47.0,1,1,-1.3977647518679381,-1.3977647518679384
2017-01-24,air_a88ac559064dec08,0,0,0,0,0,1,0,-1.5011824174876043,-1.6888969045221367,0.0,-0.1418041904718408,-1.3049809478870509,1,19.0,1,1,-0.759293364171389,-0.7592933641713892
2017-01-25,air_a88ac559064dec08,0,0,0,0,0,0,1,-1.5011824174876043,-1.2144251262703252,0.0,0.9773858842564068,-1.5539141384111088,1,49.0,1,1,-0.3880300473052526,-0.38803004730525265
2017-01-26,air_a88ac559064dec08,0,0,0,0,1,0,0,-1.1966231573952235,-0.941244405458676,0.0,1.599158147994322,-1.3464698129743937,1,50.0,1,1,-0.2575077874695015,-0.25750778746950154
2017-01-27,air_a88ac559064dec08,1,0,0,0,0,0,0,-0.7470356782112335,-0.4236388291839728,0.0,-0.7013992278359645,-0.9454107837967448,1,57.0,1,1,1.104637018649712,1.104637018649712
2017-01-28,air_a88ac559064dec08,0,0,1,0,0,0,0,-0.8920638973028433,-0.5674181559269459,0.0,1.5369809216205308,-1.0975366224503358,1,68.0,1,1,1.8130828400915389,1.8130828400915389
2017-01-29,air_a88ac559064dec08,0,0,0,1,0,0,0,-0.25393973329976066,0.16585641046221714,0.0,-0.9811967465180264,-0.6688183498811249,1,18.0,1,1,-0.19732252321190513,-0.1973225232119052
2017-01-30,air_a88ac559064dec08,0,1,0,0,0,0,0,-0.5439961714829801,-0.26548156976670234,0.0,0.04472748864953382,-0.4890332678359719,1,67.0,1,1,-1.3089371028130519,-1.308937102813052
2017-01-31,air_a88ac559064dec08,0,0,0,0,0,1,0,-0.8920638973028433,-0.7687092133671084,0.0,0.32452500733159584,-0.6826479715769058,1,41.0,1,1,-0.7328263503713617,-0.7328263503713618
2017-02-01,air_a88ac559064dec08,0,0,0,0,0,0,1,-0.8775610753936823,-1.1425354628988384,0.0,-0.9811967465180264,-0.4890332678359719,1,41.0,1,1,-0.5620597270862541,-0.5620597270862542
2017-02-02,air_a88ac559064dec08,0,0,0,0,1,0,0,-0.8920638973028433,-0.9268664727843788,0.0,1.6613353743681134,-0.9592404054925258,1,35.0,1,1,-0.5736617057383208,-0.5736617057383209
2017-02-03,air_a88ac559064dec08,1,0,0,0,0,0,0,-0.9065667192120043,-0.610551953949838,0.0,1.5680695348074265,-1.0975366224503358,1,37.0,1,1,0.6474465473917062,0.6474465473917062
2017-02-04,air_a88ac559064dec08,0,0,1,0,0,0,0,-0.47148206193717523,-0.2367257044181078,0.0,-0.3905130959670069,-0.5581813763148769,1,76.0,1,1,1.6437664641379395,1.6437664641379397
2017-02-05,air_a88ac559064dec08,0,0,0,1,0,0,0,-0.48598488384633615,-0.6968195499956218,0.0,-1.3542601047607756,-0.3092481857908188,1,49.0,1,1,-0.6679277822863633,-0.6679277822863634
