visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-05-01,air_8d50c64692322dff,0,0,0,1,0,0,0,0.41393948337254455,0.7020012164525418,0.0,0.8863175218493284,0.0932670160771428,1,1.0,1,1,-1.4454378934225631,-1.4454378934225631
2016-05-06,air_8d50c64692322dff,1,0,0,0,0,0,0,0.40114511667666913,0.38701822818862347,0.0,-1.428199419277223,0.503641886816572,1,3.0,1,1,-1.704857335435067,-1.704857335435067
2016-05-07,air_8d50c64692322dff,0,0,1,0,0,0,0,0.7977704842488165,0.8783916898803358,0.0,1.536462730030944,0.5285130911038102,1,3.0,1,1,-1.2739314062938265,-1.2739314062938265
2016-05-13,air_8d50c64692322dff,1,0,0,0,0,0,0,0.7977704842488165,0.8909910094108927,0.0,1.4324394967218854,0.66530471468362,1,1.0,1,1,-1.211680903558211,-1.211680903558211
2016-05-14,air_8d50c64692322dff,0,0,1,0,0,0,0,0.6186493505065565,0.6768025773914284,0.0,0.8603117135220639,0.40415706966761955,1,9.0,1,1,-1.0493214290763402,-1.0493214290763402
2016-05-20,air_8d50c64692322dff,1,0,0,0,0,0,0,0.28599581641378724,0.1728297961691591,0.0,-1.0121064860409887,0.40415706966761955,1,4.0,1,1,-1.2111727361889406,-1.2111727361889406
2016-05-21,air_8d50c64692322dff,0,0,1,0,0,0,0,0.5290887836354264,0.8657923703497794,0.0,1.6924975799945314,0.20518743536971445,1,6.0,1,1,-0.9332051851980696,-0.9332051851980696
2016-05-22,air_8d50c64692322dff,0,0,0,1,0,0,0,0.9513028845993251,1.2437719562664813,0.0,1.9525556632671777,0.715047123258096,1,3.0,1,1,-1.6748754606481175,-1.6748754606481175
2016-05-27,air_8d50c64692322dff,1,0,0,0,0,0,0,0.5674718837230532,0.37441890865806654,0.0,-1.3761878026226937,0.503641886816572,1,1.0,1,1,-1.2276881756902263,-1.2276881756902263
2016-05-28,air_8d50c64692322dff,0,0,1,0,0,0,0,0.5546775170271778,0.5886073406775314,0.0,-1.4021936109499582,0.4912062846729529,1,6.0,1,1,-1.0310274037826084,-1.0310274037826084
2016-05-29,air_8d50c64692322dff,0,0,0,1,0,0,0,0.8617423177281951,1.0673814828386867,0.0,1.2503988384310332,0.6155623061091439,1,6.0,1,1,-1.5394488567375744,-1.5394488567375744
2016-06-03,air_8d50c64692322dff,1,0,0,0,0,0,0,0.5674718837230532,0.6012066602080878,0.0,1.8485324299581192,0.3792858653803813,1,2.0,1,1,-1.2858733394716793,-1.2858733394716793
2016-06-04,air_8d50c64692322dff,0,0,1,0,0,0,0,0.8617423177281951,0.9791862461247898,0.0,0.6262594385766822,0.6404335103963819,1,7.0,1,1,-1.1105555970734151,-1.1105555970734151
2016-06-05,air_8d50c64692322dff,0,0,0,1,0,0,0,0.5546775170271778,0.5004121039636339,0.0,-0.7260425944410781,0.6528691125400007,1,5.0,1,1,-1.7040950843811615,-1.7040950843811615
2016-06-10,air_8d50c64692322dff,1,0,0,0,0,0,0,1.0920409182539583,1.1807753586136978,0.0,1.1983872217765037,1.0259371768485728,1,1.0,1,1,-1.190337874048857,-1.190337874048857
2016-06-11,air_8d50c64692322dff,0,0,1,0,0,0,0,1.0920409182539583,1.2185733172053679,0.0,1.3284162634128267,0.8394031446942868,1,4.0,1,1,-1.0284865669362566,-1.0284865669362566
2016-06-12,air_8d50c64692322dff,0,0,0,1,0,0,0,1.143218385037461,1.117778760960914,0.0,0.21016650534044837,1.1502931982847635,1,2.0,1,1,-1.661917192731724,-1.661917192731724
2016-06-17,air_8d50c64692322dff,1,0,0,0,0,0,0,1.1816014851250884,1.2311726367359244,0.0,0.6782710552312112,1.0259371768485728,1,2.0,1,1,-1.1184321912971051,-1.1184321912971051
2016-06-18,air_8d50c64692322dff,0,0,1,0,0,0,0,1.5014606525219816,1.7099467788970804,0.0,2.0045672799217074,1.2373424132900972,1,4.0,1,1,-1.025945730089905,-1.025945730089905
2016-06-19,air_8d50c64692322dff,0,0,0,1,0,0,0,1.1943958518209643,1.2437719562664813,0.0,-0.3619612778593733,1.2746492197209542,1,4.0,1,1,-1.6553110169312097,-1.6553110169312097
2016-06-24,air_8d50c64692322dff,1,0,0,0,0,0,0,0.9896859846869525,0.739799175044212,0.0,-1.4542052276044874,1.2124712090028589,1,3.0,1,1,-1.1405374718603647,-1.1405374718603647
2016-06-25,air_8d50c64692322dff,0,0,1,0,0,0,0,1.335133885475597,1.1681760390831408,0.0,-1.4542052276044874,1.3368272304390496,1,6.0,1,1,-0.9758912442167774,-0.9758912442167774
2016-06-26,air_8d50c64692322dff,0,0,0,1,0,0,0,1.347928252171473,1.3319671929803782,0.0,1.0943639884674456,1.2870848218645734,1,7.0,1,1,-1.5470713672766292,-1.5470713672766292
2016-07-01,air_8d50c64692322dff,1,0,0,0,0,0,0,1.360722618867349,1.407563110163719,0.0,-0.309949661204844,1.3492628325826688,1,2.0,1,1,1.086251940282225,1.086251940282225
2016-07-02,air_8d50c64692322dff,0,0,1,0,0,0,0,1.539843752609609,1.5587549445303996,0.0,0.34019554697677146,1.5233612625933355,1,9.0,1,1,1.1924589204597242,1.1924589204597242
2016-07-03,air_8d50c64692322dff,0,0,0,1,0,0,0,1.821319819918875,2.0123304476304416,0.0,0.5222362052676236,1.6725884883167648,1,5.0,1,1,-0.13360382965120413,-0.13360382965120413
2016-07-09,air_8d50c64692322dff,0,0,1,0,0,0,0,0.9513028845993251,0.6894018969219848,0.0,-1.4542052276044874,1.1378575961411446,1,4.0,1,1,1.1515514472334625,1.1515514472334625
2016-07-10,air_8d50c64692322dff,0,0,0,1,0,0,0,1.360722618867349,1.4957583468776159,0.0,1.588474346685473,1.1254219939975254,1,5.0,1,1,-0.026380514735164323,-0.026380514735164323
2016-07-15,air_8d50c64692322dff,1,0,0,0,0,0,0,0.9257141512075738,0.5760080211469745,0.0,-1.4542052276044874,1.224906811146478,1,3.0,1,1,0.8047272177064617,0.8047272177064617
2016-07-16,air_8d50c64692322dff,0,0,1,0,0,0,0,1.168807118429213,1.0421828437775735,0.0,-1.0381122943682535,1.1129863918539067,1,7.0,1,1,1.1116603087457415,1.1116603087457415
2016-07-17,air_8d50c64692322dff,0,0,0,1,0,0,0,1.3991057189549758,1.1807753586136978,0.0,-1.428199419277223,1.548232466880574,1,4.0,1,1,0.48407360769688296,0.48407360769688296
2016-07-22,air_8d50c64692322dff,1,0,0,0,0,0,0,0.8233592176405679,0.41221686724973683,0.0,-1.4542052276044874,1.1502931982847635,1,2.0,1,1,0.8479214440944398,0.8479214440944398
2016-07-23,air_8d50c64692322dff,0,0,1,0,0,0,0,0.9513028845993251,0.9665869265942333,0.0,-1.0901239110227827,1.0756795854230494,1,4.0,1,1,1.0621139902418844,1.0621139902418844
2016-07-24,air_8d50c64692322dff,0,0,0,1,0,0,0,1.143218385037461,1.205973997674811,0.0,0.44421878028582984,0.9761947682740967,1,7.0,1,1,-0.1485947670446789,-0.1485947670446789
2016-07-29,air_8d50c64692322dff,1,0,0,0,0,0,0,1.5654324860013602,1.6343508617137397,0.0,1.536462730030944,1.4611832518752401,1,11.0,1,1,1.0151085085843787,1.0151085085843787
2016-07-30,air_8d50c64692322dff,0,0,1,0,0,0,0,1.5654324860013602,1.6973474593665234,0.0,1.3544220717400917,1.361698434726288,1,4.0,1,1,1.0953989529290908,1.0953989529290908
2016-07-31,air_8d50c64692322dff,0,0,0,1,0,0,0,1.6038155860889876,1.4327617492248323,0.0,0.34019554697677146,1.6477172840295262,1,2.0,1,1,-0.11810472488845904,-0.11810472488845904
2016-08-05,air_8d50c64692322dff,1,0,0,0,0,0,0,1.7573479864394963,1.760344057019307,0.0,1.3544220717400917,1.6725884883167648,1,5.0,1,1,0.7310429491622638,0.7310429491622638
2016-08-06,air_8d50c64692322dff,0,0,1,0,0,0,0,1.8085254532229995,1.8611386132637615,0.0,0.8343059051947993,1.8218157140401934,1,8.0,1,1,0.5653803867801359,0.5653803867801359
2016-08-07,air_8d50c64692322dff,0,0,0,1,0,0,0,1.7445536197436209,1.7855426960804208,0.0,1.45844530504915,1.6601528861731454,1,6.0,1,1,-0.25302316142973186,-0.25302316142973186
2016-08-12,air_8d50c64692322dff,1,0,0,0,0,0,0,1.5014606525219816,1.5713542640609561,0.0,-0.023885769604933292,1.6228460797422881,1,1.0,1,1,0.13826571290842285,0.13826571290842285
2016-08-19,air_8d50c64692322dff,1,0,0,0,0,0,0,1.6166099527848634,1.6217515421831827,0.0,0.34019554697677146,1.7223308968912407,1,7.0,1,1,0.7058886643833824,0.7058886643833824
2016-08-20,air_8d50c64692322dff,0,0,1,0,0,0,0,1.3735169855632243,1.3319671929803782,0.0,-1.0381122943682535,1.6104104775986694,1,7.0,1,1,0.6255982200386702,0.6255982200386702
2016-08-21,air_8d50c64692322dff,0,0,0,1,0,0,0,1.6549930528724903,1.772943376549864,0.0,0.6002536302494177,1.5357968647369549,1,3.0,1,1,-0.38438442638611237,-0.38438442638611237
2016-08-26,air_8d50c64692322dff,1,0,0,0,0,0,0,1.7061705196559935,1.6847481398359665,0.0,1.1983872217765037,1.5979748754550502,1,3.0,1,1,0.9094096957761498,0.9094096957761498
2016-08-27,air_8d50c64692322dff,0,0,1,0,0,0,0,1.1943958518209643,0.9539876070636764,0.0,-1.4542052276044874,1.2995204240081926,1,3.0,1,1,0.9523498384794928,0.9523498384794928
2016-08-28,air_8d50c64692322dff,0,0,0,1,0,0,0,0.9768916179910769,0.651603938330315,0.0,-1.4542052276044874,1.2622136175773353,1,2.0,1,1,-0.00884874049533791,-0.00884874049533791
2016-09-02,air_8d50c64692322dff,1,0,0,0,0,0,0,1.5014606525219816,1.306768553919265,0.0,-0.17992061956852093,1.4736188540188595,1,3.0,1,1,0.5791009057504348,0.5791009057504348
2016-09-03,air_8d50c64692322dff,0,0,1,0,0,0,0,1.5654324860013602,1.6469501812442966,0.0,0.4702245886130946,1.6725884883167648,1,17.0,1,1,0.9759796211505632,0.9759796211505632
2016-09-04,air_8d50c64692322dff,0,0,0,1,0,0,0,1.5014606525219816,1.5713542640609561,0.0,-0.2839438528775795,1.5979748754550502,1,13.0,1,1,-0.3386493631517826,-0.3386493631517826
2016-09-09,air_8d50c64692322dff,1,0,0,0,0,0,0,1.539843752609609,1.6469501812442966,0.0,-0.07589738625946257,1.4238764454443833,1,2.0,1,1,0.7950720376903254,0.7950720376903254
2016-09-10,air_8d50c64692322dff,0,0,1,0,0,0,0,1.4886662858261062,1.483159027347059,0.0,-0.38796708618663805,1.5109256604497168,1,5.0,1,1,1.1411340161634207,1.1411340161634207
2016-09-16,air_8d50c64692322dff,1,0,0,0,0,0,0,1.0152747180787038,0.6264052992692012,0.0,-1.4542052276044874,1.3368272304390496,1,3.0,1,1,0.7488288070867253,0.7488288070867253
2016-09-17,air_8d50c64692322dff,0,0,1,0,0,0,0,1.3223395187797216,1.2563712757970378,0.0,-0.07589738625946257,1.2995204240081926,1,6.0,1,1,1.063130324980425,1.063130324980425
2016-09-18,air_8d50c64692322dff,0,0,0,1,0,0,0,1.2327789519085917,0.9413882875331195,0.0,-1.4542052276044874,1.3741340368699069,1,4.0,1,1,0.2622585510103836,0.2622585510103836
2016-09-23,air_8d50c64692322dff,1,0,0,0,0,0,0,0.7465930174653137,0.3366209500663967,0.0,-1.4542052276044874,1.0259371768485728,1,4.0,1,1,0.2780117394577638,0.2780117394577638
2016-09-24,air_8d50c64692322dff,0,0,1,0,0,0,0,0.8745366844240711,0.5634087016164175,0.0,-1.4542052276044874,1.20003560685924,1,12.0,1,1,0.9091556120915147,0.9091556120915147
2016-09-25,air_8d50c64692322dff,0,0,0,1,0,0,0,1.1048352849498342,1.1303780804914705,0.0,-0.5700077444774904,1.1378575961411446,1,2.0,1,1,-0.10590870802597109,-0.10590870802597109
2016-09-30,air_8d50c64692322dff,1,0,0,0,0,0,0,0.8233592176405679,0.6642032578608715,0.0,-0.8300658277501365,0.9513235639868586,1,9.0,1,1,0.95565292637975,0.95565292637975
2016-10-01,air_8d50c64692322dff,0,0,1,0,0,0,0,0.6058549838106805,0.29882299147472646,0.0,-1.4542052276044874,0.8020963382634299,1,49.0,1,1,0.97877454168155,0.97877454168155
2016-10-02,air_8d50c64692322dff,0,0,0,1,0,0,0,1.0408634514704556,1.029583524247017,0.0,0.912323330176593,0.9264523596996206,1,18.0,1,1,-0.1440212607212459,-0.1440212607212459
2016-10-04,air_8d50c64692322dff,0,0,0,0,0,1,0,1.2711620519962183,1.583953583591513,0.0,0.1581548886859191,1.06324398327943,1,6.0,1,1,-0.30688890257238693,-0.30688890257238693
2016-10-05,air_8d50c64692322dff,0,0,0,0,0,0,1,1.156012751733337,0.8783916898803358,0.0,-1.272164569313635,1.2870848218645734,1,8.0,1,1,-0.422242895396752,-0.422242895396752
2016-10-06,air_8d50c64692322dff,0,0,0,0,1,0,0,1.4119000856508517,1.4957583468776159,0.0,0.7042768635584763,1.2746492197209542,1,5.0,1,1,-0.10184336907180845,-0.10184336907180845
2016-10-07,air_8d50c64692322dff,1,0,0,0,0,0,0,0.8233592176405679,0.6894018969219848,0.0,0.05413165537686052,0.9761947682740967,1,10.0,1,1,0.6957253169979758,0.6957253169979758
2016-10-08,air_8d50c64692322dff,0,0,1,0,0,0,0,0.7977704842488165,0.739799175044212,0.0,-1.4021936109499582,0.876709951125144,1,37.0,1,1,0.8664695530728069,0.8664695530728069
2016-10-09,air_8d50c64692322dff,0,0,0,1,0,0,0,0.9385085179034497,0.7901964531664388,0.0,-1.4542052276044874,0.9264523596996206,1,42.0,1,1,0.3798992969964652,0.3798992969964652
2016-10-10,air_8d50c64692322dff,0,1,0,0,0,0,0,0.43952821676429593,0.021637961802478425,1.0,-1.4542052276044874,0.7772251339761914,1,8.0,1,1,-0.37371291163143544,-0.37371291163143544
2016-10-12,air_8d50c64692322dff,0,0,0,0,0,0,1,0.3755563832849173,0.4752134649025205,0.0,0.6782710552312112,0.3171078546622859,1,6.0,1,1,-0.15824994706081516,-0.15824994706081516
2016-10-13,air_8d50c64692322dff,0,0,0,0,1,0,0,0.19643524954265723,-0.15475251162531609,0.0,-1.4542052276044874,0.5160774889601912,1,12.0,1,1,-0.13512833175901512,-0.13512833175901512
2016-10-14,air_8d50c64692322dff,1,0,0,0,0,0,0,0.08128594927977563,0.009038642271921514,0.0,-0.41397289451390257,0.18031623108247619,1,7.0,1,1,0.8019322971754749,0.8019322971754749
2016-10-15,air_8d50c64692322dff,0,0,1,0,0,0,0,0.22202398293440861,0.41221686724973683,0.0,1.3544220717400917,0.08083141393352378,1,23.0,1,1,1.1162338150691744,1.1162338150691744
2016-10-16,air_8d50c64692322dff,0,0,0,1,0,0,0,0.3115845498055386,0.43741550631085024,0.0,-0.10190319458672711,0.1927518332260952,1,6.0,1,1,-0.16587245759987013,-0.16587245759987013
2016-10-18,air_8d50c64692322dff,0,0,0,0,0,1,0,0.7593873841611892,0.8657923703497794,0.0,0.08013746370412528,0.690175918970858,1,8.0,1,1,-0.24667106931385274,-0.24667106931385274
2016-10-19,air_8d50c64692322dff,0,0,0,0,0,0,1,0.7465930174653137,0.5634087016164175,0.0,-0.9600948693864596,0.901581155412382,1,5.0,1,1,-0.15418460810665252,-0.15418460810665252
2016-10-20,air_8d50c64692322dff,0,0,0,0,1,0,0,0.8873310511199465,1.0421828437775735,0.0,1.1463756051219747,0.7274827254017153,1,5.0,1,1,-0.005291568910445595,-0.005291568910445595
2016-10-21,air_8d50c64692322dff,1,0,0,0,0,0,0,0.41393948337254455,0.24842571335249924,0.0,-0.17992061956852093,0.5285130911038102,1,23.0,1,1,0.8176854856228551,0.8176854856228551
2016-10-22,air_8d50c64692322dff,0,0,1,0,0,0,0,0.22202398293440861,-0.14215319209475918,0.0,-1.428199419277223,0.4414638760984766,1,34.0,1,1,1.1873772467670207,1.1873772467670207
2016-10-23,air_8d50c64692322dff,0,0,0,1,0,0,0,0.40114511667666913,0.3618195891275101,0.0,-0.2059264278957857,0.4414638760984766,1,14.0,1,1,0.014018791121826977,0.014018791121826977
2016-10-25,air_8d50c64692322dff,0,0,0,0,0,1,0,-0.12342391785423601,-0.2807457069308834,0.0,-0.8300658277501365,-0.14300942465161956,1,1.0,1,1,-0.2217708682196065,-0.2217708682196065
2016-10-26,air_8d50c64692322dff,0,0,0,0,0,0,1,0.5290887836354264,0.7901964531664388,0.0,1.042352371812916,0.18031623108247619,1,5.0,1,1,0.04273024748560067,0.04273024748560067
2016-10-27,air_8d50c64692322dff,0,0,0,0,1,0,0,0.5162944169395505,0.4878127844330774,0.0,0.5222362052676236,0.25492984394419055,1,13.0,1,1,0.05187726013246662,0.05187726013246662
2016-10-28,air_8d50c64692322dff,1,0,0,0,0,0,0,-0.35372251837999924,-0.5831293756642448,0.0,-1.4542052276044874,-0.13057382250800054,1,14.0,1,1,0.7516237276177121,0.7516237276177121
2016-10-29,air_8d50c64692322dff,0,0,1,0,0,0,0,0.06849158258389994,0.1728297961691591,0.0,-1.4542052276044874,0.0559602096462855,1,39.0,1,1,1.3098455827611706,1.3098455827611706
2016-10-30,air_8d50c64692322dff,0,0,0,1,0,0,0,-0.3921056184676263,-0.7469205295614824,0.0,-1.4542052276044874,-0.19275183322609588,1,22.0,1,1,0.07017128542619853,0.07017128542619853
2016-11-01,air_8d50c64692322dff,0,0,0,0,0,1,0,-0.20019011802949035,-0.38154026317533735,0.0,-0.596013552804755,0.06839581178990453,1,8.0,1,1,-0.36990165636190797,-0.36990165636190797
2016-11-02,air_8d50c64692322dff,0,0,0,0,0,0,1,-0.5200492854263836,-0.91071168345872,0.0,-1.4542052276044874,-0.3171078546622866,1,10.0,1,1,0.40861075336023883,0.40861075336023883
2016-11-03,air_8d50c64692322dff,0,0,0,0,1,0,0,-0.264161951508869,-0.0035606772586353956,1.0,1.0163465634856514,-0.34197905894952463,1,10.0,1,1,0.09507148652044474,0.09507148652044474
2016-11-04,air_8d50c64692322dff,1,0,0,0,0,0,0,-0.12342391785423601,-0.07915659444197552,0.0,0.9383291385038575,-0.3295434568059056,1,7.0,1,1,0.18196810666567131,0.18196810666567131
2016-11-05,air_8d50c64692322dff,0,0,1,0,0,0,0,-0.04665771767898168,0.009038642271921514,0.0,0.3141897386495067,0.006217801071809181,1,25.0,1,1,0.9914787259133083,0.9914787259133083
2016-11-06,air_8d50c64692322dff,0,0,0,1,0,0,0,-0.021068984287230082,0.1728297961691591,0.0,1.0163465634856514,-0.15544502679523858,1,15.0,1,1,-0.2022064245026988,-0.2022064245026988
2016-11-08,air_8d50c64692322dff,0,0,0,0,0,1,0,-0.6479929523851409,-0.7343212100309257,0.0,-0.9861006777137243,-0.6279979082527634,1,3.0,1,1,-0.6018800604338139,-0.6018800604338139
2016-11-09,air_8d50c64692322dff,0,0,0,0,0,0,1,-0.5840211189057622,-0.6083280147253584,0.0,0.1061432720313898,-0.40415706966762,1,12.0,1,1,-0.39505594114078935,-0.39505594114078935
2016-11-10,air_8d50c64692322dff,0,0,0,0,1,0,0,-0.6863760524727682,-0.809917127214266,0.0,-1.3241761859681642,-0.44146387609847726,1,14.0,1,1,-0.2174514455808087,-0.2174514455808087
2016-11-11,air_8d50c64692322dff,1,0,0,0,0,0,0,-0.7631422526480225,-0.9233110029892767,0.0,-1.4542052276044874,-0.6777403168272396,1,12.0,1,1,0.41852001706101033,0.41852001706101033
2016-11-12,air_8d50c64692322dff,0,0,1,0,0,0,0,-0.17460138463773897,-0.07915659444197552,0.0,0.18416069701318363,-0.14300942465161956,1,35.0,1,1,1.351769390725973,1.351769390725973
2016-11-13,air_8d50c64692322dff,0,0,0,1,0,0,0,-0.17460138463773897,-0.1043552335030889,0.0,0.5222362052676236,-0.2549298439441912,1,12.0,1,1,-0.11099038171867441,-0.11099038171867441
2016-11-15,air_8d50c64692322dff,0,0,0,0,0,1,0,0.04290284919214857,-0.01615999678919186,0.0,-1.0381122943682535,0.1927518332260952,1,9.0,1,1,-0.46162586651520265,-0.46162586651520265
2016-11-16,air_8d50c64692322dff,0,0,0,0,0,0,1,-0.315339418292372,-0.5831293756642448,0.0,-1.2981703776408997,-0.05596020964628617,1,5.0,1,1,-0.07160741060022377,-0.07160741060022377
2016-11-17,air_8d50c64692322dff,0,0,0,0,1,0,0,-0.3025450515964963,-0.14215319209475918,0.0,0.6522652469039467,-0.4165926718112391,1,5.0,1,1,-0.038322447913017095,-0.038322447913017095
2016-11-18,air_8d50c64692322dff,1,0,0,0,0,0,0,-0.46887181864288063,-0.4697354998892344,0.0,0.8863175218493284,-0.6279979082527634,1,15.0,1,1,0.8281029166928969,0.8281029166928969
2016-11-19,air_8d50c64692322dff,0,0,1,0,0,0,0,-0.6607873190810166,-0.9359103225198334,0.0,-1.4542052276044874,-0.40415706966762,1,35.0,1,1,1.1673046356808428,1.1673046356808428
2016-11-20,air_8d50c64692322dff,0,0,0,1,0,0,0,-0.17460138463773897,0.12243251804693192,0.0,0.34019554697677146,-0.27980104823142926,1,11.0,1,1,0.05721301750980509,0.05721301750980509
2016-11-22,air_8d50c64692322dff,0,0,0,0,0,1,0,-0.12342391785423601,-0.01615999678919186,0.0,0.2881839303222422,-0.10570261822076227,1,11.0,1,1,0.6001898515751536,0.6001898515751536
2016-11-23,air_8d50c64692322dff,0,0,0,0,0,0,1,-0.45607745194700494,-0.5957286951948016,1.0,-1.428199419277223,-0.3295434568059056,1,10.0,1,1,0.015035125860367638,0.015035125860367638
2016-11-24,air_8d50c64692322dff,0,0,0,0,1,0,0,-1.556392987792318,-1.3642871865587622,0.0,-1.4542052276044874,-1.274649219720955,1,2.0,1,1,-0.6074699014957876,-0.6074699014957876
2016-11-25,air_8d50c64692322dff,1,0,0,0,0,0,0,-1.1981507203077975,-1.087102156886514,0.0,0.9643349468311224,-1.3492628325826692,1,16.0,1,1,0.7373950412781429,0.7373950412781429
2016-11-26,air_8d50c64692322dff,0,0,1,0,0,0,0,-0.8527028195191526,-0.7973178076837094,0.0,0.2361723136677129,-0.9886303704177163,1,38.0,1,1,1.3814971818282873,1.3814971818282873
2016-11-27,air_8d50c64692322dff,0,0,0,1,0,0,0,-0.5584323855140109,-0.7091225709698121,0.0,-1.3241761859681642,-0.3171078546622866,1,20.0,1,1,-0.18924815658630534,-0.18924815658630534
2016-11-29,air_8d50c64692322dff,0,0,0,0,0,1,0,-0.5712267522098866,-0.6461259733170285,0.0,0.028125847049595993,-0.4538994782420963,1,6.0,1,1,-0.2598834209148813,-0.2598834209148813
2016-11-30,air_8d50c64692322dff,0,0,0,0,0,0,1,-0.7887309860397739,-0.9611089615809467,0.0,-0.17992061956852093,-0.7896607361198111,1,10.0,1,1,-0.0977780301176458,-0.0977780301176458
2016-12-01,air_8d50c64692322dff,0,0,0,0,1,0,0,-0.6351985856892652,-0.3689409436447804,0.0,-0.6480251694592841,-0.6528691125400014,1,4.0,1,1,-0.1689214618154921,-0.1689214618154921
2016-12-02,air_8d50c64692322dff,1,0,0,0,0,0,0,-0.44328308525112925,-0.49493413895034777,0.0,0.7562884802130053,-0.30467225251866753,1,15.0,1,1,0.9162699552612993,0.9162699552612993
2016-12-03,air_8d50c64692322dff,0,0,1,0,0,0,0,-0.5328436521222593,-0.4445368608281208,0.0,0.2881839303222422,-0.6777403168272396,1,31.0,1,1,1.6861435197058505,1.6861435197058505
2016-12-04,air_8d50c64692322dff,0,0,0,1,0,0,0,-0.4304887185552536,-0.4319375412975641,0.0,0.41821297195856527,-0.47877068252933447,1,7.0,1,1,-0.05331338530649186,-0.05331338530649186
2016-12-06,air_8d50c64692322dff,0,0,0,0,0,1,0,-0.5328436521222593,-0.2933450264614399,0.0,0.7562884802130053,-0.5160774889601917,1,4.0,1,1,-0.3256910952353892,-0.3256910952353892
