visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-09-06,air_8e4360a64dbd4c50,0,0,0,0,0,1,0,1.043828102734066,1.121245155799664,0.0,-0.4871433400575907,1.1638330402867647,1,39.0,1,1,-0.5549731493603001,-0.5549731493603001
2016-09-07,air_8e4360a64dbd4c50,0,0,0,0,0,0,1,1.193468107221926,1.2932126858975004,0.0,0.7603775307927463,1.1000127974073688,1,39.0,1,1,-0.46039023721392225,-0.46039023721392225
2016-09-08,air_8e4360a64dbd4c50,0,0,0,0,1,0,0,0.9476309569918703,0.6963841990873637,0.0,-1.2193838512088753,1.0042824330882745,1,27.0,1,1,-0.3161421665659715,-0.3161421665659715
2016-09-09,air_8e4360a64dbd4c50,1,0,0,0,0,0,0,0.8407452395005418,0.8380045179914638,0.0,0.1637371142991069,0.9191887759157462,1,37.0,1,1,0.9707697346071388,0.9707697346071388
2016-09-10,air_8e4360a64dbd4c50,0,0,1,0,0,0,0,0.8407452395005418,0.9593933627664066,0.0,1.5197380608755597,0.7170913401309921,1,38.0,1,1,1.4681516896008324,1.4681516896008324
2016-09-11,air_8e4360a64dbd4c50,0,0,0,1,0,0,0,1.0010738157375345,1.121245155799664,0.0,0.40781728468286826,0.9191887759157462,1,44.0,1,1,-0.22922813918821885,-0.22922813918821885
2016-09-12,air_8e4360a64dbd4c50,0,1,0,0,0,0,0,1.0545166744831989,0.9391618886372496,0.0,-1.138023794414288,1.0149191402348405,1,39.0,1,1,-1.221800939241713,-1.221800939241713
2016-09-13,air_8e4360a64dbd4c50,0,0,0,0,0,1,0,0.7766138090057445,0.4434907724728992,0.0,-1.517704059455695,0.9830090187951425,1,40.0,1,1,-0.7156545445124478,-0.7156545445124478
2016-09-14,air_8e4360a64dbd4c50,0,0,0,0,0,0,1,0.8086795242531432,0.6255740396353138,0.0,-1.2736238890719334,0.9617356045020105,1,24.0,1,1,-0.32965401115831117,-0.32965401115831117
2016-09-15,air_8e4360a64dbd4c50,0,0,0,0,1,0,0,0.8086795242531432,0.6458055137644708,0.0,-1.0024236997566427,0.9085520687691805,1,22.0,1,1,-0.01230825573281944,-0.01230825573281944
2016-09-16,air_8e4360a64dbd4c50,1,0,0,0,0,0,0,0.9155652417444716,0.9492776257018283,0.0,-0.4329033021945325,0.8872786544760485,1,32.0,1,1,0.9043060666123868,0.9043060666123868
2016-09-17,air_8e4360a64dbd4c50,0,0,1,0,0,0,0,1.107959533228863,0.9796248368955641,0.0,-0.4600233211260616,1.1531963331401989,1,34.0,1,1,1.3560398979833113,1.3560398979833113
2016-09-18,air_8e4360a64dbd4c50,0,0,0,1,0,0,0,0.8407452395005418,0.6053425655061563,0.0,-1.517704059455695,0.9510988973554444,1,44.0,1,1,0.20497681271156212,0.20497681271156212
2016-09-19,air_8e4360a64dbd4c50,0,1,0,0,0,0,0,0.680416663263549,0.45360650953747755,1.0,-1.517704059455695,0.706454632984426,1,28.0,1,1,-1.2247224191535704,-1.2247224191535704
2016-09-20,air_8e4360a64dbd4c50,0,0,0,0,0,1,0,0.40251379778609464,0.04897702695433429,0.0,-1.517704059455695,0.6319976829584639,1,17.0,1,1,-1.6976369798854596,-1.6976369798854596
2016-09-21,air_8e4360a64dbd4c50,0,0,0,0,0,0,1,0.5521538022739548,0.4839537207312134,0.0,-1.4634640215926367,0.6639078043981621,1,26.0,1,1,0.4080196665856397,0.4080196665856397
2016-09-22,air_8e4360a64dbd4c50,0,0,0,0,1,0,0,0.5842195175213535,0.5041851948603705,1.0,-1.3821039647980495,0.7702748758638222,1,39.0,1,1,-0.24273998378055853,-0.24273998378055853
2016-09-23,air_8e4360a64dbd4c50,1,0,0,0,0,0,0,0.5735309457722204,0.4839537207312134,0.0,-1.0837837565512298,0.7277280472775582,1,24.0,1,1,0.22761828202845566,0.22761828202845566
2016-09-24,air_8e4360a64dbd4c50,0,0,1,0,0,0,0,0.5200880870265562,0.36256487595627046,0.0,-1.1922638322773462,0.6213609758118982,1,37.0,1,1,1.1347377946601258,1.1347377946601258
2016-09-25,air_8e4360a64dbd4c50,0,0,0,1,0,0,0,0.8834995264970731,0.8885832033143567,0.0,-0.40578328326300356,0.8660052401829161,1,37.0,1,1,-0.32417623632357884,-0.32417623632357884
2016-09-26,air_8e4360a64dbd4c50,0,1,0,0,0,0,0,0.8407452395005418,0.8380045179914638,0.0,-0.7583435293728813,0.8553685330363504,1,19.0,1,1,-0.9986729109736171,-0.9986729109736171
2016-09-27,air_8e4360a64dbd4c50,0,0,0,0,0,1,0,1.0652052462323318,1.0706664704767712,0.0,-0.4600233211260616,0.9404621902088786,1,17.0,1,1,-0.38917916436240224,-0.38917916436240224
2016-09-28,air_8e4360a64dbd4c50,0,0,0,0,0,0,1,0.9262538134936047,0.7671943585394138,0.0,-1.3821039647980495,1.0255558473814064,1,30.0,1,1,-0.27670218775589883,-0.27670218775589883
2016-09-29,air_8e4360a64dbd4c50,0,0,0,0,1,0,0,0.5735309457722204,0.4434907724728992,0.0,-1.517704059455695,0.6639078043981621,1,28.0,1,1,-0.15801706633669885,-0.15801706633669885
2016-09-30,air_8e4360a64dbd4c50,1,0,0,0,0,0,0,0.5414652305248219,0.6154583025707351,0.0,-0.32442322646841615,0.5256306114928038,1,28.0,1,1,1.20156664764386,1.20156664764386
2016-10-01,air_8e4360a64dbd4c50,0,0,1,0,0,0,0,0.7124823785109476,0.5851110913769992,0.0,-1.0024236997566427,0.7383647544241241,1,32.0,1,1,1.234798481641236,1.234798481641236
2016-10-02,air_8e4360a64dbd4c50,0,0,0,1,0,0,0,0.9903852439884016,0.9391618886372496,0.0,0.32645722788828113,1.0149191402348405,1,47.0,1,1,-0.37895398467090197,-0.37895398467090197
2016-10-03,air_8e4360a64dbd4c50,0,1,0,0,0,0,0,0.6697280915144159,0.5749953543124209,0.0,-1.517704059455695,0.6958179258378602,1,28.0,1,1,-1.4357993427852553,-1.4357993427852553
2016-10-04,air_8e4360a64dbd4c50,0,0,0,0,0,1,0,0.6590395197652833,0.7064999361519422,0.0,-1.0024236997566427,0.7277280472775582,1,37.0,1,1,-0.6130375626084625,-0.6130375626084625
2016-10-05,air_8e4360a64dbd4c50,0,0,0,0,0,0,1,0.7873023807548775,0.7166156732165209,0.0,-1.3007439080034624,0.685181218691294,1,21.0,1,1,-0.7788315476063604,-0.7788315476063604
2016-10-06,air_8e4360a64dbd4c50,0,0,0,0,1,0,0,0.680416663263549,0.6963841990873637,0.0,0.8146175686558043,0.6319976829584639,1,15.0,1,1,-0.31833327649986437,-0.31833327649986437
2016-10-07,air_8e4360a64dbd4c50,1,0,0,0,0,0,0,0.49871094352829054,0.5749953543124209,0.0,0.6790174739981589,0.3235331757080497,1,32.0,1,1,0.8279824039151167,0.8279824039151167
2016-10-08,air_8e4360a64dbd4c50,0,0,1,0,0,0,0,0.9262538134936047,0.9290461515726712,0.0,-0.35154324539994536,0.8021849973035203,1,29.0,1,1,1.0733867165111242,1.0733867165111242
2016-10-09,air_8e4360a64dbd4c50,0,0,0,1,0,0,0,0.4345795130334933,0.5345324060541063,0.0,-0.5956234157837069,0.33416988285461546,1,52.0,1,1,0.3740574626102994,0.3740574626102994
2016-10-10,air_8e4360a64dbd4c50,0,1,0,0,0,0,0,0.10323378881037508,0.08943997521264883,1.0,0.9230976443819205,0.1639825685095595,1,47.0,1,1,-0.709081214710769,-0.709081214710769
2016-10-11,air_8e4360a64dbd4c50,0,0,0,0,0,1,0,0.09254521706124208,-0.0016016583685586156,0.0,-0.4600233211260616,0.13207244706986138,1,25.0,1,1,-1.0903343432081376,-1.0903343432081376
2016-10-12,air_8e4360a64dbd4c50,0,0,0,0,0,0,1,0.13529950405777333,0.31198619063337757,0.0,0.40781728468286826,0.08952561848359729,1,27.0,1,1,-0.39940434405390257,-0.39940434405390257
2016-10-13,air_8e4360a64dbd4c50,0,0,0,0,1,0,0,-0.035717643928352076,-0.052180343691451525,0.0,-0.7041034915098231,0.15334586136299333,1,28.0,1,1,-0.36617251005652657,-0.36617251005652657
2016-10-14,air_8e4360a64dbd4c50,1,0,0,0,0,0,0,0.007036643068179184,0.05909276401891302,0.0,-0.4871433400575907,0.036342082750767224,1,30.0,1,1,0.980629729309657,0.980629729309657
2016-10-15,air_8e4360a64dbd4c50,0,0,1,0,0,0,0,0.12461093230864072,0.3018704535687988,0.0,1.3298979283548564,-0.09129840300802486,1,36.0,1,1,1.4323635606805813,1.4323635606805813
2016-10-16,air_8e4360a64dbd4c50,0,0,0,1,0,0,0,0.4452680847826263,0.5749953543124209,0.0,0.32645722788828113,0.33416988285461546,1,43.0,1,1,-0.4103598937233672,-0.4103598937233672
2016-10-17,air_8e4360a64dbd4c50,0,1,0,0,0,0,0,0.4452680847826263,0.45360650953747755,0.0,-0.4600233211260616,0.4830837829065399,1,29.0,1,1,-1.3050631167296443,-1.3050631167296443
2016-10-18,air_8e4360a64dbd4c50,0,0,0,0,0,1,0,0.5628423740230875,0.666036987893628,0.0,0.08237705750451975,0.5362673186393699,1,20.0,1,1,-0.5264887202196921,-0.5264887202196921
2016-10-19,air_8e4360a64dbd4c50,0,0,0,0,0,0,1,0.5735309457722204,0.5041851948603705,0.0,-0.21594315074230006,0.514993904346238,1,24.0,1,1,-0.3935613842301881,-0.3935613842301881
2016-10-20,air_8e4360a64dbd4c50,0,0,0,0,1,0,0,0.5521538022739548,0.5345324060541063,0.0,0.38069726575133933,0.514993904346238,1,16.0,1,1,-0.17956298068664592,-0.17956298068664592
2016-10-21,air_8e4360a64dbd4c50,1,0,0,0,0,0,0,0.09254521706124208,-0.0016016583685586156,0.0,-0.7312235104413521,0.18525598280269145,1,25.0,1,1,1.0032711986265506,1.0032711986265506
2016-10-22,air_8e4360a64dbd4c50,0,0,1,0,0,0,0,-0.014340500430086446,-0.16345345140181572,0.0,-1.4634640215926367,0.036342082750767224,1,28.0,1,1,1.5346153575955843,1.5346153575955843
2016-10-23,air_8e4360a64dbd4c50,0,0,0,1,0,0,0,0.09254521706124208,-0.12299050314350153,0.0,-1.3007439080034624,0.15334586136299333,1,37.0,1,1,-0.15180892152400222,-0.15180892152400222
2016-10-24,air_8e4360a64dbd4c50,0,1,0,0,0,0,0,-0.11053764617228197,0.018629815760598835,0.0,1.3298979283548564,-0.09129840300802486,1,24.0,1,1,-1.1436513515995321,-1.1436513515995321
2016-10-25,air_8e4360a64dbd4c50,0,0,0,0,0,1,0,-0.12122621792141497,-0.20391639966013025,0.0,-1.3278639269349914,-0.15511864588742091,1,24.0,1,1,-0.49070059129944105,-0.49070059129944105
2016-10-26,air_8e4360a64dbd4c50,0,0,0,0,0,0,1,0.3597595107895634,0.3929120871500063,0.0,-0.4600233211260616,0.3128964685614835,1,29.0,1,1,-0.11054301776901883,-0.11054301776901883
2016-10-27,air_8e4360a64dbd4c50,0,0,0,0,1,0,0,0.07116807356297646,0.12990292347096302,0.0,0.9773376822449785,-0.01684145298206284,1,21.0,1,1,-0.09739635816566129,-0.09739635816566129
2016-10-28,air_8e4360a64dbd4c50,1,0,0,0,0,0,0,-0.12122621792141497,-0.16345345140181572,0.0,-1.490584040524166,-0.059388281568326935,1,19.0,1,1,0.9083231014911906,0.9083231014911906
2016-10-29,air_8e4360a64dbd4c50,0,0,1,0,0,0,0,-0.035717643928352076,-0.03194886956229408,0.0,0.624777436135101,-0.14448193874085494,1,34.0,1,1,1.7106345222849826,1.7106345222849826
2016-10-30,air_8e4360a64dbd4c50,0,0,0,1,0,0,0,-0.30293193765667337,-0.24437934791844443,0.0,0.6518974550666299,-0.3997629102584393,1,44.0,1,1,-0.07110303895894622,-0.07110303895894622
2016-10-31,air_8e4360a64dbd4c50,0,1,0,0,0,0,0,-0.2815547941584078,-0.20391639966013025,0.0,-0.8125835672359393,-0.36785278881874117,1,22.0,1,1,-0.9789529215685808,-0.9789529215685808
2016-11-01,air_8e4360a64dbd4c50,0,0,0,0,0,1,0,-0.35637479640233766,-0.22414787378928736,0.0,-0.21594315074230006,-0.29339583879277914,1,23.0,1,1,-0.7036034398760368,-0.7036034398760368
2016-11-02,air_8e4360a64dbd4c50,0,0,0,0,0,0,1,-0.4205062268971349,-0.29495803324133735,0.0,1.3027779094233274,-0.5486768103103635,1,20.0,1,1,0.4153233663652828,0.4153233663652828
2016-11-03,air_8e4360a64dbd4c50,0,0,0,0,1,0,0,-0.3884405116497363,-0.3961154038871232,1.0,0.7874975497242752,-0.3891262031118733,1,32.0,1,1,-0.035314910038695135,-0.035314910038695135
2016-11-04,air_8e4360a64dbd4c50,1,0,0,0,0,0,0,-0.36706336815147067,-0.3253052444350732,0.0,1.0858177579710948,-0.4635831531378353,1,25.0,1,1,0.0895783561932015,0.0895783561932015
2016-11-05,air_8e4360a64dbd4c50,0,0,1,0,0,0,0,-0.334997652904072,-0.16345345140181572,0.0,1.22141785262874,-0.5167666888706653,1,21.0,1,1,1.2530577310903437,1.2530577310903437
2016-11-06,air_8e4360a64dbd4c50,0,0,0,1,0,0,0,-0.4632605138936662,-0.5579671969203807,0.0,-0.9753036808251138,-0.48485656743096744,1,44.0,1,1,-0.4625813471478152,-0.4625813471478152
2016-11-07,air_8e4360a64dbd4c50,0,1,0,0,0,0,0,-0.4739490856427992,-0.36576819269338734,0.0,1.1129377769026239,-0.6444071746294576,1,23.0,1,1,-1.2119409445391949,-1.2119409445391949
