visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Kōtō-ku Tōyō,total_area_visitors,total_genre_visitors
2016-09-02,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,1.2076136800494435,1.4086060559559572,0.0,0.27578904115192326,1.1614929025724492,1,33.0,1,1,0.5138431047719924,0.513843104771992
2016-09-05,air_4d90a22572fa1ec9,0,1,0,0,0,0,0,1.3627704786295083,1.33536332815264,0.0,1.3430702085366033,1.3286534839792639,1,14.0,1,1,-1.4627728875176313,-1.4627728875176311
2016-09-06,air_4d90a22572fa1ec9,0,0,0,0,0,1,0,1.3269650635725705,1.1278422660432408,0.0,1.2414243830713956,1.4623819491047156,1,17.0,1,1,-0.7485207452260632,-0.7485207452260632
2016-09-07,air_4d90a22572fa1ec9,0,0,0,0,0,0,1,1.255354233458694,1.4086060559559572,0.0,-0.7152577571338509,1.3620856002606265,1,25.0,1,1,-0.6502778855056617,-0.6502778855056616
2016-09-08,air_4d90a22572fa1ec9,0,0,0,0,1,0,0,1.267289371811007,1.2499134790487698,0.0,-0.35949736800562426,1.3955177165419896,1,20.0,1,1,-0.5004480415305318,-0.5004480415305318
2016-09-09,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,1.3389002019248828,1.4208131772565102,0.0,0.9364869066757728,1.2506452126560834,1,26.0,1,1,0.8362617563640438,0.8362617563640434
2016-09-10,air_4d90a22572fa1ec9,0,0,1,0,0,0,0,1.2076136800494435,1.3841918133548514,0.0,0.1741432156867158,1.1280607862910863,1,28.0,1,1,1.352890231032719,1.3528902310327187
2016-09-11,air_4d90a22572fa1ec9,0,0,0,1,0,0,0,0.7660135610138731,0.57852180751836,0.0,-1.4521899917566061,0.9497561661238171,1,31.0,1,1,-0.41017081908475744,-0.41017081908475744
2016-09-12,air_4d90a22572fa1ec9,0,1,0,0,0,0,0,0.9689109130031894,0.8836998400321826,0.0,-1.0964296026283795,0.9720442436447256,1,2.0,1,1,-1.441151872057929,-1.4411518720579288
2016-09-13,air_4d90a22572fa1ec9,0,0,0,0,0,1,0,0.7898838377184989,0.456450594512831,0.0,-1.4521899917566061,0.9943323211656345,1,8.0,1,1,-0.9154198119325369,-0.9154198119325367
2016-09-14,air_4d90a22572fa1ec9,0,0,0,0,0,0,1,0.8256892527754366,0.6761787779227829,0.0,-1.4267785353903042,0.8940359723215455,1,19.0,1,1,-0.5144827357763035,-0.5144827357763035
2016-09-15,air_4d90a22572fa1ec9,0,0,0,0,1,0,0,0.9569757746508765,0.798249990928312,0.0,-1.3505441662913984,1.0166203986865432,1,12.0,1,1,-0.18485707903101797,-0.18485707903101806
2016-09-16,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,0.8256892527754366,0.5296933223161482,0.0,-1.4521899917566061,1.0054763599260885,1,37.0,1,1,0.7672262333172751,0.7672262333172748
2016-09-17,air_4d90a22572fa1ec9,0,0,1,0,0,0,0,1.0524568814693782,1.0301852956388173,0.0,0.4536692357160366,0.9831882824051801,1,17.0,1,1,1.2364402003988841,1.2364402003988837
2016-09-18,air_4d90a22572fa1ec9,0,0,0,1,0,0,0,1.0047163280601272,0.7128001418244417,0.0,-1.4521899917566061,1.0834846312492687,1,29.0,1,1,0.04083597708341803,0.04083597708341791
2016-09-19,air_4d90a22572fa1ec9,0,1,0,0,0,0,0,0.6227919007861208,0.39541498801006647,1.0,-1.4521899917566061,0.7157313521542767,1,22.0,1,1,-1.4441864005435012,-1.444186400543501
2016-09-21,air_4d90a22572fa1ec9,0,0,0,0,0,0,1,0.4676351022060556,0.40762210931061915,0.0,-1.4013670790240023,0.5374267319870076,1,40.0,1,1,0.2517357068306893,0.25173570683068913
2016-09-22,air_4d90a22572fa1ec9,0,0,0,0,1,0,0,0.3721539953875543,0.04140847029403203,1.0,-1.4521899917566061,0.5708588482683706,1,17.0,1,1,-0.4242055133305291,-0.42420551333052914
2016-09-23,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,0.5511810706722449,0.27334377500453744,0.0,-1.4521899917566061,0.6934432746333679,1,19.0,1,1,0.06435357284660297,0.06435357284660283
2016-09-24,air_4d90a22572fa1ec9,0,0,1,0,0,0,0,0.6705324541953719,0.48086483711393674,0.0,-1.4521899917566061,0.8828919335610914,1,15.0,1,1,1.0065746676167862,1.006574667616786
2016-09-25,air_4d90a22572fa1ec9,0,0,0,1,0,0,0,0.8376243911277494,0.9935639317371586,0.0,-0.28326299890671863,0.838315778519274,1,26.0,1,1,-0.5087929948658555,-0.5087929948658555
2016-09-27,air_4d90a22572fa1ec9,0,0,0,0,0,1,0,1.1001974348786288,1.213292115147111,0.0,-0.10538280434260525,1.1057727087701776,1,17.0,1,1,-0.576311253669838,-0.576311253669838
2016-09-28,air_4d90a22572fa1ec9,0,0,0,0,0,0,1,1.1598731266401923,1.0057710530377117,0.0,-0.5882004753023414,1.228357135135175,1,22.0,1,1,-0.4594819069753065,-0.4594819069753065
2016-09-29,air_4d90a22572fa1ec9,0,0,0,0,1,0,0,1.01665146641244,1.0301852956388173,0.0,-1.1472525153609832,1.0054763599260885,1,24.0,1,1,-0.33620418724893386,-0.3362041872489339
2016-09-30,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,0.6585973158430589,0.6639716566222302,0.0,-0.6898463007675489,0.7491634684356394,1,25.0,1,1,1.0759895067242513,1.075989506724251
2016-10-01,air_4d90a22572fa1ec9,0,0,1,0,0,0,0,0.4079594104444921,0.21230816850177295,0.0,-1.4521899917566061,0.4928505769451905,1,16.0,1,1,1.1105072682476358,1.1105072682476353
2016-10-02,air_4d90a22572fa1ec9,0,0,0,1,0,0,0,0.7898838377184989,0.7372143844255474,0.0,0.4536692357160366,0.6711551971124593,1,24.0,1,1,-0.5656904039703352,-0.5656904039703352
2016-10-04,air_4d90a22572fa1ec9,0,0,0,0,0,1,0,0.9927811897078147,1.4208131772565102,0.0,0.19955467205301763,0.8271717397588199,1,21.0,1,1,-0.8088319988768117,-0.8088319988768116
2016-10-05,air_4d90a22572fa1ec9,0,0,0,0,0,0,1,0.9211703595939383,0.688385899223336,0.0,-0.96937232079687,0.9943323211656345,1,32.0,1,1,-0.9810414904330368,-0.9810414904330367
2016-10-06,air_4d90a22572fa1ec9,0,0,0,0,1,0,0,1.1956785416971305,1.4208131772565102,0.0,0.7077837993790557,0.9831882824051801,1,14.0,1,1,-0.502723937894711,-0.502723937894711
2016-10-07,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,0.6227919007861208,0.57852180751836,0.0,0.2503775847856215,0.7045873133938223,1,34.0,1,1,0.6879491766317001,0.6879491766316999
2016-10-08,air_4d90a22572fa1ec9,0,0,1,0,0,0,0,0.6347270391384336,0.5541075649172539,0.0,-1.2997212535587948,0.6042909645497336,1,16.0,1,1,0.9428495694197689,0.9428495694197686
2016-10-09,air_4d90a22572fa1ec9,0,0,0,1,0,0,0,0.7540784226615607,0.6029360501194657,0.0,-1.4267785353903042,0.6822992358729137,1,24.0,1,1,0.21645931318591194,0.21645931318591177
2016-10-10,air_4d90a22572fa1ec9,0,1,0,0,0,0,0,0.25280261186442726,-0.080662742711497,1.0,-1.4521899917566061,0.4817065381847361,1,17.0,1,1,-0.9085921228399993,-0.9085921228399992
2016-10-12,air_4d90a22572fa1ec9,0,0,0,0,0,0,1,0.25280261186442726,0.2489295324034313,0.0,0.7331952557453575,0.16967345289201524,1,19.0,1,1,-0.586932103369341,-0.5869321033693409
2016-10-13,air_4d90a22572fa1ec9,0,0,0,0,1,0,0,0.0021647064658603644,-0.2759766835203432,0.0,-1.4521899917566061,0.28111384049655835,1,14.0,1,1,-0.5524143418459566,-0.5524143418459566
2016-10-14,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,0.0021647064658603644,-0.080662742711497,0.0,-0.28326299890671863,0.0693771040479266,1,23.0,1,1,0.8465032900028501,0.8465032900028497
2016-10-15,air_4d90a22572fa1ec9,0,0,1,0,0,0,0,0.1453863666936127,0.3587936241084077,0.0,1.2668358394376973,-0.06435136107752526,1,24.0,1,1,1.315717257084459,1.3157172570844586
2016-10-16,air_4d90a22572fa1ec9,0,0,0,1,0,0,0,0.26473775021673973,0.566314686217807,0.0,0.2503775847856215,0.0693771040479266,1,18.0,1,1,-0.5983115851902369,-0.5983115851902369
2016-10-17,air_4d90a22572fa1ec9,0,1,0,0,0,0,0,0.2408674735121144,0.04140847029403203,0.0,-1.4521899917566061,0.30340191801746713,1,4.0,1,1,-1.527635933896738,-1.5276359338967378
2016-10-18,air_4d90a22572fa1ec9,0,0,0,0,0,1,0,0.5989216240814954,0.7738357483272063,0.0,0.19955467205301763,0.4928505769451905,1,15.0,1,1,-0.7189340924917338,-0.7189340924917337
2016-10-19,air_4d90a22572fa1ec9,0,0,0,0,0,0,1,0.5631162090245573,0.3832078667095134,0.0,-0.9185494080642661,0.6600111583520052,1,21.0,1,1,-0.5808630463981964,-0.5808630463981964
2016-10-20,air_4d90a22572fa1ec9,0,0,0,0,1,0,0,0.6824675925476843,0.6517645353216772,0.0,1.190601470338792,0.5931469257892792,1,31.0,1,1,-0.3585838348300292,-0.35858383483002926
2016-10-21,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,0.26473775021673973,0.12685831939790226,0.0,-0.003736978877397551,0.3479780730592844,1,30.0,1,1,0.870020885766035,0.8700208857660346
2016-10-22,air_4d90a22572fa1ec9,0,0,1,0,0,0,0,0.061840398227423876,-0.21494107701757867,0.0,-1.4521899917566061,0.21424960793383255,1,29.0,1,1,1.4219257540794878,1.4219257540794874
2016-10-23,air_4d90a22572fa1ec9,0,0,0,1,0,0,0,0.20506205845517622,0.17568680460011415,0.0,-0.1562057170752091,0.2699698017361041,1,17.0,1,1,-0.3297558142170928,-0.3297558142170929
2016-10-25,air_4d90a22572fa1ec9,0,0,0,0,0,1,0,-0.2007326455234555,-0.36142653262421387,0.0,-0.5882004753023414,-0.2760880975261572,1,16.0,1,1,-0.6817611185434737,-0.6817611185434737
2016-10-26,air_4d90a22572fa1ec9,0,0,0,0,0,0,1,0.32441344197830324,0.43203635191172485,0.0,1.1397785576061878,0.0693771040479266,1,19.0,1,1,-0.28689309935838486,-0.28689309935838486
2016-10-27,air_4d90a22572fa1ec9,0,0,0,0,1,0,0,0.4079594104444921,0.39541498801006647,0.0,0.656960886646452,0.23653768545474127,1,22.0,1,1,-0.2732377211733097,-0.27323772117330974
2016-10-28,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,-0.4633056892743351,-0.5323262308319543,0.0,-1.4521899917566061,-0.2872321362866115,1,30.0,1,1,0.771398709984937,0.7713987099849366
2016-10-29,air_4d90a22572fa1ec9,0,0,1,0,0,0,0,-0.08138126200032847,0.05361559159458511,0.0,-1.4521899917566061,-0.10892751611934255,1,18.0,1,1,1.6047560953352158,1.6047560953352153
2016-10-30,air_4d90a22572fa1ec9,0,0,0,1,0,0,0,-0.5349165193882112,-0.8741256272474357,0.0,-1.4521899917566061,-0.29837617504706576,1,17.0,1,1,-0.24592696480315948,-0.24592696480315954
2016-11-01,air_4d90a22572fa1ec9,0,0,0,0,0,1,0,-0.3081488906942698,-0.4468763817280841,0.0,-0.6390233880349451,-0.09778347735888808,1,25.0,1,1,-0.9029023819295513,-0.9029023819295513
2016-11-02,air_4d90a22572fa1ec9,0,0,0,0,0,0,1,-0.6423327645590255,-0.9717825976518588,0.0,-1.4521899917566061,-0.43210464017251743,1,23.0,1,1,0.25932202804461996,0.2593220280446198
2016-11-03,air_4d90a22572fa1ec9,0,0,0,0,1,0,0,-0.34395430575120806,-0.080662742711497,1.0,0.9873098194083765,-0.4766807952143347,1,8.0,1,1,-0.20875399085489943,-0.2087539908548995
2016-11-04,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,-0.17686236881883016,-0.15390547051481415,0.0,1.0381327321409806,-0.26494405876570276,1,26.0,1,1,-0.0790278980966858,-0.0790278980966859
2016-11-05,air_4d90a22572fa1ec9,0,0,1,0,0,0,0,-0.11718667705726665,-0.10507698531260272,0.0,0.27578904115192326,-0.1646477099216141,1,8.0,1,1,1.1294730712824623,1.1294730712824619
2016-11-06,air_4d90a22572fa1ec9,0,0,0,1,0,0,0,-0.12912181540957932,0.09023695549624391,0.0,1.0889556448735842,-0.4098165626516089,1,32.0,1,1,-0.6525537818698408,-0.6525537818698408
2016-11-08,air_4d90a22572fa1ec9,0,0,0,0,0,1,0,-0.7020084563205891,-0.7520544142419067,0.0,-0.8169035825990585,-0.6884175316629667,1,16.0,1,1,-1.2492179453454841,-1.2492179453454841
2016-11-09,air_4d90a22572fa1ec9,0,0,0,0,0,0,1,-0.6781381796159636,-0.7642615355424596,0.0,-0.20702862980781273,-0.49896887273524343,1,26.0,1,1,-0.940454671938508,-0.9404546719385078
2016-11-10,air_4d90a22572fa1ec9,0,0,0,0,1,0,0,-0.785554424786778,-1.0572324467557292,0.0,-1.3505441662913984,-0.5769771440584236,1,19.0,1,1,-0.6753127455116327,-0.6753127455116327
2016-11-11,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,-0.869100393252967,-0.9961968402529647,0.0,-1.4521899917566061,-0.7998579192675098,1,22.0,1,1,0.27411535441178464,0.2741153544117845
2016-11-12,air_4d90a22572fa1ec9,0,0,1,0,0,0,0,-0.28427861398964455,-0.21494107701757867,0.0,-0.20702862980781273,-0.2760880975261572,1,29.0,1,1,1.6673432453501433,1.6673432453501429
2016-11-13,air_4d90a22572fa1ec9,0,0,0,1,0,0,0,-0.23653806058039367,-0.21494107701757867,0.0,0.8856639939431689,-0.3875284851307003,1,13.0,1,1,-0.5163793160797862,-0.5163793160797862
2016-11-15,air_4d90a22572fa1ec9,0,0,0,0,0,1,0,-0.12912181540957932,-0.20273395571702604,0.0,-1.1218410589946815,-0.01977520603570797,1,17.0,1,1,-1.039835479840999,-1.039835479840999
2016-11-16,air_4d90a22572fa1ec9,0,0,0,0,0,0,1,-0.3916948591604589,-0.5933618373347188,0.0,-1.4013670790240023,-0.19807982620297693,1,17.0,1,1,-0.45758532667182383,-0.45758532667182383
2016-11-17,air_4d90a22572fa1ec9,0,0,0,0,1,0,0,-0.42750027421739684,-0.21494107701757867,0.0,0.6061379739138479,-0.3875284851307003,1,12.0,1,1,-0.40789492272057826,-0.40789492272057826
2016-11-18,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,-0.582657072797462,-0.434669260427531,0.0,0.860252537576867,-0.7552817642256925,1,43.0,1,1,0.8855728442545928,0.8855728442545925
2016-11-19,air_4d90a22572fa1ec9,0,0,1,0,0,0,0,-0.7616841480821526,-0.9839897189524117,0.0,-1.4521899917566061,-0.5881211828188778,1,22.0,1,1,1.3919597852844618,1.3919597852844614
2016-11-20,air_4d90a22572fa1ec9,0,0,0,1,0,0,0,-0.24847319893270634,0.0047871063923732365,0.0,0.32661195388452713,-0.49896887273524343,1,12.0,1,1,-0.26527208389868256,-0.2652720838986826
2016-11-22,air_4d90a22572fa1ec9,0,0,0,0,0,1,0,-0.27234347563733186,-0.19052683441647295,0.0,0.22496612841931943,-0.2760880975261572,1,30.0,1,1,0.5453263378098044,0.5453263378098041
2016-11-23,air_4d90a22572fa1ec9,0,0,0,0,0,0,1,-0.6065273495020874,-0.581154716034166,1.0,-1.4521899917566061,-0.5769771440584236,1,13.0,1,1,-0.32823854997430674,-0.3282385499743068
2016-11-24,air_4d90a22572fa1ec9,0,0,0,0,1,0,0,-1.6448843861532927,-1.4966888135756338,0.0,-1.4521899917566061,-1.379347934811134,1,25.0,1,1,-1.2575628986808078,-1.2575628986808078
2016-11-25,air_4d90a22572fa1ec9,1,0,0,0,0,0,0,-1.262959958879286,-1.081646689356835,0.0,0.9873098194083765,-1.412780051092497,1,28.0,1,1,0.7501570105859312,0.7501570105859309
2016-11-26,air_4d90a22572fa1ec9,0,0,1,0,0,0,0,-0.8929706699575922,-0.7764686568430124,0.0,0.35202341025082895,-1.0004506169556875,1,14.0,1,1,1.7117232244516376,1.711723224451637
2016-11-27,air_4d90a22572fa1ec9,0,0,0,1,0,0,0,-0.6900733179682764,-0.8863327485479886,0.0,-1.4521899917566061,-0.49896887273524343,1,13.0,1,1,-0.6332086627743178,-0.6332086627743178
2016-11-29,air_4d90a22572fa1ec9,0,0,0,0,0,1,0,-0.6662030412636509,-0.7154330503402478,0.0,-0.07997134797630322,-0.5101129114956977,1,24.0,1,1,-0.7386585276479534,-0.7386585276479534
