visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Nerima-ku Toyotamakita,total_area_visitors,total_genre_visitors
2016-08-13,air_caf996ac27206301,0,0,1,0,0,0,0,1.2045905768741971,1.259063282579589,1.0,-0.41716270910688885,1.259289335645775,1,6.0,1,1,0.11101390016731409,0.11101390016731448
2016-08-14,air_caf996ac27206301,0,0,0,1,0,0,0,1.127599781857399,1.1155097625814256,1.0,-0.6383218337841591,1.1871051330320128,1,2.0,1,1,-0.9104412944709311,-0.9104412944709308
2016-08-15,air_caf996ac27206301,0,1,0,0,0,0,0,1.1825932068693976,1.2148929687340004,1.0,-1.1635747548926758,1.2489773067009518,1,4.0,1,1,-1.4286715186227603,-1.42867151862276
2016-08-16,air_caf996ac27206301,0,0,0,0,0,1,0,1.1935918918717976,1.3032335964251776,0.0,-0.2789382561835951,1.197417161976836,1,4.0,1,1,-1.3126552890633465,-1.3126552890633463
2016-08-17,air_caf996ac27206301,0,0,0,0,0,0,1,1.4795577019341906,1.6786812641126816,0.0,1.3797551788959315,1.135544988307897,1,5.0,1,1,-0.8174819181047132,-0.8174819181047128
2016-08-18,air_caf996ac27206301,0,0,0,0,1,0,0,1.1495971518621984,1.0050839779674539,0.0,-1.3294440984006286,1.3520975961491832,1,3.0,1,1,-0.5459234249404072,-0.5459234249404069
2016-08-19,air_caf996ac27206301,1,0,0,0,0,0,0,1.3145774268981945,1.3474039102707662,0.0,0.5227635707715095,1.3211615093147138,1,6.0,1,1,0.7650233709012962,0.7650233709012967
2016-08-20,air_caf996ac27206301,0,0,1,0,0,0,0,1.0286116168358015,0.9388285071990711,0.0,-1.2188645360619934,1.2077291909216592,1,4.0,1,1,0.6493731231385999,0.6493731231386003
2016-08-21,air_caf996ac27206301,0,0,0,1,0,0,0,1.347573481905394,1.5351277441145186,0.0,0.716277804864121,1.1664810751423662,1,5.0,1,1,-0.8054045188130392,-0.8054045188130389
2016-08-22,air_caf996ac27206301,0,1,0,0,0,0,0,1.050608986840601,0.7842324087395103,0.0,-1.412378770154605,1.135544988307897,1,2.0,1,1,-1.9747163593251114,-1.9747163593251111
2016-08-23,air_caf996ac27206301,0,0,0,0,0,1,0,1.1495971518621984,1.2038503902726032,0.0,-0.0024893503370073213,1.0839848435837813,1,1.0,1,1,-0.6096042575692336,-0.6096042575692333
2016-08-24,air_caf996ac27206301,0,0,0,0,0,0,1,1.1495971518621984,1.1928078118112058,0.0,-0.5000973808608652,1.14585701725272,1,4.0,1,1,-0.4225875594466456,-0.4225875594466453
2016-08-25,air_caf996ac27206301,0,0,0,0,1,0,0,1.347573481905394,1.435744537961944,0.0,0.7992124766180972,1.197417161976836,1,4.0,1,1,-0.2952258941889927,-0.2952258941889923
2016-08-26,air_caf996ac27206301,1,0,0,0,0,0,0,1.4025669069173925,1.4909574302689301,0.0,1.7391387564964957,1.197417161976836,1,6.0,1,1,1.0581747900719285,1.058174790071929
2016-08-27,air_caf996ac27206301,0,0,1,0,0,0,0,0.841633971795006,0.7842324087395103,0.0,-1.412378770154605,0.8674322357424946,1,2.0,1,1,1.1200257137171679,1.1200257137171683
2016-08-28,air_caf996ac27206301,0,0,0,1,0,0,0,0.65465632675421,0.397742162590609,0.0,-1.412378770154605,0.836496148908025,1,12.0,1,1,-0.2644834232647316,-0.26448342326473123
2016-08-29,air_caf996ac27206301,0,1,0,0,0,0,0,1.0176129318334015,1.0713394487358372,0.0,-0.6383218337841591,0.9911765830803725,1,2.0,1,1,-1.4140322467540645,-1.4140322467540642
2016-08-30,air_caf996ac27206301,0,0,0,0,0,1,0,0.9076260818094042,0.8946581933534821,0.0,-1.3294440984006286,0.8674322357424946,1,2.0,1,1,-0.6355889651361686,-0.6355889651361682
2016-08-31,air_caf996ac27206301,0,0,0,0,0,0,1,1.1715945218669983,1.314276174886575,0.0,1.9050081000044483,0.7952480331287325,1,3.0,1,1,-0.21361195352101392,-0.21361195352101356
2016-09-01,air_caf996ac27206301,0,0,0,0,1,0,0,1.1935918918717976,1.314276174886575,0.0,1.2691756165572963,0.8468081778528483,1,3.0,1,1,-0.6000887308545815,-0.6000887308545811
2016-09-02,air_caf996ac27206301,1,0,0,0,0,0,0,1.1825932068693976,1.181765233349809,0.0,0.5504084613561682,1.0839848435837813,1,5.0,1,1,0.5823984543393169,0.5823984543393174
2016-09-03,air_caf996ac27206301,0,0,1,0,0,0,0,1.2375866318813964,1.2701058610409863,0.0,0.6609880236948034,1.269601364590598,1,8.0,1,1,1.1540620208118855,1.154062020811886
2016-09-04,air_caf996ac27206301,0,0,0,1,0,0,0,1.2045905768741971,1.3032335964251776,0.0,0.0251555402476516,1.1767931040871895,1,7.0,1,1,-0.7395277954039083,-0.739527795403908
2016-09-05,air_caf996ac27206301,0,1,0,0,0,0,0,1.391568221914993,1.4909574302689301,0.0,1.3521102883112728,1.2799133935354212,1,1.0,1,1,-1.3247326883550206,-1.3247326883550203
2016-09-07,air_caf996ac27206301,0,0,0,0,0,0,1,1.2815813718909956,1.259063282579589,0.0,-0.5830320526148415,1.3417855672043604,1,5.0,1,1,-0.5407996797863637,-0.5407996797863633
2016-09-08,air_caf996ac27206301,0,0,0,0,1,0,0,1.1166010968549995,1.027169134890248,0.0,-1.1635747548926758,1.1871051330320128,1,6.0,1,1,-0.3962368700829933,-0.3962368700829929
2016-09-09,air_caf996ac27206301,1,0,0,0,0,0,0,1.2485853168837964,1.259063282579589,0.0,-0.5000973808608652,1.1149209304182504,1,4.0,1,1,0.8934829815491013,0.8934829815491018
2016-09-10,air_caf996ac27206301,0,0,1,0,0,0,0,1.1825932068693976,1.1486374979656173,0.0,0.21866977434026308,1.2077291909216592,1,5.0,1,1,1.3919501886781913,1.3919501886781918
2016-09-11,air_caf996ac27206301,0,0,0,1,0,0,0,0.9076260818094042,0.6958917810483328,0.0,-1.1912196454773347,1.0324246988596655,1,3.0,1,1,-0.30913320246425363,-0.30913320246425324
2016-09-14,air_caf996ac27206301,0,0,0,0,0,0,1,0.7756418617806073,0.6627640456641416,0.0,-1.1635747548926758,0.8571202067976713,1,3.0,1,1,-0.40977819656153686,-0.40977819656153647
2016-09-15,air_caf996ac27206301,0,0,0,0,1,0,0,0.8636313417998054,0.6517214672027443,0.0,-1.412378770154605,1.0633607856941345,1,1.0,1,1,-0.0917400152141219,-0.09174001521412152
2016-09-16,air_caf996ac27206301,1,0,0,0,0,0,0,0.7756418617806073,0.4529550548975949,0.0,-1.412378770154605,0.9705525251907262,1,5.0,1,1,0.8268742945465357,0.8268742945465362
2016-09-17,air_caf996ac27206301,0,0,1,0,0,0,0,1.039610301838201,1.0382117133516455,0.0,-0.30658314676825377,0.9808645541355496,1,7.0,1,1,1.2795937770859516,1.279593777085952
2016-09-18,air_caf996ac27206301,0,0,0,1,0,0,0,0.8526326567974055,0.6958917810483328,0.0,-1.412378770154605,1.0324246988596655,1,8.0,1,1,0.12601915383272722,0.12601915383272763
2016-09-19,air_caf996ac27206301,0,1,0,0,0,0,0,0.5666668467350124,0.2321034856696513,1.0,-1.412378770154605,0.7436878884046167,1,3.0,1,1,-1.3067995803158683,-1.306799580315868
2016-09-21,air_caf996ac27206301,0,0,0,0,0,0,1,0.46767868171341453,0.29835895643803456,0.0,-1.3847338795699462,0.5786954252874459,1,7.0,1,1,0.329505032807598,0.3295050328075984
2016-09-22,air_caf996ac27206301,0,0,0,0,1,0,0,0.3796892016942165,0.01125191644170772,1.0,-1.412378770154605,0.6199435410667388,1,2.0,1,1,-0.3226745289427972,-0.3226745289427968
2016-09-23,air_caf996ac27206301,1,0,0,0,0,0,0,0.5446694767302126,0.15480543643987113,0.0,-1.412378770154605,0.7746239752390862,1,1.0,1,1,0.14871002522920562,0.148710025229206
2016-09-24,air_caf996ac27206301,0,0,1,0,0,0,0,0.6436576417518105,0.3314866918222262,0.0,-1.412378770154605,0.8674322357424946,1,10.0,1,1,1.057808808275211,1.0578088082752115
2016-09-25,air_caf996ac27206301,0,0,0,1,0,0,0,0.8526326567974055,0.9167433502762764,0.0,-0.25129336559893617,0.8158720910183788,1,6.0,1,1,-0.4042884696107759,-0.4042884696107756
2016-09-26,air_caf996ac27206301,0,1,0,0,0,0,0,1.0286116168358015,1.027169134890248,0.0,-0.41716270910688885,1.0014886120251958,1,2.0,1,1,-1.0802568481478017,-1.0802568481478014
2016-09-28,air_caf996ac27206301,0,0,0,0,0,0,1,1.127599781857399,1.1596800764270145,0.0,-0.6936116149534766,1.1871051330320128,1,1.0,1,1,-0.3567108360375148,-0.3567108360375144
2016-09-29,air_caf996ac27206301,0,0,0,0,1,0,0,0.9626195068214028,0.817360144123702,0.0,-1.3017992078159697,1.0839848435837813,1,7.0,1,1,-0.2377667521043619,-0.23776675210436155
2016-09-30,air_caf996ac27206301,1,0,0,0,0,0,0,0.6436576417518105,0.397742162590609,0.0,-0.9147707396307468,0.8158720910183788,1,2.0,1,1,1.124783477074494,1.1247834770744944
2016-10-01,air_caf996ac27206301,0,0,1,0,0,0,0,0.4786773667158144,0.13272027951707685,0.0,-1.412378770154605,0.6611916568460313,1,5.0,1,1,1.1580878205757767,1.1580878205757774
2016-10-05,air_caf996ac27206301,0,0,0,0,0,0,1,0.7756418617806073,0.574423417972964,0.0,-1.2188645360619934,0.8158720910183788,1,3.0,1,1,-0.8599358065239309,-0.8599358065239305
2016-10-06,air_caf996ac27206301,0,0,0,0,1,0,0,1.1056024118525996,1.1486374979656173,0.0,0.8545022577874146,0.8468081778528483,1,3.0,1,1,-0.39843276086329765,-0.39843276086329726
2016-10-07,air_caf996ac27206301,1,0,0,0,0,0,0,0.577665531737412,0.4529550548975949,0.0,0.24631466492492177,0.6818157147356776,1,1.0,1,1,0.7503840990326005,0.750384099032601
2016-10-08,air_caf996ac27206301,0,0,1,0,0,0,0,0.3466931466870176,0.37565700566781474,0.0,-1.3847338795699462,0.4961991937288605,1,11.0,1,1,0.9963238664266889,0.9963238664266894
2016-10-09,air_caf996ac27206301,0,0,0,1,0,0,0,0.6876523817614093,0.5523382610501698,0.0,-1.3294440984006286,0.6302555700115617,1,4.0,1,1,0.2954687257128804,0.2954687257128808
2016-10-10,air_caf996ac27206301,0,1,0,0,0,0,0,0.23670629666302018,-0.14334418201785265,1.0,-1.3570889889852873,0.48588716478403754,1,2.0,1,1,-0.7900332833509086,-0.7900332833509084
2016-10-12,air_caf996ac27206301,0,0,0,0,0,0,1,0.1707141866486216,0.3094015348994315,0.0,0.7439226954487796,0.12496615171522676,1,1.0,1,1,-0.479680719734559,-0.47968071973455867
2016-10-13,air_caf996ac27206301,0,0,0,0,1,0,0,0.049728651622224264,-0.28689770201601605,0.0,-1.412378770154605,0.34151875955651323,1,4.0,1,1,-0.4463763762332762,-0.4463763762332758
2016-10-14,air_caf996ac27206301,1,0,0,0,0,0,0,-0.09325425340897225,-0.17647191740204426,0.0,-0.30658314676825377,-0.040026311401944036,1,5.0,1,1,0.9033644900604709,0.9033644900604715
2016-10-15,air_caf996ac27206301,0,0,1,0,0,0,0,-0.02726214339457385,0.2321034856696513,0.0,1.4074000694805902,-0.2256428324087609,1,7.0,1,1,1.3560839725998868,1.3560839725998872
2016-10-16,air_caf996ac27206301,0,0,0,1,0,0,0,0.09372339163182347,0.32044411336082884,0.0,0.16337999317094548,-0.11221051401570611,1,5.0,1,1,-0.4906601736360808,-0.49066017363608044
2016-10-17,air_caf996ac27206301,0,1,0,0,0,0,0,0.14871681664382216,-0.1875144958634416,0.0,-1.412378770154605,0.36214281744615945,1,1.0,1,1,-1.3873155755936948,-1.3873155755936946
2016-10-18,air_caf996ac27206301,0,0,0,0,0,1,0,0.577665531737412,0.6406788887413469,0.0,0.688632914279462,0.5374473095081533,1,1.0,1,1,-0.607042384992212,-0.6070423849922116
2016-10-19,air_caf996ac27206301,0,0,0,0,0,0,1,0.5446694767302126,0.43086989797480063,0.0,-0.1407138032603012,0.640567598956385,1,2.0,1,1,-0.4738250109870807,-0.47382501098708035
2016-10-20,air_caf996ac27206301,0,0,0,0,1,0,0,0.65465632675421,0.8615304579692905,0.0,1.3521102883112728,0.4652631068943913,1,8.0,1,1,-0.2593596781106881,-0.2593596781106878
2016-10-21,air_caf996ac27206301,1,0,0,0,0,0,0,0.24770498166541968,0.13272027951707685,0.0,0.05280043083231028,0.3312067306116901,1,5.0,1,1,0.9260553614569493,0.9260553614569499
2016-10-22,air_caf996ac27206301,0,0,1,0,0,0,0,0.016732596615025352,-0.32002543740020767,0.0,-1.412378770154605,0.2177744122186351,1,4.0,1,1,1.4585588756807568,1.4585588756807575
2016-10-23,air_caf996ac27206301,0,0,0,1,0,0,0,0.20371024165582088,0.1768905933626654,0.0,-0.030134240921666,0.2177744122186351,1,2.0,1,1,-0.23154506156016622,-0.23154506156016585
2016-10-24,air_caf996ac27206301,0,1,0,0,0,0,0,-0.12625030841617135,-0.16542933894064693,0.0,0.9927267107107085,-0.10189848507088299,1,2.0,1,1,-1.225551621444607,-1.2255516214446067
2016-10-26,air_caf996ac27206301,0,0,0,0,0,0,1,0.3576918316894171,0.6517214672027443,0.0,1.2968205071419554,0.011533833322171795,1,8.0,1,1,-0.19018911853110074,-0.19018911853110038
2016-10-27,air_caf996ac27206301,0,0,0,0,1,0,0,0.3026984066774184,0.21001832874685702,0.0,0.7715675860334386,0.04246992015664137,1,6.0,1,1,-0.17701377384927458,-0.17701377384927422
2016-10-28,air_caf996ac27206301,1,0,0,0,0,0,0,-0.5112042835001623,-0.7396434189333003,0.0,-1.412378770154605,-0.25657891924323045,1,5.0,1,1,0.8309000943104271,0.8309000943104276
2016-10-29,air_caf996ac27206301,0,0,1,0,0,0,0,-0.005264773389774246,0.15480543643987113,0.0,-1.1082849737233584,-0.11221051401570611,1,10.0,1,1,1.6349621016985405,1.6349621016985412
2016-10-30,air_caf996ac27206301,0,0,0,1,0,0,0,-0.5112042835001623,-0.7948563112402862,0.0,-1.412378770154605,-0.25657891924323045,1,6.0,1,1,-0.15066308448562224,-0.15066308448562188
2016-10-31,air_caf996ac27206301,0,1,0,0,0,0,0,-0.28023189844976776,-0.2758551235546187,0.0,-0.44480759969154765,-0.33907515080181566,1,7.0,1,1,-1.0604938311250625,-1.0604938311250622
2016-11-01,air_caf996ac27206301,0,0,0,0,0,1,0,-0.3022292684545674,-0.4083660650913852,0.0,-0.47245249027620645,-0.07096239823641343,1,1.0,1,1,-0.7845435564001477,-0.7845435564001474
2016-11-02,air_caf996ac27206301,0,0,0,0,0,0,1,-0.5771963935145609,-0.9715375666226411,0.0,-1.412378770154605,-0.349387179746639,1,2.0,1,1,0.3368246687419459,0.3368246687419463
2016-11-03,air_caf996ac27206301,0,0,0,0,1,0,0,-0.3242266384593668,-0.09917386817226408,1.0,1.0480164918800263,-0.3803232665811084,1,8.0,1,1,-0.11479686840731769,-0.11479686840731732
2016-11-04,air_caf996ac27206301,1,0,0,0,0,0,0,-0.3022292684545674,-0.22064223124763283,0.0,1.1309511636340024,-0.3803232665811084,1,4.0,1,1,0.010368906070030881,0.010368906070031268
2016-11-05,air_caf996ac27206301,0,0,1,0,0,0,0,-0.20324110343296967,-0.01083324048108656,0.0,0.49511868018685085,-0.17408268768464508,1,2.0,1,1,1.1763869104116464,1.176386910411647
2016-11-06,air_caf996ac27206301,0,0,0,1,0,0,0,-0.15924636342337067,-0.0770887112494698,0.0,1.1862409448033202,-0.33907515080181566,1,7.0,1,1,-0.542995570566668,-0.5429955705666677
2016-11-07,air_caf996ac27206301,0,1,0,0,0,0,0,-0.5881950785169606,-0.7286008404719032,0.0,0.46747378960219194,-0.5968758744223949,1,1.0,1,1,-1.2939902174307596,-1.2939902174307591
2016-11-09,air_caf996ac27206301,0,0,0,0,0,0,1,-0.6211911335241598,-0.7506859973946975,0.0,0.35689422726355696,-0.4731315270845169,1,4.0,1,1,-0.8207757542751697,-0.8207757542751694
2016-11-10,air_caf996ac27206301,0,0,0,0,1,0,0,-0.7201792985457575,-0.9825801450840385,0.0,-1.3017992078159697,-0.4731315270845169,1,6.0,1,1,-0.5649544783697117,-0.5649544783697114
2016-11-11,air_caf996ac27206301,1,0,0,0,0,0,0,-0.7751727235577561,-1.0046653020068328,0.0,-1.412378770154605,-0.6896841349258034,1,2.0,1,1,0.3510979588139242,0.35109795881392464
2016-11-12,air_caf996ac27206301,0,0,1,0,0,0,0,-0.28023189844976776,-0.11021644663366102,0.0,0.9650818201260498,-0.28751500607769986,1,6.0,1,1,1.6953490981569104,1.695349098156911
2016-11-13,air_caf996ac27206301,0,0,0,1,0,0,0,-0.2912305834521675,-0.08813128971086674,0.0,0.8821471483720739,-0.41125935341557796,1,2.0,1,1,-0.4116081055451238,-0.41160810554512345
2016-11-14,air_caf996ac27206301,0,1,0,0,0,0,0,-0.23623715844016877,-0.4414938004755764,0.0,-1.3570889889852873,-0.05033834034676716,1,3.0,1,1,-1.400490920275521,-1.4004909202755207
2016-11-16,air_caf996ac27206301,0,0,0,0,0,0,1,-0.4122161184785648,-0.6402602127807258,0.0,-1.3570889889852873,-0.15345862979499883,1,2.0,1,1,-0.3548809270539278,-0.35488092705392743
2016-11-17,air_caf996ac27206301,0,0,0,0,1,0,0,-0.4232148034809645,-0.30898285893881033,0.0,0.7715675860334386,-0.5968758744223949,1,5.0,1,1,-0.3069373116839493,-0.3069373116839489
2016-11-18,air_caf996ac27206301,1,0,0,0,0,0,0,-0.5991937635193604,-0.46357895739837107,0.0,0.9374369295413911,-0.720620221760273,1,8.0,1,1,0.9410606151223625,0.9410606151223629
2016-11-19,air_caf996ac27206301,0,0,1,0,0,0,0,-0.7201792985457575,-0.9936227235454356,0.0,-1.412378770154605,-0.45250746919487056,1,9.0,1,1,1.4296463137400828,1.4296463137400832
2016-11-20,air_caf996ac27206301,0,0,0,1,0,0,0,-0.3352253234617665,0.00020933798031077562,0.0,-0.36187292793757136,-0.45250746919487056,1,1.0,1,1,-0.1693281561182093,-0.16932815611820895
2016-11-21,air_caf996ac27206301,0,1,0,0,0,0,0,-0.4562108584881636,-0.7175582620105061,0.0,-1.412378770154605,-0.23595486135358404,1,4.0,1,1,-1.3009438715683899,-1.3009438715683896
2016-11-22,air_caf996ac27206301,0,0,0,0,0,1,0,-0.25823452844496836,-0.05500355432667512,0.0,0.5227635707715095,-0.23595486135358404,1,1.0,1,1,0.6127749434668606,0.612774943466861
2016-11-23,air_caf996ac27206301,0,0,0,0,0,0,1,-0.5551990235097614,-0.7175582620105061,1.0,-1.3847338795699462,-0.4421954402500474,1,5.0,1,1,-0.23008113437329664,-0.23008113437329628
2016-11-25,air_caf996ac27206301,1,0,0,0,0,0,0,-1.336105658680143,-1.1703039789277905,0.0,1.0480164918800263,-1.359966016339309,1,3.0,1,1,0.810405113694253,0.8104051136942535
2016-11-26,air_caf996ac27206301,0,0,1,0,0,0,0,-0.9731490536009516,-0.8942395173928609,0.0,0.5227635707715095,-1.1331013795531995,1,10.0,1,1,1.7381689683728454,1.738168968372846
2016-11-27,air_caf996ac27206301,0,0,0,1,0,0,0,-0.654187188531359,-0.839026625085875,0.0,-1.1359298643080171,-0.45250746919487056,1,3.0,1,1,-0.524330498934081,-0.5243304989340807
2016-11-28,air_caf996ac27206301,0,1,0,0,0,0,0,-0.5551990235097614,-0.7617285758560949,0.0,-0.38951781852223005,-0.349387179746639,1,1.0,1,1,-1.256294092368868,-1.2562940923688677
2016-11-29,air_caf996ac27206301,0,0,0,0,0,1,0,-0.654187188531359,-0.7396434189333003,0.0,0.49511868018685085,-0.5040676139189864,1,5.0,1,1,-0.6260734384215164,-0.6260734384215161
2016-11-30,air_caf996ac27206301,0,0,0,0,0,0,1,-0.8631622035769542,-1.0930059296980101,0.0,-0.030134240921666,-0.9268608006567363,1,1.0,1,1,-0.39257705211581934,-0.392577052115819
