visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-02-05,air_632ba66e1f75aa28,1,0,0,0,0,0,0,-1.0198292344162914,-0.8187645350936945,0.0,0.9522033288396777,-1.3183906252542765,1,19.0,1,1,-0.7739231411589516,-0.7739231411589518
2016-02-06,air_632ba66e1f75aa28,0,0,1,0,0,0,0,-1.0318487190761099,-1.2339515119937734,0.0,-1.1346385673816273,-0.9424843539413953,1,13.0,1,1,-0.5512121035644503,-0.5512121035644505
2016-02-07,air_632ba66e1f75aa28,0,0,0,1,0,0,0,-1.2842578969323013,-1.364438847590941,0.0,1.0276313491850262,-1.1361330391631828,1,12.0,1,1,-1.1606835861491744,-1.1606835861491747
2016-02-08,air_632ba66e1f75aa28,0,1,0,0,0,0,0,-1.3443553202313945,-1.400026302753805,0.0,-0.07864628254674995,-1.1247419400324892,1,1.0,1,1,-1.3559684070273632,-1.3559684070273634
2016-02-10,air_632ba66e1f75aa28,0,0,0,0,0,0,1,-1.1159851116948405,-1.1271891465051818,0.0,1.1282020429788242,-0.9994398495948621,1,15.0,1,1,-0.8153164126844974,-0.8153164126844976
2016-02-11,air_632ba66e1f75aa28,0,0,0,0,1,0,0,-1.1159851116948405,-1.1153266614508939,1.0,1.1282020429788242,-0.9994398495948621,1,8.0,1,1,-0.8884529905946643,-0.8884529905946645
2016-02-12,air_632ba66e1f75aa28,1,0,0,0,0,0,0,-0.995790265096654,-0.8662144753108463,0.0,-0.4809290577219413,-1.1703063365552626,1,12.0,1,1,-0.8323308249066543,-0.8323308249066546
2016-02-13,air_632ba66e1f75aa28,0,0,1,0,0,0,0,-0.13038736958971248,0.1895466945207829,0.0,-0.2797876701343456,-0.35014719914534004,1,35.0,1,1,-0.6428867724032359,-0.6428867724032361
2016-02-14,air_632ba66e1f75aa28,0,0,0,1,0,0,0,0.4946258327208564,0.61659615647515,0.0,0.0722097581439467,0.47001193826458276,1,33.0,1,1,-1.1782058912734854,-1.1782058912734856
2016-02-15,air_632ba66e1f75aa28,0,1,0,0,0,0,0,-0.8635759338386492,-0.557789863899359,0.0,-1.2603519346238745,-0.9538754530720888,1,7.0,1,1,-1.3595236573424407,-1.359523657342441
2016-02-16,air_632ba66e1f75aa28,0,0,0,0,0,1,0,-1.2241604736332081,-1.1390516315594696,0.0,1.1282020429788242,-1.272826228731503,1,2.0,1,1,-1.1992834467128737,-1.199283446712874
2016-02-17,air_632ba66e1f75aa28,0,0,0,0,0,0,1,-1.1881020196537522,-0.7831770799308305,0.0,0.4242071864222392,-1.2956084269928898,1,15.0,1,1,-1.0306630031977666,-1.0306630031977668
2016-02-18,air_632ba66e1f75aa28,0,0,0,0,1,0,0,-1.1881020196537522,-1.02042678101659,0.0,0.9773460022881271,-1.3183906252542765,1,10.0,1,1,-1.0403129683386914,-1.0403129683386916
2016-02-19,air_632ba66e1f75aa28,1,0,0,0,0,0,0,-0.7554005719002814,-0.39171507313932746,0.0,1.0527740226334756,-1.1930885348166496,1,12.0,1,1,-0.721864118688173,-0.7218641186881732
2016-02-20,air_632ba66e1f75aa28,0,0,1,0,0,0,0,-0.899634387818105,-1.0916016913423177,0.0,-1.285494608072324,-0.5779691817592075,1,12.0,1,1,-0.7558929431324868,-0.755892943132487
2016-02-21,air_632ba66e1f75aa28,0,0,0,1,0,0,0,-0.6592446946217322,-0.593377319062223,0.0,-0.2797876701343456,-0.6007513800205941,1,16.0,1,1,-1.123861350743014,-1.1238613507430142
2016-02-22,air_632ba66e1f75aa28,0,1,0,0,0,0,0,-0.995790265096654,-1.2220890269394853,0.0,-0.9334971797940315,-0.6804890739354478,1,20.0,1,1,-1.3465723883375154,-1.3465723883375156
2016-02-24,air_632ba66e1f75aa28,0,0,0,0,0,0,1,-1.1159851116948405,-1.447476242970957,0.0,-1.3357799549692229,-0.9994398495948621,1,6.0,1,1,-1.0867851688857766,-1.0867851688857768
2016-02-25,air_632ba66e1f75aa28,0,0,0,0,1,0,0,-1.392433258870669,-1.4830636981338208,0.0,-1.00892520013938,-1.204479633947343,1,5.0,1,1,-0.9826671239442196,-0.9826671239442198
2016-02-26,air_632ba66e1f75aa28,1,0,0,0,0,0,0,-1.1520435656742962,-1.008564295962302,0.0,1.2287727367726218,-1.2614351296008097,1,27.0,1,1,-0.5733054448081465,-0.5733054448081467
2016-02-27,air_632ba66e1f75aa28,0,0,1,0,0,0,0,-0.899634387818105,-0.7594521098222546,0.0,1.2036300633241723,-0.9197021556800086,1,18.0,1,1,-0.4054468406462704,-0.40544684064627057
2016-02-28,air_632ba66e1f75aa28,0,0,0,1,0,0,0,-0.803478510539556,-0.593377319062223,0.0,0.9773460022881271,-1.022222047856249,1,10.0,1,1,-0.9879999994168359,-0.9879999994168361
2016-02-29,air_632ba66e1f75aa28,0,1,0,0,0,0,0,-0.8635759338386492,-0.5222024087364953,0.0,-0.8329264860002337,-0.7374445695889146,1,7.0,1,1,-1.2988304555350454,-1.2988304555350456
2016-03-01,air_632ba66e1f75aa28,0,0,0,0,0,1,0,-1.2361799582930268,-1.2814014522109252,0.0,1.2539154102210714,-1.0450042461176356,1,4.0,1,1,-1.1898874280230258,-1.189887428023026
2016-03-02,air_632ba66e1f75aa28,0,0,0,0,0,0,1,-1.1400240810144777,-0.9611143557451501,0.0,0.6253485740098348,-1.4095194182998234,1,5.0,1,1,-1.060120791522695,-1.0601207915226951
2016-03-03,air_632ba66e1f75aa28,0,0,0,0,1,0,0,-0.7433810872404628,-0.30867767775931176,0.0,1.2539154102210714,-1.1703063365552626,1,10.0,1,1,-1.076881257293775,-1.0768812572937752
2016-03-04,air_632ba66e1f75aa28,1,0,0,0,0,0,0,-0.599147271322639,-0.4510274984107673,0.0,0.6756339209067338,-0.7830089661116881,1,3.0,1,1,-0.7043418135638623,-0.7043418135638624
2016-03-05,air_632ba66e1f75aa28,0,0,1,0,0,0,0,-0.5270303633637273,-0.4154400432479033,0.0,-0.6569277718610874,-0.3729293974067267,1,23.0,1,1,-0.481376829518284,-0.48137682951828414
2016-03-06,air_632ba66e1f75aa28,0,0,0,1,0,0,0,-0.17846530822898685,-0.14260288699928034,0.0,-0.7574984656548853,-0.259018406099793,1,9.0,1,1,-1.115227171406397,-1.1152271714063973
2016-03-07,air_632ba66e1f75aa28,0,1,0,0,0,0,0,-0.23856273152808002,-0.5459273788450711,0.0,-1.3357799549692229,0.12827896434378167,1,14.0,1,1,-1.4032024469276794,-1.4032024469276796
2016-03-08,air_632ba66e1f75aa28,0,0,0,0,0,1,0,0.08596335428702301,0.17768420946649519,0.0,-0.053503609098300584,0.08271456782100813,1,4.0,1,1,-1.067739185055004,-1.0677391850550042
2016-03-09,air_632ba66e1f75aa28,0,0,0,0,0,0,1,-0.7433810872404628,-0.5222024087364953,0.0,-1.3357799549692229,-0.8057911643730749,1,7.0,1,1,-1.1142113856020892,-1.1142113856020894
2016-03-10,air_632ba66e1f75aa28,0,0,0,0,1,0,0,-1.0679071730555658,-1.3288513924280771,0.0,-1.3357799549692229,-0.8171822635037682,1,6.0,1,1,-0.9935868213405292,-0.9935868213405294
2016-03-11,air_632ba66e1f75aa28,1,0,0,0,0,0,0,-1.2842578969323013,-1.6372760038395644,0.0,-1.3357799549692229,-0.9310932548107019,1,14.0,1,1,-0.6545683091527764,-0.6545683091527766
2016-03-12,air_632ba66e1f75aa28,0,0,1,0,0,0,0,-1.1159851116948405,-1.400026302753805,0.0,-1.2100665877269756,-0.8855288582879284,1,14.0,1,1,-0.4643624172961271,-0.46436241729612726
2016-03-13,air_632ba66e1f75aa28,0,0,0,1,0,0,0,-1.0198292344162914,-1.3169889073737893,0.0,-1.3357799549692229,-0.7602267678503014,1,16.0,1,1,-1.0649457740931574,-1.0649457740931576
2016-03-14,air_632ba66e1f75aa28,0,1,0,0,0,0,0,-1.1520435656742962,-1.5305136383509728,0.0,-1.3357799549692229,-0.7944000652423815,1,15.0,1,1,-1.2942594194156598,-1.29425941941566
2016-03-15,air_632ba66e1f75aa28,0,0,0,0,0,1,0,-0.8515564491788304,-0.7713145948765426,0.0,1.4299141243602176,-0.7944000652423815,1,4.0,1,1,-1.0189814664482262,-1.0189814664482264
2016-03-16,air_632ba66e1f75aa28,0,0,0,0,0,0,1,-0.8154979951993746,-0.6764147144422388,0.0,-0.9334971797940315,-1.022222047856249,1,10.0,1,1,-0.9295923156691333,-0.9295923156691335
2016-03-17,air_632ba66e1f75aa28,0,0,0,0,1,0,0,-0.274621185507536,0.1420967543036312,0.0,1.4550567978086668,-0.7260534704582213,1,10.0,1,1,-0.8821043293177402,-0.8821043293177403
2016-03-18,air_632ba66e1f75aa28,1,0,0,0,0,0,0,-0.05827046163080051,0.2251341496836469,0.0,0.37392183952534025,-0.5437958843671273,1,10.0,1,1,-0.5062635817238269,-0.506263581723827
2016-03-19,air_632ba66e1f75aa28,0,0,1,0,0,0,0,0.02586593098792984,-0.20191531227072018,0.0,-0.6820704453095369,0.11688786521308812,1,16.0,1,1,-0.48874127659951605,-0.4887412765995162
2016-03-20,air_632ba66e1f75aa28,0,0,0,1,0,0,0,-0.15442633890934968,-0.22564028237929604,1.0,0.14763777848929527,-0.053978621747312446,1,44.0,1,1,-0.7012944561509387,-0.7012944561509388
2016-03-21,air_632ba66e1f75aa28,0,1,0,0,0,0,0,-0.6111667559824578,-0.7001396845508149,1.0,-0.35521569047969404,-0.42988489306019356,1,24.0,1,1,-1.1472244242420953,-1.1472244242420955
2016-03-22,air_632ba66e1f75aa28,0,0,0,0,0,1,0,-0.49097190938427154,-0.2730902225964478,0.0,1.1030593695303743,-0.748835668719608,1,1.0,1,1,-1.0149183232309946,-1.0149183232309948
2016-03-23,air_632ba66e1f75aa28,0,0,0,0,0,0,1,-0.5029913940440901,-0.2137777973250079,0.0,-0.20435964978899723,-0.5893602808899008,1,6.0,1,1,-0.9135936892512843,-0.9135936892512844
2016-03-24,air_632ba66e1f75aa28,0,0,0,0,1,0,0,-1.0438682037359286,-1.1983640568309095,0.0,-0.7323557922064359,-0.7602267678503014,1,14.0,1,1,-0.9732711052543718,-0.973271105254372
2016-03-25,air_632ba66e1f75aa28,1,0,0,0,0,0,0,-0.8876149031582863,-0.8662144753108463,0.0,0.8516326350458798,-1.022222047856249,1,11.0,1,1,-0.3678627658868791,-0.3678627658868792
2016-03-26,air_632ba66e1f75aa28,0,0,1,0,0,0,0,-0.8154979951993746,-0.7831770799308305,0.0,0.22306579883464359,-0.6349246774126743,1,28.0,1,1,-0.3737035342616494,-0.3737035342616495
2016-03-27,air_632ba66e1f75aa28,0,0,0,1,0,0,0,-0.5510693326833647,-0.4747524685193434,0.0,-0.35521569047969404,-0.532404785236434,1,17.0,1,1,-0.9331475659842108,-0.933147565984211
2016-03-28,air_632ba66e1f75aa28,0,1,0,0,0,0,0,-0.43087448608517837,-0.42730252830219145,0.0,-0.6317850984126381,-0.27040950523048635,1,13.0,1,1,-1.0507247728328473,-1.0507247728328473
2016-03-29,air_632ba66e1f75aa28,0,0,0,0,0,1,0,-0.2986601548271732,-0.10701543183641635,0.0,1.002488675736577,-0.6007513800205941,1,3.0,1,1,-0.7751928734143364,-0.7751928734143366
2016-03-30,air_632ba66e1f75aa28,0,0,0,0,0,0,1,-0.03423149231116333,0.05905935892361549,0.0,-0.5312144046188402,-0.19067181131563282,1,10.0,1,1,-0.8607728274272748,-0.860772827427275
2016-03-31,air_632ba66e1f75aa28,0,0,0,0,1,0,0,-0.010192522991526147,0.11837178419505534,0.0,1.0276313491850262,-0.3273650008839533,1,6.0,1,1,-0.8249663778254223,-0.8249663778254224
2016-04-01,air_632ba66e1f75aa28,1,0,0,0,0,0,0,-0.2866406701673546,-0.0951529467821282,0.0,-0.8077838125517842,-0.259018406099793,1,12.0,1,1,-0.617492127295539,-0.6174921272955393
2016-04-02,air_632ba66e1f75aa28,0,0,1,0,0,0,0,-0.49097190938427154,-0.8187645350936945,0.0,-1.3357799549692229,-0.20206291044632615,1,15.0,1,1,-0.6347604859687729,-0.6347604859687731
2016-04-03,air_632ba66e1f75aa28,0,0,0,1,0,0,0,-0.16644582356916826,-0.19005282721643205,0.0,-1.2352092611754248,-0.16788961305424616,1,3.0,1,1,-1.1609375326002516,-1.1609375326002516
2016-04-04,air_632ba66e1f75aa28,0,1,0,0,0,0,0,-0.022212007651344737,0.15395923935791891,0.0,-1.1849239142785262,-0.13371631566216596,1,3.0,1,1,-1.2739437033295025,-1.2739437033295027
2016-04-05,air_632ba66e1f75aa28,0,0,0,0,0,1,0,-0.49097190938427154,-0.7475896247679665,0.0,-1.3357799549692229,-0.20206291044632615,1,6.0,1,1,-1.0687549708593118,-1.068754970859312
2016-04-06,air_632ba66e1f75aa28,0,0,0,0,0,0,1,-0.04625097697098192,0.24885911979222275,0.0,0.901917981942779,-0.49823148784435384,1,14.0,1,1,-1.0014591613239152,-1.0014591613239154
2016-04-07,air_632ba66e1f75aa28,0,0,0,0,1,0,0,-0.26260170084771745,-0.5340648937907833,0.0,-1.3357799549692229,0.025759072167541273,1,20.0,1,1,-1.1177666359171667,-1.117766635917167
2016-04-08,air_632ba66e1f75aa28,1,0,0,0,0,0,0,0.23019717020484654,0.1895466945207829,0.0,-0.45578638427349183,0.10549676608239479,1,11.0,1,1,-0.5570528719392206,-0.5570528719392207
2016-04-09,air_632ba66e1f75aa28,0,0,1,0,0,0,0,0.26625562418430254,0.4623838507694063,0.0,0.47449253331913815,-0.04258752261661891,1,23.0,1,1,-0.4643624172961271,-0.46436241729612726
2016-04-10,air_632ba66e1f75aa28,0,0,0,1,0,0,0,0.26625562418430254,0.4742463358236944,0.0,-0.4055010373765929,0.11688786521308812,1,15.0,1,1,-1.0464076831645388,-1.0464076831645388
2016-04-11,air_632ba66e1f75aa28,0,1,0,0,0,0,0,-0.43087448608517837,-0.37985258808503974,0.0,0.37392183952534025,-0.441275992190887,1,17.0,1,1,-1.2962909910242757,-1.296290991024276
2016-04-12,air_632ba66e1f75aa28,0,0,0,0,0,1,0,-0.5390498480235458,-0.46288998346505544,0.0,1.4299141243602176,-0.6804890739354478,1,6.0,1,1,-1.132241583628554,-1.1322415836285542
2016-04-13,air_632ba66e1f75aa28,0,0,0,0,0,0,1,-0.07028994629061931,0.1420967543036312,0.0,-1.0340678735878293,-0.06536972087800577,1,6.0,1,1,-1.043868218653769,-1.043868218653769
2016-04-14,air_632ba66e1f75aa28,0,0,0,0,1,0,0,0.03788541564774843,-0.19005282721643205,0.0,-1.3106372815207734,0.26497215391210205,1,8.0,1,1,-1.0106012335626862,-1.0106012335626864
2016-04-15,air_632ba66e1f75aa28,1,0,0,0,0,0,0,0.14606077758611619,-0.0121155514021125,0.0,1.7064835322931615,-0.13371631566216596,1,5.0,1,1,-0.5849869815576871,-0.5849869815576872
2016-04-16,air_632ba66e1f75aa28,0,0,1,0,0,0,0,0.03788541564774843,0.20140917957507104,0.0,-0.20435964978899723,-0.2931917034918732,1,31.0,1,1,-0.368370658789033,-0.3683706587890332
2016-04-17,air_632ba66e1f75aa28,0,0,0,1,0,0,0,0.5547232560199495,0.6047336714208619,0.0,-0.35521569047969404,0.6978339208784502,1,26.0,1,1,-1.083229918570699,-1.0832299185706993
2016-04-18,air_632ba66e1f75aa28,0,1,0,0,0,0,0,0.446547894081582,0.8301208874523336,0.0,-0.17921697634054787,0.4016653434804224,1,4.0,1,1,-1.3861880347055224,-1.3861880347055227
2016-04-20,air_632ba66e1f75aa28,0,0,0,0,0,0,1,0.01384644632811125,0.023471903760751495,0.0,1.681340858844712,-0.12232521653147263,1,7.0,1,1,-0.9334015124352878,-0.9334015124352879
2016-04-21,air_632ba66e1f75aa28,0,0,0,0,1,0,0,0.09798283894684161,0.1420967543036312,0.0,-1.3357799549692229,0.13967006347447497,1,11.0,1,1,-1.0403129683386914,-1.0403129683386916
2016-04-22,air_632ba66e1f75aa28,1,0,0,0,0,0,0,0.2902945935039397,0.48610882087798213,0.0,0.7510619412520824,0.24218995565071536,1,14.0,1,1,-0.5387687274616788,-0.538768727461679
2016-04-23,air_632ba66e1f75aa28,0,0,1,0,0,0,0,0.3383725321432145,0.4149339105522546,0.0,-1.0843532204847282,0.3788831452190357,1,11.0,1,1,-0.440999343797046,-0.44099934379704614
2016-04-24,air_632ba66e1f75aa28,0,0,0,1,0,0,0,0.122021808266479,-0.047703006564976495,0.0,-0.8329264860002337,0.1852344599972485,1,20.0,1,1,-1.0616444702291568,-1.061644470229157
2016-04-25,air_632ba66e1f75aa28,0,1,0,0,0,0,0,0.3984699554423077,0.4267963956065423,0.0,0.801347288148981,0.3219276495655689,1,10.0,1,1,-1.2485490582218055,-1.2485490582218057
2016-04-26,air_632ba66e1f75aa28,0,0,0,0,0,1,0,0.518664802040494,0.7589459771266055,0.0,1.5053421447055662,0.3333187486962622,1,6.0,1,1,-0.9704776942925252,-0.9704776942925254
2016-04-27,air_632ba66e1f75aa28,0,0,0,0,0,0,1,0.3984699554423077,0.28444657495508674,0.0,-1.2603519346238745,0.5041852356566627,1,9.0,1,1,-0.9509238175595985,-0.9509238175595988
2016-04-28,air_632ba66e1f75aa28,0,0,0,0,1,0,0,-0.05827046163080051,-0.5222024087364953,0.0,-1.3357799549692229,0.29914545130418224,1,24.0,1,1,-0.7076431174278628,-0.707643117427863
2016-04-29,air_632ba66e1f75aa28,1,0,0,0,0,0,0,0.122021808266479,0.05905935892361549,1.0,1.7567688791900606,0.11688786521308812,1,14.0,1,1,-0.5336897984401394,-0.5336897984401396
2016-04-30,air_632ba66e1f75aa28,0,0,1,0,0,0,0,0.14606077758611619,0.33189651517223845,0.0,1.7316262057416107,-0.13371631566216596,1,14.0,1,1,-0.578130427378609,-0.5781304273786091
2016-05-01,air_632ba66e1f75aa28,0,0,0,1,0,0,0,0.446547894081582,0.8657083426151971,0.0,1.077916696081925,-0.008414225224538921,1,17.0,1,1,-0.8602649345251209,-0.860264934525121
2016-05-02,air_632ba66e1f75aa28,0,1,0,0,0,0,0,0.36241150146285167,0.20140917957507104,0.0,-0.9837825266909305,0.2877543521734887,1,9.0,1,1,-1.0006973219706843,-1.0006973219706845
2016-05-04,air_632ba66e1f75aa28,0,0,0,0,0,0,1,0.9994441884332393,1.1148205287552446,1.0,0.9270606553912284,0.914264804361624,1,9.0,1,1,-0.770367890843874,-0.7703678908438742
2016-05-05,air_632ba66e1f75aa28,0,0,0,0,1,0,0,0.9393467651341462,1.031783133375229,1.0,1.8321968995354088,0.7320072182705304,1,19.0,1,1,-0.9638750865645239,-0.9638750865645241
2016-05-06,air_632ba66e1f75aa28,1,0,0,0,0,0,0,0.41048944010212607,0.28444657495508674,0.0,-1.1597812408300765,0.5269674339180497,1,12.0,1,1,-1.1195442610747055,-1.1195442610747057
2016-05-07,air_632ba66e1f75aa28,0,0,1,0,0,0,0,0.8792493418350531,0.8419833725066213,0.0,1.5807701650509143,0.7320072182705304,1,7.0,1,1,-0.6888510800481672,-0.6888510800481673
2016-05-08,air_632ba66e1f75aa28,0,0,0,1,0,0,0,0.7590544952368667,0.8775708276694852,0.0,1.5304848181540154,0.7661805156626101,1,25.0,1,1,-1.0326945748063825,-1.0326945748063827
2016-05-09,air_632ba66e1f75aa28,0,1,0,0,0,0,0,0.43452840942176324,0.27258408990079863,0.0,-1.3357799549692229,0.5953140287022098,1,1.0,1,1,-1.4649114345393826,-1.464911434539383
2016-05-11,air_632ba66e1f75aa28,0,0,0,0,0,0,1,0.6989570719377736,0.9724707081037891,0.0,-0.958639853242481,0.572531830440823,1,9.0,1,1,-1.108878510129473,-1.1088785101294731
2016-05-12,air_632ba66e1f75aa28,0,0,0,0,1,0,0,0.8552103725154154,1.0199206483209409,0.0,1.9327675933292066,0.7547894165319171,1,6.0,1,1,-0.9872381600636051,-0.9872381600636052
2016-05-13,air_632ba66e1f75aa28,1,0,0,0,0,0,0,0.7470350105770479,0.960608223049501,0.0,1.279058083669521,0.5953140287022098,1,25.0,1,1,-0.6266341995343099,-0.6266341995343101
2016-05-14,air_632ba66e1f75aa28,0,0,1,0,0,0,0,0.6148206793190427,0.61659615647515,0.0,0.9270606553912284,0.44722974000319593,1,33.0,1,1,-0.4643624172961271,-0.46436241729612726
2016-05-15,air_632ba66e1f75aa28,0,0,0,1,0,0,0,0.3383725321432145,0.509833790986558,0.0,1.4047714509117681,0.24218995565071536,1,21.0,1,1,-1.0855154366303919,-1.085515436630392
2016-05-16,air_632ba66e1f75aa28,0,1,0,0,0,0,0,0.5427037713601311,0.509833790986558,0.0,-0.5312144046188402,0.572531830440823,1,11.0,1,1,-1.4032024469276794,-1.4032024469276796
2016-05-18,air_632ba66e1f75aa28,0,0,0,0,0,0,1,0.5787622253395872,0.8419833725066213,0.0,1.9830529402261055,0.17384336086655497,1,13.0,1,1,-1.0243143419208425,-1.0243143419208427
2016-05-19,air_632ba66e1f75aa28,0,0,0,0,1,0,0,0.518664802040494,0.61659615647515,0.0,1.5556274916024648,0.42444754174180926,1,17.0,1,1,-1.0156801625842256,-1.0156801625842258
2016-05-20,air_632ba66e1f75aa28,1,0,0,0,0,0,0,0.2782751088441213,0.1895466945207829,0.0,-0.6066424249641886,0.3561009469576491,1,15.0,1,1,-0.626126306632156,-0.6261263066321562
2016-05-21,air_632ba66e1f75aa28,0,0,1,0,0,0,0,0.5066453173806752,0.7470834920723174,0.0,1.78191155263851,0.1852344599972485,1,24.0,1,1,-0.34830888915395253,-0.34830888915395264
