visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Miyagi-ken Sendai-shi Kamisugi,total_area_visitors,total_genre_visitors
2016-01-25,air_c1d5d165c055b866,0,1,0,0,0,0,0,-1.5037646405789098,-1.591749168423179,0.0,-0.09915041044574585,-1.3724468255889377,1,38.0,1,1,-1.42204430178878,-1.42204430178878
2016-01-26,air_c1d5d165c055b866,0,0,0,0,0,1,0,-1.1131116896796218,-1.0178955347842205,0.0,0.7789189024000561,-1.2685610271843923,1,10.0,1,1,-1.2492800421744854,-1.2492800421744854
2016-01-27,air_c1d5d165c055b866,0,0,0,0,0,0,1,-0.8763523254982352,-0.7883540813286368,0.0,0.27336384348883674,-0.9915322314389382,1,27.0,1,1,-1.0976342413937494,-1.0976342413937494
2016-01-28,air_c1d5d165c055b866,0,0,0,0,1,0,0,-0.9237041983345124,-0.8227852993469743,0.0,-0.36523202039901936,-0.9684464984601503,1,23.0,1,1,-1.1032319051809578,-1.1032319051809578
2016-01-29,air_c1d5d165c055b866,1,0,0,0,0,0,0,-1.3380330856519391,-1.5573179504048416,0.0,-1.4029502992167857,-1.1185037628222714,1,43.0,1,1,-0.9602370393440895,-0.9602370393440895
2016-01-30,air_c1d5d165c055b866,0,0,1,0,0,0,0,-1.4445747995335632,-1.649134531787075,0.0,-1.1102605282681848,-1.1993038282480288,1,27.0,1,1,-0.6587265126240024,-0.6587265126240024
2016-01-31,air_c1d5d165c055b866,0,0,0,1,0,0,0,-1.2196534035612459,-1.1556204068575704,0.0,0.6192699364280921,-1.1415894958010593,1,20.0,1,1,-1.2136585453467956,-1.2136585453467956
2016-02-01,air_c1d5d165c055b866,0,1,0,0,0,0,0,-1.3261951174428697,-1.327776496949258,0.0,-0.31201569840836474,-1.1877609617586349,1,10.0,1,1,-1.4680978084017215,-1.4680978084017215
2016-02-02,air_c1d5d165c055b866,0,0,0,0,0,1,0,-1.302519181024731,-1.2818682062581412,0.0,-0.31201569840836474,-1.2570181606949984,1,19.0,1,1,-1.3200141573037547,-1.3200141573037547
2016-02-03,air_c1d5d165c055b866,0,0,0,0,0,0,1,-1.267005276397523,-1.2933452789309205,0.0,0.14032303851220007,-1.1877609617586349,1,16.0,1,1,-1.2452090139656065,-1.2452090139656065
2016-02-04,air_c1d5d165c055b866,0,0,0,0,1,0,0,-1.1131116896796218,-1.063803825475337,0.0,0.007282233535563365,-1.2454752942056047,1,20.0,1,1,-1.2075520030334774,-1.2075520030334774
2016-02-05,air_c1d5d165c055b866,1,0,0,0,0,0,0,-0.9592181029617206,-0.9605101714203245,0.0,0.48622913145145547,-0.853017833566211,1,39.0,1,1,-0.8335262863427364,-0.8335262863427364
2016-02-06,air_c1d5d165c055b866,0,0,1,0,0,0,0,-1.1841394989340377,-1.3392535696220371,0.0,-1.190085011254167,-0.9799893649495441,1,28.0,1,1,-0.6103830526435664,-0.6103830526435664
2016-02-08,air_c1d5d165c055b866,0,1,0,0,0,0,0,-1.2078154353521764,-1.1556204068575704,0.0,1.2844739613112757,-1.4070754250571196,1,22.0,1,1,-1.4167010772646267,-1.4167010772646267
2016-02-09,air_c1d5d165c055b866,0,0,0,0,0,1,0,-0.9237041983345124,-0.7539228633102992,0.0,-0.045934088455091365,-1.014617964417726,1,18.0,1,1,-1.19890106808961,-1.19890106808961
2016-02-10,air_c1d5d165c055b866,0,0,0,0,0,0,1,-1.1841394989340377,-1.3507306422948164,0.0,0.35318832647481874,-0.9684464984601503,1,42.0,1,1,-0.8749998862206894,-0.8749998862206894
2016-02-11,air_c1d5d165c055b866,0,0,0,0,1,0,0,-1.0894357532614831,-1.063803825475337,1.0,0.3797964874701462,-1.0723322968646956,1,11.0,1,1,-0.9482783939805081,-0.9482783939805081
2016-02-12,air_c1d5d165c055b866,1,0,0,0,0,0,0,-0.9592181029617206,-0.8457394446925327,0.0,1.1780413173299662,-1.2454752942056047,1,42.0,1,1,-0.8920473168453694,-0.8920473168453694
2016-02-13,air_c1d5d165c055b866,0,0,1,0,0,0,0,-0.45018546997173925,-0.030867284925211357,0.0,-0.6313136303522928,-0.5182747053737872,1,31.0,1,1,-0.7022356266063947,-0.7022356266063947
2016-02-15,air_c1d5d165c055b866,0,1,0,0,0,0,0,-1.0302459122161365,-0.7309687179647409,0.0,-0.23219121542238255,-1.1185037628222714,1,18.0,1,1,-1.4202632269473956,-1.4202632269473956
2016-02-16,air_c1d5d165c055b866,0,0,0,0,0,1,0,-1.1841394989340377,-1.063803825475337,0.0,-0.09915041044574585,-1.2916467601631803,1,11.0,1,1,-1.2597120519597373,-1.2597120519597373
2016-02-17,air_c1d5d165c055b866,0,0,0,0,0,0,1,-1.2078154353521764,-1.1785745522031288,0.0,-0.045934088455091365,-1.1185037628222714,1,24.0,1,1,-1.0907643812912664,-1.0907643812912664
2016-02-18,air_c1d5d165c055b866,0,0,0,0,1,0,0,-0.9118662301254432,-0.5932438458913908,0.0,1.311082122306603,-1.1993038282480288,1,18.0,1,1,-1.1004330732873537,-1.1004330732873537
2016-02-19,air_c1d5d165c055b866,1,0,0,0,0,0,0,-0.5685651520624325,-0.42108775579970315,0.0,1.151433156334639,-0.9569036319707565,1,46.0,1,1,-0.7813662374164766,-0.7813662374164766
2016-02-20,air_c1d5d165c055b866,0,0,1,0,0,0,0,-0.6277549931077793,-0.8342623720197536,0.0,-1.4029502992167857,-0.4374746399480297,1,30.0,1,1,-0.8154610986658367,-0.8154610986658367
2016-02-22,air_c1d5d165c055b866,0,1,0,0,0,0,0,-1.0302459122161365,-1.0867579708208954,0.0,-0.8973952403055662,-0.8299321005874233,1,30.0,1,1,-1.4072868245315944,-1.4072868245315944
2016-02-23,air_c1d5d165c055b866,0,0,0,0,0,1,0,-0.8053245162438192,-0.6850604272736243,0.0,0.16693119950752755,-0.9453607654813625,1,22.0,1,1,-1.1910134509349073,-1.1910134509349073
2016-02-24,air_c1d5d165c055b866,0,0,0,0,0,0,1,-1.2788432446065925,-1.2818682062581412,0.0,-0.07254224945041861,-1.1415894958010593,1,30.0,1,1,-1.146995458426405,-1.146995458426405
2016-02-25,air_c1d5d165c055b866,0,0,0,0,1,0,0,-1.3380330856519391,-1.2015286975486872,0.0,0.6458780974234196,-1.3031896266525742,1,15.0,1,1,-1.0426753605738854,-1.0426753605738854
2016-02-26,air_c1d5d165c055b866,1,0,0,0,0,0,0,-1.124949657888691,-1.0752808981481163,0.0,0.7257025804094016,-1.0954180298434835,1,39.0,1,1,-0.632519268529345,-0.632519268529345
2016-02-27,air_c1d5d165c055b866,0,0,1,0,0,0,0,-0.9947320075889284,-1.0293726074569995,0.0,-0.07254224945041861,-1.0377036973965137,1,41.0,1,1,-0.464334915650039,-0.464334915650039
2016-02-28,air_c1d5d165c055b866,0,0,0,1,0,0,0,-0.9118662301254432,-0.9146018807292078,0.0,0.35318832647481874,-0.9338178989919687,1,9.0,1,1,-1.048018585098039,-1.048018585098039
2016-02-29,air_c1d5d165c055b866,0,1,0,0,0,0,0,-0.6277549931077793,-0.37517946510858663,0.0,-1.0570442062775303,-0.7491320351616657,1,11.0,1,1,-1.3594522430772682,-1.3594522430772682
2016-03-01,air_c1d5d165c055b866,0,0,0,0,0,1,0,-1.3143571492338004,-1.4769784416953873,0.0,-0.39184018139434673,-1.1415894958010593,1,10.0,1,1,-1.250297799226705,-1.250297799226705
2016-03-02,air_c1d5d165c055b866,0,0,0,0,0,0,1,-1.1367876260977605,-1.0408496801297786,0.0,0.4596209704561282,-1.1762180952692411,1,22.0,1,1,-1.120279335805638,-1.120279335805638
2016-03-03,air_c1d5d165c055b866,0,0,0,0,1,0,0,-0.7342967069894032,-0.5588126278730534,0.0,0.27336384348883674,-0.8876464330343928,1,21.0,1,1,-1.137072327167263,-1.137072327167263
2016-03-04,air_c1d5d165c055b866,1,0,0,0,0,0,0,-0.8408384208710271,-0.7424457906375201,0.0,0.7523107414047289,-0.8414749670768171,1,42.0,1,1,-0.7638099282656867,-0.7638099282656867
2016-03-05,air_c1d5d165c055b866,0,0,1,0,0,0,0,-0.7816485798256805,-0.7309687179647409,0.0,0.08710671652154534,-0.9338178989919687,1,40.0,1,1,-0.5404122553034618,-0.5404122553034618
2016-03-06,air_c1d5d165c055b866,0,0,0,1,0,0,0,-0.4028335971354619,-0.31779410174469075,0.0,-1.0836523672728575,-0.2758745090965147,1,11.0,1,1,-1.1754926558885568,-1.1754926558885568
2016-03-07,air_c1d5d165c055b866,0,1,0,0,0,0,0,-0.09504642369965935,-0.04234435759799049,0.0,-1.3763421382214585,-0.010388579840454517,1,14.0,1,1,-1.4640267801928428,-1.4640267801928428
2016-03-08,air_c1d5d165c055b866,0,0,0,0,0,1,0,-0.10688439190872863,0.07242636912980147,0.0,-0.7377462743336021,-0.13736011122378766,1,26.0,1,1,-1.1279125136972856,-1.1279125136972856
2016-03-09,air_c1d5d165c055b866,0,0,0,0,0,0,1,-0.7934865480347499,-0.9719872440931037,0.0,-1.4029502992167857,-0.5529033048419689,1,18.0,1,1,-1.1744748988363372,-1.1744748988363372
2016-03-10,air_c1d5d165c055b866,0,0,0,0,1,0,0,-0.9592181029617206,-1.0408496801297786,0.0,0.03389039453089085,-0.8068463676086354,1,17.0,1,1,-1.0536162488852474,-1.0536162488852474
2016-03-11,air_c1d5d165c055b866,1,0,0,0,0,0,0,-1.0539218486342752,-0.9605101714203245,0.0,0.08710671652154534,-0.9799893649495441,1,17.0,1,1,-0.7139398327069213,-0.7139398327069213
2016-03-12,air_c1d5d165c055b866,0,0,1,0,0,0,0,-1.0420838804252057,-0.9490330987475454,0.0,0.35318832647481874,-1.1300466293116653,1,43.0,1,1,-0.5233648246787818,-0.5233648246787818
2016-03-13,air_c1d5d165c055b866,0,0,0,1,0,0,0,-0.8645143572891658,-0.937556026074766,0.0,-0.01932592745976388,-0.8991892995237868,1,15.0,1,1,-1.1251136818036815,-1.1251136818036815
2016-03-14,air_c1d5d165c055b866,0,1,0,0,0,0,0,-0.7579726434075418,-0.9605101714203245,0.0,-1.4029502992167857,-0.5067318388843932,1,17.0,1,1,-1.3548723363422797,-1.3548723363422797
2016-03-15,air_c1d5d165c055b866,0,0,0,0,0,1,0,-0.7106207705712646,-0.7883540813286368,0.0,0.8587433853860383,-0.6106176372889386,1,24.0,1,1,-1.0790601751907398,-1.0790601751907398
2016-03-16,air_c1d5d165c055b866,0,0,0,0,0,0,1,-0.4028335971354619,-0.36370239243580726,0.0,0.4064046484654735,-0.714503435693484,1,14.0,1,1,-0.989497554595406,-0.989497554595406
2016-03-17,air_c1d5d165c055b866,0,0,0,0,1,0,0,-0.17791220116314457,0.1871970958575932,0.0,1.5505555712645491,-0.46056037292681756,1,15.0,1,1,-0.9419174124041348,-0.9419174124041348
2016-03-18,air_c1d5d165c055b866,1,0,0,0,0,0,0,-0.04769455086338198,0.10685758714813866,0.0,0.8587433853860383,-0.3797603075010601,1,45.0,1,1,-0.5653473030828445,-0.5653473030828445
2016-03-19,air_c1d5d165c055b866,0,0,1,0,0,0,0,0.11803700406358869,0.23310538654870974,0.0,-0.8175707573195841,0.16275441750045438,1,29.0,1,1,-0.5477909939320547,-0.5477909939320547
2016-03-20,air_c1d5d165c055b866,0,0,0,1,0,0,0,-0.3791576607173233,-0.42108775579970315,1.0,-0.17897489343172807,-0.41438890696924185,1,41.0,1,1,-0.7607566571090276,-0.7607566571090276
2016-03-22,air_c1d5d165c055b866,0,0,0,0,0,1,0,-0.367319692508254,-0.13416093898022377,0.0,0.16693119950752755,-0.6567891032465144,1,23.0,1,1,-1.074989146981861,-1.074989146981861
2016-03-23,air_c1d5d165c055b866,0,0,0,0,0,0,1,-0.5330512474352246,-0.5243814098547157,0.0,0.27336384348883674,-0.47210323941621146,1,31.0,1,1,-0.9734678810229457,-0.9734678810229457
2016-03-24,air_c1d5d165c055b866,0,0,0,0,1,0,0,-0.7461346751984725,-0.6735833546008451,0.0,0.16693119950752755,-0.6914177027146962,1,17.0,1,1,-1.0332611078408533,-1.0332611078408533
2016-03-25,air_c1d5d165c055b866,1,0,0,0,0,0,0,-0.8171624844528884,-0.7424457906375201,0.0,0.9119597073766927,-0.8991892995237868,1,42.0,1,1,-0.42667790471790995,-0.42667790471790995
2016-03-26,air_c1d5d165c055b866,0,0,1,0,0,0,0,-0.6751068659440566,-0.4669960464908199,0.0,0.8587433853860383,-0.9338178989919687,1,40.0,1,1,-0.43253000776817324,-0.43253000776817324
2016-03-27,air_c1d5d165c055b866,0,0,0,1,0,0,0,-0.5922410884805712,-0.42108775579970315,0.0,1.4707310882785674,-0.9222750325025746,1,8.0,1,1,-0.993059704278175,-0.993059704278175
2016-03-28,air_c1d5d165c055b866,0,1,0,0,0,0,0,-0.26077797862663,0.03799515111146386,0.0,1.204649478325294,-0.4259317734586358,1,26.0,1,1,-1.1108650830726057,-1.1108650830726057
2016-03-29,air_c1d5d165c055b866,0,0,0,0,0,1,0,-0.367319692508254,-0.203023375016899,0.0,1.3642984442972579,-0.6221605037783325,1,22.0,1,1,-0.834798482658011,-0.834798482658011
2016-03-30,air_c1d5d165c055b866,0,0,0,0,0,0,1,-0.10688439190872863,0.07242636912980147,0.0,0.7523107414047289,-0.2066173101601512,1,18.0,1,1,-0.920544514307521,-0.920544514307521
2016-03-31,air_c1d5d165c055b866,0,0,0,0,1,0,0,-0.04769455086338198,0.19867416853037215,0.0,1.6569882152458586,-0.31050310856469654,1,40.0,1,1,-0.8846685782167766,-0.8846685782167766
2016-04-01,air_c1d5d165c055b866,1,0,0,0,0,0,0,-0.4028335971354619,-0.340748247090249,0.0,0.6458780974234196,-0.33358884154348434,1,27.0,1,1,-0.6767917003009021,-0.6767917003009021
2016-04-02,air_c1d5d165c055b866,0,0,1,0,0,0,0,-0.49753734280801665,-0.8227852993469743,0.0,-1.4029502992167857,-0.25278877611772693,1,36.0,1,1,-0.694093570188637,-0.694093570188637
2016-04-03,air_c1d5d165c055b866,0,0,0,1,0,0,0,0.26009262257242055,0.3823073312948391,0.0,0.14032303851220007,0.024240019627727344,1,3.0,1,1,-1.2212917232384435,-1.2212917232384435
2016-04-04,air_c1d5d165c055b866,0,1,0,0,0,0,0,-0.2726159468356993,-0.340748247090249,0.0,-1.4029502992167857,-0.18353157718136331,1,9.0,1,1,-1.3345171952978856,-1.3345171952978856
2016-04-05,air_c1d5d165c055b866,0,0,0,0,0,1,0,-0.3199678196719767,-0.2145004476896781,0.0,1.4175147662879124,-0.3797603075010601,1,27.0,1,1,-1.1289302707495055,-1.1289302707495055
2016-04-06,air_c1d5d165c055b866,0,0,0,0,0,0,1,0.07068513122731132,0.3478761132765015,0.0,1.7368126982318408,-0.2874173755859087,1,24.0,1,1,-1.06150386603995,-1.06150386603995
2016-04-07,air_c1d5d165c055b866,0,0,0,0,1,0,0,-0.24894001041756073,-0.5358584825274949,0.0,-1.4029502992167857,-0.06810291228742404,1,16.0,1,1,-1.178037048519106,-1.178037048519106
2016-04-08,air_c1d5d165c055b866,1,0,0,0,0,0,0,0.236416686154282,0.03799515111146386,0.0,-0.6047054693569655,0.18584015047924235,1,30.0,1,1,-0.6162351556938297,-0.6162351556938297
2016-04-09,air_c1d5d165c055b866,0,0,1,0,0,0,0,0.4850140185447379,0.8299131655332268,0.0,1.6303800542505313,-0.1142743782449998,1,32.0,1,1,-0.5233648246787818,-0.5233648246787818
2016-04-11,air_c1d5d165c055b866,0,1,0,0,0,0,0,-0.6632688977349872,-0.7309687179647409,0.0,0.5394454534421101,-0.6221605037783325,1,8.0,1,1,-1.356907850446719,-1.356907850446719
2016-04-12,air_c1d5d165c055b866,0,0,0,0,0,1,0,-0.45018546997173925,-0.2833628837263531,0.0,1.7102045372365131,-0.70296056920409,1,16.0,1,1,-1.192540086513237,-1.192540086513237
2016-04-13,air_c1d5d165c055b866,0,0,0,0,0,0,1,0.08252309943638061,0.256059531894268,0.0,0.9385678683720206,-0.32204597505409044,1,20.0,1,1,-1.1039952229701226,-1.1039952229701226
2016-04-14,air_c1d5d165c055b866,0,0,0,0,1,0,0,0.27193059078148984,0.3823073312948391,0.0,-0.5514891473663107,0.3589831478201512,1,18.0,1,1,-1.0706636795099274,-1.0706636795099274
2016-04-15,air_c1d5d165c055b866,1,0,0,0,0,0,0,-0.07137048728152076,-0.2145004476896781,0.0,1.4973392492738946,0.11658295154287884,1,24.0,1,1,-0.6442234746298716,-0.6442234746298716
2016-04-16,air_c1d5d165c055b866,0,0,1,0,0,0,0,-0.09504642369965935,-0.1112067936346655,0.0,1.5239474102692219,-0.32204597505409044,1,27.0,1,1,-0.4271867832440198,-0.4271867832440198
2016-04-18,air_c1d5d165c055b866,0,1,0,0,0,0,0,0.4968519867538072,0.5315092760409684,0.0,-0.31201569840836474,0.2897259488837877,1,14.0,1,1,-1.4469793495681627,-1.4469793495681627
2016-04-19,air_c1d5d165c055b866,0,0,0,0,0,1,0,0.12987497227265798,0.21015124120315148,0.0,0.8587433853860383,0.03578288611712123,1,19.0,1,1,-1.1279125136972856,-1.1279125136972856
2016-04-20,air_c1d5d165c055b866,0,0,0,0,0,0,1,-0.13056032832686743,0.14128880516647627,0.0,1.151433156334639,-0.32204597505409044,1,26.0,1,1,-0.9933141435412299,-0.9933141435412299
2016-04-21,air_c1d5d165c055b866,0,0,0,0,1,0,0,0.14171294048172728,0.17572002318481386,0.0,-1.0570442062775303,-0.07964577877681804,1,36.0,1,1,-1.1004330732873537,-1.1004330732873537
2016-04-22,air_c1d5d165c055b866,1,0,0,0,0,0,0,0.2127407497361432,0.2216283138759304,0.0,-1.349733977226131,0.3936117472883329,1,39.0,1,1,-0.5979155287538751,-0.5979155287538751
2016-04-23,air_c1d5d165c055b866,0,0,1,0,0,0,0,0.18906481331800462,0.06094929645702212,0.0,-0.36523202039901936,0.2897259488837877,1,41.0,1,1,-0.4999564124777286,-0.4999564124777286
2016-04-24,air_c1d5d165c055b866,0,0,0,1,0,0,0,0.413986209290322,0.6921882934598768,0.0,0.6458780974234196,0.2320116164368181,1,18.0,1,1,-1.1218059713839674,-1.1218059713839674
2016-04-25,air_c1d5d165c055b866,0,1,0,0,0,0,0,0.17722684510893535,0.3134448952581639,0.0,1.8432453422131496,-0.010388579840454517,1,31.0,1,1,-1.309073268992393,-1.309073268992393
2016-04-26,air_c1d5d165c055b866,0,0,0,0,0,1,0,0.3547963682449753,0.6118487847504226,0.0,1.603771893255204,0.11658295154287884,1,21.0,1,1,-1.030462275947249,-1.030462275947249
2016-04-27,air_c1d5d165c055b866,0,0,0,0,0,0,1,-0.00034267802710461463,0.03799515111146386,0.0,0.48622913145145547,0.12812581803227271,1,26.0,1,1,-1.0108704526920198,-1.0108704526920198
2016-04-28,air_c1d5d165c055b866,0,0,0,0,1,0,0,-0.18975016937221406,-0.32927117441746984,0.0,-1.4029502992167857,0.0011542866489395731,1,40.0,1,1,-0.7671176386854008,-0.7671176386854008
2016-04-29,air_c1d5d165c055b866,1,0,0,0,0,0,0,-0.04769455086338198,-0.053821430270769625,1.0,0.14032303851220007,-0.010388579840454517,1,24.0,1,1,-0.5928267434927765,-0.5928267434927765
2016-04-30,air_c1d5d165c055b866,0,0,1,0,0,0,0,0.07068513122731132,0.2216283138759304,0.0,1.0716086733486572,-0.2066173101601512,1,34.0,1,1,-0.6373536145273886,-0.6373536145273886
2016-05-01,air_c1d5d165c055b866,0,0,0,1,0,0,0,-0.14239829653593672,-0.409610683126924,0.0,-1.3763421382214585,0.15121155101106049,1,34.0,1,1,-0.9200356357814112,-0.9200356357814112
2016-05-02,air_c1d5d165c055b866,0,1,0,0,0,0,0,-0.14239829653593672,-0.39813361045414486,0.0,-1.4029502992167857,0.09349721856409086,1,43.0,1,1,-1.0607405482507852,-1.0607405482507852
2016-05-03,air_c1d5d165c055b866,0,0,0,0,0,1,0,0.3784723046631139,0.5315092760409684,1.0,0.9651760293673478,0.15121155101106049,1,35.0,1,1,-0.7727153024726091,-0.7727153024726091
2016-05-04,air_c1d5d165c055b866,0,0,0,0,0,0,1,0.4613380821265991,0.49707805802263083,1.0,-0.8707870793102388,0.6360119435656055,1,38.0,1,1,-0.8299641366599675,-0.8299641366599675
2016-05-06,air_c1d5d165c055b866,1,0,0,0,0,0,0,0.4850140185447379,0.7266195114782144,0.0,0.6990944194140744,0.2320116164368181,1,41.0,1,1,-1.1798181233604905,-1.1798181233604905
2016-05-07,air_c1d5d165c055b866,0,0,1,0,0,0,0,0.6744215098898472,1.036500473643252,0.0,0.11371487751687283,0.6590976765443933,1,33.0,1,1,-0.7482891332193363,-0.7482891332193363
2016-05-09,air_c1d5d165c055b866,0,1,0,0,0,0,0,0.4495001139175298,0.577417566732085,0.0,1.5505555712645491,0.24355448292621198,1,21.0,1,1,-1.5258555211151899,-1.5258555211151899
2016-05-10,air_c1d5d165c055b866,0,0,0,0,0,1,0,0.29560652719962865,0.015041005765905589,0.0,-1.4029502992167857,0.6013833440974237,1,27.0,1,1,-1.3614877571817077,-1.3614877571817077
2016-05-11,air_c1d5d165c055b866,0,0,0,0,0,0,1,0.28376855899055914,0.23310538654870974,0.0,-1.4029502992167857,0.555211878139848,1,20.0,1,1,-1.1691316743121838,-1.1691316743121838
2016-05-12,air_c1d5d165c055b866,0,0,0,0,1,0,0,0.7454493191442633,0.7725278021693309,0.0,2.1625432741570783,0.6244690770762115,1,17.0,1,1,-1.0472552673088742,-1.0472552673088742
2016-05-13,air_c1d5d165c055b866,1,0,0,0,0,0,0,0.6625835416807776,0.8184360928604478,0.0,1.9762861471897863,0.3705260143095451,1,41.0,1,1,-0.6859515137708794,-0.6859515137708794
2016-05-14,air_c1d5d165c055b866,0,0,1,0,0,0,0,0.5205279231719457,0.3478761132765015,0.0,0.11371487751687283,0.4166974802671209,1,46.0,1,1,-0.5233648246787818,-0.5233648246787818
2016-05-17,air_c1d5d165c055b866,0,0,0,0,0,1,0,0.3784723046631139,0.23310538654870974,0.0,-1.2965176552354762,0.4166974802671209,1,11.0,1,1,-1.2897358850002185,-1.2897358850002185
2016-05-18,air_c1d5d165c055b866,0,0,0,0,0,0,1,0.7099354145170552,1.1857024183893814,0.0,2.189151435152405,0.24355448292621198,1,30.0,1,1,-1.0844033997148934,-1.0844033997148934
2016-05-19,air_c1d5d165c055b866,0,0,0,0,1,0,0,0.62706963705357,0.7954819475148892,0.0,1.8964616642038046,0.405154613777727,1,26.0,1,1,-1.075752464771026,-1.075752464771026
2016-05-20,air_c1d5d165c055b866,1,0,0,0,0,0,0,0.4613380821265991,0.49707805802263083,0.0,0.3797964874701462,0.4744118127140905,1,47.0,1,1,-0.6854426352447696,-0.6854426352447696
2016-05-21,air_c1d5d165c055b866,0,0,1,0,0,0,0,0.5678797960082234,0.43969269465873495,0.0,-1.0304360452822028,0.5205832786716662,1,31.0,1,1,-0.40708608146268066,-0.40708608146268066
2016-05-24,air_c1d5d165c055b866,0,0,0,0,0,1,0,0.9940466515347189,1.2660419270988355,0.0,0.8055270633953838,0.8899550063322719,1,31.0,1,1,-1.2416468642828375,-1.2416468642828375
2016-05-25,air_c1d5d165c055b866,0,0,0,0,0,0,1,0.9348568104893723,0.7840048748421102,0.0,-1.3763421382214585,1.0515551371837866,1,35.0,1,1,-1.034533304156128,-1.034533304156128
2016-05-26,air_c1d5d165c055b866,0,0,0,0,1,0,0,1.1124263336254123,1.1512712003710437,0.0,-0.6313136303522928,1.190069535056514,1,19.0,1,1,-0.9981484895392735,-0.9981484895392735
