visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,total_area_visitors,total_genre_visitors
2016-02-19,air_de88770300008624,1,0,0,0,0,0,0,-0.7718841283137347,-0.5610974250295705,0.0,-0.19811760192427208,-1.1224571770145968,1,29.0,1,1,-0.728360930544013,-0.7283609305440131
2016-02-20,air_de88770300008624,0,0,1,0,0,0,0,-0.6376481094996262,-0.6035236766093599,0.0,-1.0607365733175973,-0.5393991201964751,1,16.0,1,1,-0.7624839638118359,-0.762483963811836
2016-02-21,air_de88770300008624,0,0,0,1,0,0,0,-0.8278158028196132,-0.7520155571386228,0.0,-0.43773398286686244,-0.7909143603925276,1,10.0,1,1,-1.1314710922079214,-1.1314710922079214
2016-02-22,air_de88770300008624,0,1,0,0,0,0,0,-1.0962878404478298,-1.1868846358314646,0.0,-0.4137723447726034,-0.9052394695725515,1,2.0,1,1,-1.3547987054607626,-1.3547987054607626
2016-02-23,air_de88770300008624,0,0,0,0,0,1,0,-0.8613748075231402,-0.7520155571386228,0.0,-0.9888516590348203,-0.9052394695725515,1,20.0,1,1,-1.1383466287618857,-1.1383466287618857
2016-02-24,air_de88770300008624,0,0,0,0,0,0,1,-1.2976418686689926,-1.261130576096096,0.0,-0.7013120019037118,-1.2253497752766185,1,10.0,1,1,-1.0942922649161142,-1.0942922649161144
2016-02-25,air_de88770300008624,0,0,0,0,1,0,0,-1.3423872082736954,-1.3353765163607274,0.0,-0.9169667447520431,-1.2253497752766185,1,38.0,1,1,-0.9898859690966559,-0.9898859690966562
2016-02-26,air_de88770300008624,1,0,0,0,0,0,0,-1.1857785196572355,-1.229310887411254,0.0,-0.27000251620704924,-1.0538621115065825,1,27.0,1,1,-0.5793909718747859,-0.579390971874786
2016-02-27,air_de88770300008624,0,0,1,0,0,0,0,-0.9173064820290188,-0.8580811860880964,0.0,0.640539731374794,-1.0538621115065825,1,32.0,1,1,-0.4110676510536593,-0.41106765105365944
2016-02-28,air_de88770300008624,0,0,0,1,0,0,0,-0.760697793412559,-0.7626221200335703,0.0,0.2811151599609085,-0.8480769149825396,1,21.0,1,1,-0.9952336086386282,-0.9952336086386284
2016-02-29,air_de88770300008624,0,1,0,0,0,0,0,-0.872561142424316,-0.7308024313487281,0.0,-1.0607365733175973,-0.9624020241625634,1,18.0,1,1,-1.306924599085011,-1.3069245990850111
2016-03-01,air_de88770300008624,0,0,0,0,0,1,0,-1.3312008733725196,-1.5050815226798853,0.0,-0.27000251620704924,-1.2596473080306256,1,5.0,1,1,-1.1976799627275778,-1.197679962727578
2016-03-02,air_de88770300008624,0,0,0,0,0,0,1,-1.1522195149537084,-1.1444583842516751,0.0,-0.6773503638094528,-1.099592155178592,1,16.0,1,1,-1.067554067206253,-1.0675540672062531
2016-03-03,air_de88770300008624,0,0,0,0,1,0,0,-0.8501884726219646,-0.7944418087184123,0.0,-1.0367749352233384,-0.8938069586545491,1,2.0,1,1,-1.0843609343381657,-1.084360934338166
2016-03-04,air_de88770300008624,1,0,0,0,0,0,0,-0.8949338122266675,-0.8156549345083071,0.0,1.191657407542752,-1.065294622424585,1,14.0,1,1,-0.7107901149061041,-0.7107901149061043
2016-03-05,air_de88770300008624,0,0,1,0,0,0,0,-0.6152754396972749,-0.3489661671306233,0.0,1.215619045637011,-1.065294622424585,1,43.0,1,1,-0.4872078521512642,-0.4872078521512644
2016-03-06,air_de88770300008624,0,0,0,1,0,0,0,0.10064999397796971,0.4465260499904287,0.0,0.5686548170920169,-0.07066617255837714,1,9.0,1,1,-1.1228130091399662,-1.1228130091399664
2016-03-07,air_de88770300008624,0,1,0,0,0,0,0,-0.4027350765749367,-0.43381867029020205,0.0,-1.0607365733175973,-0.29931639091842493,1,15.0,1,1,-1.411585544406468,-1.411585544406468
2016-03-08,air_de88770300008624,0,0,0,0,0,1,0,-0.4810394208831665,-0.4126055445003074,0.0,-0.821120192375007,-0.4365065219344535,1,23.0,1,1,-1.0751935522662133,-1.0751935522662135
2016-03-09,air_de88770300008624,0,0,0,0,0,0,1,-0.9844244914360729,-1.112638695566833,0.0,-1.0607365733175973,-0.80234687131053,1,10.0,1,1,-1.1217944111319715,-1.1217944111319718
2016-03-10,air_de88770300008624,0,0,0,0,1,0,0,-1.0291698310407758,-1.112638695566833,0.0,-0.4616956209611215,-0.8938069586545491,1,5.0,1,1,-1.000835897682599,-1.0008358976825993
2016-03-11,air_de88770300008624,1,0,0,0,0,0,0,-1.1857785196572355,-1.2080977616213593,0.0,-0.4137723447726034,-1.0309970896705778,1,43.0,1,1,-0.6608788125143631,-0.6608788125143633
2016-03-12,air_de88770300008624,0,0,1,0,0,0,0,-1.1522195149537084,-1.112638695566833,0.0,0.544693178997758,-1.099592155178592,1,37.0,1,1,-0.47014633551735274,-0.4701463355173529
2016-03-13,air_de88770300008624,0,0,0,1,0,0,0,-0.8501884726219646,-0.783835245823465,0.0,-0.24604087811279018,-1.0081320678345729,1,50.0,1,1,-1.072392407744228,-1.072392407744228
2016-03-14,air_de88770300008624,0,1,0,0,0,0,0,-0.8613748075231402,-1.0065730666173593,0.0,-1.0607365733175973,-0.688021762130506,1,17.0,1,1,-1.3023409080490347,-1.302340908049035
2016-03-15,air_de88770300008624,0,0,0,0,0,1,0,-0.8390021377207889,-0.8899008747729386,0.0,0.3050767980551677,-0.8366444040645371,1,27.0,1,1,-1.0263008478824671,-1.0263008478824671
2016-03-16,air_de88770300008624,0,0,0,0,0,0,1,-0.6823934491043291,-0.3595727300255706,0.0,0.42488498852646284,-1.0538621115065825,1,12.0,1,1,-0.9366642231789322,-0.9366642231789323
2016-03-17,air_de88770300008624,0,0,0,0,1,0,0,-0.33561706716788253,-0.04137584317714988,0.0,1.6229668932394143,-0.7794818494745251,1,6.0,1,1,-0.8890447663051793,-0.8890447663051794
2016-03-18,air_de88770300008624,1,0,0,0,0,0,0,-0.033586024836138574,0.5101654273601126,0.0,0.2331918837723906,-0.44793903285245595,1,22.0,1,1,-0.5121635033471348,-0.5121635033471349
2016-03-19,air_de88770300008624,0,0,1,0,0,0,0,-0.2908717275631797,-0.33835960423567596,0.0,-1.0607365733175973,-0.21928881449240817,1,46.0,1,1,-0.4945926877092259,-0.49459268770922604
2016-03-20,air_de88770300008624,0,0,0,1,0,0,0,-0.6152754396972749,-0.7308024313487281,1.0,-0.7013120019037118,-0.4136415000984488,1,41.0,1,1,-0.70773432088212,-0.7077343208821202
2016-03-21,air_de88770300008624,0,1,0,0,0,0,0,-0.7495114585113832,-0.7732286829285177,1.0,0.2331918837723906,-0.745184316720518,1,36.0,1,1,-1.1548988463917997,-1.1548988463918
2016-03-22,air_de88770300008624,0,0,0,0,0,1,0,-0.5817164349937478,-0.43381867029020205,0.0,1.191657407542752,-0.8480769149825396,1,9.0,1,1,-1.022226455850488,-1.0222264558504883
2016-03-23,air_de88770300008624,0,0,0,0,0,0,1,-0.5929027698949235,-0.5717039879245178,0.0,0.2331918837723906,-0.6079941857044894,1,23.0,1,1,-0.9206213045530154,-0.9206213045530155
2016-03-24,air_de88770300008624,0,0,0,0,1,0,0,-0.9620518216337216,-0.8262614974032544,0.0,0.06546041711257733,-1.0081320678345729,1,14.0,1,1,-0.9804639375227049,-0.980463937522705
2016-03-25,air_de88770300008624,1,0,0,0,0,0,0,-1.0067971612384243,-0.9641468150375699,0.0,0.017537140924059218,-0.9281044914085563,1,26.0,1,1,-0.37337952475785485,-0.373379524757855
2016-03-26,air_de88770300008624,0,0,1,0,0,0,0,-0.9508654867325459,-0.9217205634577806,0.0,-0.38981070667834444,-0.9395370023265587,1,51.0,1,1,-0.37923646330382443,-0.3792364633038246
2016-03-27,air_de88770300008624,0,0,0,1,0,0,0,-0.760697793412559,-0.5504908621346232,0.0,1.4791970646738604,-1.0309970896705778,1,15.0,1,1,-0.9402293162069136,-0.9402293162069139
2016-03-28,air_de88770300008624,0,1,0,0,0,0,0,-0.5257847604878693,-0.45503179608009686,0.0,1.766736721804969,-0.7108867839665108,1,17.0,1,1,-1.0581320356323018,-1.058132035632302
2016-03-29,air_de88770300008624,0,0,0,0,0,1,0,-0.391548741673761,-0.28532678976093917,0.0,1.6229668932394143,-0.7794818494745251,1,22.0,1,1,-0.7818373259637355,-0.7818373259637357
2016-03-30,air_de88770300008624,0,0,0,0,0,0,1,-0.20138104835377404,0.13893572603695514,0.0,-0.1501943257357541,-0.29931639091842493,1,12.0,1,1,-0.8676542081372902,-0.8676542081372903
2016-04-01,air_de88770300008624,1,0,0,0,0,0,0,-0.14544937384789555,0.128329163142008,0.0,1.5271203408623786,-0.4593715437704583,1,38.0,1,1,-0.623699985222556,-0.6236999852225562
2016-04-02,air_de88770300008624,0,0,1,0,0,0,0,0.08946365907679406,0.5101654273601126,0.0,1.6229668932394143,-0.16212625990239612,1,18.0,1,1,-0.6410161513584661,-0.6410161513584663
2016-04-03,air_de88770300008624,0,0,0,1,0,0,0,0.2572586825944295,0.6904769965742177,0.0,-0.4137723447726034,0.2608766440636922,1,15.0,1,1,-1.1686499194997284,-1.1686499194997286
2016-04-04,air_de88770300008624,0,1,0,0,0,0,0,-0.49222575578434236,-0.518671173449781,0.0,-1.0607365733175973,-0.2078563035744057,1,4.0,1,1,-1.2819689478891405,-1.2819689478891407
2016-04-05,air_de88770300008624,0,0,0,0,0,1,0,-0.41392141147611233,-0.26411366397104435,0.0,1.5031587027681192,-0.7337518058025156,1,12.0,1,1,-1.0762121502742081,-1.0762121502742081
2016-04-06,air_de88770300008624,0,0,0,0,0,0,1,-0.1566357087490714,-0.11562178344178131,0.0,1.1437341313542337,-0.17355877082039867,1,5.0,1,1,-1.0087300322445583,-1.0087300322445585
2016-04-08,air_de88770300008624,1,0,0,0,0,0,0,-0.0783313644408414,-0.20047428660136024,0.0,0.041498779018318166,0.04365893662164676,1,34.0,1,1,-0.5630934037468704,-0.5630934037468707
2016-04-09,air_de88770300008624,0,0,1,0,0,0,0,0.13420899868149688,0.28742760656621835,0.0,1.5750436170508966,-0.16212625990239612,1,32.0,1,1,-0.47014633551735274,-0.4701463355173529
2016-04-10,air_de88770300008624,0,0,0,1,0,0,0,-0.14544937384789555,0.17075541472179728,0.0,0.7124246456575714,-0.15069374898439378,1,18.0,1,1,-1.0538029940983242,-1.0538029940983245
2016-04-11,air_de88770300008624,0,1,0,0,0,0,0,-0.7942567981160861,-0.7732286829285177,0.0,-0.4137723447726034,-0.8709419368185444,1,13.0,1,1,-1.3043781040650242,-1.3043781040650244
2016-04-12,air_de88770300008624,0,0,0,0,0,1,0,-0.6712071142031535,-0.5504908621346232,0.0,1.5510819789566375,-0.9395370023265587,1,18.0,1,1,-1.1398745257738778,-1.1398745257738778
2016-04-13,air_de88770300008624,0,0,0,0,0,0,1,0.05590465437326689,0.669263870784323,0.0,0.5207315409034988,-0.35647894550843684,1,17.0,1,1,-1.0512564990783375,-1.0512564990783377
2016-04-14,air_de88770300008624,0,0,0,0,1,0,0,0.14539533358267254,0.128329163142008,0.0,1.167695769448493,0.169416556719673,1,4.0,1,1,-1.0178974143165107,-1.0178974143165107
2016-04-15,air_de88770300008624,1,0,0,0,0,0,0,-0.35798973697023384,-0.4656383589750442,0.0,0.11338369330109545,-0.37934396734444153,1,21.0,1,1,-0.5911048489667251,-0.5911048489667253
2016-04-16,air_de88770300008624,0,0,1,0,0,0,0,0.03353198457091557,0.488952301570218,0.0,1.5750436170508966,-0.653724229376499,1,29.0,1,1,-0.3738888237618522,-0.37388882376185234
2016-04-17,air_de88770300008624,0,0,0,1,0,0,0,0.38030836650736216,1.0404935721074806,0.0,0.08942205520683628,0.4437968187517304,1,8.0,1,1,-1.0907271718881328,-1.0907271718881328
2016-04-18,air_de88770300008624,0,1,0,0,0,0,0,0.05590465437326689,0.0010504084026394032,0.0,-0.4137723447726034,0.18084906763767555,1,7.0,1,1,-1.3945240277725564,-1.3945240277725566
2016-04-19,air_de88770300008624,0,0,0,0,0,1,0,-0.2908717275631797,-0.2216874123912549,0.0,0.1852686075838725,-0.2535863472464153,1,6.0,1,1,-1.0751935522662133,-1.0751935522662135
2016-04-20,air_de88770300008624,0,0,0,0,0,0,1,-0.1901947134525984,-0.051982406072097385,0.0,0.6884630075633121,-0.6079941857044894,1,4.0,1,1,-0.9404839657089124,-0.9404839657089125
2016-04-21,air_de88770300008624,0,0,0,0,1,0,0,0.22369967789090237,0.42531292420053374,0.0,-0.9648900209405611,0.22657911130968494,1,6.0,1,1,-1.0476914060503562,-1.0476914060503562
2016-04-22,air_de88770300008624,1,0,0,0,0,0,0,0.08946365907679406,0.0010504084026394032,0.0,0.544693178997758,0.27230915498169456,1,33.0,1,1,-0.5447586396029656,-0.5447586396029658
2016-04-23,air_de88770300008624,0,0,1,0,0,0,0,0.2908176872979565,0.6904769965742177,0.0,0.9280793885059028,0.05509144753964911,1,51.0,1,1,-0.4467185813334743,-0.4467185813334745
2016-04-24,air_de88770300008624,0,0,0,1,0,0,0,0.022345649669739915,0.0010504084026394032,0.0,0.7603479218460892,-0.002071107050362837,1,13.0,1,1,-1.069081964218245,-1.0690819642182452
2016-04-25,air_de88770300008624,0,1,0,0,0,0,0,-0.022399689934962917,0.10711603735211299,0.0,1.9344681884647819,-0.37934396734444153,1,35.0,1,1,-1.2565039976892727,-1.2565039976892727
2016-04-26,air_de88770300008624,0,0,0,0,0,1,0,0.17895433828619953,0.31924729525106016,0.0,1.7188134456164506,-0.05923366164037478,1,29.0,1,1,-0.9776627930007195,-0.9776627930007196
2016-04-28,air_de88770300008624,0,0,0,0,1,0,0,0.04471831947209123,-0.15804803502157078,0.0,-1.0607365733175973,0.2837416658996969,1,33.0,1,1,-0.714100558432087,-0.7141005584320871
2016-04-29,air_de88770300008624,1,0,0,0,0,0,0,-0.22375371815612555,-0.37017929292051793,1.0,-0.22207924001853113,-0.09353119439438183,1,17.0,1,1,-0.539665649562992,-0.5396656495629922
2016-04-30,air_de88770300008624,0,0,1,0,0,0,0,-0.1790083785514227,-0.11562178344178131,0.0,-0.030386135264458897,-0.19642379265640336,1,21.0,1,1,-0.5842293124127608,-0.584229312412761
2016-05-01,air_de88770300008624,0,0,0,1,0,0,0,0.06709098927444254,-0.03076928028220237,0.0,-1.0607365733175973,0.1922815785556779,1,20.0,1,1,-0.8671449091332929,-0.867144909133293
2016-05-02,air_de88770300008624,0,1,0,0,0,0,0,0.46979904571676784,0.6162310563095862,0.0,-0.7731969161864889,0.3409042204897088,1,34.0,1,1,-1.0079660837385622,-1.0079660837385624
2016-05-03,air_de88770300008624,0,0,0,0,0,1,0,1.0067431209732014,1.2950510815862173,1.0,0.8322328361288664,0.5352569060957496,1,33.0,1,1,-0.7197028474760578,-0.7197028474760581
2016-05-04,air_de88770300008624,0,0,0,0,0,0,1,0.5257307202226463,0.5631982418348495,1.0,0.017537140924059218,0.3180391986537041,1,24.0,1,1,-0.7769989854257606,-0.7769989854257607
2016-05-05,air_de88770300008624,0,0,0,0,1,0,0,0.39149470140853804,0.39349323551569193,1.0,0.16130696948961334,0.39806677507972077,1,9.0,1,1,-0.9710419059487537,-0.971041905948754
2016-05-06,air_de88770300008624,1,0,0,0,0,0,0,0.5928487296297003,0.7647229368388495,0.0,0.08942205520683628,0.05509144753964911,1,11.0,1,1,-1.1271420506739438,-1.127142050673944
2016-05-07,air_de88770300008624,0,0,1,0,0,0,0,0.32437669200148367,0.22378822919653407,0.0,-0.4616956209611215,0.4666618405877353,1,25.0,1,1,-0.6952564952841848,-0.6952564952841849
2016-05-08,air_de88770300008624,0,0,0,1,0,0,0,0.313190357100308,0.3616735468308498,0.0,2.006353102747559,0.3409042204897088,1,17.0,1,1,-1.0400519209903958,-1.0400519209903958
2016-05-09,air_de88770300008624,0,1,0,0,0,0,0,0.40268103630971347,0.43591948709548123,0.0,1.9105065503705232,0.07795646937565401,1,5.0,1,1,-1.4734653733921468,-1.473465373392147
2016-05-10,air_de88770300008624,0,0,0,0,0,1,0,0.6040350645308761,0.6798704336792706,0.0,-0.74923527809223,0.6838795480297805,1,24.0,1,1,-1.3089617951010004,-1.3089617951010006
2016-05-11,air_de88770300008624,0,0,0,0,0,0,1,0.35793569670501085,0.3616735468308498,0.0,-1.0607365733175973,0.3866342641617184,1,7.0,1,1,-1.1164467715899993,-1.1164467715899995
2016-05-12,air_de88770300008624,0,0,0,0,1,0,0,0.20132700808855103,0.14954228893190263,0.0,0.9280793885059028,0.3180391986537041,1,16.0,1,1,-0.9944696601326322,-0.9944696601326324
2016-05-13,air_de88770300008624,1,0,0,0,0,0,0,0.6599667390367546,0.8813951286832702,0.0,1.6469285313336737,0.45522932966973273,1,36.0,1,1,-0.6328673672945084,-0.6328673672945087
2016-05-14,air_de88770300008624,0,0,1,0,0,0,0,0.2572586825944295,0.0646897857723237,0.0,0.5926164551862761,0.4209317969157257,1,68.0,1,1,-0.47014633551735274,-0.4701463355173529
2016-05-15,air_de88770300008624,0,0,0,1,0,0,0,0.7942027578508629,1.0723132607923227,0.0,1.9344681884647819,0.4209317969157257,1,18.0,1,1,-1.093019017406121,-1.093019017406121
2016-05-16,air_de88770300008624,0,1,0,0,0,0,0,0.9619977813684983,1.2738379557963224,0.0,1.766736721804969,0.5123918842597447,1,2.0,1,1,-1.411585544406468,-1.411585544406468
2016-05-17,air_de88770300008624,0,0,0,0,0,1,0,0.10064999397796971,-0.009556154492307728,0.0,-0.9169667447520431,0.30660668773570177,1,8.0,1,1,-1.237150635537373,-1.2371506355373731
2016-05-18,air_de88770300008624,0,0,0,0,0,0,1,0.346749361803835,0.4783457386752705,0.0,2.174084569407372,0.07795646937565401,1,11.0,1,1,-1.0316484874244394,-1.0316484874244394
2016-05-19,air_de88770300008624,0,0,0,0,1,0,0,0.615221399432052,0.7116901223641127,0.0,1.886544912276264,0.2608766440636922,1,10.0,1,1,-1.0229904043564841,-1.0229904043564844
