visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-01-21,air_671b4bea84dafb67,0,0,0,0,1,0,0,-1.2442992078232311,-1.2832164428010677,0.0,0.5382006887890001,-1.2690673759655535,1,27.0,1,1,-1.035037358583196,-1.0350373585831962
2016-01-22,air_671b4bea84dafb67,1,0,0,0,0,0,0,-1.1941057116051699,-1.183619555986385,0.0,0.7117633396295988,-1.0288064813337146,1,29.0,1,1,-0.7237011433046912,-0.7237011433046914
2016-01-23,air_671b4bea84dafb67,0,0,1,0,0,0,0,-1.4325248186409618,-1.6691543792079633,0.0,-1.2470151484285883,-1.0768586602600825,1,23.0,1,1,-0.6497812504768187,-0.6497812504768188
2016-01-24,air_671b4bea84dafb67,0,0,0,1,0,0,0,-1.5078150629680542,-1.3205652753565738,0.0,0.9349153192817974,-1.5333543600605766,1,16.0,1,1,-1.3533035638143138,-1.353303563814314
2016-01-25,air_671b4bea84dafb67,0,1,0,0,0,0,0,-1.5580085591861157,-1.4201621621712563,0.0,1.0836833057165964,-1.7015369863028638,1,14.0,1,1,-1.3782001943848126,-1.3782001943848128
2016-01-26,air_671b4bea84dafb67,0,0,0,0,0,1,0,-1.4450731926954774,-1.2707668319492325,0.0,0.835736661658598,-1.5453674047921686,1,18.0,1,1,-1.2039237803913214,-1.2039237803913216
2016-01-27,air_671b4bea84dafb67,0,0,0,0,0,0,1,-1.1313638413325928,-0.7976816195794891,0.0,1.0340939769049968,-1.5213413153289845,1,8.0,1,1,-1.0509506688447519,-1.050950668844752
2016-01-28,air_671b4bea84dafb67,0,0,0,0,1,0,0,-0.9431382305148621,-0.7229839544684771,0.0,1.0340939769049968,-1.1369238839180422,1,23.0,1,1,-1.0565973273246587,-1.056597327324659
2016-01-29,air_671b4bea84dafb67,1,0,0,0,0,0,0,-1.2442992078232311,-1.4948598272822684,0.0,-1.2966044772401881,-1.0768586602600825,1,28.0,1,1,-0.9123508697924909,-0.9123508697924911
2016-01-30,air_671b4bea84dafb67,0,0,1,0,0,0,0,-1.5078150629680542,-1.8434489311336584,0.0,-1.2966044772401881,-1.2090021523075938,1,21.0,1,1,-0.6082013107611404,-0.6082013107611405
2016-01-31,air_671b4bea84dafb67,0,0,0,1,0,0,0,-1.1564605894416236,-1.0715730583198668,0.0,-0.03207659254439639,-1.2330282417707776,1,19.0,1,1,-1.16799049915555,-1.1679904991555503
2016-02-01,air_671b4bea84dafb67,0,1,0,0,0,0,0,-1.3321378262048387,-1.6318055466524575,0.0,-1.2966044772401881,-1.0768586602600825,1,15.0,1,1,-1.424656793696774,-1.4246567936967744
2016-02-02,air_671b4bea84dafb67,0,0,0,0,0,1,0,-1.169008963496139,-1.1338211125790436,0.0,0.8109419972527983,-1.0768586602600825,1,23.0,1,1,-1.2752770102737816,-1.275277010273782
2016-02-03,air_671b4bea84dafb67,0,0,0,0,0,0,1,-1.2944927040412928,-1.3205652753565738,0.0,0.4638166955716004,-1.2090021523075938,1,32.0,1,1,-1.1998171196786618,-1.199817119678662
2016-02-04,air_671b4bea84dafb67,0,0,0,0,1,0,0,-1.2819443299867774,-1.2832164428010677,0.0,0.1662807227020025,-1.2570543312339617,1,29.0,1,1,-1.1618305080865607,-1.161830508086561
2016-02-05,air_671b4bea84dafb67,1,0,0,0,0,0,0,-0.9807833526784082,-0.8101312304313244,0.0,0.9349153192817974,-1.3171195548919215,1,33.0,1,1,-0.7845310551109613,-0.7845310551109614
2016-02-06,air_671b4bea84dafb67,0,0,1,0,0,0,0,-1.0811703451145311,-1.2334179993937262,0.0,-1.0486578331821896,-0.8606238550914271,1,27.0,1,1,-0.5594347147983078,-0.559434714798308
2016-02-07,air_671b4bea84dafb67,0,0,0,1,0,0,0,-1.2944927040412928,-1.295666053652903,0.0,0.9101206548759977,-1.2090021523075938,1,17.0,1,1,-1.1754338216972455,-1.1754338216972458
2016-02-08,air_671b4bea84dafb67,0,1,0,0,0,0,0,-1.369782948368385,-1.3081156645047383,0.0,0.06710206507880305,-1.2330282417707776,1,21.0,1,1,-1.3728102021994468,-1.372810202199447
2016-02-09,air_671b4bea84dafb67,0,0,0,0,0,1,0,-1.0937187191690467,-0.6358366785056297,0.0,0.835736661658598,-1.3171195548919215,1,20.0,1,1,-1.153103854072159,-1.1531038540721594
2016-02-10,air_671b4bea84dafb67,0,0,0,0,0,0,1,-1.169008963496139,-1.1213715017272081,0.0,1.158067298933996,-1.196989107576002,1,22.0,1,1,-0.8263676611211808,-0.826367661121181
2016-02-11,air_671b4bea84dafb67,0,0,0,0,1,0,0,-1.169008963496139,-1.0342242257643608,1.0,1.158067298933996,-1.18497606284441,1,33.0,1,1,-0.9002875539490534,-0.9002875539490536
2016-02-12,air_671b4bea84dafb67,1,0,0,0,0,0,0,-1.0184284748419543,-0.9844257823570193,0.0,-0.7015325315009919,-1.2090021523075938,1,27.0,1,1,-0.8435643028554428,-0.843564302855443
2016-02-13,air_671b4bea84dafb67,0,0,1,0,0,0,0,-0.16513903913490863,0.24808569197468,0.0,-0.1560499145733956,-0.39211511055934095,1,33.0,1,1,-0.6520912471276896,-0.6520912471276898
2016-02-14,air_671b4bea84dafb67,0,0,0,1,0,0,0,0.39953779331828343,0.39748102219670406,0.0,-0.2056392433849951,0.4247719311889117,1,21.0,1,1,-1.19314379602059,-1.1931437960205902
2016-02-15,air_671b4bea84dafb67,0,1,0,0,0,0,0,-0.905493108351316,-0.5362397916909469,0.0,-1.1974258196169887,-1.0047803918705307,1,23.0,1,1,-1.376403530323024,-1.3764035303230242
2016-02-16,air_671b4bea84dafb67,0,0,0,0,0,1,0,-1.2192024597142004,-1.220968388541891,0.0,1.0340939769049968,-1.2450412865023697,1,26.0,1,1,-1.2144470984675115,-1.214447098467512
2016-02-17,air_671b4bea84dafb67,0,0,0,0,0,0,1,-1.143912215387108,-0.7976816195794891,0.0,0.8109419972527983,-1.2330282417707776,1,22.0,1,1,-1.044020678892139,-1.0440206788921391
2016-02-18,air_671b4bea84dafb67,0,0,0,0,1,0,0,-1.143912215387108,-1.1338211125790436,0.0,0.3894327023542009,-1.2570543312339617,1,26.0,1,1,-1.0537739980847054,-1.0537739980847056
2016-02-19,air_671b4bea84dafb67,1,0,0,0,0,0,0,-0.70471912347907,-0.4117436831725934,0.0,1.0092993124991971,-1.100884749723266,1,28.0,1,1,-0.7319144647300103,-0.7319144647300105
2016-02-20,air_671b4bea84dafb67,0,0,1,0,0,0,0,-0.9180414824058314,-1.0715730583198668,0.0,-1.147836490805389,-0.6083499157279961,1,27.0,1,1,-0.7663077481985344,-0.7663077481985345
2016-02-21,air_671b4bea84dafb67,0,0,0,1,0,0,0,-0.7298158715881007,-0.5113405699872763,0.0,-0.3544072298197943,-0.644389049922772,1,15.0,1,1,-1.138217208988768,-1.1382172089887683
2016-02-22,air_671b4bea84dafb67,0,1,0,0,0,0,0,-1.0811703451145311,-1.2458676102455615,0.0,-1.172631155211189,-0.8005586314334674,1,23.0,1,1,-1.3633135493014215,-1.363313549301422
2016-02-23,air_671b4bea84dafb67,0,0,0,0,0,1,0,-1.0811703451145311,-1.220968388541891,0.0,-1.2718098128343884,-0.8005586314334674,1,19.0,1,1,-1.145147198941381,-1.1451471989413813
2016-02-24,air_671b4bea84dafb67,0,0,0,0,0,0,1,-1.1941057116051699,-1.5073094381341041,0.0,-1.2718098128343884,-1.0888717049916743,1,18.0,1,1,-1.1007439299857493,-1.1007439299857495
2016-02-25,air_671b4bea84dafb67,0,0,0,0,1,0,0,-1.4450731926954774,-1.4201621621712563,0.0,-0.8007111891241913,-1.3411456443551053,1,22.0,1,1,-0.9955107492238474,-0.9955107492238477
2016-02-26,air_671b4bea84dafb67,1,0,0,0,0,0,0,-1.1941057116051699,-1.046673836616196,0.0,1.306835285368795,-1.3771847785498812,1,16.0,1,1,-0.5817646824233943,-0.5817646824233944
2016-02-27,air_671b4bea84dafb67,0,0,1,0,0,0,0,-0.9431382305148621,-0.9097281172460073,0.0,1.306835285368795,-1.0648456155284904,1,26.0,1,1,-0.41210826173164516,-0.41210826173164533
2016-02-28,air_671b4bea84dafb67,0,0,0,1,0,0,0,-0.8302028640242237,-0.5984878459501236,0.0,1.1332726345281963,-0.9447151682125708,1,23.0,1,1,-1.0009007414092133,-1.0009007414092135
2016-02-29,air_671b4bea84dafb67,0,1,0,0,0,0,0,-0.8803963602422851,-0.6233870676537943,0.0,-0.7759165247183915,-0.8125716761650594,1,28.0,1,1,-1.3150602859276714,-1.3150602859276717
2016-03-01,air_671b4bea84dafb67,0,0,0,0,0,1,0,-1.2693959559322618,-1.183619555986385,0.0,1.4060139429919944,-1.1369238839180422,1,31.0,1,1,-1.2049504455694864,-1.2049504455694866
2016-03-02,air_671b4bea84dafb67,0,0,0,0,0,0,1,-1.1313638413325928,-0.9221777280978426,0.0,0.8605313260643978,-1.2570543312339617,1,31.0,1,1,-1.0737939690589209,-1.073793969058921
2016-03-03,air_671b4bea84dafb67,0,0,0,0,1,0,0,-0.7674609937516469,-0.42419329402442896,0.0,1.3812192785861948,-1.1128977944548581,1,21.0,1,1,-1.0907339444986417,-1.090733944498642
2016-03-04,air_671b4bea84dafb67,1,0,0,0,0,0,0,-0.6168805050974622,-0.48644134828360547,0.0,1.1084779701223961,-0.7164673183123238,1,26.0,1,1,-0.7142044904066659,-0.7142044904066661
2016-03-05,air_671b4bea84dafb67,0,0,1,0,0,0,0,-0.5792353829339162,-0.43664290487626406,0.0,-0.6519432026893922,-0.46419337894889273,1,23.0,1,1,-0.48885148379947113,-0.4888514837994713
2016-03-06,air_671b4bea84dafb67,0,0,0,1,0,0,0,-0.2655260315710317,-0.3121467963579106,0.0,-0.5279698806603931,-0.30802379743819736,1,9.0,1,1,-1.1294905549743663,-1.1294905549743668
2016-03-07,air_671b4bea84dafb67,0,1,0,0,0,0,0,-0.1525906650803933,-0.5362397916909469,0.0,-1.2966044772401881,0.14847190236229693,1,14.0,1,1,-1.4205501329841146,-1.4205501329841148
2016-03-08,air_671b4bea84dafb67,0,0,0,0,0,1,0,0.06073169384636828,0.12358958345632655,0.0,0.7117633396295988,0.1364588576307048,1,25.0,1,1,-1.0814939578951575,-1.081493957895158
2016-03-09,air_671b4bea84dafb67,0,0,0,0,0,0,1,-0.8302028640242237,-0.6109374568019589,0.0,-1.2966044772401881,-0.9327021234809789,1,17.0,1,1,-1.1284638897962016,-1.1284638897962018
2016-03-10,air_671b4bea84dafb67,0,0,0,0,1,0,0,-1.1564605894416236,-1.407712551319421,0.0,-1.2966044772401881,-0.9567282129441629,1,24.0,1,1,-1.0065473998891201,-1.0065473998891203
2016-03-11,air_671b4bea84dafb67,1,0,0,0,0,0,0,-1.3446862002593543,-1.7065032117634695,0.0,-1.2966044772401881,-1.0288064813337146,1,18.0,1,1,-0.6638978966765859,-0.6638978966765862
2016-03-12,air_671b4bea84dafb67,0,0,1,0,0,0,0,-1.1941057116051699,-1.4201621621712563,0.0,-0.9494791755589904,-1.0408195260653064,1,20.0,1,1,-0.47165484206520913,-0.4716548420652093
2016-03-13,air_671b4bea84dafb67,0,0,0,1,0,0,0,-1.0811703451145311,-1.3205652753565738,0.0,-1.2718098128343884,-0.9206890787493869,1,21.0,1,1,-1.0786706286552041,-1.0786706286552044
2016-03-14,air_671b4bea84dafb67,0,1,0,0,0,0,0,-1.2066540856596848,-1.6069063249487867,0.0,-1.2966044772401881,-0.9206890787493869,1,32.0,1,1,-1.3104402926259293,-1.3104402926259298
2016-03-15,air_671b4bea84dafb67,0,0,0,0,0,1,0,-0.905493108351316,-0.7105343436166418,0.0,1.5299872650209936,-0.908676034017795,1,27.0,1,1,-1.0322140293432425,-1.0322140293432427
2016-03-16,air_671b4bea84dafb67,0,0,0,0,0,0,1,-0.8302028640242237,-0.7354335653203123,0.0,-0.7015325315009919,-1.0408195260653064,1,28.0,1,1,-0.9418674936647317,-0.9418674936647319
2016-03-17,air_671b4bea84dafb67,0,0,0,0,1,0,0,-0.2780744056255471,0.0737911400489849,0.0,1.5299872650209936,-0.620362960459588,1,31.0,1,1,-0.8938708965855228,-0.893870896585523
2016-03-18,air_671b4bea84dafb67,1,0,0,0,0,0,0,-0.06475204669878551,0.19828724856733837,0.0,0.5877900176005996,-0.47620642368048477,1,34.0,1,1,-0.514004780664511,-0.5140047806645113
2016-03-19,air_671b4bea84dafb67,0,0,1,0,0,0,0,-0.05220367264427017,-0.3868444614689228,0.0,-0.8255058535299912,0.24457626021503243,1,22.0,1,1,-0.4962948063411666,-0.4962948063411668
2016-03-20,air_671b4bea84dafb67,0,0,0,1,0,0,0,-0.24042928346200085,-0.10050341187670978,1.0,-0.0072819281385964165,-0.39211511055934095,1,25.0,1,1,-0.7111244948721712,-0.7111244948721714
2016-03-21,air_671b4bea84dafb67,0,1,0,0,0,0,0,-0.7298158715881007,-0.7478831761721477,1.0,-0.18084457897919534,-0.5602977368016283,1,19.0,1,1,-1.1618305080865607,-1.161830508086561
2016-03-22,air_671b4bea84dafb67,0,0,0,0,0,1,0,-0.54159026077037,-0.28724757465423995,0.0,0.8853259904701979,-0.7404934077755077,1,27.0,1,1,-1.0281073686305828,-1.0281073686305833
2016-03-23,air_671b4bea84dafb67,0,0,0,0,0,0,1,-0.4788483904977931,-0.22499952039506324,0.0,0.1662807227020025,-0.48821946841207664,1,19.0,1,1,-0.9256975171086346,-0.9256975171086348
2016-03-24,air_671b4bea84dafb67,0,0,0,0,1,0,0,-1.1313638413325928,-1.2832164428010677,0.0,-0.9246845111531905,-0.8966629892862031,1,30.0,1,1,-0.9860140963258222,-0.9860140963258224
2016-03-25,air_671b4bea84dafb67,1,0,0,0,0,0,0,-0.905493108351316,-0.6731855110611357,0.0,0.9845046480933969,-1.0888717049916743,1,32.0,1,1,-0.37412165013954396,-0.3741216501395441
2016-03-26,air_671b4bea84dafb67,0,0,1,0,0,0,0,-0.9180414824058314,-0.9097281172460073,0.0,0.24066471591940197,-0.7765325419702835,1,34.0,1,1,-0.3800249749139921,-0.3800249749139923
2016-03-27,air_671b4bea84dafb67,0,0,0,1,0,0,0,-0.6168805050974622,-0.46154212657993465,0.0,-0.0072819281385964165,-0.668415139385956,1,11.0,1,1,-0.9454608217883088,-0.945460821788309
2016-03-28,air_671b4bea84dafb67,0,1,0,0,0,0,0,-0.5039451386068238,-0.3743948506170873,0.0,-0.6023538738777926,-0.30802379743819736,1,36.0,1,1,-1.0642973161608955,-1.0642973161608957
2016-03-29,air_671b4bea84dafb67,0,0,0,0,0,1,0,-0.2906227796800624,-0.150301855284051,0.0,1.1332726345281963,-0.5002325131436686,1,23.0,1,1,-0.7858143865836674,-0.7858143865836676
2016-03-30,air_671b4bea84dafb67,0,0,0,0,0,0,1,-0.05220367264427017,0.02399269664164369,0.0,-0.4039965586313939,-0.2599716185118295,1,19.0,1,1,-0.87231092784406,-0.8723109278440602
2016-03-31,air_671b4bea84dafb67,0,0,0,0,1,0,0,-0.05220367264427017,0.0488919183453143,0.0,0.9597099836875972,-0.3200368421697893,1,29.0,1,1,-0.8361209803137473,-0.8361209803137475
2016-04-01,air_671b4bea84dafb67,1,0,0,0,0,0,0,-0.31571952778909307,-0.17520107698772203,0.0,-0.23043390779079506,-0.41614120002252497,1,21.0,1,1,-0.6264246176735673,-0.6264246176735675
2016-04-02,air_671b4bea84dafb67,0,0,1,0,0,0,0,-0.6043321310429469,-0.8101312304313244,0.0,-1.2966044772401881,-0.46419337894889273,1,24.0,1,1,-0.6438779257023705,-0.6438779257023707
2016-04-03,air_671b4bea84dafb67,0,0,0,1,0,0,0,-0.2780744056255471,-0.3494956289134167,0.0,-1.2966044772401881,-0.24795857378023758,1,25.0,1,1,-1.1756904879917867,-1.175690487991787
2016-04-04,air_671b4bea84dafb67,0,1,0,0,0,0,0,0.03563494573733739,0.2605353028265151,0.0,-1.1230418263995892,-0.2239324843170538,1,24.0,1,1,-1.2899069890626316,-1.2899069890626318
2016-04-05,air_671b4bea84dafb67,0,0,0,0,0,1,0,-0.5666870088794006,-0.8723792846905012,0.0,-1.2966044772401881,-0.29601075270660543,1,30.0,1,1,-1.0825206230733224,-1.0825206230733226
2016-04-06,air_671b4bea84dafb67,0,0,0,0,0,0,1,-0.08984879480781639,0.0488919183453143,0.0,0.7613526684411988,-0.5122455578752606,1,20.0,1,1,-1.014504055019898,-1.0145040550198983
2016-04-07,air_671b4bea84dafb67,0,0,0,0,1,0,0,-0.1902357872439393,0.036442307493479216,0.0,-1.172631155211189,0.0283414550463774,1,26.0,1,1,-1.1320572179197788,-1.132057217919779
2016-04-08,air_671b4bea84dafb67,1,0,0,0,0,0,0,0.0983768160099145,0.38503141134486857,0.0,-0.2056392433849951,-0.007697679148398542,1,31.0,1,1,-0.565338039572756,-0.5653380395727561
2016-04-09,air_671b4bea84dafb67,0,0,1,0,0,0,0,0.22386055655506829,0.4597290764558808,0.0,0.5629953531947999,-0.07977594753795021,1,21.0,1,1,-0.47165484206520913,-0.4716548420652093
2016-04-10,air_671b4bea84dafb67,0,0,0,1,0,0,0,0.2364089306095834,0.509527519863222,0.0,-0.2552285721965948,0.07639363397274504,1,13.0,1,1,-1.0599339891536947,-1.059933989153695
2016-04-11,air_671b4bea84dafb67,0,1,0,0,0,0,0,-0.46630001644327773,-0.3370460180615812,0.0,0.24066471591940197,-0.5002325131436686,1,27.0,1,1,-1.3124936229822592,-1.3124936229822595
2016-04-12,air_671b4bea84dafb67,0,0,0,0,0,1,0,-0.6043321310429469,-0.5860382350982883,0.0,1.5299872650209936,-0.7765325419702835,1,30.0,1,1,-1.1466871967086285,-1.1466871967086287
2016-04-13,air_671b4bea84dafb67,0,0,0,0,0,0,1,-0.11494554291684707,-0.10050341187670978,0.0,-1.1230418263995892,-0.11581508173272616,1,22.0,1,1,-1.0573673262082826,-1.0573673262082828
2016-04-14,air_671b4bea84dafb67,0,0,0,0,1,0,0,-0.03965529858975484,-0.27479796380240445,0.0,-1.2966044772401881,0.18451103655707266,1,15.0,1,1,-1.023744041623382,-1.0237440416233823
2016-04-15,air_671b4bea84dafb67,1,0,0,0,0,0,0,0.12347356411894517,0.19828724856733837,0.0,1.7035499158615923,-0.0677629028063583,1,20.0,1,1,-0.5935713319722906,-0.5935713319722907
2016-04-16,air_671b4bea84dafb67,0,0,1,0,0,0,0,0.06073169384636828,0.13603919430816164,0.0,-0.3296125654139944,-0.17588030539068591,1,25.0,1,1,-0.37463498272862644,-0.3746349827286266
2016-04-17,air_671b4bea84dafb67,0,0,0,1,0,0,0,0.487376411699891,0.4099306330485396,0.0,-0.5527645450661929,0.6049676021627912,1,27.0,1,1,-1.0971506018621722,-1.0971506018621724
2016-04-18,air_671b4bea84dafb67,0,1,0,0,0,0,0,0.4497312895363447,0.8705662345664473,0.0,0.4142273667600009,0.26860234967821645,1,24.0,1,1,-1.4033534912498524,-1.4033534912498529
2016-04-19,air_671b4bea84dafb67,0,0,0,0,0,1,0,0.11092519006442961,0.2605353028265151,0.0,1.5795765938325932,0.05236754450956122,1,30.0,1,1,-1.0814939578951575,-1.081493957895158
2016-04-20,air_671b4bea84dafb67,0,0,0,0,0,0,1,-0.05220367264427017,-0.06315457932120365,0.0,1.5299872650209936,-0.21191943958546167,1,34.0,1,1,-0.9457174880828499,-0.9457174880828503
2016-04-21,air_671b4bea84dafb67,0,0,0,0,1,0,0,0.14857031222797584,0.0488919183453143,0.0,-1.2966044772401881,0.2085371260202567,1,25.0,1,1,-1.0537739980847054,-1.0537739980847056
2016-04-22,air_671b4bea84dafb67,1,0,0,0,0,0,0,0.24895730466409896,0.48462829815955144,0.0,0.8109419972527983,0.19652408128866458,1,30.0,1,1,-0.5468580663657878,-0.5468580663657879
2016-04-23,air_671b4bea84dafb67,0,0,1,0,0,0,0,0.32424754899119096,0.32278335708569184,0.0,-0.7759165247183915,0.2926284391414003,1,25.0,1,1,-0.4480415429674165,-0.44804154296741666
2016-04-24,air_671b4bea84dafb67,0,0,0,1,0,0,0,0.048183319791852725,-0.08805380102487426,0.0,-0.99906850437059,0.06438058924115313,1,25.0,1,1,-1.075333966826168,-1.0753339668261683
2016-04-25,air_671b4bea84dafb67,0,1,0,0,0,0,0,0.3493442971002221,0.4099306330485396,0.0,0.8605313260643978,0.23256321548344053,1,25.0,1,1,-1.264240359608509,-1.2642403596085094
2016-04-26,air_671b4bea84dafb67,0,0,0,0,0,1,0,0.487376411699891,0.6589228500852465,0.0,1.4060139429919944,0.3166545286045841,1,29.0,1,1,-0.9831907670858687,-0.9831907670858689
2016-04-27,air_671b4bea84dafb67,0,0,0,0,0,0,1,0.3493442971002221,0.24808569197468,0.0,-1.2222204840227886,0.43678497592050364,1,28.0,1,1,-0.9634274624061945,-0.9634274624061947
2016-04-28,air_671b4bea84dafb67,0,0,0,0,1,0,0,-0.11494554291684707,-0.5486894025427822,0.0,-1.2966044772401881,0.2085371260202567,1,31.0,1,1,-0.7175411522357018,-0.717541152235702
2016-04-29,air_671b4bea84dafb67,1,0,0,0,0,0,0,0.06073169384636828,0.19828724856733837,1.0,1.0340939769049968,-0.01971072387999045,1,24.0,1,1,-0.5417247404749633,-0.5417247404749634
2016-04-30,air_671b4bea84dafb67,0,0,1,0,0,0,0,0.08582844195539895,0.23563608112284448,0.0,1.4308086073977941,-0.12782812646431807,1,21.0,1,1,-0.5866413420196775,-0.5866413420196777
2016-05-01,air_671b4bea84dafb67,0,0,0,1,0,0,0,0.36189267115473717,0.646473239233411,0.0,0.9349153192817974,0.04035449977796931,1,13.0,1,1,-0.8717975952549775,-0.8717975952549777
2016-05-02,air_671b4bea84dafb67,0,1,0,0,0,0,0,0.2615056787186141,0.19828724856733837,0.0,-0.42879122303719375,0.19652408128866458,1,27.0,1,1,-1.0137340561362744,-1.0137340561362747
2016-05-03,air_671b4bea84dafb67,0,0,0,0,0,1,0,0.6379569003540754,0.6091244066779049,1.0,0.19107538710780225,0.665032825820751,1,17.0,1,1,-0.7231878107156087,-0.7231878107156089
2016-05-04,air_671b4bea84dafb67,0,0,0,0,0,0,1,0.8512792592808373,0.895465456270118,1.0,0.9845046480933969,0.857241541526222,1,33.0,1,1,-0.7809377269873842,-0.7809377269873844
2016-05-05,air_671b4bea84dafb67,0,0,0,0,1,0,0,0.8512792592808373,0.9452638996774592,1.0,1.7531392446731924,0.665032825820751,1,16.0,1,1,-0.9765174434277969,-0.9765174434277971
2016-05-06,air_671b4bea84dafb67,1,0,0,0,0,0,0,0.3493442971002221,0.3352329679375273,0.0,-1.2718098128343884,0.43678497592050364,1,28.0,1,1,-1.1338538819815673,-1.1338538819815676
2016-05-07,air_671b4bea84dafb67,0,0,1,0,0,0,0,0.7383438927901985,0.8207677911591057,0.0,1.5547819294267935,0.46081106538368766,1,10.0,1,1,-0.6985478464396512,-0.6985478464396514
2016-05-08,air_671b4bea84dafb67,0,0,0,1,0,0,0,0.7508922668447141,0.895465456270118,0.0,1.653960587049993,0.6770458705523427,1,23.0,1,1,-1.0460740092484686,-1.0460740092484688
2016-05-09,air_671b4bea84dafb67,0,1,0,0,0,0,0,0.39953779331828343,0.24808569197468,0.0,-1.2966044772401881,0.5569154232364232,1,27.0,1,1,-1.4829200425576319,-1.4829200425576323
2016-05-10,air_671b4bea84dafb67,0,0,0,0,0,1,0,0.38698941926376784,0.3476825787893629,0.0,-1.2718098128343884,0.5449023785048315,1,15.0,1,1,-1.3171136162840011,-1.3171136162840016
2016-05-11,air_671b4bea84dafb67,0,0,0,0,0,0,1,0.7634406408992293,0.9079150671219535,0.0,-0.8750951823415908,0.5328893337732393,1,35.0,1,1,-1.1230738976108359,-1.123073897610836
2016-05-12,air_671b4bea84dafb67,0,0,0,0,1,0,0,0.8010857630627755,1.0199615647884714,0.0,1.9514965599195908,0.7130850047471187,1,22.0,1,1,-1.0001307425255894,-1.0001307425255896
