visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,total_area_visitors,total_genre_visitors
2016-02-03,air_e0f241bd406810c0,0,0,0,0,0,0,1,-1.1083219632262715,-1.1719477483178595,0.0,-0.15036957104692292,-0.9572679925179853,1,36.0,1,1,-1.2127408365363137,-1.2127408365363137
2016-02-04,air_e0f241bd406810c0,0,0,0,0,1,0,0,-1.1658406346715076,-1.0912184516905281,0.0,0.5003205727561256,-1.293553629014447,1,18.0,1,1,-1.1755415666079283,-1.1755415666079283
2016-02-05,air_e0f241bd406810c0,1,0,0,0,0,0,0,-1.1773443689605547,-1.12581672167367,0.0,0.024816236900051764,-1.1926679380655085,1,37.0,1,1,-0.8060623315084244,-0.8060623315084244
2016-02-06,air_e0f241bd406810c0,0,0,1,0,0,0,0,-1.303885446140074,-1.148882234995765,0.0,0.09989586887732656,-1.2599250653648006,1,49.0,1,1,-0.5856315225408972,-0.5856315225408972
2016-02-08,air_e0f241bd406810c0,0,1,0,0,0,0,0,-1.1773443689605547,-1.1604149916568123,0.0,-0.12534302705449807,-1.2599250653648006,1,25.0,1,1,-1.3821483225615285,-1.3821483225615285
2016-02-09,air_e0f241bd406810c0,0,0,0,0,0,1,0,-0.9472696831796104,-0.9758908850800546,0.0,0.6004267487258255,-0.9684775137345341,1,25.0,1,1,-1.166995788381137,-1.166995788381137
2016-02-10,air_e0f241bd406810c0,0,0,0,0,0,0,1,-1.1083219632262715,-0.8259650484864389,0.0,1.2511168925288743,-1.293553629014447,1,28.0,1,1,-0.8470317977133354,-0.8470317977133354
2016-02-11,air_e0f241bd406810c0,0,0,0,0,1,0,0,-0.9587734174686576,-0.7683012651812022,1.0,1.1760372605515992,-1.1590393744158622,1,25.0,1,1,-0.9194195662226259,-0.9194195662226259
2016-02-12,air_e0f241bd406810c0,1,0,0,0,0,0,0,-0.7517062002658078,-0.7567685085201549,0.0,-1.2265109627211956,-0.8788013440021443,1,34.0,1,1,-0.8638720077484828,-0.8638720077484828
2016-02-13,air_e0f241bd406810c0,0,0,1,0,0,0,0,-0.45260910875058014,-0.7798340218422495,0.0,-1.3266171386908956,-0.21743959222576997,1,32.0,1,1,-0.6763675795959455,-0.6763675795959455
2016-02-15,air_e0f241bd406810c0,0,1,0,0,0,0,0,-1.2233593061167436,-1.2988080715893804,0.0,-0.07528993906964812,-1.1254108107662162,1,13.0,1,1,-1.385667172419619,-1.385667172419619
2016-02-16,air_e0f241bd406810c0,0,0,0,0,0,1,0,-1.3268929147181683,-1.3449390982335698,0.0,-0.07528993906964812,-1.293553629014447,1,25.0,1,1,-1.2270675823871109,-1.2270675823871109
2016-02-17,air_e0f241bd406810c0,0,0,0,0,0,0,1,-1.2118555718276962,-1.2872753149283331,0.0,-0.10031648306207297,-1.2038774592820571,1,37.0,1,1,-1.0601735605462466,-1.0601735605462466
2016-02-18,air_e0f241bd406810c0,0,0,0,0,1,0,0,-1.2808779775619796,-1.1027512083515754,0.0,1.2511168925288743,-1.4616964472626777,1,32.0,1,1,-1.0697247244467778,-1.0697247244467778
2016-02-19,air_e0f241bd406810c0,1,0,0,0,0,0,0,-0.9012547460234215,-0.7567685085201549,0.0,-0.025236851084798177,-1.170248895632411,1,46.0,1,1,-0.7545363157292418,-0.7545363157292418
2016-02-20,air_e0f241bd406810c0,0,0,1,0,0,0,0,-0.9127584803124688,-1.2296115316230962,0.0,-1.3015905946984707,-0.5985633135884264,1,43.0,1,1,-0.7882167357995368,-0.7882167357995368
2016-02-22,air_e0f241bd406810c0,0,1,0,0,0,0,0,-1.1543369003824602,-1.1719477483178595,0.0,-0.9512189788045212,-1.2150869804986058,1,10.0,1,1,-1.3728485050794321,-1.3728485050794321
2016-02-23,air_e0f241bd406810c0,0,0,0,0,0,1,0,-1.0047883546248464,-0.9066943451137703,0.0,-0.9762455227969462,-0.8339632591359494,1,31.0,1,1,-1.159204049409651,-1.159204049409651
2016-02-24,air_e0f241bd406810c0,0,0,0,0,0,0,1,-1.246366774694838,-1.4717994215050907,0.0,-1.3015905946984707,-1.1029917683331187,1,27.0,1,1,-1.1157211190203895,-1.1157211190203895
2016-02-25,air_e0f241bd406810c0,0,0,0,0,1,0,0,-1.3383966490072157,-1.3449390982335698,0.0,-0.025236851084798177,-1.2375060229317034,1,33.0,1,1,-1.0126690874620246,-1.0126690874620246
2016-02-26,air_e0f241bd406810c0,1,0,0,0,0,0,0,-1.2693742432729322,-1.12581672167367,0.0,1.0258779965970497,-1.4280678836130314,1,39.0,1,1,-0.6074986609447454,-0.6074986609447454
2016-02-27,air_e0f241bd406810c0,0,0,1,0,0,0,0,-1.0623070260700826,-1.0104891550631965,0.0,-0.7760331708575466,-1.0581536834669236,1,38.0,1,1,-0.44135867835918613,-0.44135867835918613
2016-02-29,air_e0f241bd406810c0,0,1,0,0,0,0,0,-1.1198256975153187,-1.1373494783347173,0.0,-0.5758208189181471,-1.3608107563137393,1,2.0,1,1,-1.3255953784136452,-1.3255953784136452
2016-03-01,air_e0f241bd406810c0,0,0,0,0,0,1,0,-1.5454638662100657,-1.7370528247091799,0.0,-1.076351698766646,-1.3496012350971904,1,35.0,1,1,-1.2177677649050145,-1.2177677649050145
2016-03-02,air_e0f241bd406810c0,0,0,0,0,0,0,1,-1.1888481032496019,-0.9182271017748178,0.0,1.376249612490999,-1.3944393199633853,1,28.0,1,1,-1.0893297450847108,-1.0893297450847108
2016-03-03,air_e0f241bd406810c0,0,0,0,0,1,0,0,-0.8897510117343743,-0.6183754285875865,0.0,1.401276156483424,-1.2038774592820571,1,18.0,1,1,-1.1059186087014232,-1.1059186087014232
2016-03-04,air_e0f241bd406810c0,1,0,0,0,0,0,0,-0.602157654508194,-0.5491788886213024,0.0,-1.0513251547742208,-0.5873537923718776,1,38.0,1,1,-0.7371934128572243,-0.7371934128572243
2016-03-05,air_e0f241bd406810c0,0,0,1,0,0,0,0,-0.18802322010249434,-0.007139325552076703,0.0,0.27508167682430124,-0.4192109741236468,1,39.0,1,1,-0.5165112574712621,-0.5165112574712621
2016-03-07,air_e0f241bd406810c0,0,1,0,0,0,0,0,0.13408133999082755,0.26964683431305964,0.0,1.1510107165591743,0.13005556548724045,1,18.0,1,1,-1.4288987563904454,-1.4288987563904454
2016-03-08,air_e0f241bd406810c0,0,0,0,0,0,1,0,-0.21103068868058866,-0.37618753870559235,0.0,-1.126404786751496,-0.03808725276099033,1,22.0,1,1,-1.0968701376377619,-1.0968701376377619
2016-03-09,air_e0f241bd406810c0,0,0,0,0,0,0,1,-0.7402024659767604,-0.8490305618085335,0.0,-1.3015905946984707,-0.5649347499387802,1,29.0,1,1,-1.1428665322113736,-1.1428665322113736
2016-03-10,air_e0f241bd406810c0,0,0,0,0,1,0,0,-0.809224871711044,-0.987423641741102,0.0,-1.026298610781796,-0.5985633135884264,1,27.0,1,1,-1.023476983454731,-1.023476983454731
2016-03-11,air_e0f241bd406810c0,1,0,0,0,0,0,0,-0.9357659488905632,-0.9412926150969125,0.0,-0.025236851084798177,-0.8451727803524982,1,42.0,1,1,-0.6879295148439571,-0.6879295148439571
2016-03-12,air_e0f241bd406810c0,0,0,1,0,0,0,0,-0.9932846203357993,-0.9066943451137703,0.0,1.1760372605515992,-1.0693632046834725,1,37.0,1,1,-0.4996710474361147,-0.4996710474361147
2016-03-14,air_e0f241bd406810c0,0,1,0,0,0,0,0,-0.8552398088672326,-0.7452357518591075,0.0,-0.45068809895602235,-0.733077568187011,1,24.0,1,1,-1.3210711428818145,-1.3210711428818145
2016-03-15,air_e0f241bd406810c0,0,0,0,0,0,1,0,-0.7747136688439022,-0.6068426719265392,0.0,1.5013823324531237,-0.8563823015690468,1,18.0,1,1,-1.0486116252982347,-1.0486116252982347
2016-03-16,air_e0f241bd406810c0,0,0,0,0,0,0,1,-0.6366688573753357,-0.4569168353329237,0.0,0.2250285888394513,-0.7218680469704623,1,21.0,1,1,-0.9601376860091019,-0.9601376860091019
2016-03-17,air_e0f241bd406810c0,0,0,0,0,1,0,0,-0.3835867030162969,-0.11093413550150313,0.0,1.401276156483424,-0.733077568187011,1,36.0,1,1,-0.91313590576175,-0.91313590576175
2016-03-18,air_e0f241bd406810c0,1,0,0,0,0,0,0,-0.4180979058834386,-0.6991047252149181,0.0,-1.3266171386908956,-0.16139198614302638,1,36.0,1,1,-0.5411432064778957,-0.5411432064778957
2016-03-19,air_e0f241bd406810c0,0,0,1,0,0,0,0,-0.1535120172353526,0.08512272773630179,0.0,-0.5507942749257221,-0.13897294370992883,1,43.0,1,1,-0.5238003036058781,-0.5238003036058781
2016-03-20,air_e0f241bd406810c0,0,0,0,1,0,0,0,-0.5101277801958162,-0.20319618878988205,1.0,1.4513292444682735,-0.44163001655674433,1,32.0,1,1,-0.7341772558360039,-0.7341772558360039
2016-03-22,air_e0f241bd406810c0,0,0,0,0,0,1,0,-0.5906539202191469,-0.31852375540035555,0.0,1.5764619644303983,-0.9460584713014365,1,31.0,1,1,-1.0445900826032741,-1.0445900826032741
2016-03-23,air_e0f241bd406810c0,0,0,0,0,0,0,1,-0.42960164017248575,-0.2493272154340713,0.0,0.7756125566728002,-0.6209823560215239,1,34.0,1,1,-0.9443028616476946,-0.9443028616476946
2016-03-24,air_e0f241bd406810c0,0,0,0,0,1,0,0,-0.7286987316877133,-0.6068426719265392,0.0,0.9758249086121995,-0.6546109196711699,1,36.0,1,1,-1.0033692699799281,-1.0033692699799281
2016-03-25,air_e0f241bd406810c0,1,0,0,0,0,0,0,-0.8897510117343743,-0.6875719685538708,0.0,1.0258779965970497,-1.0021060773841801,1,37.0,1,1,-0.4041594084308007,-0.4041594084308007
2016-03-26,air_e0f241bd406810c0,0,0,1,0,0,0,0,-0.86674354315628,-0.7567685085201549,0.0,1.5264088764455486,-1.1254108107662162,1,31.0,1,1,-0.40994037605480654,-0.40994037605480654
2016-03-28,air_e0f241bd406810c0,0,1,0,0,0,0,0,-0.6251651230862884,-0.46844959199397085,0.0,0.8757187326425001,-0.890010865218693,1,32.0,1,1,-1.0800299276026144,-1.0800299276026144
2016-03-29,air_e0f241bd406810c0,0,0,0,0,0,1,0,-0.5101277801958162,-0.3646547820445448,0.0,0.20000204484702622,-0.8788013440021443,1,35.0,1,1,-0.8073190636005996,-0.8073190636005996
2016-03-30,air_e0f241bd406810c0,0,0,0,0,0,0,1,-0.1995269543915415,-0.13399964882359774,0.0,0.1499489568621765,-0.38558241047400077,1,32.0,1,1,-0.892022806613207,-0.892022806613207
2016-03-31,air_e0f241bd406810c0,0,0,0,0,1,0,0,-0.17651948581344715,-0.13399964882359774,0.0,-0.42566155496359737,-0.2622776770919647,1,36.0,1,1,-0.8565829616138667,-0.8565829616138667
2016-04-01,air_e0f241bd406810c0,1,0,0,0,0,0,0,-0.06148214292297501,-0.22626170211197666,0.0,-1.2765640507060456,0.1076365230541429,1,22.0,1,1,-0.6512329377524418,-0.6512329377524418
2016-04-02,air_e0f241bd406810c0,0,0,1,0,0,0,0,0.1455850742798749,0.14278651104153856,0.0,0.6504798367106754,0.09642700183759421,1,44.0,1,1,-0.6683244942060242,-0.6683244942060242
2016-04-04,air_e0f241bd406810c0,0,1,0,0,0,0,0,0.05355519996749713,0.13125375438049144,0.0,-1.126404786751496,0.09642700183759421,1,5.0,1,1,-1.3009634294070116,-1.3009634294070116
2016-04-05,air_e0f241bd406810c0,0,0,0,0,0,1,0,-0.17651948581344715,-0.29545824207826055,0.0,0.2250285888394513,-0.21743959222576997,1,15.0,1,1,-1.097875523311502,-1.097875523311502
2016-04-06,air_e0f241bd406810c0,0,0,0,0,0,0,1,-0.08448961150106936,0.06205721441420717,0.0,0.4502674847712757,-0.3183252831747083,1,16.0,1,1,-1.0312687224262174,-1.0312687224262174
2016-04-07,air_e0f241bd406810c0,0,0,0,0,1,0,0,-0.09599334579011654,0.0966554843973493,0.0,-1.3266171386908956,-0.060506295194087886,1,20.0,1,1,-1.146385382069464,-1.146385382069464
2016-04-08,air_e0f241bd406810c0,1,0,0,0,0,0,0,-0.03847467434488046,-0.06480310885731347,0.0,0.024816236900051764,-0.049296773977539204,1,37.0,1,1,-0.591412490164903,-0.591412490164903
2016-04-09,air_e0f241bd406810c0,0,0,1,0,0,0,0,0.09957013712368623,0.16585202436363358,0.0,1.1760372605515992,-0.07171581641063657,1,28.0,1,1,-0.4996710474361147,-0.4996710474361147
2016-04-11,air_e0f241bd406810c0,0,1,0,0,0,0,0,-0.1995269543915415,-0.13399964882359774,0.0,1.2761434365212991,-0.4192109741236468,1,3.0,1,1,-1.3230819142292949,-1.3230819142292949
2016-04-12,air_e0f241bd406810c0,0,0,0,0,0,1,0,-0.4756165773286747,-0.31852375540035555,0.0,0.8256656446576499,-0.7218680469704623,1,29.0,1,1,-1.1607121279202612,-1.1607121279202612
2016-04-13,air_e0f241bd406810c0,0,0,0,0,0,0,1,-0.11900081436821108,-0.06480310885731347,0.0,-0.6759269948878468,-0.2734871983085136,1,31.0,1,1,-1.0732435743048685,-1.0732435743048685
2016-04-14,air_e0f241bd406810c0,0,0,0,0,1,0,0,0.44468216579510267,0.7194243440939062,0.0,1.3261965245061489,0.3094079049520199,1,35.0,1,1,-1.0403171934898785,-1.0403171934898785
2016-04-15,air_e0f241bd406810c0,1,0,0,0,0,0,0,0.16859254285796926,0.3734416442624856,0.0,1.5764619644303983,0.14126508670378912,1,28.0,1,1,-0.6190605961927571,-0.6190605961927571
2016-04-16,air_e0f241bd406810c0,0,0,1,0,0,0,0,0.08806640283463885,0.2581140776520121,0.0,1.0008514526046248,-0.22864911344231867,1,31.0,1,1,-0.4046621012676708,-0.4046621012676708
2016-04-18,air_e0f241bd406810c0,0,1,0,0,0,0,0,-0.11900081436821108,-0.13399964882359774,0.0,-1.3015905946984707,-0.13897294370992883,1,22.0,1,1,-1.412058546355298,-1.412058546355298
2016-04-19,air_e0f241bd406810c0,0,0,0,0,0,1,0,-0.1535120172353526,0.15431926770258608,0.0,1.226090348536449,-0.5200966650725853,1,19.0,1,1,-1.0968701376377619,-1.0968701376377619
2016-04-20,air_e0f241bd406810c0,0,0,0,0,0,0,1,0.030547731389402782,0.3273106176182964,0.0,1.4263027004758486,-0.4080014529070981,1,32.0,1,1,-0.9639078822856274,-0.9639078822856274
2016-04-21,air_e0f241bd406810c0,0,0,0,0,1,0,0,-0.049978408633927635,-0.2493272154340713,0.0,-1.3266171386908956,0.15247460792033782,1,13.0,1,1,-1.0697247244467778,-1.0697247244467778
2016-04-22,air_e0f241bd406810c0,1,0,0,0,0,0,0,0.3411485571936775,0.40803991424562774,0.0,1.7015946843925231,0.23094125643617874,1,36.0,1,1,-0.5733155480375804,-0.5733155480375804
2016-04-23,air_e0f241bd406810c0,0,0,1,0,0,0,0,0.1570888085689223,0.22351580766887036,0.0,-0.6509004508954218,0.23094125643617874,1,32.0,1,1,-0.4765471769400913,-0.4765471769400913
2016-04-25,air_e0f241bd406810c0,0,1,0,0,0,0,0,0.16859254285796926,0.3734416442624856,0.0,-0.10031648306207297,0.029169874538301943,1,32.0,1,1,-1.275828787563508,-1.275828787563508
2016-04-26,air_e0f241bd406810c0,0,0,0,0,0,1,0,0.4101709629279609,0.6502278041276224,0.0,1.0759310845818995,0.07400795940449685,1,25.0,1,1,-1.0006044593771428,-1.0006044593771428
2016-04-27,air_e0f241bd406810c0,0,0,0,0,0,0,1,0.2836298857484414,-0.11093413550150313,0.0,-1.3266171386908956,0.5111792868498968,1,22.0,1,1,-0.981250785157645,-0.981250785157645
2016-04-28,air_e0f241bd406810c0,0,0,0,0,1,0,0,0.08806640283463885,0.13125375438049144,0.0,-1.2265109627211956,0.0515889169713993,1,35.0,1,1,-0.7404609162968798,-0.7404609162968798
2016-04-29,air_e0f241bd406810c0,1,0,0,0,0,0,0,-0.07298587721202218,0.10818824105839683,1.0,1.4763557884606984,-0.28469671952506226,1,31.0,1,1,-0.5682886196688797,-0.5682886196688797
2016-04-30,air_e0f241bd406810c0,0,0,1,0,0,0,0,0.05355519996749713,0.3388433742793439,0.0,1.8017008603622229,-0.38558241047400077,1,25.0,1,1,-0.6122742428950111,-0.6122742428950111
2016-05-01,air_e0f241bd406810c0,0,0,0,1,0,0,0,0.3986672286389136,0.6386950474665748,0.0,1.7516477723773731,0.040379395754850625,1,14.0,1,1,-0.8915201137763369,-0.8915201137763369
2016-05-02,air_e0f241bd406810c0,0,1,0,0,0,0,0,0.5137045715293856,0.7194243440939062,0.0,1.8017008603622229,0.2085222140030814,1,36.0,1,1,-1.0305146831709122,-1.0305146831709122
2016-05-03,air_e0f241bd406810c0,0,0,0,0,0,1,0,0.31814108861558316,0.0966554843973493,1.0,-1.3266171386908956,0.4999697656333482,1,26.0,1,1,-0.7459905375024506,-0.7459905375024506
2016-05-04,air_e0f241bd406810c0,0,0,0,0,0,0,1,0.5137045715293856,0.7078915874328591,1.0,1.6515415964076734,0.28698886251892236,1,24.0,1,1,-0.8025434816503338,-0.8025434816503338
2016-05-05,air_e0f241bd406810c0,0,0,0,0,1,0,0,0.5137045715293856,0.5003019675340067,1.0,1.1259841725667494,0.28698886251892236,1,23.0,1,1,-0.9940694524978319,-0.9940694524978319
2016-05-06,air_e0f241bd406810c0,1,0,0,0,0,0,0,0.0650589342565445,-0.27239272875616594,0.0,-1.3266171386908956,0.33182694738511725,1,36.0,1,1,-1.1481448069985094,-1.1481448069985094
2016-05-07,air_e0f241bd406810c0,0,0,1,0,0,0,0,0.3411485571936775,0.4426381842287699,0.0,-0.3005288350014727,0.3766650322513122,1,22.0,1,1,-0.7218612813326871,-0.7218612813326871
2016-05-09,air_e0f241bd406810c0,0,1,0,0,0,0,0,0.0650589342565445,-0.19166343212883452,0.0,-1.3266171386908956,0.2085222140030814,1,15.0,1,1,-1.4899759360701592,-1.4899759360701592
2016-05-10,air_e0f241bd406810c0,0,0,0,0,0,1,0,0.24911868288129968,-0.053270352196266364,0.0,-1.3266171386908956,0.4775507232002505,1,23.0,1,1,-1.3276061497611256,-1.3276061497611256
2016-05-11,air_e0f241bd406810c0,0,0,0,0,0,0,1,0.24911868288129968,0.06205721441420717,0.0,-0.3756084669787475,0.07400795940449685,1,25.0,1,1,-1.1375882574242377,-1.1375882574242377
2016-05-12,air_e0f241bd406810c0,0,0,0,0,1,0,0,0.2376149485922527,0.5579657508392435,0.0,2.0019132123016226,-0.17260150735957508,1,30.0,1,1,-1.0171933229938552,-1.0171933229938552
2016-05-13,air_e0f241bd406810c0,1,0,0,0,0,0,0,0.525208305818433,0.5464329941781959,0.0,0.20000204484702622,0.4215031171175071,1,34.0,1,1,-0.6602814088161031,-0.6602814088161031
2016-05-14,air_e0f241bd406810c0,0,0,1,0,0,0,0,0.6517493829979522,0.7886208840601905,0.0,1.8517539483470726,0.39908407468440954,1,29.0,1,1,-0.4996710474361147,-0.4996710474361147
2016-05-17,air_e0f241bd406810c0,0,0,0,0,0,1,0,0.19160001143606362,0.5118347241950542,0.0,2.0019132123016226,-0.2734871983085136,1,17.0,1,1,-1.2567264597624452,-1.2567264597624452
2016-05-18,air_e0f241bd406810c0,0,0,0,0,0,0,1,0.5482157743965274,0.8693501806875219,0.0,1.9768866683091975,0.11884604427069158,1,3.0,1,1,-1.0538899000853705,-1.0538899000853705
2016-05-19,air_e0f241bd406810c0,0,0,0,0,1,0,0,0.5597195086855747,0.7078915874328591,0.0,1.201063804544024,0.26456982008582497,1,56.0,1,1,-1.0453441218585793,-1.0453441218585793
2016-05-20,air_e0f241bd406810c0,1,0,0,0,0,0,0,0.74377925731033,0.8924156940096165,0.0,1.7516477723773731,0.4775507232002505,1,32.0,1,1,-0.659778715979233,-0.659778715979233
2016-05-21,air_e0f241bd406810c0,0,0,1,0,0,0,0,0.7667867258884243,0.8001536407212381,0.0,1.726621228384948,0.5111792868498968,1,31.0,1,1,-0.3848057342113029,-0.3848057342113029
2016-05-23,air_e0f241bd406810c0,0,1,0,0,0,0,0,0.8128016630446134,1.0538742872642797,0.0,1.8017008603622229,0.466341201983702,1,14.0,1,1,-1.3203171036265096,-1.3203171036265096
2016-05-24,air_e0f241bd406810c0,0,0,0,0,0,1,0,0.74377925731033,0.7540226140770484,0.0,0.09989586887732656,0.5111792868498968,1,26.0,1,1,-1.2092219866782232,-1.2092219866782232
2016-05-25,air_e0f241bd406810c0,0,0,0,0,0,0,1,0.5597195086855747,0.2581140776520121,0.0,-1.3266171386908956,0.8138363596967121,1,27.0,1,1,-1.0046260020721034,-1.0046260020721034
2016-05-26,air_e0f241bd406810c0,0,0,0,0,1,0,0,0.8588166002008021,0.6963588307718116,0.0,-1.2515375067136207,0.9147220506456507,1,20.0,1,1,-0.9686834642358931,-0.9686834642358931
2016-05-27,air_e0f241bd406810c0,1,0,0,0,0,0,0,1.0198688802474634,1.22686563717999,0.0,0.42524094077885083,1.015607741594589,1,44.0,1,1,-0.6761162331775105,-0.6761162331775105
2016-05-28,air_e0f241bd406810c0,0,0,1,0,0,0,0,0.7207717887322356,0.5003019675340067,0.0,-1.126404786751496,0.948350614295297,1,34.0,1,1,-0.481574105308792,-0.481574105308792
2016-05-30,air_e0f241bd406810c0,0,1,0,0,0,0,0,0.8358091316227078,0.9385467206538062,0.0,1.0759310845818995,0.8138363596967121,1,27.0,1,1,-1.3072470898678876,-1.3072470898678876
2016-05-31,air_e0f241bd406810c0,0,0,0,0,0,1,0,0.8128016630446134,0.9270139639927587,0.0,1.226090348536449,0.5784364141491892,1,28.0,1,1,-1.0802812740210495,-1.0802812740210495
2016-06-01,air_e0f241bd406810c0,0,0,0,0,0,0,1,0.7897941944665191,0.9154812073317116,0.0,1.0008514526046248,0.6344840202319327,1,24.0,1,1,-1.1013943731695925,-1.1013943731695925
