visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,total_area_visitors,total_genre_visitors
2016-08-14,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,1.4753961069924462,1.574780285006662,1.0,1.7061233844497377,1.3107780144836338,1,15.0,1,1,-0.9336048502477035,-0.9336048502477035
2016-08-18,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,1.3185570491246783,1.4348795307577789,0.0,1.6528364643265345,1.1502311461331929,1,6.0,1,1,-0.5770407960997999,-0.5770407960997999
2016-08-19,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,1.4335723582277082,1.4886875131611956,0.0,0.8002457423552793,1.3408805522993417,1,10.0,1,1,0.7053010130947693,0.7053010130947693
2016-08-20,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,1.4649401698012618,1.4994491096418792,0.0,0.8801761225400847,1.3910514486588543,1,23.0,1,1,0.5921742649916192,0.5921742649916192
2016-08-21,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,1.5381317301395534,1.6393498638907622,0.0,1.519619164018526,1.4913932413778799,1,10.0,1,1,-0.8308599872552855,-0.8308599872552855
2016-08-23,air_97cf68dc1a9beac0,0,0,0,0,0,1,0,1.349924860698232,1.3595483553929952,0.0,1.4663322438953221,1.1602653254050956,1,13.0,1,1,-0.6393321067641926,-0.6393321067641926
2016-08-25,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,1.3917486094629699,1.4348795307577789,0.0,1.1998976432793051,1.3408805522993417,1,11.0,1,1,-0.3318135098635408,-0.3318135098635408
2016-08-26,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,1.2662773631687556,1.4456411272384624,0.0,0.7469588222320761,1.3007438352117313,1,10.0,1,1,0.992055839773957,0.992055839773957
2016-08-27,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,1.0989823681098034,0.972130882088395,0.0,-1.4910918229424677,1.2606071181241212,1,16.0,1,1,1.0525571702468441,1.0525571702468441
2016-08-28,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,1.0676145565362498,0.9936540750497617,0.0,-1.2246572223264505,1.0699577119579724,1,11.0,1,1,-0.3017418426462477,-0.3017418426462477
2016-08-29,air_97cf68dc1a9beac0,0,1,0,0,0,0,0,0.8898636242861131,0.8860381102429282,0.0,-0.8516487814640266,0.9595817399670445,1,23.0,1,1,-1.4262073989500281,-1.4262073989500281
2016-09-01,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,0.8898636242861131,1.0689852504145454,0.0,0.2673765411232454,0.6786247203537731,1,2.0,1,1,-0.6300242097683638,-0.6300242097683638
2016-09-02,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,1.0676145565362498,1.2304091976247955,0.0,0.42723730149285555,0.8592399472480191,1,10.0,1,1,0.5266609899825164,0.5266609899825164
2016-09-03,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,1.2244536144040177,1.219647601144112,0.0,-0.07898843967757681,1.1000602497736802,1,16.0,1,1,1.0858508018088473,1.0858508018088473
2016-09-04,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,1.2139976772128331,1.241170794105479,0.0,-1.2779441424496538,1.4010856279307569,1,18.0,1,1,-0.766420700361086,-0.766420700361086
2016-09-05,air_97cf68dc1a9beac0,0,1,0,0,0,0,0,1.0362467449626962,0.9290844961656618,0.0,-1.2246572223264505,1.2606071181241212,1,3.0,1,1,-1.3388563656045578,-1.3388563656045578
2016-09-06,air_97cf68dc1a9beac0,0,0,0,0,0,1,0,1.2244536144040177,1.241170794105479,0.0,0.5071676816776607,1.2004020424927058,1,4.0,1,1,-0.6647498254835713,-0.6647498254835713
2016-09-08,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,0.95259924743322,0.9506076891270284,0.0,-0.34542304029359394,0.9896842777827524,1,6.0,1,1,-0.43062041643464666,-0.43062041643464666
2016-09-09,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,0.8898636242861131,0.8645149172815616,0.0,1.1998976432793051,0.8993766643356291,1,9.0,1,1,0.8309576225384583,0.8309576225384583
2016-09-10,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,0.9003195614772974,0.8967997067236118,0.0,0.6137415219240676,0.8191032301604086,1,16.0,1,1,1.3185482267045674,1.3185482267045674
2016-09-11,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,1.0571586193450653,1.090508443375912,0.0,1.1466107231561018,1.0699577119579724,1,6.0,1,1,-0.34541735931898293,-0.34541735931898293
2016-09-12,air_97cf68dc1a9beac0,0,1,0,0,0,0,0,0.931687373050851,0.6923293735906284,0.0,-1.5177352830040693,1.1602653254050956,1,13.0,1,1,-1.3184505914213946,-1.3184505914213946
2016-09-13,air_97cf68dc1a9beac0,0,0,0,0,0,1,0,0.8689517499037438,0.7461373559940451,0.0,-0.26549266010878886,0.9796500985108496,1,2.0,1,1,-0.8222680823360589,-0.8222680823360589
2016-09-16,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,1.0153348705803273,0.9828924785690786,0.0,-0.21220573998558537,1.1000602497736802,1,2.0,1,1,0.7658023435676566,0.7658023435676566
2016-09-17,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,1.0780704937274341,1.1550780222600119,0.0,-0.13227535980078028,1.1301627875893878,1,34.0,1,1,1.2086434429461272,1.2086434429461272
2016-09-18,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,0.9421433102420357,0.5739518123031114,0.0,-1.5177352830040693,1.2104362217646083,1,13.0,1,1,0.0802399302210346,0.0802399302210346
2016-09-19,air_97cf68dc1a9beac0,0,1,0,0,0,0,0,0.7434805036095296,0.6815677771099449,1.0,-1.4910918229424677,0.7588981545289936,1,10.0,1,1,-1.3213145597278035,-1.3213145597278035
2016-09-21,air_97cf68dc1a9beac0,0,0,0,0,0,0,1,0.5970973829329465,0.43405105805422795,0.0,-1.5177352830040693,0.5682487483628449,1,6.0,1,1,0.2792857275164507,0.2792857275164507
2016-09-22,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,0.5239058225946549,0.14348795307577777,1.0,-1.5177352830040693,0.8090690508885063,1,15.0,1,1,-0.3586632127361239,-0.3586632127361239
2016-09-23,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,0.6180092573153154,0.6169981982258447,0.0,-0.42535342047839925,0.7890006923447013,1,5.0,1,1,0.1024356845957033,0.1024356845957033
2016-09-24,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,0.7643923779918985,0.7461373559940451,0.0,0.48052422161605907,0.7388297959851885,1,7.0,1,1,0.9916978437356558,0.9916978437356558
2016-09-25,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,0.7121126920359759,0.5309054263803783,0.0,-1.3045876025112557,0.9294792021513368,1,28.0,1,1,-0.438496329277271,-0.438496329277271
2016-09-27,air_97cf68dc1a9beac0,0,0,0,0,0,1,0,1.046702682153881,1.0582236539338619,0.0,0.4005938414312539,0.9294792021513368,1,5.0,1,1,-0.5022196240948683,-0.5022196240948683
2016-09-28,air_97cf68dc1a9beac0,0,0,0,0,0,0,1,1.0153348705803273,0.842991724320195,0.0,-1.4378049028192643,1.2505729388522184,1,18.0,1,1,-0.391956844298127,-0.391956844298127
2016-09-29,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,0.6075533201241308,0.3802430756508112,0.0,-1.5177352830040693,0.7388297959851885,1,3.0,1,1,-0.27560813185026684,-0.27560813185026684
2016-09-30,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,0.4507142622563629,0.2511039178826112,0.0,-1.5177352830040693,0.638488003266163,1,16.0,1,1,1.0572111187447586,1.0572111187447586
2016-10-01,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,0.649377068888869,0.5201438298996948,0.0,-1.4111614427576624,0.8191032301604086,1,14.0,1,1,1.0897887582301593,1.0897887582301593
2016-10-02,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,0.9839670590067736,0.8860381102429282,0.0,0.693671902108873,0.969615919238947,1,13.0,1,1,-0.49219573502243724,-0.49219573502243724
2016-10-03,air_97cf68dc1a9beac0,0,1,0,0,0,0,0,0.9839670590067736,0.8752765137622451,0.0,-1.2513006823880521,1.1602653254050956,1,1.0,1,1,-1.528236269865844,-1.528236269865844
2016-10-04,air_97cf68dc1a9beac0,0,0,0,0,0,1,0,0.931687373050851,0.9075613032042953,0.0,-1.1980137622648488,0.9997184570546547,1,2.0,1,1,-0.7216711955734475,-0.7216711955734475
2016-10-06,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,0.7121126920359759,0.6923293735906284,0.0,0.2673765411232454,0.5983512861785526,1,23.0,1,1,-0.43276839266445327,-0.43276839266445327
2016-10-07,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,0.39843457630044027,0.4125278650928613,0.0,-0.5052838006632043,0.3274284458371837,1,6.0,1,1,0.690981171562725,0.690981171562725
2016-10-08,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,0.7121126920359759,0.6815677771099449,0.0,-0.718431481156018,0.6485221825380654,1,20.0,1,1,0.9315545093010696,0.9315545093010696
2016-10-09,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,0.4820820738299165,0.45557425101559457,0.0,0.054228860630431745,0.35753098365289143,1,8.0,1,1,0.24599209595444765,0.24599209595444765
2016-10-11,air_97cf68dc1a9beac0,0,0,0,0,0,1,0,0.07430052337372034,-0.02869759061515586,0.0,-1.3845179826960607,0.1568473982148404,1,14.0,1,1,-1.1895720176329958,-1.1895720176329958
2016-10-13,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,0.03247677460898203,0.0035871988268942434,0.0,-1.0647964619568402,0.20701829457435317,1,15.0,1,1,-0.47966587368189845,-0.47966587368189845
2016-10-14,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,0.03247677460898203,0.1972959354791945,0.0,-0.07898843967757681,0.02640306768010715,1,5.0,1,1,0.8406235155725882,0.8406235155725882
2016-10-15,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,0.07430052337372034,0.40176626861217785,0.0,0.9867499627864916,-0.20438305557365163,1,23.0,1,1,1.283464614951059,1.283464614951059
2016-10-16,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,0.33569895315333337,0.3587198826894446,0.0,-1.4378049028192643,0.24715501166196324,1,7.0,1,1,-0.5229833943163326,-0.5229833943163326
2016-10-17,air_97cf68dc1a9beac0,0,1,0,0,0,0,0,0.47162613663873226,0.4125278650928613,0.0,-1.2246572223264505,0.6886588996256757,1,8.0,1,1,-1.4000736881540474,-1.4000736881540474
2016-10-18,air_97cf68dc1a9beac0,0,0,0,0,0,1,0,0.691200817653607,0.6492829876678948,0.0,0.054228860630431745,0.6786247203537731,1,3.0,1,1,-0.6368261344960849,-0.6368261344960849
2016-10-20,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,0.5029939482122855,0.43405105805422795,0.0,0.2673765411232454,0.5682487483628449,1,4.0,1,1,-0.2967298981100322,-0.2967298981100322
2016-10-21,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,0.2102277068591192,0.014348795307577739,0.0,-1.3845179826960607,0.27725754947767095,1,13.0,1,1,0.8628192699472569,0.8628192699472569
2016-10-22,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,-0.06162666011167851,-0.5237310287265894,0.0,-1.5177352830040693,0.21705247384625567,1,23.0,1,1,1.3837035056753693,1.3837035056753693
2016-10-23,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,0.10566833494727398,0.0035871988268942434,0.0,-1.4378049028192643,0.19698411530245047,1,3.0,1,1,-0.269522199199148,-0.269522199199148
2016-10-24,air_97cf68dc1a9beac0,0,1,0,0,0,0,0,-0.009346974155755902,0.06815677771099445,0.0,1.2798280234641104,-0.1040412628546261,1,4.0,1,1,-1.2418394392249577,-1.2418394392249577
2016-10-25,air_97cf68dc1a9beac0,0,0,0,0,0,1,0,0.08475646056490464,0.2188191284405611,0.0,0.16080270087683846,-0.1843146970298464,1,10.0,1,1,-0.6017425227425763,-0.6017425227425763
2016-10-28,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,0.0429327118001667,-0.16859834486403902,0.0,-1.4111614427576624,0.27725754947767095,1,18.0,1,1,0.7697402999889688,0.7697402999889688
2016-10-29,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,0.05338864899135137,0.12196476011441117,0.0,-0.3187795802319923,-0.02376782867940561,1,8.0,1,1,1.5562575961365033,1.5562575961365033
2016-10-30,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,-0.26028946674418446,-0.23316792374813922,0.0,0.8002457423552793,-0.22445141411745667,1,14.0,1,1,-0.1904050747346031,-0.1904050747346031
2016-10-31,air_97cf68dc1a9beac0,0,1,0,0,0,0,0,-0.19755384359707737,-0.1470751519026724,0.0,-0.9582226217104334,-0.2645881312050669,1,10.0,1,1,-1.0803832259511579,-1.0803832259511579
2016-11-01,air_97cf68dc1a9beac0,0,0,0,0,0,1,0,-0.26028946674418446,-0.24392952022882272,0.0,-0.052344979615975194,-0.3147590275645797,1,8.0,1,1,-0.8104542130721223,-0.8104542130721223
2016-11-03,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,-0.511231959332613,-0.3300222920742891,1.0,0.48052422161605907,-0.5455451508183383,1,14.0,1,1,-0.15532146298109453,-0.15532146298109453
2016-11-04,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,-0.5216878965237975,-0.28697590615155594,0.0,1.0666803429712965,-0.7060920191687792,1,14.0,1,1,-0.03288681788211555,-0.03288681788211555
2016-11-05,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,-0.333481027082476,-0.02869759061515586,0.0,1.1199672630945001,-0.5455451508183383,1,16.0,1,1,1.1076885601452149,1.1076885601452149
2016-11-06,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,-0.30211321550892256,-0.039459187095838975,0.0,0.24073308106164354,-0.43516917882741024,1,23.0,1,1,-0.574176827793391,-0.574176827793391
2016-11-07,air_97cf68dc1a9beac0,0,1,0,0,0,0,0,-0.5216878965237975,-0.34078388855497266,0.0,1.0933238030328987,-0.7060920191687792,1,6.0,1,1,-1.3087846983872649,-1.3087846983872649
2016-11-10,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,-0.7308066403474879,-0.8681021161084564,0.0,-1.2513006823880521,-0.665955302081169,1,4.0,1,1,-0.5956565900914574,-0.5956565900914574
2016-11-11,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,-0.4589522733766904,-0.2654527131901893,0.0,-0.2921361201703907,-0.5054084337307281,1,13.0,1,1,0.30040749377621606,0.30040749377621606
2016-11-12,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,-0.43804039899432123,-0.16859834486403902,0.0,0.9068195826016864,-0.6358527642654612,1,12.0,1,1,1.615326942456186,1.615326942456186
2016-11-13,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,-0.22892165517063082,-0.1578367483833559,0.0,-0.052344979615975194,-0.32479320683648216,1,19.0,1,1,-0.4456562500432932,-0.4456562500432932
2016-11-14,air_97cf68dc1a9beac0,0,1,0,0,0,0,0,-0.09299447168523214,-0.40535346743907286,0.0,-1.5177352830040693,0.11671068112723015,1,9.0,1,1,-1.4129615455328872,-1.4129615455328872
2016-11-17,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,-0.4694082105678749,-0.2654527131901893,0.0,0.7469588222320761,-0.6358527642654612,1,6.0,1,1,-0.34326938308917626,-0.34326938308917626
2016-11-18,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,-0.3543929014648452,-0.3623070815163392,0.0,-0.23884920004718724,-0.46527171664311795,1,6.0,1,1,0.8774971075176023,0.8774971075176023
2016-11-19,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,0.08475646056490464,0.014348795307577739,0.0,-1.4910918229424677,0.1568473982148404,1,12.0,1,1,1.3554218186495817,1.3554218186495817
2016-11-20,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,0.0429327118001667,0.07891837419167756,0.0,-1.2779441424496538,0.08660814331152243,1,15.0,1,1,-0.20866287268795963,-0.20866287268795963
2016-11-22,air_97cf68dc1a9beac0,0,0,0,0,0,1,0,0.0011089630354287673,0.10044156715304456,0.0,0.8268892024168815,-0.12410962139843114,1,13.0,1,1,0.5563746611615084,0.5563746611615084
2016-11-23,air_97cf68dc1a9beac0,0,0,0,0,0,0,1,-0.4694082105678749,-0.6851549759368395,1.0,-1.5177352830040693,-0.2545539519331644,1,9.0,1,1,-0.26809021504594355,-0.26809021504594355
2016-11-24,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,-0.6157913312444583,-0.6205853970527395,0.0,0.08087232069203336,-0.5856818679059486,1,4.0,1,1,-1.1451805088836584,-1.1451805088836584
2016-11-25,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,-0.7203507031563035,-0.5990622040913729,0.0,0.42723730149285555,-0.6759894813530715,1,8.0,1,1,0.7496925218441067,0.7496925218441067
2016-11-26,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,-0.7098947659651188,-0.6528701864947896,0.0,0.1874461609384403,-0.9368781424225379,1,15.0,1,1,1.6572124789374156,1.6572124789374156
2016-11-27,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,-0.5739675824797201,-0.9972412738766565,0.0,-1.5177352830040693,-0.22445141411745667,1,19.0,1,1,-0.5559190298400345,-0.5559190298400345
2016-11-28,air_97cf68dc1a9beac0,0,1,0,0,0,0,0,-0.6680710172003809,-0.7927709407436729,0.0,-1.0381530018952385,-0.6057502264497536,1,12.0,1,1,-1.2719111064422506,-1.2719111064422506
2016-11-29,air_97cf68dc1a9beac0,0,0,0,0,0,1,0,-0.793542263494595,-0.5883006076106896,0.0,-0.34542304029359394,-0.8365363497035123,1,13.0,1,1,-0.6554419284877425,-0.6554419284877425
2016-11-30,air_97cf68dc1a9beac0,0,0,0,0,0,0,1,-0.772630389112226,-0.9649564844346066,0.0,-0.9582226217104334,-0.8265021704316098,1,3.0,1,1,-0.42704045605163554,-0.42704045605163554
2016-12-01,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,-0.37530477584721417,-0.28697590615155594,0.0,-0.6651445610328145,-0.32479320683648216,1,13.0,1,1,-0.5272793467759458,-0.5272793467759458
2016-12-02,air_97cf68dc1a9beac0,1,0,0,0,0,0,0,-0.7412625775386724,-0.6636317829754729,0.0,0.8535326624784831,-0.7261603777125842,1,8.0,1,1,1.0017217328080867,1.0017217328080867
2016-12-03,air_97cf68dc1a9beac0,0,0,1,0,0,0,0,-0.772630389112226,-0.6098238005720562,0.0,0.7736022822936778,-0.9067756046068302,1,26.0,1,1,2.0864497288604444,2.0864497288604444
2016-12-04,air_97cf68dc1a9beac0,0,0,0,1,0,0,0,-0.772630389112226,-1.0940956422028065,0.0,-1.0914399220184419,-0.756262915528292,1,23.0,1,1,-0.3643911493489416,-0.3643911493489416
2016-12-05,air_97cf68dc1a9beac0,0,1,0,0,0,0,0,-0.4903200849502439,-0.3945918709583893,0.0,0.13415924081523684,-0.5555793300902409,1,19.0,1,1,-1.2089038037012556,-1.2089038037012556
2016-12-08,air_97cf68dc1a9beac0,0,0,0,0,1,0,0,-0.8876456982152557,-0.7927709407436729,0.0,0.9068195826016864,-0.9368781424225379,1,2.0,1,1,-0.07226638209523745,-0.07226638209523745
