visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-07-15,air_df843e6b22e8d540,1,0,0,0,0,0,0,0.6797692664356283,0.3796519616379948,0.0,-1.3518517301584323,0.910187443308602,1,18.0,1,1,0.960791903692479,0.9607919036924787
2016-07-16,air_df843e6b22e8d540,0,0,1,0,0,0,0,0.9018745904626282,0.8136554825729462,0.0,-0.9199665746073434,0.8103098218229831,1,22.0,1,1,1.409870033584256,1.4098700335842558
2016-07-17,air_df843e6b22e8d540,0,0,0,1,0,0,0,1.1122901605934696,0.9426835563644184,0.0,-1.3248589079364894,1.1987227942670575,1,15.0,1,1,0.49163908918633453,0.49163908918633425
2016-07-18,air_df843e6b22e8d540,0,1,0,0,0,0,0,1.43960326968589,1.493985326200708,1.0,0.6726099364872964,1.354087983244687,1,16.0,1,1,-1.0221408321044898,-1.0221408321044902
2016-07-19,air_df843e6b22e8d540,0,0,0,0,0,1,0,1.27594671513968,1.3532274275191019,0.0,0.3217032476020368,1.2098203077654595,1,13.0,1,1,-0.8481602321133047,-0.848160232113305
2016-07-20,air_df843e6b22e8d540,0,0,0,0,0,0,1,1.1590491761781012,1.0717116301558902,0.0,-0.11018190794905214,1.165430253771851,1,19.0,1,1,-0.3708288423938994,-0.37082884239389974
2016-07-21,air_df843e6b22e8d540,0,0,0,0,1,0,0,0.633010250850997,0.41484143630839637,0.0,-1.3518517301584323,0.8990899298101998,1,6.0,1,1,-0.15186607872977967,-0.15186607872978
2016-07-22,air_df843e6b22e8d540,1,0,0,0,0,0,0,0.5862512352663652,0.22716423806625502,0.0,-1.3518517301584323,0.8436023623181892,1,16.0,1,1,1.0239899848858582,1.023989984885858
2016-07-23,air_df843e6b22e8d540,0,0,1,0,0,0,0,0.703148774227944,0.7432765332321435,0.0,-0.9739522190512296,0.7770172813277766,1,33.0,1,1,1.3373781169212622,1.337378116921262
2016-07-24,air_df843e6b22e8d540,0,0,0,1,0,0,0,0.8784950826703121,0.966143206144686,0.0,0.6186242920434102,0.6882371733405596,1,14.0,1,1,-0.4340269235872786,-0.43402692358727896
2016-07-25,air_df843e6b22e8d540,0,1,0,0,0,0,0,0.9720131138395751,0.8371151323532138,0.0,-1.135909152382888,0.9212849568070044,1,2.0,1,1,-1.0723275436404087,-1.072327543640409
2016-07-26,air_df843e6b22e8d540,0,0,0,0,0,1,0,0.8668053287741545,0.7784660079025446,0.0,-1.3248589079364894,0.9545774973022104,1,10.0,1,1,-0.347036623591686,-0.34703662359168636
2016-07-27,air_df843e6b22e8d540,0,0,0,0,0,0,1,0.9486336060472595,0.7667361830124111,0.0,-1.2708732634926032,1.0655526322862316,1,7.0,1,1,-0.14517451719165717,-0.14517451719165747
2016-07-28,air_df843e6b22e8d540,0,0,0,0,1,0,0,1.182428683970417,1.2124695288374965,0.0,0.0517750253826063,1.165430253771851,1,2.0,1,1,0.07824928749787759,0.07824928749787727
2016-07-29,air_df843e6b22e8d540,1,0,0,0,0,0,0,1.264256961243522,1.3649572524092357,0.0,1.7523228253650183,1.1210401997782422,1,1.0,1,1,1.2686037344461143,1.268603734446114
2016-07-30,air_df843e6b22e8d540,0,0,1,0,0,0,0,1.264256961243522,1.423606376859905,0.0,1.5633730698114172,1.0322600917910256,1,20.0,1,1,1.3860778147820427,1.3860778147820423
2016-07-31,air_df843e6b22e8d540,0,0,0,1,0,0,0,1.2993262229319957,1.177280054167095,0.0,0.5106530031556382,1.287502902254274,1,2.0,1,1,-0.38941651333312854,-0.38941651333312893
2016-08-01,air_df843e6b22e8d540,0,1,0,0,0,0,0,1.2876364690358377,1.2593888283980315,0.0,-0.8389881079415143,1.3096979292510786,1,4.0,1,1,-1.1266035427829577,-1.1266035427829582
2016-08-02,air_df843e6b22e8d540,0,0,0,0,0,1,0,1.1122901605934696,1.0130625057052212,0.0,-0.8929737523854004,1.076650145784634,1,9.0,1,1,-0.7734377949376035,-0.7734377949376038
2016-08-03,air_df843e6b22e8d540,0,0,0,0,0,0,1,1.2174979456588906,1.3180379528487007,0.0,-0.24514601905876737,1.176527767270253,1,12.0,1,1,-0.3254749253021802,-0.32547492530218053
2016-08-04,air_df843e6b22e8d540,0,0,0,0,1,0,0,1.369464746308943,1.4353362017500388,0.0,0.9425381587067269,1.287502902254274,1,1.0,1,1,-0.1987070094966372,-0.19870700949663753
2016-08-05,air_df843e6b22e8d540,1,0,0,0,0,0,0,1.43960326968589,1.482255501310574,0.0,1.5633730698114172,1.3096979292510786,1,11.0,1,1,0.8529834122449498,0.8529834122449494
2016-08-06,air_df843e6b22e8d540,0,0,1,0,0,0,0,1.4863622852705218,1.576094100431645,0.0,1.0235166253725563,1.442868091231904,1,26.0,1,1,0.6106001831974013,0.610600183197401
2016-08-07,air_df843e6b22e8d540,0,0,0,1,0,0,0,1.4279135157897325,1.505715151090842,0.0,1.671344358699189,1.2986004157526765,1,26.0,1,1,-0.5868175787077424,-0.5868175787077428
2016-08-08,air_df843e6b22e8d540,0,1,0,0,0,0,0,1.4162237618935745,1.4587958515303068,0.0,-0.11018190794905214,1.3873805237398935,1,18.0,1,1,-1.1080158718437287,-1.108015871843729
2016-08-09,air_df843e6b22e8d540,0,0,0,0,0,1,0,1.8136753943629418,1.986637971586329,0.0,0.8345668698189546,1.431770577733502,1,6.0,1,1,-0.2752882137662614,-0.2752882137662617
2016-08-10,air_df843e6b22e8d540,0,0,0,0,0,0,1,1.4863622852705218,1.5526344506513772,0.0,-0.029203441283222796,1.4650631182287084,1,7.0,1,1,0.729561277208468,0.7295612772084678
2016-08-11,air_df843e6b22e8d540,0,0,0,0,1,0,0,1.27594671513968,1.3297677777388346,1.0,-0.029203441283222796,1.3762830102414911,1,2.0,1,1,0.4187754191045561,0.41877541910455585
2016-08-12,air_df843e6b22e8d540,1,0,0,0,0,0,0,1.2058081917627326,1.3063081279585667,0.0,0.1327534920484354,1.26530787525747,1,5.0,1,1,-0.01431731377948373,-0.014317313779484055
2016-08-13,air_df843e6b22e8d540,0,0,1,0,0,0,0,1.182428683970417,1.294578303068433,1.0,0.5916314698214673,1.165430253771851,1,27.0,1,1,0.15185646441722514,0.1518564644172248
2016-08-14,air_df843e6b22e8d540,0,0,0,1,0,0,0,1.1239799144896276,1.1303607546065593,1.0,-0.32612448572459646,1.1876252807686551,1,1.0,1,1,-0.8857073274105477,-0.885707327410548
2016-08-15,air_df843e6b22e8d540,0,1,0,0,0,0,0,1.194118437866575,1.177280054167095,1.0,-1.1629019746048308,1.287502902254274,1,2.0,1,1,-1.412110168409518,-1.4121101684095183
2016-08-16,air_df843e6b22e8d540,0,0,0,0,0,1,0,1.2291876995550484,1.447066026640173,0.0,-0.7850024634976283,1.2098203077654595,1,5.0,1,1,-1.294264334654805,-1.2942643346548055
2016-08-17,air_df843e6b22e8d540,0,0,0,0,0,0,1,1.43960326968589,1.5878239253217783,0.0,1.3474304920358726,1.1321377132766446,1,9.0,1,1,-0.7912819590392635,-0.7912819590392638
2016-08-18,air_df843e6b22e8d540,0,0,0,0,1,0,0,1.2291876995550484,1.2711186532881655,0.0,-1.0549306857170586,1.3762830102414911,1,1.0,1,1,-0.5154409223011024,-0.5154409223011027
2016-08-19,air_df843e6b22e8d540,1,0,0,0,0,0,0,1.3110159768281537,1.3532274275191019,0.0,0.5106530031556382,1.354087983244687,1,10.0,1,1,0.816179823785276,0.8161798237852758
2016-08-20,air_df843e6b22e8d540,0,0,1,0,0,0,0,1.0889106528011538,1.0834414550460243,0.0,-0.9199665746073434,1.254210361759068,1,53.0,1,1,0.6987057434493475,0.6987057434493473
2016-08-21,air_df843e6b22e8d540,0,0,0,1,0,0,0,1.346085238516627,1.493985326200708,0.0,0.7805812253750687,1.1876252807686551,1,1.0,1,1,-0.7790140962193721,-0.7790140962193726
2016-08-22,air_df843e6b22e8d540,0,1,0,0,0,0,0,1.0889106528011538,0.8840344319137493,0.0,-1.3518517301584323,1.1543327402734487,1,4.0,1,1,-1.9667662692361167,-1.9667662692361172
2016-08-23,air_df843e6b22e8d540,0,0,0,0,0,1,0,1.2174979456588906,1.1303607546065593,0.0,-0.8929737523854004,1.26530787525747,1,11.0,1,1,-0.58012601716962,-0.5801260171696203
2016-08-24,air_df843e6b22e8d540,0,0,0,0,0,0,1,1.182428683970417,1.22419935372763,0.0,-0.8389881079415143,1.1876252807686551,1,7.0,1,1,-0.39016002017069773,-0.39016002017069806
2016-08-26,air_df843e6b22e8d540,1,0,0,0,0,0,0,1.3928442541012587,1.411876551969771,0.0,1.4014161364797586,1.243112848260666,1,14.0,1,1,1.1139543122317275,1.1139543122317273
2016-08-27,air_df843e6b22e8d540,0,0,1,0,0,0,0,0.9252540982549439,0.7315467083420095,0.0,-1.3518517301584323,0.976772524299015,1,51.0,1,1,1.176780640006322,1.1767806400063219
2016-08-28,air_df843e6b22e8d540,0,0,0,1,0,0,0,0.7265282820202601,0.45003091097879794,0.0,-1.3518517301584323,0.9434799838038085,1,30.0,1,1,-0.22956254325575762,-0.22956254325575795
2016-08-29,air_df843e6b22e8d540,0,1,0,0,0,0,0,1.0772208989049963,1.0951712799361581,0.0,-0.650038352387913,1.0322600917910256,1,4.0,1,1,-1.3972400316581346,-1.397240031658135
2016-08-30,air_df843e6b22e8d540,0,0,0,0,0,1,0,1.018772129424207,0.8605747821334817,0.0,-1.1898947968267741,1.076650145784634,1,6.0,1,1,-0.6065205099033254,-0.6065205099033257
2016-08-31,air_df843e6b22e8d540,0,0,0,0,0,0,1,1.2174979456588906,1.2124695288374965,0.0,1.6983371809211325,1.076650145784634,1,8.0,1,1,-0.1778888180447005,-0.17788881804470083
2016-09-01,air_df843e6b22e8d540,0,0,0,0,1,0,0,1.2408774534512064,1.3766870772993698,0.0,1.3744233142578155,1.0211625782926232,1,8.0,1,1,-0.5704604282812208,-0.5704604282812211
2016-09-02,air_df843e6b22e8d540,1,0,0,0,0,0,0,1.2058081917627326,1.0599818052657566,0.0,-0.029203441283222796,1.1321377132766446,1,9.0,1,1,0.6306748678117687,0.6306748678117685
2016-09-03,air_df843e6b22e8d540,0,0,1,0,0,0,0,1.264256961243522,1.3766870772993698,0.0,0.6456171142653534,1.3096979292510786,1,21.0,1,1,1.2113537079532883,1.2113537079532881
2016-09-04,air_df843e6b22e8d540,0,0,0,1,0,0,0,1.2058081917627326,1.3063081279585667,0.0,-0.13717473017099507,1.243112848260666,1,18.0,1,1,-0.7120984808381471,-0.7120984808381475
2016-09-06,air_df843e6b22e8d540,0,0,0,0,0,1,0,1.451293023582048,1.3649572524092357,0.0,1.2394592031481002,1.453965604730306,1,6.0,1,1,-0.6065205099033254,-0.6065205099033257
2016-09-07,air_df843e6b22e8d540,0,0,0,0,0,0,1,1.2525672073473644,1.1186309297164256,0.0,-0.7310168190537422,1.3984780372382954,1,24.0,1,1,-0.5102363744381182,-0.5102363744381185
2016-09-08,air_df843e6b22e8d540,0,0,0,0,1,0,0,1.170738930074259,1.1303607546065593,0.0,-1.0009450412731726,1.3207954427494806,1,4.0,1,1,-0.3633937740182077,-0.36339377401820805
2016-09-09,air_df843e6b22e8d540,1,0,0,0,0,0,0,1.2408774534512064,1.3766870772993698,0.0,0.07876784760454926,1.0877476592830362,1,4.0,1,1,0.9466652737786648,0.9466652737786646
2016-09-10,air_df843e6b22e8d540,0,0,1,0,0,0,0,1.194118437866575,1.22419935372763,0.0,-0.24514601905876737,1.165430253771851,1,27.0,1,1,1.4529934301632677,1.4529934301632674
2016-09-11,air_df843e6b22e8d540,0,0,0,1,0,0,0,0.796666805397207,0.508680035429467,0.0,-1.297866085714546,0.8879924163117979,1,18.0,1,1,-0.2749164603474768,-0.2749164603474772
2016-09-12,air_df843e6b22e8d540,0,1,0,0,0,0,0,0.9720131138395751,0.8136554825729462,0.0,-1.2708732634926032,1.076650145784634,1,14.0,1,1,-1.285342252603975,-1.2853422526039755
2016-09-13,air_df843e6b22e8d540,0,0,0,0,0,1,0,0.7265282820202601,0.36792213674786084,0.0,-1.3518517301584323,0.9545774973022104,1,13.0,1,1,-0.7700920141685421,-0.7700920141685426
2016-09-14,air_df843e6b22e8d540,0,0,0,0,0,0,1,0.7849770515010495,0.6846274087814743,0.0,-1.2708732634926032,0.8657973893149937,1,9.0,1,1,-0.3771486505132373,-0.37714865051323765
2016-09-15,air_df843e6b22e8d540,0,0,0,0,1,0,0,0.9018745904626282,0.6611677590012064,0.0,-1.3248589079364894,1.0433576052894276,1,12.0,1,1,-0.054094929589434175,-0.0540949295894345
2016-09-16,air_df843e6b22e8d540,1,0,0,0,0,0,0,0.7615975437087333,0.42657126119852995,0.0,-1.3518517301584323,1.010065064794221,1,4.0,1,1,0.8790061515598706,0.8790061515598704
2016-09-17,air_df843e6b22e8d540,0,0,1,0,0,0,0,1.0421516372165225,1.0130625057052212,0.0,0.07876784760454926,0.976772524299015,1,27.0,1,1,1.3388651305964006,1.3388651305964003
2016-09-18,air_df843e6b22e8d540,0,0,0,1,0,0,0,0.9603233599434176,0.7198168834518756,0.0,-1.3518517301584323,1.0433576052894276,1,24.0,1,1,0.16709835458739306,0.16709835458739275
2016-09-19,air_df843e6b22e8d540,0,1,0,0,0,0,0,0.5745614813702077,0.25062388784652256,1.0,-1.3518517301584323,0.7104322003373638,1,15.0,1,1,-1.2883162799542516,-1.288316279954252
2016-09-20,air_df843e6b22e8d540,0,0,0,0,0,1,0,0.31738689565473455,-0.07781120907722412,0.0,-1.3518517301584323,0.5328719843629299,1,10.0,1,1,-1.7697369572802875,-1.769736957280288
2016-09-21,air_df843e6b22e8d540,0,0,0,0,0,0,1,0.4342844346163133,0.28581336251692413,0.0,-1.3248589079364894,0.5328719843629299,1,2.0,1,1,0.3737932554316215,0.37379325543162123
2016-09-22,air_df843e6b22e8d540,0,0,0,0,1,0,0,0.35245615734320784,0.016027390043846124,1.0,-1.3518517301584323,0.5883595518549406,1,21.0,1,1,-0.2886713368425064,-0.28867133684250673
2016-09-23,air_df843e6b22e8d540,1,0,0,0,0,0,0,0.5161127118894183,0.15678528872545233,0.0,-1.3518517301584323,0.7326272273341679,1,4.0,1,1,0.19014706655203725,0.19014706655203692
2016-09-24,air_df843e6b22e8d540,0,0,1,0,0,0,0,0.633010250850997,0.36792213674786084,0.0,-1.3518517301584323,0.8879924163117979,1,8.0,1,1,1.1135825588129429,1.1135825588129427
2016-09-25,air_df843e6b22e8d540,0,0,0,1,0,0,0,0.8434258209818388,0.8957642568038828,0.0,-0.43409577461236865,0.8325048488197873,1,9.0,1,1,-0.37157234923146854,-0.3715723492314689
2016-09-26,air_df843e6b22e8d540,0,1,0,0,0,0,0,1.0538413911126803,1.0951712799361581,0.0,-0.5150742412781978,1.010065064794221,1,4.0,1,1,-1.0582009137265944,-1.0582009137265949
2016-09-27,air_df843e6b22e8d540,0,0,0,0,0,1,0,1.0772208989049963,1.0599818052657566,0.0,-0.7310168190537422,1.1099426862798405,1,32.0,1,1,-0.43774445777512444,-0.4377444577751248
2016-09-28,air_df843e6b22e8d540,0,0,0,0,0,0,1,1.182428683970417,1.1538204043868272,0.0,-0.7850024634976283,1.243112848260666,1,14.0,1,1,-0.3232444047894727,-0.323244404789473
2016-09-29,air_df843e6b22e8d540,0,0,0,0,1,0,0,0.9603233599434176,0.8371151323532138,0.0,-1.1629019746048308,0.9878700377974169,1,7.0,1,1,-0.202424543684483,-0.20242454368448337
2016-09-30,air_df843e6b22e8d540,1,0,0,0,0,0,0,0.5862512352663652,0.46176073586893146,0.0,-0.7040239968317992,0.6660421463437554,1,12.0,1,1,1.1816134344505216,1.1816134344505214
2016-10-01,air_df843e6b22e8d540,0,0,1,0,0,0,0,0.38752541903168153,0.12159581405505078,0.0,-1.3518517301584323,0.5328719843629299,1,46.0,1,1,1.2154429955599189,1.2154429955599184
2016-10-02,air_df843e6b22e8d540,0,0,0,1,0,0,0,0.7849770515010495,0.8019256576828127,0.0,1.1044950920383851,0.6438471193469512,1,30.0,1,1,-0.42733536204915606,-0.42733536204915645
2016-10-03,air_df843e6b22e8d540,0,1,0,0,0,0,0,0.7382180359164177,0.6728975838913404,0.0,-1.3518517301584323,0.8103098218229831,1,10.0,1,1,-1.503189756011741,-1.5031897560117413
2016-10-04,air_df843e6b22e8d540,0,0,0,0,0,1,0,0.9953926216318908,1.3180379528487007,0.0,0.3217032476020368,0.7659197678293743,1,4.0,1,1,-0.6656293034900742,-0.6656293034900745
2016-10-05,air_df843e6b22e8d540,0,0,0,0,0,0,1,0.8901848365664702,0.6611677590012064,0.0,-1.1629019746048308,0.9656750108006127,1,5.0,1,1,-0.8344053556182751,-0.8344053556182754
2016-10-06,air_df843e6b22e8d540,0,0,0,0,1,0,0,1.1239799144896276,1.235929178617764,0.0,0.888552514262841,0.9545774973022104,1,8.0,1,1,-0.3656242945309152,-0.36562429453091555
2016-10-07,air_df843e6b22e8d540,1,0,0,0,0,0,0,0.5862512352663652,0.48522038564919906,0.0,0.2137319587142645,0.6882371733405596,1,7.0,1,1,0.8013096870338926,0.8013096870338924
2016-10-08,air_df843e6b22e8d540,0,0,1,0,0,0,0,0.5628717274740496,0.5321396852097345,0.0,-1.297866085714546,0.5994570653533424,1,9.0,1,1,1.0511279844571328,1.0511279844571326
2016-10-09,air_df843e6b22e8d540,0,0,0,1,0,0,0,0.6914590203317864,0.5790589847702697,0.0,-1.3518517301584323,0.6438471193469512,1,15.0,1,1,0.33922018748465527,0.33922018748465493
2016-10-10,air_df843e6b22e8d540,0,1,0,0,0,0,0,0.23555861838162911,-0.13646033352789325,1.0,-1.3518517301584323,0.5106769573661254,1,17.0,1,1,-0.7634004526304197,-0.76340045263042
2016-10-11,air_df843e6b22e8d540,0,0,0,0,0,1,0,0.14204058721236645,-0.07781120907722412,0.0,-1.297866085714546,0.37750679538529996,1,2.0,1,1,-1.151511021841525,-1.1515110218415252
2016-10-12,air_df843e6b22e8d540,0,0,0,0,0,0,1,0.17710984890083975,0.28581336251692413,0.0,0.8615596920408976,0.10006895792524684,1,7.0,1,1,-0.44815355350109276,-0.44815355350109315
2016-10-13,air_df843e6b22e8d540,0,0,0,0,1,0,0,0.013453294354629702,-0.300677881989767,0.0,-1.3518517301584323,0.277629173899681,1,9.0,1,1,-0.41432399239169565,-0.41432399239169604
2016-10-14,air_df843e6b22e8d540,1,0,0,0,0,0,0,-0.0917544907107912,-0.14819015841802724,0.0,-0.2721388412807103,-0.022003690557176506,1,13.0,1,1,0.9567026160858486,0.9567026160858483
2016-10-15,air_df843e6b22e8d540,0,0,1,0,0,0,0,0.03683280214694536,0.22716423806625502,0.0,1.5633730698114172,-0.1107837985443934,1,13.0,1,1,1.4165615951223784,1.4165615951223782
2016-10-16,air_df843e6b22e8d540,0,0,0,1,0,0,0,0.11866107942005039,0.25062388784652256,0.0,0.0517750253826063,-0.010906177058774419,1,15.0,1,1,-0.45930615606463027,-0.45930615606463066
2016-10-17,air_df843e6b22e8d540,0,1,0,0,0,0,0,0.13035083331620842,-0.14819015841802724,0.0,-1.3518517301584323,0.32201922789328935,1,4.0,1,1,-1.37010203208686,-1.3701020320868604
2016-10-18,air_df843e6b22e8d540,0,0,0,0,0,1,0,0.5278024657855759,0.6494379341110729,0.0,0.2407247809362077,0.4329943628773106,1,15.0,1,1,-0.5775237432381278,-0.5775237432381282
2016-10-19,air_df843e6b22e8d540,0,0,0,0,0,0,1,0.5161127118894183,0.36792213674786084,0.0,-0.8389881079415143,0.6216520923501466,1,14.0,1,1,-0.44220549880053944,-0.4422054988005398
2016-10-20,air_df843e6b22e8d540,0,0,0,0,1,0,0,0.6447000047471546,0.8136554825729462,0.0,1.3474304920358726,0.46628690337251705,1,1.0,1,1,-0.22435799539277346,-0.2243579953927738
2016-10-21,air_df843e6b22e8d540,1,0,0,0,0,0,0,0.21217911058931344,0.07467651449451523,0.0,-0.029203441283222796,0.2887266873980831,1,9.0,1,1,0.9797513280504928,0.9797513280504925
2016-10-22,air_df843e6b22e8d540,0,0,1,0,0,0,0,0.03683280214694536,-0.288948057099633,0.0,-1.3248589079364894,0.2110440929092681,1,21.0,1,1,1.520652552382062,1.5206525523820615
2016-10-23,air_df843e6b22e8d540,0,0,0,1,0,0,0,0.20048935669315582,0.1802449385057199,0.0,-0.05619626350516599,0.2110440929092681,1,4.0,1,1,-0.1961047355651451,-0.19610473556514543
2016-10-25,air_df843e6b22e8d540,0,0,0,0,0,1,0,-0.2787905530493171,-0.41797613089110525,0.0,-0.7040239968317992,-0.3105390415156317,1,12.0,1,1,-0.5410919081972386,-0.5410919081972391
2016-10-26,air_df843e6b22e8d540,0,0,0,0,0,0,1,0.31738689565473455,0.5790589847702697,0.0,1.2394592031481002,-0.022003690557176506,1,1.0,1,1,-0.15409659924248717,-0.1540965992424875
2016-10-27,air_df843e6b22e8d540,0,0,0,0,1,0,0,0.3056971417585765,0.29754318740705815,0.0,0.6996027587092393,0.04458139043323621,1,12.0,1,1,-0.14071347616624214,-0.14071347616624247
2016-10-28,air_df843e6b22e8d540,1,0,0,0,0,0,0,-0.4892061231801589,-0.6994919282543168,0.0,-1.3518517301584323,-0.2994415280172296,1,8.0,1,1,0.883095439166501,0.8830954391665008
2016-10-29,air_df843e6b22e8d540,0,0,1,0,0,0,0,-0.10344424460694902,0.00429756515371255,0.0,-1.3518517301584323,-0.13297882554119775,1,29.0,1,1,1.6998377002362313,1.699837700236231
2016-10-30,air_df843e6b22e8d540,0,0,0,1,0,0,0,-0.5242753848686323,-0.8519796518260566,0.0,-1.3518517301584323,-0.3549290955092403,1,45.0,1,1,-0.11394723001375213,-0.11394723001375247
2016-10-31,air_df843e6b22e8d540,0,1,0,0,0,0,0,-0.24372129136084342,-0.19510945797856236,0.0,-0.2991316635026534,-0.3327340685124359,1,14.0,1,1,-1.0381262291122269,-1.0381262291122273
2016-11-01,air_df843e6b22e8d540,0,0,0,0,0,1,0,-0.3489290764262643,-0.5118147300121759,0.0,-0.4610885968343117,-0.12188131204279568,1,20.0,1,1,-0.7578241513486509,-0.7578241513486512
2016-11-02,air_df843e6b22e8d540,0,0,0,0,0,0,1,-0.6411729238302111,-1.0044673753977964,0.0,-1.3518517301584323,-0.4659042304932615,1,13.0,1,1,0.3812283238073132,0.3812283238073129
2016-11-03,air_df843e6b22e8d540,0,0,0,0,1,0,0,-0.40737784590705367,-0.15991998330816123,1.0,1.2124663809261573,-0.48809925749006566,1,23.0,1,1,-0.07751539497286294,-0.07751539497286326
2016-11-04,air_df843e6b22e8d540,1,0,0,0,0,0,0,-0.2787905530493171,-0.23029893264896392,0.0,1.131487914260328,-0.4770017439916636,1,14.0,1,1,0.049624274251464644,0.049624274251464325
2016-11-05,air_df843e6b22e8d540,0,0,1,0,0,0,0,-0.20865202967236993,-0.14819015841802724,0.0,0.483660180933695,-0.1773688795348063,1,18.0,1,1,1.234030666499148,1.2340306664991476
2016-11-06,air_df843e6b22e8d540,0,0,0,1,0,0,0,-0.18527252188005405,0.00429756515371255,0.0,1.2124663809261573,-0.3216365550140338,1,7.0,1,1,-0.5124668949508258,-0.5124668949508261
2016-11-07,air_df843e6b22e8d540,0,1,0,0,0,0,0,-0.6294831699340533,-0.7464112278148521,0.0,0.9155453364847839,-0.5102942844868701,1,5.0,1,1,-1.2753049102967913,-1.2753049102967917
2016-11-08,air_df843e6b22e8d540,0,0,0,0,0,1,0,-0.7580704627917898,-0.8402498269359229,0.0,-0.8659809301634575,-0.7433420679533147,1,16.0,1,1,-1.0972350226989758,-1.097235022698976
2016-11-09,air_df843e6b22e8d540,0,0,0,0,0,0,1,-0.6996216933110004,-0.7229515780345847,0.0,0.26771760315815063,-0.5435868249820763,1,18.0,1,1,-0.7946277398083247,-0.794627739808325
2016-11-10,air_df843e6b22e8d540,0,0,0,0,1,0,0,-0.7931397244802635,-0.9106287762767258,0.0,-1.216887619048717,-0.5768793654772828,1,7.0,1,1,-0.5347721000779008,-0.5347721000779011
2016-11-11,air_df843e6b22e8d540,1,0,0,0,0,0,0,-0.8632782478572107,-1.0161972002879303,0.0,-1.3518517301584323,-0.7877321219469231,1,4.0,1,1,0.395726707139912,0.39572670713991165
2016-11-12,air_df843e6b22e8d540,0,0,1,0,0,0,0,-0.3255495686339486,-0.23029893264896392,0.0,0.3486960698239797,-0.3105390415156317,1,28.0,1,1,1.7611770143356875,1.7611770143356873
2016-11-13,air_df843e6b22e8d540,0,0,0,1,0,0,0,-0.3255495686339486,-0.2537585824292315,0.0,0.6996027587092393,-0.4104166630012509,1,19.0,1,1,-0.3790074176071602,-0.37900741760716056
