visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shinjuku-ku Nishishinjuku,total_area_visitors,total_genre_visitors
2016-07-19,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,1.3291473451527966,1.4056133529668056,0.0,0.2744986986911338,1.2643984179736012,1,32.0,1,1,-0.7954159653394456,-0.7954159653394449
2016-07-20,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,1.2145250696700391,1.1291613329401056,0.0,-0.15147270972947421,1.2207417621797867,1,18.0,1,1,-0.33039953504771197,-0.3303995350477114
2016-07-21,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,0.6987248299976309,0.48410661954447237,0.0,-1.3761405089387218,0.9588018274168978,1,27.0,1,1,-0.11708592333289022,-0.11708592333288972
2016-07-22,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,0.6528759198045276,0.29980527286000547,0.0,-1.3761405089387218,0.9042310076746293,1,30.0,1,1,1.0284335229387245,1.028433522938725
2016-07-23,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,0.7674981952872851,0.8066339762422892,0.0,-1.0034155265706899,0.8387460239839074,1,19.0,1,1,1.3337363661910075,1.333736366191008
2016-07-25,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,1.0311294288976272,0.8987846495845222,0.0,-1.163154804728418,0.9806301553138055,1,16.0,1,1,-1.0137998496586942,-1.0137998496586937
2016-07-26,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,0.9279693809631457,0.8411904787456264,0.0,-1.3495172959124337,1.0133726471591662,1,26.0,1,1,-0.3072211459989028,-0.30722114599890227
2016-07-27,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,1.0082049738010759,0.8296716445778475,0.0,-1.2962708698598577,1.1225142866437032,1,18.0,1,1,-0.11056700141291266,-0.11056700141291215
2016-07-29,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,1.3176851176045208,1.417132187134585,0.0,1.6855289890843974,1.1770851063859715,1,27.0,1,1,1.2667363353467935,1.266736335346794
2016-07-30,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,1.3176851176045208,1.4747263579734808,0.0,1.4991664979003816,1.0897717947983423,1,3.0,1,1,1.3811796312752889,1.381179631275289
2016-08-01,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,1.340609572701072,1.3134626796245725,0.0,-0.87029946143925,1.3626258935096847,1,11.0,1,1,-1.06667554967629,-1.0666755496762896
2016-08-02,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,1.168676159476936,1.0715671621012097,0.0,-0.9235458874918259,1.133428450592157,1,33.0,1,1,-0.7226213372330293,-0.7226213372330287
2016-08-03,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,1.271836207411418,1.3710568504634684,0.0,-0.28458877486091416,1.23165592612824,1,33.0,1,1,-0.2862157309234195,-0.28621573092341895
2016-08-04,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,1.4208451655390026,1.48624519214126,0.0,0.8868325982957576,1.340797565612777,1,24.0,1,1,-0.16271837677273324,-0.16271837677273274
2016-08-05,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,1.489618530828657,1.5323205288123767,0.0,1.4991664979003816,1.3626258935096847,1,8.0,1,1,0.8618388516504087,0.8618388516504092
2016-08-06,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,1.5354674410217601,1.6244712021546104,0.0,0.9667022373746217,1.493595860891129,1,5.0,1,1,0.6257090132156655,0.625709013215666
2016-08-07,air_4dea8d17f6f59c56,0,0,0,1,0,0,0,1.4781563032803813,1.5553581971479353,0.0,1.6056593500055332,1.3517117295612309,1,6.0,1,1,-0.5408158481314326,-0.540815848131432
2016-08-08,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,1.4666940757321054,1.5092828604768187,0.0,-0.15147270972947421,1.4390250411488605,1,12.0,1,1,-1.048567433231908,-1.0485674332319075
2016-08-09,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,1.8564098123734805,2.0276303980268815,0.0,0.7803397461906055,1.482681696942675,1,17.0,1,1,-0.2373238165235877,-0.23732381652358717
2016-08-10,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,1.5354674410217601,1.6014335338190517,0.0,-0.07160307065061006,1.5154241887880362,1,25.0,1,1,0.7416009584597113,0.7416009584597117
2016-08-11,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,1.3291473451527966,1.3825756846312478,1.0,-0.07160307065061006,1.4281108772004067,1,8.0,1,1,0.43883325150964175,0.4388332515096422
2016-08-12,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,1.260373979863142,1.3595380162956892,0.0,0.0881362075071178,1.3189692377158697,1,2.0,1,1,0.016914138355537674,0.016914138355538174
2016-08-13,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,1.2374495247665906,1.3480191821279102,1.0,0.5407308289540137,1.2207417621797867,1,5.0,1,1,0.17880069936831408,0.17880069936831458
2016-08-15,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,1.2489117523148665,1.2328308404501185,1.0,-1.1897780177547057,1.340797565612777,1,29.0,1,1,-1.344816218262,-1.3448162182619994
2016-08-16,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,1.2832984349596934,1.4977640263090395,0.0,-0.8170530353866738,1.2643984179736012,1,40.0,1,1,-1.230010760004617,-1.2300107600046164
2016-08-17,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,1.489618530828657,1.635990036322389,0.0,1.2861807936900773,1.1879992703344255,1,17.0,1,1,-0.7400051290196361,-0.7400051290196356
2016-08-18,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,1.2832984349596934,1.324981513792352,0.0,-1.083285165649554,1.4281108772004067,1,10.0,1,1,-0.4712806809850051,-0.47128068098500453
2016-08-19,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,1.363534027797624,1.4056133529668056,0.0,0.4608611898751498,1.4062825493034994,1,22.0,1,1,0.8259847810905321,0.8259847810905325
2016-08-22,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,1.1457517043803847,0.9448599862556392,0.0,-1.3761405089387218,1.2098275982313327,1,9.0,1,1,-1.8851624129623632,-1.8851624129623625
2016-08-23,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,1.271836207411418,1.1867555037790014,0.0,-0.9235458874918259,1.3189692377158697,1,24.0,1,1,-0.534296926211455,-0.5342969262114544
2016-08-24,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,1.2374495247665906,1.2789061771212349,0.0,-0.87029946143925,1.242570090076694,1,31.0,1,1,-0.3492319761498694,-0.34923197614986884
2016-08-25,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,1.4093829379907268,1.4516886896379229,0.0,1.7920218411895494,1.242570090076694,1,1.0,1,1,-0.22319948569696962,-0.2231994856969691
2016-08-26,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,1.4437696206355541,1.4632075238057014,0.0,1.3394272197426533,1.2971409098189624,1,9.0,1,1,1.1160768065295341,1.1160768065295346
2016-08-29,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,1.134289476832109,1.1521990012756644,0.0,-0.6839369702552339,1.0897717947983423,1,16.0,1,1,-1.3303297251064943,-1.3303297251064936
2016-08-30,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,1.0769783390907304,0.921822317920081,0.0,-1.216401230780994,1.133428450592157,1,23.0,1,1,-0.5600104515624776,-0.5600104515624771
2016-08-31,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,1.271836207411418,1.2673873429534561,0.0,1.6322825630318214,1.133428450592157,1,33.0,1,1,-0.14243728635502523,-0.14243728635502473
2016-09-01,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,1.2947606625079693,1.4286510213023642,0.0,1.3128040067163653,1.0788576308498885,1,32.0,1,1,-0.5248807056603763,-0.5248807056603757
2016-09-02,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,1.260373979863142,1.1176424987723268,0.0,-0.07160307065061006,1.1879992703344255,1,18.0,1,1,0.6452657789755982,0.6452657789755987
2016-09-03,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,1.3176851176045208,1.4286510213023642,0.0,0.5939772550065897,1.3626258935096847,1,2.0,1,1,1.2109633366980965,1.210963336698097
2016-09-04,air_4dea8d17f6f59c56,0,0,0,1,0,0,0,1.260373979863142,1.3595380162956892,0.0,-0.1780959227557621,1.2971409098189624,1,1.0,1,1,-0.6628645529665682,-0.6628645529665677
2016-09-05,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,1.4552318481838296,1.48624519214126,0.0,1.1796879415849253,1.384454221406592,1,30.0,1,1,-1.2419621168579094,-1.2419621168579087
2016-09-06,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,1.5010807583769328,1.417132187134585,0.0,1.1796879415849253,1.5045100248395824,1,28.0,1,1,-0.5600104515624776,-0.5600104515624771
2016-09-07,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,1.3062228900562451,1.1752366696112226,0.0,-0.7638066093340979,1.4499392050973139,1,32.0,1,1,-0.4662104083805781,-0.46621040838057753
2016-09-08,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,1.2259872972183148,1.1867555037790014,0.0,-1.030038739596978,1.3735400574581382,1,25.0,1,1,-0.3231562884699591,-0.32315628846995853
2016-09-09,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,1.2947606625079693,1.4286510213023642,0.0,0.03488978145454177,1.1443426145406108,1,30.0,1,1,0.9531037585300948,0.9531037585300952
2016-09-10,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,1.2489117523148665,1.2789061771212349,0.0,-0.28458877486091416,1.2207417621797867,1,3.0,1,1,1.4463688504750645,1.446368850475065
2016-09-11,air_4dea8d17f6f59c56,0,0,0,1,0,0,0,0.8591960156734911,0.5762572928867058,0.0,-1.3228940828861457,0.9478876634684443,1,1.0,1,1,-0.23696165419470006,-0.23696165419469953
2016-09-12,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,1.0311294288976272,0.875746981248964,0.0,-1.2962708698598577,1.133428450592157,1,20.0,1,1,-1.2213188641113137,-1.221318864111313
2016-09-13,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,0.7904226503838369,0.4380312828733554,0.0,-1.3761405089387218,1.0133726471591662,1,40.0,1,1,-0.7193618762730405,-0.7193618762730399
2016-09-14,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,0.8477337881252156,0.7490398054033933,0.0,-1.2962708698598577,0.926059335571537,1,33.0,1,1,-0.3365562946388019,-0.3365562946388013
2016-09-15,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,0.962356063607973,0.7260021370678347,0.0,-1.3495172959124337,1.1006859587467959,1,51.0,1,1,-0.021837230835440122,-0.021837230835439623
2016-09-16,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,0.8248093330286638,0.4956254537122513,0.0,-1.3761405089387218,1.0679434669014347,1,28.0,1,1,0.8871902146725438,0.8871902146725442
2016-09-17,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,1.0999027941872819,1.0715671621012097,0.0,0.03488978145454177,1.035200975056074,1,7.0,1,1,1.335185015506558,1.3351850155065585
2016-09-18,air_4dea8d17f6f59c56,0,0,0,1,0,0,0,1.0196672013493517,0.7835963079067305,0.0,-1.3761405089387218,1.1006859587467959,1,1.0,1,1,0.19364935485270746,0.19364935485270793
2016-09-20,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,0.38924468619418595,0.0003155844977472837,0.0,-1.3761405089387218,0.5986344171179262,1,18.0,1,1,-1.6932163786519125,-1.6932163786519119
2016-09-21,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,0.5038669616769433,0.3573994436989013,0.0,-1.3495172959124337,0.5986344171179262,1,24.0,1,1,0.39501160971423693,0.39501160971423743
2016-09-22,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,0.42363136883901287,0.09246625783998032,1.0,-1.3761405089387218,0.6532052368601946,1,9.0,1,1,-0.25036166036354285,-0.25036166036354235
2016-09-23,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,0.5841025545148735,0.2306922678533307,0.0,-1.3761405089387218,0.7950893681900923,1,30.0,1,1,0.21610341924374132,0.2161034192437418
2016-09-24,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,0.6987248299976309,0.4380312828733554,0.0,-1.3761405089387218,0.9478876634684443,1,3.0,1,1,1.1157146442006465,1.115714644200647
2016-09-26,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,1.1113650217355573,1.1521990012756644,0.0,-0.550820905123794,1.0679434669014347,1,23.0,1,1,-1.000037681160964,-1.0000376811609633
2016-09-27,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,1.134289476832109,1.1176424987723268,0.0,-0.7638066093340979,1.1661709424375182,1,30.0,1,1,-0.3955887542474877,-0.39558875424748713
2016-09-28,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,1.2374495247665906,1.2097931721145603,0.0,-0.8170530353866738,1.2971409098189624,1,52.0,1,1,-0.2840427569500936,-0.2840427569500931
2016-09-29,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,1.0196672013493517,0.8987846495845222,0.0,-1.1897780177547057,1.0461151390045274,1,47.0,1,1,-0.16634000006160968,-0.16634000006160915
2016-09-30,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,0.6528759198045276,0.5301819562155888,0.0,-0.7371833963078099,0.7296043844993704,1,36.0,1,1,1.1819903503870852,1.1819903503870854
2016-10-01,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,0.45801805148384017,0.1961357653499931,0.0,-1.3761405089387218,0.5986344171179262,1,1.0,1,1,1.2149471223158608,1.214947122315861
2016-10-03,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,0.8018848779321124,0.737520971235614,0.0,-1.3761405089387218,0.8714885158292686,1,10.0,1,1,-1.4335459888394724,-1.433545988839472
2016-10-04,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,1.0540538839941787,1.3710568504634684,0.0,0.2744986986911338,0.8278318600354535,1,39.0,1,1,-0.6175942618556128,-0.6175942618556123
2016-10-05,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,0.9508938360596971,0.7260021370678347,0.0,-1.1897780177547057,1.02428681110762,1,30.0,1,1,-0.7820159591706027,-0.7820159591706022
2016-10-06,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,1.180138387025212,1.2904250112890143,0.0,0.8335861722431818,1.0133726471591662,1,35.0,1,1,-0.32532926244328497,-0.3253292624432844
2016-10-07,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,0.6528759198045276,0.5532196245511471,0.0,0.16800584658598172,0.7514327123962777,1,37.0,1,1,0.8114982879350264,0.8114982879350268
2016-10-08,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,0.6299514647079762,0.5992949612222641,0.0,-1.3228940828861457,0.6641194008086481,1,3.0,1,1,1.0548713729475225,1.054871372947523
2016-10-09,air_4dea8d17f6f59c56,0,0,0,1,0,0,0,0.7560359677390096,0.6453702978933806,0.0,-1.3761405089387218,0.7077760566024631,1,1.0,1,1,0.36133051312768616,0.3613305131276866
2016-10-10,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,0.3090090933562554,-0.05727858634114857,1.0,-1.3761405089387218,0.5768060892210185,1,5.0,1,1,-0.7128429543530629,-0.7128429543530623
2016-10-11,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,0.21731127297004985,0.0003155844977472837,0.0,-1.3228940828861457,0.4458361218395742,1,26.0,1,1,-1.0909404257117623,-1.0909404257117616
2016-10-12,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,0.25169795561487673,0.3573994436989013,0.0,0.8069629592168934,0.17298202312823188,1,34.0,1,1,-0.4057292994563417,-0.4057292994563412
2016-10-13,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,0.09122676993901653,-0.2185422646900572,0.0,-1.3761405089387218,0.34760864630349114,1,25.0,1,1,-0.3727725275275662,-0.3727725275275656
2016-10-14,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,-0.011933277995465182,-0.0687974205089279,0.0,-0.31121198788720206,0.052926219695241285,1,30.0,1,1,0.9628821414100611,0.9628821414100616
2016-10-17,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,0.20584904542177393,-0.0687974205089279,0.0,-1.3761405089387218,0.39126530209730576,1,9.0,1,1,-1.3038918750976962,-1.3038918750976958
2016-10-18,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,0.595564782063149,0.7144833029000558,0.0,0.19462905961226987,0.5004069415818427,1,16.0,1,1,-0.5317617899092415,-0.531761789909241
2016-10-19,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,0.5841025545148735,0.4380312828733554,0.0,-0.87029946143925,0.6859477287055554,1,24.0,1,1,-0.3999347021941394,-0.39993470219413885
2016-10-20,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,0.7101870575459064,0.875746981248964,0.0,1.2861807936900773,0.5331494334272039,1,28.0,1,1,-0.1877075774659806,-0.1877075774659801
2016-10-21,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,0.28608463825970404,0.15006042867887617,0.0,-0.07160307065061006,0.35852281025194477,1,25.0,1,1,0.985336205801095,0.9853362058010954
2016-10-22,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,0.11415122503556793,-0.20702343052227787,0.0,-1.3495172959124337,0.28212366261276883,1,2.0,1,1,1.5122823943326156,1.512282394332616
2016-10-24,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,-0.09216887083339528,-0.11487275718004442,0.0,1.2329343676375015,-0.023472927943934494,1,10.0,1,1,-1.1438161257293582,-1.1438161257293575
2016-10-25,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,-0.195328918767877,-0.3337306063678489,0.0,-0.7371833963078099,-0.2308420429645547,1,4.0,1,1,-0.4962698816782524,-0.49626988167825187
2016-10-26,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,0.38924468619418595,0.6453702978933806,0.0,1.1796879415849253,0.052926219695241285,1,2.0,1,1,-0.11925889730621608,-0.11925889730621557
2016-10-27,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,0.37778245864591004,0.36891827786668063,0.0,0.6472236810591655,0.1184112033859634,1,18.0,1,1,-0.10622105346626094,-0.10622105346626043
2016-10-28,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,-0.40164901463684044,-0.6101826263945488,0.0,-1.3761405089387218,-0.21992787901610106,1,26.0,1,1,0.8911740002903078,0.8911740002903082
2016-10-29,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,-0.023395505543740883,0.0809474236722014,0.0,-1.3761405089387218,-0.05621541978929565,1,2.0,1,1,1.6868446368564596,1.6868446368564598
2016-10-31,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,-0.1609422361230497,-0.11487275718004442,0.0,-0.3378352009134901,-0.25267037086146205,1,8.0,1,1,-0.9804809154010311,-0.9804809154010306
2016-11-01,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,-0.2641022840575314,-0.4258812797100823,0.0,-0.49757447907121805,-0.045301255840842,1,2.0,1,1,-0.7074105194197483,-0.7074105194197478
2016-11-02,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,-0.550657972764425,-0.9096723147568074,0.0,-1.3761405089387218,-0.38364033824290644,1,6.0,1,1,0.4022548562919898,0.40225485629199026
2016-11-03,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,-0.3214134217989101,-0.08031625467670724,1.0,1.1530647285586375,-0.40546866613981375,1,1.0,1,1,-0.04465345755536163,-0.044653457555361126
2016-11-04,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,-0.195328918767877,-0.14942925968338203,0.0,1.0731950894797733,-0.3945545021913601,1,12.0,1,1,0.07920605892421227,0.07920605892421276
2016-11-05,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,-0.1265555534782226,-0.0687974205089279,0.0,0.4342379768488616,-0.09987207558311047,1,3.0,1,1,1.233055238760243,1.2330552387602431
2016-11-06,air_4dea8d17f6f59c56,0,0,0,1,0,0,0,-0.10363109838167099,0.0809474236722014,0.0,1.1530647285586375,-0.24175620691300836,1,2.0,1,1,-0.4683833823539039,-0.46838338235390337
2016-11-07,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,-0.5391957452161492,-0.6562579630656655,0.0,0.8602093852694697,-0.4272969940367213,1,5.0,1,1,-1.2115404812313473,-1.2115404812313466
2016-11-08,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,-0.6652802482471823,-0.748408636407899,0.0,-0.896922674465538,-0.6564944369542488,1,2.0,1,1,-1.0380647256941664,-1.0380647256941657
2016-11-09,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,-0.6079691105058036,-0.6332202947301073,0.0,0.22125227263855776,-0.46003948588208227,1,5.0,1,1,-0.743264589979625,-0.7432645899796244
2016-11-10,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,-0.6996669308920096,-0.817521641414574,0.0,-1.2430244438072817,-0.4927819777274434,1,3.0,1,1,-0.4901131220871625,-0.49011312208716196
2016-11-11,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,-0.7684402961816641,-0.9211911489245865,0.0,-1.3761405089387218,-0.7001510927480635,1,7.0,1,1,0.4163791871186079,0.41637918711860833
2016-11-12,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,-0.24117782896098,-0.14942925968338203,0.0,0.3011219117174217,-0.2308420429645547,1,35.0,1,1,1.7466014211229206,1.7466014211229208
2016-11-14,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,-0.2297156014127043,-0.39132477720674474,0.0,-1.3761405089387218,-0.06712958373774931,1,7.0,1,1,-1.3169297189376514,-1.3169297189376508
2016-11-15,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,-0.046319960640292285,-0.09183508884448616,0.0,-0.9501691005181139,0.06384038364369495,1,4.0,1,1,-0.8381511201481874,-0.8381511201481868
2016-11-16,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,-0.36726233199201314,-0.6101826263945488,0.0,-1.216401230780994,-0.15444289532537894,1,11.0,1,1,-0.28223194530565543,-0.28223194530565493
2016-11-17,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,-0.3558001044437374,-0.20702343052227787,0.0,0.7803397461906055,-0.470953649830536,1,6.0,1,1,-0.2347886802213742,-0.23478868022137367
2016-11-18,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,-0.504809062571322,-0.5065131188845364,0.0,1.0199486634271975,-0.6564944369542488,1,5.0,1,1,1.0001848612854884,1.000184861285489
2016-11-19,air_4dea8d17f6f59c56,0,0,1,0,0,0,0,-0.676742475795458,-0.9327099830923656,0.0,-1.3761405089387218,-0.46003948588208227,1,6.0,1,1,1.4836715703504917,1.4836715703504921
2016-11-21,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,-0.3558001044437374,-0.6217014605623281,0.0,-1.3761405089387218,-0.2090137150676474,1,4.0,1,1,-1.2184215654802126,-1.218421565480212
2016-11-22,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,-0.195328918767877,-0.09183508884448616,0.0,0.4076147638225737,-0.19809955111919356,1,6.0,1,1,0.6753252522732727,0.6753252522732731
2016-11-23,air_4dea8d17f6f59c56,0,0,0,0,0,0,1,-0.4933468350230462,-0.6217014605623281,1.0,-1.3495172959124337,-0.3945545021913601,1,2.0,1,1,-0.15873459115496918,-0.15873459115496866
2016-11-24,air_4dea8d17f6f59c56,0,0,0,0,1,0,0,-1.47909840417476,-1.3243503447968574,0.0,-1.3761405089387218,-1.2240309622738408,1,3.0,1,1,-1.0460322969296945,-1.0460322969296938
2016-11-25,air_4dea8d17f6f59c56,1,0,0,0,0,0,0,-1.1581560328230394,-1.0709359931057156,0.0,1.0998183025060617,-1.2895159459645629,1,7.0,1,1,0.8708929098725998,0.8708929098726003
2016-11-28,air_4dea8d17f6f59c56,0,1,0,0,0,0,0,-0.5277335176678736,-0.7023332997367823,0.0,-0.49757447907121805,-0.2963270266552768,1,1.0,1,1,-1.17423776135592,-1.1742377613559194
2016-11-29,air_4dea8d17f6f59c56,0,0,0,0,0,1,0,-0.596506882957528,-0.6677767972334446,0.0,0.14138263355969383,-0.503696141675897,1,4.0,1,1,-0.5505942310113989,-0.5505942310113984
