visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-15,air_049f6d5b402a31b2,1,0,0,0,0,0,0,0.9186199259681808,0.8671841806912699,0.0,1.3914225558376154,1.03451747190262,1,19.0,1,1,0.9044737089947295,0.9044737089947295
2016-07-16,air_049f6d5b402a31b2,0,0,1,0,0,0,0,1.160244340782677,1.3431361540390336,0.0,0.15375662290716136,1.001029895338347,1,18.0,1,1,1.3534326041379405,1.3534326041379405
2016-07-19,air_049f6d5b402a31b2,0,0,0,0,0,1,0,1.0681969446628687,1.0332139388358388,0.0,1.4967558267253138,1.0791675739883175,1,4.0,1,1,-0.9039981318718805,-0.9039981318718805
2016-07-20,air_049f6d5b402a31b2,0,0,0,0,0,0,1,1.056691020147893,1.0442825893788101,0.0,1.0227561077306715,1.1573052526382879,1,2.0,1,1,-0.4267934784249575,-0.4267934784249575
2016-07-21,air_049f6d5b402a31b2,0,0,0,0,1,0,0,0.9876554730580366,0.966802035578011,0.0,1.7337556862226349,1.0568425229454685,1,7.0,1,1,-0.2078888515711899,-0.2078888515711899
2016-07-22,air_049f6d5b402a31b2,1,0,0,0,0,0,0,0.9301258504831565,0.9335960839490975,0.0,1.7337556862226349,0.9675423187740742,1,4.0,1,1,0.9676550104635588,0.9676550104635588
2016-07-23,air_049f6d5b402a31b2,0,0,1,0,0,0,0,1.1257265672377488,1.166037745351494,0.0,1.8917555925541822,0.9452172677312252,1,16.0,1,1,1.280959934806048,1.280959934806048
2016-07-25,air_049f6d5b402a31b2,0,1,0,0,0,0,0,1.2868095104474133,1.2435182991522926,0.0,0.44342311784833144,1.3470681865025014,1,4.0,1,1,-1.1281059247289635,-1.1281059247289635
2016-07-26,air_049f6d5b402a31b2,0,0,0,0,0,1,0,1.217773963357557,1.2656556002382353,0.0,0.41708980012640695,1.190792829202561,1,18.0,1,1,-0.4030075766955159,-0.4030075766955159
2016-07-27,air_049f6d5b402a31b2,0,0,0,0,0,0,1,1.3098213594773653,1.3874107562109192,0.0,0.8910895191210487,1.2131178802454095,1,6.0,1,1,-0.20119906670978444,-0.20119906670978444
2016-07-28,air_049f6d5b402a31b2,0,0,0,0,1,0,0,1.3903628310821974,1.4538226594687462,0.0,1.1280893786183699,1.3247431354596528,1,10.0,1,1,0.02216541671825351,0.02216541671825351
2016-07-29,air_049f6d5b402a31b2,1,0,0,0,0,0,0,1.4478924536570776,1.5091659121836025,0.0,1.1280893786183699,1.3582307120239259,1,18.0,1,1,1.2122038126193808,1.2122038126193808
2016-07-30,air_049f6d5b402a31b2,0,0,1,0,0,0,0,1.4133746801121494,1.4648913100117178,0.0,0.759422930511426,1.4140433396310474,1,24.0,1,1,1.3296467024084988,1.3296467024084988
2016-07-31,air_049f6d5b402a31b2,0,0,0,1,0,0,0,1.4248806046271256,1.4759599605546891,0.0,1.6020890976130122,1.3470681865025014,1,4.0,1,1,-0.4453762141510838,-0.4453762141510838
2016-08-01,air_049f6d5b402a31b2,0,1,0,0,0,0,0,1.4478924536570776,1.5534405143554881,0.0,1.6020890976130122,1.402880814109623,1,15.0,1,1,-1.1823675130492524,-1.1823675130492524
2016-08-02,air_049f6d5b402a31b2,0,0,0,0,0,1,0,1.4133746801121494,1.4648913100117178,0.0,1.2070893317841438,1.4252058651524715,1,6.0,1,1,-0.8292955342528529,-0.8292955342528529
2016-08-03,air_049f6d5b402a31b2,0,0,0,0,0,0,1,1.3558450575372694,1.376342105667948,0.0,0.3644231646825578,1.402880814109623,1,4.0,1,1,-0.38145160325320937,-0.38145160325320937
2016-08-04,air_049f6d5b402a31b2,0,0,0,0,1,0,0,1.4018687555971736,1.5423718638125168,0.0,1.365089238115691,1.3582307120239259,1,8.0,1,1,-0.25471734560102816,-0.25471734560102816
2016-08-05,air_049f6d5b402a31b2,1,0,0,0,0,0,0,1.3098213594773653,1.4648913100117178,0.0,0.8647562013991242,1.3135806099382283,1,14.0,1,1,0.796693841783197,0.796693841783197
2016-08-06,air_049f6d5b402a31b2,0,0,1,0,0,0,0,1.217773963357557,1.597715116527373,0.0,0.8120895659552754,1.0903300995097416,1,24.0,1,1,0.5543749679145104,0.5543749679145104
2016-08-07,air_049f6d5b402a31b2,0,0,0,1,0,0,0,1.3443391330222936,1.5866464659844017,0.0,0.6014230241798787,1.1573052526382879,1,2.0,1,1,-0.642724867562545,-0.642724867562545
2016-08-08,air_049f6d5b402a31b2,0,1,0,0,0,0,0,1.4018687555971736,1.4316853583828042,0.0,1.7864223216664838,1.36939323754535,1,4.0,1,1,-1.163784777323126,-1.163784777323126
2016-08-09,air_049f6d5b402a31b2,0,0,0,0,0,1,0,1.3788569065672216,1.376342105667948,0.0,1.8390889571103333,1.3917182885881985,1,13.0,1,1,-0.33127821679266845,-0.33127821679266845
2016-08-10,air_049f6d5b402a31b2,0,0,0,0,0,0,1,1.3673509820522454,1.4648913100117178,0.0,1.9707555457199561,1.3470681865025014,1,21.0,1,1,0.6733044765617185,0.6733044765617185
2016-08-11,air_049f6d5b402a31b2,0,0,0,0,1,0,0,1.4363865291421019,1.4759599605546891,1.0,1.8917555925541822,1.302418084416804,1,14.0,1,1,0.36260113522088705,0.36260113522088705
2016-08-12,air_049f6d5b402a31b2,1,0,0,0,0,0,0,1.4824102272020057,1.5645091648984588,0.0,1.8917555925541822,1.3247431354596528,1,24.0,1,1,-0.07037660719785539,-0.07037660719785539
2016-08-13,air_049f6d5b402a31b2,0,0,1,0,0,0,0,1.516928000746934,1.597715116527373,1.0,1.8127556393884083,1.4140433396310474,1,7.0,1,1,0.09575305019371359,0.09575305019371359
2016-08-14,air_049f6d5b402a31b2,0,0,0,1,0,0,0,1.5284339252619097,1.5423718638125168,1.0,1.7864223216664838,1.4810184927595933,1,1.0,1,1,-0.9415352580386556,-0.9415352580386556
2016-08-18,air_049f6d5b402a31b2,0,0,0,0,1,0,0,1.3903628310821974,1.4759599605546891,0.0,1.5230891444472383,1.2912555588953796,1,23.0,1,1,-0.57136716237422,-0.57136716237422
2016-08-19,air_049f6d5b402a31b2,1,0,0,0,0,0,0,1.4478924536570776,1.376342105667948,0.0,1.1544226963402944,1.4586934417167448,1,19.0,1,1,0.759900025045467,0.759900025045467
2016-08-20,air_049f6d5b402a31b2,0,0,1,0,0,0,0,1.3443391330222936,1.3099302024101203,0.0,1.5230891444472383,1.4252058651524715,1,15.0,1,1,0.6424571352563488,0.6424571352563488
2016-08-22,air_049f6d5b402a31b2,0,1,0,0,0,0,0,1.3558450575372694,1.3431361540390336,0.0,1.6810890507787855,1.402880814109623,1,10.0,1,1,-2.0223071678701605,-2.0223071678701605
2016-08-23,air_049f6d5b402a31b2,0,0,0,0,0,1,0,1.3098213594773653,1.4206167078398328,0.0,1.8654222748322578,1.2912555588953796,1,17.0,1,1,-0.6360350827011395,-0.6360350827011395
2016-08-24,air_049f6d5b402a31b2,0,0,0,0,0,0,1,1.3328332085073173,1.4095480572968615,0.0,1.3387559203937665,1.1573052526382879,1,14.0,1,1,-0.44611952358012885,-0.44611952358012885
2016-08-25,air_049f6d5b402a31b2,0,0,0,0,1,0,0,1.4363865291421019,1.641989718699258,0.0,0.46975643557025587,1.3917182885881985,1,5.0,1,1,-0.31678368292628994,-0.31678368292628994
2016-08-26,air_049f6d5b402a31b2,1,0,0,0,0,0,0,1.2292798878725333,1.3209988529530916,0.0,-0.13590987203400895,1.2131178802454095,1,13.0,1,1,1.0575954513780101,1.0575954513780101
2016-08-27,air_049f6d5b402a31b2,0,0,1,0,0,0,0,1.0106673220879885,1.000007987206925,0.0,-0.7679094973601983,1.1573052526382879,1,22.0,1,1,1.120405098132317,1.120405098132317
2016-08-28,air_049f6d5b402a31b2,0,0,0,1,0,0,0,0.7575369827585161,0.6347425192888733,0.0,-1.3999091226863878,0.7777793849098602,1,5.0,1,1,-0.28556468690639775,-0.28556468690639775
2016-08-29,air_049f6d5b402a31b2,0,1,0,0,0,0,0,0.49290071891406756,0.41336950842944814,0.0,-0.7942428150821229,0.565691400002798,1,9.0,1,1,-1.452932145221651,-1.452932145221651
2016-08-30,air_049f6d5b402a31b2,0,0,0,0,0,1,0,0.6654895866387079,0.6790171214607585,0.0,0.5750897064579542,0.43174109374570613,1,10.0,1,1,-0.6624225674322388,-0.6624225674322388
2016-08-31,air_049f6d5b402a31b2,0,0,0,0,0,0,1,0.9876554730580366,0.9003901323201837,0.0,1.3914225558376154,0.9340547422098011,1,8.0,1,1,-0.2339046815877667,-0.2339046815877667
2016-09-01,air_049f6d5b402a31b2,0,0,0,0,1,0,0,0.8725962279082764,0.6236738687459022,0.0,-1.3999091226863878,1.0121924208597715,1,9.0,1,1,-0.6263720601235538,-0.6263720601235538
2016-09-02,air_049f6d5b402a31b2,1,0,0,0,0,0,0,0.6769955111536841,0.31375165354270695,0.0,-1.3999091226863878,0.9117296911669526,1,8.0,1,1,0.5744443224987267,0.5744443224987267
2016-09-03,air_049f6d5b402a31b2,0,0,1,0,0,0,0,0.8956080769382283,0.7122230730896725,0.0,-1.3999091226863878,0.9117296911669526,1,14.0,1,1,1.1549689865829118,1.1549689865829118
2016-09-05,air_049f6d5b402a31b2,0,1,0,0,0,0,0,0.9876554730580366,0.966802035578011,0.0,-0.2675764606436317,1.0121924208597715,1,3.0,1,1,-1.3622483948781547,-1.3622483948781547
2016-09-06,air_049f6d5b402a31b2,0,0,0,0,0,1,0,1.0221732466029647,1.0332139388358388,0.0,0.46975643557025587,1.0903300995097416,1,13.0,1,1,-0.6624225674322388,-0.6624225674322388
2016-09-07,air_049f6d5b402a31b2,0,0,0,0,0,0,1,0.9646436240280847,0.9114587828631547,0.0,-1.083909310023293,0.7777793849098602,1,12.0,1,1,-0.5661639963709046,-0.5661639963709046
2016-09-08,air_049f6d5b402a31b2,0,0,0,0,1,0,0,0.7575369827585161,0.7343603741756148,0.0,1.286089284949917,0.6661541296956169,1,14.0,1,1,-0.419360384134507,-0.419360384134507
2016-09-09,air_049f6d5b402a31b2,1,0,0,0,0,0,0,0.8841021524232525,0.9225274334061262,0.0,1.2597559672279928,0.8112669614741332,1,12.0,1,1,0.8903508298428735,0.8903508298428735
2016-09-10,air_049f6d5b402a31b2,0,0,1,0,0,0,0,0.9186199259681808,0.8893214817772124,0.0,-0.004243283424386138,0.8224294869955577,1,19.0,1,1,1.3965445510225536,1.3965445510225536
2016-09-12,air_049f6d5b402a31b2,0,1,0,0,0,0,0,0.5044066434290437,0.47978141168727584,0.0,-1.3999091226863878,0.6438290786527683,1,9.0,1,1,-1.3410640761503707,-1.3410640761503707
2016-09-13,air_049f6d5b402a31b2,0,0,0,0,0,1,0,0.7575369827585161,0.7122230730896725,0.0,0.25908989379485947,0.8001044359527092,1,21.0,1,1,-0.8259506418221502,-0.8259506418221502
2016-09-14,air_049f6d5b402a31b2,0,0,0,0,0,0,1,0.7805488317884681,0.568330616031046,0.0,-1.3472424872425386,0.9563797932526497,1,8.0,1,1,-0.43311160857184045,-0.43311160857184045
2016-09-15,air_049f6d5b402a31b2,0,0,0,0,1,0,0,0.8495843788783244,0.8118409279764136,0.0,-0.05690991886823531,0.9340547422098011,1,13.0,1,1,-0.11014366165176565,-0.11014366165176565
2016-09-16,air_049f6d5b402a31b2,1,0,0,0,0,0,0,0.9301258504831565,0.9003901323201837,0.0,0.02209003429753856,0.9675423187740742,1,8.0,1,1,0.8227096717997738,0.8227096717997738
2016-09-17,air_049f6d5b402a31b2,0,0,1,0,0,0,0,1.114220642722773,1.1992436969804077,0.0,0.02209003429753856,1.1126551505525901,1,20.0,1,1,1.282446553664138,1.282446553664138
2016-09-20,air_049f6d5b402a31b2,0,0,0,0,0,1,0,0.42386517182421163,0.05917269105436794,0.0,-1.3999091226863878,0.6215040276099197,1,4.0,1,1,-1.8253301691732218,-1.8253301691732218
2016-09-21,air_049f6d5b402a31b2,0,0,0,0,0,0,1,0.5504303414889476,0.5129873633161897,0.0,-0.4519096846971036,0.565691400002798,1,12.0,1,1,0.31763091476366145,0.31763091476366145
2016-09-22,air_049f6d5b402a31b2,0,0,0,0,1,0,0,0.5274184924589957,0.34695760517162083,1.0,-1.3999091226863878,0.5768539255242225,1,12.0,1,1,-0.34465778651547935,-0.34465778651547935
2016-09-23,air_049f6d5b402a31b2,1,0,0,0,0,0,0,0.6654895866387079,0.6568798203748162,0.0,0.5750897064579542,0.7108042317813145,1,12.0,1,1,0.13403348578953375,0.13403348578953375
2016-09-24,air_049f6d5b402a31b2,0,0,1,0,0,0,0,0.7345251337285642,0.7343603741756148,0.0,0.8910895191210487,0.7554543338670117,1,18.0,1,1,1.0572237966634876,1.0572237966634876
2016-09-26,air_049f6d5b402a31b2,0,1,0,0,0,0,0,1.091208793692821,1.088557191550695,0.0,0.3644231646825578,1.001029895338347,1,12.0,1,1,-1.1139830455771076,-1.1139830455771076
2016-09-27,air_049f6d5b402a31b2,0,0,0,0,0,1,0,1.1027147182077968,1.13283179372258,0.0,0.6277563419018034,1.0121924208597715,1,21.0,1,1,-0.49369132703901214,-0.49369132703901214
2016-09-28,air_049f6d5b402a31b2,0,0,0,0,0,0,1,0.7920547563034444,0.3912322073435057,0.0,-1.3999091226863878,0.9787048442954983,1,2.0,1,1,-0.37922167496607423,-0.37922167496607423
2016-09-29,air_049f6d5b402a31b2,0,0,0,0,1,0,0,0.51591256794402,0.2141337986559658,0.0,-1.3999091226863878,0.69964170625989,1,2.0,1,1,-0.2584338927462534,-0.2584338927462534
2016-09-30,air_049f6d5b402a31b2,1,0,0,0,0,0,0,0.6079599640638278,0.579399266574017,0.0,-1.2945758517986894,0.6884791807384659,1,22.0,1,1,1.1252366094211097,1.1252366094211097
2016-10-01,air_049f6d5b402a31b2,0,0,1,0,0,0,0,0.7115132846986122,0.7343603741756148,0.0,-0.6889095441944246,0.8447545380384064,1,6.0,1,1,1.1590571884426597,1.1590571884426597
2016-10-03,air_049f6d5b402a31b2,0,1,0,0,0,0,0,1.0451850956329167,1.1771063958944648,0.0,-0.1622431897559334,1.0456799974240445,1,17.0,1,1,-1.5588537388605708,-1.5588537388605708
2016-10-04,air_049f6d5b402a31b2,0,0,0,0,0,1,0,1.0221732466029647,0.8339782290623561,0.0,-1.1365759454671422,1.1238176760740146,1,4.0,1,1,-0.7215156670413204,-0.7215156670413204
2016-10-05,air_049f6d5b402a31b2,0,0,0,0,0,0,1,0.9416317749981327,0.8671841806912699,0.0,-0.4519096846971036,0.9117296911669526,1,5.0,1,1,-0.890246907434547,-0.890246907434547
2016-10-06,air_049f6d5b402a31b2,0,0,0,0,1,0,0,0.6769955111536841,0.6347425192888733,0.0,0.706756295067577,0.7219667573027385,1,10.0,1,1,-0.4215903124216422,-0.4215903124216422
2016-10-07,air_049f6d5b402a31b2,1,0,0,0,0,0,0,0.6539836621237322,0.6347425192888733,0.0,-0.7415761796382737,0.6549916041741928,1,10.0,1,1,0.745033836464566,0.745033836464566
2016-10-08,air_049f6d5b402a31b2,0,0,1,0,0,0,0,0.7115132846986122,0.6236738687459022,0.0,-1.320909169520614,0.6326665531313442,1,18.0,1,1,0.9947858046237033,0.9947858046237033
2016-10-09,air_049f6d5b402a31b2,0,0,0,1,0,0,0,0.28579407764449943,0.26947705137082206,0.0,0.44342311784833144,0.3536034150957359,1,4.0,1,1,0.28306702631306657,0.28306702631306657
2016-10-11,air_049f6d5b402a31b2,0,0,0,0,0,1,0,0.15922890797976302,0.19199649757002296,0.0,-0.7679094973601983,0.16384048123152192,1,11.0,1,1,-1.2072683789222616,-1.2072683789222616
2016-10-12,air_049f6d5b402a31b2,0,0,0,0,0,0,1,0.2627822286145471,0.28054570191379313,0.0,-0.08324323659015977,0.2754657364457652,1,7.0,1,1,-0.5040976590456429,-0.5040976590456429
2016-10-13,air_049f6d5b402a31b2,0,0,0,0,1,0,0,0.15922890797976302,-0.10685706709020093,0.0,-1.3999091226863878,0.3312783640528869,1,12.0,1,1,-0.470277080024093,-0.470277080024093
2016-10-14,air_049f6d5b402a31b2,1,0,0,0,0,0,0,0.20525260603966697,0.26947705137082206,0.0,-0.37290973153132995,0.23081563436006808,1,14.0,1,1,0.9003855071349818,0.9003855071349818
2016-10-15,air_049f6d5b402a31b2,0,0,1,0,0,0,0,0.19374668152469118,0.3358889546286494,0.0,0.18008994062908582,-0.09289760576123762,1,12.0,1,1,1.360122388999346,1.360122388999346
2016-10-17,air_049f6d5b402a31b2,0,1,0,0,0,0,0,0.5044066434290437,0.5129873633161897,0.0,-0.13590987203400895,0.5545288744813736,1,7.0,1,1,-1.4258013510615066,-1.4258013510615066
2016-10-18,air_049f6d5b402a31b2,0,0,0,0,0,1,0,0.51591256794402,0.5240560138591607,0.0,0.706756295067577,0.5545288744813736,1,11.0,1,1,-0.6334334996994818,-0.6334334996994818
2016-10-19,air_049f6d5b402a31b2,0,0,0,0,0,0,1,0.42386517182421163,0.2030651481129944,0.0,-1.3999091226863878,0.6326665531313442,1,4.0,1,1,-0.4981511836132825,-0.4981511836132825
2016-10-20,air_049f6d5b402a31b2,0,0,0,0,1,0,0,0.35482962473435536,0.29161435245676454,0.0,-0.5045763201409528,0.3536034150957359,1,11.0,1,1,-0.2803615209030824,-0.2803615209030824
2016-10-21,air_049f6d5b402a31b2,1,0,0,0,0,0,0,0.19374668152469118,-0.09578841654722951,0.0,-1.3999091226863878,0.39825351718143304,1,20.0,1,1,0.9234280994353783,0.9234280994353783
2016-10-22,air_049f6d5b402a31b2,0,0,1,0,0,0,0,0.1132052099198591,-0.17326897034802824,0.0,-1.3999091226863878,0.2977907874886142,1,18.0,1,1,1.4641857090656532,1.4641857090656532
2016-10-24,air_049f6d5b402a31b2,0,1,0,0,0,0,0,0.05567558734497899,0.1477218953981381,0.0,1.3387559203937665,0.09686532810297616,1,2.0,1,1,-1.2615299672425502,-1.2615299672425502
2016-10-25,air_049f6d5b402a31b2,0,0,0,0,0,1,0,0.3318177757044034,0.23627109974190824,0.0,-0.9259094036917457,0.21965310883864358,1,6.0,1,1,-0.5970113376762743,-0.5970113376762743
2016-10-26,air_049f6d5b402a31b2,0,0,0,0,0,0,1,0.36633554924933154,0.29161435245676454,0.0,-1.083909310023293,0.40941604270285753,1,8.0,1,1,-0.21011877985832506,-0.21011877985832506
2016-10-27,air_049f6d5b402a31b2,0,0,0,0,1,0,0,0.2512763040995713,0.19199649757002296,0.0,-0.2939097783655562,0.23081563436006808,1,3.0,1,1,-0.19673921013551413,-0.19673921013551413
2016-10-28,air_049f6d5b402a31b2,1,0,0,0,0,0,0,0.21675853055464314,0.26947705137082206,0.0,-1.3472424872425386,0.2531406854029167,1,22.0,1,1,0.8267978736595216,0.8267978736595216
2016-10-29,air_049f6d5b402a31b2,0,0,1,0,0,0,0,0.05567558734497899,-0.01830786274643079,0.0,0.6804229773456526,0.10802785362440046,1,16.0,1,1,1.6433232814655105,1.6433232814655105
2016-10-30,air_049f6d5b402a31b2,0,0,0,1,0,0,0,-0.13992512940961374,-0.0847197660042585,0.0,0.3117565292387086,-0.11522265680408621,1,4.0,1,1,-0.16998007068989227,-0.16998007068989227
2016-10-31,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-0.2895021481043019,-0.4610538844652811,0.0,-1.3999091226863878,-0.1263851823255105,1,2.0,1,1,-1.0939136909928913,-1.0939136909928913
2016-11-01,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-0.4505850913139663,-0.6049463415239076,0.0,-0.1622431897559334,-0.5170735755753622,1,4.0,1,1,-0.8136860362429068,-0.8136860362429068
2016-11-02,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-0.6116680345236304,-0.5274657877231088,0.0,0.41708980012640695,-0.5952112542253326,1,11.0,1,1,0.3250640090541119,0.3250640090541119
2016-11-03,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-0.4851028648588942,-0.4167792822933962,1.0,0.9437561545648981,-0.5840487287039083,1,10.0,1,1,-0.13355790866668477,-0.13355790866668477
2016-11-04,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-0.4505850913139663,-0.29502412632071223,0.0,1.1017560608964454,-0.5840487287039083,1,15.0,1,1,-0.00645199629998097,-0.00645199629998097
2016-11-05,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-0.19745475198449386,0.07024134159733936,0.0,0.8120895659552754,-0.46126094796824046,1,19.0,1,1,1.1776399241687858,1.1776399241687858
2016-11-06,air_049f6d5b402a31b2,0,0,0,1,0,0,0,-0.12841920489463754,0.05917269105436794,0.0,0.44342311784833144,-0.19336033545405665,1,2.0,1,1,-0.5683939246580398,-0.5683939246580398
2016-11-07,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-0.4160673177690381,-0.2728868252347698,0.0,1.1544226963402944,-0.3942857948396945,1,4.0,1,1,-1.3310293988582624,-1.3310293988582624
2016-11-08,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-0.40456139325406215,-0.6602895942387639,0.0,-1.3999091226863878,-0.32731064171114854,1,5.0,1,1,-1.1530067906019728,-1.1530067906019728
2016-11-09,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-0.4505850913139663,-0.505328486637166,0.0,0.18008994062908582,-0.38312326931827023,1,5.0,1,1,-0.8504798529806368,-0.8504798529806368
2016-11-10,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-0.7152213551584147,-0.970211809441959,0.0,-1.3999091226863878,-0.5170735755753622,1,8.0,1,1,-0.5906932075293914,-0.5906932075293914
2016-11-11,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-0.358537695194158,-0.3171614274066547,0.0,0.12742330518523665,-0.37196074379684596,1,10.0,1,1,0.3395585429204904,0.3395585429204904
2016-11-12,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-0.4275732422840141,-0.2728868252347698,0.0,0.12742330518523665,-0.5505611521396352,1,20.0,1,1,1.7046463093617272,1.7046463093617272
2016-11-14,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-0.036371808774829276,-0.22861222306288453,0.0,-1.3999091226863878,0.08570280258155166,1,10.0,1,1,-1.4391809207843176,-1.4391809207843176
2016-11-15,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-0.024865884259853498,-0.17326897034802824,0.0,-1.083909310023293,-0.07057255471838883,1,7.0,1,1,-0.9478533881855385,-0.9478533881855385
2016-11-16,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-0.40456139325406215,-0.3392987284925971,0.0,1.0490894254525964,-0.46126094796824046,1,6.0,1,1,-0.37736340139346164,-0.37736340139346164
2016-11-17,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-0.4160673177690381,-0.23968087360585597,0.0,-0.004243283424386138,-0.6063737797467569,1,5.0,1,1,-0.32867663379101075,-0.32867663379101075
2016-11-18,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-0.2895021481043019,-0.16220031980505722,0.0,-0.6625762264725001,-0.4835859990110893,1,11.0,1,1,0.9386659427308018,0.9386659427308018
2016-11-19,air_049f6d5b402a31b2,0,0,1,0,0,0,0,0.22826445506961934,0.04810404051139692,0.0,-1.2419092163548404,0.2531406854029167,1,24.0,1,1,1.4348249866183738,1.4348249866183738
2016-11-20,air_049f6d5b402a31b2,0,0,0,1,0,0,0,0.02115781380005084,-0.06258246491831566,0.0,-1.1365759454671422,-0.02592245263269166,1,6.0,1,1,-0.18893446113054108,-0.18893446113054108
2016-11-21,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-0.1629369784395657,-0.28395547577774083,0.0,-1.2155758986329157,-0.17103528441120786,1,16.0,1,1,-1.3380908384341905,-1.3380908384341905
2016-11-22,air_049f6d5b402a31b2,0,0,0,0,0,1,0,-0.11691328037966135,-0.0847197660042585,0.0,-0.2675764606436317,-0.10406013128266191,1,19.0,1,1,0.6052916638040963,0.6052916638040963
2016-11-23,air_049f6d5b402a31b2,0,0,0,0,0,0,1,-0.4505850913139663,-0.6824268953247062,1.0,-1.268242534076765,-0.2826605396254512,1,16.0,1,1,-0.25062914374128037,-0.25062914374128037
2016-11-24,air_049f6d5b402a31b2,0,0,0,0,1,0,0,-0.9338339209429591,-1.0698296643287004,0.0,0.23275657607293498,-0.9747371219537597,1,2.0,1,1,-1.1611831943214683,-1.1611831943214683
2016-11-25,air_049f6d5b402a31b2,1,0,0,0,0,0,0,-0.9913635435178393,-0.9591431588989877,0.0,-0.5572429555848017,-1.0082246985180328,1,16.0,1,1,0.8059852096462602,0.8059852096462602
2016-11-26,air_049f6d5b402a31b2,0,0,1,0,0,0,0,-0.8417865248231509,-0.7045641964106487,0.0,-0.425576366975179,-0.9635745964323357,1,13.0,1,1,1.7481299109608628,1.7481299109608628
2016-11-28,air_049f6d5b402a31b2,0,1,0,0,0,0,0,-0.7497391287033428,-0.9259372072700739,0.0,-1.1892425809109912,-0.8072992391323949,1,6.0,1,1,-1.2927489632624425,-1.2927489632624425
