visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,total_area_visitors,total_genre_visitors
2016-03-10,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,-1.0738873073586688,-1.331907523103291,0.0,-1.2700347733675152,-0.8685292253169106,1,19.0,1,1,-0.9712041776612088,-0.9712041776612088
2016-03-11,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,-1.2630199440048107,-1.6333603286026168,0.0,-1.2700347733675152,-0.940412350453222,1,38.0,1,1,-0.6340760149344273,-0.6340760149344273
2016-03-12,air_f1f9027d4fa8f653,0,0,1,0,0,0,0,-1.111713834687897,-1.344468056665763,0.0,-0.9263152685546205,-0.952392871309274,1,21.0,1,1,-0.4449307011648698,-0.4449307011648698
2016-03-14,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,-1.1243226771309733,-1.5328760601028415,0.0,-1.2700347733675152,-0.8325876627487547,1,27.0,1,1,-1.270200241083313,-1.270200241083313
2016-03-15,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,-0.8217104584971464,-0.6285176436048644,0.0,1.5288240515374842,-0.8206071418927029,1,4.0,1,1,-0.996457223558346,-0.996457223558346
2016-03-16,air_f1f9027d4fa8f653,0,0,0,0,0,0,1,-0.7460574038386897,-0.6536387107298081,0.0,-0.6808013365454101,-0.952392871309274,1,40.0,1,1,-0.9075665020004231,-0.9075665020004231
2016-03-17,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,-0.19126833634334037,0.16279597083086564,0.0,1.5288240515374842,-0.5330746413474569,1,48.0,1,1,-0.8603433061727765,-0.8603433061727765
2016-03-18,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,0.023081985188953838,0.2884013064555847,0.0,0.5958711099024843,-0.3893083910748339,1,29.0,1,1,-0.4865982268951462,-0.4865982268951462
2016-03-22,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,-0.45605402764793884,-0.20145950248081948,0.0,0.8904878283135371,-0.652879849907976,1,14.0,1,1,-0.9924167362148041,-0.9924167362148041
2016-03-23,air_f1f9027d4fa8f653,0,0,0,0,0,0,1,-0.39300981543255825,-0.13865683466845993,0.0,0.17849742548682668,-0.4012889119308858,1,25.0,1,1,-0.8916570830852266,-0.8916570830852266
2016-03-24,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,-1.0486696224725165,-1.206302187478572,0.0,-0.9017638753536995,-0.8086266210366511,1,17.0,1,1,-0.9510017409434991,-0.9510017409434991
2016-03-25,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,-0.8217104584971464,-0.5908360429174485,0.0,0.988693401117221,-1.0003149547334818,1,43.0,1,1,-0.34896912675574854,-0.34896912675574854
2016-03-26,air_f1f9027d4fa8f653,0,0,1,0,0,0,0,-0.8343193009402224,-0.8294861806044148,0.0,0.2521516050895898,-0.6888214124761318,1,18.0,1,1,-0.35477732731209005,-0.35477732731209005
2016-03-28,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,-0.4182275003187104,-0.2893832374181227,0.0,-0.582595763741726,-0.22158109909010698,1,6.0,1,1,-1.0280235309297674,-1.0280235309297674
2016-03-29,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,-0.20387717878641642,-0.06329363329362832,0.0,1.1360017603227477,-0.4132694327869376,1,16.0,1,1,-0.754027982945829,-0.754027982945829
2016-03-30,air_f1f9027d4fa8f653,0,0,0,0,0,0,1,0.035690827632029916,0.11255383658097819,0.0,-0.3861846181343575,-0.17365901566589928,1,35.0,1,1,-0.8391307476191813,-0.8391307476191813
2016-03-31,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,0.035690827632029916,0.13767490370592192,0.0,0.9641420079163,-0.23356161994615887,1,35.0,1,1,-0.8035239529042179,-0.8035239529042179
2016-04-01,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,-0.2290948636725686,-0.0884147004185725,0.0,-0.2143248657279102,-0.3294057867945743,1,54.0,1,1,-0.597206567924607,-0.597206567924607
2016-04-04,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,0.12395272473356267,0.35120397426794425,0.0,-1.098175020961068,-0.13771745309774364,1,31.0,1,1,-1.2499978043656033,-1.2499978043656033
2016-04-05,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,-0.481271712534091,-0.791804579916999,0.0,-1.2700347733675152,-0.20960057823405512,1,37.0,1,1,-1.045953193516735,-1.045953193516735
2016-04-06,air_f1f9027d4fa8f653,0,0,0,0,0,0,1,-0.00213569969719854,0.13767490370592192,0.0,0.767730862308932,-0.4252499536429896,1,40.0,1,1,-0.9790326218893214,-0.9790326218893214
2016-04-07,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,-0.10300643924180737,0.12511437014345028,0.0,-1.14727780736291,0.11387348487934681,1,39.0,1,1,-1.0946915720982096,-1.0946915720982096
2016-04-08,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,0.1869969369489435,0.4768093098926633,0.0,-0.18977347252698903,0.07793192231119096,1,45.0,1,1,-0.5371043186894205,-0.5371043186894205
2016-04-11,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,-0.38040097298948217,-0.25170163673070695,0.0,0.2521516050895898,-0.4132694327869376,1,25.0,1,1,-1.272220484755084,-1.272220484755084
2016-04-12,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,-0.5190982398633195,-0.5029123079801453,0.0,1.5288240515374842,-0.6888214124761318,1,20.0,1,1,-1.1090858082595778,-1.1090858082595778
2016-04-13,air_f1f9027d4fa8f653,0,0,0,0,0,0,1,-0.027353384583350692,-0.013051499043740877,0.0,-1.098175020961068,-0.029892765393276337,1,8.0,1,1,-1.0212052085375405,-1.0212052085375405
2016-04-14,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,0.04829967007510599,-0.1888989689183474,0.0,-1.2700347733675152,0.26962025600802164,1,27.0,1,1,-0.9881237184122907,-0.9881237184122907
2016-04-15,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,0.21221462183509565,0.2884013064555847,0.0,1.7006838039439314,0.018029318030931378,1,60.0,1,1,-0.5648826691762715,-0.5648826691762715
2016-04-18,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,0.5400445253550745,0.966670118829068,0.0,0.42401135749603713,0.35348390200038515,1,8.0,1,1,-1.3616162672309498,-1.3616162672309498
2016-04-19,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,0.19960577939201934,0.35120397426794425,0.0,1.5779268379393263,0.13783452659145057,1,9.0,1,1,-1.0449430716808494,-1.0449430716808494
2016-04-20,air_f1f9027d4fa8f653,0,0,0,0,0,0,1,0.035690827632029916,0.02463010164367493,0.0,1.5288240515374842,-0.12573693224169155,1,19.0,1,1,-0.9113544588849937,-0.9113544588849937
2016-04-21,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,0.23743230672124782,0.13767490370592192,0.0,-1.2700347733675152,0.2935812977201256,1,23.0,1,1,-1.0176697821119411,-1.0176697821119411
2016-04-22,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,0.3383030462658569,0.5772935783924387,0.0,0.8168336487107738,0.2816007768640735,1,49.0,1,1,-0.5189221256434818,-0.5189221256434818
2016-04-23,air_f1f9027d4fa8f653,0,0,1,0,0,0,0,0.41395610092431334,0.41400664208030374,0.0,-0.7544555161481732,0.37744494371248893,1,9.0,1,1,-0.4216978989395036,-0.4216978989395036
2016-04-25,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,0.4391737858104659,0.5019303770176075,0.0,0.8659364351126158,0.3175423394322293,1,37.0,1,1,-1.224744758468466,-1.224744758468466
2016-04-26,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,0.5778710526843029,0.7531410482670456,0.0,1.406067085532879,0.40140598542459266,1,19.0,1,1,-0.948223905894814,-0.948223905894814
2016-04-27,air_f1f9027d4fa8f653,0,0,0,0,0,0,1,0.4391737858104659,0.3386434407054726,0.0,-1.196380593764752,0.5212111939851118,1,37.0,1,1,-0.9287790605540184,-0.9287790605540184
2016-04-28,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,-0.027353384583350692,-0.4652307072927295,0.0,-1.2700347733675152,0.2935812977201256,1,42.0,1,1,-0.6868548808594441,-0.6868548808594441
2016-04-30,air_f1f9027d4fa8f653,0,0,1,0,0,0,0,0.1743880945058672,0.32608290714300053,0.0,1.4306184787338,-0.041873286249328213,1,11.0,1,1,-0.5580643467840444,-0.5580643467840444
2016-05-02,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,0.3509118887089327,0.2884013064555847,0.0,-0.41073601133527854,0.2816007768640735,1,35.0,1,1,-0.9782750305124073,-0.9782750305124073
2016-05-06,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,0.4391737858104659,0.42656717564277585,0.0,-1.2454833801665943,0.5212111939851118,1,13.0,1,1,-1.0964592853110093,-1.0964592853110093
2016-05-07,air_f1f9027d4fa8f653,0,0,1,0,0,0,0,0.8300479015458254,0.9164279845791801,0.0,1.5533754447384052,0.5451722356972158,1,14.0,1,1,-0.6681676268955625,-0.6681676268955625
2016-05-09,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,0.48960915558277024,0.3386434407054726,0.0,-1.2700347733675152,0.6410164025456311,1,7.0,1,1,-1.439900709512075,-1.439900709512075
2016-05-10,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,0.47700031313969393,0.43912770920524796,0.0,-1.2454833801665943,0.6290358816895794,1,23.0,1,1,-1.2767660330165689,-1.2767660330165689
2016-05-11,air_f1f9027d4fa8f653,0,0,0,0,0,0,1,0.8552655864319776,1.0043517195164837,0.0,-0.8526610889518573,0.6170553608335273,1,8.0,1,1,-1.0858530060342115,-1.0858530060342115
2016-05-12,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,0.893092113761206,1.1173965215787307,0.0,1.946197735953142,0.796763173674306,1,24.0,1,1,-0.9648909161869245,-0.9648909161869245
2016-05-13,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,0.8300479015458254,0.9289885181416521,0.0,1.455169871934721,0.6769579651137869,1,57.0,1,1,-0.6062976644475765,-0.6062976644475765
2016-05-14,air_f1f9027d4fa8f653,0,0,1,0,0,0,0,0.6535241073427599,0.7154594475796298,0.0,0.9150392215144582,0.42536702713669666,1,2.0,1,1,-0.4449307011648698,-0.4449307011648698
2016-05-16,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,0.5526533677981509,0.5270514441425512,0.0,-0.8281096957509364,0.40140598542459266,1,24.0,1,1,-1.3785358079820316,-1.3785358079820316
2016-05-17,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,0.46439147069661807,0.17535650439333772,0.0,-1.2700347733675152,0.4852696314169562,1,14.0,1,1,-1.2055524435866418,-1.2055524435866418
2016-05-18,air_f1f9027d4fa8f653,0,0,0,0,0,0,1,0.6787417922289121,1.0671543873288434,0.0,2.019851915555905,0.26962025600802164,1,34.0,1,1,-1.0017603631967449,-1.0017603631967449
2016-05-19,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,0.5904798951273793,0.7531410482670456,0.0,1.5779268379393263,0.47328911056090434,1,12.0,1,1,-0.9931743275917182,-0.9931743275917182
2016-05-20,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,0.3256942038227806,0.21303810508075352,0.0,-0.8526610889518573,0.42536702713669666,1,47.0,1,1,-0.6057926035296337,-0.6057926035296337
2016-05-23,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,1.1200512777365763,1.4816519948904159,0.0,1.7988893767476157,0.50923067312906,1,14.0,1,1,-1.269442649706399,-1.269442649706399
2016-05-24,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,1.1074424352935,1.2806834578908657,0.0,0.8659364351126158,0.8566657779545657,1,15.0,1,1,-1.1578241868410526,-1.1578241868410526
2016-05-25,air_f1f9027d4fa8f653,0,0,0,0,0,0,1,0.9561363259765866,0.677777846892214,0.0,-1.2700347733675152,1.1561787993558637,1,32.0,1,1,-0.9522643932383559,-0.9522643932383559
2016-05-26,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,1.0570070655211956,1.0169122530789554,0.0,-0.3861846181343575,1.1322177576437598,1,15.0,1,1,-0.9161525376054498,-0.9161525376054498
2016-05-27,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,0.6030887375704551,0.41400664208030374,0.0,-1.196380593764752,0.5212111939851118,1,22.0,1,1,-0.6222070833627729,-0.6222070833627729
2016-05-28,air_f1f9027d4fa8f653,0,0,1,0,0,0,0,0.5904798951273793,0.6275357126423265,0.0,-1.2209319869656732,0.50923067312906,1,34.0,1,1,-0.42674850811893106,-0.42674850811893106
2016-05-30,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,0.3509118887089327,0.27584077289311304,0.0,-1.2700347733675152,0.5451722356972158,1,33.0,1,1,-1.2563110658398877,-1.2563110658398877
2016-05-31,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,0.7291771620012164,0.7280199811421014,0.0,-0.14067068612514713,0.6529969234016831,1,16.0,1,1,-1.028276061388739,-1.028276061388739
2016-06-01,air_f1f9027d4fa8f653,0,0,0,0,0,0,1,0.8678744288750538,0.9164279845791801,0.0,0.12939463908498453,0.8566657779545657,1,29.0,1,1,-1.0494886199423341,-1.0494886199423341
2016-06-02,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,0.7670036893304448,0.8661858503292926,0.0,1.921646342752221,0.6529969234016831,1,27.0,1,1,-0.9886287793302335,-0.9886287793302335
2016-06-03,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,0.6030887375704551,0.6400962462047982,0.0,1.8479921631494576,0.40140598542459266,1,47.0,1,1,-0.680036558467217,-0.680036558467217
2016-06-06,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,0.6787417922289121,0.6024146455173823,0.0,-1.14727780736291,0.6529969234016831,1,9.0,1,1,-1.2840894163267385,-1.2840894163267385
2016-06-07,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,0.6283064224566077,0.22559863864322516,0.0,-1.2700347733675152,0.9045878613787731,1,20.0,1,1,-1.1388844024181997,-1.1388844024181997
2016-06-09,air_f1f9027d4fa8f653,0,0,0,0,1,0,0,0.8300479015458254,0.5772935783924387,0.0,-1.2700347733675152,1.0483541116513966,1,29.0,1,1,-1.0244881045041683,-1.0244881045041683
2016-06-10,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,1.1200512777365763,1.217880790078506,0.0,1.2342073331264314,1.0243930699392922,1,44.0,1,1,-0.5850851058939812,-0.5850851058939812
2016-06-11,air_f1f9027d4fa8f653,0,0,1,0,0,0,0,1.1200512777365763,1.255562390765922,0.0,1.3569642991310367,0.8446852570985136,1,27.0,1,1,-0.42422320352921733,-0.42422320352921733
2016-06-13,air_f1f9027d4fa8f653,0,1,0,0,0,0,0,0.6535241073427599,0.45168824276771957,0.0,-1.2700347733675152,0.8926073405227215,1,20.0,1,1,-1.345454317856782,-1.345454317856782
2016-06-14,air_f1f9027d4fa8f653,0,0,0,0,0,1,0,0.9561363259765866,0.8913069174542363,0.0,0.006637673080379298,0.9045878613787731,1,3.0,1,1,-1.064387917021645,-1.064387917021645
2016-06-15,air_f1f9027d4fa8f653,0,0,0,0,0,0,1,0.7796125317735211,0.38888557495536,0.0,-1.2700347733675152,1.0483541116513966,1,5.0,1,1,-1.0042856677864584,-1.0042856677864584
2016-06-17,air_f1f9027d4fa8f653,1,0,0,0,0,0,0,1.208313174838109,1.2681229243283936,0.0,0.7431794691080105,1.0243930699392922,1,37.0,1,1,-0.5136189860050829,-0.5136189860050829
