visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Karaoke/Party,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-08-19,air_7514d90009613cd6,1,0,0,0,0,0,0,1.328864745386444,1.1977497212383441,0.0,-1.1563535169282175,1.3758770399694094,1,29.0,1,1,0.7807691403594297,0.7807691403594299
2016-08-20,air_7514d90009613cd6,0,0,1,0,0,0,0,1.2480525137214213,1.1220784882927781,0.0,-1.1563535169282175,1.4392949866606795,1,12.0,1,1,0.6600200139492598,0.66002001394926
2016-08-21,air_7514d90009613cd6,0,0,0,1,0,0,0,1.3647812927931204,1.3238684428142877,0.0,-0.031384419270864085,1.448354693330861,1,22.0,1,1,-0.8588970033938579,-0.8588970033938577
2016-08-23,air_7514d90009613cd6,0,0,0,0,0,1,0,1.1851985557597373,1.0968547439775893,0.0,-0.2614917347007772,1.2671605599272318,1,8.0,1,1,-0.6544641469715766,-0.6544641469715764
2016-08-24,air_7514d90009613cd6,0,0,0,0,0,0,1,1.2211151031664143,1.2902367837273696,0.0,1.5793667887385288,1.095026133193784,1,8.0,1,1,-0.4592021102766501,-0.4592021102766498
2016-08-27,air_7514d90009613cd6,0,0,1,0,0,0,0,0.9696992713196778,0.9286964485429978,0.0,1.98844646061393,0.8413543464287033,1,30.0,1,1,1.1514231043400143,1.1514231043400145
2016-08-28,air_7514d90009613cd6,0,0,0,1,0,0,0,0.9876575450230161,1.0716309996624005,0.0,1.4259619117852533,0.8141752264181589,1,24.0,1,1,-0.29412735518426597,-0.2941273551842657
2016-08-29,air_7514d90009613cd6,0,1,0,0,0,0,0,1.4635517981614812,1.5676979711944454,0.0,1.7583391451840167,1.2037426132359614,1,8.0,1,1,-1.494358387001809,-1.4943583870018085
2016-08-30,air_7514d90009613cd6,0,0,0,0,0,1,0,1.5802805772331805,1.4920267382488792,0.0,0.17315541666683676,1.593310000053764,1,22.0,1,1,-0.6815944886650009,-0.6815944886650006
2016-08-31,air_7514d90009613cd6,0,0,0,0,0,0,1,1.3109064716831058,1.2566051246404513,0.0,0.14758793717462404,1.412115866650135,1,41.0,1,1,-0.24101302426333682,-0.24101302426333657
2016-09-01,air_7514d90009613cd6,0,0,0,0,1,0,0,1.4635517981614812,1.500434653020609,0.0,1.0935846783864898,1.412115866650135,1,11.0,1,1,-0.6445290922669424,-0.6445290922669421
2016-09-04,air_7514d90009613cd6,0,0,0,1,0,0,0,1.1941776926114067,1.0968547439775893,0.0,-0.159221816731927,1.3668173332992277,1,104.0,1,1,-0.7901158554386979,-0.7901158554386976
2016-09-06,air_7514d90009613cd6,0,0,0,0,0,1,0,1.2390733768697524,0.9959597667168345,0.0,-1.2074884759126427,1.4392949866606795,1,26.0,1,1,-0.6815944886650009,-0.6815944886650006
2016-09-07,air_7514d90009613cd6,0,0,0,0,0,0,1,1.1762194189080684,1.2145655507818032,0.0,0.12202045768241154,1.212802319906143,1,39.0,1,1,-0.5826260591072984,-0.5826260591072981
2016-09-08,air_7514d90009613cd6,0,0,0,0,1,0,0,0.8080748079896329,0.6596431758476515,0.0,-1.1052185579437923,0.8232349330883403,1,19.0,1,1,-0.43168965109458607,-0.4316896510945858
2016-09-09,air_7514d90009613cd6,1,0,0,0,0,0,0,0.7541999868796179,0.6596431758476515,0.0,-1.2074884759126427,0.7416975730567072,1,1.0,1,1,0.9148923788719918,0.9148923788719919
2016-09-10,air_7514d90009613cd6,0,0,1,0,0,0,0,0.8170539448413022,0.7605381531084063,0.0,-0.8751112425138793,0.9228917064603365,1,83.0,1,1,1.4353363983993694,1.4353363983993697
2016-09-11,air_7514d90009613cd6,0,0,0,1,0,0,0,0.7901165342862947,0.7269064940214879,0.0,0.8890448424487888,0.8685334664392476,1,23.0,1,1,-0.3407456887983189,-0.3407456887983186
2016-09-12,air_7514d90009613cd6,0,1,0,0,0,0,0,0.7811373974346254,0.7773539826518654,0.0,0.9401798014332142,0.7416975730567072,1,9.0,1,1,-1.3793410229212357,-1.3793410229212353
2016-09-13,air_7514d90009613cd6,0,0,0,0,0,1,0,0.8439913553963094,0.7100906644780287,0.0,-0.8751112425138793,1.0044290664919695,1,12.0,1,1,-0.8497261836665032,-0.849726183666503
2016-09-16,air_7514d90009613cd6,1,0,0,0,0,0,0,1.0325532292813617,1.1220784882927781,0.0,0.9913147604176392,0.8413543464287033,1,9.0,1,1,0.8453469959395522,0.8453469959395523
2016-09-17,air_7514d90009613cd6,0,0,1,0,0,0,0,0.7721582605829564,0.7184985792497585,0.0,-0.2870592141929898,0.7235781597163443,1,94.0,1,1,1.3180263293869576,1.3180263293869579
2016-09-18,air_7514d90009613cd6,0,0,0,1,0,0,0,0.5207424287362201,0.4158136474674936,0.0,-1.1563535169282175,0.578622852993441,1,114.0,1,1,0.1135920051943772,0.11359200519437744
2016-09-21,air_7514d90009613cd6,0,0,0,0,0,0,1,0.6105337972529117,0.7016827497062994,0.0,1.7072041861995917,0.5152049063021709,1,24.0,1,1,0.3260493288780938,0.326049328878094
2016-09-22,air_7514d90009613cd6,0,0,0,0,1,0,0,0.6195129341045806,0.5755640281303558,1.0,-0.4148966116540527,0.4699063729512636,1,85.0,1,1,-0.35488403587799067,-0.35488403587799044
2016-09-23,air_7514d90009613cd6,1,0,0,0,0,0,0,0.6105337972529117,0.38218198838057543,0.0,-1.2074884759126427,0.8232349330883403,1,7.0,1,1,0.13728328949004345,0.13728328949004368
2016-09-24,air_7514d90009613cd6,0,0,1,0,0,0,0,0.8170539448413022,0.9202885337712682,0.0,0.7100724860033009,0.6420407996847112,1,57.0,1,1,1.086463131271252,1.0864631312712523
2016-09-25,air_7514d90009613cd6,0,0,0,1,0,0,0,1.0235740924296926,1.1220784882927781,0.0,1.3492594733086154,0.9138319997901548,1,76.0,1,1,-0.4400962358446612,-0.4400962358446609
2016-09-26,air_7514d90009613cd6,0,1,0,0,0,0,0,0.9696992713196778,1.0548151701189414,0.0,1.5537993092463163,0.8232349330883403,1,13.0,1,1,-1.1458672373623313,-1.1458672373623309
2016-09-27,air_7514d90009613cd6,0,0,0,0,0,1,0,0.933782723913001,1.1052626587493188,0.0,0.5311001295578128,0.7507572797268888,1,31.0,1,1,-0.5081131488225417,-0.5081131488225414
2016-09-28,air_7514d90009613cd6,0,0,0,0,0,0,1,0.8529704922479787,0.827801471282243,0.0,-0.9773811604827296,0.8594737597690661,1,22.0,1,1,-0.39042096232149004,-0.39042096232148976
2016-09-29,air_7514d90009613cd6,0,0,0,0,1,0,0,0.5925755235495734,0.5083007099565191,0.0,0.04531801920577384,0.6692199196952556,1,24.0,1,1,-0.2662327785135622,-0.2662327785135619
2016-10-01,air_7514d90009613cd6,0,0,1,0,0,0,0,0.7272625763246107,0.8530252155974315,0.0,1.4515293912774658,0.6058019730039854,1,36.0,1,1,1.1911633231585512,1.1911633231585514
2016-10-02,air_7514d90009613cd6,0,0,0,1,0,0,0,0.7990956711379636,0.962328107629916,0.0,1.0680171988942773,0.5423840263127152,1,138.0,1,1,-0.4974138591406279,-0.49741385914062763
2016-10-03,air_7514d90009613cd6,0,1,0,0,0,0,0,0.7721582605829564,0.6764590053911106,0.0,-1.2074884759126427,0.8322946397585219,1,11.0,1,1,-1.6032618712641455,-1.6032618712641453
2016-10-04,air_7514d90009613cd6,0,0,0,0,0,1,0,0.5387007024395584,0.6091956872172739,0.0,0.6589375270188756,0.5514437329828966,1,15.0,1,1,-0.7423511693587256,-0.7423511693587254
2016-10-05,air_7514d90009613cd6,0,0,0,0,0,0,1,0.341159691702837,0.3065107554350091,0.0,0.40326273209674984,0.41554813293017473,1,8.0,1,1,-0.9158325092011849,-0.9158325092011845
2016-10-07,air_7514d90009613cd6,1,0,0,0,0,0,0,0.12566040726277725,0.12153663045695849,0.0,-0.3126266936852024,0.22529429285636415,1,6.0,1,1,0.7654844408138386,0.7654844408138387
2016-10-08,air_7514d90009613cd6,0,0,1,0,0,0,0,0.341159691702837,0.27287909634809093,0.0,-1.1819209964204302,0.2977719462178159,1,44.0,1,1,1.0222673931797694,1.0222673931797697
2016-10-09,air_7514d90009613cd6,0,0,0,1,0,0,0,0.30524314429616034,0.28969492589155,0.0,0.3009928141278997,0.27059282620727143,1,120.0,1,1,0.2905124024345944,0.29051240243459464
2016-10-10,air_7514d90009613cd6,0,1,0,0,0,0,0,-0.035964056067267595,-0.20637204564049483,1.0,-0.951813680990517,0.08939869280364231,1,136.0,1,1,-0.8428480688709873,-0.842848068870987
2016-10-12,air_7514d90009613cd6,0,0,0,0,0,0,1,0.06280644930109307,-0.02980583543417377,0.0,-0.2614917347007772,0.22529429285636415,1,6.0,1,1,-0.5188124385044555,-0.5188124385044552
2016-10-13,air_7514d90009613cd6,0,0,0,0,1,0,0,0.10770213355943885,0.1299445452286882,0.0,0.3521277731123247,0.12563751948436816,1,9.0,1,1,-0.48403974703823566,-0.4840397470382354
2016-10-14,air_7514d90009613cd6,1,0,0,0,0,0,0,0.09872299670776973,0.08790497137004032,0.0,1.4259619117852533,0.04410015945273503,1,6.0,1,1,0.9252095510652658,0.9252095510652659
2016-10-15,air_7514d90009613cd6,0,0,1,0,0,0,0,0.1615769546694539,0.4326294770109527,0.0,1.2981245143241904,-0.1280342672807126,1,119.0,1,1,1.3978888845126711,1.3978888845126713
2016-10-16,air_7514d90009613cd6,0,0,0,1,0,0,0,0.5117632918845508,0.7689460678801358,0.0,0.9913147604176392,0.2343539995265456,1,17.0,1,1,-0.5302759631636488,-0.5302759631636486
2016-10-18,air_7514d90009613cd6,0,0,0,0,0,1,0,0.2783057337411528,0.18879994863079516,0.0,0.9657472809254267,0.1437569328247311,1,50.0,1,1,-0.6517893245510982,-0.651789324551098
2016-10-19,air_7514d90009613cd6,0,0,0,0,0,0,1,0.17953522837279215,0.40740573269576424,0.0,1.3492594733086154,-0.03743720057889803,1,15.0,1,1,-0.512698558686219,-0.5126985586862187
2016-10-20,air_7514d90009613cd6,0,0,0,0,1,0,0,-0.1526928351389666,0.07949705659831062,0.0,-1.0285161194671546,-0.47230312074760794,1,34.0,1,1,-0.28877771034330907,-0.28877771034330885
2016-10-22,air_7514d90009613cd6,0,0,1,0,0,0,0,-0.19758851939731237,-0.29885910812952027,0.0,-1.2074884759126427,-0.055556613919260964,1,48.0,1,1,1.5048817813318092,1.5048817813318092
2016-10-23,air_7514d90009613cd6,0,0,0,1,0,0,0,-0.26942161421066557,-0.2568195342708724,0.0,-0.1336543372397143,-0.21863133398252715,1,81.0,1,1,-0.2597367812066859,-0.2597367812066857
2016-10-26,air_7514d90009613cd6,0,0,0,0,0,0,1,0.0897438598561006,0.37377407360884574,0.0,0.22429037565126175,-0.010258080568353678,1,4.0,1,1,-0.21655750499039103,-0.21655750499039078
2016-10-27,air_7514d90009613cd6,0,0,0,0,1,0,0,-0.26044247735899645,-0.2568195342708724,0.0,-0.031384419270864085,-0.17333280063161988,1,1.0,1,1,-0.20280127539935902,-0.20280127539935877
2016-10-28,air_7514d90009613cd6,1,0,0,0,0,0,0,-0.11677628773229003,-0.1559245570101174,0.0,-0.5683014886073282,-0.03743720057889803,1,6.0,1,1,0.8495502883145897,0.8495502883145899
2016-10-29,air_7514d90009613cd6,0,0,1,0,0,0,0,-0.466962624947387,-0.5931361251400553,0.0,0.3521277731123247,-0.2729895740036159,1,58.0,1,1,1.689062410856182,1.6890624108561823
2016-10-30,air_7514d90009613cd6,0,0,0,1,0,0,0,-0.583691404019086,-0.7697023353463764,0.0,-1.2074884759126427,-0.48136282741778946,1,139.0,1,1,-0.175288816217295,-0.17528881621729475
2016-11-02,air_7514d90009613cd6,0,0,0,0,0,0,1,-0.5926705408707551,-0.5931361251400553,0.0,-0.517166529622903,-0.5085419474283338,1,36.0,1,1,0.33369167865088933,0.33369167865088956
2016-11-03,air_7514d90009613cd6,0,0,0,0,1,0,0,-0.6375662251291009,-0.8033339944332948,1.0,-1.2074884759126427,-0.4994822407581524,1,37.0,1,1,-0.13784130233059674,-0.1378413023305965
2016-11-04,air_7514d90009613cd6,1,0,0,0,0,0,0,-0.6016496777224243,-0.7697023353463764,0.0,-1.130786037436005,-0.4541837074072451,1,48.0,1,1,-0.007157121215792656,-0.007157121215792416
2016-11-05,air_7514d90009613cd6,0,0,1,0,0,0,0,-0.6914410462391158,-0.7612944205746469,0.0,-1.2074884759126427,-0.4994822407581524,1,24.0,1,1,1.2102691975905402,1.2102691975905404
2016-11-06,air_7514d90009613cd6,0,0,0,1,0,0,0,-0.7722532779041382,-0.7949260796615651,0.0,-0.517166529622903,-0.6353778408108742,1,110.0,1,1,-0.584918764039137,-0.5849187640391368
2016-11-07,air_7514d90009613cd6,0,1,0,0,0,0,0,-0.6914410462391158,-0.8117419092050243,0.0,0.04531801920577384,-0.5629001874494225,1,48.0,1,1,-1.3690238507279615,-1.3690238507279613
2016-11-09,air_7514d90009613cd6,0,0,0,0,0,0,1,-0.8620446464208298,-0.8453735682919427,0.0,-0.8495437630216667,-0.7169152008425073,1,18.0,1,1,-0.8749459379167286,-0.8749459379167283
2016-11-11,air_7514d90009613cd6,1,0,0,0,0,0,0,-0.700420183090785,-0.7024390171725398,0.0,0.7100724860033009,-0.8437510942250477,1,41.0,1,1,0.3485942607078407,0.34859426070784094
2016-11-13,air_7514d90009613cd6,0,0,0,1,0,0,0,-0.23350506680398894,-0.22318787518395405,0.0,-0.9006787220060918,-0.372646347375612,1,118.0,1,1,-0.4477385856174567,-0.4477385856174565
2016-11-14,air_7514d90009613cd6,0,1,0,0,0,0,0,-0.25146334050732727,-0.04662166497763301,0.0,0.6845050065110884,-0.590079307459967,1,18.0,1,1,-1.480220039922137,-1.4802200399221368
2016-11-15,air_7514d90009613cd6,0,0,0,0,0,1,0,-0.3322755721723497,-0.04662166497763301,0.0,-1.0796510784515798,-0.4451240007370636,1,14.0,1,1,-0.9750607199403505,-0.9750607199403502
2016-11-17,air_7514d90009613cd6,0,0,0,0,1,0,0,-0.8081698253108148,-0.8705973126071312,0.0,-0.1847892962241395,-0.6897360808319629,1,16.0,1,1,-0.3384529838664802,-0.33845298386648
2016-11-18,air_7514d90009613cd6,1,0,0,0,0,0,0,-0.3951295301340338,-0.2568195342708724,0.0,-0.517166529622903,-0.6716166674916,1,37.0,1,1,0.964567652395163,0.9645676523951631
2016-11-20,air_7514d90009613cd6,0,0,0,1,0,0,0,-0.29635902476567305,-0.13070081269492875,0.0,-0.7217063655606037,-0.5357210674388782,1,83.0,1,1,-0.19477680813792367,-0.19477680813792342
2016-11-23,air_7514d90009613cd6,0,0,0,0,0,0,1,-1.3199806258559568,-1.2573613921066917,1.0,-0.5683014886073282,-1.188019947691943,1,36.0,1,1,-0.25820831125212684,-0.25820831125212657
2016-11-25,air_7514d90009613cd6,1,0,0,0,0,0,0,-1.0326482466025437,-1.0135318637265343,0.0,0.22429037565126175,-0.9796466942777695,1,9.0,1,1,0.8281517089507622,0.8281517089507623
2016-11-26,air_7514d90009613cd6,0,0,1,0,0,0,0,-0.7991906884591458,-0.8790052273788609,0.0,-0.031384419270864085,-0.6987957875021443,1,80.0,1,1,1.7968195426525995,1.7968195426525997
2016-11-27,air_7514d90009613cd6,0,0,0,1,0,0,0,-0.5298165829090711,-0.34930659675989767,0.0,-0.9262462014983044,-0.6081987208003298,1,149.0,1,1,-0.5654307721185083,-0.5654307721185081
2016-11-29,air_7514d90009613cd6,0,0,0,0,0,1,0,-0.9248986043825139,-0.9883081194113453,0.0,-0.3893291321618401,-0.8075122675443219,1,1.0,1,1,-0.6716594339603666,-0.6716594339603664
2016-11-30,air_7514d90009613cd6,0,0,0,0,0,0,1,-0.8979611938275064,-0.996716034183075,0.0,-0.3126266936852024,-0.7622137341934146,1,46.0,1,1,-0.4278684762081883,-0.427868476208188
2016-12-01,air_7514d90009613cd6,0,0,0,0,1,0,0,-0.3322755721723497,-0.2315957899556836,0.0,-0.7472738450528164,-0.5629001874494225,1,13.0,1,1,-0.5348613730273262,-0.5348613730273258
2016-12-02,air_7514d90009613cd6,1,0,0,0,0,0,0,-0.7542950042008,-0.778110250118106,0.0,-1.2074884759126427,-0.6625569608214186,1,98.0,1,1,1.0971624209531659,1.097162420953166
2016-12-03,air_7514d90009613cd6,0,0,1,0,0,0,0,-0.5298165829090711,-0.45020157402065253,0.0,0.9146123219410017,-0.571959894119604,1,55.0,1,1,2.2549784115316935,2.2549784115316935
2016-12-04,air_7514d90009613cd6,0,0,0,1,0,0,0,-0.2155467931006507,-0.11388498315146953,0.0,-0.7984088040372415,-0.4541837074072451,1,207.0,1,1,-0.36099791569622713,-0.36099791569622686
2016-12-06,air_7514d90009613cd6,0,0,0,0,0,1,0,-1.041627383454213,-0.8453735682919427,0.0,-1.2074884759126427,-1.124602001000673,1,43.0,1,1,-0.7706278635180692,-0.7706278635180689
2016-12-07,air_7514d90009613cd6,0,0,0,0,0,0,1,-1.3020223521526184,-1.3246247102805284,0.0,0.6078025680344505,-1.1789602410217617,1,12.0,1,1,-0.21923232741086948,-0.21923232741086923
2016-12-08,air_7514d90009613cd6,0,0,0,0,1,0,0,-1.0775439308608894,-1.1985059887045848,0.0,-0.7728413245450289,-1.0974228809901285,1,51.0,1,1,-0.04919004496616824,-0.049190044966168
2016-12-10,air_7514d90009613cd6,0,0,1,0,0,0,0,-1.0865230677125586,-1.1228347557590186,0.0,-1.2074884759126427,-1.0249452276286768,1,146.0,1,1,2.4808098473178024,2.4808098473178024
2016-12-11,air_7514d90009613cd6,0,0,0,1,0,0,0,-1.2661058047459417,-1.3414405398239875,0.0,-0.8495437630216667,-1.0883631743199471,1,168.0,1,1,0.1487468141492368,0.14874681414923702
2016-12-12,air_7514d90009613cd6,0,1,0,0,0,0,0,-1.221210120487596,-1.1396505853024779,0.0,-0.005816939778651368,-1.1789602410217617,1,9.0,1,1,-1.0618013898615801,-1.0618013898615797
2016-12-13,air_7514d90009613cd6,0,0,0,0,0,1,0,-0.8351072358658224,-0.5342807217379483,0.0,-0.5683014886073282,-1.0611840543094027,1,23.0,1,1,-0.46799081251536495,-0.46799081251536473
2016-12-14,air_7514d90009613cd6,0,0,0,0,0,0,1,-1.0326482466025437,-1.0471635228134524,0.0,-0.6705714065761785,-0.9615272809374067,1,100.0,1,1,0.19956844013832725,0.1995684401383275
