visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-01-16,air_638c35eb25e53eea,0,0,1,0,0,0,0,-1.1281703392330478,-0.9239884776647265,0.0,0.6970526888590826,-1.3314074037475525,1,35.0,1,1,-0.6113917509680193,-0.6113917509680195
2016-01-17,air_638c35eb25e53eea,0,0,0,1,0,0,0,-1.177304271852611,-1.3595653429281582,0.0,-1.2318817762199812,-1.055791565075037,1,2.0,1,1,-1.21520564516664,-1.2152056451666402
2016-01-18,air_638c35eb25e53eea,0,1,0,0,0,0,0,-1.2264382044721744,-1.2653865612495783,0.0,-0.6878233373515272,-1.415290485082666,1,8.0,1,1,-1.4989346160827077,-1.4989346160827077
2016-01-19,air_638c35eb25e53eea,0,0,0,0,0,1,0,-1.7669114632873708,-2.0659062055175066,0.0,-1.207151847180506,-1.4871902690841918,1,28.0,1,1,-1.2622395695568485,-1.2622395695568485
2016-01-20,air_638c35eb25e53eea,0,0,0,0,0,0,1,-1.7177775306678076,-1.7833698604817672,0.0,-0.6878233373515272,-1.5231401610849546,1,27.0,1,1,-1.137154754421808,-1.137154754421808
2016-01-21,air_638c35eb25e53eea,0,0,0,0,1,0,0,-1.7054940475129166,-1.6891910788031872,0.0,-1.207151847180506,-1.607023242420068,1,18.0,1,1,-1.0151207884364024,-1.0151207884364024
2016-01-22,air_638c35eb25e53eea,1,0,0,0,0,0,0,-1.3369895528661917,-1.4537441246067377,0.0,-0.9845824858252294,-1.2714909170796143,1,17.0,1,1,-0.7067307868941174,-0.7067307868941174
2016-01-23,air_638c35eb25e53eea,0,0,1,0,0,0,0,-1.619509665428681,-1.7833698604817672,0.0,-1.2318817762199812,-1.5950399450864805,1,18.0,1,1,-0.6335104073028741,-0.6335104073028741
2016-01-24,air_638c35eb25e53eea,0,0,0,1,0,0,0,-2.2951012389476766,-2.371987245972891,0.0,-1.2318817762199812,-2.0863551357635735,1,14.0,1,1,-1.3303752005653664,-1.3303752005653666
2016-01-25,air_638c35eb25e53eea,0,1,0,0,0,0,0,-1.9020297779911701,-2.0894509009371514,0.0,-1.207151847180506,-1.8586724864254083,1,26.0,1,1,-1.3550362311915838,-1.3550362311915838
2016-01-26,air_638c35eb25e53eea,0,0,0,0,0,1,0,-1.5089583170346634,-1.6185569925442524,0.0,-1.1824219181410307,-1.379340593081903,1,13.0,1,1,-1.1824090168080623,-1.1824090168080623
2016-01-27,air_638c35eb25e53eea,0,0,0,0,0,0,1,-1.2387216876270652,-1.2653865612495783,0.0,-1.1824219181410307,-1.1636412410773258,1,15.0,1,1,-1.0308835090428505,-1.0308835090428508
2016-01-28,air_638c35eb25e53eea,0,0,0,0,1,0,0,-1.029902473993921,-1.0417119547629512,0.0,-1.2318817762199812,-0.828108915736872,1,19.0,1,1,-1.0364767324838484,-1.0364767324838484
2016-01-29,air_638c35eb25e53eea,1,0,0,0,0,0,0,-0.6982484288118687,-0.735630914307567,0.0,-1.2318817762199812,-0.40869350906130475,1,23.0,1,1,-0.8935952973092695,-0.8935952973092696
2016-01-30,air_638c35eb25e53eea,0,0,1,0,0,0,0,-0.7228153951216503,-0.7003138711780995,0.0,0.5486731146222316,-0.5884429690651193,1,45.0,1,1,-0.5923239437827997,-0.5923239437827998
2016-01-31,air_638c35eb25e53eea,0,0,0,1,0,0,0,-0.8825006761352311,-0.959305520794194,0.0,0.10353439191167846,-0.7082759424009956,1,29.0,1,1,-1.1468157767289857,-1.1468157767289857
2016-02-01,air_638c35eb25e53eea,0,1,0,0,0,0,0,-1.1527373055428294,-1.336020647508513,0.0,-1.207151847180506,-0.9838917810735113,1,16.0,1,1,-1.4010532058652472,-1.4010532058652472
2016-02-02,air_638c35eb25e53eea,0,0,0,0,0,1,0,-1.2755721370917377,-1.2771589089594007,0.0,-0.6136335502331017,-1.0438082677414493,1,14.0,1,1,-1.253087022107943,-1.253087022107943
2016-02-03,air_638c35eb25e53eea,0,0,0,0,0,0,1,-1.2141547213172834,-1.206524822700466,0.0,-0.5147138340752011,-1.187607835744501,1,26.0,1,1,-1.1783412179418822,-1.1783412179418822
2016-02-04,air_638c35eb25e53eea,0,0,0,0,1,0,0,-1.2632886539368469,-1.1712077795709983,0.0,0.3755636113459053,-1.3553739984147277,1,10.0,1,1,-1.1407140784297154,-1.1407140784297156
2016-02-05,air_638c35eb25e53eea,1,0,0,0,0,0,0,-1.251005170781956,-1.1712077795709983,0.0,-0.36633425983835,-1.1396746464101504,1,29.0,1,1,-0.7669850575994113,-0.7669850575994114
2016-02-06,air_638c35eb25e53eea,0,0,1,0,0,0,0,-1.3001391034015193,-1.55969525399514,0.0,-1.0587722729436548,-1.151657943743738,1,48.0,1,1,-0.5440188322469101,-0.5440188322469102
2016-02-07,air_638c35eb25e53eea,0,0,0,1,0,0,0,-1.4843913507248818,-1.4890611677362053,0.0,-1.0340423439041797,-1.4272737824162536,1,24.0,1,1,-1.1541886621739375,-1.1541886621739375
2016-02-08,air_638c35eb25e53eea,0,1,0,0,0,0,0,-1.251005170781956,-1.288931256669223,0.0,-0.2426846146409741,-1.4033071877490784,1,43.0,1,1,-1.3496972451797222,-1.3496972451797224
2016-02-09,air_638c35eb25e53eea,0,0,0,0,0,1,0,-0.8825006761352311,-0.9475331730843716,0.0,1.1421914115696357,-0.9599251864063358,1,15.0,1,1,-1.1320700058390827,-1.1320700058390827
2016-02-10,air_638c35eb25e53eea,0,0,0,0,0,0,1,-1.115886856078157,-0.8415820436959692,0.0,1.1916512696485864,-1.2355410250788514,1,24.0,1,1,-0.8084257585486219,-0.808425758548622
2016-02-11,air_638c35eb25e53eea,0,0,0,0,1,0,0,-0.7719493277412136,-0.4884116124012949,1.0,0.8454322630959338,-1.1157080517429752,1,37.0,1,1,-0.8816461381398651,-0.8816461381398653
2016-02-12,air_638c35eb25e53eea,1,0,0,0,0,0,0,-0.21919258577112632,-0.22941996278520055,0.0,-1.0587722729436548,-0.3847269143941296,1,18.0,1,1,-0.8254596663007514,-0.8254596663007515
2016-02-13,air_638c35eb25e53eea,0,0,1,0,0,0,0,0.05104404363647206,-0.01751770400839595,0.0,-0.8856627696673287,0.07063838428220058,1,44.0,1,1,-0.6357985441651004,-0.6357985441651005
2016-02-14,air_638c35eb25e53eea,0,0,0,1,0,0,0,-0.7719493277412136,-0.2529646582048454,0.0,-1.207151847180506,-0.9479418890727482,1,40.0,1,1,-1.1717310447843394,-1.1717310447843394
2016-02-15,air_638c35eb25e53eea,0,1,0,0,0,0,0,-1.5335252833444453,-1.7715975127719448,0.0,-0.7125532663910025,-1.2355410250788514,1,26.0,1,1,-1.35325656918763,-1.3532565691876302
2016-02-16,air_638c35eb25e53eea,0,0,0,0,0,1,0,-1.4229739349504276,-1.5479229062853177,0.0,-1.1329620600620804,-1.283474214413202,1,26.0,1,1,-1.192832751402649,-1.192832751402649
2016-02-17,air_638c35eb25e53eea,0,0,0,0,0,0,1,-1.3615565191759735,-1.5008335154460277,0.0,-0.8114729825489031,-1.3913238904154905,1,26.0,1,1,-1.0240190984561715,-1.0240190984561717
2016-02-18,air_638c35eb25e53eea,0,0,0,0,1,0,0,-1.2264382044721744,-0.9475331730843716,0.0,-0.11903496944359822,-1.4272737824162536,1,39.0,1,1,-1.0336801207633495,-1.0336801207633495
2016-02-19,air_638c35eb25e53eea,1,0,0,0,0,0,0,-0.7842328108961044,-0.7944926528566794,0.0,-0.6630934083120521,-0.9838917810735113,1,38.0,1,1,-0.7148663846264778,-0.7148663846264778
2016-02-20,air_638c35eb25e53eea,0,0,1,0,0,0,0,-0.9439180919096852,-1.0888013456022412,0.0,-1.2318817762199812,-0.7322425370681709,1,15.0,1,1,-0.7489342001307367,-0.7489342001307367
2016-02-21,air_638c35eb25e53eea,0,0,0,1,0,0,0,-1.2264382044721744,-1.3242482997986906,0.0,1.1174614825301605,-1.211574430411676,1,25.0,1,1,-1.1173242349491794,-1.1173242349491794
2016-02-22,air_638c35eb25e53eea,0,1,0,0,0,0,0,-1.2632886539368469,-1.2536142135397559,0.0,-1.2318817762199812,-1.2714909170796143,1,17.0,1,1,-1.3402904603016808,-1.3402904603016808
2016-02-23,air_638c35eb25e53eea,0,0,0,0,0,1,0,-1.029902473993921,-0.8415820436959692,0.0,0.05407453383272806,-0.9000086997383977,1,21.0,1,1,-1.1241886455358585,-1.1241886455358585
2016-02-24,air_638c35eb25e53eea,0,0,0,0,0,0,1,-1.1404538223879386,-1.1829801272808211,0.0,-0.4652539759962507,-1.2595076197460267,1,34.0,1,1,-1.0802055702952853,-1.0802055702952853
2016-02-25,air_638c35eb25e53eea,0,0,0,0,1,0,0,-1.472107867569991,-1.4655164723165601,0.0,-0.4652539759962507,-1.4033071877490784,1,30.0,1,1,-0.9759682243494181,-0.9759682243494182
2016-02-26,air_638c35eb25e53eea,1,0,0,0,0,0,0,-1.3369895528661917,-1.1476630841513535,0.0,0.8207023340564586,-1.5471067557521299,1,42.0,1,1,-0.5661374885817648,-0.5661374885817649
2016-02-27,air_638c35eb25e53eea,0,0,1,0,0,0,0,-0.956201575064576,-0.7003138711780995,0.0,-0.6878233373515272,-0.9719084837399234,1,59.0,1,1,-0.3980865479226961,-0.39808654792269615
2016-02-28,air_638c35eb25e53eea,0,0,0,1,0,0,0,-0.4525787657140521,-0.2882817013343129,0.0,1.2163811986880615,-0.7202592397345832,1,32.0,1,1,-0.9813072103612797,-0.9813072103612797
2016-02-29,air_638c35eb25e53eea,0,1,0,0,0,0,0,-1.2632886539368469,-0.735630914307567,0.0,-0.41579411791730037,-1.2954575117467897,1,35.0,1,1,-1.2924938236240635,-1.2924938236240635
2016-03-01,air_638c35eb25e53eea,0,0,0,0,0,1,0,-1.5580922496542267,-1.5950122971246077,0.0,-0.04484518232517273,-1.319424106413965,1,27.0,1,1,-1.1834259665246074,-1.1834259665246074
2016-03-02,air_638c35eb25e53eea,0,0,0,0,0,0,1,-1.1650207886977202,-0.9004437822450816,0.0,1.1421914115696357,-1.3673572957483153,1,8.0,1,1,-1.053510640235978,-1.053510640235978
2016-03-03,air_638c35eb25e53eea,0,0,0,0,1,0,0,-0.6859649456569779,-0.24119231049502318,0.0,1.3647607729249123,-1.019841673074274,1,22.0,1,1,-1.0702903105589712,-1.0702903105589712
2016-03-04,air_638c35eb25e53eea,1,0,0,0,0,0,0,-0.15777516999667218,0.04134403454071642,0.0,-0.21795468560149903,-0.24092734639107785,1,31.0,1,1,-0.6973240020160757,-0.6973240020160757
2016-03-05,air_638c35eb25e53eea,0,0,1,0,0,0,0,0.13702842572070778,0.33565272728627826,0.0,1.2658410567670115,-0.26489394105825326,1,63.0,1,1,-0.4741035392344382,-0.47410353923443826
2016-03-06,air_638c35eb25e53eea,0,0,0,1,0,0,0,0.06332752679136262,0.12375046850947365,0.0,-0.7620131244699528,0.08262168161578817,1,20.0,1,1,-1.1086801623585465,-1.1086801623585467
2016-03-07,air_638c35eb25e53eea,0,1,0,0,0,0,0,-0.2437595520809081,-0.37068813530307015,0.0,-1.1824219181410307,-0.013244697052912768,1,19.0,1,1,-1.396985406999067,-1.396985406999067
2016-03-08,air_638c35eb25e53eea,0,0,0,0,0,1,0,-0.3420274173200346,-0.19410291965573304,0.0,-0.41579411791730037,-0.21696075172390267,1,26.0,1,1,-1.0611377631100658,-1.0611377631100658
2016-03-09,air_638c35eb25e53eea,0,0,0,0,0,0,1,-0.7842328108961044,-0.9710778685040165,0.0,-1.2318817762199812,-0.5405097797307686,1,24.0,1,1,-1.1076632126420016,-1.1076632126420016
2016-03-10,air_638c35eb25e53eea,0,0,0,0,1,0,0,-0.8579337098254496,-1.0181672593433064,0.0,-1.1576919891015556,-0.7801757264025213,1,23.0,1,1,-0.9869004338022773,-0.9869004338022774
2016-03-11,air_638c35eb25e53eea,1,0,0,0,0,0,0,-1.2264382044721744,-1.3595653429281582,0.0,-1.0835022019831302,-1.019841673074274,1,37.0,1,1,-0.6474934659053685,-0.6474934659053685
2016-03-12,air_638c35eb25e53eea,0,0,1,0,0,0,0,-1.324706069711301,-1.288931256669223,0.0,-0.9845824858252294,-1.283474214413202,1,5.0,1,1,-0.4570696314823087,-0.4570696314823088
2016-03-13,air_638c35eb25e53eea,0,0,0,1,0,0,0,-1.177304271852611,-1.1476630841513535,0.0,-1.2318817762199812,-1.151657943743738,1,1.0,1,1,-1.0583411513895669,-1.0583411513895669
2016-03-14,air_638c35eb25e53eea,0,1,0,0,0,0,0,-0.9684850582194668,-0.9239884776647265,0.0,-0.8362029115883783,-0.8760421050712225,1,12.0,1,1,-1.2879175498996107,-1.287917549899611
2016-03-15,air_638c35eb25e53eea,0,0,0,0,0,1,0,-0.8333667435156678,-0.7474032620173894,0.0,0.919622050214359,-0.7082759424009956,1,29.0,1,1,-1.0123241767159035,-1.0123241767159035
2016-03-16,air_638c35eb25e53eea,0,0,0,0,0,0,1,-0.6736814625020872,-0.3235987444637804,0.0,0.4744833275038061,-0.792159023736109,1,21.0,1,1,-0.9228326016599395,-0.9228326016599395
2016-03-17,air_638c35eb25e53eea,0,0,0,0,1,0,0,-0.3788778667847072,-0.01751770400839595,0.0,1.3153009148459622,-0.7681924290689337,1,7.0,1,1,-0.8752902024114586,-0.8752902024114587
2016-03-18,air_638c35eb25e53eea,1,0,0,0,0,0,0,-0.1332082036868906,-0.3235987444637804,0.0,-1.1329620600620804,-0.049194589053675755,1,42.0,1,1,-0.4990188072897918,-0.49901880728979187
2016-03-19,air_638c35eb25e53eea,0,0,1,0,0,0,0,-0.2928934847004712,-0.3942328307227154,0.0,-0.31687440175939957,-0.336793725059779,1,59.0,1,1,-0.4814764246793898,-0.48147642467938984
2016-03-20,air_638c35eb25e53eea,0,0,0,1,0,0,0,-0.6245475298825237,-0.535501003240585,1.0,1.438950560043338,-0.5405097797307686,1,70.0,1,1,-0.6942731528664405,-0.6942731528664406
2016-03-21,air_638c35eb25e53eea,0,1,0,0,0,0,0,-0.7842328108961044,-0.6649968280486321,1.0,0.9690819082933096,-0.7801757264025213,1,28.0,1,1,-1.1407140784297154,-1.1407140784297156
2016-03-22,air_638c35eb25e53eea,0,0,0,0,0,1,0,-0.6491144961923053,-0.2882817013343129,0.0,1.562600205240714,-1.1396746464101504,1,25.0,1,1,-1.0082563778497233,-1.0082563778497233
2016-03-23,air_638c35eb25e53eea,0,0,0,0,0,0,1,-0.5139961814885062,-0.37068813530307015,0.0,0.02934460479325275,-0.5764596717315317,1,23.0,1,1,-0.9068156436243551,-0.9068156436243551
2016-03-24,air_638c35eb25e53eea,0,0,0,0,1,0,0,-0.7596658445863228,-0.7944926528566794,0.0,-0.04484518232517273,-0.6124095637322944,1,25.0,1,1,-0.9665614394713765,-0.9665614394713765
2016-03-25,air_638c35eb25e53eea,1,0,0,0,0,0,0,-0.9070676424450127,-0.8180373482763242,0.0,1.3153009148459622,-0.9000086997383977,1,29.0,1,1,-0.36045940841052937,-0.3604594084105294
2016-03-26,air_638c35eb25e53eea,0,0,1,0,0,0,0,-0.8087997772058863,-0.5119563078209401,0.0,1.0185417663722598,-1.055791565075037,1,93.0,1,1,-0.3663068692806634,-0.36630686928066347
2016-03-27,air_638c35eb25e53eea,0,0,0,1,0,0,0,-0.8087997772058863,-0.7709479574370345,0.0,0.35083368230643025,-0.7562091317353462,1,44.0,1,1,-0.9263919256678472,-0.9263919256678472
2016-03-28,air_638c35eb25e53eea,0,1,0,0,0,0,0,-0.6491144961923053,-0.3471434398834253,0.0,1.4636804890828132,-0.9000086997383977,1,18.0,1,1,-1.0441038553579363,-1.0441038553579363
2016-03-29,air_638c35eb25e53eea,0,0,0,0,0,1,0,-0.3543109004749254,-0.2882817013343129,0.0,-0.4405240469567755,-0.6004262663987069,1,18.0,1,1,-0.7682562447450926,-0.7682562447450927
2016-03-30,air_638c35eb25e53eea,0,0,0,0,0,0,1,-0.04722382160265466,-0.05283474713786345,0.0,-1.0587722729436548,-0.013244697052912768,1,27.0,1,1,-0.8539342583640127,-0.8539342583640127
2016-03-31,air_638c35eb25e53eea,0,0,0,0,1,0,0,-0.20690910261623552,-0.26473700591466803,0.0,-1.0093124148647046,-0.049194589053675755,1,22.0,1,1,-0.8180867808557999,-0.8180867808557999
2016-04-01,air_638c35eb25e53eea,1,0,0,0,0,0,0,-0.2560430352357989,-0.4530945692718278,0.0,-1.1824219181410307,-0.03721129172008816,1,31.0,1,1,-0.6103748012514744,-0.6103748012514744
2016-04-02,air_638c35eb25e53eea,0,0,1,0,0,0,0,0.07561100994625362,0.12375046850947365,0.0,0.8454322630959338,0.10658827628296356,1,55.0,1,1,-0.6276629464327401,-0.6276629464327401
2016-04-03,air_638c35eb25e53eea,0,0,0,1,0,0,0,0.18616235834027092,0.3474250749961005,0.0,-0.9845824858252294,0.32228762828754104,1,2.0,1,1,-1.1544428996030736,-1.1544428996030736
2016-04-04,air_638c35eb25e53eea,0,1,0,0,0,0,0,-0.20690910261623552,-0.5001839601111175,0.0,-1.2318817762199812,0.022705194947850005,1,22.0,1,1,-1.26757855556871,-1.26757855556871
2016-04-05,air_638c35eb25e53eea,0,0,0,0,0,1,0,-0.19462561946134474,-0.09992413797715359,0.0,0.8701621921354088,-0.21696075172390267,1,24.0,1,1,-1.0621547128266107,-1.062154712826611
2016-04-06,air_638c35eb25e53eea,0,0,0,0,0,0,1,-0.09635775422221803,-0.01751770400839595,0.0,-0.020115253285697424,-0.2768772383918408,1,30.0,1,1,-0.9947817941055015,-0.9947817941055015
2016-04-07,air_638c35eb25e53eea,0,0,0,0,1,0,0,0.22301280780494348,0.3945144658353906,0.0,-1.2318817762199812,0.08262168161578817,1,7.0,1,1,-1.111222536649909,-1.1112225366499093
2016-04-08,air_638c35eb25e53eea,1,0,0,0,0,0,0,-0.12092472053199982,-0.04106239942804123,0.0,0.10353439191167846,-0.049194589053675755,1,41.0,1,1,-0.5498662931170442,-0.5498662931170442
2016-04-09,air_638c35eb25e53eea,0,0,1,0,0,0,0,0.06332752679136262,0.3003356841568107,0.0,0.6723227598196074,-0.06117788638726335,1,42.0,1,1,-0.4570696314823087,-0.4570696314823088
2016-04-10,air_638c35eb25e53eea,0,0,0,1,0,0,0,0.014193594171799483,0.19438455476840824,0.0,-0.09430504040412313,0.07063838428220058,1,13.0,1,1,-1.0397818190626198,-1.0397818190626198
2016-04-11,air_638c35eb25e53eea,0,1,0,0,0,0,0,-0.30517696785536225,-0.33537109217360306,0.0,0.7712424759775081,-0.336793725059779,1,17.0,1,1,-1.289951449332701,-1.289951449332701
2016-04-12,air_638c35eb25e53eea,0,0,0,0,0,1,0,-0.1332082036868906,0.15906751163894114,0.0,0.6475928307801322,-0.5045598877300059,1,12.0,1,1,-1.125714070110676,-1.125714070110676
2016-04-13,air_638c35eb25e53eea,0,0,0,0,0,0,1,0.03876056048158105,-0.02929005171821859,0.0,-0.7867430535094281,0.17848806028448932,1,25.0,1,1,-1.0372394447712572,-1.0372394447712572
2016-04-14,air_638c35eb25e53eea,0,0,0,0,1,0,0,0.1001779762560352,0.08843342538000615,0.0,0.598132972701182,0.2623711416196027,1,27.0,1,1,-1.0039343415544069,-1.0039343415544069
2016-04-15,air_638c35eb25e53eea,1,0,0,0,0,0,0,0.014193594171799483,0.10020577308982878,0.0,1.587330134280189,0.022705194947850005,1,38.0,1,1,-0.5778324103220328,-0.5778324103220329
2016-04-16,air_638c35eb25e53eea,0,0,1,0,0,0,0,0.2844302235793976,0.5710996814827277,0.0,0.12826432095115356,0.022705194947850005,1,32.0,1,1,-0.3609678832688019,-0.36096788326880197
2016-04-17,air_638c35eb25e53eea,0,0,0,1,0,0,0,0.1001779762560352,0.006026991411248913,0.0,1.3894907019643874,0.022705194947850005,1,20.0,1,1,-1.0766462462873776,-1.0766462462873776
2016-04-18,air_638c35eb25e53eea,0,1,0,0,0,0,0,-0.18234213630645396,-0.37068813530307015,0.0,-1.1576919891015556,-0.1570442650559645,1,27.0,1,1,-1.3799514992469375,-1.3799514992469375
2016-04-19,air_638c35eb25e53eea,0,0,0,0,0,1,0,-0.17005865315156296,0.10020577308982878,0.0,1.3894907019643874,-0.336793725059779,1,22.0,1,1,-1.0611377631100658,-1.0611377631100658
2016-04-20,air_638c35eb25e53eea,0,0,0,0,0,0,1,-0.010373372137982088,0.2414739456076984,0.0,1.1174614825301605,-0.44464340106206773,1,12.0,1,1,-0.9266461630969834,-0.9266461630969834
2016-04-21,air_638c35eb25e53eea,0,0,0,0,1,0,0,0.13702842572070778,0.06488872996036128,0.0,-1.2318817762199812,0.13055487095013873,1,11.0,1,1,-1.0336801207633495,-1.0336801207633495
2016-04-22,air_638c35eb25e53eea,1,0,0,0,0,0,0,0.24757977411472507,0.22970159789787573,0.0,0.8701621921354088,0.35823752028830363,1,22.0,1,1,-0.5315611982192333,-0.5315611982192333
2016-04-23,air_638c35eb25e53eea,0,0,1,0,0,0,0,0.026477077326690048,0.06488872996036128,0.0,-0.9598525567857542,0.2264212496188399,1,33.0,1,1,-0.43367978800177265,-0.4336797880017727
2016-04-24,air_638c35eb25e53eea,0,0,0,1,0,0,0,0.014193594171799483,-0.005745356298573727,0.0,-0.41579411791730037,0.08262168161578817,1,20.0,1,1,-1.0550360648107955,-1.0550360648107955
2016-04-25,air_638c35eb25e53eea,0,1,0,0,0,0,0,0.16159539203048934,0.33565272728627826,0.0,-0.638363479272577,-0.08514448105443874,1,23.0,1,1,-1.2421548126550839,-1.2421548126550839
2016-04-26,air_638c35eb25e53eea,0,0,0,0,0,1,0,0.4563989877478691,0.653506115451485,0.0,0.4744833275038061,0.3941874122890666,1,22.0,1,1,-0.9637648277508776,-0.9637648277508777
2016-04-27,air_638c35eb25e53eea,0,0,0,0,0,0,1,0.22301280780494348,0.029571686830893777,0.0,-1.207151847180506,0.45410389895700476,1,21.0,1,1,-0.9441885457073854,-0.9441885457073855
2016-04-28,air_638c35eb25e53eea,0,0,0,0,1,0,0,-0.20690910261623552,-0.35891578759324794,0.0,-1.2318817762199812,-0.013244697052912768,1,40.0,1,1,-0.7006290885948471,-0.7006290885948472
2016-04-29,air_638c35eb25e53eea,1,0,0,0,0,0,0,-0.19462561946134474,-0.17055822423608819,1.0,1.73570970851704,-0.21696075172390267,1,60.0,1,1,-0.5264764496365081,-0.5264764496365081
2016-04-30,air_638c35eb25e53eea,0,0,1,0,0,0,0,0.18616235834027092,0.44160385667468033,0.0,1.8346294246749408,-0.22894404905749025,1,45.0,1,1,-0.5709679997353538,-0.5709679997353538
2016-05-01,air_638c35eb25e53eea,0,0,0,1,0,0,0,0.4318320214380875,0.6652784631613071,0.0,1.6862498504380898,0.17848806028448932,1,40.0,1,1,-0.8534257835057402,-0.8534257835057402
2016-05-02,air_638c35eb25e53eea,0,1,0,0,0,0,0,0.5915173024516683,0.7476848971300648,0.0,0.9938118373327848,0.3702208176218914,1,37.0,1,1,-0.9940190818180927,-0.9940190818180927
2016-05-03,air_638c35eb25e53eea,0,0,0,0,0,1,0,0.23529629095983448,0.12375046850947365,1.0,-1.0340423439041797,0.2743544389531903,1,45.0,1,1,-0.7062223120358448,-0.7062223120358448
2016-05-04,air_638c35eb25e53eea,0,0,0,0,0,0,1,0.5792338192967773,0.7359125494202422,1.0,1.884089282753891,0.28633773628677806,1,36.0,1,1,-0.7634257335915037,-0.7634257335915037
2016-05-05,air_638c35eb25e53eea,0,0,0,0,1,0,0,0.61608426876145,0.7476848971300648,1.0,0.8701621921354088,0.5379869802921181,1,53.0,1,1,-0.9571546545933348,-0.9571546545933348
2016-05-06,air_638c35eb25e53eea,1,0,0,0,0,0,0,0.3089971898891792,0.111978120799651,0.0,-1.2318817762199812,0.2743544389531903,1,25.0,1,1,-1.113002198653863,-1.113002198653863
2016-05-07,air_638c35eb25e53eea,0,0,1,0,0,0,0,0.38269808881852435,0.2767909887371659,0.0,0.598132972701182,0.3941874122890666,1,30.0,1,1,-0.6818155188387638,-0.6818155188387638
2016-05-08,air_638c35eb25e53eea,0,0,0,1,0,0,0,0.5055329203674327,0.7476848971300648,0.0,0.004614675753777664,0.2743544389531903,1,22.0,1,1,-1.0260529978892616,-1.0260529978892616
2016-05-09,air_638c35eb25e53eea,0,1,0,0,0,0,0,0.2844302235793976,0.006026991411248913,0.0,-1.2318817762199812,0.49005379095776774,1,18.0,1,1,-1.4587651022791785,-1.4587651022791785
