visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hyōgo-ken Himeji-shi Yasuda,total_area_visitors,total_genre_visitors
2016-08-16,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,1.3511655881694509,1.5026019194007048,0.0,0.39637186377894174,1.4099243204858622,1,20.0,1,1,-1.2965361546117329,-1.2965361546117327
2016-08-17,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,1.204661073370212,1.3635794518122417,0.0,-1.0584022127715282,1.2882814524887738,1,20.0,1,1,-0.787483250906654,-0.7874832509066539
2016-08-18,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,1.3720948045693424,1.556072099242421,0.0,1.3755467229956044,1.1058171504931409,1,35.0,1,1,-0.5083130701607794,-0.5083130701607793
2016-08-19,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,1.5081347111686354,1.5774601711791072,0.0,1.4314995720936994,1.4403350374851345,1,31.0,1,1,0.8393790961892517,0.8393790961892519
2016-08-20,air_5d7c744c3a2ef624,0,0,1,0,0,0,0,1.4872054947687443,1.7164826387675705,0.0,1.487452421191794,1.2578707354895016,1,24.0,1,1,0.7204872132840004,0.7204872132840007
2016-08-21,air_5d7c744c3a2ef624,0,0,0,1,0,0,0,1.6127807931680918,1.6737064948941973,0.0,1.7392402421332216,1.5721148111486467,1,18.0,1,1,-0.7750673264260425,-0.7750673264260423
2016-08-22,air_5d7c744c3a2ef624,0,1,0,0,0,0,0,1.4244178455690706,1.620236315052481,0.0,0.7600653829165592,1.4099243204858622,1,15.0,1,1,-1.9771545602307183,-1.9771545602307183
2016-08-23,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,1.2988425471697227,1.4384377035906448,0.0,0.20053689193560917,1.2173231128238051,1,11.0,1,1,-0.5737788537858228,-0.5737788537858227
2016-08-24,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,1.403488629169179,1.4919078834323614,0.0,1.0678060529560816,1.2882814524887738,1,28.0,1,1,-0.3815201444042299,-0.38152014440422977
2016-08-25,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,1.3930240209692337,1.3635794518122417,0.0,0.7880418074656066,1.399787414819438,1,10.0,1,1,-0.2505885771541431,-0.25058857715414296
2016-08-26,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,1.2988425471697227,1.3421913798755556,0.0,0.3683954392298943,1.3288290751544698,1,37.0,1,1,1.140747444945917,1.1407474449459172
2016-08-27,air_5d7c744c3a2ef624,0,0,1,0,0,0,0,0.9639750847714625,0.8181836174267345,0.0,-1.2542371846148606,1.126090961825989,1,48.0,1,1,1.2043320278920797,1.20433202789208
2016-08-28,air_5d7c744c3a2ef624,0,0,0,1,0,0,0,1.0581565585709733,0.9572060850151972,0.0,-0.8905436654772432,1.0754064334938687,1,21.0,1,1,-0.21898440574894976,-0.21898440574894962
2016-08-30,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,0.7546829207725498,0.7326313296799882,0.0,0.5642304110732269,0.6496563955040587,1,38.0,1,1,-0.6004919034259267,-0.6004919034259266
2016-08-31,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,0.9849043011713537,1.0106762648569136,0.0,1.6832873930351269,0.8625314144989634,1,36.0,1,1,-0.1666870268760703,-0.16668702687607012
2016-09-01,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,0.8593290027720062,0.9785941569518837,0.0,1.2916174493484618,0.6293825841712107,1,16.0,1,1,-0.563996610255644,-0.5639966102556437
2016-09-02,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,1.0162981257711907,1.09622855260366,0.0,1.3475702984465565,0.7307516408354512,1,35.0,1,1,0.6516352684369721,0.6516352684369723
2016-09-03,air_5d7c744c3a2ef624,0,0,1,0,0,0,0,1.183731856970321,1.4063555956856153,0.0,-0.24708590084915072,1.0449957164945964,1,53.0,1,1,1.239322360519258,1.2393223605192583
2016-09-04,air_5d7c744c3a2ef624,0,0,0,1,0,0,0,1.2569841143699403,1.3101092719705252,0.0,0.4243482883279894,1.3491028864873178,1,34.0,1,1,-0.7073441019863423,-0.7073441019863422
2016-09-06,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,1.2360548979700492,1.2459450561604661,0.0,0.5082775619751319,1.2477338298230773,1,20.0,1,1,-0.6004919034259267,-0.6004919034259266
2016-09-07,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,1.267448722569886,1.2780271640654957,0.0,0.4523247128770368,1.2477338298230773,1,26.0,1,1,-0.5030457082599139,-0.5030457082599137
2016-09-08,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,0.9744396929714083,0.8716537972684509,0.0,-1.1982843355167658,0.9537635654967801,1,20.0,1,1,-0.3544308546283499,-0.3544308546283497
2016-09-09,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,0.869793610971952,0.9679001209835407,0.0,0.8719710811127492,0.8625314144989634,1,59.0,1,1,0.9714393838466667,0.971439383846667
2016-09-10,air_5d7c744c3a2ef624,0,0,1,0,0,0,0,0.8907228273718432,1.0534524087302866,0.0,1.0957824775051295,0.680067112503331,1,37.0,1,1,1.4838784487737304,1.4838784487737307
2016-09-11,air_5d7c744c3a2ef624,0,0,0,1,0,0,0,1.0790857749708647,1.1496987324453765,0.0,0.8719710811127492,0.9537635654967801,1,22.0,1,1,-0.26488570231363534,-0.26488570231363523
2016-09-13,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,0.8279351781721692,0.5615267541864959,0.0,-1.5060250055562883,1.0348588108281727,1,6.0,1,1,-0.7660375631674158,-0.7660375631674157
2016-09-14,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,0.8907228273718432,0.6791611498382718,0.0,-1.3381664582620034,1.0247219051617484,1,18.0,1,1,-0.368351739652066,-0.36835173965206586
2016-09-15,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,0.8593290027720062,0.6470790419332423,0.0,-1.2262607600658133,0.963900471163204,1,43.0,1,1,-0.04139906166262518,-0.04139906166262501
2016-09-16,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,0.9221166519716801,0.9999822288885702,0.0,-0.5548265708886733,0.963900471163204,1,42.0,1,1,0.9029636791354144,0.9029636791354146
2016-09-17,air_5d7c744c3a2ef624,0,0,1,0,0,0,0,1.1000149913707558,1.0427583727619436,0.0,-1.0024493636734333,1.166638584491685,1,46.0,1,1,1.3683727270904642,1.3683727270904644
2016-09-18,air_5d7c744c3a2ef624,0,0,0,1,0,0,0,0.8802582191718974,0.5187506103131225,0.0,-1.5060250055562883,1.1159540561595647,1,42.0,1,1,0.1824638191241611,0.1824638191241613
2016-09-19,air_5d7c744c3a2ef624,0,1,0,0,0,0,0,0.6709660551729847,0.5508327182181525,1.0,-1.5060250055562883,0.761162357834723,1,1.0,1,1,-1.290516312439315,-1.2905163124393149
2016-09-20,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,0.47213849937401775,0.14445935142110772,0.0,-1.5060250055562883,0.7510254521682992,1,7.0,1,1,-1.7777472882693794,-1.7777472882693792
2016-09-21,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,0.6081784059733111,0.572220790154839,0.0,-1.3101900337129557,0.6395194898376345,1,37.0,1,1,0.391653334615679,0.39165333461567925
2016-09-22,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,0.6081784059733111,0.26209374707288396,1.0,-1.5060250055562883,0.8422576031661154,1,21.0,1,1,-0.2788065873373515,-0.2788065873373513
2016-09-23,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,0.6081784059733111,0.3476460348196303,0.0,-0.8625672409281958,0.761162357834723,1,37.0,1,1,0.20579070754228002,0.20579070754228018
2016-09-24,air_5d7c744c3a2ef624,0,0,1,0,0,0,0,0.7337537043726586,0.7326313296799882,0.0,0.7320889583675118,0.6192456785047865,1,64.0,1,1,1.1403712048101406,1.140371204810141
2016-09-25,air_5d7c744c3a2ef624,0,0,0,1,0,0,0,0.8593290027720062,0.7326313296799882,0.0,-1.3941193073600981,0.9943111881624762,1,30.0,1,1,-0.3627081376154243,-0.3627081376154242
2016-09-26,air_5d7c744c3a2ef624,0,1,0,0,0,0,0,0.838399786372115,0.6898551858066152,0.0,-0.9744729391243858,1.0652695278274444,1,6.0,1,1,-1.0576236683939022,-1.057623668393902
2016-09-27,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,1.0267627339711365,1.09622855260366,0.0,0.11660761828846673,0.9537635654967801,1,44.0,1,1,-0.42967888178357216,-0.429678881783572
2016-09-28,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,0.9953689093712995,0.9144299411418243,0.0,-1.0024493636734333,1.1565016788252611,1,46.0,1,1,-0.31379691996452985,-0.3137969199645297
2016-09-29,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,0.6186430141732565,0.3476460348196303,0.0,-1.5060250055562883,0.720614735169027,1,12.0,1,1,-0.19151887583729363,-0.19151887583729346
2016-09-30,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,0.4826031075739635,0.5401386822498094,0.0,-0.8905436654772432,0.497602810507698,1,59.0,1,1,1.209223149657169,1.2092231496571695
2016-10-01,air_5d7c744c3a2ef624,0,0,1,0,0,0,0,0.7023598797728217,0.5401386822498094,0.0,-1.3941193073600981,0.8321206974996916,1,62.0,1,1,1.2434610020127952,1.2434610020127954
2016-10-02,air_5d7c744c3a2ef624,0,0,0,1,0,0,0,0.9953689093712995,0.9679001209835407,0.0,-0.1911330517510557,1.0348588108281727,1,23.0,1,1,-0.419144157981841,-0.4191441579818409
2016-10-03,air_5d7c744c3a2ef624,0,1,0,0,0,0,0,0.9011874355717889,0.6577730779015853,0.0,-1.5060250055562883,0.9943111881624762,1,4.0,1,1,-1.5079831109179074,-1.5079831109179074
2016-10-04,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,0.7651475289724956,0.6898551858066152,0.0,-1.3941193073600981,0.8929421314982356,1,27.0,1,1,-0.6603140850143284,-0.6603140850143283
2016-10-05,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,0.7651475289724956,0.7861015095217045,0.0,-1.450072156458193,0.700340923836179,1,7.0,1,1,-0.831127106656683,-0.8311271066566829
2016-10-06,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,0.6605014469730393,0.7647134375850181,0.0,0.08863119373941933,0.5786980558390904,1,24.0,1,1,-0.35668829544300656,-0.3566882954430064
2016-10-07,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,0.47213849937401775,0.486668502408093,0.0,0.11660761828846673,0.3354123198449131,1,34.0,1,1,0.8243294907582072,0.8243294907582074
2016-10-08,air_5d7c744c3a2ef624,0,0,1,0,0,0,0,0.7860767453723868,0.8181836174267345,0.0,-1.0863786373205757,0.7510254521682992,1,42.0,1,1,1.077162861999754,1.0771628619997542
2016-10-09,air_5d7c744c3a2ef624,0,0,0,1,0,0,0,0.43028006657423534,0.30486989094625694,0.0,-0.44292087269248326,0.3759599425106093,1,45.0,1,1,0.3566630019885007,0.35666300198850087
2016-10-10,air_5d7c744c3a2ef624,0,1,0,0,0,0,0,0.15820025337564872,0.13376531545276468,1.0,0.7600653829165592,0.1529480178492804,1,4.0,1,1,-0.7592652407234457,-0.7592652407234456
2016-10-11,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,0.11634182057586631,-0.11219751181913086,0.0,-1.0584022127715282,0.1732218291821284,1,19.0,1,1,-1.1520599424737061,-1.152059942473706
2016-10-12,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,0.10587721237592053,0.36903410675631676,0.0,0.5082775619751319,0.021168244185767696,1,22.0,1,1,-0.44021360558530326,-0.44021360558530315
2016-10-13,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,0.001231130376464188,0.016130919800988432,0.0,-0.7226851181829583,0.03130514985219171,1,22.0,1,1,-0.40597575322967716,-0.405975753229677
2016-10-14,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,-0.00923347782348141,0.19792953126282414,0.0,0.22851331648465684,-0.07006390681204876,1,46.0,1,1,0.9815978675126218,0.981597867512622
2016-10-15,air_5d7c744c3a2ef624,0,0,1,0,0,0,0,0.15820025337564872,0.4011162146613467,0.0,1.403523147544652,-0.120748435144169,1,45.0,1,1,1.4470069154676715,1.447006915467672
2016-10-16,air_5d7c744c3a2ef624,0,0,0,1,0,0,0,0.3360985927747244,0.3904221786930033,0.0,-0.5268501463396257,0.1934956405149766,1,21.0,1,1,-0.45150080965858663,-0.45150080965858647
2016-10-17,air_5d7c744c3a2ef624,0,1,0,0,0,0,0,0.47213849937401775,0.5829148261231824,0.0,-0.5268501463396257,0.48746590484127383,1,2.0,1,1,-1.3732891423100595,-1.3732891423100595
2016-10-18,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,0.639572230573148,0.754019401616675,0.0,-0.023274504456770775,0.6293825841712107,1,15.0,1,1,-0.57114517283539,-0.5711451728353899
2016-10-19,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,0.5349261485736917,0.5829148261231824,0.0,-0.6667322690848633,0.497602810507698,1,24.0,1,1,-0.4341937634128855,-0.43419376341288535
2016-10-20,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,0.49306771577390895,0.6256909699965554,0.0,0.25648974103370425,0.5482873388398183,1,32.0,1,1,-0.2137170438480842,-0.21371704384808404
2016-10-21,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,0.13727103697575752,-0.048033296009071025,0.0,-1.3941193073600981,0.22390635751424864,1,45.0,1,1,1.0049247559307406,1.0049247559307408
2016-10-22,air_5d7c744c3a2ef624,0,0,1,0,0,0,0,-0.03016269422337279,-0.2512199794075936,0.0,-1.5060250055562883,0.011031338519343686,1,61.0,1,1,1.5523541534849827,1.552354153484983
2016-10-23,air_5d7c744c3a2ef624,0,0,0,1,0,0,0,0.15820025337564872,-0.048033296009071025,0.0,-1.3661428828110507,0.22390635751424864,1,52.0,1,1,-0.18512279352909974,-0.18512279352909958
2016-10-25,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,-0.03016269422337279,-0.015951188104041485,0.0,-1.3101900337129557,-0.2728020201405297,1,12.0,1,1,-0.5342736395293312,-0.5342736395293309
2016-10-26,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,0.4093508501743438,0.3476460348196303,0.0,-1.4220957319091458,0.5482873388398183,1,110.0,1,1,-0.14260765818639914,-0.14260765818639898
2016-10-27,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,0.07448338777608356,0.1123772435160782,0.0,0.8999475056617967,0.12253730085000816,1,10.0,1,1,-0.12906301329845915,-0.12906301329845898
2016-10-28,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,-0.09295034342304656,-0.4330185908694293,0.0,-1.5060250055562883,0.11240039518358415,1,23.0,1,1,0.9071023206289517,0.9071023206289519
2016-10-29,air_5d7c744c3a2ef624,0,0,1,0,0,0,0,-0.06155651882320958,-0.09080943988244437,0.0,0.22851331648465684,-0.029516284146352538,1,28.0,1,1,1.7337018989290685,1.7337018989290687
2016-10-30,air_5d7c744c3a2ef624,0,0,0,1,0,0,0,-0.33363633202179604,-0.18705576359753376,0.0,0.955900354759892,-0.4451294164697384,1,29.0,1,1,-0.10197372352257912,-0.10197372352257895
2016-10-31,air_5d7c744c3a2ef624,0,1,0,0,0,0,0,-0.2185256418223941,-0.26191401537593667,0.0,-1.0304257882224808,-0.3234865484726499,1,4.0,1,1,-1.037306701061992,-1.0373067010619919
2016-11-01,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,-0.2289902500223397,-0.26191401537593667,0.0,0.1445840428375144,-0.120748435144169,1,11.0,1,1,-0.7536216386868041,-0.753621638686804
2016-11-02,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,-0.3441009402217418,-0.24052594343925016,0.0,0.5642304110732269,-0.23225439747483348,1,41.0,1,1,0.3991781373312013,0.39917813733120144
2016-11-03,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,-0.4278178058213068,-0.3795484110277129,1.0,0.6201832601713216,-0.4451294164697384,1,27.0,1,1,-0.0651021902165202,-0.06510219021652003
2016-11-04,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,-0.4382824140212524,-0.13358558375581736,0.0,0.9838767793089394,-0.576909190133251,1,29.0,1,1,0.0635719362189099,0.06357193621891008
2016-11-05,air_5d7c744c3a2ef624,0,0,1,0,0,0,0,-0.33363633202179604,-0.14427961972416078,0.0,1.0957824775051295,-0.47554013346901053,1,50.0,1,1,1.2622730088016008,1.262273008801601
2016-11-06,air_5d7c744c3a2ef624,0,0,0,1,0,0,0,-0.46967623862108937,-0.4330185908694293,0.0,-1.0304257882224808,-0.5262246618011308,1,10.0,1,1,-0.5053031490745705,-0.5053031490745704
2016-11-07,air_5d7c744c3a2ef624,0,1,0,0,0,0,0,-0.480140846821035,-0.24052594343925016,0.0,1.1797117511522717,-0.7086889637967636,1,10.0,1,1,-1.2773479076871512,-1.277347907687151
2016-11-08,air_5d7c744c3a2ef624,0,0,0,0,0,1,0,-0.27084868282212227,-0.4223245549010859,0.0,-1.5060250055562883,-0.14102224647701703,1,14.0,1,1,-1.0971288826503938,-1.0971288826503938
2016-11-09,air_5d7c744c3a2ef624,0,0,0,0,0,0,1,-0.6894330108199477,-0.8607800296031606,0.0,-0.4988737217905782,-0.7086889637967636,1,14.0,1,1,-0.7908694121286391,-0.7908694121286389
2016-11-10,air_5d7c744c3a2ef624,0,0,0,0,1,0,0,-0.7522206600196214,-0.8073098497614442,0.0,-1.1982843355167658,-0.7695103977953079,1,19.0,1,1,-0.5278775572211373,-0.527877557221137
2016-11-11,air_5d7c744c3a2ef624,1,0,0,0,0,0,0,-0.3545655484216874,-0.13358558375581736,0.0,0.5922068356222743,-0.4147186994704663,1,37.0,1,1,0.41385150262646964,0.4138515026264698
