visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,total_area_visitors,total_genre_visitors
2016-03-15,air_61de73b097513f58,0,0,0,0,0,1,0,-0.8760892726054559,-0.6813340630522137,0.0,1.5326733761106524,-0.8784385684037398,1,8.0,1,1,-1.0377477852189962,-1.0377477852189962
2016-03-16,air_61de73b097513f58,0,0,0,0,0,0,1,-0.8004730423116546,-0.706376097066956,0.0,-0.7069973370553904,-1.0109576731226648,1,9.0,1,1,-0.9479695264724977,-0.9479695264724975
2016-03-17,air_61de73b097513f58,0,0,0,0,1,0,0,-0.24595402015711082,0.10749000841217467,0.0,1.5326733761106524,-0.5893059762897213,1,15.0,1,1,-0.9002748265134203,-0.9002748265134202
2016-03-18,air_61de73b097513f58,1,0,0,0,0,0,0,-0.03170803432467334,0.23270017848588712,0.0,0.5870346305516564,-0.4447396802327121,1,22.0,1,1,-0.5227980567838237,-0.5227980567838236
2016-03-19,air_61de73b097513f58,0,0,1,0,0,0,0,-0.019105329275706486,-0.3557876208605613,0.0,-0.8314234877868372,0.27809180005233425,1,17.0,1,1,-0.5051994776545385,-0.5051994776545383
2016-03-20,air_61de73b097513f58,0,0,0,1,0,0,0,-0.20814590501021002,-0.0678042296910226,1.0,-0.010210892959288165,-0.3604093408661232,1,1.0,1,1,-0.7186778940489117,-0.7186778940489116
2016-03-21,air_61de73b097513f58,0,1,0,0,0,0,0,-0.6996514019199193,-0.7188971140743272,1.0,-0.18440750398331374,-0.5290700195993008,1,12.0,1,1,-1.1665489802956492,-1.166548980295649
2016-03-22,air_61de73b097513f58,0,0,0,0,0,1,0,-0.5106108261854158,-0.25561948480159125,0.0,0.885657392307129,-0.7097778896705623,1,15.0,1,1,-1.0336669552759736,-1.0336669552759736
2016-03-23,air_61de73b097513f58,0,0,0,0,0,0,1,-0.4475973009405812,-0.19301439976473503,0.0,0.1639857180647374,-0.4567868715707961,1,16.0,1,1,-0.9319012585718459,-0.9319012585718458
2016-03-24,air_61de73b097513f58,0,0,0,0,1,0,0,-1.1029379634868604,-1.2573008453912908,0.0,-0.9309644083719946,-0.8663913770656557,1,11.0,1,1,-0.9918384483599914,-0.9918384483599912
2016-03-25,air_61de73b097513f58,1,0,0,0,0,0,0,-0.8760892726054559,-0.6437710120300998,0.0,0.9851983128922861,-1.0591464384750013,1,12.0,1,1,-0.3837947868496142,-0.38379478684961404
2016-03-26,air_61de73b097513f58,0,0,1,0,0,0,0,-0.8886919776544228,-0.8816703351701535,0.0,0.23864140850360546,-0.7459194636848147,1,10.0,1,1,-0.3896609798927093,-0.38966097989270915
2016-03-27,air_61de73b097513f58,0,0,0,1,0,0,0,-0.5862270564792171,-0.4309137229047885,0.0,-0.010210892959288165,-0.6374947416420578,1,1.0,1,1,-0.9515402526726425,-0.9515402526726424
2016-03-28,air_61de73b097513f58,0,1,0,0,0,0,0,-0.4728027110385149,-0.3432666038531899,0.0,-0.607456416470233,-0.27607900149953457,1,3.0,1,1,-1.069629269148861,-1.069629269148861
2016-03-29,air_61de73b097513f58,0,0,0,0,0,1,0,-0.2585567252060777,-0.11788829772050739,0.0,1.1345096937700225,-0.4688340629088802,1,24.0,1,1,-0.7928979886376364,-0.7928979886376363
2016-03-30,air_61de73b097513f58,0,0,0,0,0,0,1,-0.019105329275706486,0.05740594038268986,0.0,-0.408374575299918,-0.2278902361471981,1,16.0,1,1,-0.8788504693125513,-0.8788504693125512
2016-03-31,air_61de73b097513f58,0,0,0,0,1,0,0,-0.019105329275706486,0.08244797439743226,0.0,0.9603130827459968,-0.28812619283761864,1,12.0,1,1,-0.8428881554396641,-0.842888155439664
2016-04-01,air_61de73b097513f58,1,0,0,0,0,0,0,-0.2837621353040114,-0.14293033173525024,0.0,-0.23417796427589252,-0.38450372354229156,1,7.0,1,1,-0.6345107764740692,-0.6345107764740691
2016-04-02,air_61de73b097513f58,0,0,1,0,0,0,0,-0.5736243514302503,-0.7815021991111835,0.0,-1.304242860566335,-0.4326924888946279,1,15.0,1,1,-0.6518543037319156,-0.6518543037319154
2016-04-03,air_61de73b097513f58,0,0,0,1,0,0,0,-0.24595402015711082,-0.3182245698384475,0.0,-1.304242860566335,-0.21584304480911404,1,4.0,1,1,-1.1803217813533506,-1.1803217813533506
2016-04-04,air_61de73b097513f58,0,1,0,0,0,0,0,0.06911360606706174,0.29530526352274333,0.0,-1.1300462495423094,-0.19174866213294592,1,12.0,1,1,-1.2938198641436687,-1.2938198641436685
2016-04-05,air_61de73b097513f58,0,0,0,0,0,1,0,-0.5358162362833494,-0.8441072841480397,0.0,-1.304242860566335,-0.2640318101614505,1,6.0,1,1,-1.087737952021024,-1.087737952021024
2016-04-06,air_61de73b097513f58,0,0,0,0,0,0,1,-0.05691344442260728,0.08244797439743226,0.0,0.7612312415756822,-0.4808812542469644,1,10.0,1,1,-1.020149206089711,-1.020149206089711
2016-04-07,air_61de73b097513f58,0,0,0,0,1,0,0,-0.15773508481434237,0.06992695739006129,0.0,-1.1798167098348882,0.06124235596682046,1,8.0,1,1,-1.1369629632087348,-1.1369629632087348
2016-04-08,air_61de73b097513f58,1,0,0,0,0,0,0,0.1321271313118965,0.4205154335964558,0.0,-0.209292734129603,0.02510078195256806,1,10.0,1,1,-0.5738084310716071,-0.573808431071607
2016-04-09,air_61de73b097513f58,0,0,1,0,0,0,0,0.2581541818015655,0.4956415356406835,0.0,0.5621494004053671,-0.047182366075936524,1,23.0,1,1,-0.48071449799640253,-0.48071449799640237
2016-04-10,air_61de73b097513f58,0,0,0,1,0,0,0,0.2707568868505321,0.5457256036701682,0.0,-0.2590631944221818,0.10943112131915671,1,5.0,1,1,-1.0652933873343993,-1.0652933873343993
2016-04-11,air_61de73b097513f58,0,1,0,0,0,0,0,-0.4349945958916144,-0.3057035528310761,0.0,0.23864140850360546,-0.4688340629088802,1,4.0,1,1,-1.3162644288302934,-1.3162644288302932
2016-04-12,air_61de73b097513f58,0,0,0,0,0,1,0,-0.5736243514302503,-0.5561238929785012,0.0,1.5326733761106524,-0.7459194636848147,1,8.0,1,1,-1.151500919880753,-1.151500919880753
2016-04-13,air_61de73b097513f58,0,0,0,0,0,0,1,-0.08211885452054099,-0.0678042296910226,0.0,-1.1300462495423094,-0.08332394009018892,1,16.0,1,1,-1.0627428686200102,-1.06274286862001
2016-04-14,air_61de73b097513f58,0,0,0,0,1,0,0,-0.006502624226739628,-0.24309846779421984,0.0,-1.304242860566335,0.2178558433619137,1,9.0,1,1,-1.0293310734615122,-1.029331073461512
2016-04-15,air_61de73b097513f58,1,0,0,0,0,0,0,0.1573325414098302,0.23270017848588712,0.0,1.7068699871346777,-0.035135174737852465,1,14.0,1,1,-0.6018641369298879,-0.6018641369298877
2016-04-16,air_61de73b097513f58,0,0,1,0,0,0,0,0.09431901616499568,0.1700950934490309,0.0,-0.33371888486104995,-0.14355989678060946,1,21.0,1,1,-0.38430489059249207,-0.3843048905924919
2016-04-17,air_61de73b097513f58,0,0,0,1,0,0,0,0.5228109878298702,0.44555746761119863,0.0,-0.5576859561776542,0.6395075401948576,1,2.0,1,1,-1.1022759086930423,-1.102275908693042
2016-04-18,air_61de73b097513f58,0,1,0,0,0,0,0,0.4850028726829694,0.9088350968839346,0.0,0.41283801952763105,0.30218618272850256,1,13.0,1,1,-1.4065527913196698,-1.4065527913196696
2016-04-19,air_61de73b097513f58,0,0,0,0,0,1,0,0.14472983636086312,0.29530526352274333,0.0,1.582443836403231,0.08533673864298859,1,21.0,1,1,-1.0867177445352683,-1.0867177445352683
2016-04-20,air_61de73b097513f58,0,0,0,0,0,0,1,-0.019105329275706486,-0.030241178668908766,0.0,1.5326733761106524,-0.17970147079486165,1,5.0,1,1,-0.9517953045440815,-0.9517953045440813
2016-04-21,air_61de73b097513f58,0,0,0,0,1,0,0,0.18253795150776392,0.08244797439743226,0.0,-1.304242860566335,0.24195022603808203,1,4.0,1,1,-1.0591721424198652,-1.0591721424198652
2016-04-22,air_61de73b097513f58,1,0,0,0,0,0,0,0.2833595918994992,0.5206835696554258,0.0,0.8110017018682607,0.22990303469999776,1,20.0,1,1,-0.5554446963280051,-0.555444696328005
2016-04-23,air_61de73b097513f58,0,0,1,0,0,0,0,0.3589758221933004,0.3579103485595996,0.0,-0.7816530274942584,0.3262805654046707,1,14.0,1,1,-0.4572497258240222,-0.457249725824022
2016-04-24,air_61de73b097513f58,0,0,0,1,0,0,0,0.0817163111160286,-0.05528321268365117,0.0,-1.0056200988108626,0.09738392998107265,1,8.0,1,1,-1.0805964996207342,-1.0805964996207342
2016-04-25,air_61de73b097513f58,0,1,0,0,0,0,0,0.3841812322912345,0.44555746761119863,0.0,0.8607721621608393,0.2660446087142502,1,8.0,1,1,-1.2683146769997768,-1.2683146769997768
2016-04-26,air_61de73b097513f58,0,0,0,0,0,1,0,0.5228109878298702,0.6959778077586235,0.0,1.4082472253792055,0.3503749480808388,1,16.0,1,1,-0.9890328777741633,-0.9890328777741632
2016-04-27,air_61de73b097513f58,0,0,0,0,0,0,1,0.3841812322912345,0.2827842465153724,0.0,-1.229587170127467,0.47084686146167987,1,9.0,1,1,-0.9693938836733667,-0.9693938836733665
2016-04-28,air_61de73b097513f58,0,0,0,0,1,0,0,-0.08211885452054099,-0.5185608419563874,0.0,-1.304242860566335,0.24195022603808203,1,14.0,1,1,-0.7250541908348846,-0.7250541908348844
2016-04-29,air_61de73b097513f58,1,0,0,0,0,0,0,0.09431901616499568,0.23270017848588712,1.0,1.0349687731848651,0.013053590614483999,1,19.0,1,1,-0.5503436588992268,-0.5503436588992267
2016-04-30,air_61de73b097513f58,0,0,1,0,0,0,0,0.11952442626292939,0.27026322950800097,0.0,1.4331324555254947,-0.09537113142827298,1,9.0,1,1,-0.5949777364010371,-0.594977736401037
2016-05-01,air_61de73b097513f58,0,0,0,1,0,0,0,0.3967839373402012,0.6834567907512521,0.0,0.9354278525997075,0.07328954730490453,1,9.0,1,1,-0.8783403655696734,-0.8783403655696733
2016-05-02,air_61de73b097513f58,0,1,0,0,0,0,0,0.2959622969484659,0.23270017848588712,0.0,-0.43325980544620735,0.22990303469999776,1,23.0,1,1,-1.0193840504753944,-1.0193840504753942
2016-05-03,air_61de73b097513f58,0,0,0,0,0,1,0,0.6740434484174729,0.6458937397291383,1.0,0.18887094821102668,0.6997434968852781,1,19.0,1,1,-0.7306653320065408,-0.7306653320065406
2016-05-04,air_61de73b097513f58,0,0,0,0,0,0,1,0.8882894342499106,0.9338771308986771,1.0,0.9851983128922861,0.8924985582946235,1,12.0,1,1,-0.788052003080297,-0.7880520030802969
2016-05-05,air_61de73b097513f58,0,0,0,0,1,0,0,0.8882894342499106,0.9839611989281618,1.0,1.7566404474272566,0.6997434968852781,1,11.0,1,1,-0.9824015291167515,-0.9824015291167514
2016-05-06,air_61de73b097513f58,1,0,0,0,0,0,0,0.3841812322912345,0.370431365566971,0.0,-1.2793576304200458,0.47084686146167987,1,10.0,1,1,-1.1387483263088074,-1.1387483263088072
2016-05-07,air_61de73b097513f58,0,0,1,0,0,0,0,0.7748650888092082,0.8587510288544494,0.0,1.5575586062569415,0.4949412441378482,1,16.0,1,1,-0.7061803523484048,-0.7061803523484046
2016-05-08,air_61de73b097513f58,0,0,0,1,0,0,0,0.7874677938581753,0.9338771308986771,0.0,1.6570995268420992,0.711790688223362,1,9.0,1,1,-1.0515205862766979,-1.0515205862766976
2016-05-09,air_61de73b097513f58,0,1,0,0,0,0,0,0.434592052487102,0.2827842465153724,0.0,-1.304242860566335,0.5913187748425209,1,3.0,1,1,-1.485618871465734,-1.485618871465734
2016-05-10,air_61de73b097513f58,0,0,0,0,0,1,0,0.4219893474381349,0.38295238257434244,0.0,-1.2793576304200458,0.5792715835044371,1,13.0,1,1,-1.3208553625161938,-1.3208553625161936
2016-05-11,air_61de73b097513f58,0,0,0,0,0,0,1,0.800070498907142,0.9463981479060485,0.0,-0.8811939480794159,0.5672243921663528,1,8.0,1,1,-1.128036147708373,-1.1280361477083727
2016-05-12,air_61de73b097513f58,0,0,0,0,1,0,0,0.8378786140540427,1.0590873009723896,0.0,1.9557222885975714,0.7479322622376143,1,6.0,1,1,-1.0058663012891318,-1.0058663012891316
2016-05-13,air_61de73b097513f58,1,0,0,0,0,0,0,0.7748650888092082,0.8712720458618208,0.0,1.4580176856717841,0.6274603488567733,1,11.0,1,1,-0.6436926438458702,-0.6436926438458701
2016-05-14,air_61de73b097513f58,0,0,1,0,0,0,0,0.5984272181236717,0.6584147567365097,0.0,0.9105426224534182,0.37446933075700717,1,13.0,1,1,-0.48071449799640253,-0.48071449799640237
2016-05-15,air_61de73b097513f58,0,0,0,1,0,0,0,0.3211677070464,0.5206835696554258,0.0,1.8064109077198351,0.1455726953334091,1,1.0,1,1,-1.1045713755359925,-1.1045713755359925
2016-05-16,air_61de73b097513f58,0,1,0,0,0,0,0,0.4976055777319365,0.47059950162594105,0.0,-0.8563087179331266,0.3503749480808388,1,10.0,1,1,-1.4236412667060772,-1.4236412667060772
2016-05-17,air_61de73b097513f58,0,0,0,0,0,1,0,0.4093866423891682,0.12001102541954609,0.0,-1.304242860566335,0.4347052874474277,1,11.0,1,1,-1.2489307347704193,-1.2489307347704193
