visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-07-21,air_af24e3e817dea1e5,0,0,0,0,1,0,0,0.6111409204671495,0.3969055668254268,0.0,-1.325223346367435,0.8758918752133172,1,15.0,1,1,-0.186469140248296,-0.186469140248296
2016-07-22,air_af24e3e817dea1e5,1,0,0,0,0,0,0,0.5642848911009269,0.20873678746112045,0.0,-1.325223346367435,0.8201885481349783,1,21.0,1,1,1.0339960299195894,1.0339960299195894
2016-07-23,air_af24e3e817dea1e5,0,0,1,0,0,0,0,0.6814249645164829,0.7262009307129628,0.0,-0.9540627052503371,0.7533445556409718,1,20.0,1,1,1.3592733421078687,1.3592733421078687
2016-07-24,air_af24e3e817dea1e5,0,0,0,1,0,0,0,0.857135074639817,0.9496513562080762,0.0,0.6101142823145749,0.6642192323156294,1,10.0,1,1,-0.47933447826834813,-0.47933447826834813
2016-07-25,air_af24e3e817dea1e5,0,1,0,0,0,0,0,0.9508471333722618,0.8202853203951155,0.0,-1.113131551443379,0.8981732060446531,1,9.0,1,1,-1.141850664540324,-1.141850664540324
2016-07-26,air_af24e3e817dea1e5,0,0,0,0,0,1,0,0.8454210672982616,0.7614825768437699,0.0,-1.298711872001928,0.9315952022916562,1,12.0,1,1,-0.3890439787997155,-0.3890439787997155
2016-07-27,air_af24e3e817dea1e5,0,0,0,0,0,0,1,0.9274191186891507,0.749722028133501,0.0,-1.245688923270914,1.043001856448334,1,25.0,1,1,-0.17952371721224733,-0.17952371721224733
2016-07-28,air_af24e3e817dea1e5,0,0,0,0,1,0,0,1.1616992655202627,1.1966228791237283,0.0,0.05337332063892833,1.1432678451893443,1,15.0,1,1,0.05237624082471097,0.05237624082471097
2016-07-29,air_af24e3e817dea1e5,1,0,0,0,0,0,0,1.2436973169111518,1.3495100123572268,0.0,1.7235962056658682,1.098705183526673,1,16.0,1,1,1.2878898275707018,1.2878898275707018
2016-07-30,air_af24e3e817dea1e5,0,0,1,0,0,0,0,1.2436973169111518,1.4083127559085724,0.0,1.5380158851073196,1.009579860201331,1,20.0,1,1,1.4098205875368894,1.4098205875368894
2016-07-31,air_af24e3e817dea1e5,0,0,0,1,0,0,0,1.2788393389358186,1.1613412329929207,0.0,0.5040683848525471,1.2658151647616898,1,5.0,1,1,-0.4330316580280237,-0.4330316580280237
2016-08-01,air_af24e3e817dea1e5,0,1,0,0,0,0,0,1.267125331594263,1.2436650739648047,0.0,-0.8215053334228022,1.2880964955930256,1,13.0,1,1,-1.1981857624993852,-1.1981857624993852
2016-08-02,air_af24e3e817dea1e5,0,0,0,0,0,1,0,1.091415221470929,0.9966935510491526,0.0,-0.8745282821538161,1.054142521864002,1,16.0,1,1,-0.83162176893015,-0.83162176893015
2016-08-03,air_af24e3e817dea1e5,0,0,0,0,0,0,1,1.1968412875449295,1.3024678175161504,0.0,-0.23825289738164865,1.154408510605012,1,18.0,1,1,-0.3666642823502253,-0.3666642823502253
2016-08-04,air_af24e3e817dea1e5,0,0,0,0,1,0,0,1.3491233829851526,1.4200733046188416,0.0,0.9282519747006588,1.2658151647616898,1,10.0,1,1,-0.23508710150063666,-0.23508710150063666
2016-08-05,air_af24e3e817dea1e5,1,0,0,0,0,0,0,1.4194074270344859,1.467115499459918,0.0,1.5380158851073196,1.2880964955930256,1,11.0,1,1,0.8565018856650123,0.8565018856650123
2016-08-06,air_af24e3e817dea1e5,0,0,1,0,0,0,0,1.4662634564007084,1.5611998891420718,0.0,1.00778639779718,1.4217844805810391,1,15.0,1,1,0.6049232290259161,0.6049232290259161
2016-08-07,air_af24e3e817dea1e5,0,0,0,1,0,0,0,1.4076934196929305,1.4906365968804567,0.0,1.644061782569347,1.2769558301773578,1,8.0,1,1,-0.6379216375914594,-0.6379216375914594
2016-08-08,air_af24e3e817dea1e5,0,1,0,0,0,0,0,1.3959794123513747,1.4435944020393803,0.0,-0.10569552555411371,1.3660811535027002,1,12.0,1,1,-1.1788929207325833,-1.1788929207325833
2016-08-09,air_af24e3e817dea1e5,0,0,0,0,0,1,0,1.794255661964265,1.9728190940014916,0.0,0.8222060772386307,1.410643815165371,1,25.0,1,1,-0.3145736095798603,-0.3145736095798603
2016-08-10,air_af24e3e817dea1e5,0,0,0,0,0,0,1,1.4662634564007084,1.537678791721533,0.0,-0.026161102457592574,1.4440658114123746,1,28.0,1,1,0.728397416333448,0.728397416333448
2016-08-11,air_af24e3e817dea1e5,0,0,0,0,1,0,0,1.2554113242527076,1.3142283662264196,1.0,-0.026161102457592574,1.3549404880870322,1,29.0,1,1,0.40582110199252097,0.40582110199252097
2016-08-12,air_af24e3e817dea1e5,1,0,0,0,0,0,0,1.1851272802033739,1.290707268805881,0.0,0.13290774373544922,1.2435338339303543,1,40.0,1,1,-0.04370211117396226,-0.04370211117396226
2016-08-15,air_af24e3e817dea1e5,0,1,0,0,0,0,0,1.1734132728618185,1.1613412329929207,1.0,-1.1396430258088859,1.2658151647616898,1,18.0,1,1,-1.4945238120374618,-1.4945238120374618
2016-08-16,air_af24e3e817dea1e5,0,0,0,0,0,1,0,1.2085552948864848,1.431833853329111,0.0,-0.7684823846917882,1.1878305068520154,1,17.0,1,1,-1.372207195235938,-1.372207195235938
2016-08-18,air_af24e3e817dea1e5,0,0,0,0,1,0,0,1.2085552948864848,1.255425622675074,0.0,-1.0335971283468581,1.3549404880870322,1,14.0,1,1,-0.5638371252069403,-0.5638371252069403
2016-08-19,air_af24e3e817dea1e5,1,0,0,0,0,0,0,1.2905533462773744,1.3377494636469573,0.0,0.5040683848525471,1.3326591572556967,1,18.0,1,1,0.8183020589667446,0.8183020589667446
2016-08-20,air_af24e3e817dea1e5,0,0,1,0,0,0,0,1.0679872067878178,1.0672568433107676,0.0,-0.9010397565193231,1.2323931685146867,1,24.0,1,1,0.6963712990005569,0.6963712990005569
2016-08-21,air_af24e3e817dea1e5,0,0,0,1,0,0,0,1.325695368302041,1.4788760481701875,0.0,0.7691831285076169,1.16554917602068,1,4.0,1,1,-0.8374096214601906,-0.8374096214601906
2016-08-22,air_af24e3e817dea1e5,0,1,0,0,0,0,0,1.0679872067878178,0.8673275152361923,0.0,-1.325223346367435,1.1321271797736765,1,4.0,1,1,-2.0702222103588293,-2.0702222103588293
2016-08-23,air_af24e3e817dea1e5,0,0,0,0,0,1,0,1.1968412875449295,1.114299038151844,0.0,-0.8745282821538161,1.2435338339303543,1,17.0,1,1,-0.6309762145554108,-0.6309762145554108
2016-08-24,air_af24e3e817dea1e5,0,0,0,0,0,0,1,1.1616992655202627,1.208383427833997,0.0,-0.8215053334228022,1.16554917602068,1,8.0,1,1,-0.43380337169869576,-0.43380337169869576
2016-08-25,air_af24e3e817dea1e5,0,0,0,0,1,0,0,1.3374093756435967,1.3847916584880346,0.0,1.8296421031278962,1.16554917602068,1,9.0,1,1,-0.29952519300175484,-0.29952519300175484
2016-08-26,air_af24e3e817dea1e5,1,0,0,0,0,0,0,1.3725513976682635,1.3965522071983032,0.0,1.3789470389142773,1.221252503099019,1,10.0,1,1,1.1273733840709104,1.1273733840709104
2016-08-27,air_af24e3e817dea1e5,0,0,1,0,0,0,0,0.9039911040060395,0.7144403820026934,0.0,-1.325223346367435,0.953876533122992,1,12.0,1,1,1.1925831892427006,1.1925831892427006
2016-08-28,air_af24e3e817dea1e5,0,0,0,1,0,0,0,0.7048529791995944,0.4321872129562343,0.0,-1.325223346367435,0.9204545368759887,1,15.0,1,1,-0.26711321883352773,-0.26711321883352773
2016-08-29,air_af24e3e817dea1e5,0,1,0,0,0,0,0,1.0562731994462624,1.0790173920210369,0.0,-0.6359250128642533,1.009579860201331,1,8.0,1,1,-1.4790895386240204,-1.4790895386240204
2016-08-30,air_af24e3e817dea1e5,0,0,0,0,0,1,0,0.9977031627384845,0.8438064178156541,0.0,-1.1661545001743931,1.054142521864002,1,13.0,1,1,-0.6583720498642693,-0.6583720498642693
2016-08-31,air_af24e3e817dea1e5,0,0,0,0,0,0,1,1.1968412875449295,1.1966228791237283,0.0,1.6705732569348546,1.054142521864002,1,18.0,1,1,-0.2134791187218186,-0.2134791187218186
2016-09-01,air_af24e3e817dea1e5,0,0,0,0,1,0,0,1.2202693022280406,1.361270561067496,0.0,1.3524355645487705,0.998439194785663,1,8.0,1,1,-0.6209439368366738,-0.6209439368366738
2016-09-02,air_af24e3e817dea1e5,1,0,0,0,0,0,0,1.1851272802033739,1.0437357458902294,0.0,-0.026161102457592574,1.1098458489423408,1,8.0,1,1,0.6257594981340621,0.6257594981340621
2016-09-03,air_af24e3e817dea1e5,0,0,1,0,0,0,0,1.2436973169111518,1.361270561067496,0.0,0.636625756680082,1.2880964955930256,1,19.0,1,1,1.2284678749289522,1.2284678749289522
2016-09-04,air_af24e3e817dea1e5,0,0,0,1,0,0,0,1.1851272802033739,1.290707268805881,0.0,-0.1322069999196206,1.221252503099019,1,12.0,1,1,-0.7679553910997039,-0.7679553910997039
2016-09-05,air_af24e3e817dea1e5,0,1,0,0,0,0,0,1.3842654050098189,1.4200733046188416,0.0,1.2198781927212354,1.3103778264243613,1,19.0,1,1,-1.3849404708020272,-1.3849404708020272
2016-09-06,air_af24e3e817dea1e5,0,0,0,0,0,1,0,1.4311214343760417,1.3495100123572268,0.0,1.2198781927212354,1.4329251459967067,1,6.0,1,1,-0.6583720498642693,-0.6583720498642693
2016-09-07,air_af24e3e817dea1e5,0,0,0,0,0,0,1,1.2319833095695965,1.102538489441575,0.0,-0.7154594359607743,1.3772218189183678,1,20.0,1,1,-0.5584351295122357,-0.5584351295122357
2016-09-08,air_af24e3e817dea1e5,0,0,0,0,1,0,0,1.149985258178707,1.114299038151844,0.0,-0.9805741796158441,1.2992371610086932,1,13.0,1,1,-0.4060216795545011,-0.4060216795545011
2016-09-09,air_af24e3e817dea1e5,1,0,0,0,0,0,0,1.2202693022280406,1.361270561067496,0.0,0.07988479500443522,1.06528318727967,1,66.0,1,1,0.9537378081696937,0.9537378081696937
2016-09-10,air_af24e3e817dea1e5,0,0,1,0,0,0,0,1.1734132728618185,1.208383427833997,0.0,-0.23825289738164865,1.1432678451893443,1,16.0,1,1,1.4792748178973762,1.4792748178973762
2016-09-11,air_af24e3e817dea1e5,0,0,0,1,0,0,0,0.7751370232489279,0.49098995650758004,0.0,-1.272200397636421,0.8647512097976496,1,4.0,1,1,-0.31418775274452426,-0.31418775274452426
2016-09-12,air_af24e3e817dea1e5,0,1,0,0,0,0,0,0.9508471333722618,0.7967642229745774,0.0,-1.245688923270914,1.054142521864002,1,15.0,1,1,-1.362946631187873,-1.362946631187873
2016-09-13,air_af24e3e817dea1e5,0,0,0,0,0,1,0,0.7048529791995944,0.34986337198435,0.0,-1.325223346367435,0.9315952022916562,1,13.0,1,1,-0.8281490574121256,-0.8281490574121256
2016-09-14,air_af24e3e817dea1e5,0,0,0,0,0,0,1,0.7634230159073725,0.667398187161617,0.0,-1.245688923270914,0.8424698789663142,1,7.0,1,1,-0.42029838246193446,-0.42029838246193446
2016-09-15,air_af24e3e817dea1e5,0,0,0,0,1,0,0,0.8805630893229285,0.6438770897410785,0.0,-1.298711872001928,1.0207205256169987,1,18.0,1,1,-0.08498879255491823,-0.08498879255491823
2016-09-16,air_af24e3e817dea1e5,1,0,0,0,0,0,0,0.7399950012242609,0.4086661155356957,0.0,-1.325223346367435,0.9872985293699951,1,21.0,1,1,0.8835118641385349,0.8835118641385349
2016-09-17,air_af24e3e817dea1e5,0,0,1,0,0,0,0,1.0211311774215956,0.9966935510491526,0.0,0.07988479500443522,0.953876533122992,1,19.0,1,1,1.3608167694492128,1.3608167694492128
2016-09-18,air_af24e3e817dea1e5,0,0,0,1,0,0,0,0.9391331260307064,0.7026798332924241,0.0,-1.325223346367435,1.0207205256169987,1,8.0,1,1,0.14459602447002384,0.14459602447002384
2016-09-19,air_af24e3e817dea1e5,0,1,0,0,0,0,0,0.5525708837593716,0.23225788488165866,1.0,-1.325223346367435,0.6865005631469648,1,9.0,1,1,-1.3660334858705614,-1.3660334858705614
2016-09-20,air_af24e3e817dea1e5,0,0,0,0,0,1,0,0.2948627222451484,-0.09703747900587686,0.0,-1.325223346367435,0.5082499164962805,1,1.0,1,1,-1.8657180876307293,-1.8657180876307293
2016-09-21,air_af24e3e817dea1e5,0,0,0,0,0,0,1,0.41200279566070447,0.26753953101246614,0.0,-1.298711872001928,0.5082499164962805,1,13.0,1,1,0.3591324249168605,0.3591324249168605
2016-09-22,air_af24e3e817dea1e5,0,0,0,0,1,0,0,0.3300047442698149,-0.0029530893237240934,1.0,-1.325223346367435,0.5639532435746194,1,11.0,1,1,-0.32846445565195764,-0.32846445565195764
2016-09-23,air_af24e3e817dea1e5,1,0,0,0,0,0,0,0.4940008470515936,0.1381734951995059,0.0,-1.325223346367435,0.7087818939783004,1,10.0,1,1,0.16851914826085815,0.16851914826085815
2016-09-24,air_af24e3e817dea1e5,0,0,1,0,0,0,0,0.6111409204671495,0.34986337198435,0.0,-1.325223346367435,0.8647512097976496,1,22.0,1,1,1.1269875272355743,1.1269875272355743
2016-09-25,air_af24e3e817dea1e5,0,0,0,1,0,0,0,0.8219930526151504,0.8790880639464612,0.0,-0.42383321794019746,0.8090478827193107,1,9.0,1,1,-0.4145105299318939,-0.4145105299318939
2016-09-26,air_af24e3e817dea1e5,0,1,0,0,0,0,0,1.032845184763151,1.0790173920210369,0.0,-0.5033676410367184,0.9872985293699951,1,10.0,1,1,-1.1271881047975545,-1.1271881047975545
2016-09-27,air_af24e3e817dea1e5,0,0,0,0,0,1,0,1.0562731994462624,1.0437357458902294,0.0,-0.7154594359607743,1.0875645181110054,1,8.0,1,1,-0.48319304662170853,-0.48319304662170853
2016-09-28,air_af24e3e817dea1e5,0,0,0,0,0,0,1,1.1616992655202627,1.1378201355723825,0.0,-0.7684823846917882,1.221252503099019,1,6.0,1,1,-0.3643491413382091,-0.3643491413382091
2016-09-29,air_af24e3e817dea1e5,0,0,0,0,1,0,0,0.9391331260307064,0.8202853203951155,0.0,-1.1396430258088859,0.9650171985386596,1,8.0,1,1,-0.23894566985399704,-0.23894566985399704
2016-09-30,air_af24e3e817dea1e5,1,0,0,0,0,0,0,0.5642848911009269,0.44394776166650324,0.0,-0.6889479615952673,0.6419379014842939,1,18.0,1,1,1.1975993281020691,1.1975993281020691
2016-10-01,air_af24e3e817dea1e5,0,0,1,0,0,0,0,0.3651467662944818,0.10289184906869839,0.0,-1.325223346367435,0.5082499164962805,1,10.0,1,1,1.2327123001176485,1.2327123001176485
2016-10-02,air_af24e3e817dea1e5,0,0,0,1,0,0,0,0.7634230159073725,0.7850036742643085,0.0,1.0873208208937006,0.6196565706529584,1,8.0,1,1,-0.47238905523229946,-0.47238905523229946
2016-10-03,air_af24e3e817dea1e5,0,1,0,0,0,0,0,0.7165669865411498,0.6556376384513478,0.0,-1.325223346367435,0.7867665518879752,1,10.0,1,1,-1.5890587366947908,-1.5890587366947908
2016-10-04,air_af24e3e817dea1e5,0,0,0,0,0,1,0,0.974275148055373,1.3024678175161504,0.0,0.3184880642939982,0.7422038902253039,1,4.0,1,1,-0.7197232866826992,-0.7197232866826992
2016-10-05,air_af24e3e817dea1e5,0,0,0,0,0,0,1,0.8688490819813727,0.6438770897410785,0.0,-1.1396430258088859,0.9427358677073241,1,13.0,1,1,-0.8949022899252601,-0.8949022899252601
2016-10-06,air_af24e3e817dea1e5,0,0,0,0,1,0,0,1.1031292288124848,1.2201439765442665,0.0,0.875229025969645,0.9315952022916562,1,14.0,1,1,-0.4083368205665173,-0.4083368205665173
2016-10-07,air_af24e3e817dea1e5,1,0,0,0,0,0,0,0.5642848911009269,0.4674688590870414,0.0,0.21244216683197015,0.6642192323156294,1,13.0,1,1,0.8028677855533031,0.8028677855533031
2016-10-08,air_af24e3e817dea1e5,0,0,1,0,0,0,0,0.5408568764178158,0.5145110539281182,0.0,-1.272200397636421,0.575093908990287,1,14.0,1,1,1.0621635788991202,1.0621635788991202
2016-10-09,air_af24e3e817dea1e5,0,0,0,1,0,0,0,0.6697109571749276,0.5615532487691945,0.0,-1.325223346367435,0.6196565706529584,1,10.0,1,1,0.323247739230609,0.323247739230609
2016-10-10,air_af24e3e817dea1e5,0,1,0,0,0,0,0,0.21286467085425892,-0.15584022255722255,1.0,-1.325223346367435,0.4859685856649446,1,9.0,1,1,-0.821203634376077,-0.821203634376077
2016-10-11,air_af24e3e817dea1e5,0,0,0,0,0,1,0,0.11915261212181445,-0.09703747900587686,0.0,-1.272200397636421,0.35228060067693123,1,9.0,1,1,-1.2240381704668997,-1.2240381704668997
2016-10-12,air_af24e3e817dea1e5,0,0,0,0,0,0,1,0.15429463414648092,0.26753953101246614,0.0,0.8487175516041376,0.07376396528523649,1,13.0,1,1,-0.49399703801111755,-0.49399703801111755
2016-10-13,air_af24e3e817dea1e5,0,0,0,0,1,0,0,-0.009701468635297318,-0.32048790450099074,0.0,-1.325223346367435,0.2520146119359213,1,7.0,1,1,-0.45888406599553816,-0.45888406599553816
2016-10-14,air_af24e3e817dea1e5,1,0,0,0,0,0,0,-0.11512753470929776,-0.16760077126749184,0.0,-0.2647643717471555,-0.04878335428710915,1,9.0,1,1,0.9641559427237666,0.9641559427237666
2016-10-15,air_af24e3e817dea1e5,0,0,1,0,0,0,0,0.013726546047813799,0.20873678746112045,0.0,1.5380158851073196,-0.13790867761245135,1,21.0,1,1,1.4414608480344446,1.4414608480344446
2016-10-16,air_af24e3e817dea1e5,0,0,0,1,0,0,0,0.09572459743870292,0.23225788488165866,0.0,0.05337332063892833,-0.0376426888714414,1,11.0,1,1,-0.5055727430711987,-0.5055727430711987
2016-10-17,air_af24e3e817dea1e5,0,1,0,0,0,0,0,0.10743860478025868,-0.16760077126749184,0.0,-1.325223346367435,0.29657727359859226,1,9.0,1,1,-1.4509219896444896,-1.4509219896444896
2016-10-18,air_af24e3e817dea1e5,0,0,0,0,0,1,0,0.5057148543931489,0.6321165410308096,0.0,0.23895364119747728,0.40798392775527015,1,5.0,1,1,-0.6282752167080584,-0.6282752167080584
2016-10-19,air_af24e3e817dea1e5,0,0,0,0,0,0,1,0.4940008470515936,0.34986337198435,0.0,-0.8215053334228022,0.5973752398216226,1,13.0,1,1,-0.48782332864574096,-0.48782332864574096
2016-10-20,air_af24e3e817dea1e5,0,0,0,0,1,0,0,0.6228549278087049,0.7967642229745774,0.0,1.3259240901832636,0.44140592400227363,1,16.0,1,1,-0.2617112231388232,-0.2617112231388232
2016-10-21,air_af24e3e817dea1e5,1,0,0,0,0,0,0,0.1894366561711478,0.055849654227621594,0.0,-0.026161102457592574,0.263155277351589,1,19.0,1,1,0.988079066514601,0.988079066514601
2016-10-22,air_af24e3e817dea1e5,0,0,1,0,0,0,0,0.013726546047813799,-0.3087273557907214,0.0,-1.298711872001928,0.18517061944191437,1,16.0,1,1,1.5495007619285348,1.5495007619285348
2016-10-23,air_af24e3e817dea1e5,0,0,0,1,0,0,0,0.17772264882959246,0.16169459262004407,0.0,-0.0526725768230997,0.18517061944191437,1,10.0,1,1,-0.2323861036532844,-0.2323861036532844
2016-10-24,air_af24e3e817dea1e5,0,1,0,0,0,0,0,-0.19712558610018688,-0.21464296610856823,0.0,1.2729011414522498,-0.1267680121967836,1,12.0,1,1,-1.2803732684259612,-1.2803732684259612
2016-10-25,air_af24e3e817dea1e5,0,0,0,0,0,1,0,-0.30255165217418734,-0.4380933916036821,0.0,-0.6889479615952673,-0.33844065509447163,1,16.0,1,1,-0.5904612468451268,-0.5904612468451268
2016-10-26,air_af24e3e817dea1e5,0,0,0,0,0,0,1,0.2948627222451484,0.5615532487691945,0.0,1.2198781927212354,-0.04878335428710915,1,16.0,1,1,-0.18878428126031221,-0.18878428126031221
2016-10-27,air_af24e3e817dea1e5,0,0,0,0,1,0,0,0.28314871490359267,0.27930007972273546,0.0,0.6896487054110958,0.018060638206897545,1,10.0,1,1,-0.17489343518821487,-0.17489343518821487
2016-10-28,air_af24e3e817dea1e5,1,0,0,0,0,0,0,-0.5134037843221883,-0.7203465606501412,0.0,-1.325223346367435,-0.32729998967880386,1,7.0,1,1,0.8877562893272313,0.8877562893272313
2016-10-29,air_af24e3e817dea1e5,0,0,1,0,0,0,0,-0.12684154205085332,-0.01471363803399298,0.0,-1.325223346367435,-0.16019000844378703,1,18.0,1,1,1.7354837565605048,1.7354837565605048
2016-10-30,air_af24e3e817dea1e5,0,0,0,1,0,0,0,-0.5485458063468549,-0.8732336938836401,0.0,-1.325223346367435,-0.38300331675714283,1,13.0,1,1,-0.1471117430440202,-0.1471117430440202
2016-10-31,air_af24e3e817dea1e5,0,1,0,0,0,0,0,-0.26740963014952046,-0.21464296610856823,0.0,-0.29127584611266255,-0.3607219859258071,1,10.0,1,1,-1.1063518356894084,-1.1063518356894084
2016-11-01,air_af24e3e817dea1e5,0,0,0,0,0,1,0,-0.37283569622352086,-0.5321777812858353,0.0,-0.45034469230570445,-0.14904934302811929,1,15.0,1,1,-0.8154157818460365,-0.8154157818460365
2016-11-02,air_af24e3e817dea1e5,0,0,0,0,0,0,1,-0.6656858797624109,-1.026120827117139,0.0,-1.325223346367435,-0.4944099709138207,1,7.0,1,1,0.36684956162358123,0.36684956162358123
2016-11-03,air_af24e3e817dea1e5,0,0,0,0,1,0,0,-0.43140573293129886,-0.17936131997776117,1.0,1.1933667183557286,-0.5166913017451562,1,8.0,1,1,-0.10929777318108858,-0.10929777318108858
2016-11-04,air_af24e3e817dea1e5,1,0,0,0,0,0,0,-0.30255165217418734,-0.24992461223937573,0.0,1.1138322952592075,-0.5055506363294885,1,17.0,1,1,0.022665264503836116,0.022665264503836116
2016-11-05,air_af24e3e817dea1e5,0,0,1,0,0,0,0,-0.23226760812485375,-0.16760077126749184,0.0,0.47755691048703997,-0.20475267010645823,1,22.0,1,1,1.2520051418844502,1.2520051418844502
2016-11-06,air_af24e3e817dea1e5,0,0,0,1,0,0,0,-0.20883959344174244,-0.01471363803399298,0.0,1.1933667183557286,-0.3495813205101394,1,10.0,1,1,-0.560750270524252,-0.560750270524252
2016-11-07,air_af24e3e817dea1e5,0,1,0,0,0,0,0,-0.6539718724208553,-0.7673887554912178,0.0,0.9017405003351519,-0.5389726325764919,1,11.0,1,1,-1.3525284966338,-1.3525284966338
2016-11-08,air_af24e3e817dea1e5,0,0,0,0,0,1,0,-0.7828259531779669,-0.861473145173371,0.0,-0.8480168077883092,-0.7729266063055155,1,3.0,1,1,-1.1677030725078383,-1.1677030725078383
2016-11-09,air_af24e3e817dea1e5,0,0,0,0,0,0,1,-0.7242559164701888,-0.7438676580706797,0.0,0.26546511556298413,-0.5723946288234951,1,12.0,1,1,-0.8536156085443042,-0.8536156085443042
2016-11-10,air_af24e3e817dea1e5,0,0,0,0,1,0,0,-0.8179679752026338,-0.9320364374349858,0.0,-1.1926659745399,-0.6058166250704986,1,18.0,1,1,-0.5839016806444142,-0.5839016806444142
2016-11-11,air_af24e3e817dea1e5,1,0,0,0,0,0,0,-0.8882520192519673,-1.0378813758274081,0.0,-1.325223346367435,-0.8174892679681866,1,16.0,1,1,0.38189797820168664,0.38189797820168664
