visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Ōsaka-fu Higashiōsaka-shi Aramotokita,total_area_visitors,total_genre_visitors
2016-07-29,air_33b01025210d6007,1,0,0,0,0,0,0,1.1784192620812841,1.379140030418152,0.0,1.147043080707765,1.1381020296215267,1,6.0,1,1,1.2038840304698746,1.2038840304698741
2016-07-30,air_33b01025210d6007,0,0,1,0,0,0,0,1.231443795139067,1.3189762035878303,0.0,1.5178266420028987,1.1275240224647605,1,2.0,1,1,1.3245441243319116,1.3245441243319112
2016-07-31,air_33b01025210d6007,0,0,0,1,0,0,0,1.231443795139067,1.399194639361593,0.0,0.49104139533945074,1.180414058248593,1,1.0,1,1,-0.4991033702411548,-0.4991033702411551
2016-08-02,air_33b01025210d6007,0,0,0,0,0,1,0,1.1784192620812841,1.228730463342347,0.0,-0.5072220389166794,1.2227260868756589,1,9.0,1,1,-0.8935396897331938,-0.8935396897331939
2016-08-03,air_33b01025210d6007,0,0,0,0,0,0,1,1.1678143554697276,1.2688396812292286,0.0,0.09173602163699861,1.1909920654053592,1,21.0,1,1,-0.43342762294916,-0.4334276229491602
2016-08-04,air_33b01025210d6007,0,0,0,0,1,0,0,1.2526536083621802,1.3590854214747115,0.0,-0.022351227992273258,1.2121480797188922,1,6.0,1,1,-0.30322163558537946,-0.30322163558537973
2016-08-05,air_33b01025210d6007,1,0,0,0,0,0,0,1.3480977678661892,1.5496042064373983,0.0,1.6889575164468067,1.286194129816258,1,8.0,1,1,0.776991673071908,0.7769916730719076
2016-08-06,air_33b01025210d6007,0,0,1,0,0,0,0,1.326887954643076,1.5094949885505167,0.0,0.5195632077467687,1.3496621727568567,1,17.0,1,1,0.5280347705464391,0.5280347705464388
2016-08-08,air_33b01025210d6007,0,1,0,0,0,0,0,1.3374928612546328,1.459358466191915,0.0,1.6604357040394888,1.2650381155027246,1,6.0,1,1,-1.2371918557959576,-1.2371918557959576
2016-08-09,air_33b01025210d6007,0,0,0,0,0,1,0,1.2632585149737365,1.2989215946443897,0.0,1.0899994558931287,1.201570072562126,1,9.0,1,1,-0.3818797980397454,-0.38187979803974564
2016-08-10,air_33b01025210d6007,0,0,0,0,0,0,1,1.1784192620812841,1.2487850722857878,0.0,1.8315665784833968,1.1275240224647605,1,12.0,1,1,0.6502222073687551,0.6502222073687548
2016-08-11,air_33b01025210d6007,0,0,0,0,1,0,0,1.2844683281968499,1.3390308125312709,1.0,2.0312192653346233,1.1909920654053592,1,11.0,1,1,0.3310075286704546,0.33100752867045424
2016-08-12,air_33b01025210d6007,1,0,0,0,0,0,0,1.326887954643076,1.449331161720195,0.0,2.202350139778531,1.180414058248593,1,4.0,1,1,-0.11383110851078966,-0.11383110851078994
2016-08-13,air_33b01025210d6007,0,0,1,0,0,0,0,1.3162830480315193,1.3590854214747115,1.0,1.7460011412614431,1.2227260868756589,1,12.0,1,1,0.056849467300383025,0.056849467300382726
2016-08-14,air_33b01025210d6007,0,0,0,1,0,0,0,1.2632585149737365,1.3290035080595504,1.0,0.37695414571017866,1.3285061584433238,1,6.0,1,1,-1.0088540832342545,-1.0088540832342545
2016-08-17,air_33b01025210d6007,0,0,0,0,0,0,1,1.2208388885275103,1.2487850722857878,0.0,-0.13643847762154537,1.3496621727568567,1,3.0,1,1,-0.9118678052565411,-0.9118678052565413
2016-08-18,air_33b01025210d6007,0,0,0,0,1,0,0,1.326887954643076,1.4092219438333133,0.0,-0.022351227992273258,1.2756161226594913,1,11.0,1,1,-0.6285456861247959,-0.6285456861247961
2016-08-19,air_33b01025210d6007,1,0,0,0,0,0,0,1.422332114147085,1.5897134243242794,0.0,0.6336504573760408,1.3813961942271564,1,2.0,1,1,0.7391899348050041,0.7391899348050036
2016-08-20,air_33b01025210d6007,0,0,1,0,0,0,0,1.422332114147085,1.5395769019656778,0.0,0.9473903938565387,1.3919742013839231,1,20.0,1,1,0.6185298409429669,0.6185298409429666
2016-08-22,air_33b01025210d6007,0,1,0,0,0,0,0,1.3374928612546328,1.369112725946432,0.0,0.6336504573760408,1.3813961942271564,1,20.0,1,1,-2.119232415357051,-2.119232415357051
2016-08-23,air_33b01025210d6007,0,0,0,0,0,1,0,1.2738634215852933,1.3390308125312709,0.0,-0.07939485280690932,1.2967721369730243,1,4.0,1,1,-0.6949851048969302,-0.6949851048969304
2016-08-24,air_33b01025210d6007,0,0,0,0,0,0,1,1.305678141419963,1.4693857706636355,0.0,0.14877964645163466,1.2438821011891918,1,12.0,1,1,-0.4998670417212943,-0.49986704172129454
2016-08-25,air_33b01025210d6007,0,0,0,0,1,0,0,1.2738634215852933,1.4192492483050336,0.0,-0.19348210243618144,1.307350144129791,1,5.0,1,1,-0.36698820417702566,-0.3669882041770259
2016-08-26,air_33b01025210d6007,1,0,0,0,0,0,0,1.231443795139067,1.3290035080595504,0.0,1.0614776434858109,1.2121480797188922,1,18.0,1,1,1.0450403626008637,1.0450403626008633
2016-08-27,air_33b01025210d6007,0,0,1,0,0,0,0,0.955716223238596,0.9178840247190165,0.0,-0.5357438513239974,1.0428999652106283,1,9.0,1,1,1.1095706026726495,1.109570602672649
2016-08-28,air_33b01025210d6007,0,0,0,1,0,0,0,0.934506410015483,0.9379386336624571,0.0,-0.5357438513239974,0.9582759079564963,1,1.0,1,1,-0.33491400201116767,-0.33491400201116794
2016-08-29,air_33b01025210d6007,0,1,0,0,0,0,0,0.8284573438999172,0.5970102816239655,0.0,-1.3628764111362195,0.8419178292320646,1,1.0,1,1,-1.5342600615702133,-1.5342600615702133
2016-08-30,air_33b01025210d6007,0,0,0,0,0,1,0,0.626964118280342,0.44660071454816036,0.0,-0.10791666521422721,0.7044037361941003,1,7.0,1,1,-0.7220954424418815,-0.7220954424418817
2016-08-31,air_33b01025210d6007,0,0,0,0,0,0,1,0.9875309430732658,1.0281843739079402,0.0,1.9741756405199868,0.9900099294267959,1,7.0,1,1,-0.28183883414147415,-0.2818388341414744
2016-09-01,air_33b01025210d6007,0,0,0,0,1,0,0,1.0617652893541618,1.0983755052099828,0.0,1.0614776434858109,0.9688539151132629,1,11.0,1,1,-0.685057375655117,-0.6850573756551173
2016-09-02,air_33b01025210d6007,1,0,0,0,0,0,0,1.0723701959657184,1.1785939409837451,0.0,1.318173955151673,0.9265418864861967,1,23.0,1,1,0.548653900510205,0.5486539005102046
2016-09-03,air_33b01025210d6007,0,0,1,0,0,0,0,1.1359996356350577,1.168566636512025,0.0,0.2913887084882247,1.095790000994461,1,25.0,1,1,1.145081326499135,1.1450813264991346
2016-09-05,air_33b01025210d6007,0,1,0,0,0,0,0,1.0723701959657184,0.9680205470776182,0.0,-0.8780056002118134,1.1592580439350597,1,5.0,1,1,-1.4410921409931974,-1.4410921409931974
2016-09-06,air_33b01025210d6007,0,0,0,0,0,1,0,1.1359996356350577,1.2187031588706267,0.0,-0.5357438513239974,1.1909920654053592,1,1.0,1,1,-0.7220954424418815,-0.7220954424418817
2016-09-07,air_33b01025210d6007,0,0,0,0,0,0,1,1.231443795139067,1.3290035080595504,0.0,0.5766068325614048,1.2333040940324256,1,4.0,1,1,-0.6231999857638195,-0.6231999857638197
2016-09-08,air_33b01025210d6007,0,0,0,0,1,0,0,0.9132965967923699,0.7875290665866519,0.0,-0.7924401629898594,0.8842298578591309,1,5.0,1,1,-0.4723748684362732,-0.47237486843627347
2016-09-09,air_33b01025210d6007,1,0,0,0,0,0,0,0.7648279042305776,0.8276382844735332,0.0,0.4339977705248147,0.8101838077617654,1,22.0,1,1,0.8732142795694818,0.8732142795694815
2016-09-10,air_33b01025210d6007,0,0,1,0,0,0,0,0.8496671571230302,0.9279113291907366,0.0,1.4893048295955809,0.7572937719779329,1,5.0,1,1,1.3932745575444645,1.393274557544464
2016-09-12,air_33b01025210d6007,0,1,0,0,0,0,0,1.0405554761310487,1.0081297649644994,0.0,-0.9635710374337675,1.1063680081512273,1,7.0,1,1,-1.4193275038092223,-1.4193275038092223
2016-09-13,air_33b01025210d6007,0,0,0,0,0,1,0,0.8920867835692564,0.5468737592653637,0.0,-1.3628764111362195,1.0534779723673946,1,1.0,1,1,-0.8901031680725661,-0.8901031680725663
2016-09-14,air_33b01025210d6007,0,0,0,0,0,0,1,0.8284573438999172,0.6170648905674061,0.0,-1.1061800994703574,1.0005879365835622,1,10.0,1,1,-0.4865027908188535,-0.4865027908188537
2016-09-15,air_33b01025210d6007,0,0,0,0,1,0,0,0.8390622505114735,0.6672014129260079,0.0,-0.7639183505825414,0.9582759079564963,1,9.0,1,1,-0.15468753269825158,-0.15468753269825183
2016-09-16,air_33b01025210d6007,1,0,0,0,0,0,0,0.9451113166270393,1.0081297649644994,0.0,-0.6498311009532693,0.9794319222700292,1,5.0,1,1,0.8037201748767896,0.8037201748767893
2016-09-17,air_33b01025210d6007,0,0,1,0,0,0,0,1.1147898224119446,1.0081297649644994,0.0,-0.22200391484349932,1.1909920654053592,1,23.0,1,1,1.276050985343055,1.2760509853430546
2016-09-20,air_33b01025210d6007,0,0,0,0,0,1,0,0.5315199587763331,0.16583618933999061,0.0,-1.3628764111362195,0.7149817433508666,1,2.0,1,1,-1.9168594731200903,-1.9168594731200903
2016-09-21,air_33b01025210d6007,0,0,0,0,0,0,1,0.5845444918341159,0.44660071454816036,0.0,-1.3628764111362195,0.7044037361941003,1,12.0,1,1,0.2848054041220163,0.284805404122016
2016-09-22,air_33b01025210d6007,0,0,0,0,1,0,0,0.7436180910074645,0.7073106308128891,1.0,-1.2487891615069473,0.8419178292320646,1,6.0,1,1,-0.39562588468225596,-0.3956258846822562
2016-09-23,air_33b01025210d6007,1,0,0,0,0,0,0,0.6375690248918987,0.466655323491601,0.0,-0.9350492250264494,0.789027793448232,1,3.0,1,1,0.096178548527566,0.09617854852756569
2016-09-24,air_33b01025210d6007,0,0,1,0,0,0,0,0.626964118280342,0.38643688771783813,0.0,-1.2202673490996294,0.7044037361941003,1,7.0,1,1,1.044658526860794,1.0446585268607935
2016-09-26,air_33b01025210d6007,0,1,0,0,0,0,0,0.955716223238596,0.9178840247190165,0.0,0.0632142092296807,1.0217439508970954,1,4.0,1,1,-1.1860258666266126,-1.1860258666266128
2016-09-28,air_33b01025210d6007,0,0,0,0,0,0,1,1.0193456629079356,0.6571741084542874,0.0,-1.3058327863215835,1.1909920654053592,1,9.0,1,1,-0.4311366085087415,-0.4311366085087418
2016-09-29,air_33b01025210d6007,0,0,0,0,1,0,0,0.6481739315034555,0.5569010637370839,0.0,-1.3628764111362195,0.6515137004102677,1,2.0,1,1,-0.30703999298607687,-0.3070399929860771
2016-09-30,air_33b01025210d6007,1,0,0,0,0,0,0,0.6057543050572289,0.6270921950391263,0.0,-0.2790475396581354,0.5351556216858362,1,35.0,1,1,1.114534467293556,1.1145344672935555
2016-10-01,air_33b01025210d6007,0,0,1,0,0,0,0,0.8284573438999172,0.6571741084542874,0.0,-1.1632237242849934,0.9582759079564963,1,13.0,1,1,1.1492815196399022,1.1492815196399018
2016-10-02,air_33b01025210d6007,0,0,0,1,0,0,0,1.0935800091888315,1.0382116783796607,0.0,-0.4216566016947254,1.1486800367782934,1,8.0,1,1,-0.5380506157282681,-0.5380506157282683
2016-10-03,air_33b01025210d6007,0,1,0,0,0,0,0,0.8178524372883604,0.6571741084542874,0.0,-1.3628764111362195,0.7678717791346992,1,5.0,1,1,-1.6430832474900885,-1.6430832474900887
2016-10-04,air_33b01025210d6007,0,0,0,0,0,1,0,0.7754328108421343,0.7273652397563297,0.0,-0.7924401629898594,0.789027793448232,1,7.0,1,1,-0.7828073251129698,-0.78280732511297
2016-10-05,air_33b01025210d6007,0,0,0,0,0,0,1,0.8284573438999172,0.697283326341169,0.0,-1.0491364746557215,0.7784497862914658,1,12.0,1,1,-0.9561607511046306,-0.9561607511046308
2016-10-06,air_33b01025210d6007,0,0,0,0,1,0,0,0.5951493984456726,0.5167918458502027,0.0,0.9188685814492208,0.5351556216858362,1,4.0,1,1,-0.47466588287669165,-0.47466588287669187
2016-10-07,air_33b01025210d6007,1,0,0,0,0,0,0,0.4678905191069934,0.6070375860956857,0.0,0.9473903938565387,0.32359547855050613,1,12.0,1,1,0.7239165052022145,0.7239165052022142
2016-10-08,air_33b01025210d6007,0,0,1,0,0,0,0,0.934506410015483,0.9780478515493384,0.0,-0.30756935206545327,0.8313398220752983,1,34.0,1,1,0.9805101225290781,0.9805101225290778
2016-10-09,air_33b01025210d6007,0,0,0,1,0,0,0,0.3618414529914279,0.48670993243504157,0.0,-0.7924401629898594,0.2495494284531407,1,3.0,1,1,0.24929468029553073,0.24929468029553042
2016-10-11,air_33b01025210d6007,0,0,0,0,0,1,0,0.08611388109095698,0.035481231207626064,0.0,-0.22200391484349932,0.14376935688547568,1,3.0,1,1,-1.2818666373841168,-1.281866637384117
2016-10-12,air_33b01025210d6007,0,0,0,0,0,0,1,0.12853350753718312,0.20594540722687185,0.0,0.5766068325614048,0.15434736404224214,1,5.0,1,1,-0.5594334171721733,-0.5594334171721735
2016-10-13,air_33b01025210d6007,0,0,0,0,1,0,0,-0.08356462469394836,-0.09487372692473849,0.0,-0.3360911644727713,0.08030131394487651,1,2.0,1,1,-0.5246863648258272,-0.5246863648258275
2016-10-14,air_33b01025210d6007,1,0,0,0,0,0,0,0.03308934803317411,0.14578158039655,0.0,-0.2790475396581354,0.016833271004277534,1,13.0,1,1,0.8835238445513648,0.8835238445513645
2016-10-15,air_33b01025210d6007,0,0,1,0,0,0,0,0.17095313398340947,0.2961911474723552,0.0,1.5748702668175352,0.08030131394487651,1,23.0,1,1,1.35585465501763,1.3558546550176296
2016-10-17,air_33b01025210d6007,0,1,0,0,0,0,0,0.51031014555322,0.43657341007643985,0.0,-0.30756935206545327,0.6197796789399683,1,3.0,1,1,-1.5063860525451225,-1.5063860525451225
2016-10-18,air_33b01025210d6007,0,0,0,0,0,1,0,0.6481739315034555,0.6270921950391263,0.0,-0.07939485280690932,0.6515137004102677,1,7.0,1,1,-0.692312254716442,-0.6923122547164422
2016-10-19,air_33b01025210d6007,0,0,0,0,0,0,1,0.626964118280342,0.6270921950391263,0.0,0.006170584415044643,0.5774676503129023,1,20.0,1,1,-0.5533240453310576,-0.5533240453310578
2016-10-20,air_33b01025210d6007,0,0,0,0,1,0,0,0.47849542571855014,0.48670993243504157,0.0,0.31991052089554284,0.39764152864787156,1,12.0,1,1,-0.32956830165019135,-0.32956830165019163
2016-10-21,air_33b01025210d6007,1,0,0,0,0,0,0,0.043694254644730646,-0.004627986679255171,0.0,-0.5072220389166794,0.1649253711990086,1,20.0,1,1,0.9071976604356885,0.9071976604356882
2016-10-22,air_33b01025210d6007,0,0,1,0,0,0,0,0.181558040594966,0.05553584015106668,0.0,-1.2487891615069473,0.14376935688547568,1,4.0,1,1,1.4627686622371567,1.4627686622371563
2016-10-23,air_33b01025210d6007,0,0,0,1,0,0,0,0.05429916125628718,-0.13498294481161974,0.0,-1.1917455366923115,0.04856729247457711,1,4.0,1,1,-0.3005487854048913,-0.30054878540489155
2016-10-25,air_33b01025210d6007,0,0,0,0,0,1,0,0.12853350753718312,-0.004627986679255171,0.0,-1.2202673490996294,-0.03605676477955498,1,9.0,1,1,-0.6548923521896077,-0.654892352189608
2016-10-26,air_33b01025210d6007,0,0,0,0,0,0,1,0.5527297719994461,0.5268191503219228,0.0,-0.7068747257679054,0.4293755501181712,1,7.0,1,1,-0.257401346777011,-0.2574013467770112
2016-10-27,air_33b01025210d6007,0,0,0,0,1,0,0,0.011879534810060845,0.025453926735905578,0.0,1.0614776434858109,-0.07836879340662102,1,14.0,1,1,-0.24365526013450042,-0.24365526013450067
2016-10-28,air_33b01025210d6007,1,0,0,0,0,0,0,0.181558040594966,0.15580888486827013,0.0,-1.3628764111362195,-0.07836879340662102,1,8.0,1,1,0.8079203680175567,0.8079203680175564
2016-10-29,air_33b01025210d6007,0,0,1,0,0,0,0,-0.13658915775173122,-0.18511946717022146,0.0,0.6336504573760408,-0.311084950855484,1,15.0,1,1,1.6468134889507702,1.6468134889507697
2016-10-30,air_33b01025210d6007,0,0,0,1,0,0,0,-0.3274774767597495,-0.2653379029439843,0.0,0.9759122062638567,-0.40628701526638256,1,6.0,1,1,-0.21616308684947932,-0.21616308684947957
2016-10-31,air_33b01025210d6007,0,1,0,0,0,0,0,-0.1259842511401745,-0.21520138058538255,0.0,-0.7353965381752233,-0.21588288644458545,1,5.0,1,1,-1.1654067366628469,-1.165406736662847
2016-11-01,air_33b01025210d6007,0,0,0,0,0,1,0,-0.38050200981753235,-0.2954198163591454,0.0,-0.5642656637313155,-0.40628701526638256,1,12.0,1,1,-0.8775025886502648,-0.877502588650265
2016-11-02,air_33b01025210d6007,0,0,0,0,0,0,1,-0.4441314494868717,-0.30544712083086567,0.0,1.5463484544102166,-0.5649571226178801,1,18.0,1,1,0.2924421189234111,0.29244211892341077
2016-11-03,air_33b01025210d6007,0,0,0,0,1,0,0,-0.42292163626375867,-0.4558566879066709,1.0,0.8047813318199487,-0.3216629580122505,1,12.0,1,1,-0.17874318432264505,-0.1787431843226453
2016-11-04,air_33b01025210d6007,1,0,0,0,0,0,0,-0.40171182304064557,-0.36561094766118774,0.0,0.7192158945979947,-0.4274430295799155,1,8.0,1,1,-0.0481553612187948,-0.04815536121879509
2016-11-05,air_33b01025210d6007,0,0,1,0,0,0,0,-0.1896136908095141,-0.18511946717022146,0.0,1.5463484544102166,-0.13125882919045354,1,20.0,1,1,1.168373306643389,1.1683733066433886
2016-11-07,air_33b01025210d6007,0,1,0,0,0,0,0,-0.39110691642908885,-0.3455563387177471,0.0,1.432261204780945,-0.628425165558479,1,1.0,1,1,-1.4090179388273394,-1.4090179388273396
2016-11-08,air_33b01025210d6007,0,0,0,0,0,1,0,-0.21082350403262717,-0.41574747001978946,0.0,-1.3628764111362195,-0.3851310009528495,1,4.0,1,1,-1.226118619333935,-1.2261186193339353
2016-11-09,air_33b01025210d6007,0,0,0,0,0,0,1,-0.889537527172248,-0.9471946070209678,0.0,0.034692396822362796,-0.8505633158505755,1,22.0,1,1,-0.9153043269171688,-0.9153043269171689
2016-11-10,air_33b01025210d6007,0,0,0,0,1,0,0,-0.8153031808913519,-0.8268669533603236,0.0,-1.1632237242849934,-0.8399853086938092,1,6.0,1,1,-0.6484011446084222,-0.6484011446084225
2016-11-11,air_33b01025210d6007,1,0,0,0,0,0,0,-0.26384803709041005,-0.3455563387177471,0.0,0.2628668960809068,-0.15241484350398646,1,7.0,1,1,0.30733371278613086,0.30733371278613053
2016-11-12,air_33b01025210d6007,0,0,1,0,0,0,0,-0.2214284106441837,-0.21520138058538255,0.0,1.3752175799663087,-0.19472687213105253,1,36.0,1,1,1.7098163860622768,1.7098163860622764
2016-11-14,air_33b01025210d6007,0,1,0,0,0,0,0,0.043694254644730646,-0.1550375537550605,0.0,-1.1917455366923115,0.19665939266930818,1,2.0,1,1,-1.520132139187633,-1.5201321391876332
2016-11-15,air_33b01025210d6007,0,0,0,0,0,1,0,-0.041144998247722026,-0.1149283358681791,0.0,-1.2487891615069473,-0.30050694369871755,1,1.0,1,1,-1.01534529081544,-1.0153452908154401
2016-11-16,air_33b01025210d6007,0,0,0,0,0,0,1,-0.6244148618833336,-0.6263208639259167,0.0,1.0614776434858109,-0.480333065363748,1,5.0,1,1,-0.42922742980839285,-0.4292274298083931
2016-11-17,air_33b01025210d6007,0,0,0,0,1,0,0,-0.42292163626375867,-0.38566555660462837,0.0,0.9473903938565387,-0.480333065363748,1,4.0,1,1,-0.37920694785925724,-0.3792069478592575
2016-11-18,air_33b01025210d6007,1,0,0,0,0,0,0,-0.2214284106441837,-0.084846422453018,0.0,1.3466957675589908,-0.5543791154611135,1,4.0,1,1,0.9228529257785477,0.9228529257785474
2016-11-19,air_33b01025210d6007,0,0,1,0,0,0,0,0.10732369431407005,-0.09487372692473849,0.0,-1.3058327863215835,0.18608138551254153,1,4.0,1,1,1.4326036387716474,1.432603638771647
2016-11-21,air_33b01025210d6007,0,1,0,0,0,0,0,-0.062354811470835096,-0.2954198163591454,0.0,-1.3628764111362195,0.027411278161044,1,16.0,1,1,-1.4162728178886643,-1.4162728178886645
2016-11-22,air_33b01025210d6007,0,0,0,0,0,1,0,-0.019935185024608764,-0.034709900094416275,0.0,-0.10791666521422721,0.08030131394487651,1,14.0,1,1,0.5803462669359932,0.5803462669359928
2016-11-23,air_33b01025210d6007,0,0,0,0,0,0,1,-0.7410688346104559,-0.6463754728693575,1.0,-1.3343545987289016,-0.7130492228126111,1,16.0,1,1,-0.2990214424446124,-0.2990214424446126
2016-11-24,air_33b01025210d6007,0,0,0,0,1,0,0,-0.8577228073375781,-0.9371673025492473,0.0,-1.2202673490996294,-0.8717193301641087,1,1.0,1,1,-1.2345190056154693,-1.2345190056154696
2016-11-25,air_33b01025210d6007,1,0,0,0,0,0,0,-0.7198590213873427,-0.6864846907562387,0.0,0.37695414571017866,-0.734205237126144,1,13.0,1,1,0.7865375665736515,0.786537566573651
2016-11-26,air_33b01025210d6007,0,0,1,0,0,0,0,-0.4971559825446547,-0.4859386013218318,0.0,0.747737707005313,-0.5966911440881796,1,13.0,1,1,1.7544911676504362,1.7544911676504356
2016-11-28,air_33b01025210d6007,0,1,0,0,0,0,0,-0.7516737412220125,-0.897058084662366,0.0,-0.9350492250264494,-0.6072691512449461,1,2.0,1,1,-1.3696888576001565,-1.3696888576001565
2016-11-29,air_33b01025210d6007,0,0,0,0,0,1,0,-0.8153031808913519,-0.806812344416883,0.0,0.09173602163699861,-0.7024712156558446,1,3.0,1,1,-0.7121677132000683,-0.7121677132000686
2016-11-30,air_33b01025210d6007,0,0,0,0,0,0,1,-0.7516737412220125,-0.806812344416883,0.0,0.31991052089554284,-0.8399853086938092,1,14.0,1,1,-0.46855651103557583,-0.46855651103557605
2016-12-01,air_33b01025210d6007,0,0,0,0,1,0,0,-0.3486872899828627,-0.5761843415673149,0.0,-1.3058327863215835,-0.226460893601352,1,11.0,1,1,-0.5754705182551023,-0.5754705182551025
2016-12-02,air_33b01025210d6007,1,0,0,0,0,0,0,-0.6986492081642296,-0.7265939086431201,0.0,1.2326085179297188,-0.6601591870287785,1,28.0,1,1,1.0553499275827467,1.0553499275827463
