visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri,total_area_visitors,total_genre_visitors
2016-08-01,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,1.354524812064567,1.3991721235877261,0.0,-0.3888525486150231,1.4616884335423743,1,11.0,1,1,-1.1729016726438959,-1.1729016726438959
2016-08-02,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,1.4603539697133623,1.4750256840716922,0.0,1.2559925119055684,1.4536377632915862,1,12.0,1,1,-0.8074274165446328,-0.8074274165446328
2016-08-03,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,1.4766353785824078,1.444684259878106,0.0,1.309921858152145,1.5180431252978897,1,10.0,1,1,-0.3438521759134621,-0.3438521759134621
2016-08-04,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,1.3952283342371805,1.3233185631037603,0.0,0.5009816644534938,1.4536377632915862,1,5.0,1,1,-0.21266615346098977,-0.21266615346098977
2016-08-05,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,1.2242735411122034,1.1716114421358281,0.0,1.2829571850288568,1.0672055912537668,1,33.0,1,1,0.8756777102282897,0.8756777102282897
2016-08-06,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,1.1347257923324539,1.232294290523001,0.0,2.199756071220662,0.9222935267395845,1,39.0,1,1,0.6248469576212164,0.6248469576212164
2016-08-07,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,1.411509743106226,1.611562092942831,0.0,2.199756071220662,0.9947495589966757,1,5.0,1,1,-0.6143031254269169,-0.6143031254269169
2016-08-08,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,1.5580424229276348,1.5888060247976412,0.0,1.202063165658992,1.4214350822884347,1,11.0,1,1,-1.1536661854807768,-1.1536661854807768
2016-08-09,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,1.1428664967669764,1.0502457453614824,0.0,0.042582221357591134,1.1155096127584943,1,1.0,1,1,-0.2919163605730405,-0.2919163605730405
2016-08-10,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,1.0858815657253174,1.156440730039035,0.0,2.037968032480932,0.970597548244312,1,10.0,1,1,0.7479540754651788,0.7479540754651788
2016-08-11,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,1.2242735411122034,1.3384892752005533,1.0,2.2806500905905276,1.0108508994982515,1,23.0,1,1,0.4263367300978272,0.4263367300978272
2016-08-12,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,1.2975398810229082,1.3764160554425364,0.0,2.307614763713816,1.13161095326007,1,20.0,1,1,-0.02185012080284817,-0.02185012080284817
2016-08-13,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,1.3056805854574307,1.4143428356845194,1.0,2.496367475576834,1.0833069317553425,1,57.0,1,1,0.1501151344354367,0.1501151344354367
2016-08-14,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,1.3708062209336125,1.4977817522168821,1.0,2.4424381293302577,1.0833069317553425,1,30.0,1,1,-0.9236097590098722,-0.9236097590098722
2016-08-15,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,1.354524812064567,1.2171235784262078,1.0,-0.5236759142314651,1.4214350822884347,1,19.0,1,1,-1.4683587554694055,-1.4683587554694055
2016-08-16,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,1.3138212898919535,1.209538222377811,0.0,0.20437026009732137,1.389232401285283,1,32.0,1,1,-1.3464057668552303,-1.3464057668552303
2016-08-17,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,1.1184443834634084,0.7847582836676014,0.0,-1.0360047035739444,1.3409283797805558,1,8.0,1,1,-0.8258934842212271,-0.8258934842212271
2016-08-18,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,1.3870876298026578,1.330903919152157,0.0,0.312228952590475,1.4214350822884347,1,5.0,1,1,-0.5404388547205394,-0.5404388547205394
2016-08-19,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,1.3301026987609987,1.1109285937486553,0.0,-1.009040030450656,1.4375364227900105,1,4.0,1,1,0.8375914456453138,0.8375914456453138
2016-08-20,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,1.1591479056360219,0.8833679122967572,0.0,-1.0360047035739444,1.3811817310344952,1,47.0,1,1,0.716023166774401,0.716023166774401
2016-08-21,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,1.2486956544157717,1.0730018135066723,0.0,-0.5506405873547533,1.3811817310344952,1,22.0,1,1,-0.8131980626935685,-0.8131980626935685
2016-08-22,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,1.2486956544157717,1.0123189651194995,0.0,-0.9820753573273676,1.4133844120376466,1,8.0,1,1,-2.04234569241688,-2.04234569241688
2016-08-23,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,1.1510072012014991,1.0199043211678962,0.0,-0.3079585292451579,1.220168326018737,1,17.0,1,1,-0.607378350048194,-0.607378350048194
2016-08-24,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,1.1510072012014991,1.2626357147165874,0.0,1.4177805506452987,1.059154921002979,1,12.0,1,1,-0.41079167124111665,-0.41079167124111665
2016-08-25,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,1.3219619943264762,1.4295135477813126,0.0,1.7683213012480479,1.0430535805014032,1,4.0,1,1,-0.2769126805858076,-0.2769126805858076
2016-08-26,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,0.9719117036419994,1.0123189651194995,0.0,-1.009040030450656,0.9222935267395845,1,66.0,1,1,1.145743949998482,1.145743949998482
2016-08-27,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,0.8579418415586813,0.9440507606839301,0.0,1.5795685893850289,0.8659388349840691,1,31.0,1,1,1.2107598966098245,1.2107598966098245
2016-08-28,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,0.8660825459932041,0.9971482530227063,0.0,2.2806500905905276,0.63246939771122,1,20.0,1,1,-0.2445970621517675,-0.2445970621517675
2016-08-29,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,1.2975398810229082,1.5053671082652786,0.0,2.0918973787275084,1.0430535805014032,1,8.0,1,1,-1.4529703657389101,-1.4529703657389101
2016-08-30,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,1.468494674147885,1.5281231764104686,0.0,0.015617548234302722,1.4053337417868588,1,16.0,1,1,-0.6346927418198232,-0.6346927418198232
2016-08-31,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,1.444072560844317,1.4067574796361229,0.0,0.662769703193224,1.4455870930407981,1,5.0,1,1,-0.19112240783829637,-0.19112240783829637
2016-09-01,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,1.3708062209336125,1.482611040120089,0.0,1.2290278387822802,1.2523710070218885,1,2.0,1,1,-0.597375896723372,-0.597375896723372
2016-09-02,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,1.3382434031955217,1.3233185631037603,0.0,0.06954689448087943,1.4375364227900105,1,6.0,1,1,0.645621283757385,0.645621283757385
2016-09-03,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,1.27311776771934,1.2474650026197942,0.0,0.09651156760416796,1.3570297202821315,1,18.0,1,1,1.2465379027332262,1.2465379027332262
2016-09-04,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,1.1998514278086356,0.9440507606839301,0.0,-0.9011813379575024,1.4133844120376466,1,41.0,1,1,-0.7439503089063397,-0.7439503089063397
2016-09-05,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,1.264977063284817,1.2171235784262078,0.0,-0.22706450987529275,1.3248270392789796,1,11.0,1,1,-1.359101188382889,-1.359101188382889
2016-09-06,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,1.1591479056360219,0.830270419957981,0.0,-1.0360047035739444,1.3731310607837073,1,2.0,1,1,-0.6346927418198232,-0.6346927418198232
2016-09-07,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,1.012615225814613,0.981977540925913,0.0,-0.4967112411081766,0.9947495589966757,1,9.0,1,1,-0.5350529183148661,-0.5350529183148661
2016-09-08,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,0.7521126839098862,0.6254658066512728,0.0,-0.8472519917109258,0.8981415159872208,1,5.0,1,1,-0.38309256972622513,-0.38309256972622513
2016-09-09,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,0.7683940927789316,0.8150997078611879,0.0,-0.3618878754917347,0.8498374944824933,1,9.0,1,1,0.97262456553041,0.97262456553041
2016-09-10,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,0.7521126839098862,0.6937340110868422,0.0,-0.4967112411081766,0.9383948672411603,1,8.0,1,1,1.4965992358537745,1.4965992358537745
2016-09-11,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,0.727690570606318,0.6102950945544797,0.0,-0.3618878754917347,0.8578881647332812,1,15.0,1,1,-0.2915316508297781,-0.2915316508297781
2016-09-12,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,0.6300021173920453,0.678563298990049,0.0,0.5279463375767821,0.6566214084635836,1,2.0,1,1,-1.3371727330169332,-1.3371727330169332
2016-09-13,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,0.7683940927789316,0.6861486550384457,0.0,-0.6854639529711952,0.8337361539809176,1,7.0,1,1,-0.8039650288552713,-0.8039650288552713
2016-09-14,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,0.8335197282551133,0.8226850639095843,0.0,0.06954689448087943,0.78543213247619,1,10.0,1,1,-0.39732683022693327,-0.39732683022693327
2016-09-15,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,0.9393488859039084,0.9516361167323267,0.0,0.2313349332206099,1.0189015697490393,1,10.0,1,1,-0.06301406333192307,-0.06301406333192307
2016-09-16,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,0.9963338169455677,1.0123189651194995,0.0,0.6088403569466472,0.9866988887458877,1,24.0,1,1,0.9026073922566564,0.9026073922566564
2016-09-17,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,0.6381428218265679,0.5875390264092898,0.0,-0.3618878754917347,0.6727227489651595,1,30.0,1,1,1.3784933446722232,1.3784933446722232
2016-09-18,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,0.5404543686122955,0.5041001098769271,0.0,0.28526427946718674,0.5761147059557046,1,33.0,1,1,0.16588823390919438,0.16588823390919438
2016-09-19,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,0.4509066198325456,0.602709738506083,1.0,1.2290278387822802,0.42315197119073433,1,15.0,1,1,-1.3402504109630322,-1.3402504109630322
2016-09-20,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,0.43462521096350004,0.6102950945544797,0.0,0.7706283956863776,0.24603722567340044,1,2.0,1,1,-1.8384495284878173,-1.8384495284878173
2016-09-21,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,0.46718802870159093,0.6330511626996693,0.0,1.2829571850288568,0.42315197119073433,1,11.0,1,1,0.3797868511630789,0.3797868511630789
2016-09-22,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,0.5567357774813408,0.6937340110868422,1.0,0.878487088179531,0.3104425876797037,1,24.0,1,1,-0.30576591133048625,-0.30576591133048625
2016-09-23,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,0.5892985952194317,0.29929549657021887,0.0,-1.0360047035739444,0.8095841432285539,1,22.0,1,1,0.18974023799146209,0.18974023799146209
2016-09-24,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,0.8579418415586813,0.868197200199964,0.0,0.6358050300699357,0.9383948672411603,1,30.0,1,1,1.1453592402552195,1.1453592402552195
2016-09-25,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,0.9149267726003405,0.9743921848775163,0.0,1.0672398000425498,0.7290774407206748,1,3.0,1,1,-0.3915561840779975,-0.3915561840779975
2016-09-27,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,0.7683940927789316,1.027489677216293,0.0,1.0402751269192616,0.535861354701765,1,5.0,1,1,-0.4600345183787016,-0.4600345183787016
2016-09-28,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,0.8090976149515452,0.8226850639095843,0.0,-0.9011813379575024,0.8176348134793417,1,12.0,1,1,-0.34154391745388785,-0.34154391745388785
2016-09-29,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,0.5567357774813408,0.4585879735865476,0.0,-0.46974656798488823,0.7129761002190991,1,16.0,1,1,-0.2165132508936136,-0.2165132508936136
2016-09-30,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,0.5648764819158636,0.678563298990049,0.0,1.5795685893850289,0.32654392818127953,1,11.0,1,1,1.2157611232722356,1.2157611232722356
2016-10-01,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,0.6544242306956134,0.7620022155224118,0.0,1.6604626087548944,0.535861354701765,1,24.0,1,1,1.2507697099091124,1.2507697099091124
2016-10-02,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,0.6625649351301363,0.8378557760063777,0.0,1.5795685893850289,0.32654392818127953,1,20.0,1,1,-0.44926264556735485,-0.44926264556735485
2016-10-03,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,0.5730171863503863,0.6178804506028761,0.0,-1.0360047035739444,0.616368057209644,1,3.0,1,1,-1.562612642568689,-1.562612642568689
2016-10-04,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,0.4427659153980229,0.6178804506028761,0.0,0.1504409138507448,0.36679727943521906,1,8.0,1,1,-0.695861590998542,-0.695861590998542
2016-10-05,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,0.16598196462425055,0.22344193608625287,0.0,0.6088403569466472,0.004517118149763298,1,4.0,1,1,-0.8705198144396634,-0.8705198144396634
2016-10-06,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,0.14970055575520502,0.20827122398945971,0.0,-0.4967112411081766,0.18163186366709722,1,23.0,1,1,-0.3854008281857994,-0.3854008281857994
2016-10-07,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,0.04387139810640981,-0.004118745365645199,0.0,-0.0652764711355624,0.036719799152914914,1,4.0,1,1,0.8222030559148185,0.8222030559148185
2016-10-08,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,0.30437394001113666,0.35239298890899506,0.0,-0.7393932992177721,0.25408789592418835,1,29.0,1,1,1.0807280033871394,1.0807280033871394
2016-10-09,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,0.27181112227304577,0.27653942842502904,0.0,-0.01134712488898569,0.28629057692734,1,22.0,1,1,0.3440088450396774,0.3440088450396774
2016-10-10,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,-0.07823916841143093,-0.1785819344787671,1.0,-0.5776052604780418,0.10112516115921817,1,26.0,1,1,-0.7970402534765484,-0.7970402534765484
2016-10-11,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,0.08457492027902339,0.04139339092473439,0.0,0.1504409138507448,0.06087180990527865,1,2.0,1,1,-1.1986772254424756,-1.1986772254424756
2016-10-12,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,-0.08637987284595368,-0.2468501389143364,0.0,-0.5236759142314651,0.15747985291473351,1,10.0,1,1,-0.47080639119004825,-0.47080639119004825
2016-10-14,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,-0.08637987284595368,0.04139339092473439,0.0,-0.03831179801227398,-0.1323442761136311,1,22.0,1,1,0.9830117285984943,0.9830117285984943
2016-10-15,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,0.0520121025409325,0.28412478447342576,0.0,1.4717098968918758,-0.2772563406278134,1,18.0,1,1,1.4588976810140613,1.4588976810140613
2016-10-16,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,0.6137207085229999,0.6861486550384457,0.0,-0.14617049050542763,0.41510130093994646,1,5.0,1,1,-0.48234768348791973,-0.48234768348791973
2016-10-17,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,0.4509066198325456,0.4510026175381509,0.0,-1.0360047035739444,0.5278106844509771,1,10.0,1,1,-1.4248865544807563,-1.4248865544807563
2016-10-18,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,0.32065534888018216,0.2613687163282359,0.0,1.013310453795973,0.1655305231655214,1,9.0,1,1,-0.6046853818453573,-0.6046853818453573
2016-10-19,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,0.14970055575520502,0.4358319054413578,0.0,1.6874272818781826,-0.04378690335496414,1,9.0,1,1,-0.4646510352978502,-0.4646510352978502
2016-10-20,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,-0.13522409945308994,0.011051966731147951,0.0,-0.8472519917109258,-0.22090164887229802,1,7.0,1,1,-0.23921112574609416,-0.23921112574609416
2016-10-21,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,-0.42828945909590765,-0.5654350929469938,0.0,-1.0360047035739444,-0.21285097862151015,1,18.0,1,1,1.006863732680762,1.006863732680762
2016-10-22,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,-0.33060100588163516,-0.48958153246302777,0.0,-1.0360047035739444,-0.22090164887229802,1,29.0,1,1,1.566616409127528,1.566616409127528
2016-10-23,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,-0.3224603014471124,-0.4971668885114243,0.0,-0.6854639529711952,-0.12429360586284319,1,29.0,1,1,-0.2099731852581531,-0.2099731852581531
2016-10-24,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,-0.4852743901375668,-0.5047522445598209,0.0,-0.7663579723410605,-0.24505365962466177,1,4.0,1,1,-1.2548448479587833,-1.2548448479587833
2016-10-25,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,-0.20034973492927166,-0.11031373004319765,0.0,0.5009816644534938,-0.3819150538880562,1,17.0,1,1,-0.5669838270056439,-0.5669838270056439
2016-10-26,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,-0.07823916841143093,0.04139339092473439,0.0,-0.6315346067246186,-0.10819226536126737,1,1.0,1,1,-0.1665009842695039,-0.1665009842695039
2016-10-27,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,-0.3143195970125897,-0.5123376006082175,0.0,-1.009040030450656,-0.1725976273675706,1,5.0,1,1,-0.15265143351205815,-0.15265143351205815
2016-10-28,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,-0.13522409945308994,-0.26960620705952626,0.0,-0.4967112411081766,-0.0035335521010246146,1,7.0,1,1,0.9068391994325427,0.9068391994325427
2016-10-29,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,-0.477133685703044,-0.6261179413341665,0.0,-0.5776052604780418,-0.34971237288490453,1,36.0,1,1,1.7520465053799965,1.7520465053799965
2016-10-30,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,-0.5096965034411348,-0.7171422139149258,0.0,-0.7393932992177721,-0.2692056703770255,1,35.0,1,1,-0.12495233199716661,-0.12495233199716661
2016-11-01,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,-0.5585407300482712,-0.770239706253702,0.0,-1.0360047035739444,-0.30140835138017713,1,4.0,1,1,-0.7912696073276126,-0.7912696073276126
2016-11-02,air_8b4a46dc521bfcfe,0,0,0,0,0,0,1,-0.49341509457208943,-0.5881911610921836,0.0,-0.6045699336013302,-0.29335768112938915,1,37.0,1,1,0.38748104602832656,0.38748104602832656
2016-11-03,air_8b4a46dc521bfcfe,0,0,0,0,1,0,0,-0.5422593211792257,-0.7095568578665292,1.0,-1.0360047035739444,-0.31750969188175293,1,18.0,1,1,-0.08725077715745315,-0.08725077715745315
2016-11-04,air_8b4a46dc521bfcfe,1,0,0,0,0,0,0,-0.6236663655244529,-0.8536786227860645,0.0,-1.0360047035739444,-0.3819150538880562,1,3.0,1,1,0.04431995503828158,0.04431995503828158
2016-11-05,air_8b4a46dc521bfcfe,0,0,1,0,0,0,0,-0.6073849566554074,-0.8688493348828579,0.0,-1.0360047035739444,-0.3819150538880562,1,6.0,1,1,1.2700051970722315,1.2700051970722315
2016-11-06,air_8b4a46dc521bfcfe,0,0,0,1,0,0,0,-0.7539176364768163,-0.8916054030280476,0.0,-0.46974656798488823,-0.5670804696561779,1,36.0,1,1,-0.5373611767744404,-0.5373611767744404
2016-11-07,air_8b4a46dc521bfcfe,0,1,0,0,0,0,0,-0.762058340911339,-0.8157518425440816,0.0,-0.2540291829985812,-0.6234351614116933,1,1.0,1,1,-1.3267855699488489,-1.3267855699488489
2016-11-08,air_8b4a46dc521bfcfe,0,0,0,0,0,1,0,-0.5422593211792257,-0.45165475222104473,0.0,-1.0360047035739444,-0.5670804696561779,1,7.0,1,1,-1.1425096029261677,-1.1425096029261677
