visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-08-06,air_2c6c79d597e48096,0,0,1,0,0,0,0,1.5109324467375547,1.595485760170856,0.0,1.0068619868071502,1.4623831061507342,1,4.0,1,1,0.5657908789324375,0.5657908789324375
2016-08-08,air_2c6c79d597e48096,0,1,0,0,0,0,0,1.4410012404919381,1.4783208421798502,0.0,-0.12882175812475438,1.4071357592622902,1,2.0,1,1,-1.0623533232126912,-1.0623533232126912
2016-08-09,air_2c6c79d597e48096,0,0,0,0,0,1,0,1.8372780758837646,2.0055629731393765,0.0,0.8175813626518325,1.4513336367730452,1,1.0,1,1,-0.2734623405596329,-0.2734623405596329
2016-08-10,air_2c6c79d597e48096,0,0,0,0,0,0,1,1.5109324467375547,1.5720527765726544,0.0,-0.047701490629618176,1.4844820449061118,1,29.0,1,1,0.6784895907400174,0.6784895907400174
2016-08-11,air_2c6c79d597e48096,0,0,0,0,1,0,0,1.3011388280007052,1.3494394323897436,1.0,-0.047701490629618176,1.3960862898846012,1,4.0,1,1,0.3840642061427152,0.3840642061427152
2016-08-12,air_2c6c79d597e48096,1,0,0,0,0,0,0,1.2312076217550885,1.3260064487915422,0.0,0.11453904436065376,1.285591596107713,1,4.0,1,1,-0.02622954153175484,-0.02622954153175484
2016-08-15,air_2c6c79d597e48096,0,1,0,0,0,0,0,1.2195524207141526,1.1971250390014359,1.0,-1.1833852355615224,1.3076905348630905,1,12.0,1,1,-1.350439405270817,-1.350439405270817
2016-08-16,air_2c6c79d597e48096,0,0,0,0,0,1,0,1.2545180238369606,1.4666043503807493,0.0,-0.8048239872508878,1.2303442492192687,1,12.0,1,1,-1.2387972438864332,-1.2387972438864332
2016-08-17,air_2c6c79d597e48096,0,0,0,0,0,0,1,1.46431164257381,1.6072022519699558,0.0,1.331343056787694,1.152997963575447,1,2.0,1,1,-0.7622930030250101,-0.7622930030250101
2016-08-18,air_2c6c79d597e48096,0,0,0,0,1,0,0,1.2545180238369606,1.2908569733942408,0.0,-1.075224878901341,1.3960862898846012,1,17.0,1,1,-0.5009728650211845,-0.5009728650211845
2016-08-19,air_2c6c79d597e48096,1,0,0,0,0,0,0,1.3361044311235135,1.3728724159879442,0.0,0.4931002926712886,1.3739873511292235,1,14.0,1,1,0.7605483402749114,0.7605483402749114
2016-08-20,air_2c6c79d597e48096,0,0,1,0,0,0,0,1.1146556113457278,1.1033931046086312,0.0,-0.9400244330761144,1.2745421267300243,1,21.0,1,1,0.6492583623649263,0.6492583623649263
2016-08-22,air_2c6c79d597e48096,0,1,0,0,0,0,0,1.1146556113457278,0.9042127440239214,0.0,-1.3726658597168397,1.1750969023308246,1,9.0,1,1,-1.8758971490736576,-1.8758971490736576
2016-08-23,air_2c6c79d597e48096,0,0,0,0,0,1,0,1.2428628227960248,1.1502590718050334,0.0,-0.9129843439110691,1.285591596107713,1,5.0,1,1,-0.562252789566556,-0.562252789566556
2016-08-24,air_2c6c79d597e48096,0,0,0,0,0,0,1,1.2078972196732165,1.243991006197838,0.0,-0.8589041655809785,1.2082453104638913,1,12.0,1,1,-0.38228703414882714,-0.38228703414882714
2016-08-25,air_2c6c79d597e48096,0,0,0,0,1,0,0,1.3827252352872577,1.4197383831843473,0.0,1.8451047509235554,1.2082453104638913,1,20.0,1,1,-0.2597271850580841,-0.2597271850580841
2016-08-26,air_2c6c79d597e48096,1,0,0,0,0,0,0,1.417690838410066,1.4314548749834473,0.0,1.3854232351177844,1.2634926573523353,1,25.0,1,1,1.0426473032682595,1.0426473032682595
2016-08-29,air_2c6c79d597e48096,0,1,0,0,0,0,0,1.103000410304792,1.115109596407732,0.0,-0.669623541425661,1.0535527391762478,1,3.0,1,1,-1.3363520662948696,-1.3363520662948696
2016-08-30,air_2c6c79d597e48096,0,0,0,0,0,1,0,1.0447244051001114,0.8807797604257204,0.0,-1.210425324726568,1.097750616687003,1,7.0,1,1,-0.5872578162488629,-0.5872578162488629
2016-08-31,air_2c6c79d597e48096,0,0,0,0,0,0,1,1.2428628227960248,1.2322745143987377,0.0,1.6828642159332836,1.097750616687003,1,12.0,1,1,-0.181190270267177,-0.181190270267177
2016-09-01,air_2c6c79d597e48096,0,0,0,0,1,0,0,1.2661732248778967,1.3963053995861459,0.0,1.3583831459527391,1.0425032697985588,1,7.0,1,1,-0.5530960192321902,-0.5530960192321902
2016-09-02,air_2c6c79d597e48096,1,0,0,0,0,0,0,1.2312076217550885,1.0799601210104302,0.0,-0.047701490629618176,1.152997963575447,1,23.0,1,1,0.5848087865499666,0.5848087865499666
2016-09-03,air_2c6c79d597e48096,0,0,1,0,0,0,0,1.289483626959769,1.3963053995861459,0.0,0.6283007384965152,1.3297894736184683,1,17.0,1,1,1.1349193735607153,1.1349193735607153
2016-09-05,air_2c6c79d597e48096,0,1,0,0,0,0,0,1.4293460394510018,1.4548878585816487,0.0,1.2231827001275126,1.351888412373846,1,11.0,1,1,-1.2504192985415898,-1.2504192985415898
2016-09-06,air_2c6c79d597e48096,0,0,0,0,0,1,0,1.4759668436147464,1.384588907787045,0.0,1.2231827001275126,1.4734325755284228,1,9.0,1,1,-0.5872578162488629,-0.5872578162488629
2016-09-07,air_2c6c79d597e48096,0,0,0,0,0,0,1,1.277828425918833,1.138542580005933,0.0,-0.7507438089207972,1.4181852286399788,1,27.0,1,1,-0.49604229637960295,-0.49604229637960295
2016-09-08,air_2c6c79d597e48096,0,0,0,0,1,0,0,1.1962420186322802,1.1502590718050334,0.0,-1.0211447005712504,1.340838942996157,1,11.0,1,1,-0.3569298239921217,-0.3569298239921217
2016-09-09,air_2c6c79d597e48096,1,0,0,0,0,0,0,1.2661732248778967,1.3963053995861459,0.0,0.06045886603056303,1.108800086064692,1,21.0,1,1,0.8841647397888504,0.8841647397888504
2016-09-10,air_2c6c79d597e48096,0,0,1,0,0,0,0,1.2195524207141526,1.243991006197838,0.0,-0.26402220394998105,1.1861463717085137,1,2.0,1,1,1.3638386319198617,1.3638386319198617
2016-09-12,air_2c6c79d597e48096,0,1,0,0,0,0,0,0.9981036009363669,0.8339137932293177,0.0,-1.2915455922217038,1.097750616687003,1,2.0,1,1,-1.2303448405008648,-1.2303448405008648
2016-09-13,air_2c6c79d597e48096,0,0,0,0,0,1,0,0.7533443790767095,0.38868710486349556,0.0,-1.3726658597168397,0.9762064535324257,1,4.0,1,1,-0.742218544984285,-0.742218544984285
2016-09-14,air_2c6c79d597e48096,0,0,0,0,0,0,1,0.8116203842813898,0.7050323834392116,0.0,-1.2915455922217038,0.8878106985109155,1,10.0,1,1,-0.3699606125448731,-0.3699606125448731
2016-09-15,air_2c6c79d597e48096,0,0,0,0,1,0,0,0.9281723946907506,0.6815993998410101,0.0,-1.3456257705517947,1.0646022085539364,1,17.0,1,1,-0.06391317329241432,-0.06391317329241432
2016-09-16,air_2c6c79d597e48096,1,0,0,0,0,0,0,0.7883099821995174,0.44726956385899846,0.0,-1.3726658597168397,1.03145380042087,1,24.0,1,1,0.8200673474482894,0.8200673474482894
2016-09-17,air_2c6c79d597e48096,0,0,1,0,0,0,0,1.0680348071819836,1.0330941538140275,0.0,0.06045886603056303,0.9983053922878037,1,20.0,1,1,1.255718305279465,1.255718305279465
2016-09-21,air_2c6c79d597e48096,0,0,0,0,0,0,1,0.46196435305330746,0.30667166226979153,0.0,-1.3456257705517947,0.5563266171802509,1,29.0,1,1,0.3414500057404741,0.3414500057404741
2016-09-22,air_2c6c79d597e48096,0,0,0,0,1,0,0,0.3803779457667546,0.037192350890478086,1.0,-1.3726658597168397,0.6115739640686949,1,6.0,1,1,-0.28614094563798564,-0.28614094563798564
2016-09-23,air_2c6c79d597e48096,1,0,0,0,0,0,0,0.5435507603398599,0.1777902524796854,0.0,-1.3726658597168397,0.7552170659786493,1,26.0,1,1,0.16747136938752286,0.16747136938752286
2016-09-24,air_2c6c79d597e48096,0,0,1,0,0,0,0,0.6601027707492207,0.38868710486349556,0.0,-1.3726658597168397,0.909909637266293,1,15.0,1,1,1.0422951197938608,1.0422951197938608
2016-09-26,air_2c6c79d597e48096,0,1,0,0,0,0,0,1.0796900082229193,1.115109596407732,0.0,-0.5344230956004343,1.03145380042087,1,12.0,1,1,-1.0151607376432672,-1.0151607376432672
2016-09-27,air_2c6c79d597e48096,0,0,0,0,0,1,0,1.103000410304792,1.0799601210104302,0.0,-0.7507438089207972,1.1308990248200694,1,21.0,1,1,-0.42736651887185906,-0.42736651887185906
2016-09-28,air_2c6c79d597e48096,0,0,0,0,0,0,1,1.2078972196732165,1.1736920554032348,0.0,-0.8048239872508878,1.2634926573523353,1,25.0,1,1,-0.31889400875706353,-0.31889400875706353
2016-09-29,air_2c6c79d597e48096,0,0,0,0,1,0,0,0.9864483998954311,0.8573467768275188,0.0,-1.1833852355615224,1.0093548616654924,1,15.0,1,1,-0.20443437957749033,-0.20443437957749033
2016-09-30,air_2c6c79d597e48096,1,0,0,0,0,0,0,0.6134819665854762,0.4824190392563003,0.0,-0.7237037197557518,0.6889202497125166,1,26.0,1,1,1.1067446956088205,1.1067446956088205
2016-10-01,air_2c6c79d597e48096,0,0,1,0,0,0,0,0.41534354888956293,0.14264077708238357,0.0,-1.3726658597168397,0.5563266171802509,1,10.0,1,1,1.1387933917791009,1.1387933917791009
2016-10-03,air_2c6c79d597e48096,0,1,0,0,0,0,0,0.7649995801176454,0.6933158916401109,0.0,-1.3726658597168397,0.8325633516224714,1,3.0,1,1,-1.4367243564984953,-1.4367243564984953
2016-10-04,air_2c6c79d597e48096,0,0,0,0,0,1,0,1.021414003018239,1.3377229405906428,0.0,0.3038196685159712,0.7883654741117159,1,16.0,1,1,-0.643254988678254,-0.643254988678254
2016-10-05,air_2c6c79d597e48096,0,0,0,0,0,0,1,0.9165171936498144,0.6815993998410101,0.0,-1.1833852355615224,0.9872559229101148,1,9.0,1,1,-0.8031462860552577,-0.8031462860552577
2016-10-06,air_2c6c79d597e48096,0,0,0,0,1,0,0,1.149621214468536,1.255707497996939,0.0,0.8716615409819234,0.9762064535324257,1,10.0,1,1,-0.3590429248385138,-0.3590429248385138
2016-10-07,air_2c6c79d597e48096,1,0,0,0,0,0,0,0.6134819665854762,0.5058520228545014,0.0,0.19565931185578972,0.7110191884678942,1,20.0,1,1,0.7464610012989639,0.7464610012989639
2016-10-08,air_2c6c79d597e48096,0,0,1,0,0,0,0,0.5901715645036041,0.5527179900509039,0.0,-1.3185856813867491,0.6226234334463836,1,10.0,1,1,0.9831282960948814,0.9831282960948814
2016-10-11,air_2c6c79d597e48096,0,0,0,0,0,1,0,0.17058432702990547,-0.05653958350232624,0.0,-1.3185856813867491,0.4016340458926071,1,12.0,1,1,-1.1035587897173376,-1.1035587897173376
2016-10-12,air_2c6c79d597e48096,0,0,0,0,0,0,1,0.2055499301527134,0.30667166226979153,0.0,0.8446214518168778,0.12539731145038654,1,10.0,1,1,-0.43722765615502224,-0.43722765615502224
2016-10-13,air_2c6c79d597e48096,0,0,0,0,1,0,0,0.042377115579608424,-0.27915292768523753,0.0,-1.3726658597168397,0.30218882149340787,1,28.0,1,1,-0.4051789599847418,-0.4051789599847418
2016-10-14,air_2c6c79d597e48096,1,0,0,0,0,0,0,-0.06251969378881633,-0.1268385342969299,0.0,-0.2910622931150263,0.0038531482958095394,1,25.0,1,1,0.893673693597615,0.893673693597615
2016-10-15,air_2c6c79d597e48096,0,0,1,0,0,0,0,0.06568751766148051,0.24808920327428866,0.0,1.547663770108057,-0.08454260672570092,1,17.0,1,1,1.3293246514287904,1.3293246514287904
2016-10-16,air_2c6c79d597e48096,0,0,0,1,0,0,0,0.14727392494803299,0.27152218687248975,0.0,0.03341877686551779,0.014902617673498323,1,30.0,1,1,-0.44779316038698286,-0.44779316038698286
2016-10-17,air_2c6c79d597e48096,0,1,0,0,0,0,0,0.15892912598896922,-0.1268385342969299,0.0,-1.3726658597168397,0.34638669900416297,1,6.0,1,1,-1.3106426726637654,-1.3106426726637654
2016-10-18,air_2c6c79d597e48096,0,0,0,0,0,1,0,0.5552059613807958,0.6698829080419098,0.0,0.2226994010208352,0.4568813927810512,1,2.0,1,1,-0.5597875052457653,-0.5597875052457653
2016-10-19,air_2c6c79d597e48096,0,0,0,0,0,0,1,0.5435507603398599,0.38868710486349556,0.0,-0.8589041655809785,0.6447223722017611,1,12.0,1,1,-0.43159272056464326,-0.43159272056464326
2016-10-20,air_2c6c79d597e48096,0,0,0,0,1,0,0,0.6717579717901566,0.8339137932293177,0.0,1.331343056787694,0.49002980091411774,1,22.0,1,1,-0.22521320456701285,-0.22521320456701285
2016-10-21,air_2c6c79d597e48096,1,0,0,0,0,0,0,0.2405155332755217,0.095774809885981,0.0,-0.047701490629618176,0.3132382908710966,1,24.0,1,1,0.9155090690103335,0.9155090690103335
2016-10-24,air_2c6c79d597e48096,0,1,0,0,0,0,0,-0.1441061010753688,-0.17370450149333205,0.0,1.2772628784576034,-0.07349313734801213,1,10.0,1,1,-1.1549775769795458,-1.1549775769795458
2016-10-25,air_2c6c79d597e48096,0,0,0,0,0,1,0,-0.24900291044379358,-0.39631784567624334,0.0,-0.7237037197557518,-0.2834330555240998,1,33.0,1,1,-0.5252735247546939,-0.5252735247546939
2016-10-26,air_2c6c79d597e48096,0,0,0,0,0,0,1,0.34541234264394666,0.5995839572473061,0.0,1.2231827001275126,0.0038531482958095394,1,23.0,1,1,-0.15865052790566106,-0.15865052790566106
2016-10-27,air_2c6c79d597e48096,0,0,0,0,1,0,0,0.33375714160301045,0.3183881540688923,0.0,0.6823809168266057,0.07014996456194243,1,11.0,1,1,-0.14597192282730834,-0.14597192282730834
2016-10-28,air_2c6c79d597e48096,1,0,0,0,0,0,0,-0.4587965291806431,-0.6775136488546571,0.0,-1.3726658597168397,-0.272383586146411,1,23.0,1,1,0.823941365666675,0.823941365666675
2016-10-29,air_2c6c79d597e48096,0,0,1,0,0,0,0,-0.07417489482975237,0.025475859091377753,0.0,-1.3726658597168397,-0.10664154548107868,1,23.0,1,1,1.5976884589205897,1.5976884589205897
2016-10-31,air_2c6c79d597e48096,0,1,0,0,0,0,0,-0.21403730732098525,-0.17370450149333205,0.0,-0.3181023822800717,-0.30553199427947736,1,9.0,1,1,-0.9961428300257381,-0.9961428300257381
2016-11-01,air_2c6c79d597e48096,0,0,0,0,0,1,0,-0.31893411668941,-0.4900497800690481,0.0,-0.48034291727034373,-0.0955920761033899,1,10.0,1,1,-0.7305964903291283,-0.7305964903291283
2016-11-02,air_2c6c79d597e48096,0,0,0,0,0,0,1,-0.610314142712812,-0.9821424356312725,0.0,-1.3726658597168397,-0.43812562681174333,1,9.0,1,1,0.3484936752284479,0.3484936752284479
2016-11-03,air_2c6c79d597e48096,0,0,0,0,1,0,0,-0.3772101218940904,-0.13855502609603065,1.0,1.1961426109624673,-0.46022456556712094,1,6.0,1,1,-0.08610073217953158,-0.08610073217953158
2016-11-04,air_2c6c79d597e48096,1,0,0,0,0,0,0,-0.24900291044379358,-0.2088539768906339,0.0,1.115022343467331,-0.44917509618943213,1,19.0,1,1,0.03434601606481928,0.03434601606481928
2016-11-05,air_2c6c79d597e48096,0,0,1,0,0,0,0,-0.17907170419817714,-0.1268385342969299,0.0,0.4660602035062431,-0.150839422991834,1,14.0,1,1,1.1564025654990353,1.1564025654990353
2016-11-07,air_2c6c79d597e48096,0,1,0,0,0,0,0,-0.5986589416718759,-0.7243796160510595,0.0,0.8987016301469687,-0.48232350432249865,1,10.0,1,1,-1.2208358866921003,-1.2208358866921003
2016-11-08,air_2c6c79d597e48096,0,0,0,0,0,1,0,-0.7268661531221728,-0.8181115504438643,0.0,-0.8859442547460238,-0.7143623612539639,1,16.0,1,1,-1.0521400024551293,-1.0521400024551293
2016-11-09,air_2c6c79d597e48096,0,0,0,0,0,0,1,-0.6685901479174924,-0.7009466324528585,0.0,0.24973949018588046,-0.515471912455565,1,9.0,1,1,-0.7654626542945983,-0.7654626542945983
2016-11-10,air_2c6c79d597e48096,0,0,0,0,1,0,0,-0.7618317562449811,-0.8884105012384678,0.0,-1.2374654138916132,-0.5486203205886315,1,10.0,1,1,-0.5192864056899162,-0.5192864056899162
2016-11-11,air_2c6c79d597e48096,1,0,0,0,0,0,0,-0.8317629624905976,-0.993858927430373,0.0,-1.3726658597168397,-0.7585602387647191,1,9.0,1,1,0.3622288307299966,0.3622288307299966
2016-11-12,air_2c6c79d597e48096,0,0,1,0,0,0,0,-0.29562371460753795,-0.2088539768906339,0.0,0.33085975768101644,-0.2834330555240998,1,9.0,1,1,1.655798732196373,1.655798732196373
2016-11-14,air_2c6c79d597e48096,0,1,0,0,0,0,0,-0.2839685135666019,-0.4549003046717463,0.0,-1.3726658597168397,-0.11769101485876747,1,27.0,1,1,-1.3233212777421182,-1.3233212777421182
2016-11-15,air_2c6c79d597e48096,0,0,0,0,0,1,0,-0.09748529691162446,-0.150271517895131,0.0,-0.9400244330761144,0.014902617673498323,1,9.0,1,1,-0.8577347245870542,-0.8577347245870542
2016-11-16,air_2c6c79d597e48096,0,0,0,0,0,0,1,-0.4238309260578348,-0.6775136488546571,0.0,-1.210425324726568,-0.20608676988027813,1,12.0,1,1,-0.31713309138507007,-0.31713309138507007
2016-11-17,air_2c6c79d597e48096,0,0,0,0,1,0,0,-0.41217572501689875,-0.2674364358861368,0.0,0.8175813626518325,-0.5265213818332539,1,24.0,1,1,-0.2709970562388421,-0.2709970562388421
2016-11-18,air_2c6c79d597e48096,1,0,0,0,0,0,0,-0.5636933385490677,-0.5720652226627521,0.0,1.0609421651372406,-0.7143623612539639,1,14.0,1,1,0.9299485914606797,0.9299485914606797
2016-11-19,air_2c6c79d597e48096,0,0,1,0,0,0,0,-0.7385213541631088,-1.0055754192294735,0.0,-1.3726658597168397,-0.515471912455565,1,12.0,1,1,1.4001135297829264,1.4001135297829264
2016-11-21,air_2c6c79d597e48096,0,1,0,0,0,0,0,-0.41217572501689875,-0.6892301406537579,0.0,-1.3726658597168397,-0.26133411676872226,1,24.0,1,1,-1.2275273727056752,-1.2275273727056752
2016-11-22,air_2c6c79d597e48096,0,0,0,0,0,1,0,-0.24900291044379358,-0.150271517895131,0.0,0.43902011434119786,-0.25028464739103323,1,14.0,1,1,0.6140400149250577,0.6140400149250577
2016-11-23,air_2c6c79d597e48096,0,0,0,0,0,0,1,-0.5520381375081316,-0.6892301406537579,1.0,-1.3456257705517947,-0.44917509618943213,1,2.0,1,1,-0.1970385266151179,-0.1970385266151179
2016-11-24,air_2c6c79d597e48096,0,0,0,0,1,0,0,-1.5543854270286344,-1.4039361403988935,0.0,-1.3726658597168397,-1.2889347688937827,1,21.0,1,1,-1.0598880388919003,-1.0598880388919003
2016-11-25,air_2c6c79d597e48096,1,0,0,0,0,0,0,-1.2280397978824242,-1.1461733208186804,0.0,1.1420624326323767,-1.3552315851599155,1,7.0,1,1,0.8042190911003485,0.8042190911003485
2016-11-26,air_2c6c79d597e48096,0,0,1,0,0,0,0,-0.9133493697771501,-0.8766940094393672,0.0,0.38493993601110715,-1.0347969732069398,1,12.0,1,1,1.6970041987010194,1.6970041987010194
2016-11-28,air_2c6c79d597e48096,0,1,0,0,0,0,0,-0.58700374063094,-0.771245583247462,0.0,-0.48034291727034373,-0.3497298717902327,1,9.0,1,1,-1.1845609888290356,-1.1845609888290356
2016-11-29,air_2c6c79d597e48096,0,0,0,0,0,1,0,-0.6569349468765564,-0.7360961078501601,0.0,0.16861922269074447,-0.5596697899663203,1,5.0,1,1,-0.578101045914497,-0.578101045914497
2016-11-30,air_2c6c79d597e48096,0,0,0,0,0,0,1,-0.8550733645724696,-1.0290084028276747,0.0,-0.047701490629618176,-0.8580054631639186,1,14.0,1,1,-0.3534079892481348,-0.3534079892481348
2016-12-01,air_2c6c79d597e48096,0,0,0,0,1,0,0,-0.7152109520812368,-0.47833328826994737,0.0,-0.5344230956004343,-0.7364613000093415,1,12.0,1,1,-0.4520193620797671,-0.4520193620797671
2016-12-02,air_2c6c79d597e48096,1,0,0,0,0,0,0,-0.5403829364671956,-0.5954982062609532,0.0,0.9257417193120139,-0.4270761574340546,1,26.0,1,1,1.052156257077024,1.052156257077024
2016-12-03,air_2c6c79d597e48096,0,0,1,0,0,0,0,-0.621969343753748,-0.5486322390645508,0.0,0.43902011434119786,-0.7585602387647191,1,22.0,1,1,2.1192721845050446,2.1192721845050446
2016-12-05,air_2c6c79d597e48096,0,1,0,0,0,0,0,-0.4005205239759627,-0.2674364358861368,0.0,0.6823809168266057,-0.49337297370018746,1,20.0,1,1,-1.1225766973348668,-1.1225766973348668
2016-12-06,air_2c6c79d597e48096,0,0,0,0,0,1,0,-0.621969343753748,-0.4080343374753437,0.0,0.9257417193120139,-0.6149171368547645,1,29.0,1,1,-0.6693165657837569,-0.6693165657837569
2016-12-07,air_2c6c79d597e48096,0,0,0,0,0,0,1,-1.0065909781046387,-1.0993073536222784,0.0,-0.9670645222411598,-0.8469559937862297,1,20.0,1,1,-0.16111581222645185,-0.16111581222645185
2016-12-08,air_2c6c79d597e48096,0,0,0,0,1,0,0,-0.8783837666543419,-0.7829620750465625,0.0,0.9527818084770592,-1.0568959119623174,1,21.0,1,1,-0.004394166119036261,-0.004394166119036261
2016-12-09,air_2c6c79d597e48096,1,0,0,0,0,0,0,-0.58700374063094,-0.3728848620780423,0.0,1.0339020759721953,-0.9685001569408067,1,26.0,1,1,1.6403026593228307,1.6403026593228307
2016-12-10,air_2c6c79d597e48096,0,0,1,0,0,0,0,-0.890038967695278,-0.9821424356312725,0.0,0.9798218976421044,-0.769609708142408,1,31.0,1,1,2.3274126178746686,2.3274126178746686
