visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Itabashi-ku Itabashi,total_area_visitors,total_genre_visitors
2016-08-22,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,1.1091023388100563,0.9052740113373396,0.0,-1.311247023896987,1.175701509301762,1,2.0,1,1,-1.9685605363690142,-1.9685605363690142
2016-08-23,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,1.2370647728861208,1.149781484755198,0.0,-0.8630179039086594,1.2867444991229373,1,19.0,1,1,-0.6054326987365474,-0.6054326987365473
2016-08-24,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,1.2021659272290122,1.2429271889143823,0.0,-0.8102850662629739,1.2090144062481147,1,16.0,1,1,-0.41868783947912364,-0.41868783947912347
2016-08-25,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,1.3766601555145543,1.4175753842128531,0.0,1.826356816021306,1.2090144062481147,1,12.0,1,1,-0.2915113012764163,-0.2915113012764161
2016-08-26,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,1.411559001171663,1.4292185972327505,0.0,1.378127696032978,1.2645359011587025,1,17.0,1,1,1.0599221420385603,1.0599221420385605
2016-08-27,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,0.9462410590768837,0.7539122420786651,0.0,-1.311247023896987,0.9980327255878816,1,20.0,1,1,1.121683162027806,1.1216831620278063
2016-08-29,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,1.097469390257687,1.114851845695504,0.0,-0.6257201345030743,1.0535542204984694,1,17.0,1,1,-1.4086914084191646,-1.4086914084191646
2016-08-30,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,1.0393046474958396,0.8819875852975436,0.0,-1.1530485109599304,1.0979714164269394,1,16.0,1,1,-0.631379636128479,-0.6313796361284789
2016-08-31,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,1.2370647728861208,1.2312839758944845,0.0,1.6681583030842493,1.0979714164269394,1,22.0,1,1,-0.21001599087640552,-0.21001599087640535
2016-09-01,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,1.2603306699908596,1.3942889581730566,0.0,1.3517612772101355,1.0424499215163516,1,21.0,1,1,-0.5959310033535865,-0.5959310033535864
2016-09-02,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,1.225431824333751,1.07992220663581,0.0,-0.019292501577689868,1.153492911337527,1,18.0,1,1,0.5848373728905155,0.5848373728905157
2016-09-03,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,1.2835965670955984,1.3942889581730566,0.0,0.63986796899338,1.3311616950514078,1,23.0,1,1,1.1556699955130123,1.1556699955130125
2016-09-05,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,1.4231919497240322,1.4525050232725467,0.0,1.2199291830959214,1.3533702930156428,1,19.0,1,1,-1.3195216517483008,-1.3195216517483008
2016-09-06,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,1.4697237439335102,1.3826457451531584,0.0,1.2199291830959214,1.4755175818189354,1,15.0,1,1,-0.631379636128479,-0.6313796361284789
2016-09-07,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,1.2719636185432293,1.1381382717353001,0.0,-0.7048193909716027,1.4199960869083479,1,9.0,1,1,-0.5367281321212917,-0.5367281321212916
2016-09-08,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,1.1905329786766425,1.149781484755198,0.0,-0.9684835792000307,1.342265994033525,1,12.0,1,1,-0.3923754522647704,-0.3923754522647702
2016-09-09,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,1.2603306699908596,1.3942889581730566,0.0,0.08617317371368118,1.109075715409057,1,20.0,1,1,0.8954697219488524,0.8954697219488527
2016-09-10,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,1.2137988757813818,1.2429271889143823,0.0,-0.23022385216043245,1.1868058082838797,1,20.0,1,1,1.3932123800870346,1.393212380087035
2016-09-12,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,0.9927728532863614,0.8354147332179512,0.0,-1.2321477674284587,1.0979714164269394,1,12.0,1,1,-1.298691011870271,-1.298691011870271
2016-09-13,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,0.7484809336866026,0.3929726384618262,0.0,-1.311247023896987,0.9758241276236462,1,8.0,1,1,-0.7921775579939712,-0.792177557993971
2016-09-14,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,0.80664567644845,0.7073393899990732,0.0,-1.2321477674284587,0.8869897357667061,1,14.0,1,1,-0.4058970956943686,-0.40589709569436844
2016-09-15,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,0.9229751619721448,0.6840529639592768,0.0,-1.2848806050741444,1.0646585194805867,1,24.0,1,1,-0.08832120001002176,-0.08832120001002158
2016-09-16,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,0.7833797793437107,0.4511887035613163,0.0,-1.311247023896987,1.031345622534234,1,17.0,1,1,0.8289578542681262,0.8289578542681264
2016-09-17,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,1.0625705446005784,1.0333493545562176,0.0,0.08617317371368118,0.9980327255878816,1,17.0,1,1,1.281019284603612,1.2810192846036121
2016-09-19,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,0.5972526025057993,0.2765405082628459,1.0,-1.311247023896987,0.7315295500170604,1,20.0,1,1,-1.3016146104496438,-1.3016146104496435
2016-09-20,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,0.34132773435367075,-0.049469456294298546,0.0,-1.311247023896987,0.55386076630318,1,5.0,1,1,-1.7748721304855806,-1.7748721304855806
2016-09-21,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,0.4576572198773656,0.31147014732254,0.0,-1.2848806050741444,0.55386076630318,1,16.0,1,1,0.3323115455972086,0.3323115455972088
2016-09-23,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,0.5390878597439518,0.183394804103662,0.0,-1.311247023896987,0.7537381479812953,1,14.0,1,1,0.15177933332095161,0.15177933332095184
2016-09-24,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,0.6554173452676466,0.3929726384618262,0.0,-1.311247023896987,0.9091983337309412,1,39.0,1,1,1.0595566922161386,1.059556692216139
2016-09-25,air_8ce035ee1d8a56a6,0,0,0,1,0,0,0,0.8648104192102974,0.9169172243572373,0.0,-0.41478878392033197,0.8536768388203535,1,1.0,1,1,-0.400415348358045,-0.4004153483580449
2016-09-26,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,1.0742034931529478,1.114851845695504,0.0,-0.4938880403888603,1.031345622534234,1,26.0,1,1,-1.07540117037069,-1.07540117037069
2016-09-27,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,1.097469390257687,1.07992220663581,0.0,-0.7048193909716027,1.131284313373292,1,19.0,1,1,-0.465465416749085,-0.4654654167490848
2016-09-28,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,1.2021659272290122,1.1730679107949944,0.0,-0.7575522286172883,1.2645359011587025,1,19.0,1,1,-0.3529068714432405,-0.35290687144324034
2016-09-29,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,0.9811399047339923,0.8587011592577473,0.0,-1.1266820921370875,1.0091370245699989,1,21.0,1,1,-0.23413567915622935,-0.23413567915622918
2016-09-30,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,0.6088855510581684,0.48611834262101045,0.0,-0.6784529721487599,0.6871123540885904,1,17.0,1,1,1.1264340097192864,1.1264340097192869
2016-10-01,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,0.4111254256678874,0.14846516504396784,0.0,-1.311247023896987,0.55386076630318,1,28.0,1,1,1.1596899435596497,1.15968994355965
2016-10-03,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,0.7601138822389718,0.6956961769791751,0.0,-1.311247023896987,0.8314682408561185,1,20.0,1,1,-1.5128446078093127,-1.5128446078093127
2016-10-04,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,1.0160387503911004,1.3360728930735666,0.0,0.32347094311926644,0.7870510449276481,1,19.0,1,1,-0.6894861578935092,-0.689486157893509
2016-10-05,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,0.9113422134197752,0.6840529639592768,0.0,-1.1266820921370875,0.9869284266057639,1,16.0,1,1,-0.8554003772729032,-0.8554003772729031
2016-10-06,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,1.1440011844671647,1.2545704019342805,0.0,0.8771657383989654,0.9758241276236462,1,21.0,1,1,-0.39456815119929983,-0.39456815119929967
2016-10-07,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,0.6088855510581684,0.5094047686608064,0.0,0.21800526782789517,0.7093209520528254,1,24.0,1,1,0.7525788413820175,0.7525788413820177
2016-10-08,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,0.5856196539534296,0.5559776207403988,0.0,-1.2585141862513014,0.620486560195885,1,19.0,1,1,0.9981611220493144,0.9981611220493147
2016-10-10,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,0.25989709448708403,-0.10768552139378867,1.0,-1.311247023896987,0.5316521683389446,1,21.0,1,1,-0.7855994611903828,-0.7855994611903827
2016-10-11,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,0.16683350606812852,-0.049469456294298546,0.0,-1.2585141862513014,0.39840058055353417,1,20.0,1,1,-1.167129075798505,-1.167129075798505
2016-10-12,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,0.20173235172523662,0.31147014732254,0.0,0.8507993195761222,0.12079310600059569,1,20.0,1,1,-0.47569801177688903,-0.47569801177688886
2016-10-13,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,0.03887107199206406,-0.2706905036723613,0.0,-1.311247023896987,0.2984618897144765,1,19.0,1,1,-0.4424420779365259,-0.44244207793652574
2016-10-14,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-0.06582546497926131,-0.11932873441368687,0.0,-0.25659027098327514,-0.001354182802697213,1,26.0,1,1,0.9053368671542349,0.9053368671542352
2016-10-15,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,0.06213696909680295,0.2532540822230499,0.0,1.5363262089700354,-0.09018857465963742,1,21.0,1,1,1.3573982974897205,1.357398297489721
2016-10-17,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,0.15520055751575887,-0.11932873441368687,0.0,-1.311247023896987,0.3428790856429465,1,12.0,1,1,-1.3820135713823898,-1.3820135713823898
2016-10-18,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,0.5507208082963211,0.672409750939379,0.0,0.2443716866507381,0.4539220754641219,1,23.0,1,1,-0.6028745499795963,-0.6028745499795962
2016-10-19,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,0.5390878597439518,0.3929726384618262,0.0,-0.8102850662629739,0.64269515816012,1,32.0,1,1,-0.4698508146181438,-0.4698508146181437
2016-10-20,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,0.6670502938200159,0.8354147332179512,0.0,1.3253948583872928,0.4872349724104746,1,24.0,1,1,-0.2556972186791021,-0.255697218679102
2016-10-21,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,0.23663119738234517,0.10189231296437548,0.0,-0.019292501577689868,0.30956618869659397,1,19.0,1,1,0.9279947561443724,0.9279947561443727
2016-10-22,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,0.06213696909680295,-0.2590472906524631,0.0,-1.2848806050741444,0.2318360958217711,1,14.0,1,1,1.459724247767761,1.4597242477677612
2016-10-24,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-0.14725610484584759,-0.16590158649327882,0.0,1.2726620207416073,-0.07908427567751991,1,20.0,1,1,-1.2204847498720546,-1.2204847498720546
2016-10-25,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-0.251952641817173,-0.3871226338713416,0.0,-0.6784529721487599,-0.29006595633775323,1,14.0,1,1,-0.5670604673822822,-0.5670604673822821
2016-10-26,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,0.34132773435367075,0.6025504728199907,0.0,1.2199291830959214,-0.001354182802697213,1,26.0,1,1,-0.18662720224142487,-0.1866272022414247
2016-10-27,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,0.32969478580130107,0.32311336034243826,0.0,0.6926008066390655,0.065271611090008,1,24.0,1,1,-0.17347100863424825,-0.17347100863424808
2016-10-28,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-0.4613457157598237,-0.666559746348894,0.0,-1.311247023896987,-0.2789616573556357,1,22.0,1,1,0.8329778023147635,0.8329778023147637
2016-10-29,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-0.07745841353163074,0.03203303484498756,0.0,-1.311247023896987,-0.11239717262387261,1,26.0,1,1,1.635871062174959,1.6358710621749595
2016-10-30,air_8ce035ee1d8a56a6,0,0,0,1,0,0,0,-0.496244561416932,-0.8179215156075685,0.0,-1.311247023896987,-0.33448315226622344,1,29.0,1,1,-0.147158621419895,-0.14715862141989483
2016-10-31,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-0.21705379616006443,-0.16590158649327882,0.0,-0.282956689806118,-0.3122745543019882,1,15.0,1,1,-1.0556668799599251,-1.0556668799599251
2016-11-01,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-0.3217503331313898,-0.4802683380305259,0.0,-0.44115520274317477,-0.10129287364175511,1,11.0,1,1,-0.7801177138540593,-0.7801177138540591
2016-11-02,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-0.6125740469406269,-0.9692832848662429,0.0,-1.311247023896987,-0.4455261420873988,1,20.0,1,1,0.3396205420456401,0.3396205420456403
2016-11-03,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-0.3799150758932372,-0.13097194743358506,1.0,1.1935627642730788,-0.46773474005163385,1,24.0,1,1,-0.11134453882258084,-0.11134453882258068
2016-11-04,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-0.251952641817173,-0.20083122555297298,0.0,1.1144635078045502,-0.45663044106951634,1,25.0,1,1,0.013639300445597077,0.013639300445597262
2016-11-05,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-0.18215495050295613,-0.11932873441368687,0.0,0.48166945605632316,-0.15681436855234282,1,18.0,1,1,1.1779624346807283,1.1779624346807285
2016-11-07,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-0.6009410983882574,-0.7131325984284862,0.0,0.903532157221808,-0.48994333801586903,1,14.0,1,1,-1.2888238666648886,-1.2888238666648886
2016-11-08,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-0.7289035324643216,-0.8062783025876705,0.0,-0.8366514850858168,-0.7231336166403374,1,22.0,1,1,-1.1137734017249552,-1.1137734017249552
2016-11-09,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-0.6707387897024742,-0.6898461723886903,0.0,0.2707381054735808,-0.5232562349622215,1,19.0,1,1,-0.816297246273795,-0.8162972462737949
2016-11-10,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-0.7638023781214301,-0.8761375807070586,0.0,-1.179414929782773,-0.5565691319085743,1,12.0,1,1,-0.5608478204011155,-0.5608478204011154
2016-11-11,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-0.833600069435647,-0.980926497886141,0.0,-1.311247023896987,-0.7675508125688074,1,26.0,1,1,0.3538730851200814,0.35387308512008164
2016-11-12,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-0.2984844360266509,-0.20083122555297298,0.0,0.3498373619421092,-0.29006595633775323,1,15.0,1,1,1.6961702828745187,1.6961702828745189
2016-11-14,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-0.28685148747428146,-0.4453386989708317,0.0,-1.311247023896987,-0.12350147160599012,1,18.0,1,1,-1.3951697649895665,-1.3951697649895662
2016-11-15,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-0.10072431063636962,-0.14261516045348285,0.0,-0.8893843227315023,0.009750116179420287,1,20.0,1,1,-0.912045099748247,-0.9120450997482469
2016-11-16,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-0.4264468701027152,-0.666559746348894,0.0,-1.1530485109599304,-0.2123358634629305,1,17.0,1,1,-0.35107962233113266,-0.3510796223311325
2016-11-17,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-0.41481392155034574,-0.2590472906524631,0.0,0.8244329007532795,-0.5343605339443391,1,17.0,1,1,-0.3032056955939066,-0.3032056955939065
2016-11-18,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-0.5660422527311488,-0.561770829169812,0.0,1.0617306701588647,-0.7231336166403374,1,17.0,1,1,0.9429781988636569,0.9429781988636572
2016-11-19,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-0.7405364810166911,-0.9925697109060388,0.0,-1.311247023896987,-0.5232562349622215,1,25.0,1,1,1.4308537117964566,1.430853711796457
2016-11-21,air_8ce035ee1d8a56a6,0,1,0,0,0,0,0,-0.41481392155034574,-0.6782029593687923,0.0,-1.311247023896987,-0.2678573583735182,1,16.0,1,1,-1.2957674132908985,-1.2957674132908985
2016-11-22,air_8ce035ee1d8a56a6,0,0,0,0,0,1,0,-0.251952641817173,-0.14261516045348285,0.0,0.4553030372334804,-0.25675305939140053,1,14.0,1,1,0.6151697081515061,0.6151697081515063
2016-11-23,air_8ce035ee1d8a56a6,0,0,0,0,0,0,1,-0.5544093041787794,-0.6782029593687923,1.0,-1.2848806050741444,-0.45663044106951634,1,24.0,1,1,-0.2264612328853763,-0.22646123288537615
2016-11-24,air_8ce035ee1d8a56a6,0,0,0,0,1,0,0,-1.5548428796825549,-1.3884389535825719,0.0,-1.311247023896987,-1.3005571637104494,1,7.0,1,1,-1.1218132978182298,-1.1218132978182298
2016-11-25,air_8ce035ee1d8a56a6,1,0,0,0,0,0,0,-1.2291203202162095,-1.1322882671448151,0.0,1.1408299266273934,-1.3671829576031544,1,15.0,1,1,0.8125126122591554,0.8125126122591556
2016-11-26,air_8ce035ee1d8a56a6,0,0,1,0,0,0,0,-0.9150307093022333,-0.8644943676871606,0.0,0.4025701995877948,-1.0451582871217457,1,31.0,1,1,1.7389279120978427,1.738927912097843
2016-11-27,air_8ce035ee1d8a56a6,0,0,0,1,0,0,0,-0.6474728925977353,-0.7829918765478743,0.0,-1.179414929782773,-0.4455261420873988,1,15.0,1,1,-0.5202828901123209,-0.5202828901123208
