visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-07-13,air_6ced51c24fb54262,0,0,0,0,0,0,1,1.1420645955421254,0.8538816931504741,0.0,-1.4614714165569465,1.2804900058936997,1,7.0,1,1,-0.48598782583203154,-0.48598782583203154
2016-07-14,air_6ced51c24fb54262,0,0,0,0,1,0,0,1.0887833704741061,1.1264162644544706,0.0,0.1903585958091053,1.1744691913712062,1,6.0,1,1,-0.2666851668061572,-0.2666851668061572
2016-07-15,air_6ced51c24fb54262,1,0,0,0,0,0,0,0.8756584702020296,0.6520042329252919,0.0,-1.4343922360263552,1.0366421324919646,1,15.0,1,1,0.9360528537888722,0.9360528537888722
2016-07-16,air_6ced51c24fb54262,0,0,1,0,0,0,0,1.024845900392483,1.005289788319361,0.0,-0.24290829268035102,0.9730296437784687,1,5.0,1,1,1.3959792636903585,1.3959792636903585
2016-07-18,air_6ced51c24fb54262,0,1,0,0,0,0,0,1.174033330582937,1.1163223914432114,1.0,1.3276841780939277,1.142662947014458,1,4.0,1,1,-1.0947811448986513,-1.0947811448986513
2016-07-19,air_6ced51c24fb54262,0,0,0,0,0,1,0,1.1846895755965403,1.2273549945670619,0.0,1.7880302471139748,1.1108567026577099,1,12.0,1,1,-0.9165977344401285,-0.9165977344401285
2016-07-20,air_6ced51c24fb54262,0,0,0,0,0,0,1,1.1314083505285213,1.287918232634616,0.0,2.167138774542249,0.9942338066829673,1,5.0,1,1,-0.4277355570282837,-0.4277355570282837
2016-07-21,air_6ced51c24fb54262,0,0,0,0,1,0,0,1.0994396154877102,1.1264162644544706,0.0,0.9214964701350626,1.0048358881352164,1,10.0,1,1,-0.20348335882300594,-0.20348335882300594
2016-07-22,air_6ced51c24fb54262,1,0,0,0,0,0,0,1.1314083505285213,1.298012105645875,0.0,1.1922882754409727,1.0048358881352164,1,14.0,1,1,1.0007775969041475,1.0007775969041475
2016-07-23,air_6ced51c24fb54262,0,0,1,0,0,0,0,1.078127125460502,1.1365101374657292,0.0,1.2464466365021545,1.0472442139442142,1,5.0,1,1,1.3217361759993074,1.3217361759993074
2016-07-25,air_6ced51c24fb54262,0,1,0,0,0,0,0,1.046158390419691,0.9144449312180291,0.0,-1.1636004307204453,1.2168775171802035,1,1.0,1,1,-1.1461802056078407,-1.1461802056078407
2016-07-26,air_6ced51c24fb54262,0,0,0,0,0,1,0,0.9502521852972563,0.7630368360491423,0.0,-1.4885505970875375,1.0896525397532113,1,7.0,1,1,-0.40336859491429766,-0.40336859491429766
2016-07-27,air_6ced51c24fb54262,0,0,0,0,0,0,1,1.1207521055149177,1.1264162644544706,0.0,0.37991285952324244,1.0790504583009621,1,3.0,1,1,-0.1966301507284474,-0.1966301507284474
2016-07-28,air_6ced51c24fb54262,0,0,0,0,1,0,0,1.227314555650956,1.197073375533284,0.0,-0.24290829268035102,1.2168775171802035,1,6.0,1,1,0.032190852873202724,0.032190852873202724
2016-07-29,air_6ced51c24fb54262,1,0,0,0,0,0,0,1.216658310637352,1.2071672485445433,0.0,0.7319422064209252,1.1744691913712062,1,14.0,1,1,1.2513004261385665,1.2513004261385665
2016-07-30,air_6ced51c24fb54262,0,0,1,0,0,0,0,1.3019082707461826,1.4393263278035027,0.0,1.7609510665833839,1.3335004131549464,1,4.0,1,1,1.3716123015763726,1.3716123015763726
2016-08-01,air_6ced51c24fb54262,0,1,0,0,0,0,0,1.3765019858414094,1.3484814707021708,0.0,1.3276841780939277,1.3122962502504478,1,6.0,1,1,-1.2017673379303713,-1.2017673379303713
2016-08-02,air_6ced51c24fb54262,0,0,0,0,0,1,0,1.3232207607733903,1.3081059786571345,0.0,0.1903585958091053,1.3653066575116946,1,8.0,1,1,-0.840070244050891,-0.840070244050891
2016-08-03,air_6ced51c24fb54262,0,0,0,0,0,0,1,1.3125645157597867,1.35857534371343,0.0,0.7319422064209252,1.259285842989201,1,19.0,1,1,-0.38128603549849777,-0.38128603549849777
2016-08-04,air_6ced51c24fb54262,0,0,0,0,1,0,0,1.397814475868617,1.4998895658710574,0.0,1.1652090949103817,1.2910920873459493,1,4.0,1,1,-0.25145581548491597,-0.25145581548491597
2016-08-05,air_6ced51c24fb54262,1,0,0,0,0,0,0,1.397814475868617,1.4897956928597982,0.0,1.0298131922574267,1.4289191462251905,1,14.0,1,1,0.825640056709873,0.825640056709873
2016-08-06,air_6ced51c24fb54262,0,0,1,0,0,0,0,1.3658457408278057,1.550358930927353,0.0,0.43407122058442427,1.4607253905819386,1,5.0,1,1,0.5774016301736402,0.5774016301736402
2016-08-08,air_6ced51c24fb54262,0,1,0,0,0,0,0,1.472408190963844,1.4897956928597982,0.0,1.8151094276445656,1.4183170647729413,1,4.0,1,1,-1.1827306487788196,-1.1827306487788196
2016-08-09,air_6ced51c24fb54262,0,0,0,0,0,1,0,1.408470720882221,1.3888569627472072,0.0,1.3276841780939277,1.4289191462251905,1,5.0,1,1,-0.3298869747893085,-0.3298869747893085
2016-08-10,air_6ced51c24fb54262,0,0,0,0,0,0,1,1.2912520257325788,1.3787630897359484,0.0,1.7609510665833839,1.2486837615369515,1,5.0,1,1,0.6992364407435704,0.6992364407435704
2016-08-12,air_6ced51c24fb54262,1,0,0,0,0,0,0,1.3125645157597867,1.3989508357584663,0.0,1.977584510828112,1.1850712728234556,1,8.0,1,1,-0.06261185910152418,-0.06261185910152418
2016-08-17,air_6ced51c24fb54262,0,0,0,0,0,0,1,1.2379708006645596,1.2172611215558025,0.0,-0.6761751811698071,1.2380816800847025,1,9.0,1,1,-0.8583454656363806,-0.8583454656363806
2016-08-18,air_6ced51c24fb54262,0,0,0,0,1,0,0,1.3871582308550134,1.459514073826021,0.0,0.1903585958091053,1.322898331702697,1,12.0,1,1,-0.575840998627355,-0.575840998627355
2016-08-19,air_6ced51c24fb54262,1,0,0,0,0,0,0,1.4617519459502402,1.6714854070624627,0.0,0.5694671232373792,1.4395212276774398,1,6.0,1,1,0.7879474121898008,0.7879474121898008
2016-08-20,air_6ced51c24fb54262,0,0,1,0,0,0,0,1.5256894160318633,1.6210160420061672,0.0,1.3276841780939277,1.4183170647729413,1,6.0,1,1,0.6676355367519947,0.6676355367519947
2016-08-21,air_6ced51c24fb54262,0,0,0,1,0,0,0,1.4937206809910517,1.550358930927353,0.0,1.4901592612774737,1.471327472034188,1,1.0,1,1,-0.8457812507963566,-0.8457812507963566
2016-08-22,air_6ced51c24fb54262,0,1,0,0,0,0,0,1.472408190963844,1.4897956928597982,0.0,0.6236254842985614,1.556144123652183,1,8.0,1,1,-2.062225687580503,-2.062225687580503
2016-08-23,air_6ced51c24fb54262,0,0,0,0,0,1,0,1.3871582308550134,1.4494202008147619,0.0,0.0008043320949681707,1.4395212276774398,1,10.0,1,1,-0.6420886768747546,-0.6420886768747546
2016-08-24,air_6ced51c24fb54262,0,0,0,0,0,0,1,1.2912520257325788,1.4090447087697255,0.0,-0.43246255639448805,1.322898331702697,1,6.0,1,1,-0.44753371374589734,-0.44753371374589734
2016-08-25,air_6ced51c24fb54262,0,0,0,0,1,0,0,1.3232207607733903,1.4494202008147619,0.0,0.8944172896044718,1.2910920873459493,1,4.0,1,1,-0.31503835725109824,-0.31503835725109824
2016-08-26,air_6ced51c24fb54262,1,0,0,0,0,0,0,1.3338770057869942,1.3888569627472072,0.0,1.2193674559715637,1.3122962502504478,1,10.0,1,1,1.0929151723976573,1.0929151723976573
2016-08-27,air_6ced51c24fb54262,0,0,1,0,0,0,0,1.0887833704741061,1.0759468993981751,0.0,0.16327941527851414,1.1850712728234556,1,5.0,1,1,1.1572591817299016,1.1572591817299016
2016-08-29,air_6ced51c24fb54262,0,1,0,0,0,0,0,0.7690960200659912,0.67219197894781,0.0,-1.4885505970875375,0.7291817703767336,1,4.0,1,1,-1.4789415319769623,-1.4789415319769623
2016-08-30,air_6ced51c24fb54262,0,0,0,0,0,1,0,0.7904085100931988,0.67219197894781,0.0,1.2464466365021545,0.7609880147334818,1,5.0,1,1,-0.6691207754699579,-0.6691207754699579
2016-08-31,air_6ced51c24fb54262,0,0,0,0,0,0,1,1.0994396154877102,1.0254775343418792,0.0,1.842188608175157,1.142662947014458,1,7.0,1,1,-0.23013472363517817,-0.23013472363517817
2016-09-01,air_6ced51c24fb54262,0,0,0,0,1,0,0,1.1420645955421254,1.1163223914432114,0.0,1.3547633586245187,1.015437969587466,1,3.0,1,1,-0.6321895985159477,-0.6321895985159477
2016-09-02,air_6ced51c24fb54262,1,0,0,0,0,0,0,1.1527208405557292,1.2677304866120982,0.0,1.463080080746883,0.9942338066829673,1,15.0,1,1,0.597961254457316,0.597961254457316
2016-09-03,air_6ced51c24fb54262,0,0,1,0,0,0,0,1.2486270456781636,1.2475427405895796,0.0,0.0008043320949681707,1.1850712728234556,1,6.0,1,1,1.1926674235517876,1.1926674235517876
2016-09-05,air_6ced51c24fb54262,0,1,0,0,0,0,0,1.0887833704741061,1.0254775343418792,0.0,-0.7844919032921711,1.1850712728234556,1,7.0,1,1,-1.3860424889173906,-1.3860424889173906
2016-09-06,air_6ced51c24fb54262,0,0,0,0,0,1,0,1.078127125460502,1.1566978834882478,0.0,-0.45954173692507905,1.1956733542757048,1,8.0,1,1,-0.6691207754699579,-0.6691207754699579
2016-09-07,air_6ced51c24fb54262,0,0,0,0,0,0,1,1.227314555650956,1.328293724679653,0.0,0.7861005674821075,1.1320608655622089,1,4.0,1,1,-0.5705107256649206,-0.5705107256649206
2016-09-08,air_6ced51c24fb54262,0,0,0,0,1,0,0,0.9822209203380678,0.7327552170153648,0.0,-1.1906796112510365,1.0366421324919646,1,2.0,1,1,-0.420120881367663,-0.420120881367663
2016-09-09,air_6ced51c24fb54262,1,0,0,0,0,0,0,0.8756584702020296,0.8740694391729923,0.0,0.1903585958091053,0.9518254808739697,1,22.0,1,1,0.921584970033693,0.921584970033693
2016-09-12,air_6ced51c24fb54262,0,1,0,0,0,0,0,1.0887833704741061,0.9750081692855835,0.0,-1.109442069659263,1.0472442139442142,1,6.0,1,1,-1.3643406632846218,-1.3643406632846218
2016-09-13,air_6ced51c24fb54262,0,0,0,0,0,1,0,0.8117210001204064,0.48040839173388694,0.0,-1.4885505970875375,1.015437969587466,1,3.0,1,1,-0.8366436400036118,-0.8366436400036118
2016-09-14,air_6ced51c24fb54262,0,0,0,0,0,0,1,0.8436897351612179,0.6620981059365512,0.0,-1.2448379723122183,0.9942338066829673,1,3.0,1,1,-0.43420803133981123,-0.43420803133981123
2016-09-15,air_6ced51c24fb54262,0,0,0,0,1,0,0,0.8436897351612179,0.6822858519590693,0.0,-0.9740461670063082,0.9412233994217206,1,5.0,1,1,-0.10335037388584459,-0.10335037388584459
2016-09-16,air_6ced51c24fb54262,1,0,0,0,0,0,0,0.9502521852972563,0.9851020422968427,0.0,-0.405383375863897,0.920019236517222,1,1.0,1,1,0.8522914215220452,0.8522914215220452
2016-09-17,air_6ced51c24fb54262,0,0,1,0,0,0,0,1.1420645955421254,1.0153836613306202,0.0,-0.43246255639448805,1.1850712728234556,1,7.0,1,1,1.3232591111314316,1.3232591111314316
2016-09-18,air_6ced51c24fb54262,0,0,0,1,0,0,0,0.8756584702020296,0.6419103599140326,0.0,-1.4885505970875375,0.9836317252307178,1,3.0,1,1,0.12318622701761932,0.12318622701761932
2016-09-19,air_6ced51c24fb54262,0,1,0,0,0,0,0,0.7158147949979721,0.49050226474514586,1.0,-1.4885505970875375,0.7397838518289828,1,3.0,1,1,-1.3673865335488702,-1.3673865335488702
2016-09-21,air_6ced51c24fb54262,0,0,0,0,0,0,1,0.5879398548347262,0.5207838837789233,0.0,-1.4343922360263552,0.6973755260199855,1,18.0,1,1,0.334874210382873,0.334874210382873
2016-09-22,air_6ced51c24fb54262,0,0,0,0,1,0,0,0.6199085898755378,0.5409716298014414,1.0,-1.3531546944345825,0.803396340542479,1,2.0,1,1,-0.3435933909784257,-0.3435933909784257
2016-09-23,air_6ced51c24fb54262,1,0,0,0,0,0,0,0.6092523448619338,0.5207838837789233,0.0,-1.0552837085980813,0.7609880147334818,1,21.0,1,1,0.1467917215655433,0.1467917215655433
2016-09-24,air_6ced51c24fb54262,0,0,1,0,0,0,0,0.5559711197939147,0.39965740764381397,0.0,-1.1636004307204453,0.6549672002109883,1,4.0,1,1,1.0925344386146263,1.0925344386146263
2016-09-26,air_6ced51c24fb54262,0,1,0,0,0,0,0,0.8756584702020296,0.8740694391729923,0.0,-0.7303335422309891,0.8882129921604739,1,8.0,1,1,-1.1317123218526615,-1.1317123218526615
2016-09-27,air_6ced51c24fb54262,0,0,0,0,0,1,0,1.0994396154877102,1.106228518431952,0.0,-0.43246255639448805,0.9730296437784687,1,4.0,1,1,-0.4962676379738694,-0.4962676379738694
2016-09-28,air_6ced51c24fb54262,0,0,0,0,0,0,1,0.9609084303108603,0.8034123280941786,0.0,-1.3531546944345825,1.0578462953964631,1,17.0,1,1,-0.3790016328003116,-0.3790016328003116
2016-09-29,air_6ced51c24fb54262,0,0,0,0,1,0,0,0.6092523448619338,0.48040839173388694,0.0,-1.4885505970875375,0.6973755260199855,1,4.0,1,1,-0.25526315331522625,-0.25526315331522625
2016-09-30,air_6ced51c24fb54262,1,0,0,0,0,0,0,0.5772836098211223,0.6520042329252919,0.0,-0.29706665374153285,0.5595484671407439,1,9.0,1,1,1.162208720909305,1.162208720909305
2016-10-01,air_6ced51c24fb54262,0,0,1,0,0,0,0,0.7477835300387836,0.6217226138915144,0.0,-0.9740461670063082,0.7715900961857308,1,4.0,1,1,1.196855495165129,1.196855495165129
2016-10-02,air_6ced51c24fb54262,0,0,0,1,0,0,0,1.024845900392483,0.9750081692855835,0.0,0.3528336789926513,1.0472442139442142,1,2.0,1,1,-0.4856070920490005,-0.4856070920490005
2016-10-03,air_6ced51c24fb54262,0,1,0,0,0,0,0,0.7051585499843681,0.6116287408802555,0.0,-1.4885505970875375,0.7291817703767336,1,3.0,1,1,-1.5874506601408065,-1.5874506601408065
2016-10-04,air_6ced51c24fb54262,0,0,0,0,0,1,0,0.6945023049707645,0.7428490900266238,0.0,-0.9740461670063082,0.7609880147334818,1,6.0,1,1,-0.7296574469718918,-0.7296574469718918
2016-10-05,air_6ced51c24fb54262,0,0,0,0,0,0,1,0.8223772451340103,0.752942963037883,0.0,-1.2719171528428095,0.7185796889244841,1,4.0,1,1,-0.9025105844679803,-0.9025105844679803
2016-10-06,air_6ced51c24fb54262,0,0,0,0,1,0,0,0.7158147949979721,0.7327552170153648,0.0,0.8402589285432894,0.6655692816632374,1,13.0,1,1,-0.4224052840658492,-0.4224052840658492
2016-10-07,air_6ced51c24fb54262,1,0,0,0,0,0,0,0.5346586297667071,0.6116287408802555,0.0,0.7048630258903343,0.35810891954800644,1,8.0,1,1,0.7727180608685595,0.7727180608685595
2016-10-09,air_6ced51c24fb54262,0,0,0,1,0,0,0,0.47072115968508393,0.5712532488352189,0.0,-0.567858459047443,0.36871100100025556,1,1.0,1,1,0.29946596856098706,0.29946596856098706
2016-10-11,air_6ced51c24fb54262,0,0,0,0,0,1,0,0.12972131924976152,0.03627797923848563,0.0,-0.43246255639448805,0.1672714534075181,1,4.0,1,1,-1.2272765013934503,-1.2272765013934503
2016-10-12,air_6ced51c24fb54262,0,0,0,0,0,0,1,0.17234629930417666,0.3491880425875184,0.0,0.43407122058442427,0.12486312759852064,1,6.0,1,1,-0.5069281838987383,-0.5069281838987383
2016-10-13,air_6ced51c24fb54262,0,0,0,0,1,0,0,0.001846379086515635,-0.014191385817809949,0.0,-0.6761751811698071,0.1884756163120167,1,8.0,1,1,-0.4722814096429144,-0.4722814096429144
2016-10-14,air_6ced51c24fb54262,1,0,0,0,0,0,0,0.0444713591409308,0.09684121730604048,0.0,-0.45954173692507905,0.0718527203372739,1,15.0,1,1,0.9318647821755308,0.9318647821755308
2016-10-15,air_6ced51c24fb54262,0,0,1,0,0,0,0,0.16169005429057307,0.3390941695762591,0.0,1.3547633586245187,-0.055372257089718206,1,14.0,1,1,1.4028324717849172,1.4028324717849172
2016-10-16,air_6ced51c24fb54262,0,0,0,1,0,0,0,0.48137740469868795,0.6116287408802555,0.0,0.3528336789926513,0.36871100100025556,1,2.0,1,1,-0.5183501973896693,-0.5183501973896693
2016-10-18,air_6ced51c24fb54262,0,0,0,0,0,1,0,0.5985960998483298,0.7024735979815875,0.0,0.10912105421733231,0.5701505485929934,1,8.0,1,1,-0.6394235403935373,-0.6394235403935373
2016-10-19,air_6ced51c24fb54262,0,0,0,0,0,0,1,0.6092523448619338,0.5409716298014414,0.0,-0.18874993161916895,0.5489463856884947,1,3.0,1,1,-0.5008364433702418,-0.5008364433702418
2016-10-20,air_6ced51c24fb54262,0,0,0,0,1,0,0,0.5879398548347262,0.5712532488352189,0.0,0.4069920400538333,0.5489463856884947,1,3.0,1,1,-0.27772644651405715,-0.27772644651405715
2016-10-21,air_6ced51c24fb54262,1,0,0,0,0,0,0,0.12972131924976152,0.03627797923848563,0.0,-0.7032543617003981,0.22028186066876482,1,21.0,1,1,0.9554702767234547,0.9554702767234547
2016-10-24,air_6ced51c24fb54262,0,1,0,0,0,0,0,-0.0727473360087111,0.05646572526100415,0.0,1.3547633586245187,-0.055372257089718206,1,10.0,1,1,-1.282863633715981,-1.282863633715981
2016-10-25,air_6ced51c24fb54262,0,0,0,0,0,1,0,-0.08340358102231507,-0.1655994809866967,0.0,-1.2989963333734003,-0.11898474580321426,1,5.0,1,1,-0.6021116296564962,-0.6021116296564962
2016-10-26,air_6ced51c24fb54262,0,0,0,0,0,0,1,0.3961274445898572,0.4299390266775914,0.0,-0.43246255639448805,0.34750683809575694,1,11.0,1,1,-0.20576776152119214,-0.20576776152119214
2016-10-27,air_6ced51c24fb54262,0,0,0,0,1,0,0,0.10840882922255392,0.1674983283848542,0.0,1.0027340117268353,0.01884231307602716,1,3.0,1,1,-0.192061345332075,-0.192061345332075
2016-10-28,air_6ced51c24fb54262,1,0,0,0,0,0,0,-0.08340358102231507,-0.12522398894166,0.0,-1.4614714165569465,-0.023566012732970272,1,13.0,1,1,0.8564794931353865,0.8564794931353865
2016-10-29,air_6ced51c24fb54262,0,0,1,0,0,0,0,0.001846379086515635,0.0059963602047085705,0.0,0.6507046648291526,-0.10838266435096496,1,6.0,1,1,1.6929516144545633,1.6929516144545633
2016-10-31,air_6ced51c24fb54262,0,1,0,0,0,0,0,-0.2432472562263725,-0.1655994809866967,0.0,-0.7844919032921711,-0.33102637484820124,1,3.0,1,1,-1.1111526975689858,-1.1111526975689858
2016-11-01,air_6ced51c24fb54262,0,0,0,0,0,1,0,-0.3178409713215992,-0.18578722700921485,0.0,-0.18874993161916895,-0.25681180468245585,1,2.0,1,1,-0.8240794251635878,-0.8240794251635878
2016-11-02,air_6ced51c24fb54262,0,0,0,0,0,0,1,-0.38177844140322237,-0.2564443380880286,0.0,1.3276841780939277,-0.5112617595364403,1,12.0,1,1,0.34248888604349365,0.34248888604349365
2016-11-03,air_6ced51c24fb54262,0,0,0,0,1,0,0,-0.3498097063624108,-0.35738306820061977,1.0,0.8131797480126985,-0.3522305377527,1,2.0,1,1,-0.1273366022167996,-0.1273366022167996
2016-11-04,air_6ced51c24fb54262,1,0,0,0,0,0,0,-0.32849721633520323,-0.28672595712180604,0.0,1.1110507338491995,-0.4264451079184454,1,13.0,1,1,0.002874351579813277,0.002874351579813277
2016-11-05,air_6ced51c24fb54262,0,0,1,0,0,0,0,-0.29652848129439163,-0.12522398894166,0.0,1.2464466365021545,-0.47945551517969215,1,2.0,1,1,1.2158921843166806,1.2158921843166806
2016-11-07,air_6ced51c24fb54262,0,1,0,0,0,0,0,-0.4350596664712415,-0.32710144916684236,0.0,1.1381299143797905,-0.6066804926066844,1,4.0,1,1,-1.354060851142784,-1.354060851142784
2016-11-08,air_6ced51c24fb54262,0,0,0,0,0,1,0,-0.40309093143042996,-0.6299176395046158,0.0,-1.4885505970875375,-0.23560764177795723,1,10.0,1,1,-1.1716893690709198,-1.1716893690709198
2016-11-09,air_6ced51c24fb54262,0,0,0,0,0,0,1,-0.7334345268521486,-0.7813257346735025,0.0,0.10912105421733231,-0.6808950627724298,1,13.0,1,1,-0.8617720696836599,-0.8617720696836599
2016-11-10,air_6ced51c24fb54262,0,0,0,0,1,0,0,-0.7654032618929602,-0.8721705917748347,0.0,-1.1906796112510365,-0.7551096329381752,1,3.0,1,1,-0.5956391553449687,-0.5956391553449687
2016-11-11,air_6ced51c24fb54262,1,0,0,0,0,0,0,-0.32849721633520323,-0.3069137031443242,0.0,0.7319422064209252,-0.4264451079184454,1,27.0,1,1,0.35733750358170385,0.35733750358170385
2016-11-12,air_6ced51c24fb54262,0,0,1,0,0,0,0,-0.2539035012399763,-0.19588110002047376,0.0,1.0839715533186085,-0.3522305377527,1,8.0,1,1,1.7557726886546836,1.7557726886546836
2016-11-13,air_6ced51c24fb54262,0,0,0,1,0,0,0,-0.1366848060903342,0.0059963602047085705,0.0,0.5694671232373792,-0.28861804903920396,1,3.0,1,1,-0.4361117002549664,-0.4361117002549664
2016-11-14,air_6ced51c24fb54262,0,1,0,0,0,0,0,-0.1579972961175418,-0.2665382110992879,0.0,-1.4073130554957645,0.06125063888502459,1,2.0,1,1,-1.4648543820048143,-1.4648543820048143
2016-11-15,air_6ced51c24fb54262,0,0,0,0,0,1,0,-0.09405982603591906,-0.034379131840328106,0.0,-1.0552837085980813,-0.1507909901599624,1,9.0,1,1,-0.9615243208377903,-0.9615243208377903
2016-11-16,air_6ced51c24fb54262,0,0,0,0,0,0,1,-0.5416221166072798,-0.5693544014370612,0.0,0.7590213869515167,-0.4688534337274428,1,1.0,1,1,-0.37709796388515643,-0.37709796388515643
2016-11-17,air_6ced51c24fb54262,0,0,0,0,1,0,0,-0.5309658715936758,-0.3069137031443242,0.0,0.7861005674821075,-0.6808950627724298,1,4.0,1,1,-0.32722183830809126,-0.32722183830809126
2016-11-18,air_6ced51c24fb54262,1,0,0,0,0,0,0,-0.37112219638961835,-0.19588110002047376,0.0,0.9756548311962444,-0.6278846555111831,1,28.0,1,1,0.9710803618277271,0.9710803618277271
2016-11-19,air_6ced51c24fb54262,0,0,1,0,0,0,0,-0.10471607104952266,-0.24635046507676933,0.0,-1.4614714165569465,-0.023566012732970272,1,1.0,1,1,1.4793599621741544,1.4793599621741544
2016-11-22,air_6ced51c24fb54262,0,0,0,0,0,1,0,0.023158869113723217,-0.034379131840328106,0.0,0.4611504011150154,0.08245480178952322,1,13.0,1,1,0.6295621584488916,0.6295621584488916
2016-11-23,air_6ced51c24fb54262,0,0,0,0,0,0,1,-0.648184566743318,-0.5996360204708385,1.0,-1.4885505970875375,-0.564272166797687,1,2.0,1,1,-0.2472677438715746,-0.2472677438715746
2016-11-24,air_6ced51c24fb54262,0,0,0,0,1,0,0,-0.8080282419473755,-0.6702931315496523,0.0,-0.5949376395780341,-0.7975179587471726,1,2.0,1,1,-1.1800655122976025,-1.1800655122976025
2016-11-25,air_6ced51c24fb54262,1,0,0,0,0,0,0,-0.7227782818385448,-0.6803870045609114,0.0,0.5965463037679705,-0.776313795842674,1,15.0,1,1,0.8351584012856488,0.8351584012856488
2016-11-26,air_6ced51c24fb54262,0,0,1,0,0,0,0,-0.5949033416752989,-0.4583217983132109,0.0,0.5423879427067884,-0.7445075514859258,1,12.0,1,1,1.8003185412693143,1.8003185412693143
2016-11-28,air_6ced51c24fb54262,0,1,0,0,0,0,0,-0.6162158317025065,-0.7005747505834298,0.0,-0.8386502643533532,-0.4264451079184454,1,15.0,1,1,-1.3148452714905878,-1.3148452714905878
2016-11-29,air_6ced51c24fb54262,0,0,0,0,0,1,0,-0.7334345268521486,-0.7106686235946889,0.0,-0.08043320949680481,-0.6066804926066844,1,2.0,1,1,-0.659221697111151,-0.659221697111151
2016-11-30,air_6ced51c24fb54262,0,0,0,0,0,0,1,-0.7440907718657523,-0.8620767187635756,0.0,0.08204187368674115,-0.6702929813201804,1,3.0,1,1,-0.4163135435373527,-0.4163135435373527
2016-12-01,air_6ced51c24fb54262,0,0,0,0,1,0,0,-0.39243468641682616,-0.5390727824032839,0.0,-1.3260755139039915,-0.36283261920494936,1,2.0,1,1,-0.5229190027860416,-0.5229190027860416
2016-12-02,air_6ced51c24fb54262,1,0,0,0,0,0,0,-0.5949033416752989,-0.6400115125158751,0.0,1.0027340117268353,-0.5854763297021857,1,18.0,1,1,1.103194984539495,1.103194984539495
2016-12-03,air_6ced51c24fb54262,0,0,1,0,0,0,0,-0.648184566743318,-0.4986972903582472,0.0,1.0298131922574267,-0.83992628455617,1,15.0,1,1,2.2568183471235215,2.2568183471235215
2016-12-05,air_6ced51c24fb54262,0,1,0,0,0,0,0,-0.2325910112127687,-0.35738306820061977,0.0,0.5153087621761975,-0.171995153064461,1,9.0,1,1,-1.2478361256771262,-1.2478361256771262
2016-12-06,air_6ced51c24fb54262,0,0,0,0,0,1,0,-0.6055595866889028,-0.6702931315496523,0.0,-0.08043320949680481,-0.776313795842674,1,4.0,1,1,-0.7578317469161883,-0.7578317469161883
2016-12-07,air_6ced51c24fb54262,0,0,0,0,0,0,1,-0.8613094670153947,-0.8418889727410575,0.0,1.0568923727880177,-0.9565491805309129,1,6.0,1,1,-0.20843289800240936,-0.20843289800240936
