visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Edogawa-ku Chūō,total_area_visitors,total_genre_visitors
2016-07-11,air_1ba4e87ef7422183,0,1,0,0,0,0,0,1.2008013338437227,1.4501819641847287,0.0,1.8927195516759305,0.9879322671503749,1,27.0,1,1,-1.2751782655483548,-1.275178265548355
2016-07-12,air_1ba4e87ef7422183,0,0,0,0,0,1,0,1.188992655040637,1.2226040808496783,0.0,0.9797925832637898,1.2316020310105769,1,24.0,1,1,-0.529436138589256,-0.5294361385892561
2016-07-13,air_1ba4e87ef7422183,0,0,0,0,0,0,1,1.0590971882066909,0.8033816641798494,0.0,-1.4039611675901333,1.198374335938731,1,26.0,1,1,-0.4547070469469371,-0.4547070469469372
2016-07-14,air_1ba4e87ef7422183,0,0,0,0,1,0,0,1.1535666186313789,1.4262263975178808,0.0,-0.11064796233960068,0.9547045720785294,1,38.0,1,1,-0.23168136411804768,-0.23168136411804777
2016-07-15,air_1ba4e87ef7422183,1,0,0,0,0,0,0,0.6930281453110254,0.4799815141774099,0.0,-1.4039611675901333,0.8882491819348379,1,38.0,1,1,0.9914751151466425,0.9914751151466427
2016-07-16,air_1ba4e87ef7422183,0,0,1,0,0,0,0,0.8937756849634872,0.887226147513815,0.0,-0.8967795184722773,0.7996419950765826,1,58.0,1,1,1.4592095333016746,1.4592095333016746
2016-07-17,air_1ba4e87ef7422183,0,0,0,1,0,0,0,1.0236711517974328,0.7674483141795782,0.0,-1.4039611675901333,1.1762225392241674,1,50.0,1,1,0.5028320392264023,0.5028320392264023
2016-07-18,air_1ba4e87ef7422183,0,1,0,0,0,0,0,1.366122837086927,1.4262263975178808,1.0,0.4979700166018266,1.3202092178688316,1,35.0,1,1,-1.0738356352167187,-1.0738356352167189
2016-07-19,air_1ba4e87ef7422183,0,0,0,0,0,1,0,1.3306968006776687,1.39029304751761,0.0,1.1319470779991465,1.198374335938731,1,42.0,1,1,-0.892627267918246,-0.8926272679182461
2016-07-20,air_1ba4e87ef7422183,0,0,0,0,0,0,1,1.1181405822221209,1.1028262475154416,0.0,0.19366102713111294,0.9990081655076568,1,31.0,1,1,-0.39546584994551337,-0.3954658499455134
2016-07-21,air_1ba4e87ef7422183,0,0,0,0,1,0,0,0.6339847512955955,0.49195929751083334,0.0,-1.4039611675901333,0.8328696901484284,1,1.0,1,1,-0.16740660135833305,-0.16740660135833313
2016-07-22,air_1ba4e87ef7422183,1,0,0,0,0,0,0,0.6103673936894232,0.3003147641760546,0.0,-1.4039611675901333,0.8107178934338647,1,42.0,1,1,1.0572986673704468,1.0572986673704468
2016-07-23,air_1ba4e87ef7422183,0,0,1,0,0,0,0,0.6694107877048531,0.5638259975113756,0.0,-0.8967795184722773,0.7221107065756095,1,37.0,1,1,1.383706046927311,1.383706046927311
2016-07-24,air_1ba4e87ef7422183,0,0,0,1,0,0,0,0.8347322909480572,0.9231594975140862,0.0,0.3965336867782553,0.6667312147891999,1,54.0,1,1,-0.4612894021693175,-0.46128940216931763
2016-07-25,air_1ba4e87ef7422183,0,1,0,0,0,0,0,0.9528190789789172,0.9471150641809335,0.0,-0.4149569518103142,0.8550214868629922,1,23.0,1,1,-1.1261072796297396,-1.1261072796297398
2016-07-26,air_1ba4e87ef7422183,0,0,0,0,0,1,0,0.846540969751143,0.7315149641793071,0.0,-1.4039611675901333,1.0100840638649389,1,34.0,1,1,-0.3706852185200812,-0.3706852185200813
2016-07-27,air_1ba4e87ef7422183,0,0,0,0,0,0,1,0.881967006160401,0.7674483141795782,0.0,-1.0489340132076344,1.0543876572940662,1,39.0,1,1,-0.16043704876993026,-0.1604370487699303
2016-07-28,air_1ba4e87ef7422183,0,0,0,0,1,0,0,1.1181405822221209,1.0549151141817465,0.0,1.208024325366825,1.120843047437758,1,34.0,1,1,0.07226856820951859,0.07226856820951853
2016-07-29,air_1ba4e87ef7422183,1,0,0,0,0,0,0,1.2008013338437227,1.2585374308499495,0.0,1.968796799043609,1.1429948441523217,1,38.0,1,1,1.312074534213171,1.3120745342131712
2016-07-30,air_1ba4e87ef7422183,0,0,1,0,0,0,0,1.2952707642684107,1.3783152641841863,0.0,1.9180786341318232,1.0211599622222205,1,70.0,1,1,1.4344289018762424,1.4344289018762424
2016-07-31,air_1ba4e87ef7422183,0,0,0,1,0,0,0,1.248036049056067,1.114804030848865,0.0,0.32045643941057694,1.2759056244397042,1,47.0,1,1,-0.4148257182466322,-0.41482571824663234
2016-08-01,air_1ba4e87ef7422183,0,1,0,0,0,0,0,1.307079443071497,1.2944707808502203,0.0,-0.4656751167220997,1.2869815227969863,1,40.0,1,1,-1.1826380950690067,-1.182638095069007
2016-08-02,air_1ba4e87ef7422183,0,0,0,0,0,1,0,1.0590971882066909,0.9351372808475096,0.0,-0.9728567658399557,1.0211599622222205,1,39.0,1,1,-0.8148005973477481,-0.8148005973477482
2016-08-03,air_1ba4e87ef7422183,0,0,0,0,0,0,1,1.283462085465325,1.3783152641841863,0.0,0.32045643941057694,1.2426779293678585,1,20.0,1,1,-0.3482277712907833,-0.3482277712907834
2016-08-04,air_1ba4e87ef7422183,0,0,0,0,1,0,0,1.3543141582838407,1.4501819641847287,0.0,1.43625606746986,1.3534369129406774,1,24.0,1,1,-0.2161934694771526,-0.21619346947715268
2016-08-05,air_1ba4e87ef7422183,1,0,0,0,0,0,0,1.3188881218745827,1.2585374308499495,0.0,1.816642304308252,1.3866646080125233,1,47.0,1,1,0.8791878790001532,0.8791878790001532
2016-08-06,air_1ba4e87ef7422183,0,0,1,0,0,0,0,1.401548873496185,1.414248614184457,0.0,1.6137696446611098,1.3977405063698052,1,60.0,1,1,0.626735196353563,0.6267351963535631
2016-08-07,air_1ba4e87ef7422183,0,0,0,1,0,0,0,1.401548873496185,1.4501819641847287,0.0,1.461615149925753,1.30913331951155,1,40.0,1,1,-0.6204275196045146,-0.6204275196045148
2016-08-08,air_1ba4e87ef7422183,0,1,0,0,0,0,0,1.4487835887085287,1.4262263975178808,0.0,-0.18672520970727904,1.3755887096552413,1,36.0,1,1,-1.1632782267678878,-1.163278226767888
2016-08-09,air_1ba4e87ef7422183,0,0,0,0,0,1,0,1.7440005587856784,2.061048914189336,0.0,0.3711746043223626,1.3977405063698052,1,40.0,1,1,-0.29595612687776235,-0.29595612687776246
2016-08-10,air_1ba4e87ef7422183,0,0,0,0,0,0,1,1.4369749099054425,1.52204866418527,0.0,-0.05992979742781505,1.3534369129406774,1,37.0,1,1,0.7506383534807238,0.7506383534807238
2016-08-11,air_1ba4e87ef7422183,0,0,0,0,1,0,0,1.212610012646809,1.1507373808491361,1.0,-0.5417523640897782,1.298057421154268,1,80.0,1,1,0.4269413554860163,0.4269413554860163
2016-08-12,air_1ba4e87ef7422183,1,0,0,0,0,0,0,1.1535666186313789,1.2585374308499495,0.0,0.32045643941057694,1.1651466408668854,1,47.0,1,1,-0.024143575930053396,-0.024143575930053455
2016-08-13,air_1ba4e87ef7422183,0,0,1,0,0,0,0,1.1417579398282927,1.2226040808496783,1.0,1.055869830631468,1.109767149080476,1,42.0,1,1,0.1489336466819493,0.14893364668194928
2016-08-14,air_1ba4e87ef7422183,0,0,0,1,0,0,0,1.1181405822221209,1.2106262975162545,1.0,0.016147449939863306,1.0765394540086302,1,62.0,1,1,-0.9317342018865061,-0.9317342018865062
2016-08-15,air_1ba4e87ef7422183,0,1,0,0,0,0,0,1.2362273702529807,1.16271516418256,1.0,-1.0235749307517414,1.298057421154268,1,42.0,1,1,-1.4800056721741925,-1.4800056721741928
2016-08-16,air_1ba4e87ef7422183,0,0,0,0,0,1,0,1.212610012646809,1.3423819141839153,0.0,-0.693906858825135,1.2094502342960127,1,18.0,1,1,-1.3572641071450988,-1.357264107145099
2016-08-17,air_1ba4e87ef7422183,0,0,0,0,0,0,1,1.283462085465325,1.2705152141833729,0.0,0.9037153358961113,1.1429948441523217,1,43.0,1,1,-0.8333860709168223,-0.8333860709168224
2016-08-18,air_1ba4e87ef7422183,0,0,0,0,1,0,0,1.271653406662239,1.2824929975167967,0.0,-0.7699841061928133,1.3645128112979594,1,37.0,1,1,-0.5460856253282181,-0.5460856253282182
2016-08-19,air_1ba4e87ef7422183,1,0,0,0,0,0,0,1.307079443071497,1.2824929975167967,0.0,0.34581552186646985,1.3423610145833957,1,37.0,1,1,0.8408553397639378,0.8408553397639378
2016-08-20,air_1ba4e87ef7422183,0,0,1,0,0,0,0,1.165375297434465,1.2106262975162545,0.0,-0.5163932816338854,1.2205261326532948,1,41.0,1,1,0.7185009721008665,0.7185009721008665
2016-08-21,air_1ba4e87ef7422183,0,0,0,1,0,0,0,1.366122837086927,1.4501819641847287,0.0,0.7008426762489691,1.2759056244397042,1,62.0,1,1,-0.8206085578380837,-0.820608557838084
2016-08-22,air_1ba4e87ef7422183,0,1,0,0,0,0,0,1.1417579398282927,0.8752483641803912,0.0,-1.4039611675901333,1.1651466408668854,1,20.0,1,1,-2.0577041422795794,-2.05770414227958
2016-08-23,air_1ba4e87ef7422183,0,0,0,0,0,1,0,1.188992655040637,1.042937330848323,0.0,-0.6685477763692422,1.2426779293678585,1,46.0,1,1,-0.6134579670161119,-0.613457967016112
2016-08-24,air_1ba4e87ef7422183,0,0,0,0,0,0,1,1.188992655040637,1.3783152641841863,0.0,0.4218927692341482,1.1540707425096033,1,39.0,1,1,-0.415600112978677,-0.4156001129786771
2016-08-25,air_1ba4e87ef7422183,0,0,0,0,1,0,0,1.3188881218745827,1.39029304751761,0.0,1.7659241393964664,1.187298437581449,1,27.0,1,1,-0.2808554296028896,-0.28085542960288973
2016-08-26,air_1ba4e87ef7422183,1,0,0,0,0,0,0,1.3306968006776687,1.3543596975173386,0.0,1.7659241393964664,1.2094502342960127,1,43.0,1,1,1.151000429947862,1.1510004299478622
2016-08-27,air_1ba4e87ef7422183,0,0,1,0,0,0,0,0.9292017213727453,0.8992039308472389,0.0,-0.9982158482958485,0.8882491819348379,1,51.0,1,1,1.2164367848056439,1.2164367848056439
2016-08-28,air_1ba4e87ef7422183,0,0,0,1,0,0,0,0.7048368241141112,0.49195929751083334,0.0,-1.4039611675901333,0.8328696901484284,1,54.0,1,1,-0.24833085085700993,-0.24833085085701
2016-08-29,air_1ba4e87ef7422183,0,1,0,0,0,0,0,1.1417579398282927,1.1746929475159833,0.0,-0.5163932816338854,1.0100840638649389,1,33.0,1,1,-1.4645177775332974,-1.4645177775332976
2016-08-30,air_1ba4e87ef7422183,0,0,0,0,0,1,0,1.0590971882066909,0.9710706308477808,0.0,-1.2264475903988836,1.0654635556513483,1,34.0,1,1,-0.6409489800037006,-0.6409489800037008
2016-08-31,air_1ba4e87ef7422183,0,0,0,0,0,0,1,1.129949261025207,1.0189817641814758,0.0,1.6391287271170025,1.1762225392241674,1,30.0,1,1,-0.19451041697989946,-0.19451041697989954
2016-09-01,air_1ba4e87ef7422183,0,0,0,0,1,0,0,1.129949261025207,1.0788706808485942,0.0,1.5123333148375386,1.109767149080476,1,33.0,1,1,-0.60339083549953,-0.6033908354995302
2016-09-02,air_1ba4e87ef7422183,1,0,0,0,0,0,0,1.165375297434465,1.3543596975173386,0.0,0.32045643941057694,1.120843047437758,1,47.0,1,1,0.6476438541187715,0.6476438541187715
2016-09-03,air_1ba4e87ef7422183,0,0,1,0,0,0,0,1.188992655040637,1.2226040808496783,0.0,-0.05992979742781505,1.2205261326532948,1,42.0,1,1,1.252446139845725,1.2524461398457252
2016-09-04,air_1ba4e87ef7422183,0,0,0,1,0,0,0,1.2598447278591527,1.3783152641841863,0.0,0.32045643941057694,1.2205261326532948,1,60.0,1,1,-0.7509130319540558,-0.750913031954056
2016-09-05,air_1ba4e87ef7422183,0,1,0,0,0,0,0,1.3188881218745827,1.2824929975167967,0.0,1.3855379025580745,1.2869815227969863,1,33.0,1,1,-1.3700416202238372,-1.3700416202238375
2016-09-06,air_1ba4e87ef7422183,0,0,0,0,0,1,0,1.283462085465325,1.0788706808485942,0.0,1.2841015727345033,1.419892303084369,1,34.0,1,1,-0.6409489800037006,-0.6409489800037008
2016-09-07,air_1ba4e87ef7422183,0,0,0,0,0,0,1,1.212610012646809,1.3543596975173386,0.0,-0.6685477763692422,1.3202092178688316,1,38.0,1,1,-0.5406648622039049,-0.540664862203905
2016-09-08,air_1ba4e87ef7422183,0,0,0,0,1,0,0,1.2244186914498951,1.1986485141828311,0.0,-0.313520621986743,1.3534369129406774,1,22.0,1,1,-0.3877219026250658,-0.3877219026250659
2016-09-09,air_1ba4e87ef7422183,1,0,0,0,0,0,0,1.2952707642684107,1.3663374808507625,0.0,0.9797925832637898,1.2094502342960127,1,38.0,1,1,0.9767616152377923,0.9767616152377924
2016-09-10,air_1ba4e87ef7422183,0,0,1,0,0,0,0,1.165375297434465,1.3304041308504913,0.0,0.21902010958700588,1.087615352365912,1,46.0,1,1,1.5041244277602703,1.5041244277602703
2016-09-11,air_1ba4e87ef7422183,0,0,0,1,0,0,0,0.7284541817202831,0.5398704308445283,0.0,-1.4039611675901333,0.9104009786494016,1,41.0,1,1,-0.29556892951173996,-0.2955689295117401
2016-09-12,air_1ba4e87ef7422183,0,1,0,0,0,0,0,0.9292017213727453,0.8393150141801204,0.0,-1.0489340132076344,0.9325527753639653,1,34.0,1,1,-1.3479713703605618,-1.347971370360562
2016-09-13,air_1ba4e87ef7422183,0,0,0,0,0,1,0,0.7520715393264554,0.4200925975102915,0.0,-1.4039611675901333,0.9547045720785294,1,34.0,1,1,-0.8113158210535467,-0.8113158210535468
2016-09-14,air_1ba4e87ef7422183,0,0,0,0,0,0,1,0.787497575735713,0.6356926975119175,0.0,-1.3786020851342407,0.8550214868629922,1,18.0,1,1,-0.40204820516789375,-0.40204820516789386
2016-09-15,air_1ba4e87ef7422183,0,0,0,0,1,0,0,0.9173930425696591,0.7554705308461543,0.0,-1.3025248377665621,0.9768563687930931,1,32.0,1,1,-0.06557369409444778,-0.06557369409444784
2016-09-16,air_1ba4e87ef7422183,1,0,0,0,0,0,0,0.787497575735713,0.49195929751083334,0.0,-1.4039611675901333,0.9657804704358111,1,45.0,1,1,0.9062916946217195,0.9062916946217197
2016-09-17,air_1ba4e87ef7422183,0,0,1,0,0,0,0,1.011862472994347,0.9830484141812046,0.0,0.4979700166018266,0.9436286737212474,1,64.0,1,1,1.3852548363914003,1.3852548363914006
2016-09-18,air_1ba4e87ef7422183,0,0,0,1,0,0,0,0.9646277577820029,0.6716260475121887,0.0,-1.4039611675901333,1.0433117589367842,1,60.0,1,1,0.16480873868886678,0.16480873868886675
2016-09-19,air_1ba4e87ef7422183,0,1,0,0,0,0,0,0.5867500360832513,0.36020368084317306,1.0,-1.4039611675901333,0.677807113146482,1,42.0,1,1,-1.3510689492887409,-1.351068949288741
2016-09-20,air_1ba4e87ef7422183,0,0,0,0,0,1,0,0.3269591024153595,0.0008701808404625078,0.0,-1.4039611675901333,0.5005927394299715,1,20.0,1,1,-1.8524895382877196,-1.8524895382877198
2016-09-21,air_1ba4e87ef7422183,0,0,0,0,0,0,1,0.4332372116431333,0.3721814641765965,0.0,-1.3532430026783477,0.5005927394299715,1,42.0,1,1,0.3800904741973086,0.3800904741973086
2016-09-22,air_1ba4e87ef7422183,0,0,0,0,1,0,0,0.3387677812184457,0.012847964173885939,1.0,-1.4039611675901333,0.5338204345018173,1,40.0,1,1,-0.3098952320545679,-0.30989523205456804
2016-09-23,air_1ba4e87ef7422183,1,0,0,0,0,0,0,0.5158979632647356,0.24042584750893622,0.0,-1.4039611675901333,0.6556553164319179,1,36.0,1,1,0.1888149753822542,0.18881497538225417
2016-09-24,air_1ba4e87ef7422183,0,0,1,0,0,0,0,0.6339847512955955,0.44404816417713877,0.0,-1.4039611675901333,0.8439455885057104,1,62.0,1,1,1.1506132325818397,1.15061323258184
2016-09-25,air_1ba4e87ef7422183,0,0,0,1,0,0,0,0.7993062545387992,0.9471150641809335,0.0,-0.23744337461906467,0.7996419950765826,1,4.0,1,1,-0.3962402446775581,-0.3962402446775582
2016-09-26,air_1ba4e87ef7422183,0,1,0,0,0,0,0,0.9882451153881752,1.0309595475148992,0.0,-0.1613661272513861,0.9436286737212474,1,28.0,1,1,-1.1113937797208893,-1.1113937797208895
2016-09-27,air_1ba4e87ef7422183,0,0,0,0,0,1,0,1.0590971882066909,1.16271516418256,0.0,-0.05992979742781505,1.0654635556513483,1,29.0,1,1,-0.46516137582954126,-0.4651613758295414
2016-09-28,air_1ba4e87ef7422183,0,0,0,0,0,0,1,1.1181405822221209,0.9590928475143573,0.0,-0.5417523640897782,1.187298437581449,1,41.0,1,1,-0.34590458709464905,-0.3459045870946491
2016-09-29,air_1ba4e87ef7422183,0,0,0,0,1,0,0,0.976436436585089,0.9830484141812046,0.0,-1.0996521781194197,0.9657804704358111,1,37.0,1,1,-0.22006544313737636,-0.22006544313737644
2016-09-30,air_1ba4e87ef7422183,1,0,0,0,0,0,0,0.6221760724925093,0.623714914178494,0.0,-0.6431886939133494,0.7110348082183274,1,49.0,1,1,1.2214703505639348,1.2214703505639348
2016-10-01,air_1ba4e87ef7422183,0,0,1,0,0,0,0,0.3741938176277033,0.1805369308418178,0.0,-1.4039611675901333,0.4562891460008441,1,54.0,1,1,1.256705310871971,1.2567053108719712
2016-10-02,air_1ba4e87ef7422183,0,0,0,1,0,0,0,0.7520715393264554,0.695581614179036,0.0,0.4979700166018266,0.6335035197173542,1,35.0,1,1,-0.4543198495809147,-0.4543198495809148
2016-10-03,air_1ba4e87ef7422183,0,1,0,0,0,0,0,0.7048368241141112,0.6117371308450702,0.0,-1.4039611675901333,0.8328696901484284,1,8.0,1,1,-1.574869026849675,-1.5748690268496752
2016-10-04,air_1ba4e87ef7422183,0,0,0,0,0,1,0,0.9528190789789172,1.3663374808507625,0.0,0.2443791920428986,0.788566096719301,1,32.0,1,1,-0.7025133612012586,-0.7025133612012587
2016-10-05,air_1ba4e87ef7422183,0,0,0,0,0,0,1,0.881967006160401,0.6476704808453413,0.0,-0.9221386009281702,0.9547045720785294,1,22.0,1,1,-0.878300965375418,-0.8783009653754181
2016-10-06,air_1ba4e87ef7422183,0,0,0,0,1,0,0,1.1535666186313789,1.3663374808507625,0.0,0.7515608411607546,0.9436286737212474,1,50.0,1,1,-0.39004508682120004,-0.39004508682120015
2016-10-07,air_1ba4e87ef7422183,1,0,0,0,0,0,0,0.5867500360832513,0.5398704308445283,0.0,0.29509735695468425,0.6667312147891999,1,54.0,1,1,0.8253674451230427,0.8253674451230427
2016-10-08,air_1ba4e87ef7422183,0,0,1,0,0,0,0,0.5985587148863374,0.5159148641776806,0.0,-1.2518066728547765,0.567048129573663,1,61.0,1,1,1.0855640750900803,1.0855640750900803
2016-10-09,air_1ba4e87ef7422183,0,0,0,1,0,0,0,0.7166455029171973,0.5638259975113756,0.0,-1.3786020851342407,0.6445794180746363,1,45.0,1,1,0.34408111915722756,0.3440811191572275
2016-10-10,air_1ba4e87ef7422183,0,1,0,0,0,0,0,0.2206809931875858,-0.10692986916035091,1.0,-1.4039611675901333,0.445213247643562,1,59.0,1,1,-0.8043462684651439,-0.804346268465144
2016-10-11,air_1ba4e87ef7422183,0,0,0,0,0,1,0,0.12621156276289777,0.0008701808404625078,0.0,-1.4039611675901333,0.3344542640707431,1,43.0,1,1,-1.208580318592506,-1.2085803185925061
2016-10-12,air_1ba4e87ef7422183,0,0,0,0,0,0,1,0.2206809931875858,0.2164702808420885,0.0,0.7769199236166473,0.13508809363966887,1,30.0,1,1,-0.47600290207816787,-0.476002902078168
2016-10-13,air_1ba4e87ef7422183,0,0,0,0,1,0,0,-0.027301261677220183,-0.2985744024951296,0.0,-1.4039611675901333,0.24584707721248783,1,26.0,1,1,-0.4407679417701315,-0.4407679417701316
2016-10-14,air_1ba4e87ef7422183,1,0,0,0,0,0,0,-0.027301261677220183,-0.10692986916035091,0.0,-0.23744337461906467,0.03540500842413195,1,50.0,1,1,0.9872159441203965,0.9872159441203965
2016-10-15,air_1ba4e87ef7422183,0,0,1,0,0,0,0,0.11440288395981163,0.3242703308429019,0.0,1.309460655190396,-0.09750577186325093,1,63.0,1,1,1.4661790858900774,1.4661790858900774
2016-10-16,air_1ba4e87ef7422183,0,0,0,1,0,0,0,0.23248967199067153,0.5278926475111045,0.0,0.29509735695468425,0.03540500842413195,1,33.0,1,1,-0.4876188230588392,-0.4876188230588393
2016-10-17,air_1ba4e87ef7422183,0,1,0,0,0,0,0,0.20887231438449963,0.012847964173885939,0.0,-1.4039611675901333,0.26799887392705174,1,30.0,1,1,-1.4362523698136638,-1.436252369813664
2016-10-18,air_1ba4e87ef7422183,0,0,0,0,0,1,0,0.5631326784770794,0.7315149641793071,0.0,0.2443791920428986,0.4562891460008441,1,35.0,1,1,-0.6107475854539552,-0.6107475854539554
2016-10-19,air_1ba4e87ef7422183,0,0,0,0,0,0,1,0.5277066420678214,0.3482258975097492,0.0,-0.8714204360163845,0.6224276213600726,1,31.0,1,1,-0.4698077442218098,-0.46980774422180993
2016-10-20,air_1ba4e87ef7422183,0,0,0,0,1,0,0,0.6457934300986812,0.6117371308450702,0.0,1.233383407822718,0.555972231216381,1,37.0,1,1,-0.24291008773269665,-0.24291008773269673
2016-10-21,air_1ba4e87ef7422183,1,0,0,0,0,0,0,0.23248967199067153,0.09669244750785165,0.0,0.04150653239575624,0.31230246735617934,1,48.0,1,1,1.0112221808137838,1.011222180813784
2016-10-22,air_1ba4e87ef7422183,0,0,1,0,0,0,0,0.03174213233820977,-0.2386854858280112,0.0,-1.4039611675901333,0.1793916870687965,1,41.0,1,1,1.574594348376343,1.5745943483763432
2016-10-23,air_1ba4e87ef7422183,0,0,0,1,0,0,0,0.1734462779752416,0.14460358084154665,0.0,-0.11064796233960068,0.23477117885520596,1,49.0,1,1,-0.21348308791499596,-0.21348308791499604
2016-10-24,air_1ba4e87ef7422183,0,1,0,0,0,0,0,-0.09815333449573609,-0.1308854358271982,0.0,1.233383407822718,-0.17503706036422412,1,13.0,1,1,-1.265111134031773,-1.2651111340317733
2016-10-25,air_1ba4e87ef7422183,0,0,0,0,0,1,0,-0.22804880132968194,-0.3824188858290958,0.0,-0.5417523640897782,-0.307947840651607,1,34.0,1,1,-0.5728022435837622,-0.5728022435837623
2016-10-26,air_1ba4e87ef7422183,0,0,0,0,0,0,1,0.2915330660061015,0.39613703084344376,0.0,1.182665242910932,0.03540500842413195,1,31.0,1,1,-0.1697297855544673,-0.16972978555446738
2016-10-27,air_1ba4e87ef7422183,0,0,0,0,1,0,0,0.3741938176277033,0.36020368084317306,0.0,0.7008426762489691,0.2015434837833604,1,31.0,1,1,-0.15579068037766172,-0.1557906803776618
2016-10-28,air_1ba4e87ef7422183,1,0,0,0,0,0,0,-0.4878397349975739,-0.5501078524970272,0.0,-1.4039611675901333,-0.31902373900888886,1,36.0,1,1,0.9105508656479657,0.9105508656479657
2016-10-29,air_1ba4e87ef7422183,0,0,1,0,0,0,0,-0.10996201329882203,0.024825747507309794,0.0,-1.4039611675901333,-0.14180936529237856,1,50.0,1,1,1.761223478799129,1.761223478799129
2016-10-30,air_1ba4e87ef7422183,0,0,0,1,0,0,0,-0.5586918078160897,-0.8854857858328905,0.0,-1.4039611675901333,-0.3300996373661707,1,30.0,1,1,-0.12791247002405054,-0.12791247002405062
2016-10-31,air_1ba4e87ef7422183,0,1,0,0,0,0,0,-0.2398574801327681,-0.22670770249458777,0.0,-0.33887970444263577,-0.31902373900888886,1,15.0,1,1,-1.0904851219556808,-1.090485121955681
2016-11-01,air_1ba4e87ef7422183,0,0,0,0,0,1,0,-0.3343269105574559,-0.4662633691630615,0.0,-0.5924705290015637,-0.1307334669350965,1,33.0,1,1,-0.7985383079748083,-0.7985383079748084
2016-11-02,air_1ba4e87ef7422183,0,0,0,0,0,0,1,-0.6649699170438638,-0.9813080525002799,0.0,-1.4039611675901333,-0.4630104176535534,1,27.0,1,1,0.3878344215177562,0.38783442151775616
2016-11-03,air_1ba4e87ef7422183,0,0,0,0,1,0,0,-0.36975294696671396,-0.10692986916035091,1.0,1.0305107481755753,-0.507314011082681,1,50.0,1,1,-0.08996712815385756,-0.08996712815385763
2016-11-04,air_1ba4e87ef7422183,1,0,0,0,0,0,0,-0.20443144372351005,-0.17879656916089276,0.0,1.0812289130873611,-0.29687194229432495,1,41.0,1,1,0.04245437102579552,0.042454371025795475
2016-11-05,air_1ba4e87ef7422183,0,0,1,0,0,0,0,-0.14538804970808009,-0.1308854358271982,0.0,0.32045643941057694,-0.19718885707878803,1,68.0,1,1,1.27606517917309,1.2760651791730901
2016-11-06,air_1ba4e87ef7422183,0,0,0,1,0,0,0,-0.15719672851116603,0.060759097507580934,0.0,1.1319470779991465,-0.4408586209389897,1,25.0,1,1,-0.5429880464000392,-0.5429880464000393
2016-11-07,air_1ba4e87ef7422183,0,1,0,0,0,0,0,-0.6767785958469497,-0.6818634691646877,0.0,0.9037153358961113,-0.529465807797245,1,31.0,1,1,-1.3375170414779576,-1.3375170414779578
2016-11-08,air_1ba4e87ef7422183,0,0,0,0,0,1,0,-0.7240133110592937,-0.7657079524986536,0.0,-0.7699841061928133,-0.7177560798710371,1,16.0,1,1,-1.1520495031532387,-1.152049503153239
