visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Itabashi-ku Itabashi,total_area_visitors,total_genre_visitors
2016-01-18,air_f0c7272956e62f12,0,1,0,0,0,0,0,-1.5312419899685736,-1.6586794753790943,0.0,-0.9422046705385223,-1.3258750496946883,1,2.0,1,1,-1.512896407217257,-1.512896407217257
2016-01-19,air_f0c7272956e62f12,0,0,0,0,0,1,0,-1.2413805372025015,-1.3579236406859256,0.0,0.9363574769914181,-1.2413720899697338,1,6.0,1,1,-1.2799372179561905,-1.2799372179561903
2016-01-20,air_f0c7272956e62f12,0,0,0,0,0,0,1,-1.367407255796446,-1.2952661751248489,0.0,0.9607543879983004,-1.4345217121982006,1,3.0,1,1,-1.156826668958935,-1.156826668958935
2016-01-21,air_f0c7272956e62f12,0,0,0,0,1,0,0,-1.203572521624318,-1.2451402026759875,0.0,0.5216099898744184,-1.2293002385804546,1,3.0,1,1,-1.036718816278686,-1.0367188162786858
2016-01-22,air_f0c7272956e62f12,1,0,0,0,0,0,0,-1.1531618341867402,-1.1448882577782644,0.0,0.6923883669225946,-0.9878632107948709,1,2.0,1,1,-0.7331962635679731,-0.733196263567973
2016-01-23,air_f0c7272956e62f12,0,0,1,0,0,0,0,-1.3926125995152348,-1.6336164891546636,0.0,-1.2349676026211105,-1.0361506163519878,1,3.0,1,1,-0.6611315519598235,-0.6611315519598234
2016-01-24,air_f0c7272956e62f12,0,0,0,1,0,0,0,-1.4682286306716015,-1.2827346820126337,0.0,0.9119605659845359,-1.4948809691445966,1,1.0,1,1,-1.346997435702663,-1.3469974357026628
2016-01-25,air_f0c7272956e62f12,0,1,0,0,0,0,0,-1.5186393181091793,-1.3829866269103563,0.0,1.0583420320258299,-1.663886888594505,1,2.0,1,1,-1.3712692309317966,-1.3712692309317964
2016-01-26,air_f0c7272956e62f12,0,0,0,0,0,1,0,-1.405215271374629,-1.232608709563772,0.0,0.8143729219570064,-1.5069528205338758,1,3.0,1,1,-1.2013666643278609,-1.2013666643278607
2016-01-27,air_f0c7272956e62f12,0,0,0,0,0,0,1,-1.0901484748897678,-0.7564119712995885,0.0,1.0095482100120654,-1.4828091177553173,1,5.0,1,1,-1.052232747249885,-1.0522327472498847
2016-01-28,air_f0c7272956e62f12,0,0,0,0,1,0,0,-0.9011083969988511,-0.6812230126262964,0.0,1.0095482100120654,-1.0965098732983836,1,3.0,1,1,-1.0577376904977296,-1.0577376904977296
2016-01-30,air_f0c7272956e62f12,0,0,1,0,0,0,0,-1.4682286306716015,-1.8090573927256786,0.0,-1.2837614246348752,-1.1689409816340588,1,2.0,1,1,-0.6205951516802395,-0.6205951516802394
2016-01-31,air_f0c7272956e62f12,0,0,0,1,0,0,0,-1.115353818608557,-1.0321048197683265,0.0,-0.03951896328387564,-1.193084684412617,1,1.0,1,1,-1.1663352072961215,-1.1663352072961215
2016-02-01,air_f0c7272956e62f12,0,1,0,0,0,0,0,-1.2917912246400793,-1.5960220098180176,0.0,-1.2837614246348752,-1.0361506163519878,1,1.0,1,1,-1.416559900379974,-1.4165599003799738
2016-02-02,air_f0c7272956e62f12,0,0,0,0,0,1,0,-1.1279564904679513,-1.0947622853294032,0.0,0.7899760109501242,-1.0361506163519878,1,5.0,1,1,-1.2709291290051719,-1.2709291290051716
2016-02-03,air_f0c7272956e62f12,0,0,0,0,0,0,1,-1.2539832090618959,-1.2827346820126337,0.0,0.44841925685377126,-1.1689409816340588,1,2.0,1,1,-1.1973630692385193,-1.197363069238519
2016-02-04,air_f0c7272956e62f12,0,0,0,0,1,0,0,-1.2413805372025015,-1.2451402026759875,0.0,0.1556563247711833,-1.2172283871911755,1,5.0,1,1,-1.160329814662109,-1.160329814662109
2016-02-05,air_f0c7272956e62f12,1,0,0,0,0,0,0,-0.9389164125770345,-0.7689434644118038,0.0,0.9119605659845359,-1.2775876441375713,1,1.0,1,1,-0.792499515828846,-0.7924995158288459
2016-02-06,air_f0c7272956e62f12,0,0,1,0,0,0,0,-1.0397377874521903,-1.195014230227126,0.0,-1.0397923145660517,-0.8188572913449623,1,15.0,1,1,-0.5730524599943075,-0.5730524599943074
2016-02-07,air_f0c7272956e62f12,0,0,0,1,0,0,0,-1.2539832090618959,-1.2576716957882028,0.0,0.8875636549776537,-1.1689409816340588,1,5.0,1,1,-1.1735917233955533,-1.173591723395553
2016-02-08,air_f0c7272956e62f12,0,1,0,0,0,0,0,-1.3295992402182626,-1.2702031889004182,0.0,0.058068680743653824,-1.193084684412617,1,3.0,1,1,-1.3660145123770358,-1.3660145123770355
2016-02-09,air_f0c7272956e62f12,0,0,0,0,0,1,0,-1.0523404593115846,-0.593502560840789,0.0,0.8143729219570064,-1.2775876441375713,1,2.0,1,1,-1.1518221750972581,-1.151822175097258
2016-02-10,air_f0c7272956e62f12,0,0,0,0,0,0,1,-1.1279564904679513,-1.0822307922171877,0.0,1.131532765046477,-1.1568691302447796,1,2.0,1,1,-0.833286140801514,-0.8332861408015139
2016-02-11,air_f0c7272956e62f12,0,0,0,0,1,0,0,-1.1279564904679513,-0.9945103404316803,1.0,1.131532765046477,-1.1447972788555005,1,5.0,1,1,-0.9053508524096635,-0.9053508524096634
2016-02-12,air_f0c7272956e62f12,1,0,0,0,0,0,0,-0.9767244281552179,-0.9443843679828189,0.0,-0.6982355604696989,-1.1689409816340588,1,2.0,1,1,-0.8500511952381321,-0.850051195238132
2016-02-13,air_f0c7272956e62f12,0,0,1,0,0,0,0,-0.11974274171639508,0.29623345012650165,0.0,-0.16150351831828735,-0.3480550871630742,1,17.0,1,1,-0.6633835741975782,-0.6633835741975781
2016-02-15,air_f0c7272956e62f12,0,1,0,0,0,0,0,-0.8633003814206679,-0.493250615943066,0.0,-1.1861737806073456,-0.9637195080163126,1,5.0,1,1,-1.3695176580802098,-1.3695176580802095
2016-02-16,air_f0c7272956e62f12,0,0,0,0,0,1,0,-1.1783671779055291,-1.1824827371149107,0.0,1.0095482100120654,-1.2051565358018963,1,4.0,1,1,-1.211625876744299,-1.2116258767442987
2016-02-17,air_f0c7272956e62f12,0,0,0,0,0,0,1,-1.1027511467491624,-0.7564119712995885,0.0,0.7899760109501242,-1.193084684412617,1,1.0,1,1,-1.045476680536621,-1.0454766805366207
2016-02-18,air_f0c7272956e62f12,0,0,0,0,1,0,0,-1.1027511467491624,-1.0947622853294032,0.0,0.3752285238331243,-1.2172283871911755,1,5.0,1,1,-1.0549852188738071,-1.0549852188738071
2016-02-19,air_f0c7272956e62f12,1,0,0,0,0,0,0,-0.6616576316703566,-0.36793568482091243,0.0,0.9851512990051831,-1.060294319130546,1,5.0,1,1,-0.7412034537466563,-0.7412034537466562
2016-02-20,air_f0c7272956e62f12,0,0,1,0,0,0,0,-0.8759030532800622,-1.0321048197683265,0.0,-1.137379958593581,-0.5653484121700996,1,3.0,1,1,-0.7747335626198926,-0.7747335626198925
2016-02-22,air_f0c7272956e62f12,0,1,0,0,0,0,0,-1.0397377874521903,-1.2075457233393414,0.0,-1.1617768696004633,-0.7584980343985664,1,9.0,1,1,-1.3567561987329333,-1.356756198732933
2016-02-23,air_f0c7272956e62f12,0,0,0,0,0,1,0,-1.0397377874521903,-1.1824827371149107,0.0,-1.259364513627993,-0.7584980343985664,1,15.0,1,1,-1.1440652096116586,-1.1440652096116586
2016-02-24,air_f0c7272956e62f12,0,0,0,0,0,0,1,-1.1531618341867402,-1.470707078695864,0.0,-1.259364513627993,-1.0482224677412668,1,11.0,1,1,-1.1007763377081523,-1.100776337708152
2016-02-25,air_f0c7272956e62f12,0,0,0,0,1,0,0,-1.405215271374629,-1.3829866269103563,0.0,-0.7958232044972282,-1.3017313469161296,1,16.0,1,1,-0.9981842135437727,-0.9981842135437726
2016-02-26,air_f0c7272956e62f12,1,0,0,0,0,0,0,-1.1531618341867402,-1.0070418335438955,0.0,1.2779142310877711,-1.3379469010839673,1,13.0,1,1,-0.5948220082926027,-0.5948220082926026
2016-02-28,air_f0c7272956e62f12,0,0,0,1,0,0,0,-0.7876843502643012,-0.5559080815041428,0.0,1.1071358540395948,-0.9033602510699167,1,20.0,1,1,-1.0034389320985335,-1.0034389320985335
2016-02-29,air_f0c7272956e62f12,0,1,0,0,0,0,0,-0.8380950377018788,-0.5809710677285734,0.0,-0.7714262934903459,-0.7705698857878457,1,9.0,1,1,-1.309713956433169,-1.3097139564331688
2016-03-01,air_f0c7272956e62f12,0,0,0,0,0,1,0,-1.228777865343107,-1.1448882577782644,0.0,1.3755018751153005,-1.0965098732983836,1,23.0,1,1,-1.2023675631001962,-1.2023675631001962
2016-03-02,air_f0c7272956e62f12,0,0,0,0,0,0,1,-1.0901484748897678,-0.881726902421742,0.0,0.8387698329638886,-1.2172283871911755,1,11.0,1,1,-1.0745027449343476,-1.0745027449343476
2016-03-03,air_f0c7272956e62f12,0,0,0,0,1,0,0,-0.7246709909673289,-0.38046717793312795,0.0,1.3511049641084183,-1.072366170519825,1,24.0,1,1,-1.0910175746778819,-1.0910175746778819
2016-03-04,air_f0c7272956e62f12,1,0,0,0,0,0,0,-0.5734389286545953,-0.44312464349420455,0.0,1.0827389430327121,-0.6739950746736122,1,15.0,1,1,-0.7239379499238705,-0.7239379499238704
2016-03-05,air_f0c7272956e62f12,0,0,1,0,0,0,0,-0.5356309130764121,-0.39299867104534303,0.0,-0.6494417384559341,-0.4204861954987493,1,7.0,1,1,-0.5042406693962481,-0.504240669396248
2016-03-06,air_f0c7272956e62f12,0,0,0,1,0,0,0,-0.22056411659155079,-0.26768373992318945,0.0,-0.5274571834215224,-0.26355212743812,1,3.0,1,1,-1.1288015033335437,-1.1288015033335437
2016-03-07,air_f0c7272956e62f12,0,1,0,0,0,0,0,-0.10714006985700067,-0.493250615943066,0.0,-1.2837614246348752,0.19517822535448906,1,6.0,1,1,-1.4125563052906323,-1.4125563052906323
2016-03-08,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.10710535175270516,0.17091851900434804,0.0,0.6923883669225946,0.1831063739652097,1,13.0,1,1,-1.0820094857268632,-1.0820094857268632
2016-03-09,air_f0c7272956e62f12,0,0,0,0,0,0,1,-0.7876843502643012,-0.5684395746163581,0.0,-1.2837614246348752,-0.8912883996806376,1,14.0,1,1,-1.1278006045612083,-1.1278006045612081
2016-03-10,air_f0c7272956e62f12,0,0,0,0,1,0,0,-1.115353818608557,-1.370455133798141,0.0,-1.2837614246348752,-0.9154321024591959,1,8.0,1,1,-1.0089438753463784,-1.0089438753463782
2016-03-11,air_f0c7272956e62f12,1,0,0,0,0,0,0,-1.3043938964994737,-1.6712109684913097,0.0,-1.2837614246348752,-0.9878632107948709,1,19.0,1,1,-0.6748939100794354,-0.6748939100794353
2016-03-12,air_f0c7272956e62f12,0,0,1,0,0,0,0,-1.1531618341867402,-1.3829866269103563,0.0,-0.9422046705385223,-0.9999350621841501,1,13.0,1,1,-0.48747561495963,-0.48747561495962993
2016-03-14,air_f0c7272956e62f12,0,1,0,0,0,0,0,-1.1657645060461348,-1.5709590235935866,0.0,-1.2837614246348752,-0.8792165482913583,1,10.0,1,1,-1.3052099119576597,-1.3052099119576595
2016-03-15,air_f0c7272956e62f12,0,0,0,0,0,1,0,-0.8633003814206679,-0.668691519514081,0.0,1.4974864301497122,-0.8671446969020792,1,7.0,1,1,-1.0339663446547636,-1.0339663446547636
2016-03-16,air_f0c7272956e62f12,0,0,0,0,0,0,1,-0.7876843502643012,-0.6937545057385117,0.0,-0.6982355604696989,-0.9999350621841501,1,16.0,1,1,-0.9458872526892476,-0.9458872526892474
2016-03-17,air_f0c7272956e62f12,0,0,0,0,1,0,0,-0.2331667884509452,0.12079254655548635,0.0,1.4974864301497122,-0.5774202635593787,1,10.0,1,1,-0.8990952350825672,-0.8990952350825671
2016-03-18,air_f0c7272956e62f12,1,0,0,0,0,0,0,-0.01892136684123937,0.24610747767763994,0.0,0.570403811888183,-0.43255804688802857,1,15.0,1,1,-0.5287626893184656,-0.5287626893184656
2016-03-19,air_f0c7272956e62f12,0,0,1,0,0,0,0,-0.006318694981844962,-0.3428726985964818,0.0,-0.8202201155041106,0.29175303646872236,1,4.0,1,1,-0.5114971854956798,-0.5114971854956798
2016-03-20,air_f0c7272956e62f12,0,0,0,1,0,0,0,-0.19535877287276177,-0.054648357015528476,1.0,-0.015122052276993165,-0.3480550871630742,1,1.0,1,1,-0.7209352536068643,-0.7209352536068642
2016-03-22,air_f0c7272956e62f12,0,0,0,0,0,1,0,-0.49782289749822867,-0.24262075369875885,0.0,0.8631667439707713,-0.6981387774521706,1,10.0,1,1,-1.029962749565422,-1.0299627495654218
2016-03-23,air_f0c7272956e62f12,0,0,0,0,0,0,1,-0.4348095382012564,-0.17996328813768206,0.0,0.1556563247711833,-0.44462989827730776,1,17.0,1,1,-0.9301230970249649,-0.9301230970249648
2016-03-24,air_f0c7272956e62f12,0,0,0,0,1,0,0,-1.0901484748897678,-1.2451402026759875,0.0,-0.91780775953164,-0.8550728455127999,1,7.0,1,1,-0.9889258998996702,-0.9889258998996701
2016-03-25,air_f0c7272956e62f12,1,0,0,0,0,0,0,-0.8633003814206679,-0.6310970401774348,0.0,0.9607543879983004,-1.0482224677412668,1,15.0,1,1,-0.39239023158776604,-0.392390231587766
2016-03-26,air_f0c7272956e62f12,0,0,1,0,0,0,0,-0.8759030532800622,-0.8691954093095268,0.0,0.2288470577918303,-0.7343543316200082,1,7.0,1,1,-0.39814539952869465,-0.3981453995286946
2016-03-28,air_f0c7272956e62f12,0,1,0,0,0,0,0,-0.4600148819200452,-0.33034120548426626,0.0,-0.6006479164421695,-0.26355212743812,1,11.0,1,1,-1.0652444312902452,-1.0652444312902452
2016-03-29,air_f0c7272956e62f12,0,0,0,0,0,1,0,-0.2457694603103396,-0.10477432946438973,0.0,1.1071358540395948,-0.4567017496665869,1,18.0,1,1,-0.7937506392942653,-0.7937506392942653
2016-03-30,air_f0c7272956e62f12,0,0,0,0,0,0,1,-0.006318694981844962,0.0706665741066251,0.0,-0.4054726283871107,-0.2152647218810032,1,21.0,1,1,-0.8780763608635236,-0.8780763608635235
2016-03-31,air_f0c7272956e62f12,0,0,0,0,1,0,0,-0.006318694981844962,0.09572956033105573,0.0,0.9363574769914181,-0.27562397882739914,1,20.0,1,1,-0.8427946791387004,-0.8427946791387003
2016-04-01,air_f0c7272956e62f12,1,0,0,0,0,0,0,-0.27097480402912844,-0.12983731568882081,0.0,-0.23469425133893435,-0.3721987899416327,1,10.0,1,1,-0.638361104889193,-0.638361104889193
2016-04-03,air_f0c7272956e62f12,0,0,0,1,0,0,0,-0.2331667884509452,-0.3052782192598356,0.0,-1.2837614246348752,-0.20319287049172408,1,2.0,1,1,-1.173841948088637,-1.173841948088637
2016-04-04,air_f0c7272956e62f12,0,1,0,0,0,0,0,0.08190000803391612,0.3087649432387167,0.0,-1.1129830475866986,-0.17904916771316579,1,8.0,1,1,-1.2851919365109514,-1.2851919365109512
2016-04-05,air_f0c7272956e62f12,0,0,0,0,0,1,0,-0.5230282412170175,-0.8316009299728806,0.0,-1.2837614246348752,-0.2514802760488408,1,12.0,1,1,-1.0830103844991987,-1.0830103844991985
2016-04-06,air_f0c7272956e62f12,0,0,0,0,0,0,1,-0.04412671056002841,0.09572956033105573,0.0,0.7411821889363597,-0.46877360105586613,1,13.0,1,1,-1.0167008408319778,-1.0167008408319778
2016-04-07,air_f0c7272956e62f12,0,0,0,0,1,0,0,-0.1449480854351839,0.08319806721884064,0.0,-1.1617768696004633,0.07445971146169722,1,12.0,1,1,-1.1313037502643821,-1.1313037502643821
2016-04-08,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.1449133673308886,0.4340798743608703,0.0,-0.21029734033205189,0.03824415729385959,1,11.0,1,1,-0.5788076279352361,-0.578807627935236
2016-04-09,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.27094008592483315,0.5092688330341626,0.0,0.5460069008813007,-0.03418695104181547,1,10.0,1,1,-0.48747561495963,-0.48747561495962993
2016-04-11,air_f0c7272956e62f12,0,1,0,0,0,0,0,-0.422206866341862,-0.2927467261476201,0.0,0.2288470577918303,-0.4567017496665869,1,18.0,1,1,-1.3072117095023303,-1.3072117095023303
2016-04-12,air_f0c7272956e62f12,0,0,0,0,0,1,0,-0.5608362567952009,-0.5433765883919275,0.0,1.4974864301497122,-0.7343543316200082,1,22.0,1,1,-1.1455665577701617,-1.1455665577701617
2016-04-13,air_f0c7272956e62f12,0,0,0,0,0,0,1,-0.06933205427881722,-0.054648357015528476,0.0,-1.1129830475866986,-0.0704025052096531,1,8.0,1,1,-1.0584883645769811,-1.0584883645769811
2016-04-14,air_f0c7272956e62f12,0,0,0,0,1,0,0,0.0062839768775494464,-0.2300892605865433,0.0,-1.2837614246348752,0.23139377952232648,1,12.0,1,1,-1.0257089297829964,-1.0257089297829964
2016-04-15,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.17011871104967743,0.24610747767763994,0.0,1.6682648071978885,-0.022115099652536326,1,11.0,1,1,-0.6063323441744599,-0.6063323441744598
2016-04-16,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.10710535175270516,0.18345001211656314,0.0,-0.3322818953664637,-0.130761762156049,1,3.0,1,1,-0.39289068097393376,-0.3928906809739337
2016-04-17,air_f0c7272956e62f12,0,0,0,1,0,0,0,0.5355961949721164,0.45914286058530135,0.0,-0.5518540944284048,0.6539085781470981,1,2.0,1,1,-1.0972731920049783,-1.097273192004978
2016-04-19,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.15751603919028279,0.3087649432387167,0.0,1.5462802521634766,0.0986034142402555,1,23.0,1,1,-1.0820094857268632,-1.0820094857268632
2016-04-20,air_f0c7272956e62f12,0,0,0,0,0,0,1,-0.006318694981844962,-0.017053877678882317,0.0,1.4974864301497122,-0.16697731632388643,1,20.0,1,1,-0.9496406230855053,-0.9496406230855052
2016-04-21,air_f0c7272956e62f12,0,0,0,0,1,0,0,0.19532405476846623,0.09572956033105573,0.0,-1.2837614246348752,0.25553748230088497,1,14.0,1,1,-1.0549852188738071,-1.0549852188738071
2016-04-22,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.29614542964362195,0.5343318192585933,0.0,0.7899760109501242,0.2434656309116056,1,24.0,1,1,-0.5607914500331987,-0.5607914500331986
2016-04-23,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.3717614607999884,0.3714224087997935,0.0,-0.7714262934903459,0.34004044202583916,1,9.0,1,1,-0.46445494319591557,-0.4644549431959155
2016-04-24,air_f0c7272956e62f12,0,0,0,1,0,0,0,0.09450267989331053,-0.04211686390331294,0.0,-0.9909984925522869,0.11067526562953464,1,4.0,1,1,-1.0760040930928507,-1.0760040930928507
2016-04-25,air_f0c7272956e62f12,0,1,0,0,0,0,0,0.39696680451877764,0.45914286058530135,0.0,0.8387698329638886,0.27968118507944323,1,2.0,1,1,-1.2601694672025663,-1.260169467202566
2016-04-26,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.5355961949721164,0.7097727228296086,0.0,1.3755018751153005,0.3641841448043974,1,20.0,1,1,-0.9861734282757478,-0.9861734282757477
2016-04-27,air_f0c7272956e62f12,0,0,0,0,0,0,1,0.39696680451877764,0.29623345012650165,0.0,-1.210570691614228,0.4849026586971893,1,18.0,1,1,-0.9669061269082911,-0.966906126908291
2016-04-28,air_f0c7272956e62f12,0,0,0,0,1,0,0,-0.06933205427881722,-0.5057821090552813,0.0,-1.2837614246348752,0.25553748230088497,1,16.0,1,1,-0.7271908709339606,-0.7271908709339605
2016-04-29,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.10710535175270516,0.24610747767763994,1.0,1.0095482100120654,0.02617230590458045,1,5.0,1,1,-0.5557869561715216,-0.5557869561715216
2016-04-30,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.13231069547149396,0.2837019570142861,0.0,1.3998987861221828,-0.08247435659893224,1,14.0,1,1,-0.5995762774611958,-0.5995762774611958
2016-05-01,air_f0c7272956e62f12,0,0,0,1,0,0,0,0.40956947637817187,0.697241229717393,0.0,0.9119605659845359,0.08653156285097637,1,1.0,1,1,-0.8775759114773558,-0.8775759114773558
2016-05-06,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.39696680451877764,0.38395390191200907,0.0,-1.259364513627993,0.4849026586971893,1,1.0,1,1,-1.1330553231159692,-1.133055323115969
2016-05-07,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.7876496321600054,0.8726821332884078,0.0,1.5218833411565944,0.5090463614757478,1,7.0,1,1,-0.7086742436457555,-0.7086742436457554
2016-05-08,air_f0c7272956e62f12,0,0,0,1,0,0,0,0.8002523040194001,0.9478710919617002,0.0,1.619470985184124,0.7263396864827729,1,1.0,1,1,-1.0474784780812916,-1.0474784780812916
2016-05-09,air_f0c7272956e62f12,0,1,0,0,0,0,0,0.4473774919563553,0.29623345012650165,0.0,-1.2837614246348752,0.605621172589981,1,3.0,1,1,-1.4733609057100083,-1.4733609057100083
2016-05-10,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.43477482009696067,0.3964853950242246,0.0,-1.259364513627993,0.5935493212007021,1,13.0,1,1,-1.3117157539778397,-1.3117157539778397
2016-05-11,air_f0c7272956e62f12,0,0,0,0,0,0,1,0.8128549758787943,0.9604025850739157,0.0,-0.8690139375178753,0.5814774698114228,1,11.0,1,1,-1.1225458860064474,-1.1225458860064472
2016-05-12,air_f0c7272956e62f12,0,0,0,0,1,0,0,0.8506629914569777,1.0731860230838537,0.0,1.912233917266712,0.7625552406506105,1,11.0,1,1,-1.002688258019282,-1.002688258019282
2016-05-13,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.7876496321600054,0.8852136264006234,0.0,1.424295697129065,0.6418367267578188,1,12.0,1,1,-0.6473691938402116,-0.6473691938402116
2016-05-14,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.6112122261284832,0.6721782434929624,0.0,0.8875636549776537,0.3883278475829559,1,7.0,1,1,-0.48747561495963,-0.48747561495962993
2016-05-15,air_f0c7272956e62f12,0,0,0,1,0,0,0,0.3339534452218054,0.5343318192585933,0.0,1.765852451225418,0.15896267118665142,1,4.0,1,1,-1.099525214242733,-1.0995252142427328
2016-05-16,air_f0c7272956e62f12,0,1,0,0,0,0,0,0.5103908512533275,0.484205846809732,0.0,-0.844617026510993,0.3641841448043974,1,3.0,1,1,-1.4125563052906323,-1.4125563052906323
2016-05-17,air_f0c7272956e62f12,0,0,0,0,0,1,0,0.4221721482375665,0.1333240396677019,0.0,-1.2837614246348752,0.44868710452935184,1,11.0,1,1,-1.2411523905281934,-1.2411523905281934
2016-05-18,air_f0c7272956e62f12,0,0,0,0,0,0,1,0.636417569847272,1.0230600506349925,0.0,1.9854246502873591,0.23139377952232648,1,8.0,1,1,-1.0392210632095245,-1.0392210632095245
2016-05-19,air_f0c7272956e62f12,0,0,0,0,1,0,0,0.548198866831511,0.7097727228296086,0.0,1.5462802521634766,0.4366152531400727,1,7.0,1,1,-1.0307134236446736,-1.0307134236446733
2016-05-20,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.28354275778422733,0.17091851900434804,0.0,-0.8690139375178753,0.3883278475829559,1,8.0,1,1,-0.646868744454044,-0.6468687444540439
2016-05-21,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.5229935231127222,0.8601506401761927,0.0,1.6682648071978885,0.19517822535448906,1,9.0,1,1,-0.3731229302203094,-0.37312293022030935
2016-05-22,air_f0c7272956e62f12,0,0,0,1,0,0,0,0.9388816944727387,1.2360954335426535,0.0,1.912233917266712,0.6901241323149353,1,1.0,1,1,-1.1035288093320745,-1.1035288093320745
2016-05-23,air_f0c7272956e62f12,0,1,0,0,0,0,0,1.0775110849260778,1.436599323338099,0.0,1.765852451225418,0.4728308073079101,1,3.0,1,1,-1.3044592378784081,-1.304459237878408
2016-05-24,air_f0c7272956e62f12,0,0,0,0,0,1,0,1.0649084130666833,1.2360954335426535,0.0,0.8387698329638886,0.8229144975970065,1,12.0,1,1,-1.1938599235353453,-1.193859923535345
2016-05-25,air_f0c7272956e62f12,0,0,0,0,0,0,1,0.9136763507539499,0.6345837641563162,0.0,-1.2837614246348752,1.1247107823289861,1,6.0,1,1,-0.9901770233650894,-0.9901770233650894
2016-05-26,air_f0c7272956e62f12,0,0,0,0,1,0,0,1.0144977256291057,0.9729340781861308,0.0,-0.4054726283871107,1.1005670795504279,1,12.0,1,1,-0.9543948922540986,-0.9543948922540985
2016-05-27,air_f0c7272956e62f12,1,0,0,0,0,0,0,0.5608015386909052,0.3714224087997935,0.0,-1.210570691614228,0.4849026586971893,1,24.0,1,1,-0.6631333495044943,-0.6631333495044943
2016-05-28,air_f0c7272956e62f12,0,0,1,0,0,0,0,0.548198866831511,0.5844577917074549,0.0,-1.2349676026211105,0.4728308073079101,1,3.0,1,1,-0.4694594370575926,-0.4694594370575925
2016-05-30,air_f0c7272956e62f12,0,1,0,0,0,0,0,0.3087481015030161,0.23357598456542483,0.0,-1.2837614246348752,0.5090463614757478,1,6.0,1,1,-1.2914475538380477,-1.2914475538380477
