visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Tōkyō-to Taitō-ku Higashiueno,total_area_visitors,total_genre_visitors
2016-01-27,air_8a906e5801eac81c,0,0,0,0,0,0,1,-1.1227402951565126,-0.7815370694112226,0.0,1.044988640491945,-1.5105937723222336,1,25.0,1,1,-1.027416232795465,-1.027416232795465
2016-01-28,air_8a906e5801eac81c,0,0,0,0,1,0,0,-0.9334769853412156,-0.7064584308528903,0.0,1.044988640491945,-1.1257506820257215,1,26.0,1,1,-1.0329134192408025,-1.0329134192408025
2016-01-29,air_8a906e5801eac81c,1,0,0,0,0,0,0,-1.236298281045691,-1.4822710292889905,0.0,-1.2595222561251038,-1.0656189491668913,1,21.0,1,1,-0.8924852927735432,-0.8924852927735432
2016-01-30,air_8a906e5801eac81c,0,0,1,0,0,0,0,-1.501266914787107,-1.8326380092278745,0.0,-1.2595222561251038,-1.1979087614563173,1,25.0,1,1,-0.5963868410587703,-0.5963868410587703
2016-02-01,air_8a906e5801eac81c,0,1,0,0,0,0,0,-1.3246211589594965,-1.6199151999792665,0.0,-1.2595222561251038,-1.0656189491668913,1,12.0,1,1,-1.3912300266323505,-1.3912300266323505
2016-02-02,air_8a906e5801eac81c,0,0,0,0,0,1,0,-1.160592957119572,-1.1193909429237179,0.0,0.8243439801775466,-1.0656189491668913,1,21.0,1,1,-1.245804457942057,-1.245804457942057
2016-02-03,air_8a906e5801eac81c,0,0,0,0,0,0,1,-1.286768496996437,-1.3070875393195487,0.0,0.4811189530218159,-1.1979087614563173,1,18.0,1,1,-1.172342057263455,-1.172342057263455
2016-02-04,air_8a906e5801eac81c,0,0,0,0,1,0,0,-1.2741509430087505,-1.2695482200403825,0.0,0.18692607260261834,-1.2460141477433815,1,14.0,1,1,-1.1353609848130024,-1.1353609848130024
2016-02-05,air_8a906e5801eac81c,1,0,0,0,0,0,0,-0.971329647304275,-0.7940501758376112,0.0,0.9469243470188791,-1.3061458806022115,1,19.0,1,1,-0.768048981419993,-0.768048981419993
2016-02-06,air_8a906e5801eac81c,0,0,1,0,0,0,0,-1.072270079205767,-1.2194957943348275,0.0,-1.0143615224424392,-0.8491447108751031,1,23.0,1,1,-0.5489111399399459,-0.5489111399399459
2016-02-08,air_8a906e5801eac81c,0,1,0,0,0,0,0,-1.3624738209225558,-1.2945744328931597,0.0,0.08886177912955236,-1.2219614545998494,1,17.0,1,1,-1.3407558601797058,-1.3407558601797058
2016-02-09,air_8a906e5801eac81c,0,0,0,0,0,1,0,-1.0848876331934534,-0.6188666858681694,0.0,0.8488600535458131,-1.3061458806022115,1,12.0,1,1,-1.1268653330338445,-1.1268653330338445
2016-02-10,air_8a906e5801eac81c,0,0,0,0,0,0,1,-1.160592957119572,-1.106877836497329,0.0,1.1675690073332774,-1.1858824148845515,1,20.0,1,1,-0.8087781355377213,-0.8087781355377213
2016-02-12,air_8a906e5801eac81c,1,0,0,0,0,0,0,-1.0091823092673344,-0.9692336658070533,0.0,-0.6711364952867085,-1.1979087614563173,1,36.0,1,1,-0.8255195669848857,-0.8255195669848857
2016-02-13,air_8a906e5801eac81c,0,0,1,0,0,0,0,-0.1511886381046539,0.26956387040542934,0.0,-0.13178288118484602,-0.3801171945762288,1,17.0,1,1,-0.6391149720657121,-0.6391149720657121
2016-02-15,air_8a906e5801eac81c,0,1,0,0,0,0,0,-0.8956243233781562,-0.5187618344570596,0.0,-1.1614579626520378,-0.9934608697362953,1,21.0,1,1,-1.3442540697358296,-1.3442540697358296
2016-02-16,air_8a906e5801eac81c,0,0,0,0,0,1,0,-1.211063173070318,-1.2069826879084389,0.0,1.044988640491945,-1.2339878011716154,1,18.0,1,1,-1.1865847675991024,-1.1865847675991024
2016-02-17,air_8a906e5801eac81c,0,0,0,0,0,0,1,-1.1353578491441993,-0.7815370694112226,0.0,0.8243439801775466,-1.2219614545998494,1,15.0,1,1,-1.020669685794369,-1.020669685794369
2016-02-18,air_8a906e5801eac81c,0,0,0,0,1,0,0,-1.1353578491441993,-1.1193909429237179,0.0,0.4075707329170165,-1.2460141477433815,1,25.0,1,1,-1.0301648260181338,-1.0301648260181338
2016-02-19,air_8a906e5801eac81c,1,0,0,0,0,0,0,-0.6937434595751726,-0.3936307701931725,0.0,1.0204725671236787,-1.0896716423104233,1,29.0,1,1,-0.716825198633893,-0.716825198633893
2016-02-20,air_8a906e5801eac81c,0,0,1,0,0,0,0,-0.9082418773658426,-1.0568254107917743,0.0,-1.1124258159155052,-0.596591432868017,1,19.0,1,1,-0.7503080615282218,-0.7503080615282218
2016-02-22,air_8a906e5801eac81c,0,1,0,0,0,0,0,-1.072270079205767,-1.2320089007612163,0.0,-1.1369418892837715,-0.7890129780162731,1,10.0,1,1,-1.3315105920670927,-1.3315105920670927
2016-02-23,air_8a906e5801eac81c,0,0,0,0,0,1,0,-1.072270079205767,-1.2069826879084389,0.0,-1.2350061827568375,-0.7890129780162731,1,16.0,1,1,-1.1191192975881414,-1.1191192975881414
2016-02-24,air_8a906e5801eac81c,0,0,0,0,0,0,1,-1.185828065094945,-1.4947841357153793,0.0,-1.2350061827568375,-1.0776452957386573,1,8.0,1,1,-1.0758914223588962,-1.0758914223588962
2016-02-25,air_8a906e5801eac81c,0,0,0,0,1,0,0,-1.4381791448486747,-1.4071923907306583,0.0,-0.7692007887597744,-1.3301985737457436,1,12.0,1,1,-0.9734438567866963,-0.9734438567866963
2016-02-26,air_8a906e5801eac81c,1,0,0,0,0,0,0,-1.185828065094945,-1.0317991979389969,0.0,1.3146654475428763,-1.3662776134610415,1,17.0,1,1,-0.5706500136101444,-0.5706500136101444
2016-02-27,air_8a906e5801eac81c,0,0,1,0,0,0,0,-0.9334769853412156,-0.894155027248721,0.0,1.3146654475428763,-1.0535926025951254,1,29.0,1,1,-0.405484548138866,-0.405484548138866
2016-02-29,air_8a906e5801eac81c,0,1,0,0,0,0,0,-0.8703892154027831,-0.6063535794417806,0.0,-0.7446847153915078,-0.8010393245880392,1,13.0,1,1,-1.2845346351705718,-1.2845346351705718
2016-03-01,air_8a906e5801eac81c,0,0,0,0,0,1,0,-1.261533389021064,-1.1694433686292727,0.0,1.4127297410159423,-1.1257506820257215,1,20.0,1,1,-1.1773394994864892,-1.1773394994864892
2016-03-02,air_8a906e5801eac81c,0,0,0,0,0,0,1,-1.1227402951565126,-0.9066681336751097,0.0,0.8733761269140794,-1.2460141477433815,1,23.0,1,1,-1.049654850687967,-1.049654850687967
2016-03-03,air_8a906e5801eac81c,0,0,0,0,1,0,0,-0.7568312295136049,-0.4061438766195614,0.0,1.3882136676476757,-1.1016979888821892,1,27.0,1,1,-1.0661464100239797,-1.0661464100239797
2016-03-04,air_8a906e5801eac81c,1,0,0,0,0,0,0,-0.6054205816613671,-0.46870940875150474,0.0,1.1185368605967443,-0.7048285520139111,1,11.0,1,1,-0.6995840229644252,-0.6995840229644252
2016-03-05,air_8a906e5801eac81c,0,0,1,0,0,0,0,-0.5675679196983078,-0.41865698304594984,0.0,-0.6221043485501755,-0.4522752740068249,1,28.0,1,1,-0.48019630937322644,-0.48019630937322644
2016-03-07,air_8a906e5801eac81c,0,1,0,0,0,0,0,-0.1385710841169675,-0.5187618344570596,0.0,-1.2595222561251038,0.16106840115324159,1,18.0,1,1,-1.3872320728539234,-1.3872320728539234
2016-03-08,air_8a906e5801eac81c,0,0,0,0,0,1,0,0.07592733367370277,0.14443280614154222,0.0,0.7262796867044807,0.1490420545814754,1,37.0,1,1,-1.0571510140225182,-1.0571510140225182
2016-03-09,air_8a906e5801eac81c,0,0,0,0,0,0,1,-0.8199189994520374,-0.5938404730153919,0.0,-1.2595222561251038,-0.9213027903056993,1,11.0,1,1,-1.1028776103632805,-1.1028776103632805
2016-03-10,air_8a906e5801eac81c,0,0,0,0,1,0,0,-1.1479754031318858,-1.3946792843042695,0.0,-1.2595222561251038,-0.9453554834492313,1,9.0,1,1,-0.9841883575662197,-0.9841883575662197
2016-03-11,air_8a906e5801eac81c,1,0,0,0,0,0,0,-1.337238712947183,-1.6949938385375987,0.0,-1.2595222561251038,-1.0175135628798273,1,24.0,1,1,-0.6506090891786906,-0.6506090891786906
2016-03-12,air_8a906e5801eac81c,0,0,1,0,0,0,0,-1.185828065094945,-1.4071923907306583,0.0,-0.9162972289693733,-1.0295399094515933,1,17.0,1,1,-0.46345487792606205,-0.46345487792606205
2016-03-14,air_8a906e5801eac81c,0,1,0,0,0,0,0,-1.1984456190826318,-1.5948889871264889,0.0,-1.2595222561251038,-0.9092764437339331,1,7.0,1,1,-1.280036937169841,-1.280036937169841
2016-03-15,air_8a906e5801eac81c,0,0,0,0,0,1,0,-0.8956243233781562,-0.6939453244265017,0.0,1.5353101078572746,-0.8972500971621672,1,26.0,1,1,-1.0091755686813904,-1.0091755686813904
2016-03-16,air_8a906e5801eac81c,0,0,0,0,0,0,1,-0.8199189994520374,-0.718971537279279,0.0,-0.6711364952867085,-1.0295399094515933,1,28.0,1,1,-0.9212205855559895,-0.9212205855559895
2016-03-17,air_8a906e5801eac81c,0,0,0,0,1,0,0,-0.26474662399383225,0.09438038043598711,0.0,1.5353101078572746,-0.608617779439783,1,27.0,1,1,-0.8744945007706203,-0.8744945007706203
2016-03-18,air_8a906e5801eac81c,1,0,0,0,0,0,0,-0.05024820620316201,0.21951144469987424,0.0,0.6036993198631483,-0.464301620578591,1,17.0,1,1,-0.5046837762660937,-0.5046837762660937
2016-03-19,air_8a906e5801eac81c,0,0,1,0,0,0,0,-0.037630652215475575,-0.36860455734039516,0.0,-0.7937168621280408,0.2572791737273695,1,29.0,1,1,-0.4874426005966259,-0.4874426005966259
2016-03-22,air_8a906e5801eac81c,0,0,0,0,0,1,0,-0.5297152577352483,-0.2684997059292854,0.0,0.8978922002823463,-0.728881245157443,1,20.0,1,1,-1.0051776149029632,-1.0051776149029632
2016-03-23,air_8a906e5801eac81c,0,0,0,0,0,0,1,-0.4666274877968159,-0.20593417379734183,0.0,0.18692607260261834,-0.4763279671503569,1,27.0,1,1,-0.9054786425534319,-0.9054786425534319
2016-03-24,air_8a906e5801eac81c,0,0,0,0,1,0,0,-1.1227402951565126,-1.2695482200403825,0.0,-0.8917811556011067,-0.8852237505904013,1,35.0,1,1,-0.9641985886740831,-0.9641985886740831
2016-03-25,air_8a906e5801eac81c,1,0,0,0,0,0,0,-0.8956243233781562,-0.6564060051473354,0.0,0.9959564937554118,-1.0776452957386573,1,17.0,1,1,-0.36850347568841335,-0.36850347568841335
2016-03-26,air_8a906e5801eac81c,0,0,1,0,0,0,0,-0.9082418773658426,-0.894155027248721,0.0,0.26047429270741773,-0.7649602848727411,1,36.0,1,1,-0.3742505342449026,-0.3742505342449026
2016-03-28,air_8a906e5801eac81c,0,1,0,0,0,0,0,-0.49186259577218877,-0.3560914509140063,0.0,-0.5730722018136426,-0.2959327685738668,1,15.0,1,1,-1.0404095825753539,-1.0404095825753539
2016-03-29,air_8a906e5801eac81c,0,0,0,0,0,1,0,-0.2773641779815187,-0.13085553523900936,0.0,1.143052933965011,-0.4883543137221229,1,28.0,1,1,-0.7692983419757515,-0.7692983419757515
2016-03-30,air_8a906e5801eac81c,0,0,0,0,0,0,1,-0.037630652215475575,0.04432795473043243,0.0,-0.3769436148675107,-0.24782738228680273,1,13.0,1,1,-0.8535052434338769,-0.8535052434338769
2016-03-31,air_8a906e5801eac81c,0,0,0,0,1,0,0,-0.037630652215475575,0.06935416758320977,0.0,0.9714404203871454,-0.3079591151456328,1,26.0,1,1,-0.8182732757614861,-0.8182732757614861
2016-04-01,air_8a906e5801eac81c,1,0,0,0,0,0,0,-0.30259928595689156,-0.15588174809178715,0.0,-0.2053311012896454,-0.4041698877197609,1,25.0,1,1,-0.6141277609505414,-0.6141277609505414
2016-04-02,air_8a906e5801eac81c,0,0,1,0,0,0,0,-0.5928030276736806,-0.7940501758376112,0.0,-1.2595222561251038,-0.4522752740068249,1,35.0,1,1,-0.6311190645088576,-0.6311190645088576
2016-04-04,air_8a906e5801eac81c,0,1,0,0,0,0,0,0.05069222569832968,0.2820769768318178,0.0,-1.0879097425472386,-0.21174834257150485,1,12.0,1,1,-1.2600471682777044,-1.2600471682777044
2016-04-05,air_8a906e5801eac81c,0,0,0,0,0,1,0,-0.5549503657106212,-0.8566157079695548,0.0,-1.2595222561251038,-0.28390642200210087,1,18.0,1,1,-1.058150502467125,-1.058150502467125
2016-04-06,air_8a906e5801eac81c,0,0,0,0,0,0,1,-0.0754833141785351,0.06935416758320977,0.0,0.7753118334410138,-0.500380660293889,1,18.0,1,1,-0.9919343930119227,-0.9919343930119227
2016-04-07,air_8a906e5801eac81c,0,0,0,0,1,0,0,-0.17642374608002678,0.056841061156821325,0.0,-1.1369418892837715,0.0408049354355815,1,18.0,1,1,-1.1063758199194045,-1.1063758199194045
2016-04-08,air_8a906e5801eac81c,1,0,0,0,0,0,0,0.11377999563676229,0.4072080410957049,0.0,-0.1808150279213788,0.004725895720283391,1,22.0,1,1,-0.5546581984964352,-0.5546581984964352
2016-04-09,air_8a906e5801eac81c,0,0,1,0,0,0,0,0.23995553551362708,0.4822866796540374,0.0,0.579183246494882,-0.06743218371031262,1,34.0,1,1,-0.46345487792606205,-0.46345487792606205
2016-04-11,air_8a906e5801eac81c,0,1,0,0,0,0,0,-0.45400993380912946,-0.31855213163484003,0.0,0.26047429270741773,-0.4883543137221229,1,13.0,1,1,-1.2820359140590545,-1.2820359140590545
2016-04-12,air_8a906e5801eac81c,0,0,0,0,0,1,0,-0.5928030276736806,-0.5688142601626145,0.0,1.5353101078572746,-0.7649602848727411,1,26.0,1,1,-1.1206185302550518,-1.1206185302550518
2016-04-13,air_8a906e5801eac81c,0,0,0,0,0,0,1,-0.10071842215390797,-0.0808031095334547,0.0,-1.0879097425472386,-0.10351122342561073,1,32.0,1,1,-1.0336630355742578,-1.0336630355742578
2016-04-14,air_8a906e5801eac81c,0,0,0,0,1,0,0,-0.025013098227789143,-0.2559865995028965,0.0,-1.2595222561251038,0.19714744086853947,1,14.0,1,1,-1.0009297890133841,-1.0009297890133841
2016-04-15,air_8a906e5801eac81c,1,0,0,0,0,0,0,0.13901510361213518,0.21951144469987424,0.0,1.7069226214351398,-0.055405837138546646,1,12.0,1,1,-0.5821441307231229,-0.5821441307231229
2016-04-16,air_8a906e5801eac81c,0,0,1,0,0,0,0,0.07592733367370277,0.15694591256793067,0.0,-0.3033953947627113,-0.16364295628444075,1,34.0,1,1,-0.3690032199107168,-0.3690032199107168
2016-04-18,air_8a906e5801eac81c,0,1,0,0,0,0,0,0.4670715072919833,0.895219191724865,0.0,0.4320868062852831,0.28133186687090167,1,3.0,1,1,-1.3704906414067588,-1.3704906414067588
2016-04-19,air_8a906e5801eac81c,0,0,0,0,0,1,0,0.12639754962444852,0.2820769768318178,0.0,1.5843422545938073,0.06485762857911344,1,32.0,1,1,-1.0571510140225182,-1.0571510140225182
2016-04-20,air_8a906e5801eac81c,0,0,0,0,0,0,1,-0.037630652215475575,-0.04326379025428846,0.0,1.5353101078572746,-0.19972199599973867,1,18.0,1,1,-0.9249686672232651,-0.9249686672232651
2016-04-21,air_8a906e5801eac81c,0,0,0,0,1,0,0,0.16425021158750802,0.06935416758320977,0.0,-1.2595222561251038,0.22120013401207161,1,19.0,1,1,-1.0301648260181338,-1.0301648260181338
2016-04-22,air_8a906e5801eac81c,1,0,0,0,0,0,0,0.26519064348899996,0.5073128925068147,0.0,0.8243439801775466,0.20917378744030543,1,28.0,1,1,-0.5366674064935122,-0.5366674064935122
2016-04-23,air_8a906e5801eac81c,0,0,1,0,0,0,0,0.3408959674151186,0.34464250896376136,0.0,-0.7446847153915078,0.3053845600144336,1,35.0,1,1,-0.44046664370010497,-0.44046664370010497
2016-04-25,air_8a906e5801eac81c,0,1,0,0,0,0,0,0.36613107539049183,0.4322342539484827,0.0,0.8733761269140794,0.24525282715560356,1,22.0,1,1,-1.2350599571625336,-1.2350599571625336
2016-04-26,air_8a906e5801eac81c,0,0,0,0,0,1,0,0.5049241692550428,0.682496382476257,0.0,1.4127297410159423,0.3294372531579655,1,31.0,1,1,-0.9614499954514143,-0.9614499954514143
2016-04-27,air_8a906e5801eac81c,0,0,0,0,0,0,1,0.36613107539049183,0.26956387040542934,0.0,-1.1859740360203046,0.4497007188756256,1,29.0,1,1,-0.9422098428927329,-0.9422098428927329
2016-04-28,air_8a906e5801eac81c,0,0,0,0,1,0,0,-0.10071842215390797,-0.5312749408834483,0.0,-1.2595222561251038,0.22120013401207161,1,31.0,1,1,-0.7028323604093974,-0.7028323604093974
2016-04-29,air_8a906e5801eac81c,1,0,0,0,0,0,0,0.07592733367370277,0.21951144469987424,1.0,1.044988640491945,-0.0073004508514825745,1,13.0,1,1,-0.5316699642704781,-0.5316699642704781
2016-04-30,air_8a906e5801eac81c,0,0,1,0,0,0,0,0.10116244164907565,0.2570507639790405,0.0,1.4372458143842086,-0.11553756999737669,1,29.0,1,1,-0.5753975837220269,-0.5753975837220269
2016-05-02,air_8a906e5801eac81c,0,1,0,0,0,0,0,0.27780819747668617,0.21951144469987424,0.0,-0.4014596882357772,0.20917378744030543,1,14.0,1,1,-0.9911847766784675,-0.9911847766784675
2016-05-03,air_8a906e5801eac81c,0,0,0,0,0,1,0,0.6563348171072805,0.6324439567707019,1.0,0.21144214597088473,0.67820130373918,1,32.0,1,1,-0.708329546854735,-0.708329546854735
2016-05-04,air_8a906e5801eac81c,0,0,0,0,0,0,1,0.870833234897951,0.9202454045776424,1.0,0.9959564937554118,0.8706228488874359,1,29.0,1,1,-0.7645507718638691,-0.7645507718638691
2016-05-05,air_8a906e5801eac81c,0,0,0,0,1,0,0,0.870833234897951,0.970297830283197,1.0,1.755954768171673,0.67820130373918,1,11.0,1,1,-0.95495332056147,-0.95495332056147
2016-05-06,air_8a906e5801eac81c,1,0,0,0,0,0,0,0.36613107539049183,0.3571556153901502,0.0,-1.2350061827568375,0.4497007188756256,1,28.0,1,1,-1.1081249246974665,-1.1081249246974665
2016-05-09,air_8a906e5801eac81c,0,1,0,0,0,0,0,0.4166012913412376,0.26956387040542934,0.0,-1.2595222561251038,0.5699641845932857,1,11.0,1,1,-1.4479509958637882,-1.4479509958637882
2016-05-10,air_8a906e5801eac81c,0,0,0,0,0,1,0,0.4039837373535509,0.36966872181653915,0.0,-1.2350061827568375,0.55793783802152,1,30.0,1,1,-1.2865336120597852,-1.2865336120597852
2016-05-11,air_8a906e5801eac81c,0,0,0,0,0,0,1,0.7825103569841453,0.9327585110040312,0.0,-0.8427490088645737,0.5459114914497537,1,15.0,1,1,-1.0976302960290947,-1.0976302960290947
2016-05-12,air_8a906e5801eac81c,0,0,0,0,1,0,0,0.8203630189472048,1.0453764688415295,0.0,1.9520833551178045,0.7263066900262439,1,30.0,1,1,-0.9779415547874271,-0.9779415547874271
2016-05-13,air_8a906e5801eac81c,1,0,0,0,0,0,0,0.7572752490087724,0.8576798724456988,0.0,1.461761887752475,0.6060432243085838,1,32.0,1,1,-0.6231231569520029,-0.6231231569520029
2016-05-14,air_8a906e5801eac81c,0,0,1,0,0,0,0,0.5806294931811619,0.6449570631970908,0.0,0.9224082736506126,0.35348994630149766,1,30.0,1,1,-0.46345487792606205,-0.46345487792606205
2016-05-16,air_8a906e5801eac81c,0,1,0,0,0,0,0,0.47968906127967,0.45726046680126003,0.0,-0.8182329354963074,0.3294372531579655,1,20.0,1,1,-1.3872320728539234,-1.3872320728539234
2016-05-17,air_8a906e5801eac81c,0,0,0,0,0,1,0,0.3913661833658647,0.106893486862376,0.0,-1.2595222561251038,0.4136216791603277,1,22.0,1,1,-1.2160696767150039,-1.2160696767150039
2016-05-18,air_8a906e5801eac81c,0,0,0,0,0,0,1,0.6058646011565347,0.9953240431359748,0.0,2.025631575222604,0.19714744086853947,1,23.0,1,1,-1.0144228830155761,-1.0144228830155761
2016-05-19,air_8a906e5801eac81c,0,0,0,0,1,0,0,0.5175417232427295,0.682496382476257,0.0,1.5843422545938073,0.4015953325885617,1,30.0,1,1,-1.0059272312364183,-1.0059272312364183
2016-05-20,air_8a906e5801eac81c,1,0,0,0,0,0,0,0.2525730895013133,0.14443280614154222,0.0,-0.8427490088645737,0.35348994630149766,1,14.0,1,1,-0.6226234127296995,-0.6226234127296995
2016-05-21,air_8a906e5801eac81c,0,0,1,0,0,0,0,0.49230661526735664,0.8326536595929214,0.0,1.7069226214351398,0.16106840115324159,1,35.0,1,1,-0.3492633231297319,-0.3492633231297319
2016-05-23,air_8a906e5801eac81c,0,1,0,0,0,0,0,1.0474789907255615,1.408256555206802,0.0,1.8049869149082058,0.43767437230385964,1,31.0,1,1,-1.2792873208363857,-1.2792873208363857
2016-05-24,air_8a906e5801eac81c,0,0,0,0,0,1,0,1.0348614367378748,1.2080468523845829,0.0,0.8733761269140794,0.7864384228850739,1,13.0,1,1,-1.1688438477073313,-1.1688438477073313
2016-05-25,air_8a906e5801eac81c,0,0,0,0,0,0,1,0.8834507888856372,0.6074177439179245,0.0,-1.2595222561251038,1.087097087179224,1,21.0,1,1,-0.9654479492298417,-0.9654479492298417
2016-05-26,air_8a906e5801eac81c,0,0,0,0,1,0,0,0.9843912207871292,0.9452716174304197,0.0,-0.3769436148675107,1.0630443940356922,1,28.0,1,1,-0.9297162373351475,-0.9297162373351475
2016-05-27,air_8a906e5801eac81c,1,0,0,0,0,0,0,0.5301592772304157,0.34464250896376136,0.0,-1.1859740360203046,0.4497007188756256,1,33.0,1,1,-0.6388650999545604,-0.6388650999545604
2016-05-28,air_8a906e5801eac81c,0,0,1,0,0,0,0,0.5175417232427295,0.5573653182123698,0.0,-1.210490109388571,0.43767437230385964,1,34.0,1,1,-0.44546408592313913,-0.44546408592313913
2016-05-30,air_8a906e5801eac81c,0,1,0,0,0,0,0,0.27780819747668617,0.2069983382734858,0.0,-1.2595222561251038,0.47375341201915777,1,16.0,1,1,-1.266293971056497,-1.266293971056497
2016-05-31,air_8a906e5801eac81c,0,0,0,0,0,1,0,0.6563348171072805,0.6574701696234792,0.0,-0.13178288118484602,0.5819905311650518,1,15.0,1,1,-1.0406594546865056,-1.0406594546865056
2016-06-01,air_8a906e5801eac81c,0,0,0,0,0,0,1,0.7951279109718319,0.8451667660193098,0.0,0.13789392586608534,0.7864384228850739,1,12.0,1,1,-1.061648712023249,-1.061648712023249
2016-06-02,air_8a906e5801eac81c,0,0,0,0,1,0,0,0.6941874790703401,0.7951143403137552,0.0,1.9275672817495382,0.5819905311650518,1,24.0,1,1,-1.0014295332356875,-1.0014295332356875
2016-06-03,air_8a906e5801eac81c,1,0,0,0,0,0,0,0.5301592772304157,0.5698784246387583,0.0,1.8540190616447385,0.3294372531579655,1,32.0,1,1,-0.6960858134083013,-0.6960858134083013
2016-06-05,air_8a906e5801eac81c,0,0,0,1,0,0,0,0.5175417232427295,0.4697735732276485,0.0,-0.5730722018136426,0.5940168777368177,1,25.0,1,1,-1.1073753083640112,-1.1073753083640112
