visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2016-08-19,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,1.4747644845895027,1.617182327037178,0.0,0.9940549710017701,1.4863782496279574,1,10.0,1,1,0.8133007809445945,0.8133007809445945
2016-08-20,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,1.496442578768351,1.6384833915543164,0.0,1.3386606942823833,1.3906603312581336,1,10.0,1,1,0.6977635775833704,0.6977635775833704
2016-08-21,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,1.5939940025731691,1.7343381818814418,0.0,1.630250152442903,1.518284222417899,1,8.0,1,1,-0.7555920659636738,-0.7555920659636738
2016-08-22,air_fdc02ec4a3d21ea4,0,1,0,0,0,0,0,1.5181206729471994,1.7769403109157194,0.0,0.835006175641487,1.5395548709445264,1,7.0,1,1,-1.9237609417203545,-1.9237609417203545
2016-08-23,air_fdc02ec4a3d21ea4,0,0,0,0,0,1,0,1.4530863904106543,1.5319780689686222,0.0,0.5169085849209204,1.46510760110133,1,9.0,1,1,-0.559983193184386,-0.559983193184386
2016-08-24,air_fdc02ec4a3d21ea4,0,0,0,0,0,0,1,1.3988911549635332,1.5852307302614692,0.0,0.6229411151611093,1.4012956555214475,1,1.0,1,1,-0.37314929787557105,-0.37314929787557105
2016-08-25,air_fdc02ec4a3d21ea4,0,0,0,0,1,0,0,1.3446959195164123,1.39352114960722,0.0,1.391676959402478,1.422566304048075,1,5.0,1,1,-0.24591212455371664,-0.24591212455371664
2016-08-26,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,1.323017825337564,1.3296179560558032,0.0,1.0205631035618172,1.1460478732019164,1,4.0,1,1,1.1061656540216216,1.1061656540216216
2016-08-27,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,1.0953978364596553,1.1592094399186925,0.0,-0.4108760546807315,1.1460478732019164,1,15.0,1,1,1.1679561203762001,1.1679561203762001
2016-08-28,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,1.0953978364596553,1.0420535850744286,0.0,-0.5434167174809673,1.07160060335872,1,29.0,1,1,-0.21519970340706213,-0.21519970340706213
2016-08-29,air_fdc02ec4a3d21ea4,0,1,0,0,0,0,0,0.8027435650452017,0.701236552800207,0.0,-1.4977094896426664,0.7738115239859339,1,6.0,1,1,-1.3636248798551793,-1.3636248798551793
2016-08-30,air_fdc02ec4a3d21ea4,0,0,0,0,0,1,0,0.8027435650452017,0.7225376173173459,0.0,0.9410387058816754,0.7419055511959924,1,7.0,1,1,-0.5859425015345345,-0.5859425015345345
2016-09-01,air_fdc02ec4a3d21ea4,0,0,0,0,1,0,0,1.0412026010125344,1.0953062463672758,0.0,1.2856444291622893,0.9439767121989546,1,4.0,1,1,-0.5504769675913739,-0.5504769675913739
2016-09-02,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,1.1170759306385036,1.1805105044358313,0.0,1.6037420198828554,1.018423982042151,1,10.0,1,1,0.6308543743710159,0.6308543743710159
2016-09-03,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,1.2688225898904428,1.4041716818657894,0.0,-0.4108760546807315,1.2311304673084267,1,6.0,1,1,1.201959158074282,1.201959158074282
2016-09-04,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,1.23630544862217,1.3083168915386647,0.0,0.3313516570005902,1.1992244945184853,1,13.0,1,1,-0.6897797349351283,-0.6897797349351283
2016-09-05,air_fdc02ec4a3d21ea4,0,1,0,0,0,0,0,1.03036355392311,0.903596665713026,0.0,-1.2591362966022417,1.1566831974652303,1,12.0,1,1,-1.2744126089053733,-1.2744126089053733
2016-09-06,air_fdc02ec4a3d21ea4,0,0,0,0,0,1,0,1.138754024817352,1.2976663592800952,0.0,0.3313516570005902,1.1566831974652303,1,3.0,1,1,-0.5859425015345345,-0.5859425015345345
2016-09-07,air_fdc02ec4a3d21ea4,0,0,0,0,0,0,1,1.23630544862217,1.3402684883143727,0.0,0.7554817779613452,1.2098598187817993,1,1.0,1,1,-0.49124586966568307,-0.49124586966568307
2016-09-08,air_fdc02ec4a3d21ea4,0,0,0,0,1,0,0,0.9978464126548376,0.8077418753859014,0.0,-1.312152561722336,1.07160060335872,1,7.0,1,1,-0.3468243654641529,-0.3468243654641529
2016-09-09,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,0.9002949888500195,0.8929461334544568,0.0,0.30484352444054286,0.9546120364622682,1,3.0,1,1,0.941634826450258,0.941634826450258
2016-09-10,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,0.9328121301182922,0.9142471979715956,0.0,1.497709489642667,0.7950821725125614,1,26.0,1,1,1.4396147978995848,1.4396147978995848
2016-09-11,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,1.0520416481019585,1.0633546495915676,0.0,0.6229411151611093,0.9971533335155236,1,26.0,1,1,-0.2598058388819651,-0.2598058388819651
2016-09-12,air_fdc02ec4a3d21ea4,0,1,0,0,0,0,0,1.127914977727928,1.1166073108844146,0.0,-0.9675468384417225,1.018423982042151,1,3.0,1,1,-1.2535720374130006,-1.2535720374130006
2016-09-14,air_fdc02ec4a3d21ea4,0,0,0,0,0,0,1,0.9111340359394439,0.701236552800207,0.0,-1.1000875012419584,1.0503299548320926,1,6.0,1,1,-0.36035245573113167,-0.36035245573113167
2016-09-15,air_fdc02ec4a3d21ea4,0,0,0,0,1,0,0,0.9002949888500195,0.775790278610193,0.0,-1.2326281640421946,0.9333413879356407,1,8.0,1,1,-0.04262514648776532,-0.04262514648776532
2016-09-16,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,0.9761683184759888,0.9781503915230123,0.0,-0.3313516570005897,0.9865180092522097,1,5.0,1,1,0.8750912472991732,0.8750912472991732
2016-09-17,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,1.1062368835490797,0.9674998592644427,0.0,-0.6229411151611091,1.2417657915717406,1,35.0,1,1,1.327368211089788,1.327368211089788
2016-09-18,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,0.8786168946711711,0.6799354882830683,0.0,-1.4977094896426664,1.018423982042151,1,13.0,1,1,0.17492116996770418,0.17492116996770418
2016-09-19,air_fdc02ec4a3d21ea4,0,1,0,0,0,0,0,0.7810654708663534,0.6053817624730824,1.0,-1.4977094896426664,0.7950821725125614,1,15.0,1,1,-1.2564970299031581,-1.2564970299031581
2016-09-21,air_fdc02ec4a3d21ea4,0,0,0,0,0,0,1,0.6184797645249902,0.5521291011802353,0.0,-1.444693224522572,0.67809360561611,1,11.0,1,1,0.3782081480336555,0.3782081480336555
2016-09-22,air_fdc02ec4a3d21ea4,0,0,0,0,1,0,0,0.6943530941509596,0.5840806979559432,1.0,-1.312152561722336,0.8482587938291304,1,8.0,1,1,-0.2733339291489439,-0.2733339291489439
2016-09-23,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,0.6835140470615352,0.573430165697374,0.0,-1.2856444291622888,0.8057174967758753,1,6.0,1,1,0.19758986176642537,0.19758986176642537
2016-09-24,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,0.6726749999721112,0.4988764398873881,0.0,-0.4373841872407786,0.6993642541427375,1,27.0,1,1,1.1058000299603519,1.1058000299603519
2016-09-25,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,0.9219730830288678,0.8822956011958872,0.0,-0.7819899105213921,0.9333413879356407,1,26.0,1,1,-0.35486809481208625,-0.35486809481208625
2016-09-26,air_fdc02ec4a3d21ea4,0,1,0,0,0,0,0,0.9544902242971405,0.9994514560401511,0.0,-0.30484352444054263,0.9014354151456992,1,1.0,1,1,-1.030175735977216,-1.030175735977216
2016-09-27,air_fdc02ec4a3d21ea4,0,0,0,0,0,1,0,1.1062368835490797,1.0953062463672758,0.0,-0.19881099420035372,1.029059306305465,1,7.0,1,1,-0.41994917771809226,-0.41994917771809226
2016-09-28,air_fdc02ec4a3d21ea4,0,0,0,0,0,0,1,0.9761683184759888,0.9568493270058732,0.0,-1.2856444291622888,1.060965279095406,1,5.0,1,1,-0.30733696684702566,-0.30733696684702566
2016-09-29,air_fdc02ec4a3d21ea4,0,0,0,0,1,0,0,0.6835140470615352,0.5627796334388044,0.0,-1.4977094896426664,0.7099995784060514,1,3.0,1,1,-0.18850914693437426,-0.18850914693437426
2016-09-30,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,0.6184797645249902,0.6266828269902212,0.0,-0.5169085849209202,0.5291990659297168,1,17.0,1,1,1.1727092331727063,1.1727092331727063
2016-10-01,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,0.7593873766875047,0.6160322947316516,0.0,-1.3916769594024776,0.8163528210391893,1,20.0,1,1,1.2059810227482486,1.2059810227482486
2016-10-02,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,0.9870073655654132,0.9142471979715956,0.0,-0.06627033140011776,1.018423982042151,1,9.0,1,1,-0.40971170400254076,-0.40971170400254076
2016-10-03,air_fdc02ec4a3d21ea4,0,1,0,0,0,0,0,0.8135826121346257,0.7544892140930543,0.0,-1.4977094896426664,0.7844468482492478,1,10.0,1,1,-1.4678277373170427,-1.4678277373170427
2016-10-04,air_fdc02ec4a3d21ea4,0,0,0,0,0,1,0,0.7377092825086563,0.7651397463516237,0.0,-1.0735793686819113,0.7738115239859339,1,12.0,1,1,-0.6440767272764163,-0.6440767272764163
2016-10-05,air_fdc02ec4a3d21ea4,0,0,0,0,0,0,1,0.8352607063134744,0.7544892140930543,0.0,-1.4712013570826195,0.7525408754593064,1,49.0,1,1,-0.8100700510928586,-0.8100700510928586
2016-10-06,air_fdc02ec4a3d21ea4,0,0,0,0,1,0,0,0.7051921412403835,0.775790278610193,0.0,0.9940549710017701,0.6461876328261685,1,9.0,1,1,-0.3490181098317711,-0.3490181098317711
2016-10-07,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,0.5968016703461415,0.701236552800207,0.0,0.6494492477211563,0.38030452624332395,1,23.0,1,1,0.7986758184938066,0.7986758184938066
2016-10-08,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,0.9002949888500195,0.8716450689373181,0.0,-0.755481777961345,0.8695294423557582,1,10.0,1,1,1.0443751876670428,1.0443751876670428
2016-10-09,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,0.466733105273051,0.573430165697374,0.0,-0.3313516570005897,0.3909398505066379,1,13.0,1,1,0.3442051103355737,0.3442051103355737
2016-10-10,air_fdc02ec4a3d21ea4,0,1,0,0,0,0,0,0.18491788094802175,0.22196260116458283,1.0,0.7289736454012982,0.27395128361018606,1,17.0,1,1,-0.7402358553903465,-0.7402358553903465
2016-10-12,air_fdc02ec4a3d21ea4,0,0,0,0,0,0,1,0.21743502221629407,0.34976898826741587,0.0,0.30484352444054286,0.14632739245042073,1,7.0,1,1,-0.43018665143364376,-0.43018665143364376
2016-10-13,air_fdc02ec4a3d21ea4,0,0,0,0,1,0,0,0.0548493158749309,0.05155408502747183,0.0,-0.888022440761581,0.17823336524036215,1,22.0,1,1,-0.3969148618581014,-0.3969148618581014
2016-10-14,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,0.08736645714320361,0.09415621406174977,0.0,-0.3578597895606371,0.10378609539716555,1,22.0,1,1,0.9515066761045399,0.9515066761045399
2016-10-15,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,0.26079121057399113,0.45627431085311015,0.0,1.2591362966022421,-0.13019103839573784,1,16.0,1,1,1.4037836398951546,1.4037836398951546
2016-10-16,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,0.520928340720172,0.5521291011802353,0.0,0.09277846396016533,0.4653871203498343,1,17.0,1,1,-0.44115537327173465,-0.44115537327173465
2016-10-17,air_fdc02ec4a3d21ea4,0,1,0,0,0,0,0,0.5642845290778692,0.4775753753702489,0.0,-0.4373841872407786,0.5185637416664032,1,18.0,1,1,-1.3369343233824913,-1.3369343233824913
2016-10-18,air_fdc02ec4a3d21ea4,0,0,0,0,0,1,0,0.6293188116144142,0.6586344237659295,0.0,-0.17230286164030664,0.6355523085628546,1,5.0,1,1,-0.5574238247554981,-0.5574238247554981
2016-10-19,air_fdc02ec4a3d21ea4,0,0,0,0,0,0,1,0.6509969057932625,0.6160322947316516,0.0,-0.4108760546807315,0.5717403629829722,1,21.0,1,1,-0.42433666645332857,-0.42433666645332857
2016-10-20,air_fdc02ec4a3d21ea4,0,0,0,0,1,0,0,0.5859626232567174,0.5947312302145128,0.0,0.09277846396016533,0.5291990659297168,1,20.0,1,1,-0.21008096654928637,-0.21008096654928637
2016-10-21,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,0.17407883385859738,0.11545727857888854,0.0,-0.9675468384417225,0.27395128361018606,1,40.0,1,1,0.974175367903261,0.974175367903261
2016-10-22,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,0.06568836296435526,-0.12950496336820835,0.0,-1.4977094896426664,0.14632739245042073,1,24.0,1,1,1.5061583770506697,1.5061583770506697
2016-10-23,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,0.17407883385859738,-0.0016985762653753044,0.0,-1.2591362966022417,0.22077466229361714,1,17.0,1,1,-0.18229353789278943,-0.18229353789278943
2016-10-24,air_fdc02ec4a3d21ea4,0,1,0,0,0,0,0,-0.010184966661614135,0.10480674632031897,0.0,1.2856444291622893,-0.03447312002591374,1,21.0,1,1,-1.1753284883012856,-1.1753284883012856
2016-10-25,air_fdc02ec4a3d21ea4,0,0,0,0,0,1,0,0.08736645714320361,-0.0016985762653753044,0.0,-1.2591362966022417,-0.08764974134248267,1,19.0,1,1,-0.5215926667510679,-0.5215926667510679
2016-10-26,air_fdc02ec4a3d21ea4,0,0,0,0,0,0,1,0.466733105273051,0.5201775044045269,0.0,-0.8350061756414865,0.5079284174030892,1,13.0,1,1,-0.1409780189693137,-0.1409780189693137
2016-10-27,air_fdc02ec4a3d21ea4,0,0,0,0,1,0,0,0.15240073967974904,0.1687099398717357,0.0,0.5434167174809678,0.12505674392379304,1,21.0,1,1,-0.12781555276360462,-0.12781555276360462
2016-10-28,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,0.022332174606658577,-0.15080602788534714,0.0,-1.4977094896426664,0.06124479834391037,1,23.0,1,1,0.8791131119731399,0.8791131119731399
2016-10-29,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,-0.05354115501931121,-0.15080602788534714,0.0,-0.013254066280023551,-0.13019103839573784,1,25.0,1,1,1.6823891745826633,1.6823891745826633
2016-10-30,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,-0.29200019098664376,-0.299913479505319,0.0,0.6494492477211563,-0.36416817218864106,1,12.0,1,1,-0.10149062035218648,-0.10149062035218648
2016-10-31,air_fdc02ec4a3d21ea4,0,1,0,0,0,0,0,-0.1727706730029773,-0.2573113504710414,0.0,-0.9145305733216281,-0.2365442810288757,1,19.0,1,1,-1.0104320366686523,-1.0104320366686523
2016-11-01,air_fdc02ec4a3d21ea4,0,0,0,0,0,1,0,-0.2811611438972194,-0.1827576246610555,0.0,0.2783353918804958,-0.24717960529218946,1,7.0,1,1,-0.7347514944713011,-0.7347514944713011
2016-11-02,air_fdc02ec4a3d21ea4,0,0,0,0,0,0,1,-0.357034473523189,-0.3425156085395969,0.0,1.2591362966022421,-0.34289752366201354,1,16.0,1,1,0.38552062925904945,0.38552062925904945
2016-11-03,air_fdc02ec4a3d21ea4,0,0,0,0,1,0,0,-0.34619542643376483,-0.37446720531530525,1.0,0.7289736454012982,-0.34289752366201354,1,10.0,1,1,-0.0656594623477562,-0.0656594623477562
2016-11-04,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,-0.3245173322549163,-0.22535975369533306,0.0,1.0205631035618172,-0.42798011776852374,1,35.0,1,1,0.05938396660648004,0.05938396660648004
2016-11-05,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,-0.23780495553952272,-0.12950496336820835,0.0,1.1531037663620531,-0.3535328479253273,1,19.0,1,1,1.2242622258117335,1.2242622258117335
2016-11-06,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,-0.3678735206126132,-0.32121454402245814,0.0,-1.153103766362053,-0.41734479350521,1,29.0,1,1,-0.4934396140333013,-0.4934396140333013
2016-11-07,air_fdc02ec4a3d21ea4,0,1,0,0,0,0,0,-0.38955161479146155,-0.32121454402245814,0.0,1.0470712361218644,-0.5236980361383479,1,6.0,1,1,-1.2437001877587188,-1.2437001877587188
2016-11-08,air_fdc02ec4a3d21ea4,0,0,0,0,0,1,0,-0.3245173322549163,-0.47032199564243,0.0,-1.4977094896426664,-0.20463830823893428,1,27.0,1,1,-1.068566262410534,-1.068566262410534
2016-11-09,air_fdc02ec4a3d21ea4,0,0,0,0,0,0,1,-0.7905963571001574,-0.8111390279166516,0.0,-0.09277846396016509,-0.8002164669845062,1,11.0,1,1,-0.770948276537001,-0.770948276537001
2016-11-10,air_fdc02ec4a3d21ea4,0,0,0,0,1,0,0,-0.7255620745636122,-0.7365853021066656,0.0,-1.2591362966022417,-0.8321224397744477,1,23.0,1,1,-0.515377057709483,-0.515377057709483
2016-11-11,air_fdc02ec4a3d21ea4,1,0,0,0,0,0,0,-0.25948304971837105,-0.26796188272961097,0.0,0.5699248500410148,-0.32162687513538585,1,21.0,1,1,0.3997799676485676,0.3997799676485676
2016-11-12,air_fdc02ec4a3d21ea4,0,0,1,0,0,0,0,-0.2161268613606742,-0.20405868917819428,0.0,0.9940549710017701,-0.2578149295555032,1,17.0,1,1,1.7427171446921634,1.7427171446921634
2016-11-13,air_fdc02ec4a3d21ea4,0,0,0,1,0,0,0,-0.09689734337700791,-0.05495123755822244,0.0,0.3843679221206844,-0.2365442810288757,1,17.0,1,1,-0.36218057603748016,-0.36218057603748016
