visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Miyagi-ken Sendai-shi Kamisugi,total_area_visitors,total_genre_visitors
2016-07-13,air_4433ab8e9999915f,0,0,0,0,0,0,1,0.9582498578698833,0.8082209227253551,0.0,-1.279658419615377,1.1610923807823061,1,7.0,1,1,-0.4881615851220552,-0.4881615851220552
2016-07-14,air_4433ab8e9999915f,0,0,0,0,1,0,0,1.0760679182311368,0.9545008432293347,0.0,-1.0295721600663323,1.1924908436505963,1,23.0,1,1,-0.27823811088730255,-0.27823811088730255
2016-07-15,air_4433ab8e9999915f,1,0,0,0,0,0,0,0.8832747285490857,0.7664266597242182,0.0,-1.0573595222384484,0.9727016035725666,1,29.0,1,1,0.8730609431189194,0.8730609431189194
2016-07-16,air_4433ab8e9999915f,0,0,1,0,0,0,0,0.8618532630288579,0.7664266597242182,0.0,-0.3071007435913142,0.9203708321254168,1,23.0,1,1,1.3133171182501369,1.3133171182501369
2016-07-19,air_4433ab8e9999915f,0,0,0,0,0,1,0,1.236728909632846,1.226163552736725,0.0,1.0822673650144903,1.1087616093351564,1,15.0,1,1,-0.9003550735934186,-0.9003550735934186
2016-07-20,air_4433ab8e9999915f,0,0,0,0,0,0,1,0.9475391251097696,0.9127065802281975,0.0,-0.5293996409682428,1.0041000664408566,1,13.0,1,1,-0.43240066227844903,-0.43240066227844903
2016-07-21,air_4433ab8e9999915f,0,0,0,0,1,0,0,0.7975888664681741,0.6410438707208073,0.0,-1.3074457817874932,0.9413031407042771,1,10.0,1,1,-0.21773933185437033,-0.21773933185437033
2016-07-22,air_4433ab8e9999915f,1,0,0,0,0,0,0,0.8082995992282882,0.7350809624733654,0.0,1.471290435424115,0.909904677835987,1,33.0,1,1,0.9350175240562595,0.9350175240562595
2016-07-23,air_4433ab8e9999915f,0,0,1,0,0,0,0,0.7440352026676044,0.5261096474676804,0.0,-1.1407216087547967,0.8785062149676971,1,29.0,1,1,1.2422492754102465,1.2422492754102465
2016-07-25,air_4433ab8e9999915f,0,1,0,0,0,0,0,1.054646452710909,1.0589865007321773,0.0,1.0822673650144903,1.0354985293091468,1,22.0,1,1,-1.1201187106829253,-1.1201187106829253
2016-07-26,air_4433ab8e9999915f,0,0,0,0,0,1,0,1.086778650991251,0.8918094487276291,0.0,-1.3074457817874932,1.265753923676606,1,20.0,1,1,-0.40907583180792095,-0.40907583180792095
2016-07-27,air_4433ab8e9999915f,0,0,0,0,0,0,1,1.1403323147918207,1.01719223773104,0.0,-1.279658419615377,1.318084695123756,1,30.0,1,1,-0.2111792232845343,-0.2111792232845343
2016-07-28,air_4433ab8e9999915f,0,0,0,0,1,0,0,1.2902825734334158,1.2366121184870094,0.0,-0.6961238140009394,1.3390170037026157,1,33.0,1,1,0.007855512852768424,0.007855512852768424
2016-07-29,air_4433ab8e9999915f,1,0,0,0,0,0,0,1.3652577027542132,1.4246863019921259,0.0,1.5268651597683476,1.4122800837286258,1,26.0,1,1,1.1748259373313763,1.1748259373313763
2016-07-30,air_4433ab8e9999915f,0,0,1,0,0,0,0,1.3438362372339856,1.4246863019921259,0.0,1.749164057145276,1.2866862322554657,1,13.0,1,1,1.2899922877796086,1.2899922877796086
2016-08-01,air_4433ab8e9999915f,0,1,0,0,0,0,0,1.3759684355143273,1.3619949074904203,0.0,-0.2793133814191981,1.4646108551757757,1,23.0,1,1,-1.1733284801938175,-1.1733284801938175
2016-08-02,air_4433ab8e9999915f,0,0,0,0,0,1,0,1.3224147717137578,1.2993035129887147,0.0,-0.25152601924708196,1.4646108551757757,1,17.0,1,1,-0.8271005278969163,-0.8271005278969163
2016-08-03,air_4433ab8e9999915f,0,0,0,0,0,0,1,1.3652577027542132,1.3306492102395675,0.0,-0.25152601924708196,1.4541447008863455,1,10.0,1,1,-0.3879377041940049,-0.3879377041940049
2016-08-04,air_4433ab8e9999915f,0,0,0,0,1,0,0,1.4937864958755807,1.5605176567458208,0.0,1.8325261436616243,1.3913477751497656,1,12.0,1,1,-0.2636600918432225,-0.2636600918432225
2016-08-05,air_4433ab8e9999915f,1,0,0,0,0,0,0,1.5794723579564922,1.6754518799989477,0.0,2.2215492140712496,1.3494831579920459,1,15.0,1,1,0.767370305049339,0.767370305049339
2016-08-06,air_4433ab8e9999915f,0,0,1,0,0,0,0,1.5473401596761502,1.6650033142486633,0.0,2.2215492140712496,1.4646108551757757,1,16.0,1,1,0.5297485946308341,0.5297485946308341
2016-08-08,air_4433ab8e9999915f,0,1,0,0,0,0,0,1.4081006337946693,1.2888549472384305,0.0,-0.5016122787961267,1.4646108551757757,1,8.0,1,1,-1.1551059563887174,-1.1551059563887174
2016-08-09,air_4433ab8e9999915f,0,0,0,0,0,1,0,1.675868952797518,1.7799375375017903,0.0,1.2767789002193026,1.3704154665709056,1,15.0,1,1,-0.3387368899202347,-0.3387368899202347
2016-08-10,air_4433ab8e9999915f,0,0,0,0,0,0,1,1.3117040389536436,1.3619949074904203,0.0,-0.612761727484591,1.2238893065188863,1,26.0,1,1,0.6463727469834746,0.6463727469834746
2016-08-11,air_4433ab8e9999915f,0,0,0,0,1,0,0,1.2153074441126182,1.2366121184870094,1.0,1.9992503166943207,1.1820246893611661,1,10.0,1,1,0.3416921489622015,0.3416921489622015
2016-08-12,air_4433ab8e9999915f,1,0,0,0,0,0,0,1.1189108492715925,1.1948178554858722,0.0,2.2493365762433655,1.0668969921774367,1,16.0,1,1,-0.08289265569662987,-0.08289265569662987
2016-08-13,air_4433ab8e9999915f,0,0,1,0,0,0,0,1.043935719950795,1.0694350664824612,1.0,2.138187127554901,0.9517692949937068,1,13.0,1,1,0.08001670712096466,0.08001670712096466
2016-08-17,air_4433ab8e9999915f,0,0,0,0,0,0,1,1.4937864958755807,1.6232090512475266,0.0,-0.5016122787961267,1.5483400894912152,1,11.0,1,1,-0.8445941507498125,-0.8445941507498125
2016-08-18,air_4433ab8e9999915f,0,0,0,0,1,0,0,1.3117040389536436,1.142575026734451,0.0,-1.1962963330990288,1.4646108551757757,1,30.0,1,1,-0.5741718974821275,-0.5741718974821275
2016-08-19,air_4433ab8e9999915f,1,0,0,0,0,0,0,1.3973899010345552,1.3724434732407047,0.0,0.9155431919817933,1.4960093180440652,1,13.0,1,1,0.7312897079152408,0.7312897079152408
2016-08-20,air_4433ab8e9999915f,0,0,1,0,0,0,0,1.3224147717137578,1.1739207239853038,0.0,-1.3074457817874932,1.4646108551757757,1,26.0,1,1,0.6161233574670084,0.6161233574670084
2016-08-22,air_4433ab8e9999915f,0,1,0,0,0,0,0,1.3973899010345552,1.3724434732407047,0.0,-0.6961238140009394,1.4227462380180556,1,10.0,1,1,-1.9969865561843403,-1.9969865561843403
2016-08-23,air_4433ab8e9999915f,0,0,0,0,0,1,0,1.2795718406733017,1.4664805649932628,0.0,-0.3626754679355463,1.3076185408343262,1,12.0,1,1,-0.6375862803238758,-0.6375862803238758
2016-08-24,air_4433ab8e9999915f,0,0,0,0,0,0,1,1.1831752458322764,1.1948178554858722,0.0,-0.4460375544518946,1.1924908436505963,1,13.0,1,1,-0.45135208703575314,-0.45135208703575314
2016-08-25,air_4433ab8e9999915f,0,0,0,0,1,0,0,1.3331255044738715,1.2470606842372933,0.0,-0.001439759698037108,1.3494831579920459,1,44.0,1,1,-0.3245233213522567,-0.3245233213522567
2016-08-26,air_4433ab8e9999915f,1,0,0,0,0,0,0,1.3545469699940995,1.3306492102395675,0.0,-0.02922712187015334,1.297152386544896,1,34.0,1,1,1.023214539272944,1.023214539272944
2016-08-27,air_4433ab8e9999915f,0,0,1,0,0,0,0,0.8082995992282882,0.5470067789682488,0.0,-1.3630205061317253,0.962235449283137,1,21.0,1,1,1.084806669734182,1.084806669734182
2016-08-29,air_4433ab8e9999915f,0,1,0,0,0,0,0,1.1403323147918207,0.9962951062304716,0.0,-1.3074457817874932,1.0878293007562965,1,16.0,1,1,-1.4386484267960744,-1.4386484267960744
2016-08-30,air_4433ab8e9999915f,0,0,0,0,0,1,0,1.2045967113525042,1.0694350664824612,0.0,-1.279658419615377,1.2552877693871762,1,13.0,1,1,-0.6634622641271178,-0.6634622641271178
2016-08-31,air_4433ab8e9999915f,0,0,0,0,0,0,1,1.1938859785923903,1.2052664212361566,0.0,1.0544800028423738,1.1401600722034464,1,4.0,1,1,-0.24325086518151043,-0.24325086518151043
2016-09-01,air_4433ab8e9999915f,0,0,0,0,1,0,0,1.268861107913188,1.2993035129887147,0.0,1.5824398841125795,1.2762200779660362,1,26.0,1,1,-0.6281105679452237,-0.6281105679452237
2016-09-02,air_4433ab8e9999915f,1,0,0,0,0,0,0,1.2153074441126182,1.1948178554858722,0.0,0.05413496464619486,1.234355460808316,1,17.0,1,1,0.5494289203403422,0.5494289203403422
2016-09-03,air_4433ab8e9999915f,0,0,1,0,0,0,0,1.2474396423929601,1.1843692897355882,0.0,0.8877558298096774,1.3076185408343262,1,28.0,1,1,1.118700564011668,1.118700564011668
2016-09-05,air_4433ab8e9999915f,0,1,0,0,0,0,0,1.4081006337946693,1.3306492102395675,0.0,0.08192232681831109,1.4855431637546355,1,8.0,1,1,-1.3497225106271862,-1.3497225106271862
2016-09-06,air_4433ab8e9999915f,0,0,0,0,0,1,0,1.5473401596761502,1.6232090512475266,0.0,0.10970968899042709,1.5483400894912152,1,7.0,1,1,-0.6634622641271178,-0.6634622641271178
2016-09-07,air_4433ab8e9999915f,0,0,0,0,0,0,1,1.2474396423929601,1.2575092499875777,0.0,-0.584974365312475,1.297152386544896,1,15.0,1,1,-0.5690695908166995,-0.5690695908166995
2016-09-08,air_4433ab8e9999915f,0,0,0,0,1,0,0,1.0225142544305672,0.7873237912247866,0.0,-1.224083695271145,1.244821615097746,1,9.0,1,1,-0.425111652756409,-0.425111652756409
2016-09-09,air_4433ab8e9999915f,1,0,0,0,0,0,0,1.268861107913188,1.341097775989852,0.0,0.9989052784981418,1.1715585350717364,1,18.0,1,1,0.8592118250270433,0.8592118250270433
2016-09-10,air_4433ab8e9999915f,0,0,1,0,0,0,0,1.1831752458322764,1.2888549472384305,0.0,1.3323536245635346,0.962235449283137,1,29.0,1,1,1.3555933734779688,1.3555933734779688
2016-09-12,air_4433ab8e9999915f,0,1,0,0,0,0,0,0.7654566681878325,0.47386681871625913,0.0,-1.3630205061317253,0.9831677578619968,1,11.0,1,1,-1.328948833489372,-1.328948833489372
2016-09-13,air_4433ab8e9999915f,0,0,0,0,0,1,0,0.647638607826579,0.3275868982122798,0.0,-1.3630205061317253,0.8889723692571272,1,12.0,1,1,-0.8238204736119984,-0.8238204736119984
2016-09-14,air_4433ab8e9999915f,0,0,0,0,0,0,1,0.8939854613091999,0.8918094487276291,0.0,-0.4738249166240106,0.8785062149676971,1,17.0,1,1,-0.43859632037218305,-0.43859632037218305
2016-09-15,air_4433ab8e9999915f,0,0,0,0,1,0,0,1.011803521670453,1.1112293294835984,0.0,0.08192232681831109,1.0878293007562965,1,9.0,1,1,-0.121888856639544,-0.121888856639544
2016-09-16,air_4433ab8e9999915f,1,0,0,0,0,0,0,0.9796713233901115,0.7664266597242182,0.0,-1.3074457817874932,1.1506262264928766,1,11.0,1,1,0.7928818383764791,0.7928818383764791
2016-09-17,air_4433ab8e9999915f,0,0,1,0,0,0,0,0.9582498578698833,0.8918094487276291,0.0,-0.9739974357221002,1.0041000664408566,1,34.0,1,1,1.2437070773146546,1.2437070773146546
2016-09-20,air_4433ab8e9999915f,0,0,0,0,0,1,0,0.34773809054338845,0.07682132020545764,0.0,-1.3630205061317253,0.554055431995368,1,12.0,1,1,-1.8038278038502795,-1.8038278038502795
2016-09-21,air_4433ab8e9999915f,0,0,0,0,0,0,1,0.5619527457456673,0.588801041969386,0.0,-0.08480184621438555,0.522656969127078,1,28.0,1,1,0.2975936413538594,0.2975936413538594
2016-09-23,air_4433ab8e9999915f,1,0,0,0,0,0,0,0.7333244699074907,0.6201467392202384,0.0,-1.251871057443261,0.7529123634945375,1,15.0,1,1,0.11755510615947079,0.11755510615947079
2016-09-24,air_4433ab8e9999915f,0,0,1,0,0,0,0,0.8190103319884023,0.8186694884756395,0.0,-0.16816393273073377,0.7947769806522572,1,10.0,1,1,1.022850088796842,1.022850088796842
2016-09-26,air_4433ab8e9999915f,0,1,0,0,0,0,0,0.9368283923496555,0.7455295282236498,0.0,-1.3630205061317253,1.1087616093351564,1,14.0,1,1,-1.1062695925910493,-1.1062695925910493
2016-09-27,air_4433ab8e9999915f,0,0,0,0,0,1,0,0.9261176595895417,0.8082209227253551,0.0,-1.1962963330990288,1.0041000664408566,1,19.0,1,1,-0.49800174797680924,-0.49800174797680924
2016-09-28,air_4433ab8e9999915f,0,0,0,0,0,0,1,1.011803521670453,0.797772356975071,0.0,-1.3630205061317253,1.1610923807823061,1,22.0,1,1,-0.3857510013373929,-0.3857510013373929
2016-09-29,air_4433ab8e9999915f,0,0,0,0,1,0,0,0.6583493405866931,0.5365582132179648,0.0,-1.1962963330990288,0.6063862034425178,1,14.0,1,1,-0.2673045966042425,-0.2673045966042425
2016-09-30,air_4433ab8e9999915f,1,0,0,0,0,0,0,0.46555615090464203,0.505212515967112,0.0,0.7766063811212132,0.24007080331246883,1,31.0,1,1,1.0895445259235081,1.0895445259235081
2016-10-01,air_4433ab8e9999915f,0,0,1,0,0,0,0,0.679770806106921,0.7873237912247866,0.0,0.8877558298096774,0.6587169748896675,1,12.0,1,1,1.1227095192487901,1.1227095192487901
2016-10-03,air_4433ab8e9999915f,0,1,0,0,0,0,0,0.8511425302687439,0.7037352652225125,0.0,-1.251871057443261,0.8575739063888372,1,4.0,1,1,-1.5425168124851447,-1.5425168124851447
2016-10-04,air_4433ab8e9999915f,0,0,0,0,0,1,0,1.011803521670453,1.1112293294835984,0.0,0.1930717755067753,0.6587169748896675,1,16.0,1,1,-0.721409889827336,-0.721409889827336
2016-10-05,air_4433ab8e9999915f,0,0,0,0,0,0,1,0.4334239526243001,0.2857926352111426,0.0,-1.279658419615377,0.3551985004961985,1,10.0,1,1,-0.8868704059776445,-0.8868704059776445
2016-10-06,air_4433ab8e9999915f,0,0,0,0,1,0,0,0.8082995992282882,0.7873237912247866,0.0,0.9989052784981418,0.8157092892311171,1,11.0,1,1,-0.42729835561302104,-0.42729835561302104
2016-10-07,air_4433ab8e9999915f,1,0,0,0,0,0,0,0.4012917543439582,0.4111754242145535,0.0,0.5543074837442846,0.39706311765391844,1,14.0,1,1,0.7167116888711608,0.7167116888711608
2016-10-08,air_4433ab8e9999915f,0,0,1,0,0,0,0,0.262052228462477,0.3275868982122798,0.0,-1.3630205061317253,0.24007080331246883,1,11.0,1,1,0.9616224088117056,0.9616224088117056
2016-10-11,air_4433ab8e9999915f,0,0,0,0,0,1,0,0.01570537497985618,0.0036813599534679642,0.0,0.13749705116254332,-0.0006507453444205931,1,10.0,1,1,-1.1977466620926516,-1.1977466620926516
2016-10-12,air_4433ab8e9999915f,0,0,0,0,0,0,1,0.026416107739970086,0.4007268584642695,0.0,-0.6405490896567071,-0.021583053923280464,1,20.0,1,1,-0.5082063613076653,-0.5082063613076653
2016-10-13,air_4433ab8e9999915f,0,0,0,0,1,0,0,-0.059269754340941366,-0.03811290304766888,0.0,-0.08480184621438555,-0.1995076768435901,1,21.0,1,1,-0.47504136798238317,-0.47504136798238317
2016-10-14,air_4433ab8e9999915f,1,0,0,0,0,0,0,0.06925903878042591,0.21265267495915294,0.0,1.2489915380471868,-0.2309061397118799,1,29.0,1,1,0.8690519878817973,0.8690519878817973
2016-10-15,air_4433ab8e9999915f,0,0,1,0,0,0,0,0.240630762942249,0.4320725557151223,0.0,0.6654569324327487,0.08307848897101926,1,21.0,1,1,1.3198772268199728,1.3198772268199728
2016-10-17,air_4433ab8e9999915f,0,1,0,0,0,0,0,0.49768834918498395,0.44252112146540634,0.0,-1.3074457817874932,0.522656969127078,1,12.0,1,1,-1.4120435420406283,-1.4120435420406283
2016-10-18,air_4433ab8e9999915f,0,0,0,0,0,1,0,0.647638607826579,0.7141838309727969,0.0,-0.4738249166240106,0.4912585062587882,1,10.0,1,1,-0.6350351269911617,-0.6350351269911617
2016-10-19,air_4433ab8e9999915f,0,0,0,0,0,0,1,0.34773809054338845,0.4320725557151223,0.0,1.5268651597683476,0.21913849473360877,1,22.0,1,1,-0.5023751536900333,-0.5023751536900333
2016-10-20,air_4433ab8e9999915f,0,0,0,0,1,0,0,0.42271321986418603,0.797772356975071,0.0,1.5268651597683476,0.21913849473360877,1,8.0,1,1,-0.2888071746942606,-0.2888071746942606
2016-10-21,air_4433ab8e9999915f,1,0,0,0,0,0,0,-0.037848288820713546,0.024578491454036386,0.0,1.415715711079883,-0.13671075110701011,1,10.0,1,1,0.8916479174001214,0.8916479174001214
2016-10-22,air_4433ab8e9999915f,0,0,1,0,0,0,0,-0.1663770819420808,-0.0694586002985217,0.0,0.3042212241952397,-0.3983646083427595,1,22.0,1,1,1.421923360128533,1.421923360128533
2016-10-24,air_4433ab8e9999915f,0,1,0,0,0,0,0,-0.1342448836617391,-0.03811290304766888,0.0,0.8877558298096774,-0.30416921973788974,1,22.0,1,1,-1.2509564316035438,-1.2509564316035438
2016-10-25,air_4433ab8e9999915f,0,0,0,0,0,1,0,-0.0057160905403716355,0.05592418870488921,0.0,0.44315803505582013,-0.30416921973788974,1,8.0,1,1,-0.5993189803331656,-0.5993189803331656
2016-10-26,air_4433ab8e9999915f,0,0,0,0,0,0,1,0.5833742112658952,0.8395666199762079,0.0,1.2767789002193026,0.28193542047018877,1,26.0,1,1,-0.21992603471098235,-0.21992603471098235
2016-10-27,air_4433ab8e9999915f,0,0,0,0,1,0,0,0.037126840500084184,0.09771845170602605,0.0,1.4435030732519991,-0.14717690539644024,1,22.0,1,1,-0.20680581757131028,-0.20680581757131028
2016-10-28,air_4433ab8e9999915f,1,0,0,0,0,0,0,-0.23064147850276445,-0.3202241783053437,0.0,-1.279658419615377,-0.17857536826473003,1,44.0,1,1,0.796890793613601,0.796890793613601
2016-10-29,air_4433ab8e9999915f,0,0,1,0,0,0,0,-0.3056166078235622,-0.25753278380363825,0.0,-0.02922712187015334,-0.1995076768435901,1,18.0,1,1,1.5975884896096977,1.5975884896096977
2016-10-31,air_4433ab8e9999915f,0,1,0,0,0,0,0,-0.3056166078235622,-0.1948413893019328,0.0,-1.3352331439596092,-0.565823076973639,1,22.0,1,1,-1.0865892668815413,-1.0865892668815413
2016-11-01,air_4433ab8e9999915f,0,0,0,0,0,1,0,-0.4555668664651575,-0.48740123030989163,0.0,-1.3630205061317253,-0.4088307626321894,1,22.0,1,1,-0.8117936079006323,-0.8117936079006323
2016-11-02,air_4433ab8e9999915f,0,0,0,0,0,0,1,-0.5626741940662969,-0.6023354535630185,0.0,0.6654569324327487,-0.6181538484207889,1,53.0,1,1,0.30488265087589944,0.30488265087589944
2016-11-04,air_4433ab8e9999915f,1,0,0,0,0,0,0,-0.38059173714435973,-0.4351584015584704,0.0,0.08192232681831109,-0.3774322997638995,1,12.0,1,1,-0.02020717380708567,-0.02020717380708567
2016-11-05,air_4433ab8e9999915f,0,0,1,0,0,0,0,0.18707709914167928,0.33803546396256384,0.0,1.3879283489077672,-0.14717690539644024,1,21.0,1,1,1.1409320430538903,1.1409320430538903
2016-11-07,air_4433ab8e9999915f,0,1,0,0,0,0,0,-0.7126244527078921,-0.6441297165641554,0.0,1.3323536245635346,-0.7437476998939485,1,23.0,1,1,-1.319108670634618,-1.319108670634618
2016-11-08,air_4433ab8e9999915f,0,0,0,0,0,1,0,-0.42343466818481557,-0.414261270057902,0.0,-0.4460375544518946,-0.7018830827362287,1,22.0,1,1,-1.1445368925817594,-1.1445368925817594
2016-11-10,air_4433ab8e9999915f,0,0,0,0,1,0,0,-0.7554673837483479,-0.8844467288206932,0.0,-1.251871057443261,-0.7018830827362287,1,28.0,1,1,-0.5931233222394315,-0.5931233222394315
2016-11-11,air_4433ab8e9999915f,1,0,0,0,0,0,0,-0.8518639785893733,-0.9993809520738198,0.0,-1.3630205061317253,-0.7437476998939485,1,18.0,1,1,0.31909621944387745,0.31909621944387745
2016-11-12,air_4433ab8e9999915f,0,0,1,0,0,0,0,-0.26277367678310637,-0.03811290304766888,0.0,0.693244294604865,-0.4088307626321894,1,20.0,1,1,1.657722818166528,1.657722818166528
2016-11-14,air_4433ab8e9999915f,0,1,0,0,0,0,0,-0.1342448836617391,-0.1948413893019328,0.0,-0.33488810576343014,-0.2309061397118799,1,14.0,1,1,-1.4251637591803004,-1.4251637591803004
2016-11-15,air_4433ab8e9999915f,0,0,0,0,0,1,0,0.037126840500084184,0.39027829271398506,0.0,-0.22373865707496599,-0.0320492082127104,1,7.0,1,1,-0.9433602297734548,-0.9433602297734548
2016-11-16,air_4433ab8e9999915f,0,0,0,0,0,0,1,-0.4555668664651575,-0.5187469275607445,0.0,0.9711179163260258,-0.544890768394779,1,17.0,1,1,-0.3839287489568829,-0.3839287489568829
2016-11-17,air_4433ab8e9999915f,0,0,0,0,1,0,0,-0.6590707889073224,-0.6754754138150082,0.0,-1.1407216087547967,-0.6286200027102189,1,8.0,1,1,-0.3361857365875207,-0.3361857365875207
2016-11-18,air_4433ab8e9999915f,1,0,0,0,0,0,0,-0.5840956595865248,-0.48740123030989163,0.0,1.3045662623914187,-0.7856123170516685,1,35.0,1,1,0.9065903869203035,0.9065903869203035
2016-11-19,air_4433ab8e9999915f,0,0,1,0,0,0,0,-0.6483600561472084,-0.8113067685687035,0.0,-1.3630205061317253,-0.4925599969476292,1,19.0,1,1,1.3931317725164751,1.3931317725164751
2016-11-21,air_4433ab8e9999915f,0,1,0,0,0,0,0,-0.3698810043842458,-0.456055533059039,0.0,0.5820948459164006,-0.3774322997638995,1,10.0,1,1,-1.326033229680556,-1.326033229680556
2016-11-22,air_4433ab8e9999915f,0,0,0,0,0,1,0,-0.09140195262128328,0.18130697770830012,0.0,0.7766063811212132,-0.1995076768435901,1,29.0,1,1,0.5796783098568083,0.5796783098568083
2016-11-24,air_4433ab8e9999915f,0,0,0,0,1,0,0,-1.1946074269130196,-1.3859778848343371,0.0,-1.0017847978942163,-1.0891307914451378,1,15.0,1,1,-1.1525548030560036,-1.1525548030560036
2016-11-25,air_4433ab8e9999915f,1,0,0,0,0,0,0,-1.0660786337916524,-1.0202780835743885,0.0,-0.8906353492057518,-1.2251907972077272,1,23.0,1,1,0.776481566951889,0.776481566951889
2016-11-26,air_4433ab8e9999915f,0,0,1,0,0,0,0,-0.7661781165084618,-0.7799610713178506,0.0,0.9433305541539099,-0.9426046313931181,1,26.0,1,1,1.7003635238704622,1.7003635238704622
2016-11-28,air_4433ab8e9999915f,0,1,0,0,0,0,0,-0.5626741940662969,-0.7172696768161453,0.0,0.05413496464619486,-0.2937030654484598,1,16.0,1,1,-1.281570271596112,-1.281570271596112
2016-11-29,air_4433ab8e9999915f,0,0,0,0,0,1,0,-0.8090210475489176,-0.9575866890726829,0.0,-0.5293996409682428,-0.7751461627622385,1,12.0,1,1,-0.6539865517484658,-0.6539865517484658
2016-11-30,air_4433ab8e9999915f,0,0,0,0,0,0,1,-0.8411532458292594,-0.9262409918218302,0.0,-0.08480184621438555,-0.7960784713410984,1,11.0,1,1,-0.42146714799538904,-0.42146714799538904
2016-12-01,air_4433ab8e9999915f,0,0,0,0,1,0,0,-0.38059173714435973,-0.25753278380363825,0.0,-0.6405490896567071,-0.3460338368956096,1,25.0,1,1,-0.5235132813039494,-0.5235132813039494
2016-12-02,air_4433ab8e9999915f,1,0,0,0,0,0,0,-0.5305419957859551,-0.6545782823144398,0.0,0.44315803505582013,-0.45069537978990937,1,28.0,1,1,1.033054702127698,1.033054702127698
2016-12-03,air_4433ab8e9999915f,0,0,1,0,0,0,0,-0.3698810043842458,-0.36201844130648075,0.0,0.7766063811212132,-0.4088307626321894,1,23.0,1,1,2.1373396447167616,2.1373396447167616
2016-12-05,air_4433ab8e9999915f,0,1,0,0,0,0,0,-0.2734844095432203,-0.13214999480022735,0.0,-0.7516985383451714,-0.33556768260617964,1,12.0,1,1,-1.2174269878021597,-1.2174269878021597
2016-12-06,air_4433ab8e9999915f,0,0,0,0,0,1,0,-0.6376493233870945,-0.5187469275607445,0.0,0.2486464998510075,-0.7228153913150887,1,18.0,1,1,-0.7483792250588841,-0.7483792250588841
2016-12-07,air_4433ab8e9999915f,0,0,0,0,0,0,1,-1.0339464355113104,-0.9993809520738198,0.0,0.41537067288370416,-0.9007400142353982,1,15.0,1,1,-0.22247718804369634,-0.22247718804369634
2016-12-08,air_4433ab8e9999915f,0,0,0,0,1,0,0,-1.0339464355113104,-0.9053438603212616,0.0,0.8043937432933291,-1.0263338657085577,1,10.0,1,1,-0.0602967261783058,-0.0602967261783058
2016-12-09,air_4433ab8e9999915f,1,0,0,0,0,0,0,-0.6912029871876642,-0.46650409880932325,0.0,0.1652844133346593,-0.8065446256305283,1,23.0,1,1,1.64168699721804,1.64168699721804
2016-12-10,air_4433ab8e9999915f,0,0,1,0,0,0,0,-1.0767893665517663,-1.0725209123258097,0.0,-0.4460375544518946,-1.1205292543134275,1,17.0,1,1,2.3527298760930444,2.3527298760930444
2016-12-12,air_4433ab8e9999915f,0,1,0,0,0,0,0,-1.2267396251933615,-1.1874551355789364,0.0,-0.8628479870336359,-1.2251907972077272,1,24.0,1,1,-1.026090487848609,-1.026090487848609
