visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-02-04,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,-1.234601097069146,-1.2402419943737388,0.0,0.18829960051671132,-1.2072649540922544,1,3.0,1,1,-1.1469525229019517,-1.1469525229019517
2016-02-05,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,-0.9312469205104706,-0.7615989138102287,0.0,0.9429388774968935,-1.267536198962019,1,8.0,1,1,-0.7828321594212352,-0.7828321594212352
2016-02-06,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,-1.0323649793633622,-1.189858512209159,0.0,-1.0045173211616414,-0.8094747379518067,1,3.0,1,1,-0.5655984459704947,-0.5655984459704947
2016-02-08,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,-1.3230793985654261,-1.2654337354560288,0.0,0.0909267905837845,-1.1831564561443484,1,3.0,1,1,-1.3505626853381076,-1.3505626853381076
2016-02-09,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,-1.045004736719974,-0.5852567262341988,0.0,0.8455660675639667,-1.267536198962019,1,9.0,1,1,-1.138530691365663,-1.138530691365663
2016-02-10,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,-1.1208432808596427,-1.0764956773388539,0.0,1.1620276998459786,-1.1469937092224896,1,7.0,1,1,-0.8232074106099133,-0.8232074106099133
2016-02-11,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,-1.1208432808596427,-0.9883245835508389,1.0,1.1620276998459786,-1.1349394602485368,1,14.0,1,1,-0.8945452777408291,-0.8945452777408291
2016-02-12,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,-0.9691661925803051,-0.9379411013862587,0.0,-0.6637124863963978,-1.1590479581964426,1,2.0,1,1,-0.8398033727549528,-0.8398033727549528
2016-02-13,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,-0.10966269233072555,0.3090500821870967,0.0,-0.12816203176530075,-0.3393590279676412,1,6.0,1,1,-0.6550184808116776,-0.6550184808116776
2016-02-15,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,-0.8554083763708019,-0.4844897619050387,0.0,-1.1505765360610314,-0.9541257256392421,1,10.0,1,1,-1.3540304983236382,-1.3540304983236382
2016-02-16,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,-1.1714023102860887,-1.1772626416680139,0.0,1.0403116874298204,-1.1952107051183014,1,8.0,1,1,-1.1977312130472217,-1.1977312130472217
2016-02-17,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,-1.0955637661464195,-0.7490030432690837,0.0,0.821222865080735,-1.1831564561443484,1,5.0,1,1,-1.0332577971620545,-1.0332577971620545
2016-02-18,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,-1.0955637661464195,-1.089091547879999,0.0,0.40738842286579635,-1.2072649540922544,1,3.0,1,1,-1.0426704324084948,-1.0426704324084948
2016-02-19,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,-0.6531722586650186,-0.35853105649358863,0.0,1.0159684849465886,-1.0505597174308658,1,4.0,1,1,-0.7320534692759652,-0.7320534692759652
2016-02-20,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,-0.8680481337274134,-1.026112195174274,0.0,-1.1018901310945681,-0.5563355094987946,1,5.0,1,1,-0.7652453935660442,-0.7652453935660442
2016-02-22,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,-1.0323649793633622,-1.2024543827503038,0.0,-1.1262333335777999,-0.7492034930820418,1,3.0,1,1,-1.3413977510192052,-1.3413977510192052
2016-02-23,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,-1.0323649793633622,-1.1772626416680139,0.0,-1.2236061435107266,-0.7492034930820418,1,5.0,1,1,-1.1308519626119882,-1.1308519626119882
2016-02-24,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,-1.1461227955728657,-1.4669676641143492,0.0,-1.2236061435107266,-1.0385054684569128,1,13.0,1,1,-1.087999702147931,-1.087999702147931
2016-02-25,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,-1.398917942705095,-1.3787965703263338,0.0,-0.7610852963293245,-1.291644696909925,1,4.0,1,1,-0.986442321857391,-0.986442321857391
2016-02-26,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,-1.1461227955728657,-1.0009204540919838,0.0,1.3080869147453689,-1.327807443831784,1,12.0,1,1,-0.5871484266662923,-0.5871484266662923
2016-02-27,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,-0.8933276484406363,-0.8623658781393888,0.0,1.3080869147453689,-1.014396970509007,1,14.0,1,1,-0.42341811356373876,-0.42341811356373876
2016-02-29,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,-0.8301288616575789,-0.5726608556930536,0.0,-0.7367420938460928,-0.761257742055995,1,3.0,1,1,-1.2948299766420794,-1.2948299766420794
2016-03-01,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,-1.2219613397125342,-1.1394750300445788,0.0,1.4054597246782956,-1.0867224643527247,1,14.0,1,1,-1.1885662787283193,-1.1885662787283193
2016-03-02,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,-1.0829240087898084,-0.8749617486805338,0.0,0.8699092700471983,-1.2072649540922544,1,6.0,1,1,-1.0619911047564512,-1.0619911047564512
2016-03-03,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,-0.716371045448076,-0.3711269270347338,0.0,1.381116522195064,-1.0626139664048186,1,5.0,1,1,-1.0783393659739529,-1.0783393659739529
2016-03-04,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,-0.5646939571687382,-0.4341062797404586,0.0,1.1133412948795152,-0.6648237502643712,1,4.0,1,1,-0.7149621052758499,-0.7149621052758499
2016-03-05,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,-0.5267746850989039,-0.38372279757587857,0.0,-0.6150260814299344,-0.41168452181135906,1,14.0,1,1,-0.4974806908975716,-0.4974806908975716
2016-03-07,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,-0.09702293497411413,-0.4844897619050387,0.0,-1.2479493459939581,0.20308217586024188,1,12.0,1,1,-1.3966350578601574,-1.3966350578601574
2016-03-08,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,0.11785294008828089,0.18309137677564663,0.0,0.7238500551478082,0.19102792688628875,1,4.0,1,1,-1.0694221325825883,-1.0694221325825883
2016-03-09,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,-0.7795698322311332,-0.5600649851519086,0.0,-1.2479493459939581,-0.8818002317955245,1,8.0,1,1,-1.1147514023220244,-1.1147514023220244
2016-03-10,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,-1.1082035235030312,-1.366200699785189,0.0,-1.2479493459939581,-0.9059087297434304,1,4.0,1,1,-0.9970934617415208,-0.9970934617415208
2016-03-11,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,-1.2977998838522031,-1.6685015927726692,0.0,-1.2479493459939581,-0.9782342235871482,1,8.0,1,1,-0.6664127234784211,-0.6664127234784211
2016-03-14,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,-1.158762552929477,-1.567734628443509,0.0,-1.2479493459939581,-0.8697459828215715,1,1.0,1,1,-1.2903713599463973,-1.2903713599463973
2016-03-15,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,-0.8554083763708019,-0.6608319494810688,0.0,1.527175737094454,-0.8576917338476185,1,4.0,1,1,-1.021863554495311,-1.021863554495311
2016-03-16,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,-0.7795698322311332,-0.6860236905633587,0.0,-0.6637124863963978,-0.9902884725611011,1,10.0,1,1,-0.9346728280019694,-0.9346728280019694
2016-03-17,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,-0.22342050854022877,0.13270789461106636,0.0,1.527175737094454,-0.5683897584727475,1,15.0,1,1,-0.8883527545523816,-0.8883527545523816
2016-03-18,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,-0.00854463347783375,0.2586666000225164,0.0,0.6021340427316498,-0.4237387707853121,1,11.0,1,1,-0.521755381796286,-0.521755381796286
2016-03-23,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,-0.42565662624601214,-0.16959299837641356,0.0,0.18829960051671132,-0.435793019759265,1,8.0,1,1,-0.9190676695670815,-0.9190676695670815
2016-03-24,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,-1.0829240087898084,-1.2402419943737388,0.0,-0.8828013087454829,-0.8456374848736656,1,7.0,1,1,-0.9772773875384886,-0.9772773875384886
2016-03-25,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,-0.8554083763708019,-0.6230443378576337,0.0,0.9916252824633567,-1.0385054684569128,1,14.0,1,1,-0.3867583762881292,-0.3867583762881292
2016-03-26,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,-0.8680481337274134,-0.8623658781393888,0.0,0.26132920796640635,-0.725094995134136,1,11.0,1,1,-0.39245549762150095,-0.39245549762150095
2016-03-28,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,-0.450936140959235,-0.32074344487015355,0.0,-0.566339676463471,-0.2549792851499706,1,7.0,1,1,-1.0528261704375488,-1.0528261704375488
2016-03-29,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,-0.23606026589684018,-0.09401777512954337,0.0,1.1376844973627471,-0.4478472687332179,1,11.0,1,1,-0.7840706640589247,-0.7840706640589247
2016-03-30,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,0.0040951238787776695,0.08232441244648651,0.0,-0.3715940565976175,-0.20676228925415874,1,4.0,1,1,-0.8675458766391978,-0.8675458766391978
2016-03-31,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,0.0040951238787776695,0.10751615352877643,0.0,0.967282079980125,-0.26703353412392355,1,11.0,1,1,-0.8326200458563535,-0.8326200458563535
2016-04-01,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,-0.261339780610063,-0.11920951621183373,0.0,-0.20119163921499578,-0.36346752591554726,1,5.0,1,1,-0.6302483880578873,-0.6302483880578873
2016-04-04,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,0.09257342537505783,0.3216459527282414,0.0,-1.0775469286113364,-0.17059954233229999,1,10.0,1,1,-1.270555285743365,-1.270555285743365
2016-04-05,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,-0.5141349277422923,-0.8245782665159537,0.0,-1.2479493459939581,-0.2429250361760177,1,9.0,1,1,-1.07041293629274,-1.07041293629274
2016-04-06,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,-0.033824148191056815,0.10751615352877643,0.0,0.7725364601142719,-0.4599015177071709,1,11.0,1,1,-1.0047721904951958,-1.0047721904951958
2016-04-07,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,-0.13494220704394838,0.0949202829876317,0.0,-1.1262333335777999,0.0825396861207123,1,5.0,1,1,-1.118219215307555,-1.118219215307555
2016-04-08,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,0.15577221215811538,0.44760465813969147,0.0,-0.17684843673176395,0.04637693919885335,1,9.0,1,1,-0.5712955673038665,-0.5712955673038665
2016-04-09,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,0.28216978572423,0.5231798813865617,0.0,0.5777908402484182,-0.02594855464486436,1,3.0,1,1,-0.48088472875253213,-0.48088472875253213
2016-04-11,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,-0.4130168688894007,-0.2829558332467184,0.0,0.26132920796640635,-0.4478472687332179,1,1.0,1,1,-1.2923529673667005,-1.2923529673667005
2016-04-12,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,-0.5520541998121268,-0.5348732440696188,0.0,1.527175737094454,-0.725094995134136,1,6.0,1,1,-1.1323381681772156,-1.1323381681772156
2016-04-13,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,-0.05910366290427965,-0.04363429296496353,0.0,-1.0775469286113364,-0.06211130156672332,1,7.0,1,1,-1.0461382453940256,-1.0461382453940256
2016-04-14,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,0.01673488123538909,-0.21997648054099342,0.0,-1.2479493459939581,0.23924492278210063,1,14.0,1,1,-1.0136894238865601,-1.0136894238865601
2016-04-15,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,0.18105172687133822,0.2586666000225164,0.0,1.6975781544770756,-0.013894305670911444,1,11.0,1,1,-0.5985426693330358,-0.5985426693330358
2016-04-16,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,0.11785294008828089,0.19568724731679138,0.0,-0.2985644491479225,-0.12238254643648812,1,12.0,1,1,-0.387253778143205,-0.387253778143205
2016-04-18,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,0.509685418143236,0.9388436092443468,0.0,0.4317316253490282,0.3236246655997715,1,5.0,1,1,-1.3800390957151178,-1.3800390957151178
2016-04-19,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,0.16841196951472656,0.3216459527282414,0.0,1.5758621420609171,0.10664818406861815,1,5.0,1,1,-1.0694221325825883,-1.0694221325825883
2016-04-20,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,0.0040951238787776695,-0.005846681341528427,0.0,1.527175737094454,-0.15854529335834686,1,3.0,1,1,-0.938388341915038,-0.938388341915038
2016-04-21,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,0.20633124158456104,0.10751615352877643,0.0,-1.2479493459939581,0.26335342073000667,1,8.0,1,1,-1.0426704324084948,-1.0426704324084948
2016-04-22,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,0.30744930043745283,0.5483716224688516,0.0,0.821222865080735,0.25129917175605354,1,4.0,1,1,-0.5534611005211375,-0.5534611005211375
2016-04-23,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,0.38328784457712134,0.38462530543396645,0.0,-0.7367420938460928,0.3477331635476773,1,5.0,1,1,-0.4580962434190451,-0.4580962434190451
2016-04-25,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,0.40856735929034466,0.4727963992219818,0.0,0.8699092700471983,0.28746191867791254,1,9.0,1,1,-1.245785192989575,-1.245785192989575
2016-04-26,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,0.5476046902130705,0.7247138100448819,0.0,1.4054597246782956,0.3718416614955831,1,2.0,1,1,-0.9745526773355716,-0.9745526773355716
2016-04-27,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,0.40856735929034466,0.3090500821870967,0.0,-1.1749197385442631,0.4923841512351127,1,6.0,1,1,-0.9554797059151532,-0.9554797059151532
2016-04-28,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,-0.05910366290427965,-0.49708563244618365,0.0,-1.2479493459939581,0.26335342073000667,1,17.0,1,1,-0.7181822173338427,-0.7181822173338427
2016-04-29,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,0.11785294008828089,0.2586666000225164,1.0,1.0403116874298204,0.034322690224900435,1,10.0,1,1,-0.5485070819703795,-0.5485070819703795
2016-05-02,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,0.32008905779406405,0.2586666000225164,0.0,-0.3959372590808492,0.25129917175605354,1,6.0,1,1,-1.0040290877125821,-1.0040290877125821
2016-05-06,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,0.40856735929034466,0.39722117597511164,0.0,-1.2236061435107266,0.4923841512351127,1,2.0,1,1,-1.1199531218003205,-1.1199531218003205
2016-05-09,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,0.45912638871679035,0.3090500821870967,0.0,-1.2479493459939581,0.6129266409746423,1,7.0,1,1,-1.4568263832518678,-1.4568263832518678
2016-05-10,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,0.4464866313601787,0.4098170465162568,0.0,-1.2236061435107266,0.6008723920006896,1,5.0,1,1,-1.2968115840623826,-1.2968115840623826
2016-05-11,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,0.8256793520585226,0.976631220867782,0.0,-0.8341149037790195,0.5888181430267365,1,5.0,1,1,-1.1095496828437286,-1.1095496828437286
2016-05-12,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,0.8635986241283571,1.089994055738087,0.0,1.9410101793093926,0.7696318776360308,1,9.0,1,1,-0.9909009385530733,-0.9909009385530733
2016-05-13,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,0.8003998373452997,0.9010559976209118,0.0,1.4541461296447589,0.6490893878965013,1,7.0,1,1,-0.6391656214492517,-0.6391656214492517
2016-05-16,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,0.5223251754998477,0.49798814030427174,0.0,-0.8097717012957879,0.3718416614955831,1,15.0,1,1,-1.3966350578601574,-1.3966350578601574
2016-05-17,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,0.4338468740035675,0.14530376515221152,0.0,-1.2479493459939581,0.456221404313254,1,7.0,1,1,-1.2269599224966943,-1.2269599224966943
2016-05-18,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,0.6487227490659623,1.039610573573507,0.0,2.014039786759088,0.23924492278210063,1,4.0,1,1,-1.027065273973607,-1.027065273973607
2016-05-19,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,0.5602444475696822,0.7247138100448819,0.0,1.5758621420609171,0.44416715533930107,1,7.0,1,1,-1.0186434424373183,-1.0186434424373183
2016-05-20,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,0.29480954308084123,0.18309137677564663,0.0,-0.8341149037790195,0.3959501594434892,1,13.0,1,1,-0.6386702195941759,-0.6386702195941759
2016-05-21,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,0.5349649328564593,0.8758642565386219,0.0,1.6975781544770756,0.20308217586024188,1,4.0,1,1,-0.36768540486771073,-0.36768540486771073
2016-05-23,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,1.0911142565473635,1.4552743014312919,0.0,1.7949509644100026,0.4803299022611598,1,9.0,1,1,-1.2896282571637836,-1.2896282571637836
2016-05-26,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,1.0279154697643063,0.9892270914089267,0.0,-0.3715940565976175,1.1071508489067137,1,4.0,1,1,-0.943094659538258,-0.943094659538258
2016-05-27,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,0.5728842049262933,0.38462530543396645,0.0,-1.1749197385442631,0.4923841512351127,1,6.0,1,1,-0.6547707798841396,-0.6547707798841396
2016-05-28,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,0.5602444475696822,0.5987551046334318,0.0,-1.1992629410274949,0.4803299022611598,1,3.0,1,1,-0.46305026196980315,-0.46305026196980315
2016-05-30,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,0.32008905779406405,0.24607072948137165,0.0,-1.2479493459939581,0.5164926491830187,1,2.0,1,1,-1.2767478089318125,-1.2767478089318125
2016-05-31,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,0.6992817784924079,0.6995220689625915,0.0,-0.12816203176530075,0.6249808899485955,1,2.0,1,1,-1.0530738713650867,-1.0530738713650867
2016-06-01,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,0.8383191094151342,0.8884601270797666,0.0,0.1396131955502479,0.8299031225057957,1,12.0,1,1,-1.0738807492782705,-1.0738807492782705
2016-06-02,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,0.7372010505622424,0.8380766449151867,0.0,1.9166669768261608,0.6249808899485955,1,3.0,1,1,-1.014184825741636,-1.014184825741636
2016-06-03,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,0.5728842049262933,0.6113509751745766,0.0,1.8436373693764656,0.3718416614955831,1,9.0,1,1,-0.7114942922903192,-0.7114942922903192
2016-06-04,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,0.8635986241283571,0.9892270914089267,0.0,0.6995068526645767,0.6249808899485955,1,2.0,1,1,-0.5405806522891666,-0.5405806522891666
2016-06-06,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,0.6487227490659623,0.5735633635511415,0.0,-1.1262333335777999,0.6249808899485955,1,2.0,1,1,-1.3039949109609819,-1.3039949109609819
2016-06-07,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,0.5981637196395166,0.19568724731679138,0.0,-1.2479493459939581,0.8781201184016073,1,8.0,1,1,-1.161566877626688,-1.161566877626688
2016-06-08,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,0.88887813884158,1.0018229619500718,0.0,0.1396131955502479,0.6490893878965013,1,4.0,1,1,-0.9998181719444377,-0.9998181719444377
2016-06-09,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,0.8003998373452997,0.5483716224688516,0.0,-1.2479493459939581,1.0227711060890432,1,15.0,1,1,-1.0493583574520182,-1.0493583574520182
2016-06-10,air_4ce7b17062a1bf73,1,0,0,0,0,0,0,1.0911142565473635,1.190761020067247,0.0,1.2350573072956736,0.9986626081411369,1,14.0,1,1,-0.618358743536068,-0.618358743536068
2016-06-11,air_4ce7b17062a1bf73,0,0,1,0,0,0,0,1.0911142565473635,1.2285486316906822,0.0,1.356773319711832,0.8178488735318425,1,7.0,1,1,-0.4605732526944241,-0.4605732526944241
2016-06-13,air_4ce7b17062a1bf73,0,1,0,0,0,0,0,0.6234432343527394,0.4224129170574015,0.0,-1.2479493459939581,0.8660658694276546,1,7.0,1,1,-1.3641862363526922,-1.3641862363526922
2016-06-14,air_4ce7b17062a1bf73,0,0,0,0,0,1,0,0.9267974109114144,0.8632683859974767,0.0,0.017897183134089483,0.8781201184016073,1,5.0,1,1,-1.0884951040030069,-1.0884951040030069
2016-06-15,air_4ce7b17062a1bf73,0,0,0,0,0,0,1,0.7498408079188541,0.3594335643516765,0.0,-1.2479493459939581,1.0227711060890432,1,2.0,1,1,-1.029542283248986,-1.029542283248986
2016-06-16,air_4ce7b17062a1bf73,0,0,0,0,1,0,0,0.9141576535548032,0.6365427162568665,0.0,-1.2479493459939581,1.0348253550629958,1,11.0,1,1,-1.0993939448146746,-1.0993939448146746
