visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-07-19,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,1.1608463224793897,1.2010190505536635,0.0,1.7837775822333455,1.0889318055485515,1,7.0,1,1,-0.8449107483712768,-0.8449107483712768
2016-07-20,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,1.10758631150729,1.2613780856563495,0.0,2.1642684834715404,0.9721467890288825,1,12.0,1,1,-0.3584031140407792,-0.3584031140407792
2016-07-21,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,1.0756303049240306,1.1004206587158527,0.0,0.914084093688901,0.9827636087124886,1,11.0,1,1,-0.1352309982925992,-0.1352309982925992
2016-07-22,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,1.10758631150729,1.2714379248401306,0.0,1.18586330885904,0.9827636087124886,1,14.0,1,1,1.0632297862769988,1.0632297862769988
2016-07-23,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,1.0543263005351904,1.1104804978996332,0.0,1.2402191518930676,1.0252308874469138,1,16.0,1,1,1.3826425088164143,1.3826425088164143
2016-07-24,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,1.0010662895630906,0.9696427493266983,0.0,-0.20021068850866897,1.0146140677633075,1,9.0,1,1,-0.42281611858609425,-0.42281611858609425
2016-07-25,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,1.0223702939519308,0.8891640358564499,0.0,-1.1786158631211692,1.1951000023846143,1,1.0,1,1,-1.0733874644937769,-1.0733874644937769
2016-07-26,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,0.926502274202151,0.7382664480997337,0.0,-1.504750921325336,1.067698166181339,1,13.0,1,1,-0.3341535123296017,-0.3341535123296017
2016-07-27,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,1.0969343093128703,1.1004206587158527,0.0,0.370525663348623,1.0570813464977329,1,6.0,1,1,-0.12841079781133055,-0.12841079781133055
2016-07-28,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,1.2034543312570698,1.1708395330023198,0.0,-0.2545665315426968,1.1951000023846143,1,19.0,1,1,0.09930811825769519,0.09930811825769519
2016-07-29,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,1.1928023290626497,1.180899372186101,0.0,0.7238386430698034,1.1526327236501892,1,10.0,1,1,1.312546003870042,1.312546003870042
2016-07-30,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,1.2780183466180093,1.4122756734130657,0.0,1.7565996607163317,1.3118850189042837,1,49.0,1,1,1.4322784123189807,1.4322784123189807
2016-07-31,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,1.299322351006849,1.3619764774941603,0.0,1.3761087594781372,1.3118850189042837,1,16.0,1,1,-0.3773481153776366,-0.3773481153776366
2016-08-02,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,1.299322351006849,1.2814977640239118,0.0,0.1802802127295257,1.3437354779551025,1,8.0,1,1,-0.7687518429971101,-0.7687518429971101
2016-08-03,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,1.2886703488124294,1.3317969599428172,0.0,0.7238386430698034,1.2375672811190397,1,9.0,1,1,-0.31217731077884714,-0.31217731077884714
2016-08-04,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,1.3738863663677887,1.4726347085157523,0.0,1.1586853873420262,1.2694177401698585,1,10.0,1,1,-0.1829724016614798,-0.1829724016614798
2016-08-05,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,1.3738863663677887,1.462574869331971,0.0,1.0227957797569567,1.40743639605674,1,8.0,1,1,0.8889357739779109,0.8889357739779109
2016-08-06,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,1.3419303597845291,1.5229339044346577,0.0,0.42488150638265065,1.439286855107559,1,17.0,1,1,0.6418929565452907,0.6418929565452907
2016-08-07,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,1.3951903707566289,1.5128740652508763,0.0,1.5119983670632067,1.333118658271496,1,14.0,1,1,-0.5785440295750619,-0.5785440295750619
2016-08-08,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,1.4484503817287284,1.462574869331971,0.0,1.8109555037503593,1.396819576373134,1,1.0,1,1,-1.109761867060543,-1.109761867060543
2016-08-09,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,1.3845383685622088,1.3619764774941603,0.0,1.3217529164441095,1.40743639605674,1,6.0,1,1,-0.2610258071693322,-0.2610258071693322
2016-08-10,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,1.2673663444235892,1.3519166383103798,0.0,1.7565996607163317,1.2269504614354332,1,15.0,1,1,0.7631409651011779,0.7631409651011779
2016-08-11,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,1.2460623400347495,1.4525150301481904,1.0,1.8924892683014012,1.067698166181339,1,28.0,1,1,0.4463805427489224,0.4463805427489224
2016-08-12,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,1.2886703488124294,1.3720363166779415,0.0,1.974023032852443,1.1632495433337957,1,14.0,1,1,0.004962011600145426,0.004962011600145426
2016-08-13,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,1.3419303597845291,1.3820961558617226,1.0,1.7294217391993179,1.2800345598534646,1,21.0,1,1,0.17433032355165043,0.17433032355165043
2016-08-14,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,1.309974353201269,1.3820961558617226,1.0,1.0227957797569567,1.3012681992206772,1,3.0,1,1,-0.8831796510717287,-0.8831796510717287
2016-08-15,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,1.2886703488124294,1.3820961558617226,1.0,-0.037143159406585434,1.333118658271496,1,1.0,1,1,-1.4197020889315297,-1.4197020889315297
2016-08-16,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,1.331278357590109,1.3619764774941603,0.0,0.7781944861038315,1.2163336417518271,1,13.0,1,1,-1.299590780455854,-1.299590780455854
2016-08-17,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,1.2141063334514894,1.1909592113698824,0.0,-0.6894132758149191,1.2163336417518271,1,8.0,1,1,-0.7869390442804932,-0.7869390442804932
2016-08-18,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,1.3632343641733689,1.432395351780628,0.0,0.1802802127295257,1.3012681992206772,1,11.0,1,1,-0.5057952244415296,-0.5057952244415296
2016-08-19,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,1.4377983795343083,1.6436519746400309,0.0,0.5607711139677202,1.4180532157403465,1,15.0,1,1,0.8514246713309332,0.8514246713309332
2016-08-20,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,1.5017103927008282,1.5933527787211255,0.0,1.3217529164441095,1.396819576373134,1,18.0,1,1,0.7316922628819946,0.7316922628819946
2016-08-21,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,1.4697543861175684,1.5229339044346577,0.0,1.4848204455461929,1.4499036747911653,1,9.0,1,1,-0.7744353433981673,-0.7744353433981673
2016-08-22,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,1.4484503817287284,1.462574869331971,0.0,0.615126957001748,1.5348382322600158,1,5.0,1,1,-1.985020928823354,-1.985020928823354
2016-08-23,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,1.3632343641733689,1.4223355125968469,0.0,-0.00996523788957163,1.4180532157403465,1,7.0,1,1,-0.5717238290937933,-0.5717238290937933
2016-08-24,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,1.2673663444235892,1.3820961558617226,0.0,-0.444811982161794,1.3012681992206772,1,12.0,1,1,-0.37810591543111083,-0.37810591543111083
2016-08-25,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,1.299322351006849,1.4223355125968469,0.0,0.8869061721718872,1.2694177401698585,1,1.0,1,1,-0.24624870612658348,-0.24624870612658348
2016-08-26,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,1.309974353201269,1.3619764774941603,0.0,1.2130412303760538,1.290651379537071,1,8.0,1,1,1.1549235927473886,1.1549235927473886
2016-08-27,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,1.0649783027296105,1.0501214627969473,0.0,0.15310229121251165,1.1632495433337957,1,12.0,1,1,1.2189576972659666,1.2189576972659666
2016-08-28,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,0.9797622851742508,1.0400616236131661,0.0,-0.716591197331933,1.0039972480797015,1,11.0,1,1,-0.21442110388066307,-0.21442110388066307
2016-08-29,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,0.7454182368970121,0.6477278954457037,0.0,-1.504750921325336,0.7067262969387254,1,4.0,1,1,-1.404546087862044,-1.404546087862044
2016-08-30,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,0.7667222412858519,0.6477278954457037,0.0,1.2402191518930676,0.7385767559895442,1,3.0,1,1,-0.5986257309921308,-0.5986257309921308
2016-08-31,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,1.0756303049240306,0.9998222668780415,0.0,1.8381334252673736,1.1207822645993704,1,10.0,1,1,-0.16175400016419955,-0.16175400016419955
2016-09-01,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,1.1182383137017102,1.0903608195320715,0.0,1.3489308379611233,0.993380428396095,1,16.0,1,1,-0.5618724283986275,-0.5618724283986275
2016-09-02,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,1.1288903158961303,1.2412584072887878,0.0,1.457642524029179,0.9721467890288825,1,7.0,1,1,0.6623535579890966,0.6623535579890966
2016-09-03,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,1.2247583356459095,1.2211387289212252,0.0,-0.00996523788957163,1.1632495433337957,1,7.0,1,1,1.2541953997525213,1.2541953997525213
2016-09-04,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,1.2567143422291696,1.3116772815752549,0.0,0.5607711139677202,1.2163336417518271,1,9.0,1,1,-0.7062333385854808,-0.7062333385854808
2016-09-05,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,1.0649783027296105,0.9998222668780415,0.0,-0.7981249618829747,1.1632495433337957,1,8.0,1,1,-1.3120944813381799,-1.3120944813381799
2016-09-06,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,1.0543263005351904,1.1306001762671956,0.0,-0.47198990367880794,1.1738663630174018,1,4.0,1,1,-0.5986257309921308,-0.5986257309921308
2016-09-07,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,1.2034543312570698,1.3016174423914744,0.0,0.7781944861038315,1.1101654449157643,1,8.0,1,1,-0.5004906240672096,-0.5004906240672096
2016-09-08,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,0.958458280785411,0.7080869305483904,0.0,-1.205793784638183,1.0146140677633075,1,8.0,1,1,-0.35082511350603623,-0.35082511350603623
2016-09-09,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,0.8519382588412115,0.8489246791213254,0.0,0.1802802127295257,0.9296795102944572,1,14.0,1,1,0.9844185807156721,0.9844185807156721
2016-09-10,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,0.8519382588412115,0.9696427493266983,0.0,1.5391762885802203,0.7279599363059378,1,7.0,1,1,1.5004804171316672,1.5004804171316672
2016-09-11,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,1.0117182917575107,1.1306001762671956,0.0,0.42488150638265065,0.9296795102944572,1,10.0,1,1,-0.2606469071425951,-0.2606469071425951
2016-09-12,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,1.0649783027296105,0.9495230709591361,0.0,-1.1242600200871415,1.0252308874469138,1,3.0,1,1,-1.2904971798141625,-1.2904971798141625
2016-09-13,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,0.7880262456746917,0.45659095095386343,0.0,-1.504750921325336,0.993380428396095,1,8.0,1,1,-0.7653417427564757,-0.7653417427564757
2016-09-14,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,0.8199822522579516,0.6376680562619229,0.0,-1.2601496276722108,0.9721467890288825,1,7.0,1,1,-0.3648444144953107,-0.3648444144953107
2016-09-15,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,0.8199822522579516,0.657787734629485,0.0,-0.988370412502072,0.9190626906108511,1,7.0,1,1,-0.035580291260729376,-0.035580291260729376
2016-09-16,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,0.926502274202151,0.9595829101429174,0.0,-0.4176340606447801,0.8978290512436385,1,5.0,1,1,0.9154587758495112,0.9154587758495112
2016-09-17,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,1.1182383137017102,0.9897624276942607,0.0,-0.444811982161794,1.1632495433337957,1,9.0,1,1,1.3841581089233628,1.3841581089233628
2016-09-18,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,0.8519382588412115,0.6175483778943605,0.0,-1.504750921325336,0.961529969345276,1,10.0,1,1,0.18986522464787348,0.18986522464787348
2016-09-19,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,0.6921582259249124,0.46665079013764427,1.0,-1.504750921325336,0.7173431166223314,1,2.0,1,1,-1.2935283800280595,-1.2935283800280595
2016-09-20,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,0.41520616886999373,0.0642572227864011,0.0,-1.504750921325336,0.6430253788370874,1,8.0,1,1,-1.7842039146526658,-1.7842039146526658
2016-09-21,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,0.5643341995918731,0.4968303076889876,0.0,-1.4503950782913082,0.6748758378879064,1,4.0,1,1,0.40053363951372756,0.40053363951372756
2016-09-22,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,0.5962902061751331,0.5169499860565496,1.0,-1.3688613137402665,0.7810440347239692,1,13.0,1,1,-0.27466620813186954,-0.27466620813186954
2016-09-23,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,0.585638203980713,0.4968303076889876,0.0,-1.0699041770531137,0.7385767559895442,1,3.0,1,1,0.21335702630557662,0.21335702630557662
2016-09-24,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,0.5323781930086132,0.3761122374836147,0.0,-1.1786158631211692,0.6324085591534814,1,15.0,1,1,1.1545446927206513,1.1545446927206513
2016-09-25,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,0.8945462676188911,0.8992238750402307,0.0,-0.3904561391277663,0.8765954118764256,1,19.0,1,1,-0.3591609140942535,-0.3591609140942535
2016-09-26,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,0.8519382588412115,0.8489246791213254,0.0,-0.7437691188489469,0.8659785921928196,1,4.0,1,1,-1.0589892634777651,-1.0589892634777651
2016-09-27,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,1.0756303049240306,1.0803009803482904,0.0,-0.444811982161794,0.95091314966167,1,12.0,1,1,-0.42660511885346575,-0.42660511885346575
2016-09-28,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,0.9371542763965711,0.7785058048348579,0.0,-1.3688613137402665,1.0358477071305199,1,3.0,1,1,-0.30990391061842426,-0.30990391061842426
2016-09-29,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,0.585638203980713,0.45659095095386343,0.0,-1.504750921325336,0.6748758378879064,1,2.0,1,1,-0.1867614019288513,-0.1867614019288513
2016-09-30,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,0.5536821973974531,0.6276082170781417,0.0,-0.3089223745767244,0.5368571820010246,1,13.0,1,1,1.2238833976135495,1.2238833976135495
2016-10-01,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,0.7241142325081723,0.5974286995267983,0.0,-0.988370412502072,0.7491935756731503,1,30.0,1,1,1.2583633000466299,1.2583633000466299
2016-10-02,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,1.0010662895630906,0.9495230709591361,0.0,0.343347741831609,1.0252308874469138,1,7.0,1,1,-0.4159959181048256,-0.4159959181048256
2016-10-03,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,0.6815062237304923,0.5873688603430175,0.0,-1.504750921325336,0.7067262969387254,1,7.0,1,1,-1.512532595482131,-1.512532595482131
2016-10-04,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,0.6708542215360725,0.7181467697321713,0.0,-0.988370412502072,0.7385767559895442,1,5.0,1,1,-0.6588708352433372,-0.6588708352433372
2016-10-05,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,0.7986782478691118,0.7282066089159525,0.0,-1.2873275491892249,0.6961094772551188,1,9.0,1,1,-0.8308914473820023,-0.8308914473820023
2016-10-06,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,0.6921582259249124,0.7080869305483904,0.0,0.8325503291378591,0.6430253788370874,1,13.0,1,1,-0.3530985136664591,-0.3530985136664591
2016-10-07,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,0.5110741886197734,0.5873688603430175,0.0,0.6966607215527896,0.33513760801250525,1,5.0,1,1,0.8362686702614474,0.8362686702614474
2016-10-08,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,0.9371542763965711,0.9394632317753553,0.0,-0.3361002960937385,0.8128944937747882,1,27.0,1,1,1.0908894882288105,1.0908894882288105
2016-10-09,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,0.4471621754532536,0.547129503607893,0.0,-0.5807015897468635,0.3457544276961113,1,8.0,1,1,0.36529593702717283,0.36529593702717283
2016-10-10,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,0.1169501074262356,0.10449657952152563,1.0,0.9412620152059148,0.17588531275841096,1,8.0,1,1,-0.7585215422752071,-0.7585215422752071
2016-10-11,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,0.1062981052318155,0.013958026867495704,0.0,-0.444811982161794,0.14403485370759203,1,3.0,1,1,-1.1540931701887893,-1.1540931701887893
2016-10-12,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,0.14890611400949513,0.3258130415647093,0.0,0.42488150638265065,0.10156757497316685,1,10.0,1,1,-0.4372143196021059,-0.4372143196021059
2016-10-13,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,-0.021525921101223738,-0.036341169051409696,0.0,-0.6894132758149191,0.16526849307480454,1,6.0,1,1,-0.40273441716902547,-0.40273441716902547
2016-10-14,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,0.021082087676455887,0.07431706197018233,0.0,-0.47198990367880794,0.048483476555135414,1,4.0,1,1,0.9946488814375751,0.9946488814375751
2016-10-15,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,0.1382541118150754,0.3157532023809281,0.0,1.3489308379611233,-0.07891835964813995,1,22.0,1,1,1.4633482145114267,1.4633482145114267
2016-10-16,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,0.45781417764767374,0.5873688603430175,0.0,0.343347741831609,0.3457544276961113,1,11.0,1,1,-0.44858132040422033,-0.44858132040422033
2016-10-17,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,0.45781417764767374,0.46665079013764427,0.0,-0.444811982161794,0.4943899032665996,1,2.0,1,1,-1.376886385910232,-1.376886385910232
2016-10-18,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,0.5749862017862929,0.677907412997047,0.0,0.09874644817848406,0.547474001684631,1,7.0,1,1,-0.5690715289066333,-0.5690715289066333
2016-10-19,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,0.585638203980713,0.5169499860565496,0.0,-0.20021068850866897,0.5262403623174186,1,6.0,1,1,-0.4311519191743115,-0.4311519191743115
2016-10-20,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,0.5643341995918731,0.547129503607893,0.0,0.39770358486563684,0.5262403623174186,1,7.0,1,1,-0.209116503506343,-0.209116503506343
2016-10-21,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,0.1062981052318155,0.013958026867495704,0.0,-0.716591197331933,0.19711895212562347,1,16.0,1,1,1.0181406830952782,1.0181406830952782
2016-10-22,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,-0.00022191671238392543,-0.14699940007300136,0.0,-1.4503950782913082,0.048483476555135414,1,12.0,1,1,1.569440221997828,1.569440221997828
2016-10-23,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,0.1062981052318155,-0.10676004333787718,0.0,-1.2873275491892249,0.16526849307480454,1,16.0,1,1,-0.18032010147431976,-0.18032010147431976
2016-10-24,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,-0.09608993646216327,0.034077705235058146,0.0,1.3489308379611233,-0.07891835964813995,1,3.0,1,1,-1.2094125740924129,-1.2094125740924129
2016-10-25,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,-0.10674193865658335,-0.18723875680812588,0.0,-1.3145054707062387,-0.14261927774977765,1,9.0,1,1,-0.5319393262863928,-0.5319393262863928
2016-10-26,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,0.3725981600923141,0.406291755034958,0.0,-0.444811982161794,0.32452078832889886,1,10.0,1,1,-0.1375043984530221,-0.1375043984530221
2016-10-27,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,0.08499410084297569,0.14473593625664982,0.0,0.9956178582399424,-0.004600621862896022,1,7.0,1,1,-0.12386399749048478,-0.12386399749048478
2016-10-28,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,-0.10674193865658335,-0.14699940007300136,0.0,-1.4775729998083222,-0.04706790059732121,1,10.0,1,1,0.9196266761436198,0.9196266761436198
2016-10-29,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,-0.021525921101223738,-0.016221490683847248,0.0,0.6423048785187621,-0.1320024580661714,1,9.0,1,1,1.7520700348851332,1.7520700348851332
2016-10-30,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,-0.2878259759617223,-0.22747811354325007,0.0,0.6694828000357759,-0.38680613047272233,1,6.0,1,1,-0.09658319556541015,-0.09658319556541015
2016-10-31,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,-0.2665219715728825,-0.18723875680812588,0.0,-0.7981249618829747,-0.3549556714219034,1,2.0,1,1,-1.038528662033959,-1.038528662033959
2016-11-01,air_dc0e080ba0a5e5af,0,0,0,0,0,1,0,-0.341085986933822,-0.20735843517568797,0.0,-0.20021068850866897,-0.28063793363665945,1,11.0,1,1,-0.7528380418741498,-0.7528380418741498
2016-11-02,air_dc0e080ba0a5e5af,0,0,0,0,0,0,1,-0.40499800010034187,-0.27777730946215545,0.0,1.3217529164441095,-0.5354416060432103,1,8.0,1,1,0.4081116400484705,0.4081116400484705
2016-11-03,air_dc0e080ba0a5e5af,0,0,0,0,1,0,0,-0.37304199351708195,-0.3783757012999662,1.0,0.8053724076208453,-0.37618931078911605,1,23.0,1,1,-0.05945099294516967,-0.05945099294516967
2016-11-04,air_dc0e080ba0a5e5af,1,0,0,0,0,0,0,-0.3517379891282421,-0.30795682701349875,0.0,1.1043295443079981,-0.45050704857436,1,2.0,1,1,0.07013281619893483,0.07013281619893483
2016-11-05,air_dc0e080ba0a5e5af,0,0,1,0,0,0,0,-0.31978198254498225,-0.14699940007300136,0.0,1.2402191518930676,-0.5035911469923914,1,23.0,1,1,1.2773083013834872,1.2773083013834872
2016-11-06,air_dc0e080ba0a5e5af,0,0,0,1,0,0,0,-0.4476060088780215,-0.5393331282404636,0.0,-0.9611924909850581,-0.4717406879415727,1,5.0,1,1,-0.5027640242276324,-0.5027640242276324
2016-11-07,air_dc0e080ba0a5e5af,0,1,0,0,0,0,0,-0.4582580110724416,-0.34819618374862293,0.0,1.131507465825012,-0.630992983195667,1,4.0,1,1,-1.2802668790922593,-1.2802668790922593
