visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,total_area_visitors,total_genre_visitors
2016-01-15,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-1.3306185755569995,-1.1421040879216482,0.0,0.9824529730131109,-1.314573841219046,1,9.0,1,1,-0.767918100276815,-0.767918100276815
2016-01-16,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,-1.1220618715706503,-0.9192232539158787,0.0,0.6833180379464323,-1.3265675763340554,1,15.0,1,1,-0.6241233674736117,-0.6241233674736117
2016-01-18,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-1.220206202858344,-1.259409790029948,0.0,-0.712644992364734,-1.4105237221391205,1,7.0,1,1,-1.488129240478745,-1.488129240478745
2016-01-19,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-1.7600000249406598,-2.0570885643663863,0.0,-1.2361311287314216,-1.4824861328291763,1,1.0,1,1,-1.257711174661564,-1.257711174661564
2016-01-20,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-1.7109278592968131,-1.7755548793064668,0.0,-0.712644992364734,-1.5184673381742044,1,4.0,1,1,-1.1359435179676294,-1.1359435179676294
2016-01-21,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,-1.6986598178858512,-1.681710317619827,0.0,-1.2361311287314216,-1.6024234839792695,1,8.0,1,1,-1.0171458041198884,-1.0171458041198884
2016-01-22,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-1.3306185755569995,-1.4470989134032275,0.0,-1.0117799274314125,-1.2665989007590088,1,3.0,1,1,-0.7169340814171594,-0.7169340814171594
2016-01-23,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,-1.6127835280091192,-1.7755548793064668,0.0,-1.261059039986978,-1.5904297488642603,1,10.0,1,1,-0.6456554531085149,-0.6456554531085149
2016-01-25,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-1.8949484804612389,-2.080549704788046,0.0,-1.2361311287314216,-1.854291921394465,1,8.0,1,1,-1.3480469362332836,-1.3480469362332836
2016-01-26,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-1.5023711553104637,-1.6113268963548473,0.0,-1.211203217475865,-1.3745425167940926,1,4.0,1,1,-1.1799976701861667,-1.1799976701861667
2016-01-27,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-1.2324742442693057,-1.259409790029948,0.0,-1.211203217475865,-1.1586552847239249,1,3.0,1,1,-1.0324905088252216,-1.0324905088252216
2016-01-28,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,-1.0239175402829563,-1.0365289560241784,0.0,-1.261059039986978,-0.8228307015036643,1,4.0,1,1,-1.0379354040432431,-1.0379354040432431
2016-01-29,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-0.69268042218699,-0.7315341305425992,0.0,-1.261059039986978,-0.4030499724783384,1,3.0,1,1,-0.8988430807465129,-0.8988430807465129
2016-01-30,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,-0.7172165050089133,-0.6963424199101091,0.0,0.5337505704130932,-0.5829559992034781,1,12.0,1,1,-0.6055612246849023,-0.6055612246849023
2016-02-01,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-1.1465979543925737,-1.3297932112949278,0.0,-1.2361311287314216,-0.9787492579987852,1,4.0,1,1,-1.3928435741633693,-1.3928435741633693
2016-02-02,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-1.269278368502191,-1.2711403602407778,0.0,-0.6378612585980644,-1.0387179335738317,1,8.0,1,1,-1.2488013461229834,-1.2488013461229834
2016-02-03,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-1.2079381614473823,-1.2007569389757982,0.0,-0.5381496135758383,-1.1826427549539436,1,3.0,1,1,-1.176037746391242,-1.176037746391242
2016-02-04,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,-1.2570103270912292,-1.165565228343308,0.0,0.3592551916241973,-1.350555046564074,1,8.0,1,1,-1.1394084512881886,-1.1394084512881886
2016-02-05,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-1.2447422856802675,-1.165565228343308,0.0,-0.388582146042499,-1.1346678144939064,1,10.0,1,1,-0.7755904526294816,-0.7755904526294816
2016-02-06,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,-1.2938144513241143,-1.5526740453006973,0.0,-1.0865636611980822,-1.1466615496089159,1,3.0,1,1,-0.5585371296201714,-0.5585371296201714
2016-02-08,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-1.2447422856802675,-1.2828709304516077,0.0,-0.2639425897647163,-1.3985299870241112,1,9.0,1,1,-1.342849536252445,-1.342849536252445
2016-02-09,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-0.8767010433514159,-0.9426843943375387,0.0,1.13202044054645,-0.9547617877687666,1,9.0,1,1,-1.1309936132239735,-1.1309936132239735
2016-02-10,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-1.1097938301596886,-0.8371092624400689,0.0,1.1818762630575634,-1.230617695413981,1,5.0,1,1,-0.815932176290277,-0.815932176290277
2016-02-12,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-0.21422680715948275,-0.22711961147691018,0.0,-1.0865636611980822,-0.37906250224831983,1,15.0,1,1,-0.8325143571815242,-0.8325143571815242
2016-02-13,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,0.05567010388167528,-0.015969347681970576,0.0,-0.9120682824091865,0.07669943212203406,1,7.0,1,1,-0.64788291024316,-0.64788291024316
2016-02-15,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-1.5269072381323872,-1.763824309095637,0.0,-0.7375729036202906,-1.230617695413981,1,4.0,1,1,-1.346314469573004,-1.346314469573004
2016-02-16,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-1.4164948654337317,-1.5409434750898674,0.0,-1.1613473949647517,-1.278592635874018,1,11.0,1,1,-1.1901449749106612,-1.1901449749106612
2016-02-17,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-1.3551546583789231,-1.4940211942465473,0.0,-0.8372845486425168,-1.3865362519091018,1,3.0,1,1,-1.0258081374212862,-1.0258081374212862
2016-02-18,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,-1.220206202858344,-0.9426843943375387,0.0,-0.13930303348693357,-1.42251745725413,1,7.0,1,1,-1.0352129564342323,-1.0352129564342323
2016-02-19,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-0.7785567120637219,-0.790186981596749,0.0,-0.6877170811091776,-0.9787492579987852,1,6.0,1,1,-0.7248539290070088,-0.7248539290070088
2016-02-20,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,-0.9380412504062244,-1.0834512368674984,0.0,-1.261059039986978,-0.7268808205835898,1,7.0,1,1,-0.7580182907895032,-0.7580182907895032
2016-02-22,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-1.2570103270912292,-1.247679219819118,0.0,-1.261059039986978,-1.2665989007590088,1,7.0,1,1,-1.3336922124766817,-1.3336922124766817
2016-02-23,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-1.0239175402829563,-0.8371092624400689,0.0,0.035192345301962275,-0.8947931121937202,1,6.0,1,1,-1.1233212608713068,-1.1233212608713068
2016-02-24,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-1.134329912981612,-1.1772957985541381,0.0,-0.48829379106472515,-1.2546051656439994,1,10.0,1,1,-1.0805045848386836,-1.0805045848386836
2016-02-25,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,-1.4655670310775786,-1.4588294836140574,0.0,-0.48829379106472515,-1.3985299870241112,1,4.0,1,1,-0.9790315375937381,-0.9790315375937381
2016-02-26,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-1.3306185755569995,-1.1421040879216482,0.0,0.8079575942242153,-1.5424548084042229,1,6.0,1,1,-0.5800692152550745,-0.5800692152550745
2016-02-27,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,-0.9503092918171862,-0.6963424199101091,0.0,-0.712644992364734,-0.9667555228837762,1,13.0,1,1,-0.41647486347724777,-0.41647486347724777
2016-02-29,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-1.2570103270912292,-0.7315341305425992,0.0,-0.43843796855361217,-1.2905863709890275,1,4.0,1,1,-1.2871631078863164,-1.2871631078863164
2016-03-01,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-1.5514433209543106,-1.5878657559331872,0.0,-0.06451929972026399,-1.314573841219046,1,12.0,1,1,-1.1809876511348978,-1.1809876511348978
2016-03-02,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-1.1588659958035354,-0.8957621134942189,0.0,1.13202044054645,-1.3625487816790833,1,7.0,1,1,-1.0545175849344903,-1.0545175849344903
2016-03-03,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,-0.6804123807760283,-0.23885018168774033,0.0,1.356371641846459,-1.0147304633438132,1,3.0,1,1,-1.0708522705885546,-1.0708522705885546
2016-03-04,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-0.15288660010467414,0.04268350337217929,0.0,-0.23901467850915983,-0.235137680868208,1,5.0,1,1,-0.7077767576413961,-0.7077767576413961
2016-03-05,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,0.14154639375840725,0.33594775864292864,0.0,1.2566599968242327,-0.25912515109822676,1,6.0,1,1,-0.49047593939490314,-0.49047593939490314
2016-03-07,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-0.23876288998140632,-0.3678864540068698,0.0,-1.211203217475865,-0.007256713683031031,1,5.0,1,1,-1.3888836503684447,-1.3888836503684447
2016-03-08,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-0.3369072212691,-0.19192790084442019,0.0,-0.43843796855361217,-0.21115021063818945,1,7.0,1,1,-1.0619424420499741,-1.0619424420499741
2016-03-09,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-0.7785567120637219,-0.9661455347591986,0.0,-1.261059039986978,-0.5349810587434408,1,7.0,1,1,-1.1072340704544252,-1.1072340704544252
2016-03-10,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,-0.8521649605294924,-1.0130678156025186,0.0,-1.1862753062203084,-0.774855761043627,1,8.0,1,1,-0.9896738327925982,-0.9896738327925982
2016-03-11,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-1.220206202858344,-1.3532543517165878,0.0,-1.111491572453639,-1.0147304633438132,1,6.0,1,1,-0.6592676911535685,-0.6592676911535685
2016-03-12,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,-1.3183505341460378,-1.2828709304516077,0.0,-1.0117799274314125,-1.278592635874018,1,8.0,1,1,-0.47389375850365595,-0.47389375850365595
2016-03-14,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-0.9625773332281478,-0.9192232539158787,0.0,-0.8622124598980733,-0.8708056419637016,1,4.0,1,1,-1.2827081936170261,-1.2827081936170261
2016-03-15,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-0.8276288777075689,-0.7432647007534291,0.0,0.907669239246441,-0.7028933503535711,1,9.0,1,1,-1.0144233565108776,-1.0144233565108776
2016-03-16,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-0.6681443393650666,-0.3209641731635501,0.0,0.45896683664642357,-0.7868494961586364,1,8.0,1,1,-0.9273050330225342,-0.9273050330225342
2016-03-17,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,-0.3737113455019852,-0.015969347681970576,0.0,1.306515819335346,-0.7628620259286177,1,9.0,1,1,-0.8810234236693517,-0.8810234236693517
2016-03-18,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-0.12835051728275076,-0.3209641731635501,0.0,-1.1613473949647517,-0.04323791902805905,1,5.0,1,1,-0.5147304726388169,-0.5147304726388169
2016-03-19,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,-0.287835055625253,-0.39134759442853007,0.0,-0.3387263235313859,-0.3310875617882826,1,9.0,1,1,-0.4976533012732042,-0.4976533012732042
2016-03-22,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-0.643608256543143,-0.28577246253106003,0.0,1.5557949318909117,-1.1346678144939064,1,8.0,1,1,-1.010463432715953,-1.010463432715953
2016-03-23,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-0.5086598010225641,-0.3678864540068698,0.0,0.0102644340464056,-0.5709622640884688,1,3.0,1,1,-0.9117128330800182,-0.9117128330800182
2016-03-24,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,-0.7540206292417986,-0.790186981596749,0.0,-0.06451929972026399,-0.6069434694334966,1,11.0,1,1,-0.9698742138179748,-0.9698742138179748
2016-03-25,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-0.9012371261733392,-0.8136481220184089,0.0,1.306515819335346,-0.8947931121937202,1,10.0,1,1,-0.3798455683741943,-0.3798455683741943
2016-03-26,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,-0.8030927948856456,-0.5086532965368298,0.0,1.0073808842686673,-1.0507116686888411,1,9.0,1,1,-0.38553795882939856,-0.38553795882939856
2016-03-28,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-0.643608256543143,-0.34442531358520995,0.0,1.4560832868686853,-0.8947931121937202,1,10.0,1,1,-1.045360261158727,-1.045360261158727
2016-03-29,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-0.34917526268006166,-0.28577246253106003,0.0,-0.4633658798091686,-0.5949497343184873,1,8.0,1,1,-0.7768279288153955,-0.7768279288153955
2016-03-30,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-0.04247422740601858,-0.05116105831446058,0.0,-1.0865636611980822,-0.007256713683031031,1,6.0,1,1,-0.8602338237459971,-0.8602338237459971
2016-03-31,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,-0.20195876574852106,-0.26231132210940017,0.0,-1.036707838686969,-0.04323791902805905,1,5.0,1,1,-0.8253369953032231,-0.8253369953032231
2016-04-01,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-0.251030931392368,-0.4500004454826799,0.0,-1.211203217475865,-0.03124418391304978,1,10.0,1,1,-0.6231333865248806,-0.6231333865248806
2016-04-02,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,0.08020618670359864,0.12479749484798902,0.0,0.8328855054797717,0.11268063746706208,1,4.0,1,1,-0.6399630626533106,-0.6399630626533106
2016-04-03,air_e483f5b3c4f310e0,0,0,0,1,0,0,0,0.19061855940225397,0.3476783288537584,0.0,-1.0117799274314125,0.3285678695372298,1,2.0,1,1,-1.1527731940960593,-1.1527731940960593
2016-04-04,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-0.20195876574852106,-0.49692272632599965,0.0,-1.261059039986978,0.028724491661996775,1,3.0,1,1,-1.2629085746424027,-1.2629085746424027
2016-04-05,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-0.1896907243375594,-0.09808333915778072,0.0,0.8578134167353282,-0.21115021063818945,1,9.0,1,1,-1.0629324229987052,-1.0629324229987052
2016-04-06,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-0.09154639304986552,-0.015969347681970576,0.0,-0.03959138846470731,-0.271118886213236,1,3.0,1,1,-0.9973461851452649,-0.9973461851452649
2016-04-07,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,0.22742268363513923,0.3946006096970785,0.0,-1.261059039986978,0.08869316723704333,1,3.0,1,1,-1.1106990037749844,-1.1106990037749844
2016-04-08,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-0.11608247587178909,-0.03943048810363086,0.0,0.0850481678130754,-0.04323791902805905,1,14.0,1,1,-0.5642295200753757,-0.5642295200753757
2016-04-09,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,0.06793814529263674,0.30075604801043865,0.0,0.6583901266908758,-0.05523165414306832,1,11.0,1,1,-0.47389375850365595,-0.47389375850365595
2016-04-11,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-0.30010309703621496,-0.3326947433743802,0.0,0.7581017717131019,-0.3310875617882826,1,7.0,1,1,-1.2846881555144885,-1.2846881555144885
2016-04-12,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-0.12835051728275076,0.15998920548047904,0.0,0.6334622154353192,-0.49899985339841296,1,5.0,1,1,-1.1248062322944037,-1.1248062322944037
2016-04-13,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,0.04340206247071338,-0.027699917892800716,0.0,-0.8123566373869603,0.1846430481571179,1,3.0,1,1,-1.0386778897547915,-1.0386778897547915
2016-04-14,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,0.104742269525522,0.08960578421549902,0.0,0.5836063929242062,0.268599193962183,1,7.0,1,1,-1.0062560136838454,-1.0062560136838454
2016-04-15,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,0.018865979648790027,0.10133635442632916,0.0,1.580722843146468,0.028724491661996775,1,12.0,1,1,-0.591453996165483,-0.591453996165483
2016-04-16,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,0.2887628906899478,0.5705591628595281,0.0,0.10997607906863187,0.028724491661996775,1,11.0,1,1,-0.3803405588485599,-0.3803405588485599
2016-04-17,air_e483f5b3c4f310e0,0,0,0,1,0,0,0,0.104742269525522,0.007491792739689288,0.0,1.3812995531020156,0.028724491661996775,1,2.0,1,1,-1.0770396515181244,-1.0770396515181244
2016-04-18,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,-0.1774226829265977,-0.3678864540068698,0.0,-1.1862753062203084,-0.15118153506314289,1,5.0,1,1,-1.3723014694771976,-1.3723014694771976
2016-04-19,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,-0.1651546415156358,0.10133635442632916,0.0,1.3812995531020156,-0.3310875617882826,1,12.0,1,1,-1.0619424420499741,-1.0619424420499741
2016-04-20,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-0.005670103173133332,0.24210319695628876,0.0,1.1070925292908935,-0.4390311778233664,1,6.0,1,1,-0.9310174615802761,-0.9310174615802761
2016-04-21,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,0.14154639375840725,0.06614464379383915,0.0,-1.261059039986978,0.13666810769708063,1,5.0,1,1,-1.0352129564342323,-1.0352129564342323
2016-04-22,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,0.25195876645706256,0.2303726267454586,0.0,0.8578134167353282,0.36454907488225735,1,10.0,1,1,-0.5464098629982146,-0.5464098629982146
2016-04-23,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,0.031134021059751486,0.06614464379383915,0.0,-0.986852016175856,0.23261798861715519,1,8.0,1,1,-0.45112419668283893,-0.45112419668283893
2016-04-24,air_e483f5b3c4f310e0,0,0,0,1,0,0,0,0.018865979648790027,-0.004238777471140853,0.0,-0.43843796855361217,0.08869316723704333,1,2.0,1,1,-1.056002556357587,-1.056002556357587
2016-04-25,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,0.16608247658033062,0.33594775864292864,0.0,-0.662789169853621,-0.07921912437308706,1,1.0,1,1,-1.2381590509241232,-1.2381590509241232
2016-04-26,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,0.4605154704434118,0.6526731543353378,0.0,0.45896683664642357,0.4005302802272854,1,6.0,1,1,-0.967151766208964,-0.967151766208964
2016-04-27,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,0.22742268363513923,0.03095293316134915,0.0,-1.2361311287314216,0.46049895580233197,1,7.0,1,1,-0.9480946329458889,-0.9480946329458889
2016-04-28,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,-0.20195876574852106,-0.3561558837960401,0.0,-1.261059039986978,-0.007256713683031031,1,7.0,1,1,-0.7109941957247724,-0.7109941957247724
2016-04-29,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,-0.1896907243375594,-0.16846676042276032,1.0,1.730290310679807,-0.21115021063818945,1,2.0,1,1,-0.5414599582545586,-0.5414599582545586
2016-04-30,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,0.19061855940225397,0.4415228905403982,0.0,1.8300019557020335,-0.2231439457531987,1,8.0,1,1,-0.5847716247615475,-0.5847716247615475
2016-05-02,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,0.5954639259639909,0.7465177160219777,0.0,0.9824529730131109,0.37654280999726686,1,7.0,1,1,-0.9966036994337165,-0.9966036994337165
2016-05-03,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,0.23969072504610112,0.12479749484798902,1.0,-1.0616357499425257,0.28059292907719224,1,4.0,1,1,-0.7164390909427939,-0.7164390909427939
2016-05-04,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,0.583195884553029,0.7347871458111476,1.0,1.8798577782131465,0.29258666419220175,1,12.0,1,1,-0.7721255193089225,-0.7721255193089225
2016-05-05,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,0.6200000087859142,0.7465177160219777,1.0,0.8578134167353282,0.5444551016073971,1,5.0,1,1,-0.9607168900422114,-0.9607168900422114
2016-05-06,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,0.3132989735118712,0.11306692463715888,0.0,-1.261059039986978,0.28059292907719224,1,7.0,1,1,-1.112431470435264,-1.112431470435264
2016-05-07,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,0.3869072219776417,0.2772949075887788,0.0,0.5836063929242062,0.4005302802272854,1,6.0,1,1,-0.6926795481732457,-0.6926795481732457
2016-05-09,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,0.2887628906899478,0.007491792739689288,0.0,-1.261059039986978,0.49648016114735993,1,9.0,1,1,-1.4490249930038634,-1.4490249930038634
2016-05-10,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,0.33783505633379457,0.38287003948624837,0.0,-1.261059039986978,0.268599193962183,1,10.0,1,1,-1.2891430697837787,-1.2891430697837787
2016-05-11,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,-0.14061855869371245,-0.19192790084442019,0.0,-0.3387263235313859,-0.07921912437308706,1,6.0,1,1,-1.1020366704735867,-1.1020366704735867
2016-05-12,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,0.1783505179912925,0.40633117990790824,0.0,2.0543531570020424,-0.3071000915582638,1,12.0,1,1,-0.9834864518630284,-0.9834864518630284
2016-05-13,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,0.4114433047995651,0.4297923203295681,0.0,1.20680417431312,0.42451775045730394,1,3.0,1,1,-0.6320432150634612,-0.6320432150634612
2016-05-14,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,0.37463918056667983,0.40633117990790824,0.0,1.7053623994242508,0.34056160465223884,1,11.0,1,1,-0.47389375850365595,-0.47389375850365595
2016-05-15,air_e483f5b3c4f310e0,0,0,0,1,0,0,0,0.9267010440599573,1.1218959627685368,0.0,-0.08944721097582044,0.6523987176424811,1,4.0,1,1,-1.0792671086527696,-1.0792671086527696
2016-05-16,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,0.04340206247071338,0.5001757415945481,0.0,-1.1862753062203084,-0.16317527017815217,1,6.0,1,1,-1.3888836503684447,-1.3888836503684447
2016-05-17,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,0.14154639375840725,0.4767146011728882,0.0,2.0543531570020424,-0.3550750320183011,1,2.0,1,1,-1.219349412898231,-1.219349412898231
2016-05-18,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,0.3255670149228331,0.5119063118053783,0.0,1.9047856894687027,-0.11520032971811488,1,11.0,1,1,-1.0196207564917164,-1.0196207564917164
2016-05-19,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,0.6568041330187995,0.7230565756003174,0.0,1.2815879080797892,0.29258666419220175,1,5.0,1,1,-1.0112059184275013,-1.0112059184275013
2016-05-21,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,0.6322680501968762,0.6526731543353378,0.0,1.20680417431312,0.6523987176424811,1,6.0,1,1,-0.3607884351111192,-0.3607884351111192
2016-05-23,air_e483f5b3c4f310e0,0,1,0,0,0,0,0,0.8776288784161106,0.9811291202385772,0.0,1.9546415119798162,0.6164175122974531,1,8.0,1,1,-1.2819657079054778,-1.2819657079054778
2016-05-24,air_e483f5b3c4f310e0,0,0,0,0,0,1,0,0.9267010440599573,1.039781971292727,0.0,-0.7625008148758472,0.8562922145976393,1,6.0,1,1,-1.172572813070683,-1.172572813070683
2016-05-25,air_e483f5b3c4f310e0,0,0,0,0,0,0,1,0.6690721744297614,0.8169011372869573,0.0,-0.31379841227582944,0.7483485985625556,1,4.0,1,1,-0.9711116900038888,-0.9711116900038888
2016-05-26,air_e483f5b3c4f310e0,0,0,0,0,1,0,0,0.8530927955941873,0.7817094266544673,0.0,0.4340389253908669,0.9282546252876953,1,2.0,1,1,-0.9357198710867491,-0.9357198710867491
2016-05-27,air_e483f5b3c4f310e0,1,0,0,0,0,0,0,0.8040206299503401,0.6644037245461676,0.0,0.0102644340464056,0.9042671550576764,1,11.0,1,1,-0.6476354150059772,-0.6476354150059772
2016-05-28,air_e483f5b3c4f310e0,0,0,1,0,0,0,0,0.4359793876214884,0.2538337671671185,0.0,-1.261059039986978,0.3285678695372298,1,7.0,1,1,-0.4560741014264948,-0.4560741014264948
