visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-08-18,air_b8925441167c3152,0,0,0,0,1,0,0,1.2387789059103718,1.2856400388179408,0.0,-1.0357019664248133,1.3940917528660335,1,6.0,1,1,-0.7117310489289949,-0.7117310489289949
2016-08-19,air_b8925441167c3152,1,0,0,0,0,0,0,1.3220772073198637,1.3692034437618357,0.0,0.4878306363595136,1.371399434826939,1,3.0,1,1,0.692779437122052,0.692779437122052
2016-08-24,air_b8925441167c3152,0,0,0,0,0,0,1,1.1911798765335198,1.2378895217071433,0.0,-0.8255595384545612,1.2012070495337308,1,8.0,1,1,-0.5795925693647282,-0.5795925693647282
2016-08-25,air_b8925441167c3152,0,0,0,0,1,0,0,1.369676236696716,1.4169539608726336,0.0,1.8012208111735883,1.2012070495337308,1,8.0,1,1,-0.4431409643547438,-0.4431409643547438
2016-08-27,air_b8925441167c3152,0,0,1,0,0,0,0,0.929385214960832,0.7365090920437716,0.0,-1.3246478048839097,0.9856300281623339,1,4.0,1,1,1.0731186809717213,1.0731186809717213
2016-08-30,air_b8925441167c3152,0,0,0,0,0,1,0,1.0245832737145368,0.8678230140984643,0.0,-1.1670409839062208,1.0877454593382587,1,3.0,1,1,-0.8077961156745298,-0.8077961156745298
2016-08-31,air_b8925441167c3152,0,0,0,0,0,0,1,1.226879148566159,1.2259518924294441,0.0,1.6436139901958995,1.0877454593382587,1,17.0,1,1,-0.3557021485006446,-0.3557021485006446
2016-09-01,air_b8925441167c3152,0,0,0,0,1,0,0,1.250678663254585,1.3930787023172346,0.0,1.3284003482405213,1.0310146642405225,1,23.0,1,1,-0.7697621912895629,-0.7697621912895629
2016-09-02,air_b8925441167c3152,1,0,0,0,0,0,0,1.2149793912219458,1.0707627118193528,0.0,-0.03752543356611629,1.1444762544359948,1,14.0,1,1,0.49712038281175824,0.49712038281175824
2016-09-03,air_b8925441167c3152,0,0,1,0,0,0,0,1.2744781779430112,1.3930787023172346,0.0,0.619169653840921,1.3260147987487503,1,8.0,1,1,1.1095841961036998,1.1095841961036998
2016-09-04,air_b8925441167c3152,0,0,0,1,0,0,0,1.2149793912219458,1.3214529266510384,0.0,-0.14259664755124235,1.2579378446314669,1,2.0,1,1,-0.919153172636701,-0.919153172636701
2016-09-06,air_b8925441167c3152,0,0,0,0,0,1,0,1.4648742954504206,1.381141073039535,0.0,1.1970613307591138,1.4735148660028639,1,1.0,1,1,-0.8077961156745298,-0.8077961156745298
2016-09-07,air_b8925441167c3152,0,0,0,0,0,0,1,1.2625784205987984,1.1304508582078494,0.0,-0.7204883244694353,1.4167840709051278,1,7.0,1,1,-0.7062416165435357,-0.7062416165435357
2016-09-08,air_b8925441167c3152,0,0,0,0,1,0,0,1.1792801191893065,1.1423884874855486,0.0,-0.9831663594322503,1.3373609577682972,1,6.0,1,1,-0.5513612028109384,-0.5513612028109384
2016-09-09,air_b8925441167c3152,1,0,0,0,0,0,0,1.250678663254585,1.3930787023172346,0.0,0.06754578041900955,1.099091618357806,1,11.0,1,1,0.8304073490717777,0.8304073490717777
2016-09-10,air_b8925441167c3152,0,0,1,0,0,0,0,1.203079633877733,1.2378895217071433,0.0,-0.24766786153636844,1.1785147314946365,1,22.0,1,1,1.364450699714303,1.364450699714303
2016-09-11,air_b8925441167c3152,0,0,0,1,0,0,0,0.798487884174488,0.5096941357674845,0.0,-1.2721121978913466,0.894860756005956,1,8.0,1,1,-0.4580408522581329,-0.4580408522581329
2016-09-12,air_b8925441167c3152,0,1,0,0,0,0,0,0.9769842443376842,0.8200724969876668,0.0,-1.2458443943950652,1.0877454593382587,1,1.0,1,1,-1.523774939663701,-1.523774939663701
2016-09-13,air_b8925441167c3152,0,0,0,0,0,1,0,0.7270893401092098,0.3664425844350922,0.0,-1.3246478048839097,0.9629377101232391,1,2.0,1,1,-0.9803211335032458,-0.9803211335032458
2016-09-14,air_b8925441167c3152,0,0,0,0,0,0,1,0.7865881268302752,0.6887585749329744,0.0,-1.2458443943950652,0.8721684379668617,1,1.0,1,1,-0.5658689884010804,-0.5658689884010804
2016-09-15,air_b8925441167c3152,0,0,0,0,1,0,0,0.9055857002724059,0.6648833163775755,0.0,-1.2983800013876283,1.053706982279617,1,4.0,1,1,-0.22513207818936637,-0.22513207818936637
2016-09-16,air_b8925441167c3152,1,0,0,0,0,0,0,0.7627886121418487,0.4261307308235889,0.0,-1.3246478048839097,1.0196685052209753,1,18.0,1,1,0.7590447280608088,0.7590447280608088
2016-09-17,air_b8925441167c3152,0,0,1,0,0,0,0,1.0483827884029628,1.0230121947085553,0.0,0.06754578041900955,0.9856300281623339,1,14.0,1,1,1.244075289547449,1.244075289547449
2016-09-18,air_b8925441167c3152,0,0,0,1,0,0,0,0.9650844869934714,0.7245714627660721,0.0,-1.3246478048839097,1.053706982279617,1,1.0,1,1,0.008168798192647281,0.008168798192647281
2016-09-19,air_b8925441167c3152,0,1,0,0,0,0,0,0.5723924946344396,0.24706629165809893,1.0,-1.3246478048839097,0.7133222116932004,1,2.0,1,1,-1.5269117581696778,-1.5269117581696778
2016-09-21,air_b8925441167c3152,0,0,0,0,0,0,1,0.42959540650388284,0.282879179491197,0.0,-1.2983800013876283,0.5317836673804452,1,6.0,1,1,0.22617768435802474,0.22617768435802474
2016-09-22,air_b8925441167c3152,0,0,0,0,1,0,0,0.34629710509439093,0.008313706104112348,1.0,-1.3246478048839097,0.5885144624781813,1,12.0,1,1,-0.47254863784827494,-0.47254863784827494
2016-09-24,air_b8925441167c3152,0,0,1,0,0,0,0,0.6318912813555051,0.3664425844350922,0.0,-1.3246478048839097,0.894860756005956,1,6.0,1,1,1.0064612877197174,1.0064612877197174
2016-09-25,air_b8925441167c3152,0,0,0,1,0,0,0,0.8460869135513406,0.903635901931562,0.0,-0.43154248601033884,0.83812996090822,1,5.0,1,1,-0.5599874537023741,-0.5599874537023741
2016-09-30,air_b8925441167c3152,1,0,0,0,0,0,0,0.5842922519786525,0.4619436186566869,0.0,-0.6942205209731538,0.6679375756150118,1,38.0,1,1,1.0782160110439334,1.0782160110439334
2016-10-01,air_b8925441167c3152,0,0,1,0,0,0,0,0.3819963771270303,0.11575236960340655,0.0,-1.3246478048839097,0.5317836673804452,1,6.0,1,1,1.113897321549418,1.113897321549418
2016-10-02,air_b8925441167c3152,0,0,0,1,0,0,0,0.7865881268302752,0.8081348677099677,0.0,1.0657223132777063,0.6452452575759174,1,1.0,1,1,-0.6188028006894365,-0.6188028006894365
2016-10-04,air_b8925441167c3152,0,0,0,0,0,1,0,1.0007837590261102,1.333390555928738,0.0,0.3039560118855431,0.7700530067909366,1,6.0,1,1,-0.8701403834808158,-0.8701403834808158
2016-10-05,air_b8925441167c3152,0,0,0,0,0,0,1,0.8936859429281927,0.6648833163775755,0.0,-1.140773180409939,0.9742838691427865,1,3.0,1,1,-1.0481548336949909,-1.0481548336949909
2016-10-06,air_b8925441167c3152,0,0,0,0,1,0,0,1.1316810898124543,1.2498271509848429,0.0,0.8555798853074547,0.9629377101232391,1,2.0,1,1,-0.5537138166904209,-0.5537138166904209
2016-10-08,air_b8925441167c3152,0,0,1,0,0,0,0,0.5604927372902264,0.5335693943228831,0.0,-1.2721121978913466,0.5998606214977283,1,8.0,1,1,0.9405880990942077,0.9405880990942077
2016-10-09,air_b8925441167c3152,0,0,0,1,0,0,0,0.6913900680765704,0.5813199114336802,0.0,-1.3246478048839097,0.6452452575759174,1,1.0,1,1,0.18971216922604614,0.18971216922604614
2016-10-10,air_b8925441167c3152,0,1,0,0,0,0,0,0.22729953165226016,-0.1468754745059786,1.0,-1.3246478048839097,0.5090913493413505,1,13.0,1,1,-0.9732632918647983,-0.9732632918647983
2016-10-13,air_b8925441167c3152,0,0,0,0,1,0,0,0.0012041421122118484,-0.3140022843937694,0.0,-1.3246478048839097,0.2708220099308592,1,3.0,1,1,-0.6050792197257886,-0.6050792197257886
2016-10-14,air_b8925441167c3152,1,0,0,0,0,0,0,-0.1058936739857059,-0.15881310378367808,0.0,-0.2739356650326498,-0.03552428359691571,1,11.0,1,1,0.8409941115294489,0.8409941115294489
2016-10-15,air_b8925441167c3152,0,0,1,0,0,0,0,0.02500365680063792,0.22319103310270036,0.0,1.512274972714492,-0.12629355575329332,1,12.0,1,1,1.326024673016089,1.326024673016089
2016-10-16,air_b8925441167c3152,0,0,0,1,0,0,0,0.10830195821012939,0.24706629165809893,0.0,0.04127797692272815,-0.024178124577368537,1,8.0,1,1,-0.6525235996286854,-0.6525235996286854
2016-10-17,air_b8925441167c3152,0,1,0,0,0,0,0,0.12020171555434263,-0.15881310378367808,0.0,-1.3246478048839097,0.3162066460090479,1,1.0,1,1,-1.6131742670840357,-1.6131742670840357
2016-10-20,air_b8925441167c3152,0,0,0,0,1,0,0,0.6437910386997179,0.8200724969876668,0.0,1.3021325447442398,0.4637067132631618,1,10.0,1,1,-0.4047149376565298,-0.4047149376565298
2016-10-21,air_b8925441167c3152,1,0,0,0,0,0,0,0.2035000169638341,0.068001852492609,0.0,-0.03752543356611629,0.2821681689504064,1,6.0,1,1,0.865304454950768,0.865304454950768
2016-10-22,air_b8925441167c3152,0,0,1,0,0,0,0,0.02500365680063792,-0.30206465511606995,0.0,-1.2983800013876283,0.20274505581357577,1,2.0,1,1,1.435813320725272,1.435813320725272
2016-10-23,air_b8925441167c3152,0,0,0,1,0,0,0,0.19160025961962127,0.1754405159919032,0.0,-0.06379323706239792,0.20274505581357577,1,16.0,1,1,-0.3749151618497516,-0.3749151618497516
2016-10-24,air_b8925441167c3152,0,1,0,0,0,0,0,-0.18919197539519736,-0.20656362089447522,0.0,1.2495969377516771,-0.11494739673374614,1,4.0,1,1,-1.4398650446288257,-1.4398650446288257
2016-10-25,air_b8925441167c3152,0,0,0,0,0,1,0,-0.29628979149311513,-0.4333785771707627,0.0,-0.6942205209731538,-0.33052441810514327,1,4.0,1,1,-0.7387861085430435,-0.7387861085430435
2016-10-26,air_b8925441167c3152,0,0,0,0,0,0,1,0.31059783306175204,0.5813199114336802,0.0,1.1970613307591138,-0.03552428359691571,1,3.0,1,1,-0.33060760045283133,-0.33060760045283133
2016-10-27,air_b8925441167c3152,0,0,0,0,1,0,0,0.2986980757175388,0.2948168087688965,0.0,0.6717052608334839,0.03255267052036754,1,2.0,1,1,-0.3164919171759364,-0.3164919171759364
2016-10-28,air_b8925441167c3152,1,0,0,0,0,0,0,-0.5104854236889506,-0.7198816798355464,0.0,-1.3246478048839097,-0.3191782590855961,1,1.0,1,1,0.7633578535065267,0.7633578535065267
2016-10-29,air_b8925441167c3152,0,0,1,0,0,0,0,-0.11779343132991893,-0.003623923173586727,0.0,-1.3246478048839097,-0.14898587379238787,1,11.0,1,1,1.6248066357103654,1.6248066357103654
2016-10-30,air_b8925441167c3152,0,0,0,1,0,0,0,-0.5461846957215897,-0.8750708604456378,0.0,-1.3246478048839097,-0.37590905418333215,1,18.0,1,1,-0.2882605506221465,-0.2882605506221465
2016-11-01,air_b8925441167c3152,0,0,0,0,0,1,0,-0.36768833555839353,-0.5288796113923574,0.0,-0.45781028950662034,-0.13763971477284068,1,1.0,1,1,-0.9673817571660921,-0.9673817571660921
2016-11-02,air_b8925441167c3152,0,0,0,0,0,0,1,-0.6651822691637205,-1.0302600410557292,0.0,-1.3246478048839097,-0.48937064437880434,1,10.0,1,1,0.23401973062296638,0.23401973062296638
2016-11-04,air_b8925441167c3152,1,0,0,0,0,0,0,-0.29628979149311513,-0.2423765087275733,0.0,1.0919901167739876,-0.5007168033983515,1,2.0,1,1,-0.11573553279343055,-0.11573553279343055
2016-11-05,air_b8925441167c3152,0,0,1,0,0,0,0,-0.22489124742783667,-0.15881310378367808,0.0,0.46156283286323196,-0.19437050987057677,1,13.0,1,1,1.133502437211772,1.133502437211772
2016-11-06,air_b8925441167c3152,0,0,0,1,0,0,0,-0.2010917327394104,-0.003623923173586727,0.0,1.1707935272628325,-0.34187057712469043,1,3.0,1,1,-0.7085942304230182,-0.7085942304230182
2016-11-08,air_b8925441167c3152,0,0,0,0,0,1,0,-0.7841798426058513,-0.8631332311679385,0.0,-0.8518273419508428,-0.7730246198674847,1,1.0,1,1,-1.3253711691606778,-1.3253711691606778
2016-11-09,air_b8925441167c3152,0,0,0,0,0,0,1,-0.7246810558847859,-0.7437569383909453,0.0,0.25142040489298007,-0.5687937575156348,1,4.0,1,1,-1.0061998861775532,-1.0061998861775532
2016-11-10,air_b8925441167c3152,0,0,0,0,1,0,0,-0.8198791146384906,-0.9347590068341345,0.0,-1.1933087874025021,-0.6028322345742765,1,2.0,1,1,-0.7321203692178431,-0.7321203692178431
2016-11-11,air_b8925441167c3152,1,0,0,0,0,0,0,-0.8912776587037691,-1.0421976703334284,0.0,-1.3246478048839097,-0.8184092559456735,1,7.0,1,1,0.24931172083960257,0.24931172083960257
2016-11-12,air_b8925441167c3152,0,0,1,0,0,0,0,-0.34388882086996747,-0.2423765087275733,0.0,0.3302238153818245,-0.33052441810514327,1,6.0,1,1,1.689503517396134,1.689503517396134
2016-11-13,air_b8925441167c3152,0,0,0,1,0,0,0,-0.34388882086996747,-0.2662517672829719,0.0,0.6717052608334839,-0.43263984928106825,1,11.0,1,1,-0.5678294999673158,-0.5678294999673158
2016-11-15,air_b8925441167c3152,0,0,0,0,0,1,0,-0.14159294601834502,-0.18268836233907665,0.0,-0.9043629489434057,-0.024178124577368537,1,3.0,1,1,-1.1089306922482887,-1.1089306922482887
2016-11-16,air_b8925441167c3152,0,0,0,0,0,0,1,-0.4747861516563113,-0.7198816798355464,0.0,-1.1670409839062208,-0.25110130496831284,1,10.0,1,1,-0.5070536414140181,-0.5070536414140181
2016-11-17,air_b8925441167c3152,0,0,0,0,1,0,0,-0.46288639431209827,-0.30206465511606995,0.0,0.8030442783148913,-0.580139916535182,1,3.0,1,1,-0.4556882383786504,-0.4556882383786504
2016-11-18,air_b8925441167c3152,1,0,0,0,0,0,0,-0.6175832397868681,-0.6124430163362526,0.0,1.039454509781425,-0.7730246198674847,1,15.0,1,1,0.8813806497938983,0.8813806497938983
2016-11-19,air_b8925441167c3152,0,0,1,0,0,0,0,-0.7960795999500643,-1.0541352996111277,0.0,-1.3246478048839097,-0.5687937575156348,1,14.0,1,1,1.4048372379787526,1.4048372379787526
2016-11-23,air_b8925441167c3152,0,0,0,0,0,0,1,-0.6056834824426551,-0.731819309113246,1.0,-1.2983800013876283,-0.5007168033983515,1,11.0,1,1,-0.37334675259676325,-0.37334675259676325
2016-11-24,air_b8925441167c3152,0,0,0,0,1,0,0,-1.6290626140449798,-1.460014695052905,0.0,-1.3246478048839097,-1.3630248888839398,1,1.0,1,1,-1.3339974200521136,-1.3339974200521136
2016-11-26,air_b8925441167c3152,0,0,1,0,0,0,0,-0.9745759601132605,-0.9228213775564351,0.0,0.38275942237438754,-1.102063231434354,1,14.0,1,1,1.7353794880460425,1.7353794880460425
2016-11-27,air_b8925441167c3152,0,0,0,1,0,0,0,-0.7008815411963598,-0.8392579726125398,0.0,-1.1933087874025021,-0.48937064437880434,1,5.0,1,1,-0.688597012447417,-0.688597012447417
2016-11-29,air_b8925441167c3152,0,0,0,0,0,1,0,-0.7127812985405728,-0.7795698262240431,0.0,0.17261699440413564,-0.6141783935938236,1,4.0,1,1,-0.7976014555301058,-0.7976014555301058
2016-11-30,air_b8925441167c3152,0,0,0,0,0,0,1,-0.9150771733921951,-1.0780105581665262,0.0,-0.03752543356611629,-0.9205246871215984,1,2.0,1,1,-0.5474401796784676,-0.5474401796784676
2016-12-01,air_b8925441167c3152,0,0,0,0,1,0,0,-0.7722800852616383,-0.5169419821146579,0.0,-0.5103458964991833,-0.795716937906579,1,4.0,1,1,-0.6572288273876504,-0.6572288273876504
2016-12-02,air_b8925441167c3152,1,0,0,0,0,0,0,-0.593783725098442,-0.6363182748916513,0.0,0.9081154923000174,-0.4780244853592571,1,2.0,1,1,1.0174401524906358,1.0174401524906358
2016-12-03,air_b8925441167c3152,0,0,1,0,0,0,0,-0.6770820265079336,-0.5885677577808539,0.0,0.4352950293669506,-0.8184092559456735,1,8.0,1,1,2.2055101616292934,2.2055101616292934
2016-12-04,air_b8925441167c3152,0,0,0,1,0,0,0,-0.581883967754229,-0.5766301285031545,0.0,0.566634046848358,-0.6368707116329181,1,4.0,1,1,-0.47882227486022827,-0.47882227486022827
2016-12-07,air_b8925441167c3152,0,0,0,0,0,0,1,-1.069774018866965,-1.1496363338327225,0.0,-0.9306307524396872,-0.9091785281020512,1,2.0,1,1,-0.3333523166455609,-0.3333523166455609
2016-12-08,air_b8925441167c3152,0,0,0,0,1,0,0,-0.9388766880806214,-0.8273203433348405,0.0,0.9343832957962989,-1.1247555494734482,1,3.0,1,1,-0.15886678725060954,-0.15886678725060954
2016-12-09,air_b8925441167c3152,1,0,0,0,0,0,0,-0.6413827544752945,-0.40950331861536415,0.0,1.0131867062851434,-1.0339862773170705,1,4.0,1,1,1.6722510156132622,1.6722510156132622
2016-12-10,air_b8925441167c3152,0,0,1,0,0,0,0,-0.9507764454248344,-1.0302600410557292,0.0,0.9606510992925802,-0.8297554149652208,1,7.0,1,1,2.4372426287583187,2.4372426287583187
2016-12-12,air_b8925441167c3152,0,1,0,0,0,0,0,-1.1292728055880306,-1.2331997387766176,0.0,0.6454374573372025,-1.1701401855516373,1,2.0,1,1,-1.1979379173553761,-1.1979379173553761
2016-12-13,air_b8925441167c3152,0,0,0,0,0,1,0,-0.8436786293269167,-0.6601935334470498,0.0,-0.6679527174768722,-1.0793709133952594,1,1.0,1,1,-0.5886109225694112,-0.5886109225694112
2016-12-15,air_b8925441167c3152,0,0,0,0,1,0,0,-1.2244708643417352,-1.280950255887415,0.0,0.4878306363595136,-1.113409390453901,1,2.0,1,1,0.20186734093670566,0.20186734093670566
2016-12-16,air_b8925441167c3152,1,0,0,0,0,0,0,-1.3910674671607182,-1.316763143720513,0.0,0.9343832957962989,-1.2949479347666566,1,18.0,1,1,1.8518338750804257,1.8518338750804257
2016-12-18,air_b8925441167c3152,0,0,0,1,0,0,0,-0.9864757174574738,-0.7079440505578471,0.0,0.6717052608334839,-1.102063231434354,1,1.0,1,1,0.14893352864834963,0.14893352864834963
2016-12-21,air_b8925441167c3152,0,0,0,0,0,0,1,-0.7127812985405728,-0.4572538357261613,0.0,0.7242408678260469,-0.8751400510434095,1,3.0,1,1,0.7202265990493477,0.7202265990493477
2016-12-22,air_b8925441167c3152,0,0,0,0,1,0,0,-0.22489124742783667,-0.07524969883978287,0.0,-0.6679527174768722,-0.7162938247697487,1,12.0,1,1,1.8683021722368032,1.8683021722368032
2016-12-23,air_b8925441167c3152,1,0,0,0,0,0,0,-0.29628979149311513,-0.1468754745059786,1.0,-0.1951322545438054,-0.5007168033983515,1,12.0,1,1,1.3534718349433847,1.3534718349433847
2016-12-24,air_b8925441167c3152,0,0,1,0,0,0,0,-0.9388766880806214,-1.066072928888827,0.0,0.9081154923000174,-0.8524477330043151,1,6.0,1,1,1.60402521310827,1.60402521310827
2016-12-26,air_b8925441167c3152,0,1,0,0,0,0,0,-1.1411725629322436,-1.173511592388121,0.0,-0.9831663594322503,-1.0339862773170705,1,2.0,1,1,-0.29022106218838195,-0.29022106218838195
2016-12-27,air_b8925441167c3152,0,0,0,0,0,1,0,-0.6413827544752945,-0.2423765087275733,0.0,-1.2721121978913466,-0.8411015739847679,1,18.0,1,1,0.5108439637754061,0.5108439637754061
2016-12-28,air_b8925441167c3152,0,0,0,0,0,0,1,-1.2482703790301615,-1.3645136608313102,0.0,1.039454509781425,-1.2382171396689206,1,4.0,1,1,1.733811078793054,1.733811078793054
2016-12-29,air_b8925441167c3152,0,0,0,0,1,0,0,-1.4505662538817836,-1.531640470719101,1.0,0.04127797692272815,-1.3857172069230344,1,2.0,1,1,1.2903433625106047,1.2903433625106047
2016-12-30,air_b8925441167c3152,1,0,0,0,0,0,0,-1.2482703790301615,-1.2690126266097157,1.0,1.039454509781425,-1.1701401855516373,1,8.0,1,1,0.4806520856553808,0.4806520856553808
2016-12-31,air_b8925441167c3152,0,0,1,0,0,0,0,-1.212571106997522,-1.0780105581665262,1.0,1.0131867062851434,-1.2949479347666566,1,15.0,1,1,-2.545201465672349,-2.545201465672349
