visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Creative cuisine,Ōsaka-fu Ōsaka-shi Shinmachi,total_area_visitors,total_genre_visitors
2016-08-01,air_9dc9483f717d73ee,0,1,0,0,0,0,0,1.3105597617737073,1.284901433876271,0.0,1.3078599925794783,1.242896311733642,1,9.0,1,1,-1.192297678320459,-1.192297678320459
2016-08-02,air_9dc9483f717d73ee,0,0,0,0,0,1,0,1.2571013647202907,1.244513726495532,0.0,0.17944821825022172,1.2961161345707437,1,3.0,1,1,-0.8344593174716458,-0.8344593174716458
2016-08-04,air_9dc9483f717d73ee,0,0,0,0,1,0,0,1.3319431205950738,1.436355336554043,0.0,1.1466583105324417,1.2216083825988013,1,9.0,1,1,-0.25212446918505066,-0.25212446918505066
2016-08-05,air_9dc9483f717d73ee,1,0,0,0,0,0,0,1.3319431205950738,1.426258409708858,0.0,1.0123235754932445,1.3599799219752657,1,10.0,1,1,0.8134805022268367,0.8134805022268367
2016-08-06,air_9dc9483f717d73ee,0,0,1,0,0,0,0,1.2998680823630242,1.486839970779967,0.0,0.42125074132077656,1.3919118156775268,1,10.0,1,1,0.5678903850969143,0.5678903850969143
2016-08-07,air_9dc9483f717d73ee,0,0,0,1,0,0,0,1.3533264794164408,1.4767430439347822,0.0,1.4959286216343541,1.2854721700033231,1,16.0,1,1,-0.6453699941599571,-0.6453699941599571
2016-08-08,air_9dc9483f717d73ee,0,1,0,0,0,0,0,1.4067848764698574,1.426258409708858,0.0,1.791465038720588,1.3493359574078456,1,11.0,1,1,-1.1734640803810479,-1.1734640803810479
2016-08-09,air_9dc9483f717d73ee,0,0,0,0,0,1,0,1.3426348000057573,1.32528914125701,0.0,1.3078599925794783,1.3599799219752657,1,15.0,1,1,-0.32971889269542487,-0.32971889269542487
2016-08-11,air_9dc9483f717d73ee,0,0,0,0,1,0,0,1.2036429676668738,1.416161482863674,1.0,1.8720658797441063,1.0193730558178142,1,3.0,1,1,0.3735276543621903,0.3735276543621903
2016-08-12,air_9dc9483f717d73ee,1,0,0,0,0,0,0,1.2464096853096074,1.335386068102195,0.0,1.952666720767625,1.1151687369245977,1,9.0,1,1,-0.06529517762609126,-0.06529517762609126
2016-08-13,air_9dc9483f717d73ee,0,0,1,0,0,0,0,1.2998680823630242,1.3454829949473799,1.0,1.7108641976970698,1.2322523471662215,1,14.0,1,1,0.10307718795224512,0.10307718795224512
2016-08-14,air_9dc9483f717d73ee,0,0,0,1,0,0,0,1.2677930441309742,1.3454829949473799,1.0,1.0123235754932445,1.2535402763010621,1,2.0,1,1,-0.9482142490256896,-0.9482142490256896
2016-08-19,air_9dc9483f717d73ee,1,0,0,0,0,0,0,1.396093197059174,1.608003092922185,0.0,0.5555854763599737,1.3706238865426863,1,7.0,1,1,0.7761899783068024,0.7761899783068024
2016-08-20,air_9dc9483f717d73ee,0,0,1,0,0,0,0,1.4602432735232742,1.557518458696261,0.0,1.3078599925794783,1.3493359574078456,1,6.0,1,1,0.6571616393297234,0.6571616393297234
2016-08-21,air_9dc9483f717d73ee,0,0,0,1,0,0,0,1.428168235291224,1.486839970779967,0.0,1.4690616746265148,1.4025557802449473,1,14.0,1,1,-0.8401093968534692,-0.8401093968534692
2016-08-22,air_9dc9483f717d73ee,0,1,0,0,0,0,0,1.4067848764698574,1.426258409708858,0.0,0.6093193703756526,1.4877074967843102,1,7.0,1,1,-2.0435763051818467,-2.0435763051818467
2016-08-23,air_9dc9483f717d73ee,0,0,0,0,0,1,0,1.3212514411843908,1.385870702328119,0.0,-0.0086204108046544,1.3706238865426863,1,14.0,1,1,-0.638589898901769,-0.638589898901769
2016-08-25,air_9dc9483f717d73ee,0,0,0,0,1,0,0,1.2571013647202907,1.385870702328119,0.0,0.8779888404540472,1.2216083825988013,1,9.0,1,1,-0.31502868630268416,-0.31502868630268416
2016-08-26,air_9dc9483f717d73ee,1,0,0,0,0,0,0,1.2677930441309742,1.32528914125701,0.0,1.2003922045481203,1.242896311733642,1,11.0,1,1,1.0779042172961701,1.0779042172961701
2016-08-27,air_9dc9483f717d73ee,0,0,1,0,0,0,0,1.0218844176852573,1.0122844090562817,0.0,0.15258127124238213,1.1151687369245977,1,7.0,1,1,1.1415617783313803,1.1415617783313803
2016-08-28,air_9dc9483f717d73ee,0,0,0,1,0,0,0,0.9363509823997906,1.0021874822110968,0.0,-0.7071610330084799,0.9555092684132923,1,4.0,1,1,-0.28338824176447325,-0.28338824176447325
2016-08-29,air_9dc9483f717d73ee,0,1,0,0,0,0,0,0.7011340353647574,0.6084073352488893,0.0,-1.4863024962358236,0.6574782605255222,1,5.0,1,1,-1.4665148643182866,-1.4665148643182866
2016-08-30,air_9dc9483f717d73ee,0,0,0,0,0,1,0,0.722517394186124,0.6084073352488893,0.0,1.2272591515559597,0.6894101542277833,1,10.0,1,1,-0.6653336079757329,-0.6653336079757329
2016-08-31,air_9dc9483f717d73ee,0,0,0,0,0,0,1,1.0325760970959408,0.9617997748303574,0.0,1.8183319857284277,1.072592878654916,1,4.0,1,1,-0.23103083949291006,-0.23103083949291006
2016-09-01,air_9dc9483f717d73ee,0,0,0,0,1,0,0,1.075342814738674,1.0526721164370207,0.0,1.3347269395873176,0.9448653038458718,1,6.0,1,1,-0.6287964279732752,-0.6287964279732752
2016-09-02,air_9dc9483f717d73ee,1,0,0,0,0,0,0,1.0860344941493576,1.204126019114793,0.0,1.4421947276186755,0.9235773747110312,1,12.0,1,1,0.5882306708714783,0.5882306708714783
2016-09-03,air_9dc9483f717d73ee,0,0,1,0,0,0,0,1.1822596088455073,1.183932165424423,0.0,-0.0086204108046544,1.1151687369245977,1,10.0,1,1,1.176592270498685,1.176592270498685
2016-09-04,air_9dc9483f717d73ee,0,0,0,1,0,0,0,1.2143346470775573,1.274804507031086,0.0,0.5555854763599737,1.1683885597616994,1,12.0,1,1,-0.7723084442715887,-0.7723084442715887
2016-09-05,air_9dc9483f717d73ee,0,1,0,0,0,0,0,1.0218844176852573,0.9617997748303574,0.0,-0.7877618740319982,1.1151687369245977,1,9.0,1,1,-1.3746069063739599,-1.3746069063739599
2016-09-06,air_9dc9483f717d73ee,0,0,0,0,0,1,0,1.0111927382745738,1.0930598238177598,0.0,-0.46535850993792494,1.1258127014920178,1,12.0,1,1,-0.6653336079757329,-0.6653336079757329
2016-09-08,air_9dc9483f717d73ee,0,0,0,0,1,0,0,0.9149676235784241,0.6689888963199982,0.0,-1.1907660791495895,0.9661532329807124,1,3.0,1,1,-0.4189901469282341,-0.4189901469282341
2016-09-09,air_9dc9483f717d73ee,1,0,0,0,0,0,0,0.8080508294715908,0.8103458721525854,0.0,0.17944821825022172,0.8810015164413495,1,7.0,1,1,0.9084018358414692,0.9084018358414692
2016-09-10,air_9dc9483f717d73ee,0,0,1,0,0,0,0,0.8080508294715908,0.9315089942948029,0.0,1.5227955686421935,0.6787661896603627,1,6.0,1,1,1.421429043711031,1.421429043711031
2016-09-11,air_9dc9483f717d73ee,0,0,0,1,0,0,0,0.9684260206318407,1.0930598238177598,0.0,0.42125074132077656,0.8810015164413495,1,5.0,1,1,-0.32934222073663666,-0.32934222073663666
2016-09-12,air_9dc9483f717d73ee,0,1,0,0,0,0,0,1.0218844176852573,0.9113151406044334,0.0,-1.1101652381260716,0.976797197548133,1,4.0,1,1,-1.353136604723031,-1.353136604723031
2016-09-13,air_9dc9483f717d73ee,0,0,0,0,0,1,0,0.7439007530074906,0.41656572519037827,0.0,-1.4863024962358236,0.9448653038458718,1,13.0,1,1,-0.8310692698425518,-0.8310692698425518
2016-09-15,air_9dc9483f717d73ee,0,0,0,0,1,0,0,0.7759757912395406,0.6185042620940743,0.0,-0.9758305030868742,0.8703575518739294,1,9.0,1,1,-0.10559907721643129,-0.10559907721643129
2016-09-16,air_9dc9483f717d73ee,1,0,0,0,0,0,0,0.8828925853463739,0.9214120674496183,0.0,-0.411624615922246,0.8490696227390887,1,10.0,1,1,0.8398475393420123,0.8398475393420123
2016-09-17,air_9dc9483f717d73ee,0,0,1,0,0,0,0,1.075342814738674,0.9517028479851728,0.0,-0.43849156293008545,1.1151687369245977,1,2.0,1,1,1.305790752363046,1.305790752363046
2016-09-18,air_9dc9483f717d73ee,0,0,0,1,0,0,0,0.8080508294715908,0.5781165547133349,0.0,-1.4863024962358236,0.9129334101436106,1,8.0,1,1,0.11852073826256232,0.11852073826256232
2016-09-19,air_9dc9483f717d73ee,0,1,0,0,0,0,0,0.6476756383113408,0.42666265203556286,1.0,-1.4863024962358236,0.6681222250929423,1,3.0,1,1,-1.3561499803933368,-1.3561499803933368
2016-09-20,air_9dc9483f717d73ee,0,0,0,0,0,1,0,0.369691973633574,0.022785578228170775,0.0,-1.4863024962358236,0.5936144731209998,1,9.0,1,1,-1.8439401670240876,-1.8439401670240876
2016-09-22,air_9dc9483f717d73ee,0,0,0,0,1,0,0,0.551450523615191,0.47714728626148684,1.0,-1.3519677611966263,0.7319860124974645,1,7.0,1,1,-0.34327908321180095,-0.34327908321180095
2016-09-23,air_9dc9483f717d73ee,1,0,0,0,0,0,0,0.5407588442045075,0.4569534325711173,0.0,-1.0564313441103925,0.6894101542277833,1,10.0,1,1,0.14187439970743224,0.14187439970743224
2016-09-24,air_9dc9483f717d73ee,0,0,1,0,0,0,0,0.4873004471510908,0.3357903104288998,0.0,-1.1638991321417502,0.5829705085535797,1,8.0,1,1,1.077527545337382,1.077527545337382
2016-09-25,air_9dc9483f717d73ee,0,0,0,1,0,0,0,0.8508175471143239,0.8608305063785094,0.0,-0.38475766891440666,0.8277816936042477,1,4.0,1,1,-0.4272769300215751,-0.4272769300215751
2016-09-26,air_9dc9483f717d73ee,0,1,0,0,0,0,0,0.8080508294715908,0.8103458721525854,0.0,-0.7340279800163193,0.8171377290368276,1,11.0,1,1,-1.1229900379034259,-1.1229900379034259
2016-09-29,air_9dc9483f717d73ee,0,0,0,0,1,0,0,0.5407588442045075,0.41656572519037827,0.0,-1.4863024962358236,0.6255463668232609,1,2.0,1,1,-0.2558911887729329,-0.2558911887729329
2016-09-30,air_9dc9483f717d73ee,1,0,0,0,0,0,0,0.5086838059724574,0.5882134815585198,0.0,-0.30415682789088816,0.4871748274467962,1,7.0,1,1,1.1464585137956271,1.1464585137956271
2016-10-01,air_9dc9483f717d73ee,0,0,1,0,0,0,0,0.6797506765433908,0.5579227010229654,0.0,-0.9758305030868742,0.7000541187952034,1,2.0,1,1,1.1807356620453555,1.1807356620453555
2016-10-02,air_9dc9483f717d73ee,0,0,0,1,0,0,0,0.9577343412211572,0.9113151406044334,0.0,0.3406499002972583,0.976797197548133,1,12.0,1,1,-0.4837777238398087,-0.4837777238398087
2016-10-03,air_9dc9483f717d73ee,0,1,0,0,0,0,0,0.6369839589006573,0.5478257741777808,0.0,-1.4863024962358236,0.6574782605255222,1,7.0,1,1,-1.5738663725729305,-1.5738663725729305
2016-10-04,air_9dc9483f717d73ee,0,0,0,0,0,1,0,0.6262922794899742,0.6790858231651828,0.0,-0.9758305030868742,0.6894101542277833,1,8.0,1,1,-0.7252244494230606,-0.7252244494230606
2016-10-06,air_9dc9483f717d73ee,0,0,0,0,1,0,0,0.6476756383113408,0.6689888963199982,0.0,0.8242549464383682,0.5936144731209998,1,5.0,1,1,-0.4212501786809635,-0.4212501786809635
2016-10-07,air_9dc9483f717d73ee,1,0,0,0,0,0,0,0.4659170883297242,0.5478257741777808,0.0,0.6899202113991709,0.2849395006658095,1,2.0,1,1,0.7611230999552734,0.7611230999552734
2016-10-08,air_9dc9483f717d73ee,0,0,1,0,0,0,0,0.8935842647570574,0.9012182137592488,0.0,-0.3310237748987277,0.7639179061997258,1,8.0,1,1,1.0142466562609602,1.0142466562609602
2016-10-09,air_9dc9483f717d73ee,0,0,0,1,0,0,0,0.4017670118656241,0.5074380667970413,0.0,-0.5728262979692826,0.29558346523322965,1,4.0,1,1,0.2929198551815103,0.2929198551815103
2016-10-10,air_9dc9483f717d73ee,0,1,0,0,0,0,0,0.07032495013444102,0.0631732856089102,1.0,0.931722734469726,0.1252800321545041,1,12.0,1,1,-0.8242891745843637,-0.8242891745843637
2016-10-11,air_9dc9483f717d73ee,0,0,0,0,0,1,0,0.059633270723757535,-0.027699055997753234,0.0,-0.43849156293008545,0.09334813845224292,1,10.0,1,1,-1.2175346995592702,-1.2175346995592702
2016-10-13,air_9dc9483f717d73ee,0,0,0,0,1,0,0,-0.06866688220444236,-0.07818369022367724,0.0,-0.6802940860006403,0.11463606758708357,1,3.0,1,1,-0.4705942052822209,-0.4705942052822209
2016-10-14,air_9dc9483f717d73ee,1,0,0,0,0,0,0,-0.025900164561709193,0.03288250507335572,0.0,-0.46535850993792494,-0.0024475426545403647,1,3.0,1,1,0.9185719787287513,0.9185719787287513
2016-10-17,air_9dc9483f717d73ee,0,1,0,0,0,0,0,0.4124586912763076,0.42666265203556286,0.0,-0.43849156293008545,0.4445989691771149,1,17.0,1,1,-1.4390178113267462,-1.4390178113267462
2016-10-18,air_9dc9483f717d73ee,0,0,0,0,0,1,0,0.530067164793824,0.6386981157844438,0.0,0.09884737722670345,0.4978187920142167,1,3.0,1,1,-0.6359531951902515,-0.6359531951902515
2016-10-20,air_9dc9483f717d73ee,0,0,0,0,1,0,0,0.5193754853831408,0.5074380667970413,0.0,0.3943837943129372,0.47653086287937607,1,2.0,1,1,-0.27811483434143813,-0.27811483434143813
2016-10-21,air_9dc9483f717d73ee,1,0,0,0,0,0,0,0.059633270723757535,-0.027699055997753234,0.0,-0.7071610330084799,0.1465679612893447,1,9.0,1,1,0.9419256401736212,0.9419256401736212
2016-10-22,air_9dc9483f717d73ee,0,0,1,0,0,0,0,-0.04728352338307578,-0.18924988552070984,0.0,-1.4325686022201447,-0.0024475426545403647,1,2.0,1,1,1.4899833402104878,1.4899833402104878
2016-10-23,air_9dc9483f717d73ee,0,0,0,1,0,0,0,0.059633270723757535,-0.1488621781399708,0.0,-1.2713669201731082,0.11463606758708357,1,13.0,1,1,-0.24948776547353307,-0.24948776547353307
2016-10-24,air_9dc9483f717d73ee,0,1,0,0,0,0,0,-0.14350863807922562,-0.007505202307383345,0.0,1.3347269395873176,-0.13017511746358462,1,12.0,1,1,-1.272528805542351,-1.272528805542351
2016-10-25,air_9dc9483f717d73ee,0,0,0,0,0,1,0,-0.1542003174899091,-0.22963759290144928,0.0,-1.2982338671809475,-0.19403890486810674,1,10.0,1,1,-0.5990393432290054,-0.5990393432290054
2016-10-27,air_9dc9483f717d73ee,0,0,0,0,1,0,0,0.038249911902390944,0.10356099298964926,0.0,0.9854566284854047,-0.05566736549164217,1,2.0,1,1,-0.19336364361408762,-0.19336364361408762
2016-10-28,air_9dc9483f717d73ee,1,0,0,0,0,0,0,-0.1542003174899091,-0.18924988552070984,0.0,-1.4594355492279842,-0.09824322376132365,1,4.0,1,1,0.8439909308886828,0.8439909308886828
2016-10-29,air_9dc9483f717d73ee,0,0,1,0,0,0,0,-0.06866688220444236,-0.05798983653330735,0.0,0.6361863173834923,-0.18339494030068643,1,9.0,1,1,1.6715392243464122,1.6715392243464122
2016-10-30,air_9dc9483f717d73ee,0,0,0,1,0,0,0,-0.33595886747152565,-0.27002530028218835,0.0,0.6630532643913316,-0.4388500899187751,1,10.0,1,1,-0.16624326258133543,-0.16624326258133543
2016-10-31,air_9dc9483f717d73ee,0,1,0,0,0,0,0,-0.31457550865015904,-0.22963759290144928,0.0,-0.7877618740319982,-0.406918196216514,1,11.0,1,1,-1.1026497521288616,-1.1026497521288616
2016-11-03,air_9dc9483f717d73ee,0,0,0,0,1,0,0,-0.4214923027569924,-0.4214792029599604,1.0,0.7973879994305287,-0.42820612535135477,1,12.0,1,1,-0.12932941062008943,-0.12932941062008943
2016-11-04,air_9dc9483f717d73ee,1,0,0,0,0,0,0,-0.4001089439356258,-0.35080071504366683,0.0,1.0929244165167624,-0.5027138773232972,1,4.0,1,1,-0.0005076007145166378,-0.0005076007145166378
2016-11-05,air_9dc9483f717d73ee,0,0,1,0,0,0,0,-0.36803390570357575,-0.18924988552070984,0.0,1.2272591515559597,-0.555933700160399,1,9.0,1,1,1.1995692599847667,1.1995692599847667
2016-11-06,air_9dc9483f717d73ee,0,0,0,1,0,0,0,-0.49633405863177565,-0.5830300324829173,0.0,-0.9489635560790348,-0.5240018064581381,1,3.0,1,1,-0.5700356024023121,-0.5700356024023121
2016-11-07,air_9dc9483f717d73ee,0,1,0,0,0,0,0,-0.5070257380424591,-0.3911884224244059,0.0,1.119791363524602,-0.6836612749694435,1,6.0,1,1,-1.3429664618357489,-1.3429664618357489
2016-11-08,air_9dc9483f717d73ee,0,0,0,0,0,1,0,-0.47495069981040905,-0.69409622777995,0.0,-1.4863024962358236,-0.3111225151097309,1,9.0,1,1,-1.1625405935761894,-1.1625405935761894
2016-11-10,air_9dc9483f717d73ee,0,0,0,0,1,0,0,-0.8384677997736424,-0.9364224720643852,0.0,-1.1907660791495895,-0.8326767789133285,1,9.0,1,1,-0.5926359199296056,-0.5926359199296056
2016-11-11,air_9dc9483f717d73ee,1,0,0,0,0,0,0,-0.4001089439356258,-0.37099456873403636,0.0,0.7167871584070102,-0.5027138773232972,1,6.0,1,1,0.35017399291732043,0.35017399291732043
2016-11-13,air_9dc9483f717d73ee,0,0,0,1,0,0,0,-0.20765871454332574,-0.05798983653330735,0.0,0.5555854763599737,-0.3643423379468327,1,8.0,1,1,-0.43481036919733956,-0.43481036919733956
2016-11-14,air_9dc9483f717d73ee,0,1,0,0,0,0,0,-0.22904207336469234,-0.3306068613532973,0.0,-1.4057016552123054,-0.013091507221960688,1,6.0,1,1,-1.4525780018431222,-1.4525780018431222
2016-11-15,air_9dc9483f717d73ee,0,0,0,0,0,1,0,-0.16489199690059259,-0.09837754391404678,0.0,-1.0564313441103925,-0.2259707985703679,1,2.0,1,1,-0.9546176723250894,-0.9546176723250894
2016-11-17,air_9dc9483f717d73ee,0,0,0,0,1,0,0,-0.6032508527386089,-0.37099456873403636,0.0,0.7705210524226894,-0.758169026941386,1,8.0,1,1,-0.32708218898390734,-0.32708218898390734
2016-11-18,air_9dc9483f717d73ee,1,0,0,0,0,0,0,-0.44287566157835895,-0.25992837343700337,0.0,0.9585896814775653,-0.7049492041042842,1,7.0,1,1,0.9573691904839384,0.9573691904839384
2016-11-19,air_9dc9483f717d73ee,0,0,1,0,0,0,0,-0.1755836763112757,-0.3104130076629274,0.0,-1.4594355492279842,-0.09824322376132365,1,4.0,1,1,1.4602262554662182,1.4602262554662182
2016-11-20,air_9dc9483f717d73ee,0,0,0,1,0,0,0,-0.05797520279375926,-0.17915295867552525,0.0,-1.1638991321417502,-0.0024475426545403647,1,12.0,1,1,-0.1854535324795349,-0.1854535324795349
2016-11-22,air_9dc9483f717d73ee,0,0,0,0,0,1,0,-0.04728352338307578,-0.09837754391404678,0.0,0.4481176883286161,0.008196421912879958,1,9.0,1,1,0.619494443450901,0.619494443450901
2016-11-25,air_9dc9483f717d73ee,1,0,0,0,0,0,0,-0.795701082130909,-0.7445808620058739,0.0,0.5824524233678133,-0.8539647080481693,1,11.0,1,1,0.8228973011965423,0.8228973011965423
2016-11-26,air_9dc9483f717d73ee,0,0,1,0,0,0,0,-0.6674009292027091,-0.5224484714118084,0.0,0.5287185293521344,-0.822032814345908,1,9.0,1,1,1.7777607167246914,1.7777607167246914
2016-11-27,air_9dc9483f717d73ee,0,0,0,1,0,0,0,-0.6353258909706591,-0.9162286183740157,0.0,-1.4863024962358236,-0.3643423379468327,1,8.0,1,1,-0.5508253325041127,-0.5508253325041127
2016-11-28,air_9dc9483f717d73ee,0,1,0,0,0,0,0,-0.6887842880240757,-0.7647747156962437,0.0,-0.841495768047677,-0.5027138773232972,1,6.0,1,1,-1.3041692500805617,-1.3041692500805617
2016-11-29,air_9dc9483f717d73ee,0,0,0,0,0,1,0,-0.8063927615415922,-0.7748716425414284,0.0,-0.08922125182817267,-0.6836612749694435,1,7.0,1,1,-0.6555401370472391,-0.6555401370472391
2016-12-01,air_9dc9483f717d73ee,0,0,0,0,1,0,0,-0.4642590203997257,-0.6032238861732868,0.0,-1.325100814188787,-0.4388500899187751,1,1.0,1,1,-0.5206915758010547,-0.5206915758010547
2016-12-02,air_9dc9483f717d73ee,1,0,0,0,0,0,0,-0.6674009292027091,-0.7041931546251349,0.0,0.9854566284854047,-0.6623733458346026,1,9.0,1,1,1.0880743601834524,1.0880743601834524
2016-12-05,air_9dc9483f717d73ee,0,1,0,0,0,0,0,-0.30388382923947577,-0.4214792029599604,0.0,0.501851582344295,-0.24725872770520854,1,6.0,1,1,-1.2378749853338342,-1.2378749853338342
2016-12-06,air_9dc9483f717d73ee,0,0,0,0,0,1,0,-0.6780926086133924,-0.7344839351606892,0.0,-0.08922125182817267,-0.8539647080481693,1,2.0,1,1,-0.7530981743733893,-0.7530981743733893
2016-12-08,air_9dc9483f717d73ee,0,0,0,0,1,0,0,-0.795701082130909,-0.845550130457722,0.0,0.8511218934462075,-0.7688129915088062,1,6.0,1,1,-0.04194151618122134,-0.04194151618122134
2016-12-09,air_9dc9483f717d73ee,1,0,0,0,0,0,0,-0.7101676468454422,-0.5729331056377324,0.0,-0.1966890398595305,-0.8113888497784877,1,2.0,1,1,1.7171165313597874,1.7171165313597874
2016-12-10,air_9dc9483f717d73ee,0,0,1,0,0,0,0,-0.9988429909338923,-0.997004033135494,0.0,0.04511348321102453,-0.9923362474246338,1,10.0,1,1,2.4520035229556134,2.4520035229556134
2016-12-11,air_9dc9483f717d73ee,0,0,0,1,0,0,0,-1.1699098615048256,-1.1282640821228964,0.0,0.17944821825022172,-1.1200638222336783,1,2.0,1,1,0.15317455847107897,0.15317455847107897
2016-12-12,air_9dc9483f717d73ee,0,1,0,0,0,0,0,-1.1806015409155088,-1.2393302774199293,0.0,-0.5190924039536037,-1.2158595033404616,1,12.0,1,1,-1.0401222069700164,-1.0401222069700164
