visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-01-13,air_d00161e19f08290b,0,0,0,0,0,0,1,-1.372652281507434,-1.2503197263939767,0.0,0.8435574421870243,-1.4878044005883806,1,58.0,1,1,-1.1347751410891551,-1.1347751410891551
2016-01-14,air_d00161e19f08290b,0,0,0,0,1,0,0,-1.1602143802339557,-1.0393565791272605,0.0,0.9423963300036782,-1.356242531222682,1,23.0,1,1,-1.0395758949339942,-1.0395758949339942
2016-01-15,air_d00161e19f08290b,1,0,0,0,0,0,0,-1.210199768768892,-1.1014045636174712,0.0,0.695299110462044,-1.1409594722606298,1,7.0,1,1,-0.7558038954358705,-0.7558038954358705
2016-01-16,air_d00161e19f08290b,0,0,1,0,0,0,0,-1.0977326445652857,-0.989718191535092,0.0,0.9423963300036782,-1.1648798121453021,1,48.0,1,1,-0.6042675611450526,-0.6042675611450526
2016-01-17,air_d00161e19f08290b,0,0,0,1,0,0,0,-1.1852070745014238,-1.38682529227244,0.0,-0.5401869872461271,-1.105078962433621,1,7.0,1,1,-1.2237147107847988,-1.2237147107847988
2016-01-19,air_d00161e19f08290b,0,0,0,0,0,1,0,-1.272681504437562,-1.38682529227244,0.0,0.9423963300036782,-1.2725213416263284,1,57.0,1,1,-1.2719663834935788,-1.2719663834935788
2016-01-20,air_d00161e19f08290b,0,0,0,0,0,0,1,-1.3976449757749019,-1.3247773077822296,0.0,0.9671060519578415,-1.463884060703708,1,14.0,1,1,-1.1436430160734714,-1.1436430160734714
2016-01-21,air_d00161e19f08290b,0,0,0,0,1,0,0,-1.2351924630363598,-1.275138920190061,0.0,0.5223310567829001,-1.2605611716839922,1,22.0,1,1,-1.0184494868831229,-1.0184494868831229
2016-01-22,air_d00161e19f08290b,1,0,0,0,0,0,0,-1.1852070745014238,-1.1758621450057238,0.0,0.695299110462044,-1.0213577728372676,1,41.0,1,1,-0.7020750058250125,-0.7020750058250125
2016-01-23,air_d00161e19f08290b,0,0,1,0,0,0,0,-1.4226376700423697,-1.6598364240293668,0.0,-1.2567689239168665,-1.0691984526066125,1,20.0,1,1,-0.6269588883108033,-0.6269588883108033
2016-01-24,air_d00161e19f08290b,0,0,0,1,0,0,0,-1.497615752844774,-1.3123677108841874,0.0,0.9176866080495149,-1.5236849104153891,1,25.0,1,1,-1.3418661039581903,-1.3418661039581903
2016-01-25,air_d00161e19f08290b,0,1,0,0,0,0,0,-1.54760114137971,-1.4116444860685242,0.0,1.0659449397744953,-1.6911272896080964,1,18.0,1,1,-1.3671656296487398,-1.3671656296487398
2016-01-26,air_d00161e19f08290b,0,0,0,0,0,1,0,-1.435134017176104,-1.262729323292019,0.0,0.818847720232861,-1.5356450803577255,1,22.0,1,1,-1.1900689498148924,-1.1900689498148924
2016-01-27,air_d00161e19f08290b,0,0,0,0,0,0,1,-1.1227253388327538,-0.791164641166418,0.0,1.0165254958661685,-1.511724740473053,1,50.0,1,1,-1.0346203177368762,-1.0346203177368762
2016-01-28,air_d00161e19f08290b,0,0,0,0,1,0,0,-0.9352801318267437,-0.7167070597781653,0.0,1.0165254958661685,-1.1289993023182936,1,33.0,1,1,-1.0403583544914339,-1.0403583544914339
2016-01-29,air_d00161e19f08290b,1,0,0,0,0,0,0,-1.2351924630363598,-1.4861020674567769,0.0,-1.3061883678251933,-1.0691984526066125,1,39.0,1,1,-0.8937775973977339,-0.8937775973977339
2016-01-30,air_d00161e19f08290b,0,0,1,0,0,0,0,-1.497615752844774,-1.8335707806019566,0.0,-1.3061883678251933,-1.2007603219723109,1,45.0,1,1,-0.5847060722090606,-0.5847060722090606
2016-01-31,air_d00161e19f08290b,0,0,0,1,0,0,0,-1.147718033100222,-1.064175772923345,0.0,-0.045992548162858776,-1.2246806618569834,1,35.0,1,1,-1.1535541704677075,-1.1535541704677075
2016-02-01,air_d00161e19f08290b,0,1,0,0,0,0,0,-1.3226668929724976,-1.6226076333352406,0.0,-1.3061883678251933,-1.0691984526066125,1,7.0,1,1,-1.4143740229476005,-1.4143740229476005
2016-02-02,air_d00161e19f08290b,0,0,0,0,0,1,0,-1.1602143802339557,-1.1262237574135556,0.0,0.7941379982786977,-1.0691984526066125,1,9.0,1,1,-1.2625768688043026,-1.2625768688043026
2016-02-03,air_d00161e19f08290b,0,0,0,0,0,0,1,-1.2851778515712957,-1.3123677108841874,0.0,0.4482018909204097,-1.2007603219723109,1,13.0,1,1,-1.1858958321752142,-1.1858958321752142
2016-02-04,air_d00161e19f08290b,0,0,0,0,1,0,0,-1.272681504437562,-1.275138920190061,0.0,0.1516852274704488,-1.248601001741656,1,9.0,1,1,-1.14729449400819,-1.14729449400819
2016-02-05,air_d00161e19f08290b,1,0,0,0,0,0,0,-0.9727691732279458,-0.8035742380644602,0.0,0.9176866080495149,-1.308401851453337,1,68.0,1,1,-0.7638893108627471,-0.7638893108627471
2016-02-06,air_d00161e19f08290b,0,0,1,0,0,0,0,-1.0727399502978177,-1.2255005325978925,0.0,-1.059091148283559,-0.8539153936445603,1,86.0,1,1,-0.5351503002378809,-0.5351503002378809
2016-02-07,air_d00161e19f08290b,0,0,0,1,0,0,0,-1.2851778515712957,-1.287548517088103,0.0,0.8929768860953514,-1.2007603219723109,1,19.0,1,1,-1.1611179461896244,-1.1611179461896244
2016-02-08,air_d00161e19f08290b,0,1,0,0,0,0,0,-1.3601559343736997,-1.2999581139861451,0.0,0.052846339653795,-1.2246806618569834,1,10.0,1,1,-1.3616884127466622,-1.3616884127466622
2016-02-09,air_d00161e19f08290b,0,0,0,0,0,1,0,-1.0852362974315517,-0.6298398814918705,0.0,0.818847720232861,-1.308401851453337,1,31.0,1,1,-1.1384266190238737,-1.1384266190238737
2016-02-10,air_d00161e19f08290b,0,0,0,0,0,0,1,-1.1602143802339557,-1.1138141605155132,0.0,1.1400741056369856,-1.1888001520299747,1,72.0,1,1,-0.8064029468169698,-0.8064029468169698
2016-02-11,air_d00161e19f08290b,0,0,0,0,1,0,0,-1.1602143802339557,-1.0269469822292185,1.0,1.1400741056369856,-1.1768399820876385,1,49.0,1,1,-0.881519064331179,-0.881519064331179
2016-02-12,air_d00161e19f08290b,1,0,0,0,0,0,0,-1.0102582146291477,-0.9773085946370499,0.0,-0.7131550409252712,-1.2007603219723109,1,16.0,1,1,-0.8238778769331225,-0.8238778769331225
2016-02-13,air_d00161e19f08290b,0,0,1,0,0,0,0,-0.1605066095352355,0.25124149826912046,0.0,-0.16954115793367588,-0.38746876589344714,1,21.0,1,1,-0.6293062669831223,-0.6293062669831223
2016-02-14,air_d00161e19f08290b,0,0,0,1,0,0,0,0.40182901148279465,0.40015666104562586,0.0,-0.21896060184200256,0.4258227901854164,1,25.0,1,1,-1.179114516010737,-1.179114516010737
2016-02-15,air_d00161e19f08290b,0,1,0,0,0,0,0,-0.8977910904255417,-0.5305631063075334,0.0,-1.2073494800085394,-0.9974374329525951,1,17.0,1,1,-1.3653398906813807,-1.3653398906813807
2016-02-16,air_d00161e19f08290b,0,0,0,0,0,1,0,-1.210199768768892,-1.2130909356998503,0.0,1.0165254958661685,-1.2366408317993198,1,43.0,1,1,-1.200762563766568,-1.200762563766568
2016-02-17,air_d00161e19f08290b,0,0,0,0,0,0,1,-1.1352216859664876,-0.791164641166418,0.0,0.7941379982786977,-1.2246806618569834,1,12.0,1,1,-1.027578181719919,-1.027578181719919
2016-02-18,air_d00161e19f08290b,0,0,0,0,1,0,0,-1.1352216859664876,-1.1262237574135556,0.0,0.37407272505791944,-1.248601001741656,1,48.0,1,1,-1.037489336114155,-1.037489336114155
2016-02-19,air_d00161e19f08290b,1,0,0,0,0,0,0,-0.6978495362857977,-0.4064671373271122,0.0,0.9918157739120053,-1.0931187924912849,1,43.0,1,1,-0.7104212411043691,-0.7104212411043691
2016-02-20,air_d00161e19f08290b,0,0,1,0,0,0,0,-0.9102874375592757,-1.064175772923345,0.0,-1.1579300361002127,-0.6027518248554994,1,16.0,1,1,-0.7453711013366747,-0.7453711013366747
2016-02-21,air_d00161e19f08290b,0,0,0,1,0,0,0,-0.7228422305532657,-0.5057439125114493,0.0,-0.3672189335669832,-0.6386323346825081,1,30.0,1,1,-1.1232990675800398,-1.1232990675800398
2016-02-22,air_d00161e19f08290b,0,1,0,0,0,0,0,-1.0727399502978177,-1.2379101294959345,0.0,-1.1826397580543762,-0.7941145439328791,1,16.0,1,1,-1.3520380782049062,-1.3520380782049062
2016-02-23,air_d00161e19f08290b,0,0,0,0,0,1,0,-1.0727399502978177,-1.2130909356998503,0.0,-1.2814786458710299,-0.7941145439328791,1,16.0,1,1,-1.1303412035969969,-1.1303412035969969
2016-02-24,air_d00161e19f08290b,0,0,0,0,0,0,1,-1.1852070745014238,-1.4985116643548193,0.0,-1.2814786458710299,-1.0811586225489487,1,45.0,1,1,-1.0852193691179755,-1.0852193691179755
2016-02-25,air_d00161e19f08290b,0,0,0,0,1,0,0,-1.435134017176104,-1.4116444860685242,0.0,-0.8119939287419248,-1.3323221913380094,1,21.0,1,1,-0.9782832296012193,-0.9782832296012193
2016-02-26,air_d00161e19f08290b,1,0,0,0,0,0,0,-1.1852070745014238,-1.0393565791272605,0.0,1.2883324373619662,-1.3682027011650182,1,55.0,1,1,-0.5578416274036316,-0.5578416274036316
2016-02-27,air_d00161e19f08290b,0,0,1,0,0,0,0,-0.9352801318267437,-0.9028510132487972,0.0,1.2883324373619662,-1.0572382826642763,1,52.0,1,1,-0.3854397049144223,-0.3854397049144223
2016-02-28,air_d00161e19f08290b,0,0,0,1,0,0,0,-0.8228130076231378,-0.5926110907977441,0.0,1.1153643836828224,-0.9376365832409138,1,31.0,1,1,-0.9837604465032971,-0.9837604465032971
2016-02-29,air_d00161e19f08290b,0,1,0,0,0,0,0,-0.8727983961580736,-0.6174302845938282,0.0,-0.7872842067877613,-0.8060747138752153,1,18.0,1,1,-1.3030039459386862,-1.3030039459386862
2016-03-01,air_d00161e19f08290b,0,0,0,0,0,1,0,-1.2601851573038276,-1.1758621450057238,0.0,1.38717132517862,-1.1289993023182936,1,58.0,1,1,-1.191112229224812,-1.191112229224812
2016-03-02,air_d00161e19f08290b,0,0,0,0,0,0,1,-1.1227253388327538,-0.9152606101468392,0.0,0.8435574421870243,-1.248601001741656,1,58.0,1,1,-1.0578332846075866,-1.0578332846075866
2016-03-03,air_d00161e19f08290b,0,0,0,0,1,0,0,-0.7603312719544677,-0.41887673422515453,0.0,1.3624616032244565,-1.105078962433621,1,19.0,1,1,-1.0750473948712596,-1.0750473948712596
2016-03-04,air_d00161e19f08290b,1,0,0,0,0,0,0,-0.6103751063496595,-0.4809247187153649,0.0,1.0906546617286585,-0.7103933543365255,1,50.0,1,1,-0.6924246712832565,-0.6924246712832565
2016-03-05,air_d00161e19f08290b,0,0,1,0,0,0,0,-0.5728860649484577,-0.43128633112319636,0.0,-0.6637355970169442,-0.45922978554746463,1,36.0,1,1,-0.46342484080591034,-0.46342484080591034
2016-03-06,air_d00161e19f08290b,0,0,0,1,0,0,0,-0.2604773866051076,-0.3071903621427751,0.0,-0.5401869872461271,-0.30374757629709365,1,15.0,1,1,-1.1144311925957235,-1.1144311925957235
2016-03-07,air_d00161e19f08290b,0,1,0,0,0,0,0,-0.14801026240150153,-0.5305631063075334,0.0,-1.3061883678251933,0.15073888151168324,1,2.0,1,1,-1.4102009053079223,-1.4102009053079223
2016-03-08,air_d00161e19f08290b,0,0,0,0,0,1,0,0.06442763887197667,0.1271455292886992,0.0,0.695299110462044,0.13877871156934682,1,45.0,1,1,-1.0656578801819834,-1.0656578801819834
2016-03-09,air_d00161e19f08290b,0,0,0,0,0,0,1,-0.8228130076231378,-0.6050206876957862,0.0,-1.3061883678251933,-0.9256764132985776,1,29.0,1,1,-1.113387913185804,-1.113387913185804
2016-03-10,air_d00161e19f08290b,0,0,0,0,1,0,0,-1.147718033100222,-1.3992348891704822,0.0,-1.3061883678251933,-0.9495967531832501,1,12.0,1,1,-0.9894984832578547,-0.9894984832578547
2016-03-11,air_d00161e19f08290b,1,0,0,0,0,0,0,-1.3351632401062319,-1.6970652147234933,0.0,-1.3061883678251933,-1.0213577728372676,1,25.0,1,1,-0.6413039801971975,-0.6413039801971975
2016-03-12,air_d00161e19f08290b,0,0,1,0,0,0,0,-1.1852070745014238,-1.4116444860685242,0.0,-0.9602522604669054,-1.0333179427796038,1,32.0,1,1,-0.4459499106897575,-0.4459499106897575
2016-03-13,air_d00161e19f08290b,0,0,0,1,0,0,0,-1.0727399502978177,-1.3123677108841874,0.0,-1.2814786458710299,-0.9137162433562414,1,14.0,1,1,-1.0627888618047046,-1.0627888618047046
2016-03-14,air_d00161e19f08290b,0,1,0,0,0,0,0,-1.1977034216351576,-1.5977884395391562,0.0,-1.3061883678251933,-0.9137162433562414,1,17.0,1,1,-1.298309188594048,-1.298309188594048
2016-03-15,air_d00161e19f08290b,0,0,0,0,0,1,0,-0.8977910904255417,-0.7042974628801233,0.0,1.5107199349494371,-0.9017560734139052,1,52.0,1,1,-1.015580468505844,-1.015580468505844
2016-03-16,air_d00161e19f08290b,0,0,0,0,0,0,1,-0.8228130076231378,-0.7291166566762074,0.0,-0.7131550409252712,-1.0333179427796038,1,24.0,1,1,-0.9237718804329217,-0.9237718804329217
2016-03-17,air_d00161e19f08290b,0,0,0,0,1,0,0,-0.2729737337388416,0.07750714169653046,0.0,1.5107199349494371,-0.6147119947978356,1,14.0,1,1,-0.8749985680191816,-0.8749985680191816
2016-03-18,air_d00161e19f08290b,1,0,0,0,0,0,0,-0.06053583246536338,0.2016031106769517,0.0,0.5717505006912268,-0.4711899554898009,1,28.0,1,1,-0.48898518634893984,-0.48898518634893984
2016-03-19,air_d00161e19f08290b,0,0,1,0,0,0,0,-0.04803948533162942,-0.38164794353102804,0.0,-0.8367036506960882,0.24642024105037294,1,41.0,1,1,-0.47098861652782725,-0.47098861652782725
2016-03-20,air_d00161e19f08290b,0,0,0,1,0,0,0,-0.23548469233763947,-0.0962272148760591,1.0,-0.02128282620869522,-0.38746876589344714,1,12.0,1,1,-0.6892948330534977,-0.6892948330534977
2016-03-21,air_d00161e19f08290b,0,1,0,0,0,0,0,-0.7228422305532657,-0.7415262535742495,1.0,-0.19425087988783923,-0.5549111450861545,1,24.0,1,1,-1.14729449400819,-1.14729449400819
2016-03-22,air_d00161e19f08290b,0,0,0,0,0,1,0,-0.5353970235472556,-0.28237116834669096,0.0,0.8682671641411881,-0.7343136942211979,1,43.0,1,1,-1.0114073508661656,-1.0114073508661656
2016-03-23,air_d00161e19f08290b,0,0,0,0,0,0,1,-0.4729152878785856,-0.22032318385648036,0.0,0.1516852274704488,-0.4831501254321371,1,54.0,1,1,-0.9073402297266884,-0.9073402297266884
2016-03-24,air_d00161e19f08290b,0,0,0,0,1,0,0,-1.1227253388327538,-1.275138920190061,0.0,-0.9355425385127419,-0.889795903471569,1,22.0,1,1,-0.9686328950594633,-0.9686328950594633
2016-03-25,air_d00161e19f08290b,1,0,0,0,0,0,0,-0.8977910904255417,-0.6670686721859967,0.0,0.9671060519578415,-1.0811586225489487,1,63.0,1,1,-0.34683836674739815,-0.34683836674739815
2016-03-26,air_d00161e19f08290b,0,0,1,0,0,0,0,-0.9102874375592757,-0.9028510132487972,0.0,0.225814393332939,-0.7701942040482067,1,26.0,1,1,-0.3528372233544357,-0.3528372233544357
2016-03-27,air_d00161e19f08290b,0,0,0,1,0,0,0,-0.6103751063496595,-0.4561055249192805,0.0,-0.02128282620869522,-0.6625526745671806,1,7.0,1,1,-0.9274233583676401,-0.9274233583676401
2016-03-28,air_d00161e19f08290b,0,1,0,0,0,0,0,-0.49790798214605353,-0.36923834663298577,0.0,-0.6143161531086174,-0.30374757629709365,1,12.0,1,1,-1.0481829500658306,-1.0481829500658306
2016-03-29,air_d00161e19f08290b,0,0,0,0,0,1,0,-0.2854700808725755,-0.14586560246822744,0.0,1.1153643836828224,-0.49511029537447326,1,30.0,1,1,-0.7651934101251466,-0.7651934101251466
2016-03-30,air_d00161e19f08290b,0,0,0,0,0,0,1,-0.04803948533162942,0.027868754104362133,0.0,-0.41663837747531,-0.2559068965277487,1,64.0,1,1,-0.8530897004108706,-0.8530897004108706
2016-03-31,air_d00161e19f08290b,0,0,0,0,1,0,0,-0.04803948533162942,0.05268794790044629,0.0,0.9423963300036782,-0.3157077462394298,1,22.0,1,1,-0.8163141012112057,-0.8163141012112057
2016-04-01,air_d00161e19f08290b,1,0,0,0,0,0,0,-0.31046277514004345,-0.17068479626431204,0.0,-0.2436703237961661,-0.41138910577811977,1,21.0,1,1,-0.603224281735133,-0.603224281735133
2016-04-02,air_d00161e19f08290b,0,0,1,0,0,0,0,-0.5978787592159256,-0.8035742380644602,0.0,-1.3061883678251933,-0.45922978554746463,1,43.0,1,1,-0.6209600317037658,-0.6209600317037658
2016-04-03,air_d00161e19f08290b,0,0,0,1,0,0,0,-0.2729737337388416,-0.3444191528369016,0.0,-1.3061883678251933,-0.24394672658541247,1,9.0,1,1,-1.1613787660421042,-1.1613787660421042
2016-04-04,air_d00161e19f08290b,0,1,0,0,0,0,0,0.03943494460450852,0.26365109516716234,0.0,-1.1332203141460493,-0.2200263867007401,1,25.0,1,1,-1.2774436003956566,-1.2774436003956566
2016-04-05,air_d00161e19f08290b,0,0,0,0,0,1,0,-0.5603897178147235,-0.8656222225546707,0.0,-1.3061883678251933,-0.2917874063547574,1,15.0,1,1,-1.0667011595919031,-1.0667011595919031
2016-04-06,air_d00161e19f08290b,0,0,0,0,0,0,1,-0.08552852673283151,0.05268794790044629,0.0,0.744718554370371,-0.5070704653168095,1,32.0,1,1,-0.9975838986847314,-0.9975838986847314
2016-04-07,air_d00161e19f08290b,0,0,0,0,1,0,0,-0.1854993038027034,0.040278351002404435,0.0,-1.1826397580543762,0.031137182088320923,1,28.0,1,1,-1.1170393911205223,-1.1170393911205223
2016-04-08,air_d00161e19f08290b,1,0,0,0,0,0,0,0.10191668027317875,0.3877470641475836,0.0,-0.21896060184200256,-0.004743327738687856,1,36.0,1,1,-0.5411491568449185,-0.5411491568449185
2016-04-09,air_d00161e19f08290b,0,0,1,0,0,0,0,0.2268801516105188,0.4622046455358365,0.0,0.5470407787370635,-0.0765043473927052,1,21.0,1,1,-0.4459499106897575,-0.4459499106897575
2016-04-10,air_d00161e19f08290b,0,0,0,1,0,0,0,0.23937649874425254,0.5118430331280048,0.0,-0.2683800457503294,0.07897786185766567,1,10.0,1,1,-1.0437490125736724,-1.0437490125736724
2016-04-11,air_d00161e19f08290b,0,1,0,0,0,0,0,-0.4604189407448516,-0.3320095559388593,0.0,0.225814393332939,-0.49511029537447326,1,17.0,1,1,-1.3003957474138872,-1.3003957474138872
2016-04-12,air_d00161e19f08290b,0,0,0,0,0,1,0,-0.5978787592159256,-0.580201493899702,0.0,1.5107199349494371,-0.7701942040482067,1,18.0,1,1,-1.1319061227118763,-1.1319061227118763
2016-04-13,air_d00161e19f08290b,0,0,0,0,0,0,1,-0.11052122100029943,-0.0962272148760591,0.0,-1.1332203141460493,-0.11238485721971397,1,18.0,1,1,-1.0411408140488736,-1.0411408140488736
2016-04-14,air_d00161e19f08290b,0,0,0,0,1,0,0,-0.03554313819789546,-0.2699615714486487,0.0,-1.3061883678251933,0.1866193913386918,1,34.0,1,1,-1.0069734133740076,-1.0069734133740076
2016-04-15,air_d00161e19f08290b,1,0,0,0,0,0,0,0.12690937454064669,0.2016031106769517,0.0,1.6836879886285807,-0.06454417745036901,1,31.0,1,1,-0.5698393406177067,-0.5698393406177067
2016-04-16,air_d00161e19f08290b,0,0,1,0,0,0,0,0.06442763887197667,0.13955512618674107,0.0,-0.3425092116128198,-0.17218570693139512,1,23.0,1,1,-0.34736000645235793,-0.34736000645235793
2016-04-17,air_d00161e19f08290b,0,0,0,1,0,0,0,0.4893034414189326,0.4125662579436682,0.0,-0.5648967092002906,0.6052253393204601,1,21.0,1,1,-1.081567891183257,-1.081567891183257
2016-04-18,air_d00161e19f08290b,0,1,0,0,0,0,0,0.4518144000177305,0.8717213431712267,0.0,0.398782447012083,0.27034058093504554,1,20.0,1,1,-1.3927259751917693,-1.3927259751917693
2016-04-19,air_d00161e19f08290b,0,0,0,0,0,1,0,0.11441302740691249,0.26365109516716234,0.0,1.5601393788577638,0.0550575219729933,1,17.0,1,1,-1.0656578801819834,-1.0656578801819834
2016-04-20,air_d00161e19f08290b,0,0,0,0,0,0,1,-0.04803948533162942,-0.05899842418193265,0.0,1.5107199349494371,-0.2080662167584037,1,38.0,1,1,-0.9276841782201201,-0.9276841782201201
2016-04-21,air_d00161e19f08290b,0,0,0,0,1,0,0,0.1519020688081146,0.05268794790044629,0.0,-1.3061883678251933,0.2105397312233644,1,74.0,1,1,-1.037489336114155,-1.037489336114155
2016-04-22,air_d00161e19f08290b,1,0,0,0,0,0,0,0.2518728458779867,0.48702383933192067,0.0,0.7941379982786977,0.198579561281028,1,51.0,1,1,-0.5223701274663661,-0.5223701274663661
2016-04-23,air_d00161e19f08290b,0,0,1,0,0,0,0,0.32685092868039045,0.32569907965737294,0.0,-0.7872842067877613,0.29426092081971794,1,16.0,1,1,-0.42195448426160737,-0.42195448426160737
2016-04-24,air_d00161e19f08290b,0,0,0,1,0,0,0,0.05193129173824248,-0.08381761797801682,0.0,-1.0096717043752321,0.06701769191532948,1,12.0,1,1,-1.059398203722466,-1.059398203722466
2016-04-25,air_d00161e19f08290b,0,1,0,0,0,0,0,0.3518436229478588,0.4125662579436682,0.0,0.8435574421870243,0.23446007110803677,1,29.0,1,1,-1.2513616151476674,-1.2513616151476674
2016-04-26,air_d00161e19f08290b,0,0,0,0,0,1,0,0.4893034414189326,0.6607581959045107,0.0,1.38717132517862,0.3181812607043903,1,24.0,1,1,-0.9657638766821844,-0.9657638766821844
2016-04-27,air_d00161e19f08290b,0,0,0,0,0,0,1,0.3518436229478588,0.25124149826912046,0.0,-1.232059201962703,0.4377829601277526,1,20.0,1,1,-0.9456807480412327,-0.9456807480412327
2016-04-28,air_d00161e19f08290b,0,0,0,0,1,0,0,-0.11052122100029943,-0.5429727032055756,0.0,-1.3061883678251933,0.2105397312233644,1,39.0,1,1,-0.6958153293654951,-0.6958153293654951
2016-04-29,air_d00161e19f08290b,1,0,0,0,0,0,0,0.06442763887197667,0.2016031106769517,1.0,1.0165254958661685,-0.016703497681024044,1,24.0,1,1,-0.5171537304167683,-0.5171537304167683
2016-04-30,air_d00161e19f08290b,0,0,1,0,0,0,0,0.08942033313944459,0.23883190137107815,0.0,1.4118810471327832,-0.12434502716205016,1,21.0,1,1,-0.5627972046007496,-0.5627972046007496
2016-05-01,air_d00161e19f08290b,0,0,0,1,0,0,0,0.3643399700815926,0.6483485990064684,0.0,0.9176866080495149,0.04309735203065711,1,12.0,1,1,-0.8525680607059108,-0.8525680607059108
2016-05-02,air_d00161e19f08290b,0,1,0,0,0,0,0,0.26436919301172046,0.2016031106769517,0.0,-0.44134809942947345,0.198579561281028,1,4.0,1,1,-0.9968014391272917,-0.9968014391272917
2016-05-03,air_d00161e19f08290b,0,0,0,0,0,1,0,0.6392596070237405,0.6111198083123419,1.0,0.17639494942461212,0.6650261890321413,1,30.0,1,1,-0.7015533661200527,-0.7015533661200527
2016-05-04,air_d00161e19f08290b,0,0,0,0,0,0,1,0.851697508297219,0.8965405369673108,1.0,0.9671060519578415,0.8563889081095207,1,7.0,1,1,-0.7602378329280287,-0.7602378329280287
2016-05-05,air_d00161e19f08290b,0,0,0,0,1,0,0,0.851697508297219,0.9461789245594792,1.0,1.733107432536908,0.6650261890321413,1,15.0,1,1,-0.9589825605177072,-0.9589825605177072
2016-05-06,air_d00161e19f08290b,1,0,0,0,0,0,0,0.3518436229478588,0.33810867655541527,0.0,-1.2814786458710299,0.4377829601277526,1,31.0,1,1,-1.1188651300878816,-1.1188651300878816
2016-05-07,air_d00161e19f08290b,0,0,1,0,0,0,0,0.7392303840936126,0.822082955579058,0.0,1.5354296569036003,0.4617033000124252,1,12.0,1,1,-0.676514660281983,-0.676514660281983
2016-05-08,air_d00161e19f08290b,0,0,0,1,0,0,0,0.7517267312273469,0.8965405369673108,0.0,1.634268544720254,0.6769863589744772,1,4.0,1,1,-1.0296647405397583,-1.0296647405397583
2016-05-09,air_d00161e19f08290b,0,1,0,0,0,0,0,0.40182901148279465,0.25124149826912046,0.0,-1.3061883678251933,0.5573846595511149,1,28.0,1,1,-1.4735801294605362,-1.4735801294605362
2016-05-10,air_d00161e19f08290b,0,0,0,0,0,1,0,0.3893326643490605,0.35051827345345754,0.0,-1.2814786458710299,0.545424489608779,1,31.0,1,1,-1.3050905047585253,-1.3050905047585253
2016-05-11,air_d00161e19f08290b,0,0,0,0,0,0,1,0.7642230783610806,0.9089501338653532,0.0,-0.886123094604415,0.5334643196664426,1,57.0,1,1,-1.1079106962837262,-1.1079106962837262
2016-05-12,air_d00161e19f08290b,0,0,0,0,1,0,0,0.8017121197622827,1.020636505947732,0.0,1.930785208170215,0.712866868801486,1,42.0,1,1,-0.9829779869458574,-0.9829779869458574
