visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-01-26,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,-1.4105220659651934,-1.2384800562811153,0.0,0.8208380068653676,-1.504000039065386,1,15.0,1,1,-1.21054268157069,-1.2105426815706901
2016-01-27,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-1.0962833259690732,-0.7639375007398199,0.0,1.018074955299227,-1.4800443597727932,1,13.0,1,1,-1.060351139138684,-1.0603511391386842
2016-01-28,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-0.907740081971401,-0.689009728812247,0.0,1.018074955299227,-1.09675349109131,1,9.0,1,1,-1.0658951222485904,-1.0658951222485904
2016-01-29,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,-1.2094092723676764,-1.4632633720638342,0.0,-1.2994591887986182,-1.0368642928598282,1,16.0,1,1,-0.9242715537137122,-0.9242715537137123
2016-01-30,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,-1.4733698139644174,-1.8129263077258415,0.0,-1.2994591887986182,-1.168620528969088,1,19.0,1,1,-0.6256524634755797,-0.6256524634755797
2016-01-31,air_64d4491ad8cdb1c6,0,0,0,1,0,0,0,-1.1214224251687628,-1.0386726644742543,0.0,-0.042073642532766166,-1.1925762082616806,1,19.0,1,1,-1.1752627890531047,-1.1752627890531047
2016-02-01,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,-1.2973961195665897,-1.6006309539310515,0.0,-1.2994591887986182,-1.0368642928598282,1,10.0,1,1,-1.427262021321571,-1.4272620213215712
2016-02-02,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,-1.1339919747686076,-1.1011124744138985,0.0,0.7961833883111353,-1.0368642928598282,1,3.0,1,1,-1.2805984681413236,-1.2805984681413236
2016-02-03,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-1.2596874707670556,-1.2884319042328307,0.0,0.4510187285518817,-1.168620528969088,1,20.0,1,1,-1.2065106938543946,-1.2065106938543946
2016-02-04,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-1.2471179211672108,-1.2509680182690441,0.0,0.15516330590109315,-1.2165318875542734,1,15.0,1,1,-1.1692148074786615,-1.1692148074786615
2016-02-05,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,-0.9454487307709354,-0.7764254627277487,0.0,0.9194564810822973,-1.2764210857857554,1,24.0,1,1,-0.798775936044016,-0.7987759360440161
2016-02-06,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,-1.0460051275696938,-1.201016170317329,0.0,-1.0529130032562941,-0.8212631792264936,1,15.0,1,1,-0.577772609344571,-0.5777726093445711
2016-02-08,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,-1.3351047683661244,-1.2759439422449017,0.0,0.056544831684163493,-1.1925762082616806,1,3.0,1,1,-1.3763581764033408,-1.3763581764033408
2016-02-09,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,-1.0585746771695388,-0.6015939948967453,0.0,0.8208380068653676,-1.2764210857857554,1,17.0,1,1,-1.1606468335815336,-1.1606468335815336
2016-02-10,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-1.1339919747686076,-1.0886245124259695,0.0,1.1413480480703888,-1.1566426893227917,1,22.0,1,1,-0.839851810903776,-0.839851810903776
2016-02-11,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-1.1339919747686076,-1.0012087785104677,1.0,1.1413480480703888,-1.1446648496764955,1,32.0,1,1,-0.9124275897970943,-0.9124275897970944
2016-02-12,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,-0.9831573795704698,-0.9512569305587523,0.0,-0.7077483434970407,-1.168620528969088,1,13.0,1,1,-0.8567357594657632,-0.8567357594657633
2016-02-13,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,-0.1284280067810231,0.28505130624620173,0.0,-0.16534673530392813,-0.35412743302093563,1,21.0,1,1,-0.6687443321934874,-0.6687443321934874
2016-02-14,air_64d4491ad8cdb1c6,0,0,0,1,0,0,0,0.4372017252119932,0.43490685010134755,0.0,-0.21465597241239273,0.46036566292721653,1,6.0,1,1,-1.1999587138154144,-1.1999587138154144
2016-02-15,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,-0.8700314331718666,-0.5016902989933145,0.0,-1.2008407145816884,-0.96499725498205,1,8.0,1,1,-1.3798861656550994,-1.3798861656550994
2016-02-16,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,-1.1842701731679868,-1.1885282083294002,0.0,1.018074955299227,-1.2045540479079773,1,10.0,1,1,-1.2208746500936971,-1.2208746500936971
2016-02-17,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-1.1088528755689178,-0.7639375007398199,0.0,0.7961833883111353,-1.1925762082616806,1,18.0,1,1,-1.0535471598674355,-1.0535471598674355
2016-02-18,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-1.1088528755689178,-1.1011124744138985,0.0,0.37705487288918454,-1.2165318875542734,1,25.0,1,1,-1.063123130693637,-1.0631231306936373
2016-02-19,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,-0.6689186395743498,-0.37681067911402627,0.0,0.9934203367449946,-1.0608199721524207,1,22.0,1,1,-0.7471160934289804,-0.7471160934289804
2016-02-20,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,-0.8826009827717114,-1.0386726644742543,0.0,-1.151531477473224,-0.5697285466542702,1,16.0,1,1,-0.7808839905529549,-0.780883990552955
2016-02-22,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,-1.0460051275696938,-1.2135041323052576,0.0,-1.1761860960274562,-0.7613739809950119,1,2.0,1,1,-1.3670342048094075,-1.3670342048094077
2016-02-23,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,-1.0460051275696938,-1.1885282083294002,0.0,-1.2748045702443858,-0.7613739809950119,1,13.0,1,1,-1.1528348573812113,-1.1528348573812113
2016-02-24,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-1.1591310739682972,-1.4757513340517632,0.0,-1.2748045702443858,-1.0488421325061246,1,6.0,1,1,-1.1092389901987665,-1.1092389901987665
2016-02-25,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-1.4105220659651934,-1.3883356001362612,0.0,-0.8063668177139702,-1.300376765078348,1,6.0,1,1,-1.0059193049686952,-1.0059193049686954
2016-02-26,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,-1.1591310739682972,-1.0136967404983965,0.0,1.289275759395783,-1.3363102840172372,1,22.0,1,1,-0.5996965425519276,-0.5996965425519276
2016-02-27,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,-0.907740081971401,-0.8763291586311794,0.0,1.289275759395783,-1.0248864532135318,1,14.0,1,1,-0.43312505002247137,-0.4331250500224714
2016-02-28,air_64d4491ad8cdb1c6,0,0,0,1,0,0,0,-0.7946141355727978,-0.5641301089329587,0.0,1.1166934295161566,-0.9051080567505682,1,6.0,1,1,-1.0112112888463332,-1.0112112888463332
2016-03-01,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,-1.2345483715673657,-1.1510643223656136,0.0,1.387894233612713,-1.09675349109131,1,14.0,1,1,-1.2115506784997638,-1.2115506784997638
2016-03-02,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-1.0962833259690732,-0.8888171206191082,0.0,0.8454926254195999,-1.2165318875542734,1,15.0,1,1,-1.0827790708105776,-1.0827790708105776
2016-03-03,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-0.7317663875735738,-0.3892986411019553,0.0,1.3632396150584805,-1.0727978117987171,1,7.0,1,1,-1.0994110201402962,-1.0994110201402965
2016-03-04,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,-0.580931792375436,-0.4517384510415992,0.0,1.092038810961924,-0.6775291034709374,1,20.0,1,1,-0.7297281464024562,-0.7297281464024563
2016-03-05,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,-0.5432231435759017,-0.40178660308988384,0.0,-0.6584391063885758,-0.42599447089871384,1,15.0,1,1,-0.5084728204707428,-0.5084728204707428
2016-03-07,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,-0.11585845718117832,-0.5016902989933145,0.0,-1.2994591887986182,0.18487535106240044,1,6.0,1,1,-1.4232300336052754,-1.4232300336052757
2016-03-08,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,0.09782388601618351,0.16017168636691345,0.0,0.6975649140942056,0.1728975114161039,1,22.0,1,1,-1.0903390477786314,-1.0903390477786317
2016-03-09,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-0.7946141355727978,-0.5766180709208875,0.0,-1.2994591887986182,-0.8931302171042719,1,15.0,1,1,-1.1364549072837609,-1.1364549072837609
2016-03-10,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-1.1214224251687628,-1.3758476381483324,0.0,-1.2994591887986182,-0.9170858963968646,1,28.0,1,1,-1.0167552719562394,-1.0167552719562394
2016-03-11,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,-1.3099656691664348,-1.6755587258586244,0.0,-1.2994591887986182,-0.9889529342746427,1,21.0,1,1,-0.6803362968778368,-0.6803362968778369
2016-03-12,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,-1.1591310739682972,-1.3883356001362612,0.0,-0.9542945290393646,-1.000930773920939,1,7.0,1,1,-0.49158887190875555,-0.4915888719087556
2016-03-13,air_64d4491ad8cdb1c6,0,0,0,1,0,0,0,-1.0460051275696938,-1.2884319042328307,0.0,-1.2748045702443858,-0.8811523774579755,1,7.0,1,1,-1.0875670562236783,-1.0875670562236786
2016-03-14,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,-1.1717006235681418,-1.5756550299551937,0.0,-1.2994591887986182,-0.8811523774579755,1,18.0,1,1,-1.3151223629621034,-1.3151223629621036
2016-03-15,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,-0.8700314331718666,-0.6765217668243182,0.0,1.5111673263838747,-0.8691745378116791,1,13.0,1,1,-1.0419551951830859,-1.041955195183086
2016-03-16,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-0.7946141355727978,-0.7014976908001758,0.0,-0.7077483434970407,-1.000930773920939,1,17.0,1,1,-0.9532514654245858,-0.9532514654245859
2016-03-17,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-0.24155395317962639,0.11021983841519786,0.0,1.5111673263838747,-0.5817063863005665,1,14.0,1,1,-0.9061276089903827,-0.9061276089903827
2016-03-18,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,-0.027871609982264546,0.23509945829448614,0.0,0.5742918213230437,-0.4379723105450103,1,17.0,1,1,-0.5331687452330525,-0.5331687452330526
2016-03-19,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,-0.015302060382419786,-0.3518347551381687,0.0,-0.8310214362682027,0.28069806823277116,1,16.0,1,1,-0.5157807982065283,-0.5157807982065283
2016-03-20,air_64d4491ad8cdb1c6,0,0,0,1,0,0,0,-0.20384530438009188,-0.06461162941580555,1.0,-0.017419023978533642,-0.35412743302093563,1,4.0,1,1,-0.7267041556152346,-0.7267041556152347
2016-03-22,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,-0.5055144947763672,-0.25193105923473796,0.0,0.8701472439738327,-0.7014847827635301,1,8.0,1,1,-1.0379232074667906,-1.0379232074667906
2016-03-23,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-0.44266674677714324,-0.18949124929509384,0.0,0.15516330590109315,-0.44995015019130663,1,7.0,1,1,-0.9373755137916725,-0.9373755137916725
2016-03-24,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-1.0962833259690732,-1.2509680182690441,0.0,-0.9296399104851323,-0.8571966981653828,1,14.0,1,1,-0.996595333374762,-0.9965953333747621
2016-03-25,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,-0.8700314331718666,-0.6390578808605316,0.0,0.9687657181907618,-1.0488421325061246,1,27.0,1,1,-0.3958291636467383,-0.3958291636467384
2016-03-26,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,-0.8826009827717114,-0.8763291586311794,0.0,0.2291271615637903,-0.7374183017024192,1,24.0,1,1,-0.4016251459889131,-0.40162514598891313
2016-03-28,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,-0.4678058459768327,-0.3393467931502397,0.0,-0.6091298692801111,-0.27028255549686125,1,4.0,1,1,-1.0734550992166443,-1.0734550992166443
2016-03-29,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,-0.25412350277947116,-0.11456347736752069,0.0,1.1166934295161566,-0.4619279898376029,1,14.0,1,1,-0.8000359322053583,-0.8000359322053584
2016-03-30,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-0.015302060382419786,0.06026799046348273,0.0,-0.41189292084625195,-0.22237119691167576,1,15.0,1,1,-0.8849596734798315,-0.8849596734798315
2016-03-31,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-0.015302060382419786,0.08524391443934029,0.0,0.9441110996365296,-0.28226039514315754,1,5.0,1,1,-0.8494277817299777,-0.8494277817299778
2016-04-01,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,-0.27926260197916064,-0.1395394013433787,0.0,-0.23931059096662527,-0.3780831123135285,1,34.0,1,1,-0.6435444089666408,-0.6435444089666408
2016-04-02,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,-0.5683622427755912,-0.7764254627277487,0.0,-1.2994591887986182,-0.42599447089871384,1,15.0,1,1,-0.6606803567608964,-0.6606803567608965
2016-04-04,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,0.07268478681649376,0.2975392682341303,0.0,-1.1268768589189913,-0.18643767797278682,1,4.0,1,1,-1.2949624243806261,-1.2949624243806264
2016-04-05,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,-0.5306535939760567,-0.8388652726673929,0.0,-1.2994591887986182,-0.2583047158505649,1,17.0,1,1,-1.0913470447077054,-1.0913470447077054
2016-04-06,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-0.053010709181954295,0.08524391443934029,0.0,0.7468741512026706,-0.47390582948389937,1,13.0,1,1,-1.0245672481565617,-1.024567248156562
2016-04-07,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-0.1535671059807126,0.07275595245141174,0.0,-1.1761860960274562,0.06509695459943686,1,15.0,1,1,-1.1399828965355194,-1.1399828965355194
2016-04-08,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,0.135532534815718,0.42241888811341854,0.0,-0.21465597241239273,0.029163435660547698,1,25.0,1,1,-0.5835685916867458,-0.5835685916867458
2016-04-09,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,0.26122803081416607,0.4973466600409917,0.0,0.5496372027688113,-0.04270360221723041,1,17.0,1,1,-0.49158887190875555,-0.4915888719087556
2016-04-11,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,-0.43009719717729844,-0.3018829071864531,0.0,0.2291271615637903,-0.4619279898376029,1,7.0,1,1,-1.3171383568202513,-1.3171383568202513
2016-04-12,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,-0.5683622427755912,-0.5516421469450299,0.0,1.5111673263838747,-0.7374183017024192,1,17.0,1,1,-1.154346852774822,-1.154346852774822
2016-04-13,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-0.07814980838164381,-0.06461162941580555,0.0,-1.1268768589189913,-0.07863712115611957,1,20.0,1,1,-1.0666511199453956,-1.0666511199453959
2016-04-14,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-0.0027325107825750257,-0.23944309724680898,0.0,-1.2994591887986182,0.22080887000128938,1,10.0,1,1,-1.0336392205182265,-1.0336392205182268
2016-04-15,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,0.16067163401540754,0.23509945829448614,0.0,1.6837496562635013,-0.03072576257093409,1,21.0,1,1,-0.611288507236277,-0.6112885072362771
2016-04-16,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,0.09782388601618351,0.17265964835484202,0.0,-0.3379290651835548,-0.13852631938760135,1,18.0,1,1,-0.3963331621112753,-0.39633316211127534
2016-04-17,air_64d4491ad8cdb1c6,0,0,0,1,0,0,0,0.5251885724109067,0.44739481208927656,0.0,-0.5598206321716463,0.6400332576216621,1,2.0,1,1,-1.105711000947008,-1.1057110009470081
2016-04-18,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,0.4874799236113722,0.9094494056426431,0.0,0.4017094914434171,0.304653747525364,1,7.0,1,1,-1.4063460850432883,-1.4063460850432883
2016-04-19,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,0.14810208441556255,0.2975392682341303,0.0,1.5604765634923394,0.08905263389202948,1,30.0,1,1,-1.0903390477786314,-1.0903390477786317
2016-04-20,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,-0.015302060382419786,-0.02714774345201898,0.0,1.5111673263838747,-0.17445983832649029,1,15.0,1,1,-0.9570314539086129,-0.9570314539086129
2016-04-21,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,0.18581073321509706,0.08524391443934029,0.0,-1.2994591887986182,0.24476454929388222,1,27.0,1,1,-1.063123130693637,-1.0631231306936373
2016-04-22,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,0.2863671300138556,0.5223225840168493,0.0,0.7961833883111353,0.2327867096475857,1,30.0,1,1,-0.5654246469634162,-0.5654246469634162
2016-04-23,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,0.3617844276129242,0.35997907817377445,0.0,-0.7817121991597379,0.32860942681795663,1,25.0,1,1,-0.46840494254005666,-0.4684049425400567
2016-04-25,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,0.3869235268126141,0.44739481208927656,0.0,0.8454926254195999,0.2687202285864749,1,14.0,1,1,-1.2697625011537796,-1.2697625011537796
2016-04-26,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,0.5251885724109067,0.6971540518478532,0.0,1.387894233612713,0.35256510611054925,1,12.0,1,1,-0.9938233418198089,-0.993823341819809
2016-04-27,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,0.3869235268126141,0.28505130624620173,0.0,-1.225495333135921,0.4723435025735128,1,20.0,1,1,-0.974419400935137,-0.9744194009351371
2016-04-28,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,-0.07814980838164381,-0.5141782609812433,0.0,-1.2994591887986182,0.24476454929388222,1,13.0,1,1,-0.7330041364219463,-0.7330041364219464
2016-04-29,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,0.09782388601618351,0.23509945829448614,1.0,1.018074955299227,0.017185596014251382,1,28.0,1,1,-0.5603846623180468,-0.560384662318047
2016-04-30,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,0.12296298521587302,0.2725633442582727,0.0,1.4125488521669451,-0.09061496080241588,1,9.0,1,1,-0.6044845279650285,-0.6044845279650285
2016-05-01,air_64d4491ad8cdb1c6,0,0,0,1,0,0,0,0.3994930764124587,0.6846660898599242,0.0,0.9194564810822973,0.07707479424573317,1,8.0,1,1,-0.8844556750152945,-0.8844556750152947
2016-05-02,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,0.29893667961370013,0.23509945829448614,0.0,-0.43654753940048435,0.2327867096475857,1,14.0,1,1,-1.0238112504597565,-1.0238112504597565
2016-05-03,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,0.6760231676090442,0.6472022038961376,1.0,0.17981792445532546,0.6999224558531439,1,14.0,1,1,-0.7385481195318525,-0.7385481195318526
2016-05-04,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,0.8897055108064064,0.9344253296185007,1.0,0.9687657181907618,0.8915678901938854,1,12.0,1,1,-0.7952479467922574,-0.7952479467922575
2016-05-05,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,0.8897055108064064,0.9843771775702158,1.0,1.7330588933719664,0.6999224558531439,1,22.0,1,1,-0.9872713617808287,-0.9872713617808289
2016-05-06,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,0.3869235268126141,0.37246704016170346,0.0,-1.2748045702443858,0.4723435025735128,1,9.0,1,1,-1.1417468911613986,-1.1417468911613988
2016-05-07,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,0.7765795644078028,0.8594975576909275,0.0,1.5358219449381072,0.49629918186610567,1,16.0,1,1,-0.7143561932340797,-0.7143561932340798
2016-05-08,air_64d4491ad8cdb1c6,0,0,0,1,0,0,0,0.7891491140076478,0.9344253296185007,0.0,1.6344404191550368,0.71190029549944,1,3.0,1,1,-1.0555631537255832,-1.0555631537255832
2016-05-09,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,0.4372017252119932,0.28505130624620173,0.0,-1.2994591887986182,0.5921218990364764,1,1.0,1,1,-1.4844658470465129,-1.4844658470465129
2016-05-10,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,0.42463217561214817,0.38495500214963246,0.0,-1.2748045702443858,0.5801440593901803,1,9.0,1,1,-1.3216743430010836,-1.3216743430010838
2016-05-11,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,0.8017186636074923,0.9469132916064297,0.0,-0.8803306733766674,0.5681662197438838,1,8.0,1,1,-1.1311629234061231,-1.1311629234061231
2016-05-12,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,0.8394273124070268,1.059304949497789,0.0,1.9302958418058254,0.7478338144383292,1,20.0,1,1,-1.0104552911495277,-1.0104552911495277
2016-05-13,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,0.7765795644078028,0.8719855196788565,0.0,1.4372034707211774,0.6280554179753656,1,24.0,1,1,-0.6526163813283056,-0.6526163813283056
2016-05-14,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,0.6006058700099757,0.6596901658840666,0.0,0.8948018625280649,0.3765207854031421,1,19.0,1,1,-0.49158887190875555,-0.4915888719087556
2016-05-16,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,0.5000494732112172,0.47237073606513413,0.0,-0.8556760548224351,0.35256510611054925,1,3.0,1,1,-1.4232300336052754,-1.4232300336052757
2016-05-17,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,0.41206262601230365,0.12270780040312687,0.0,-1.2994591887986182,0.4364099836346239,1,32.0,1,1,-1.2506105595013761,-1.2506105595013761
2016-05-18,air_64d4491ad8cdb1c6,0,0,0,0,0,0,1,0.6257449692096653,1.009353101546074,0.0,2.0042596974685223,0.22080887000128938,1,17.0,1,1,-1.0472471790607238,-1.0472471790607238
2016-05-19,air_64d4491ad8cdb1c6,0,0,0,0,1,0,0,0.5377581220107517,0.6971540518478532,0.0,1.5604765634923394,0.42443214398832757,1,26.0,1,1,-1.038679205163596,-1.038679205163596
2016-05-20,air_64d4491ad8cdb1c6,1,0,0,0,0,0,0,0.2737975804140106,0.16017168636691345,0.0,-0.8803306733766674,0.3765207854031421,1,8.0,1,1,-0.6521123828637686,-0.6521123828637687
2016-05-21,air_64d4491ad8cdb1c6,0,0,1,0,0,0,0,0.5126190228110622,0.847009595702999,0.0,1.6837496562635013,0.18487535106240044,1,20.0,1,1,-0.3764252227620664,-0.3764252227620665
2016-05-23,air_64d4491ad8cdb1c6,0,1,0,0,0,0,0,1.0656792052042334,1.4214558471477248,0.0,1.782368130480431,0.46036566292721653,1,10.0,1,1,-1.3143663652652982,-1.3143663652652982
2016-05-24,air_64d4491ad8cdb1c6,0,0,0,0,0,1,0,1.0531096556043884,1.2216484553408637,0.0,0.8454926254195999,0.807723012669811,1,29.0,1,1,-1.202982704602636,-1.202982704602636
