visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,total_area_visitors,total_genre_visitors
2016-07-17,air_89e7328af22efe74,0,0,0,1,0,0,0,1.033169102325554,1.0451219769806748,0.0,-1.100680688450396,1.0422817175919632,1,58.0,1,1,0.4195954783353836,0.4195954783353836
2016-07-18,air_89e7328af22efe74,0,1,0,0,0,0,0,1.3119578535300351,1.448702555746222,1.0,1.8833287879668483,1.1644697807379811,1,51.0,1,1,-1.0523075548517393,-1.0523075548517393
2016-07-19,air_89e7328af22efe74,0,0,0,0,0,1,0,1.009936706391847,0.9759367349065808,0.0,0.39132404975822627,1.0756057348136046,1,26.0,1,1,-0.8831399174422174,-0.8831399174422173
2016-07-21,air_89e7328af22efe74,0,0,0,0,1,0,0,0.9518557165575801,0.9644058612275651,0.0,0.8886589624944337,1.0200657061108693,1,14.0,1,1,-0.2061078984934253,-0.20610789849342526
2016-07-22,air_89e7328af22efe74,1,0,0,0,0,0,0,0.8124613409553395,0.6761340192521742,0.0,-0.9266134689927232,0.9756336831486808,1,38.0,1,1,0.9372195312636645,0.9372195312636645
2016-07-23,air_89e7328af22efe74,0,0,1,0,0,0,0,0.6962993612868057,0.6300105245361118,0.0,-1.3990816360921203,0.8978776429648514,1,90.0,1,1,1.2419381601872266,1.2419381601872266
2016-07-24,air_89e7328af22efe74,0,0,0,1,0,0,0,0.7427641531542195,0.7683810086842994,0.0,-0.7774129951718611,0.8645536257432102,1,76.0,1,1,-0.48046310531784236,-0.4804631053178423
2016-07-25,air_89e7328af22efe74,0,1,0,0,0,0,0,0.8473099348558998,0.9067514928324869,0.0,0.5156577779422781,0.964525677408134,1,21.0,1,1,-1.1011059117967938,-1.1011059117967936
2016-07-26,air_89e7328af22efe74,0,0,0,0,0,1,0,0.5685211836514188,0.39939305095579913,0.0,-1.448815127365741,0.6757175281539102,1,27.0,1,1,-0.39587928661308136,-0.39587928661308136
2016-07-28,air_89e7328af22efe74,0,0,0,0,1,0,0,0.8589261328227533,0.8606279981164245,0.0,-0.8768799777191025,1.008957700370322,1,26.0,1,1,0.01764160483241681,0.01764160483241684
2016-07-29,air_89e7328af22efe74,1,0,0,0,0,0,0,0.9170071226570202,0.8721588717954404,0.0,-0.30494482807246404,0.8978776429648514,1,42.0,1,1,1.1750663377069668,1.1750663377069668
2016-07-30,air_89e7328af22efe74,0,0,1,0,0,0,0,0.9983205084249939,1.010529355943628,0.0,1.6843948228723653,0.8645536257432102,1,64.0,1,1,1.2892906398894646,1.2892906398894646
2016-07-31,air_89e7328af22efe74,0,0,0,1,0,0,0,1.1144824880935276,1.1488998400918153,0.0,1.4108606208674512,0.9756336831486808,1,44.0,1,1,-0.43708678803334955,-0.4370867880333495
2016-08-01,air_89e7328af22efe74,0,1,0,0,0,0,0,1.1028662901266741,1.102776345375753,0.0,0.19239008466374338,1.197793797959622,1,21.0,1,1,-1.1538804311595934,-1.1538804311595934
2016-08-02,air_89e7328af22efe74,0,0,0,0,0,1,0,0.9983205084249939,0.9413441138695339,0.0,-0.15574435425160188,1.0644977290730573,1,26.0,1,1,-0.810484585990692,-0.8104845859906918
2016-08-04,air_89e7328af22efe74,0,0,0,0,1,0,0,1.1028662901266741,1.0566528506596902,0.0,1.2616601470465891,1.0756057348136046,1,46.0,1,1,-0.25165303164214275,-0.2516530316421427
2016-08-05,air_89e7328af22efe74,1,0,0,0,0,0,0,1.1377148840272344,1.068183724338706,0.0,1.2616601470465891,1.0756057348136046,1,37.0,1,1,0.7709436483397754,0.7709436483397754
2016-08-06,air_89e7328af22efe74,0,0,1,0,0,0,0,1.160947279960941,1.102776345375753,0.0,1.4605941121410724,1.1644697807379811,1,50.0,1,1,0.5352656577606978,0.5352656577606978
2016-08-07,air_89e7328af22efe74,0,0,0,1,0,0,0,1.1841796758946477,1.1258380927337839,0.0,0.9135257081312439,1.2311178151812632,1,72.0,1,1,-0.6290269920172303,-0.6290269920172302
2016-08-08,air_89e7328af22efe74,0,1,0,0,0,0,0,1.4745846250659822,1.6562582819685032,0.0,1.6843948228723653,1.1422537692568866,1,23.0,1,1,-1.135806965624388,-1.1358069656243879
2016-08-09,air_89e7328af22efe74,0,0,0,0,0,1,0,1.648827594568783,1.8176905134747219,0.0,1.5103276034146929,1.3755218898083752,1,40.0,1,1,-0.3261157096471888,-0.3261157096471887
2016-08-11,air_89e7328af22efe74,0,0,0,0,1,0,0,1.091250092159821,1.0797145980177214,1.0,0.9632591994048649,1.0978217462946986,1,59.0,1,1,0.34874749343737865,0.34874749343737865
2016-08-12,air_89e7328af22efe74,1,0,0,0,0,0,0,1.091250092159821,1.0566528506596902,0.0,-0.30494482807246404,1.2311178151812632,1,51.0,1,1,-0.07236425353290579,-0.07236425353290575
2016-08-13,air_89e7328af22efe74,0,0,1,0,0,0,0,1.0564014982592607,1.0451219769806748,1.0,-0.70281275826143,1.0644977290730573,1,56.0,1,1,0.08921252835182995,0.08921252835182998
2016-08-14,air_89e7328af22efe74,0,0,0,1,0,0,0,0.7659965490879261,0.5954179034990649,1.0,-1.448815127365741,0.9089856487053987,1,49.0,1,1,-0.9196483178233321,-0.9196483178233321
2016-08-15,air_89e7328af22efe74,0,1,0,0,0,0,0,0.9867043104581402,1.0912454716967372,1.0,-0.3795450649828951,0.964525677408134,1,56.0,1,1,-1.4314888617803474,-1.4314888617803474
2016-08-16,air_89e7328af22efe74,0,0,0,0,0,1,0,1.219028269795208,1.3218629452770498,0.0,1.2616601470465891,1.0311737118514162,1,39.0,1,1,-1.3169030902871455,-1.3169030902871455
2016-08-18,air_89e7328af22efe74,0,0,0,0,1,0,0,1.1841796758946477,1.102776345375753,0.0,-0.3795450649828951,1.2866578438839986,1,36.0,1,1,-0.5596248843620417,-0.5596248843620417
2016-08-19,air_89e7328af22efe74,1,0,0,0,0,0,0,1.1493310819940878,1.1258380927337839,0.0,0.043189610842881025,1.175577786478528,1,34.0,1,1,0.7351581865800688,0.7351581865800688
2016-08-20,air_89e7328af22efe74,0,0,1,0,0,0,0,1.3119578535300351,1.448702555746222,0.0,0.7145917430367612,1.1422537692568866,1,64.0,1,1,0.6209338843975711,0.6209338843975711
2016-08-21,air_89e7328af22efe74,0,0,0,1,0,0,0,1.2771092596294749,1.2642085768819717,0.0,1.1373264188625374,1.0867137405541514,1,31.0,1,1,-0.8159066256512535,-0.8159066256512535
2016-08-22,air_89e7328af22efe74,0,1,0,0,0,0,0,1.3119578535300351,1.2872703242400034,0.0,-1.3742148904553098,1.353305878327281,1,40.0,1,1,-1.9708010733508747,-1.9708010733508747
2016-08-23,air_89e7328af22efe74,0,0,0,0,0,1,0,1.1725634779277945,1.2065542084868937,0.0,0.3167238128477952,1.1422537692568866,1,30.0,1,1,-0.6225205444245564,-0.6225205444245563
2016-08-25,air_89e7328af22efe74,0,0,0,0,1,0,0,1.1377148840272344,1.1373689664127997,0.0,1.2119266557729687,1.108929752035246,1,26.0,1,1,-0.3120184065297286,-0.31201840652972856
2016-08-26,air_89e7328af22efe74,1,0,0,0,0,0,0,1.1377148840272344,1.114307219054769,0.0,1.5103276034146929,1.0867137405541514,1,37.0,1,1,1.0246951044540584,1.0246951044540584
2016-08-27,air_89e7328af22efe74,0,0,1,0,0,0,0,0.9867043104581402,1.1604307137708312,0.0,-0.5287455388037574,1.0422817175919632,1,68.0,1,1,1.0857834179630526,1.0857834179630523
2016-08-28,air_89e7328af22efe74,0,0,0,1,0,0,0,1.009936706391847,1.0335911033016592,0.0,-0.47901204753013665,1.008957700370322,1,77.0,1,1,-0.2816549844305836,-0.28165498443058357
2016-08-29,air_89e7328af22efe74,0,1,0,0,0,0,0,1.3003416555631815,1.4256408083881904,0.0,0.5902580148527095,1.2089018037001693,1,49.0,1,1,-1.4170300893521832,-1.417030089352183
2016-08-30,air_89e7328af22efe74,0,0,0,0,0,1,0,0.8473099348558998,0.8490971244374087,0.0,0.7643252343103818,0.7534735683377396,1,30.0,1,1,-0.6481848654845479,-0.6481848654845479
2016-09-01,air_89e7328af22efe74,0,0,0,0,1,0,0,1.0447853002924072,1.068183724338706,0.0,1.1373264188625374,0.986741688889228,1,16.0,1,1,-0.6131223423462496,-0.6131223423462495
2016-09-02,air_89e7328af22efe74,1,0,0,0,0,0,0,1.0680176962261139,1.1604307137708312,0.0,1.385993875230641,0.8978776429648514,1,24.0,1,1,0.5547850005387195,0.5547850005387195
2016-09-03,air_89e7328af22efe74,0,0,1,0,0,0,0,1.2654930616626217,1.4141099347091748,0.0,0.4410575410318471,1.197793797959622,1,57.0,1,1,1.1194000638585344,1.1194000638585344
2016-09-04,air_89e7328af22efe74,0,0,0,1,0,0,0,1.091250092159821,1.102776345375753,0.0,0.1426565933901226,0.8867696372243046,1,63.0,1,1,-0.7508421497245142,-0.7508421497245142
2016-09-05,air_89e7328af22efe74,0,1,0,0,0,0,0,0.9053909246901667,0.9182823665115027,0.0,-1.1504141797240166,0.8756616314837574,1,24.0,1,1,-1.3288315775403812,-1.328831577540381
2016-09-06,air_89e7328af22efe74,0,0,0,0,0,1,0,0.9750881124912871,1.0566528506596902,0.0,-0.42927855625651584,1.1200377577757927,1,27.0,1,1,-0.6481848654845479,-0.6481848654845479
2016-09-08,air_89e7328af22efe74,0,0,0,0,1,0,0,0.9170071226570202,0.9874676085855967,0.0,-0.9266134689927232,1.0422817175919632,1,19.0,1,1,-0.41178393628406207,-0.411783936284062
2016-09-09,air_89e7328af22efe74,1,0,0,0,0,0,0,0.9867043104581402,1.068183724338706,0.0,1.5103276034146929,0.9089856487053987,1,45.0,1,1,0.8620339146372104,0.8620339146372104
2016-09-10,air_89e7328af22efe74,0,0,1,0,0,0,0,0.8821585287564601,0.9298132401905185,0.0,0.5156577779422781,0.7090415453755514,1,75.0,1,1,1.3543551158162037,1.3543551158162037
2016-09-11,air_89e7328af22efe74,0,0,0,1,0,0,0,0.8937747267233132,0.8721588717954404,0.0,-0.08114411734117082,0.9200936544459455,1,68.0,1,1,-0.32575424033648465,-0.32575424033648465
2016-09-12,air_89e7328af22efe74,0,1,0,0,0,0,0,0.9053909246901667,0.7683810086842994,0.0,-1.0758139428135853,1.0533897233325105,1,19.0,1,1,-1.308227826830247,-1.308227826830247
2016-09-13,air_89e7328af22efe74,0,0,0,0,0,1,0,0.8589261328227533,0.722257513968237,0.0,-1.3244813991816893,0.8756616314837574,1,28.0,1,1,-0.807231362194355,-0.8072313621943549
2016-09-15,air_89e7328af22efe74,0,0,0,0,1,0,0,0.8589261328227533,0.6761340192521742,0.0,-1.1504141797240166,0.9312016601864926,1,20.0,1,1,-0.11104146977824522,-0.11104146977824518
2016-09-16,air_89e7328af22efe74,1,0,0,0,0,0,0,0.8124613409553395,0.6646031455731588,0.0,-0.8768799777191025,0.9534176716675867,1,51.0,1,1,0.7962465000890628,0.7962465000890628
2016-09-17,air_89e7328af22efe74,0,0,1,0,0,0,0,0.8821585287564601,0.7914427560423306,0.0,-0.5287455388037574,0.9423096659270399,1,64.0,1,1,1.243384037430043,1.2433840374300429
2016-09-18,air_89e7328af22efe74,0,0,0,1,0,0,0,0.824077538922193,0.410923924634815,0.0,-1.4736818730025514,1.0422817175919632,1,55.0,1,1,0.10403277009069833,0.10403277009069836
2016-09-19,air_89e7328af22efe74,0,1,0,0,0,0,0,0.8356937368890462,0.9413441138695339,1.0,-0.40441181061970555,0.8978776429648514,1,46.0,1,1,-1.3111195813158798,-1.3111195813158798
2016-09-20,air_89e7328af22efe74,0,0,0,0,0,1,0,0.5104401938171519,0.307146061523674,0.0,-1.4736818730025514,0.7201495511160987,1,10.0,1,1,-1.7792223386776982,-1.779222338677698
2016-09-22,air_89e7328af22efe74,0,0,0,0,1,0,0,0.5104401938171519,0.39939305095579913,1.0,-1.3990816360921203,0.6423935109322689,1,51.0,1,1,-0.3391286048325366,-0.3391286048325366
2016-09-23,air_89e7328af22efe74,1,0,0,0,0,0,0,0.5452887877177117,0.15724470369647067,0.0,-1.4736818730025514,0.8201216027810221,1,24.0,1,1,0.12644386735435295,0.12644386735435298
2016-09-24,air_89e7328af22efe74,0,0,1,0,0,0,0,0.4291268080491779,0.14571383001745528,0.0,-1.4736818730025514,0.6423935109322689,1,42.0,1,1,1.0243336351433543,1.0243336351433543
2016-09-25,air_89e7328af22efe74,0,0,0,1,0,0,0,0.5801373816182719,0.6530722718941431,0.0,-0.18061109988841217,0.47577342482406304,1,63.0,1,1,-0.4197362611195524,-0.41973626111955237
2016-09-26,air_89e7328af22efe74,0,1,0,0,0,0,0,0.8124613409553395,0.9182823665115027,0.0,0.16752333902693287,0.7534735683377396,1,30.0,1,1,-1.0873700779900377,-1.0873700779900377
2016-09-27,air_89e7328af22efe74,0,0,0,0,0,1,0,0.9170071226570202,0.9298132401905185,0.0,0.21725683030055365,0.9423096659270399,1,24.0,1,1,-0.48407779842488347,-0.4840777984248834
2016-09-29,air_89e7328af22efe74,0,0,0,0,1,0,0,0.8821585287564601,0.9182823665115027,0.0,-0.5536122844405676,0.9200936544459455,1,13.0,1,1,-0.25526772474918386,-0.2552677247491838
2016-09-30,air_89e7328af22efe74,1,0,0,0,0,0,0,0.5685211836514188,0.3186769352026898,0.0,-1.3742148904553098,0.7312575568566455,1,28.0,1,1,1.0904825190022058,1.0904825190022058
2016-10-01,air_89e7328af22efe74,0,0,1,0,0,0,0,0.6033697775519786,0.4685782930298931,0.0,-1.448815127365741,0.7423655625971928,1,79.0,1,1,1.1233762262762796,1.1233762262762794
2016-10-02,air_89e7328af22efe74,0,0,0,1,0,0,0,0.6962993612868057,0.5838870298200495,0.0,-1.3493481448184996,0.8645536257432102,1,80.0,1,1,-0.4739566577251685,-0.47395665772516843
2016-10-03,air_89e7328af22efe74,0,1,0,0,0,0,0,0.5336725897508585,0.39939305095579913,0.0,-1.4736818730025514,0.6646095224133634,1,19.0,1,1,-1.5200488429028536,-1.5200488429028536
2016-10-04,air_89e7328af22efe74,0,0,0,0,0,1,0,0.8473099348558998,0.9874676085855967,0.0,-0.2552113367988432,0.6979335396350043,1,10.0,1,1,-0.7056584858865009,-0.7056584858865008
2016-10-06,air_89e7328af22efe74,0,0,0,0,1,0,0,0.8008451429884864,0.7683810086842994,0.0,0.8886589624944337,0.8423376142621162,1,16.0,1,1,-0.41395275214828675,-0.4139527521482867
2016-10-07,air_89e7328af22efe74,1,0,0,0,0,0,0,0.5336725897508585,0.5838870298200495,0.0,-0.5536122844405676,0.6646095224133634,1,24.0,1,1,0.7206994141519045,0.7206994141519045
2016-10-08,air_89e7328af22efe74,0,0,1,0,0,0,0,0.6149859755188322,0.43398567199284616,0.0,-1.1504141797240166,0.6757175281539102,1,58.0,1,1,0.9636067909450643,0.9636067909450643
2016-10-09,air_89e7328af22efe74,0,0,0,1,0,0,0,0.47559159991659167,0.24949169312859584,0.0,-1.2747479079080686,0.4646654190835162,1,93.0,1,1,0.2713930609466998,0.2713930609466998
2016-10-10,air_89e7328af22efe74,0,1,0,0,0,0,0,0.24326764057952402,0.20336819841253345,1.0,-0.7774129951718611,0.32026134445640436,1,48.0,1,1,-0.800724914601681,-0.8007249146016809
2016-10-11,air_89e7328af22efe74,0,0,0,0,0,1,0,0.2084190466789638,0.21489907209154885,0.0,-0.5287455388037574,0.3313693501969516,1,31.0,1,1,-1.1780988749767685,-1.1780988749767685
2016-10-13,air_89e7328af22efe74,0,0,0,0,1,0,0,0.03417607717616308,-0.1079653909208886,0.0,-1.249881162271258,0.14253325260765143,1,39.0,1,1,-0.46130523185052474,-0.4613052318505247
2016-10-14,air_89e7328af22efe74,1,0,0,0,0,0,0,0.010943681242456406,-0.05031102252581043,0.0,-0.8768799777191025,0.07588521816436909,1,32.0,1,1,0.8717935860262213,0.8717935860262211
2016-10-15,air_89e7328af22efe74,0,0,1,0,0,0,0,0.05740847310986977,0.23796081944958045,0.0,1.062726181952106,-0.23513894257094867,1,73.0,1,1,1.3189311233672014,1.3189311233672014
2016-10-16,air_89e7328af22efe74,0,0,0,1,0,0,0,0.27811623448008427,0.410923924634815,0.0,0.9383924537680542,0.15364125834819845,1,79.0,1,1,-0.5050430184457216,-0.5050430184457216
2016-10-17,air_89e7328af22efe74,0,1,0,0,0,0,0,0.23165144261267048,0.01887421954828314,0.0,-1.3990816360921203,0.3535853616780456,1,25.0,1,1,-1.3906428296707833,-1.3906428296707833
2016-10-18,air_89e7328af22efe74,0,0,0,0,0,1,0,0.5917535795851254,0.8375662507583933,0.0,1.1621931644993477,0.3424773559374984,1,34.0,1,1,-0.6199902592496276,-0.6199902592496276
2016-10-20,air_89e7328af22efe74,0,0,0,0,1,0,0,0.6033697775519786,0.6646031455731588,0.0,0.8389254712208131,0.4646654190835162,1,24.0,1,1,-0.27659441408072616,-0.2765944140807261
2016-10-21,air_89e7328af22efe74,1,0,0,0,0,0,0,0.22003524464581736,0.1226520826594241,0.0,-1.0260804515399649,0.37580137315913964,1,35.0,1,1,0.8942046832898758,0.8942046832898758
2016-10-22,air_89e7328af22efe74,0,0,1,0,0,0,0,0.18518665074525711,0.04193596690631433,0.0,-0.9266134689927232,0.242505304272575,1,80.0,1,1,1.4201425303643513,1.4201425303643511
2016-10-23,air_89e7328af22efe74,0,0,0,1,0,0,0,0.22003524464581736,0.16877557737548646,0.0,-0.8768799777191025,0.27582932149421624,1,89.0,1,1,-0.24912274646721402,-0.24912274646721397
2016-10-24,air_89e7328af22efe74,0,1,0,0,0,0,0,-0.17491548622719785,-0.3385828645012013,0.0,-1.2250144166344477,-0.035194839241101505,1,31.0,1,1,-1.2308733943395682,-1.230873394339568
2016-10-25,air_89e7328af22efe74,0,0,0,0,0,1,0,-0.2446126740283179,-0.4654224749703734,0.0,-1.4736818730025514,-0.14627489664657212,1,13.0,1,1,-0.5845662668006252,-0.5845662668006251
2016-10-27,air_89e7328af22efe74,0,0,0,0,1,0,0,0.3361972243143512,0.3186769352026898,0.0,0.6151247604895197,0.30915333871585715,1,27.0,1,1,-0.1952638191723021,-0.19526381917230207
2016-10-28,air_89e7328af22efe74,1,0,0,0,0,0,0,0.02255987920930954,-0.3270519908221859,0.0,-1.4736818730025514,0.30915333871585715,1,22.0,1,1,0.8002226625068081,0.8002226625068081
2016-10-29,air_89e7328af22efe74,0,0,1,0,0,0,0,0.2084190466789638,0.272553440486627,0.0,0.6648582517631403,0.10920923538601016,1,81.0,1,1,1.5943707381237306,1.5943707381237306
2016-10-30,air_89e7328af22efe74,0,0,0,1,0,0,0,-0.3607746536968519,-0.39623723289627943,0.0,-1.1255474340872065,-0.1907069196087604,1,62.0,1,1,-0.1692380288016064,-0.16923802880160638
2016-10-31,air_89e7328af22efe74,0,1,0,0,0,0,0,-0.22138027809461122,-0.1079653909208886,0.0,0.39132404975822627,-0.33511099423587226,1,19.0,1,1,-1.067850735212016,-1.067850735212016
2016-11-03,air_89e7328af22efe74,0,0,0,0,1,0,0,-0.3607746536968519,-0.41929898025431106,1.0,1.062726181952106,-0.3240029884953252,1,50.0,1,1,-0.13381403635260394,-0.13381403635260392
2016-11-04,air_89e7328af22efe74,1,0,0,0,0,0,0,-0.4072394455642655,-0.3039902434641547,0.0,0.9881259450416753,-0.39065102293860754,1,28.0,1,1,-0.010191532091799415,-0.010191532091799385
2016-11-05,air_89e7328af22efe74,0,0,1,0,0,0,0,-0.2678450699620248,-0.1540888856369514,0.0,1.0378594363152958,-0.39065102293860754,1,79.0,1,1,1.141449691811485,1.141449691811485
2016-11-06,air_89e7328af22efe74,0,0,0,1,0,0,0,-0.08198590249237073,0.06499771426434592,0.0,0.9881259450416753,-0.36843501145751334,1,50.0,1,1,-0.5567331298764089,-0.5567331298764089
2016-11-07,air_89e7328af22efe74,0,1,0,0,0,0,0,-0.4885528313322391,-0.5000150960074204,0.0,0.4659242866686574,-0.49062307460353116,1,48.0,1,1,-1.298468155441236,-1.298468155441236
2016-11-10,air_89e7328af22efe74,0,0,0,0,1,0,0,-0.8021901764372803,-0.9381882958100144,0.0,-1.4736818730025514,-0.7683232181172076,1,18.0,1,1,-0.5784212885186554,-0.5784212885186553
2016-11-11,air_89e7328af22efe74,1,0,0,0,0,0,0,-0.2678450699620248,-0.1310271382789202,0.0,0.39132404975822627,-0.22403093683040165,1,23.0,1,1,0.326336396173724,0.32633639617372406
2016-11-12,air_89e7328af22efe74,0,0,1,0,0,0,0,-0.302693663862585,-0.16561975931596676,0.0,0.9881259450416753,-0.312894982754778,1,67.0,1,1,1.6540131743899082,1.6540131743899082
2016-11-13,air_89e7328af22efe74,0,0,0,1,0,0,0,-0.20976408012775807,-0.03878014884679504,0.0,0.49079103230546783,-0.3240029884953252,1,54.0,1,1,-0.42696564733363457,-0.4269656473336345
2016-11-14,air_89e7328af22efe74,0,1,0,0,0,0,0,-0.3143098618294384,-0.6153238327975767,0.0,-1.4736818730025514,-0.0796268622032898,1,13.0,1,1,-1.4036557248561312,-1.403655724856131
2016-11-17,air_89e7328af22efe74,0,0,0,0,1,0,0,-0.4072394455642655,-0.24633587506907653,0.0,0.6897249973999505,-0.5239470918251722,1,30.0,1,1,-0.32358542447226,-0.32358542447225996
2016-11-18,air_89e7328af22efe74,1,0,0,0,0,0,0,-0.4769366333653857,-0.44236072761234224,0.0,0.06805635647969152,-0.6350271492306429,1,22.0,1,1,0.9090249250287442,0.9090249250287442
2016-11-19,air_89e7328af22efe74,0,0,1,0,0,0,0,-0.2678450699620248,-0.44236072761234224,0.0,-1.1255474340872065,-0.15738290238711933,1,71.0,1,1,1.391586454818727,1.3915864548187267
2016-11-20,air_89e7328af22efe74,0,0,0,1,0,0,0,0.045792275143016634,0.06499771426434592,0.0,0.49079103230546783,-0.14627489664657212,1,41.0,1,1,-0.18767296364751587,-0.18767296364751582
2016-11-21,air_89e7328af22efe74,0,1,0,0,0,0,0,-0.17491548622719785,-0.28092849610612314,0.0,-1.4736818730025514,-0.05741085072219575,1,24.0,1,1,-1.3053360723446141,-1.3053360723446141
2016-11-23,air_89e7328af22efe74,0,0,0,0,0,0,1,-0.5117852272659458,-0.6960399485506861,1.0,-0.5784790300773781,-0.4572990573818899,1,33.0,1,1,-0.2476768692243976,-0.24767686922439755
2016-11-24,air_89e7328af22efe74,0,0,0,0,1,0,0,-1.1971409073102952,-1.3878923692916243,0.0,-1.4736818730025514,-0.9460513099659605,1,26.0,1,1,-1.1332766804494594,-1.1332766804494592
2016-11-25,air_89e7328af22efe74,1,0,0,0,0,0,0,-1.0693627296749082,-0.9035956747729676,0.0,0.16752333902693287,-1.1237794018147136,1,38.0,1,1,0.7799803811073781,0.7799803811073781
2016-11-26,air_89e7328af22efe74,0,0,1,0,0,0,0,-0.8138063744041338,-0.7536943169457643,0.0,0.6399915061263299,-1.1015633903336195,1,74.0,1,1,1.6963050837422888,1.6963050837422888
2016-11-27,air_89e7328af22efe74,0,0,0,1,0,0,0,-0.5466338211665059,-0.7075708222297019,0.0,-1.3990816360921203,-0.3462189999764193,1,41.0,1,1,-0.5382981950304995,-0.5382981950304995
2016-11-28,air_89e7328af22efe74,0,1,0,0,0,0,0,-0.6976443947356,-0.8690030537359207,0.0,-0.5287455388037574,-0.6350271492306429,1,24.0,1,1,-1.261236816438713,-1.261236816438713
2016-12-01,air_89e7328af22efe74,0,0,0,0,1,0,0,-0.3840070496305586,-0.45389160129135764,0.0,-0.5536122844405676,-0.279570965533137,1,31.0,1,1,-0.5093806501741709,-0.5093806501741709
2016-12-02,air_89e7328af22efe74,1,0,0,0,0,0,0,-0.7092605927024533,-0.8344104326988736,0.0,0.8389254712208131,-0.7349992008955664,1,35.0,1,1,1.0344547758430693,1.0344547758430693
2016-12-03,air_89e7328af22efe74,0,0,1,0,0,0,0,-0.8602711662715472,-0.638385580155608,0.0,0.8389254712208131,-1.1348874075552606,1,64.0,1,1,2.129706787276513,2.129706787276513
2016-12-04,air_89e7328af22efe74,0,0,0,1,0,0,0,-0.6627958008350398,-0.4884842223284046,0.0,0.21725683030055365,-0.8016472353388487,1,54.0,1,1,-0.3449121138038023,-0.34491211380380227
2016-12-05,air_89e7328af22efe74,0,1,0,0,0,0,0,-0.45370423743167887,-0.5000150960074204,0.0,0.26699032157417446,-0.4017590286791546,1,12.0,1,1,-1.1976182177547903,-1.1976182177547903
2016-12-08,air_89e7328af22efe74,0,0,0,0,1,0,0,-0.9996655418737879,-0.7421634432667485,0.0,0.6897249973999505,-1.0904553845930722,1,37.0,1,1,-0.04995315626925116,-0.049953156269251134
