visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Tōkyō-to Chūō-ku Tsukiji,total_area_visitors,total_genre_visitors
2016-07-16,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,0.9288884397395532,0.8449600231257458,0.0,-0.9019749054710733,0.8347579572575647,1,13.0,1,1,1.3930886941094993,1.3930886941094989
2016-07-17,air_890d7e28e8eaaa11,0,0,0,1,0,0,0,1.1386802508391873,0.9730034774928882,0.0,-1.2994998456277793,1.2241574530223431,1,9.0,1,1,0.45839688640463216,0.4583968864046318
2016-07-18,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,1.4650230681052854,1.5200982370615868,1.0,0.6616231924786363,1.3799172513282543,1,4.0,1,1,-1.0825201342327035,-1.0825201342327038
2016-07-19,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,1.3018516594722367,1.3804144686610675,0.0,0.317101577676158,1.2352831529013366,1,1.0,1,1,-0.9054206338254656,-0.9054206338254658
2016-07-20,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,1.185300653305773,1.1010469318600302,0.0,-0.10692502515766172,1.190780353385362,1,2.0,1,1,-0.4195322609132998,-0.41953226091330004
2016-07-21,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,0.6608211255566869,0.44918934599094273,0.0,-1.3260015083048928,0.9237635562895138,1,5.0,1,1,-0.1966442144606007,-0.19664421446060099
2016-07-22,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,0.6142007230901012,0.26294432145691754,0.0,-1.3260015083048928,0.8681350568945455,1,8.0,1,1,1.0002910842319075,1.0002910842319068
2016-07-23,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,0.7307517292565647,0.7751181389254866,0.0,-0.9549782308253008,0.8013808576205838,1,10.0,1,1,1.3192972356064836,1.319297235606483
2016-07-24,air_890d7e28e8eaaa11,0,0,0,1,0,0,0,0.9055782385062602,0.9962841055596412,0.0,0.6086198671244089,0.7123752585886343,1,3.0,1,1,-0.4838632760184931,-0.4838632760184933
2016-07-25,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,0.9988190434394311,0.8682406511924988,0.0,-1.1139882068879832,0.9460149560475014,1,6.0,1,1,-1.1336065285809453,-1.1336065285809453
2016-07-26,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,0.8939231378896141,0.8100390810256161,0.0,-1.2994998456277793,0.9793920556844822,1,9.0,1,1,-0.3953135258148741,-0.39531352581487433
2016-07-27,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,0.9755088422061384,0.7983987669922397,0.0,-1.2464965202735518,1.0906490544744187,1,5.0,1,1,-0.18983269521416846,-0.18983269521416876
2016-07-28,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,1.2086108545390657,1.2407307002605492,0.0,0.05208495090502076,1.190780353385362,1,9.0,1,1,0.03759636406948546,0.03759636406948514
2016-07-29,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,1.2901965588555901,1.3920547826944443,0.0,1.7216896995631852,1.1462775538693872,1,8.0,1,1,1.2492899544625968,1.2492899544625962
2016-07-30,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,1.2901965588555901,1.450256352861327,0.0,1.5361780608233893,1.057271954837438,1,13.0,1,1,1.3688699590110738,1.3688699590110731
2016-07-31,air_890d7e28e8eaaa11,0,0,0,1,0,0,0,1.3251618607055293,1.2058097581604195,0.0,0.5026132164159541,1.3131630520542923,1,6.0,1,1,-0.4384531477089449,-0.4384531477089451
2016-08-02,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,1.1386802508391873,1.0428453616931472,0.0,-0.8754732427939595,1.1017747543534127,1,6.0,1,1,-0.8293586689069724,-0.8293586689069725
2016-08-03,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,1.2435761563890049,1.3454935265609382,0.0,-0.23943333854323035,1.2019060532643555,1,3.0,1,1,-0.3733652971319258,-0.37336529713192607
2016-08-04,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,1.3950924644054075,1.4618966668947038,0.0,0.9266398192497736,1.3131630520542923,1,4.0,1,1,-0.2443248491856263,-0.24432484918562658
2016-08-05,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,1.4650230681052854,1.50845792302821,0.0,1.5361780608233893,1.33541445181228,1,11.0,1,1,0.8262189257119726,0.8262189257119722
2016-08-06,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,1.511643470571871,1.601580435295223,0.0,1.006144807281115,1.4689228503602039,1,5.0,1,1,0.5794905618967607,0.5794905618967603
2016-08-07,air_890d7e28e8eaaa11,0,0,0,1,0,0,0,1.4533679674886393,1.5317385510949635,0.0,1.642184711531844,1.324288751933286,1,2.0,1,1,-0.6393929654786957,-0.639392965478696
2016-08-08,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,1.4417128668719927,1.4851772949614572,0.0,-0.10692502515766172,1.4132943509652354,1,3.0,1,1,-1.1699346312285839,-1.169934631228584
2016-08-09,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,1.837986287837969,2.008991426463403,0.0,0.8206331685413186,1.45779715048121,1,8.0,1,1,-0.32227890278368404,-0.3222789027836843
2016-08-10,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,1.511643470571871,1.5782998072284695,0.0,-0.027420037126320365,1.491174250118191,1,5.0,1,1,0.7005842373888893,0.7005842373888889
2016-08-11,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,1.3018516594722367,1.357133840594315,1.0,-0.027420037126320365,1.4021686510862417,1,8.0,1,1,0.38422701016570343,0.38422701016570304
2016-08-12,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,1.2319210557723583,1.3338532125275615,0.0,0.13158993893636187,1.290911652296305,1,1.0,1,1,-0.05662965217282707,-0.05662965217282737
2016-08-13,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,1.2086108545390657,1.3222128984941852,1.0,0.5821182044472952,1.190780353385362,1,6.0,1,1,0.11252307578024,0.11252307578023966
2016-08-15,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,1.2202659551557122,1.2058097581604195,1.0,-1.1404898695650967,1.3131630520542923,1,10.0,1,1,-1.4794803392053375,-1.4794803392053375
2016-08-16,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,1.255231257005651,1.4735369809280805,0.0,-0.7694665920855047,1.2352831529013366,1,7.0,1,1,-1.3595219169209476,-1.3595219169209478
2016-08-17,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,1.4650230681052854,1.6132207493285988,0.0,1.3241647594064794,1.157403253748381,1,10.0,1,1,-0.8475227202307917,-0.8475227202307918
2016-08-18,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,1.255231257005651,1.2989322704274322,0.0,-1.034483218856642,1.4021686510862417,1,4.0,1,1,-0.5667367601834186,-0.5667367601834188
2016-08-19,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,1.3368169613221756,1.3804144686610675,0.0,0.5026132164159541,1.3799172513282543,1,10.0,1,1,0.7887555698565953,0.7887555698565949
2016-08-21,air_890d7e28e8eaaa11,0,0,0,1,0,0,0,1.3717822631721144,1.5200982370615868,0.0,0.7676298431870913,1.2130317531433494,1,3.0,1,1,-0.8350349349456658,-0.835034934945666
2016-08-22,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,1.1153700496058947,0.9148019073260053,0.0,-1.3260015083048928,1.1796546535063683,1,8.0,1,1,-2.044079601187387,-2.044079601187387
2016-08-23,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,1.2435761563890049,1.159248502026913,0.0,-0.8754732427939595,1.290911652296305,1,1.0,1,1,-0.6325814462322634,-0.6325814462322636
2016-08-24,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,1.2086108545390657,1.2523710142939255,0.0,-0.8224699174397322,1.2130317531433494,1,10.0,1,1,-0.4392099831807707,-0.4392099831807709
2016-08-26,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,1.4184026656387,1.4386160388279503,0.0,1.3771680847607066,1.2686602525383177,1,9.0,1,1,1.0918681763228297,1.091868176322829
2016-08-27,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,0.9521986409728458,0.7634778248921099,0.0,-1.3260015083048928,1.0016434554424698,1,10.0,1,1,1.15582077369211,1.1558207736921096
2016-08-28,air_890d7e28e8eaaa11,0,0,0,1,0,0,0,0.7540619304898578,0.48411028809107254,0.0,-1.3260015083048928,0.9682663558054887,1,5.0,1,1,-0.27573352126639716,-0.27573352126639744
2016-08-30,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,1.0454394459060168,0.8915212792592523,0.0,-1.1669915322422106,1.1017747543534127,1,1.0,1,1,-0.6594491054820795,-0.6594491054820797
2016-08-31,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,1.2435761563890049,1.2407307002605492,0.0,1.668686374208958,1.1017747543534127,1,13.0,1,1,-0.22313345597450382,-0.2231334559745041
2016-09-01,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,1.2668863576222975,1.403695096727821,0.0,1.350666422083593,1.0461462549584444,1,1.0,1,1,-0.622742585098528,-0.6227425850985282
2016-09-02,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,1.2319210557723583,1.089406617826654,0.0,-0.027420037126320365,1.157403253748381,1,14.0,1,1,0.5999251196360574,0.599925119636057
2016-09-03,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,1.2901965588555901,1.403695096727821,0.0,0.6351215298015227,1.33541445181228,1,13.0,1,1,1.1910136231320099,1.1910136231320094
2016-09-06,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,1.476678168721932,1.3920547826944443,0.0,1.2181581086980244,1.4800485502391971,1,6.0,1,1,-0.6594491054820795,-0.6594491054820797
2016-09-07,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,1.278541458238944,1.1476081879935367,0.0,-0.7164632667312772,1.4244200508442288,1,4.0,1,1,-0.561438911880638,-0.5614389118806382
2016-09-08,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,1.1969557539224192,1.159248502026913,0.0,-0.9814798935024145,1.3465401516912734,1,2.0,1,1,-0.41196390619504175,-0.41196390619504203
2016-09-09,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,1.2668863576222975,1.403695096727821,0.0,0.07858661358213438,1.1129004542324066,1,9.0,1,1,0.9215801951620238,0.9215801951620234
2016-09-10,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,1.2202659551557122,1.2523710142939255,0.0,-0.23943333854323035,1.190780353385362,1,3.0,1,1,1.436985151475396,1.4369851514753955
2016-09-12,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,0.9988190434394311,0.8449600231257458,0.0,-1.2464965202735518,1.1017747543534127,1,7.0,1,1,-1.350439891259038,-1.350439891259038
2016-09-13,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,0.7540619304898578,0.40262808985743626,0.0,-1.3260015083048928,0.9793920556844822,1,2.0,1,1,-0.8259529092837562,-0.8259529092837564
2016-09-14,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,0.8123374335730896,0.7169165687586039,0.0,-1.2464965202735518,0.8903864566525331,1,3.0,1,1,-0.42596536242381916,-0.4259653624238194
2016-09-15,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,0.9288884397395532,0.6936359406918504,0.0,-1.2994998456277793,1.0683976547164316,1,1.0,1,1,-0.09712034991550755,-0.09712034991550784
2016-09-16,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,0.7890272323397965,0.4608296600243191,0.0,-1.3260015083048928,1.0350205550794505,1,7.0,1,1,0.8527081672258757,0.8527081672258753
2016-09-17,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,1.0687496471393094,1.0428453616931472,0.0,0.07858661358213438,1.0016434554424698,1,14.0,1,1,1.3208109065501352,1.3208109065501346
2016-09-19,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,0.6025456224734551,0.28622494952367056,1.0,-1.3260015083048928,0.7346266583466216,1,5.0,1,1,-1.3534672331463413,-1.3534672331463413
2016-09-20,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,0.3461334089072353,-0.03970384341087292,0.0,-1.3260015083048928,0.5566154602827231,1,8.0,1,1,-1.843518201153549,-1.843518201153549
2016-09-21,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,0.4626844150736989,0.32114589162380036,0.0,-1.2994998456277793,0.5566154602827231,1,6.0,1,1,0.3384384641202423,0.3384384641202419
2016-09-22,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,0.38109871075717405,0.05341866885613927,1.0,-1.3260015083048928,0.6122439596776914,1,1.0,1,1,-0.33590194127654854,-0.33590194127654877
2016-09-23,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,0.5442701193902233,0.19310243725665838,0.0,-1.3260015083048928,0.7568780581046088,1,8.0,1,1,0.15150010257926888,0.15150010257926852
2016-09-24,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,0.6608211255566869,0.40262808985743626,0.0,-1.3260015083048928,0.9126378564105204,1,18.0,1,1,1.0914897585869168,1.0914897585869163
2016-09-25,air_890d7e28e8eaaa11,0,0,0,1,0,0,0,0.8706129366563214,0.9264422213593817,0.0,-0.4249449772830263,0.857009357015552,1,16.0,1,1,-0.4202890963851256,-0.42028909638512585
2016-09-26,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,1.0804047477559555,1.1243275599267837,0.0,-0.5044499653143675,1.0350205550794505,1,10.0,1,1,-1.119226654616255,-1.1192266546162553
2016-10-07,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,0.6142007230901012,0.5190312301912019,0.0,0.211094926967703,0.7123752585886343,1,8.0,1,1,0.7736188604200793,0.7736188604200789
2016-10-08,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,0.5908905218568086,0.5655924863247084,0.0,-1.2729981829506654,0.6233696595566849,1,15.0,1,1,1.0279155789535492,1.0279155789535488
2016-10-09,air_890d7e28e8eaaa11,0,0,0,1,0,0,0,0.7190966286399186,0.6121537424582145,0.0,-1.3260015083048928,0.6678724590726598,1,8.0,1,1,0.30324561468034245,0.3032456146803421
2016-10-10,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,0.2645477045907105,-0.09790541357775574,1.0,-1.3260015083048928,0.5343640605247354,1,7.0,1,1,-0.819141390037324,-0.8191413900373242
2016-10-11,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,0.17130689965753992,-0.03970384341087292,0.0,-1.2729981829506654,0.4008556619768115,1,8.0,1,1,-1.2142095063303935,-1.2142095063303935
2016-10-12,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,0.20627220150747866,0.32114589162380036,0.0,0.8471348312184322,0.12271316500196977,1,7.0,1,1,-0.49824314998318336,-0.4982431499831836
2016-10-13,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,0.04310079287442981,-0.2608698100450279,0.0,-1.3260015083048928,0.30072436306586864,1,5.0,1,1,-0.4638071360151093,-0.46380713601510953
2016-10-14,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,-0.061795112675387454,-0.10954572761113247,0.0,-0.26593500122034397,0.0003304663330394656,1,10.0,1,1,0.9317974740316722,0.9317974740316717
2016-10-15,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,0.06641099410772244,0.26294432145691754,0.0,1.5361780608233893,-0.08867513269890977,1,5.0,1,1,1.3999002133559315,1.399900213355931
2016-10-17,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,0.15965179904089338,-0.10954572761113247,0.0,-1.3260015083048928,0.34522716258184316,1,6.0,1,1,-1.4367191350471795,-1.4367191350471797
2016-10-18,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,0.5559252200068694,0.681995626658474,0.0,0.23759658964481686,0.45648416137177983,1,9.0,1,1,-0.6299325220808731,-0.6299325220808734
2016-10-19,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,0.5442701193902233,0.40262808985743626,0.0,-0.8224699174397322,0.6456210593146721,1,2.0,1,1,-0.4921884662085769,-0.49218846620857715
2016-10-20,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,0.672476226173333,0.8449600231257458,0.0,1.3241647594064794,0.48986126100876093,1,4.0,1,1,-0.27043567296361654,-0.2704356729636168
2016-10-21,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,0.2412375033574178,0.1116202390230221,0.0,-0.027420037126320365,0.3118500629448623,1,10.0,1,1,0.9552593736582721,0.9552593736582716
2016-10-22,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,0.06641099410772244,-0.24922949601165117,0.0,-1.2994998456277793,0.23397016379190647,1,4.0,1,1,1.505857179411544,1.5058571794115436
2016-10-23,air_890d7e28e8eaaa11,0,0,0,1,0,0,0,0.2295824027407717,0.21638306532341142,0.0,-0.053921699803434225,0.23397016379190647,1,1.0,1,1,-0.241675925034236,-0.24167592503423627
2016-10-24,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,-0.14338081699191188,-0.15610698374463858,0.0,1.2711614340522521,-0.07754943281991614,1,2.0,1,1,-1.269458495773677,-1.2694584957736772
2016-10-25,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,-0.24827672254172914,-0.37727295037879355,0.0,-0.6899616040541635,-0.28893773052079585,1,11.0,1,1,-0.5928475839614088,-0.592847583961409
2016-10-26,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,0.3461334089072353,0.6121537424582145,0.0,1.2181581086980244,0.0003304663330394656,1,2.0,1,1,-0.19891472087607812,-0.1989147208760784
2016-10-27,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,0.3344783082905888,0.3327862056571771,0.0,0.68812485515575,0.06708466560700144,1,8.0,1,1,-0.18529168238321364,-0.18529168238321392
2016-10-28,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,-0.4580685336413637,-0.6566404871798309,0.0,-1.3260015083048928,-0.27781203064180227,1,6.0,1,1,0.8568707623209176,0.8568707623209172
2016-10-29,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,-0.07345021329203377,0.04177835482276295,0.0,-1.3260015083048928,-0.11092653245689722,1,6.0,1,1,1.6882545281215626,1.6882545281215622
2016-10-30,air_890d7e28e8eaaa11,0,0,0,1,0,0,0,-0.49303383549130264,-0.8079645696137264,0.0,-1.3260015083048928,-0.3334405300367706,1,7.0,1,1,-0.15804560539748472,-0.15804560539748502
2016-10-31,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,-0.21331142069179,-0.15610698374463858,0.0,-0.2924366638974577,-0.31118913027878314,1,3.0,1,1,-1.0987920968769584,-1.0987920968769584
2016-11-01,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,-0.31820732624160725,-0.4703954626458062,0.0,-0.45144663996014006,-0.09980083257790359,1,14.0,1,1,-0.8134651239986305,-0.8134651239986307
2016-11-02,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,-0.6095848416577662,-0.9592886520476218,0.0,-1.3260015083048928,-0.44469752882670727,1,6.0,1,1,0.3460068188385004,0.3460068188385
2016-11-03,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,-0.37648282932483906,-0.1211860416445092,1.0,1.1916564460209107,-0.4669489285846945,1,16.0,1,1,-0.12096066727802035,-0.12096066727802066
2016-11-04,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,-0.24827672254172914,-0.19102792584476835,0.0,1.1121514579895695,-0.4558232287057009,1,2.0,1,1,0.008458198404192029,0.008458198404191711
2016-11-05,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,-0.17834611884185103,-0.10954572761113247,0.0,0.47611155373884023,-0.15542933197287193,1,7.0,1,1,1.214097105022697,1.2140971050226963
2016-11-07,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,-0.5979297410411198,-0.7032017433133373,0.0,0.9001381565726599,-0.48920032834268196,1,5.0,1,1,-1.3402226123893897,-1.3402226123893897
2016-11-08,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,-0.7261358478242298,-0.7963242555803499,0.0,-0.8489715801168459,-0.7228400258015489,1,6.0,1,1,-1.1589605168871098,-1.1589605168871098
2016-11-09,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,-0.667860344740998,-0.6799211152465843,0.0,0.2640982523219305,-0.5225774279796629,1,4.0,1,1,-0.8509284798540078,-0.8509284798540079
2016-11-10,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,-0.761101149674169,-0.8661661397806092,0.0,-1.1934931949193242,-0.555954527616644,1,9.0,1,1,-0.5864144824508895,-0.5864144824508897
2016-11-11,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,-0.8310317533740471,-0.9709289660809983,0.0,-1.3260015083048928,-0.7673428253175236,1,10.0,1,1,0.36076511053910354,0.36076511053910315
2016-11-12,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,-0.2948971250083146,-0.19102792584476835,0.0,0.3436032403532716,-0.28893773052079585,1,2.0,1,1,1.7506934545471915,1.7506934545471908
2016-11-14,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,-0.2832420243916683,-0.43547452054567637,0.0,-1.3260015083048928,-0.12205223233589084,1,12.0,1,1,-1.4503421735400441,-1.4503421735400441
2016-11-15,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,-0.09676041452532641,-0.13282635567788553,0.0,-0.9019749054710733,0.011456166212033094,1,9.0,1,1,-0.950073926663188,-0.9500739266631881
2016-11-16,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,-0.4231032317914245,-0.6566404871798309,0.0,-1.1669915322422106,-0.21105783136784026,1,6.0,1,1,-0.3692027020368839,-0.3692027020368841
2016-11-17,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,-0.4114481311747782,-0.24922949601165117,0.0,0.8206331685413186,-0.5337031278586566,1,14.0,1,1,-0.31962997863229375,-0.31962997863229403
2016-11-18,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,-0.5629644391911808,-0.551877660879442,0.0,1.0591481326353422,-0.7228400258015489,1,20.0,1,1,0.970774500830701,0.9707745008307006
2016-11-19,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,-0.7377909484408761,-0.9825692801143748,0.0,-1.3260015083048928,-0.5225774279796629,1,9.0,1,1,1.4759621782744248,1.4759621782744243
2016-11-21,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,-0.4114481311747782,-0.6682808012132077,0.0,-1.3260015083048928,-0.2666863307628086,1,8.0,1,1,-1.3474125493717348,-1.3474125493717348
2016-11-22,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,-0.24827672254172914,-0.13282635567788553,0.0,0.4496098910617266,-0.2555606308838148,1,9.0,1,1,0.6313337917168282,0.6313337917168278
2016-11-23,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,-0.5513093385745345,-0.6682808012132077,1.0,-1.2994998456277793,-0.4558232287057009,1,11.0,1,1,-0.2401622540905844,-0.24016225409058467
2016-11-24,air_890d7e28e8eaaa11,0,0,0,0,1,0,0,-1.5536479916061212,-1.3783399572491781,0.0,-1.3260015083048928,-1.3013764195092197,1,1.0,1,1,-1.1672857070771936,-1.1672857070771936
2016-11-25,air_890d7e28e8eaaa11,1,0,0,0,0,0,0,-1.2273051743400232,-1.1222530485148936,0.0,1.1386531206666834,-1.3681306187831817,1,7.0,1,1,0.8356793691097951,0.8356793691097947
2016-11-26,air_890d7e28e8eaaa11,0,0,1,0,0,0,0,-0.9126174576905715,-0.8545258257472327,0.0,0.3966065657074991,-1.0454853222923655,1,8.0,1,1,1.794968329649001,1.7949683296490004
2016-11-27,air_890d7e28e8eaaa11,0,0,0,1,0,0,0,-0.6445501435077053,-0.7730436275135967,0.0,-1.1934931949193242,-0.44469752882670727,1,6.0,1,1,-0.5444101137645574,-0.5444101137645576
2016-11-28,air_890d7e28e8eaaa11,0,1,0,0,0,0,0,-0.5862746404244735,-0.7497629994468435,0.0,-0.45144663996014006,-0.35569192979475783,1,8.0,1,1,-1.3012455855903609,-1.3012455855903609
2016-11-29,air_890d7e28e8eaaa11,0,0,0,0,0,1,0,-0.6562052441243517,-0.7148420573467138,0.0,0.18459326429058937,-0.5670802274956376,1,2.0,1,1,-0.649610244348344,-0.6496102443483442
2016-11-30,air_890d7e28e8eaaa11,0,0,0,0,0,0,1,-0.8543419546073397,-1.0058499081811278,0.0,-0.027420037126320365,-0.8674741242284666,1,7.0,1,1,-0.40817972883591275,-0.408179728835913
