visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-01-14,air_901925b628677c2e,0,0,0,0,1,0,0,-1.2366462174802308,-1.4172686635387624,0.0,-0.8356861431692421,-1.1169006799304269,1,9.0,1,1,-1.0513854838389427,-1.0513854838389427
2016-01-15,air_901925b628677c2e,1,0,0,0,0,0,0,-1.3459845905189847,-1.161057623677064,0.0,0.9650170355996338,-1.330390042898014,1,1.0,1,1,-0.7745633843502461,-0.7745633843502461
2016-01-16,air_901925b628677c2e,0,0,1,0,0,0,0,-1.1394565525568938,-0.9397844528874152,0.0,0.6690110336102295,-1.34225056306288,1,1.0,1,1,-0.6267383477666683,-0.6267383477666683
2016-01-18,air_901925b628677c2e,0,1,0,0,0,0,0,-1.2366462174802308,-1.2775171872505633,0.0,-0.7123503090069903,-1.4252742042169415,1,3.0,1,1,-1.514960727651815,-1.514960727651815
2016-01-19,air_901925b628677c2e,0,0,0,0,0,1,0,-1.7711893745585838,-2.0694422195503583,0.0,-1.2303608124884478,-1.4964373252061371,1,1.0,1,1,-1.2780844642106601,-1.2780844642106601
2016-01-20,air_901925b628677c2e,0,0,0,0,0,0,1,-1.7225945420969155,-1.7899392669739602,0.0,-0.7123503090069903,-1.532018885700735,1,14.0,1,1,-1.1529038824565805,-1.1529038824565805
2016-01-21,air_901925b628677c2e,0,0,0,0,1,0,0,-1.710445833981498,-1.6967716161151607,0.0,-1.2303608124884478,-1.6150425268547968,1,3.0,1,1,-1.030776485623332,-1.030776485623332
2016-01-22,air_901925b628677c2e,1,0,0,0,0,0,0,-1.3459845905189847,-1.4638524889681621,0.0,-1.0083563109963947,-1.2829479622385502,1,3.0,1,1,-0.7221503765426436,-0.7221503765426436
2016-01-23,air_901925b628677c2e,0,0,1,0,0,0,0,-1.6254048771735785,-1.7899392669739602,0.0,-1.255027979320898,-1.6031820066899307,1,8.0,1,1,-0.6488739384426945,-0.6488739384426945
2016-01-24,air_901925b628677c2e,0,0,0,1,0,0,0,-2.29358382352152,-2.3722370848414567,0.0,-1.255027979320898,-2.0894633334494346,1,1.0,1,1,-1.3462722607758906,-1.3462722607758906
2016-01-25,air_901925b628677c2e,0,1,0,0,0,0,0,-1.9048251638281721,-2.092734132265058,0.0,-1.2303608124884478,-1.8641134503169816,1,2.0,1,1,-1.3709521722192761,-1.3709521722192761
2016-01-26,air_901925b628677c2e,0,0,0,0,0,1,0,-1.5160665041348245,-1.6268958779710612,0.0,-1.2056936456559975,-1.3896926437223436,1,14.0,1,1,-1.1981927921155768,-1.1981927921155768
2016-01-27,air_901925b628677c2e,0,0,0,0,0,0,1,-1.248794925595648,-1.2775171872505633,0.0,-1.2056936456559975,-1.1762032807547564,1,3.0,1,1,-1.04655127438096,-1.04655127438096
2016-01-29,air_901925b628677c2e,1,0,0,0,0,0,0,-0.714251768517295,-0.7534491511698164,0.0,-1.255027979320898,-0.42899051036820196,1,13.0,1,1,-0.9091579529435554,-0.9091579529435554
2016-01-30,air_901925b628677c2e,0,0,1,0,0,0,0,-0.738549184748129,-0.7185112820977665,0.0,0.5210080326155275,-0.6068983128411912,1,15.0,1,1,-0.6076559420114731,-0.6076559420114731
2016-01-31,air_901925b628677c2e,0,0,0,1,0,0,0,-0.8964823902485517,-0.9747223219594651,0.0,0.07699902963142113,-0.7255035144898506,1,11.0,1,1,-1.162572301372546,-1.162572301372546
2016-02-01,air_901925b628677c2e,0,1,0,0,0,0,0,-1.163753968787728,-1.3473929253946628,0.0,-1.2303608124884478,-0.9982954782817673,1,9.0,1,1,-1.4170043781084802,-1.4170043781084802
2016-02-02,air_901925b628677c2e,0,0,0,0,0,1,0,-1.2852410499418991,-1.2891631436079132,0.0,-0.6383488085096393,-1.057598079106097,1,10.0,1,1,-1.2689249094481665,-1.2689249094481665
2016-02-04,air_901925b628677c2e,0,0,0,0,1,0,0,-1.2730923418264821,-1.1843495363917638,0.0,0.348337864788375,-1.365971603392612,1,7.0,1,1,-1.1564659315308836,-1.1564659315308836
2016-02-05,air_901925b628677c2e,1,0,0,0,0,0,0,-1.260943633711065,-1.1843495363917638,0.0,-0.3916771401851357,-1.1524822404250248,1,16.0,1,1,-0.78245077872906,-0.78245077872906
2016-02-06,air_901925b628677c2e,0,0,1,0,0,0,0,-1.3095384661727336,-1.5686660961843115,0.0,-1.0823578114937455,-1.1643427605898908,1,9.0,1,1,-0.5593138474316456,-0.5593138474316456
2016-02-07,air_901925b628677c2e,0,0,0,1,0,0,0,-1.4917690879039902,-1.498790358040212,0.0,-1.0576906446612953,-1.4371347243818076,1,13.0,1,1,-1.1699508315978882,-1.1699508315978882
2016-02-08,air_901925b628677c2e,0,1,0,0,0,0,0,-1.260943633711065,-1.300809099965263,0.0,-0.2683413060228839,-1.4134136840520757,1,2.0,1,1,-1.3656090986078215,-1.3656090986078215
2016-02-09,air_901925b628677c2e,0,0,0,0,0,1,0,-0.8964823902485517,-0.9630763656021152,0.0,1.113020036594336,-0.9745744379520355,1,5.0,1,1,-1.1478152409218618,-1.1478152409218618
2016-02-10,air_901925b628677c2e,0,0,0,0,0,0,1,-1.1273078444414768,-0.8582627583859658,0.0,1.162354370259237,-1.2473664017439523,1,2.0,1,1,-0.8239232072370173,-0.8239232072370173
2016-02-11,air_901925b628677c2e,0,0,0,0,1,0,0,-0.7871440172097975,-0.5088840676654677,1.0,0.8170140346049318,-1.128761200095293,1,10.0,1,1,-0.8971996453369664,-0.8971996453369664
2016-02-13,air_901925b628677c2e,0,0,1,0,0,0,0,0.026819426523149153,-0.04304581337147045,0.0,-0.9096876436665932,0.04543029622643591,1,25.0,1,1,-0.6511638271333179,-0.6511638271333179
2016-02-14,air_901925b628677c2e,0,0,0,1,0,0,0,-0.7871440172097975,-0.27596494051846904,0.0,-1.2303608124884478,-0.9627139177871696,1,5.0,1,1,-1.1875066448926674,-1.1875066448926674
2016-02-15,air_901925b628677c2e,0,1,0,0,0,0,0,-1.5403639203656587,-1.7782933106166103,0.0,-0.7370174758394407,-1.2473664017439523,1,15.0,1,1,-1.3691711476821247,-1.3691711476821247
2016-02-16,air_901925b628677c2e,0,0,0,0,0,1,0,-1.4310255473269047,-1.5570201398269616,0.0,-1.1563593119910967,-1.294808482403416,1,19.0,1,1,-1.20862450726175,-1.20862450726175
2016-02-17,air_901925b628677c2e,0,0,0,0,0,0,1,-1.3702820067498191,-1.5104363143975619,0.0,-0.8356861431692421,-1.4015531638872096,1,22.0,1,1,-1.0396816083090896,-1.0396816083090896
2016-02-19,air_901925b628677c2e,1,0,0,0,0,0,0,-0.7992927253252147,-0.811678932956566,0.0,-0.68768314217454,-0.9982954782817673,1,2.0,1,1,-0.7302922029981935,-0.7302922029981935
2016-02-20,air_901925b628677c2e,0,0,1,0,0,0,0,-0.9572259308256372,-1.1028278418903144,0.0,-1.255027979320898,-0.7492245548195826,1,5.0,1,1,-0.7643861012808087,-0.7643861012808087
2016-02-21,air_901925b628677c2e,0,0,0,1,0,0,0,-1.2366462174802308,-1.335746969037313,0.0,1.0883528697618856,-1.2236453614142206,1,28.0,1,1,-1.1330581804711777,-1.1330581804711777
2016-02-22,air_901925b628677c2e,0,1,0,0,0,0,0,-1.2730923418264821,-1.2658712308932134,0.0,-1.255027979320898,-1.2829479622385502,1,5.0,1,1,-1.356195111768592,-1.356195111768592
2016-02-23,air_901925b628677c2e,0,0,0,0,0,1,0,-1.042266887633557,-0.8582627583859658,0.0,0.027664695966520374,-0.9152718371277058,1,5.0,1,1,-1.1399278465430478,-1.1399278465430478
2016-02-24,air_901925b628677c2e,0,0,0,0,0,0,1,-1.151605260672311,-1.1959954927491139,0.0,-0.4903458075149371,-1.2710874420736842,1,1.0,1,1,-1.095911097267731,-1.095911097267731
2016-02-25,air_901925b628677c2e,0,0,0,0,1,0,0,-1.4796203797885732,-1.475498445325512,0.0,-0.4903458075149371,-1.4134136840520757,1,1.0,1,1,-0.991593945805998,-0.991593945805998
2016-02-27,air_901925b628677c2e,0,0,1,0,0,0,0,-0.9693746389410542,-0.7185112820977665,0.0,-0.7123503090069903,-0.9864349581169016,1,5.0,1,1,-0.4132698353852193,-0.4132698353852193
2016-02-28,air_901925b628677c2e,0,0,0,1,0,0,0,-0.47127760620895265,-0.3109028095905189,0.0,1.187021537091687,-0.7373640346547166,1,9.0,1,1,-0.9969370194174527,-0.9969370194174527
2016-02-29,air_901925b628677c2e,0,1,0,0,0,0,0,-1.2730923418264821,-0.7534491511698164,0.0,-0.4410114738500365,-1.3066690025682821,1,9.0,1,1,-1.3083618813422364,-1.3083618813422364
2016-03-01,air_901925b628677c2e,0,0,0,0,0,1,0,-1.564661336596493,-1.6036039652563614,0.0,-0.07100397136328113,-1.330390042898014,1,9.0,1,1,-1.1992105204225205,-1.1992105204225205
2016-03-02,air_901925b628677c2e,0,0,0,0,0,0,1,-1.1759026769031453,-0.9164925401727154,0.0,1.113020036594336,-1.3778321235574778,1,3.0,1,1,-1.0691957292104581,-1.0691957292104581
2016-03-04,air_901925b628677c2e,1,0,0,0,0,0,0,-0.1797086114389419,0.015183968415279208,0.0,-0.24367413919043365,-0.2629432280600787,1,9.0,1,1,-0.712736389703414,-0.712736389703414
2016-03-05,air_901925b628677c2e,0,0,1,0,0,0,0,0.11186038333106886,0.3063328773490275,0.0,1.2363558707565876,-0.2866642683898107,1,23.0,1,1,-0.48934502632926363,-0.48934502632926363
2016-03-06,air_901925b628677c2e,0,0,0,1,0,0,0,0.03896813463856601,0.09670566291672864,0.0,-0.7863518095043414,0.05729081639130181,1,12.0,1,1,-1.1244074898621559,-1.1244074898621559
2016-03-07,air_901925b628677c2e,0,1,0,0,0,0,0,-0.26474956824686185,-0.39242450409196833,0.0,-1.2056936456559975,-0.037593344927625644,1,18.0,1,1,-1.4129334648807053,-1.4129334648807053
2016-03-08,air_901925b628677c2e,0,0,0,0,0,1,0,-0.3619392331701986,-0.2177351587317194,0.0,-0.4410114738500365,-0.23922218773034687,1,4.0,1,1,-1.076828691512536,-1.076828691512536
2016-03-09,air_901925b628677c2e,0,0,0,0,0,0,1,-0.7992927253252147,-0.986368278316815,0.0,-1.255027979320898,-0.5594562321817274,1,13.0,1,1,-1.123389761555212,-1.123389761555212
2016-03-10,air_901925b628677c2e,0,0,0,0,1,0,0,-0.8721849740177176,-1.0329521037462148,0.0,-1.1810264788235472,-0.7966666354790463,1,8.0,1,1,-1.0025345251056432,-1.0025345251056432
2016-03-11,air_901925b628677c2e,1,0,0,0,0,0,0,-1.2366462174802308,-1.3706848381093628,0.0,-1.107024978326196,-1.0338770387763652,1,5.0,1,1,-0.6628677026631709,-0.6628677026631709
2016-03-12,air_901925b628677c2e,0,0,1,0,0,0,0,-1.3338358824035677,-1.300809099965263,0.0,-1.0083563109963947,-1.294808482403416,1,21.0,1,1,-0.4722980771879561,-0.4722980771879561
2016-03-13,air_901925b628677c2e,0,0,0,1,0,0,0,-1.1880513850185623,-1.161057623677064,0.0,-1.255027979320898,-1.1643427605898908,1,37.0,1,1,-1.0740299386684409,-1.0740299386684409
2016-03-14,air_901925b628677c2e,0,1,0,0,0,0,0,-0.9815233470564714,-0.9397844528874152,0.0,-0.8603533100016925,-0.891550796797974,1,4.0,1,1,-1.3037821039609896,-1.3037821039609896
2016-03-15,air_901925b628677c2e,0,0,0,0,0,1,0,-0.8478875577868832,-0.7650951075271663,0.0,0.8910155351022826,-0.7255035144898506,1,9.0,1,1,-1.0279777327792368,-1.0279777327792368
2016-03-16,air_901925b628677c2e,0,0,0,0,0,0,1,-0.6899543522864608,-0.3458406786625688,0.0,0.4470065321181765,-0.8085271556439123,1,4.0,1,1,-0.9384176417681878,-0.9384176417681878
2016-03-17,air_901925b628677c2e,0,0,0,0,1,0,0,-0.39838535751645004,-0.04304581337147045,0.0,1.2856902044214886,-0.7848061153141804,1,7.0,1,1,-0.8908388434185681,-0.8908388434185681
2016-03-18,air_901925b628677c2e,1,0,0,0,0,0,0,-0.15541119520810776,-0.3458406786625688,0.0,-1.1563593119910967,-0.07317490542222357,1,4.0,1,1,-0.5142793698493853,-0.5142793698493853
2016-03-19,air_901925b628677c2e,0,0,1,0,0,0,0,-0.3133444007085301,-0.41571641680666854,0.0,-0.34234280652023497,-0.3578273893790063,1,2.0,1,1,-0.49672355655460576,-0.49672355655460576
2016-03-20,air_901925b628677c2e,0,0,0,1,0,0,0,-0.6413595198247923,-0.5554678930948677,1.0,1.4090260385837403,-0.5594562321817274,1,8.0,1,1,-0.7096832047825828,-0.7096832047825828
2016-03-21,air_901925b628677c2e,0,1,0,0,0,0,0,-0.7992927253252147,-0.6835734130257168,1.0,0.9403498687671835,-0.7966666354790463,1,17.0,1,1,-1.1564659315308836,-1.1564659315308836
2016-03-22,air_901925b628677c2e,0,0,0,0,0,1,0,-0.6656569360556265,-0.3109028095905189,0.0,1.5323618727459922,-1.1524822404250248,1,19.0,1,1,-1.0239068195514618,-1.0239068195514618
2016-03-23,air_901925b628677c2e,0,0,0,0,0,0,1,-0.5320211467860383,-0.39242450409196833,0.0,0.0029975291340698885,-0.5950377926763253,1,1.0,1,1,-0.9223884209338239,-0.9223884209338239
2016-03-24,air_901925b628677c2e,0,0,0,0,1,0,0,-0.7749953090943805,-0.811678932956566,0.0,-0.07100397136328113,-0.630619353170923,1,3.0,1,1,-0.9821799589667685,-0.9821799589667685
2016-03-25,air_901925b628677c2e,1,0,0,0,0,0,0,-0.9207798064793857,-0.8349708456712658,0.0,1.2856902044214886,-0.9152718371277058,1,11.0,1,1,-0.375613888028301,-0.375613888028301
2016-03-26,air_901925b628677c2e,0,0,1,0,0,0,0,-0.823590141556049,-0.5321759803801679,0.0,0.9896842024320841,-1.069458599270963,1,18.0,1,1,-0.3814658257932275,-0.3814658257932275
2016-03-27,air_901925b628677c2e,0,0,0,1,0,0,0,-0.823590141556049,-0.7883870202418662,0.0,0.3236706979559247,-0.7729455951493145,1,7.0,1,1,-0.9419796908424909,-0.9419796908424909
2016-03-28,air_901925b628677c2e,0,1,0,0,0,0,0,-0.6656569360556265,-0.36913259137726856,0.0,1.4336932054161906,-0.9152718371277058,1,9.0,1,1,-1.0597817423712286,-1.0597817423712286
2016-03-29,air_901925b628677c2e,0,0,0,0,0,1,0,-0.3740879412856157,-0.3109028095905189,0.0,-0.4656786406824867,-0.618758833006057,1,12.0,1,1,-0.7837229391127397,-0.7837229391127397
2016-03-30,air_901925b628677c2e,0,0,0,0,0,0,1,-0.07037023840018784,-0.07798368244352032,0.0,-1.0823578114937455,-0.037593344927625644,1,7.0,1,1,-0.8694665489727496,-0.8694665489727496
2016-03-31,air_901925b628677c2e,0,0,0,0,1,0,0,-0.22830344390061041,-0.28761089687581914,0.0,-1.0330234778288447,-0.07317490542222357,1,2.0,1,1,-0.8335916261529829,-0.8335916261529829
2016-04-01,air_901925b628677c2e,1,0,0,0,0,0,0,-0.2768982763622789,-0.4739461985934182,0.0,-1.2056936456559975,-0.06131438525735766,1,4.0,1,1,-0.6257206194597245,-0.6257206194597245
2016-04-02,air_901925b628677c2e,0,0,1,0,0,0,0,0.051116842753983295,0.09670566291672864,0.0,0.8170140346049318,0.08101185672103384,1,9.0,1,1,-0.643022000677768,-0.643022000677768
2016-04-03,air_901925b628677c2e,0,0,0,1,0,0,0,0.16045521579273714,0.31797883370637714,0.0,-1.0083563109963947,0.294501219688621,1,14.0,1,1,-1.170205263674624,-1.170205263674624
2016-04-04,air_901925b628677c2e,0,1,0,0,0,0,0,-0.22830344390061041,-0.5205300240228178,0.0,-1.255027979320898,-0.0020117844330279264,1,5.0,1,1,-1.2834275378221147,-1.2834275378221147
2016-04-05,air_901925b628677c2e,0,0,0,0,0,1,0,-0.21615473578519334,-0.12456750787292029,0.0,0.841681201437382,-0.23922218773034687,1,5.0,1,1,-1.07784641981948,-1.07784641981948
2016-04-08,air_901925b628677c2e,1,0,0,0,0,0,0,-0.14326248709269068,-0.06633772608617064,0.0,0.07699902963142113,-0.07317490542222357,1,11.0,1,1,-0.5651657851965721,-0.5651657851965721
2016-04-09,air_901925b628677c2e,0,0,1,0,0,0,0,0.03896813463856601,0.2713950082769776,0.0,0.6443438667777792,-0.08503542558708947,1,23.0,1,1,-0.4722980771879561,-0.4722980771879561
2016-04-10,air_901925b628677c2e,0,0,0,1,0,0,0,-0.009626697823102272,0.16658140106082797,0.0,-0.12033830502818188,0.04543029622643591,1,28.0,1,1,-1.0554563970667177,-1.0554563970667177
2016-04-11,air_901925b628677c2e,0,1,0,0,0,0,0,-0.3254931088239474,-0.3574866350199189,0.0,0.7430125341075805,-0.3578273893790063,1,7.0,1,1,-1.305817560574877,-1.305817560574877
2016-04-12,air_901925b628677c2e,0,0,0,0,0,1,0,-0.15541119520810776,0.1316435319887785,0.0,0.6196766999453288,-0.5238746716871296,1,7.0,1,1,-1.1414544390034633,-1.1414544390034633
2016-04-13,air_901925b628677c2e,0,0,0,0,0,0,1,0.014670718407731868,-0.05469176972882054,0.0,-0.8110189763367918,0.15217497771022948,1,7.0,1,1,-1.0529120762993582,-1.0529120762993582
2016-04-14,air_901925b628677c2e,0,0,0,0,1,0,0,0.07541425898481743,0.06176779384467876,0.0,0.5703423662804282,0.23519861886429103,1,3.0,1,1,-1.019581474246951,-1.019581474246951
2016-04-15,air_901925b628677c2e,1,0,0,0,0,0,0,-0.009626697823102272,0.07341375020202885,0.0,1.5570290395784425,-0.0020117844330279264,1,15.0,1,1,-0.5931533136375249,-0.5931533136375249
2016-04-16,air_901925b628677c2e,0,0,1,0,0,0,0,0.25764488071607416,0.5392520044960261,0.0,0.1016661964638714,-0.0020117844330279264,1,5.0,1,1,-0.3761227521817729,-0.3761227521817729
2016-04-17,air_901925b628677c2e,0,0,0,1,0,0,0,0.07541425898481743,-0.019753900656770667,0.0,1.3596917049188395,-0.0020117844330279264,1,19.0,1,1,-1.0923490481934282,-1.0923490481934282
2016-04-18,air_901925b628677c2e,0,1,0,0,0,0,0,-0.20400602766977627,-0.39242450409196833,0.0,-1.1810264788235472,-0.17991958690601714,1,7.0,1,1,-1.3958865157393978,-1.3958865157393978
2016-04-19,air_901925b628677c2e,0,0,0,0,0,1,0,-0.19185731955435897,0.07341375020202885,0.0,1.3596917049188395,-0.3578273893790063,1,5.0,1,1,-1.076828691512536,-1.076828691512536
2016-04-22,air_901925b628677c2e,1,0,0,0,0,0,0,0.22119875636982272,0.20151927013287785,0.0,0.841681201437382,0.33008278018321846,1,10.0,1,1,-0.5468466756715848,-0.5468466756715848
2016-04-23,air_901925b628677c2e,0,0,1,0,0,0,0,0.0025220102923145817,0.03847588112997898,0.0,-0.9836891441639442,0.1996170583696933,1,49.0,1,1,-0.4488903261282501,-0.4488903261282501
2016-04-24,air_901925b628677c2e,0,0,0,1,0,0,0,-0.009626697823102272,-0.03139985701412076,0.0,-0.4410114738500365,0.05729081639130181,1,34.0,1,1,-1.0707223216708737,-1.0707223216708737
2016-04-25,air_901925b628677c2e,0,1,0,0,0,0,0,0.136157799561903,0.3063328773490275,0.0,-0.6630159753420897,-0.10875646591682149,1,11.0,1,1,-1.2579843301485214,-1.2579843301485214
2016-04-26,air_901925b628677c2e,0,0,0,0,0,1,0,0.4277267943319136,0.6207736989974755,0.0,0.4470065321181765,0.3656643406778164,1,2.0,1,1,-0.9793812061226732,-0.9793812061226732
2016-04-27,air_901925b628677c2e,0,0,0,0,0,0,1,0.19690134013898858,0.0035380120579291117,0.0,-1.2303608124884478,0.42496694150214614,1,4.0,1,1,-0.9597899362140063,-0.9597899362140063
2016-04-28,air_901925b628677c2e,0,0,0,0,1,0,0,-0.22830344390061041,-0.38077854773461867,0.0,-1.255027979320898,-0.037593344927625644,1,2.0,1,1,-0.7160440067009811,-0.7160440067009811
2016-04-29,air_901925b628677c2e,1,0,0,0,0,0,0,-0.21615473578519334,-0.19444324601701962,1.0,1.7050320405731445,-0.23922218773034687,1,15.0,1,1,-0.5417580341368662,-0.5417580341368662
2016-04-30,air_901925b628677c2e,0,0,1,0,0,0,0,0.16045521579273714,0.41114648456517666,0.0,1.803700707902946,-0.25108270789521275,1,19.0,1,1,-0.5862836475656547,-0.5862836475656547
2016-05-01,air_901925b628677c2e,0,0,0,1,0,0,0,0.4034293781010794,0.6324196553548251,0.0,1.655697706908244,0.15217497771022948,1,13.0,1,1,-0.8689576848192777,-0.8689576848192777
2016-05-02,air_901925b628677c2e,0,1,0,0,0,0,0,0.5613625836015019,0.713941349856275,0.0,0.9650170355996338,0.34194330034808457,1,17.0,1,1,-1.0096586232542495,-1.0096586232542495
2016-05-03,air_901925b628677c2e,0,0,0,0,0,1,0,0.20905004825440585,0.09670566291672864,1.0,-1.0576906446612953,0.2470591390291569,1,21.0,1,1,-0.7216415123891717,-0.7216415123891717
2016-05-04,air_901925b628677c2e,0,0,0,0,0,0,1,0.5492138754860847,0.7022953934989249,1.0,1.8530350415678465,0.25891965919402304,1,24.0,1,1,-0.778888729654757,-0.778888729654757
2016-05-05,air_901925b628677c2e,0,0,0,0,1,0,0,0.5856599998323361,0.713941349856275,1.0,0.841681201437382,0.5079905826562077,1,15.0,1,1,-0.9727659721275389,-0.9727659721275389
2016-05-06,air_901925b628677c2e,1,0,0,0,0,0,0,0.28194229694690826,0.08505970655937854,0.0,-1.255027979320898,0.2470591390291569,1,10.0,1,1,-1.1287328351666668,-1.1287328351666668
2016-05-07,air_901925b628677c2e,0,0,1,0,0,0,0,0.35483454563941114,0.2481030955622778,0.0,0.5703423662804282,0.3656643406778164,1,1.0,1,1,-0.697216033022522,-0.697216033022522
2016-05-08,air_901925b628677c2e,0,0,0,1,0,0,0,0.47632162679358225,0.713941349856275,0.0,-0.02166963769838038,0.2470591390291569,1,17.0,1,1,-1.0417170649229772,-1.0417170649229772
2016-05-09,air_901925b628677c2e,0,1,0,0,0,0,0,0.25764488071607416,-0.019753900656770667,0.0,-1.255027979320898,0.4605485019967441,1,5.0,1,1,-1.4747604595275374,-1.4747604595275374
2016-05-10,air_901925b628677c2e,0,0,0,0,0,1,0,0.3062397131777424,0.352916702778427,0.0,-1.255027979320898,0.23519861886429103,1,4.0,1,1,-1.3103973379561238,-1.3103973379561238
2016-05-11,air_901925b628677c2e,0,0,0,0,0,0,1,-0.16755990332352483,-0.2177351587317194,0.0,-0.34234280652023497,-0.10875646591682149,1,8.0,1,1,-1.1180466879437574,-1.1180466879437574
2016-05-12,air_901925b628677c2e,0,0,0,0,1,0,0,0.1483065076773203,0.3762086154931268,0.0,2.025705209394999,-0.33410634904927433,1,7.0,1,1,-0.9961737231872448,-0.9961737231872448
2016-05-13,air_901925b628677c2e,1,0,0,0,0,0,0,0.3791319618702453,0.39950052820782656,0.0,1.187021537091687,0.3893853810075482,1,7.0,1,1,-0.6348801742222181,-0.6348801742222181
2016-05-14,air_901925b628677c2e,0,0,1,0,0,0,0,0.34268583752399384,0.3762086154931268,0.0,1.6803648737406942,0.30636173985348664,1,1.0,1,1,-0.4722980771879561,-0.4722980771879561
2016-05-15,air_901925b628677c2e,0,0,0,1,0,0,0,0.889377702717764,1.0866119532914726,0.0,-0.0956711381957314,0.6147352641400015,1,3.0,1,1,-1.0946389368840514,-1.0946389368840514
2016-05-16,air_901925b628677c2e,0,1,0,0,0,0,0,0.014670718407731868,0.4693762663519263,0.0,-1.1810264788235472,-0.19178010707088303,1,18.0,1,1,-1.4129334648807053,-1.4129334648807053
2016-05-17,air_901925b628677c2e,0,0,0,0,0,1,0,0.11186038333106886,0.44608435363722654,0.0,2.025705209394999,-0.38154842970873815,1,5.0,1,1,-1.2386474923165904,-1.2386474923165904
2016-05-18,air_901925b628677c2e,0,0,0,0,0,0,1,0.29409100506232555,0.4810222227092764,0.0,1.8777022084002968,-0.1443380264114192,1,6.0,1,1,-1.0333208063906913,-1.0333208063906913
2016-05-19,air_901925b628677c2e,0,0,0,0,1,0,0,0.6221061241785876,0.6906494371415748,0.0,1.2610230375890379,0.25891965919402304,1,5.0,1,1,-1.0246701157816696,-1.0246701157816696
2016-05-20,air_901925b628677c2e,1,0,0,0,0,0,0,0.8529315783715126,1.0516740842194228,0.0,1.8530350415678465,0.48426954232647584,1,8.0,1,1,-0.6343713100687463,-0.6343713100687463
2016-05-21,air_901925b628677c2e,0,0,1,0,0,0,0,0.5978087079477534,0.6207736989974755,0.0,1.187021537091687,0.6147352641400015,1,25.0,1,1,-0.35602261811963404,-0.35602261811963404
2016-05-22,air_901925b628677c2e,0,0,0,1,0,0,0,0.5370651673706678,0.6207736989974755,0.0,1.754366374238045,0.4012459011724143,1,9.0,1,1,-1.0987098501118264,-1.0987098501118264
2016-05-23,air_901925b628677c2e,0,1,0,0,0,0,0,0.8407828702560957,0.9468604770032736,0.0,1.9270365420651978,0.5791537036454035,1,7.0,1,1,-1.3030188077307818,-1.3030188077307818
2016-05-24,air_901925b628677c2e,0,0,0,0,0,1,0,0.889377702717764,1.0050902587900232,0.0,-0.7616846426718911,0.8163641069427224,1,7.0,1,1,-1.1905598298134987,-1.1905598298134987
